family,panel,metric,n,mean,q01,q05,q50,q95,q99,minimum,maximum
BASE_ALPHAEDIT,rewrite,delta_C,7766,-9.201974728559808,-27.39877954944968,-21.75620019222697,-8.706740332301706,1.2260532639920712,4.466463757387838,-39.360507011646405,10.835948467254639
BASE_ALPHAEDIT,rewrite,target_nll,7766,5.340922356401019,0.00200607271399349,0.020793918520212173,4.430742979049683,14.179280519485474,19.20017356872559,2.7417760065873154e-05,27.1740779876709
BASE_ALPHAEDIT,rewrite,competitor_nll,7766,8.418963258942945,0.6095657467842103,1.9936485290527344,8.11753797531128,15.895537853240967,20.137858104705813,0.001720973290503025,27.961706161499023
BASE_MEMIT,paraphrase_0,M_t,4838,1.5618809536254878,-5.828693294525146,-3.621458077430725,1.3145503997802734,7.640320265293121,11.860765473414231,-11.411200881004333,16.97943514212966
BASE_MEMIT,paraphrase_0,B_t,4838,0.25937733060860124,-7.040748786926269,-4.673470401763916,0.23491573333740234,5.4135431766509985,8.143646513298158,-12.844355463981628,17.15810787305236
BASE_MEMIT,paraphrase_0,C_t,4838,1.3025036230168867,-4.381593608856201,-2.284201097488403,0.8070063591003418,6.234655535221096,10.224553869962692,-9.645435944199562,17.99656844139099
BASE_MEMIT,paraphrase_0,delta_M,4838,-2.537910182135456,-12.55031223654747,-9.027625167369843,-2.0094165802001953,2.3001519203185974,4.798249626159669,-22.775285376701504,11.845515117049217
BASE_MEMIT,paraphrase_0,delta_B,4838,0.378741960232379,-6.940515365600586,-4.3823936700820925,0.09750795364379883,6.148703956604,10.628200793266304,-11.541609764099121,17.960134983062744
BASE_MEMIT,paraphrase_0,delta_C,4838,-2.9166521423678353,-16.220041644126177,-10.493514686822891,-2.0120584964752197,1.7906507611274691,3.9631863832473764,-26.90385541319847,10.33451771736145
BASE_MEMIT,paraphrase_0,target_nll,4838,10.164248410003895,0.20561446934938435,2.9391516208648687,10.69158124923706,15.257200336456298,16.879117221832278,0.0030109805520623922,19.688631057739258
BASE_MEMIT,paraphrase_0,competitor_nll,4838,11.726129363629383,3.299932894706726,6.427466416358948,11.9809889793396,16.244107246398926,17.606564254760745,0.15822339057922363,23.27379035949707
BASE_MEMIT,paraphrase_1,M_t,4801,1.627724685031227,-5.6334333419799805,-3.525404930114746,1.4014167785644531,7.7543089389801025,11.821939408779144,-9.868227005004883,16.777519221417606
BASE_MEMIT,paraphrase_1,B_t,4801,0.28395240670397887,-7.03936243057251,-4.536431312561035,0.2830371856689453,5.273472309112549,8.363630294799805,-11.080513954162598,13.951254963874817
BASE_MEMIT,paraphrase_1,C_t,4801,1.343772278327248,-4.156689643859863,-2.1239161491394043,0.8549489974975586,6.400253057479858,10.075971722602844,-8.98701286315918,19.01531457901001
BASE_MEMIT,paraphrase_1,delta_M,4801,-2.5230759855086844,-12.510525703430176,-9.054410934448242,-1.9274368286132812,2.3181447982788086,4.759000808000565,-26.11486282851547,10.2070631980896
BASE_MEMIT,paraphrase_1,delta_B,4801,0.3624569812819603,-7.197778224945068,-4.526341438293457,0.1189732551574707,6.022680282592773,10.690306678414345,-11.497623443603516,18.684776306152344
BASE_MEMIT,paraphrase_1,delta_C,4801,-2.8855329667906444,-16.202647052705288,-10.374026462435722,-2.0371012687683105,1.821824073791504,4.022713661193848,-28.839958518743515,10.438434362411499
BASE_MEMIT,paraphrase_1,target_nll,4801,10.172526876759397,0.24868406355381012,3.2178471088409424,10.725656509399414,15.263461112976074,16.738704681396484,0.004798444453626871,22.67515754699707
BASE_MEMIT,paraphrase_1,competitor_nll,4801,11.800251561790624,4.165224552154541,6.537965774536133,12.083751678466797,16.25812530517578,17.791658401489258,0.1673385500907898,24.140621185302734
BASE_MEMIT,rewrite,M_t,5877,2.437809864077395,-6.48504855632782,-3.5903564453125,1.9028873443603516,10.224671721458435,14.25928653880953,-13.655707836151123,23.702765878348146
BASE_MEMIT,rewrite,B_t,5877,0.03776492819938633,-8.075845012664795,-5.452701377868652,0.06066131591796875,5.505532550811767,8.696625099182116,-13.683010578155518,16.122507736086845
BASE_MEMIT,rewrite,C_t,5877,2.4000449358780087,-3.5075611114501952,-1.7341649055480957,1.5010137557983398,9.481943152844902,13.610957192778576,-10.705889701843262,23.35941446579818
BASE_MEMIT,rewrite,delta_M,5877,-2.64187083005044,-14.318560137748719,-10.049221324920655,-1.994706153869629,3.0486032446846356,6.142812420539531,-22.88688015937805,14.676218901586253
BASE_MEMIT,rewrite,delta_B,5877,0.2196873763933656,-7.963037910461426,-4.900745010375976,0.000225067138671875,6.105706596374507,10.795344434008,-14.007920265197754,17.58832786232233
BASE_MEMIT,rewrite,delta_C,5877,-2.861558206443805,-18.63551227629185,-11.142189884185791,-1.8813395500183105,2.6366772651672346,5.5079776585102,-27.345494927605614,16.161365424108226
BASE_MEMIT,rewrite,target_nll,5877,8.72274119732315,0.013189182244241237,0.388526576757431,9.438972473144531,14.85974769592285,16.49106651306152,9.548207890475169e-05,19.345745086669922
BASE_MEMIT,rewrite,competitor_nll,5877,11.160551061400545,1.096690149307251,4.971580982208252,11.61337661743164,16.106064987182616,17.877787399291993,0.025112466886639595,23.703357696533203
