family,checkpoint,state_id,subset,panel,prompts,success,ties,native_preference,target_nll_mean,true_nll_mean,margin_mean,target_correct_tokens,target_tokens,target_token_micro,target_prompt_macro,target_strict_count,target_strict_rate,true_correct_tokens,true_tokens,true_token_micro,true_prompt_macro,true_strict_count,true_strict_rate
BASE_MEMIT,10,BASE_MEMIT__007,active_at_t,paraphrase_0,999,897,0,0.8978978978978979,2.091814325221947,8.597289589974839,6.505475264752892,600,1014,0.591715976331361,0.5915915915915916,586,0.5865865865865866,33,1010,0.032673267326732675,0.028028028028028028,23,0.023023023023023025
BASE_MEMIT,10,BASE_MEMIT__007,active_at_t,paraphrase_1,999,885,0,0.8858858858858859,2.1107678831816394,8.721993105730286,6.611225222548646,614,1014,0.6055226824457594,0.6051051051051051,600,0.6006006006006006,35,1010,0.034653465346534656,0.03003003003003003,25,0.025025025025025027
BASE_MEMIT,20,BASE_MEMIT__00f,all_measured,rewrite,2000,1295,0,0.6475,8.021353438454236,10.23807836372312,2.216724925268885,314,2024,0.1551383399209486,0.157,314,0.157,38,2027,0.018746916625555006,0.019,38,0.019
BASE_MEMIT,20,BASE_MEMIT__00f,all_measured,paraphrase_0,2000,1239,0,0.6195,9.529776482799512,11.0508213782385,1.5210448954389868,145,2024,0.0716403162055336,0.0725,145,0.0725,14,2027,0.006906758756783424,0.007,14,0.007
BASE_MEMIT,20,BASE_MEMIT__00f,all_measured,paraphrase_1,2000,1229,0,0.6145,9.585952007740227,11.08174051053822,1.4957885027979938,151,2024,0.07460474308300395,0.0755,151,0.0755,22,2027,0.010853478046373951,0.011,22,0.011
BASE_MEMIT,20,BASE_MEMIT__00f,active_at_t,rewrite,1984,1286,0,0.6481854838709677,8.004476891247101,10.239657905980787,2.235181014733686,314,2008,0.15637450199203187,0.15826612903225806,314,0.15826612903225806,38,2011,0.018896071606166086,0.019153225806451613,38,0.019153225806451613
BASE_MEMIT,20,BASE_MEMIT__00f,active_at_t,paraphrase_0,1984,1232,0,0.6209677419354839,9.499334888331335,11.040302899583514,1.5409680112521793,145,2008,0.07221115537848606,0.07308467741935484,145,0.07308467741935484,14,2011,0.0069617105917454,0.007056451612903226,14,0.007056451612903226
BASE_MEMIT,20,BASE_MEMIT__00f,active_at_t,paraphrase_1,1984,1221,0,0.6154233870967742,9.551569677618449,11.067799249919311,1.516229572300862,151,2008,0.075199203187251,0.07610887096774194,151,0.07610887096774194,22,2011,0.01093983092988563,0.011088709677419355,22,0.011088709677419355
BASE_MEMIT,30,BASE_MEMIT__01f,all_measured,rewrite,3000,2007,0,0.669,10.098934730150198,11.71930045319597,1.6203657230457709,170,3040,0.05592105263157895,0.05583333333333333,165,0.055,10,3039,0.003290556103981573,0.0031666666666666666,9,0.003
BASE_MEMIT,30,BASE_MEMIT__01f,all_measured,paraphrase_0,3000,1769,0,0.5896666666666667,11.499289731184719,12.268939365461469,0.7696496342767496,56,3040,0.018421052631578946,0.018666666666666668,56,0.018666666666666668,10,3039,0.003290556103981573,0.0033333333333333335,10,0.0033333333333333335
BASE_MEMIT,30,BASE_MEMIT__01f,all_measured,paraphrase_1,3000,1806,0,0.602,11.57133886515225,12.341030702973406,0.7696918378211558,51,3040,0.016776315789473684,0.0165,48,0.016,6,3039,0.0019743336623889436,0.002,6,0.002
BASE_MEMIT,30,BASE_MEMIT__01f,active_at_t,rewrite,2970,1991,0,0.6703703703703704,10.075879592544197,11.712104757074956,1.6362251645307595,170,3010,0.05647840531561462,0.0563973063973064,165,0.05555555555555555,10,3009,0.003323363243602526,0.0031986531986531986,9,0.0030303030303030303
BASE_MEMIT,30,BASE_MEMIT__01f,active_at_t,paraphrase_0,2970,1754,0,0.5905723905723905,11.482122988171126,12.261432228099418,0.7793092399282908,56,3010,0.018604651162790697,0.018855218855218854,56,0.018855218855218854,10,3009,0.003323363243602526,0.003367003367003367,10,0.003367003367003367
BASE_MEMIT,30,BASE_MEMIT__01f,active_at_t,paraphrase_1,2970,1790,0,0.6026936026936027,11.56409204555205,12.33844937176917,0.7743573262171212,51,3010,0.016943521594684385,0.016666666666666666,48,0.01616161616161616,6,3009,0.0019940179461615153,0.00202020202020202,6,0.00202020202020202
BASE_MEMIT,40,BASE_MEMIT__03f,all_measured,rewrite,4000,2341,0,0.58525,11.314459145628323,12.075322382301092,0.7608632366727688,92,4053,0.022699235134468296,0.022875,91,0.02275,8,4047,0.0019767729182110206,0.002,8,0.002
BASE_MEMIT,40,BASE_MEMIT__03f,all_measured,paraphrase_0,4000,2229,0,0.55725,11.528413699700904,12.000259296774864,0.4718455970739597,72,4053,0.01776461880088823,0.018,72,0.018,14,4047,0.003459352606869286,0.0035,14,0.0035
BASE_MEMIT,40,BASE_MEMIT__03f,all_measured,paraphrase_1,4000,2253,0,0.56325,11.596814257643185,12.062096481084824,0.46528222344163805,64,4053,0.015790772267456205,0.016,64,0.016,13,4047,0.0032122559920929085,0.00325,13,0.00325
BASE_MEMIT,40,BASE_MEMIT__03f,active_at_t,rewrite,3950,2312,0,0.5853164556962025,11.302935571995375,12.07075839148292,0.7678228194875454,92,4003,0.022982762927804146,0.023164556962025316,91,0.023037974683544304,8,3996,0.002002002002002002,0.0020253164556962027,8,0.0020253164556962027
BASE_MEMIT,40,BASE_MEMIT__03f,active_at_t,paraphrase_0,3950,2203,0,0.5577215189873418,11.52142005644214,11.996445358810545,0.47502530236840484,72,4003,0.017986510117411942,0.018227848101265823,72,0.018227848101265823,13,3996,0.0032532532532532532,0.003291139240506329,13,0.003291139240506329
BASE_MEMIT,40,BASE_MEMIT__03f,active_at_t,paraphrase_1,3950,2228,0,0.5640506329113925,11.59133155269619,12.057973390651654,0.46664183795546427,64,4003,0.01598800899325506,0.01620253164556962,64,0.01620253164556962,13,3996,0.0032532532532532532,0.003291139240506329,13,0.003291139240506329
BASE_MEMIT,50,BASE_MEMIT__07f,all_measured,rewrite,5000,3053,0,0.6106,10.507112472402962,11.4888189858526,0.981706513449637,297,5069,0.05859143815348195,0.0574,278,0.0556,69,5056,0.013647151898734177,0.0133,64,0.0128
BASE_MEMIT,50,BASE_MEMIT__07f,all_measured,paraphrase_0,5000,2864,0,0.5728,10.833728419234488,11.456587801468372,0.6228593822338852,176,5069,0.034720852239100417,0.034,164,0.0328,52,5056,0.010284810126582278,0.0104,52,0.0104
BASE_MEMIT,50,BASE_MEMIT__07f,all_measured,paraphrase_1,5000,2876,0,0.5752,10.877873527347017,11.503071511244773,0.6251979838977568,163,5069,0.032156243835075954,0.0314,151,0.0302,52,5056,0.010284810126582278,0.0104,52,0.0104
BASE_MEMIT,50,BASE_MEMIT__07f,active_at_t,rewrite,4932,3017,0,0.6117193836171938,10.488263478026685,11.481476877349982,0.9932133993232981,295,5001,0.05898820235952809,0.05778588807785888,276,0.05596107055961071,69,4987,0.013835973531181071,0.01348337388483374,64,0.012976480129764802
BASE_MEMIT,50,BASE_MEMIT__07f,active_at_t,paraphrase_0,4932,2828,0,0.5733982157339822,10.81924199630379,11.454136810078914,0.6348948137751251,176,5001,0.03519296140771846,0.03446877534468775,164,0.0332522303325223,50,4987,0.010026067776218167,0.01013787510137875,50,0.01013787510137875
BASE_MEMIT,50,BASE_MEMIT__07f,active_at_t,paraphrase_1,4932,2839,0,0.5756285482562855,10.862760143859568,11.4937918962305,0.6310317523709317,162,5001,0.03239352129574085,0.031630170316301706,150,0.030413625304136254,52,4987,0.010427110487266893,0.010543390105433901,52,0.010543390105433901
BASE_MEMIT,60,BASE_MEMIT__0ff,all_measured,rewrite,6000,3640,0,0.6066666666666667,10.557027125993395,11.633181417513638,1.0761542915202444,229,6085,0.037633525061626955,0.03758333333333334,222,0.037,95,6073,0.01564301004445908,0.015833333333333335,95,0.015833333333333335
BASE_MEMIT,60,BASE_MEMIT__0ff,all_measured,paraphrase_0,6000,3361,0,0.5601666666666667,11.058065750822891,11.707727427197,0.6496616763741089,141,6085,0.023171733771569433,0.023416666666666665,140,0.023333333333333334,83,6073,0.01366705088094846,0.013833333333333333,83,0.013833333333333333
BASE_MEMIT,60,BASE_MEMIT__0ff,all_measured,paraphrase_1,6000,3399,0,0.5665,11.076775114097554,11.755983359095952,0.679208244998396,151,6085,0.024815119145439605,0.025083333333333332,150,0.025,93,6073,0.015313683517207312,0.0155,93,0.0155
BASE_MEMIT,60,BASE_MEMIT__0ff,active_at_t,rewrite,5902,3592,0,0.608607251779058,10.529137884827763,11.619576446698131,1.090438561870367,227,5986,0.03792181757434013,0.03786851914605219,220,0.03727549983056591,95,5974,0.015902243053230666,0.016096238563198917,95,0.016096238563198917
BASE_MEMIT,60,BASE_MEMIT__0ff,active_at_t,paraphrase_0,5902,3322,0,0.5628600474415453,11.035123583266902,11.704549339669654,0.6694257564027517,140,5986,0.023387905111927832,0.023636055574381566,139,0.0235513385293121,81,5974,0.013558754603280885,0.013724161301253812,81,0.013724161301253812
BASE_MEMIT,60,BASE_MEMIT__0ff,active_at_t,paraphrase_1,5902,3354,0,0.5682819383259912,11.053665687971279,11.742016065404986,0.6883503774337071,149,5986,0.02489141329769462,0.02516096238563199,148,0.02507624534056252,93,5974,0.015567458988952126,0.015757370382921045,93,0.015757370382921045
BASE_MEMIT,70,BASE_MEMIT__1ff,all_measured,rewrite,7000,4380,0,0.6257142857142857,10.099162265270973,11.46117838076715,1.3620161154961763,461,7106,0.0648747537292429,0.0655,457,0.06528571428571428,103,7090,0.014527503526093088,0.014714285714285714,103,0.014714285714285714
BASE_MEMIT,70,BASE_MEMIT__1ff,all_measured,paraphrase_0,7000,3966,0,0.5665714285714286,10.780262997936724,11.452474537070309,0.6722115391335849,258,7106,0.03630734590486912,0.03671428571428571,256,0.036571428571428574,96,7090,0.013540197461212976,0.013714285714285714,96,0.013714285714285714
BASE_MEMIT,70,BASE_MEMIT__1ff,all_measured,paraphrase_1,7000,3972,0,0.5674285714285714,10.778697005237253,11.499458434627458,0.7207614293902048,240,7106,0.03377427526034337,0.03428571428571429,240,0.03428571428571429,89,7090,0.012552891396332862,0.012714285714285714,89,0.012714285714285714
BASE_MEMIT,70,BASE_MEMIT__1ff,active_at_t,rewrite,6881,4318,0,0.6275250690306642,10.068693913466351,11.452005891191364,1.3833119777250116,460,6986,0.06584597766962497,0.06648742915273943,456,0.06626943758174685,103,6970,0.014777618364418939,0.014968754541491063,103,0.014968754541491063
BASE_MEMIT,70,BASE_MEMIT__1ff,active_at_t,paraphrase_0,6881,3914,0,0.5688126725766603,10.755234242839878,11.441276676661571,0.6860424338216946,257,6986,0.036787861437160035,0.037203894782735066,255,0.03705856706874001,96,6970,0.013773314203730272,0.01395146054352565,96,0.01395146054352565
BASE_MEMIT,70,BASE_MEMIT__1ff,active_at_t,paraphrase_1,6881,3917,0,0.5692486557186456,10.755402828471514,11.488917943726264,0.7335151152547501,239,6986,0.03421127970226167,0.03473332364481907,239,0.03473332364481907,89,6970,0.012769010043041608,0.012934166545560238,89,0.012934166545560238
BASE_MEMIT,80,BASE_MEMIT__3ff,all_measured,rewrite,8000,5158,0,0.64475,9.35039299358538,10.936789150830009,1.586396157244628,802,8127,0.0986834010089824,0.0994375,791,0.098875,163,8105,0.02011104256631709,0.020375,163,0.020375
BASE_MEMIT,80,BASE_MEMIT__3ff,all_measured,paraphrase_0,8000,4619,0,0.577375,10.61145652150904,11.379110387412599,0.7676538659035578,367,8127,0.04515811492555678,0.0456875,365,0.045625,146,8105,0.018013571869216535,0.01825,146,0.01825
BASE_MEMIT,80,BASE_MEMIT__3ff,all_measured,paraphrase_1,8000,4679,0,0.584875,10.617559320429427,11.415147134010214,0.797587813580787,337,8127,0.04146671588532053,0.041875,334,0.04175,161,8105,0.01986428130783467,0.020125,161,0.020125
BASE_MEMIT,80,BASE_MEMIT__3ff,active_at_t,rewrite,7852,5078,0,0.6467142129393785,9.31191967386567,10.92137441290692,1.6094547390412484,800,7978,0.10027575833542242,0.1010570555272542,789,0.10048395313295976,160,7956,0.020110608345902465,0.020376974019358125,160,0.020376974019358125
BASE_MEMIT,80,BASE_MEMIT__3ff,active_at_t,paraphrase_0,7852,4543,0,0.5785787060621498,10.58195540856816,11.362820659189328,0.780865250621169,365,7978,0.04575081474053647,0.04629393785022924,363,0.04623025980641875,146,7956,0.018350930115636,0.01859398879266429,146,0.01859398879266429
BASE_MEMIT,80,BASE_MEMIT__3ff,active_at_t,paraphrase_1,7852,4603,0,0.5862200713194091,10.593027036842114,11.39976055590342,0.8067335190613051,335,7978,0.04199047380295814,0.0424095771777891,332,0.04228222109016811,160,7956,0.020110608345902465,0.020376974019358125,160,0.020376974019358125
BASE_MEMIT,90,BASE_MEMIT__7ff,all_measured,rewrite,9000,5752,0,0.6391111111111111,9.404765254634231,11.017968333827021,1.6132030791927892,962,9145,0.10519409513395298,0.1065,955,0.10611111111111111,185,9114,0.020298441957428134,0.020555555555555556,185,0.020555555555555556
BASE_MEMIT,90,BASE_MEMIT__7ff,all_measured,paraphrase_0,9000,5122,0,0.5691111111111111,10.824896757821785,11.544774965961361,0.719878208139575,365,9145,0.03991252050300711,0.0405,364,0.04044444444444444,93,9114,0.01020408163265306,0.010333333333333333,93,0.010333333333333333
BASE_MEMIT,90,BASE_MEMIT__7ff,all_measured,paraphrase_1,9000,5170,0,0.5744444444444444,10.827622823666884,11.553740960097976,0.7261181364310906,357,9145,0.03903772553307819,0.03966666666666667,357,0.03966666666666667,101,9114,0.01108185209567698,0.011222222222222222,101,0.011222222222222222
BASE_MEMIT,90,BASE_MEMIT__7ff,active_at_t,rewrite,8826,5652,0,0.6403806934058464,9.378354906787756,11.01383892127821,1.6354840144904552,960,8970,0.10702341137123746,0.10837298889644233,953,0.10797643326535236,183,8939,0.0204720886005146,0.020734194425560844,183,0.020734194425560844
BASE_MEMIT,90,BASE_MEMIT__7ff,active_at_t,paraphrase_0,8826,5034,0,0.5703602991162474,10.817507557316551,11.548311074020596,0.7308035167040444,364,8970,0.04057971014492753,0.04118513482891457,363,0.041128484024473146,93,8939,0.01040384830517955,0.01053704962610469,93,0.01053704962610469
BASE_MEMIT,90,BASE_MEMIT__7ff,active_at_t,paraphrase_1,8826,5081,0,0.5756854747337412,10.822789499826655,11.560222351065493,0.7374328512388393,355,8970,0.039576365663322184,0.04022207115341038,355,0.04022207115341038,100,8939,0.011186933661483387,0.011330160888284613,100,0.011330160888284613
BASE_MEMIT,100,BASE_MEMIT__fff,all_measured,rewrite,10000,6453,0,0.6453,9.250711854438311,10.970890592161632,1.7201787377233217,1094,10163,0.10764538030109219,0.10935,1093,0.1093,212,10127,0.020934136466870742,0.0212,212,0.0212
BASE_MEMIT,100,BASE_MEMIT__fff,all_measured,paraphrase_0,10000,5691,0,0.5691,10.707577040940453,11.459082211894204,0.751505170953751,431,10163,0.04240873757748696,0.0431,431,0.0431,131,10127,0.01293571640169843,0.0131,131,0.0131
BASE_MEMIT,100,BASE_MEMIT__fff,all_measured,paraphrase_1,10000,5716,0,0.5716,10.718796250509238,11.48244181971103,0.7636455692017916,432,10163,0.042507133720358165,0.0431,430,0.043,124,10127,0.012244494914584774,0.0124,124,0.0124
BASE_MEMIT,100,BASE_MEMIT__fff,active_at_t,rewrite,9784,6329,0,0.6468724448078496,9.234973725221627,10.979709085091516,1.7447353598698894,1086,9945,0.10920060331825038,0.11094644317252657,1085,0.11089533932951758,206,9910,0.020787083753784057,0.02105478331970564,206,0.02105478331970564
BASE_MEMIT,100,BASE_MEMIT__fff,active_at_t,paraphrase_0,9784,5578,0,0.5701144726083401,10.712341136847668,11.474636714452785,0.7622955776051169,429,9945,0.043137254901960784,0.04384709730171709,429,0.04384709730171709,126,9910,0.012714429868819375,0.012878168438266557,126,0.012878168438266557
BASE_MEMIT,100,BASE_MEMIT__fff,active_at_t,paraphrase_1,9784,5595,0,0.571852003270646,10.723972826122921,11.495711062130924,0.7717382360080037,430,9945,0.043237807943690296,0.04384709730171709,428,0.0437448896156991,119,9910,0.012008072653884965,0.012162714636140638,119,0.012162714636140638
