source_table,model,method,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min,batch_index,accepted_edit_count,fork
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,38.16809979513801,0.3816809979513801,0.3806767174174198,0.34758969655001115,0.4127662562947807,0.06517655974476955,0.4351875048486504,0.5801895618454838,0.2728805835771063,4,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.3092626935985106,0.06309262693598511,0.06319904202688278,0.041880769574003135,0.07980952519431184,0.0379287556203087,0.09562745477283117,0.15659945292147207,0.011355677817551705,40,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,28.64004691494807,0.2864004691494807,0.280813492311391,0.2624091555139112,0.3009757912622647,0.038566635748353506,0.32666937964244247,0.414904414363131,0.23293772718966227,40,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.370143876723486,0.06370143876723486,0.060588439018149864,0.04671854033161783,0.07375551715952128,0.027036976827903444,0.09709895084722261,0.23559857356163133,-0.011281993679456344,41,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,28.504158445097026,0.2850415844509703,0.2774200655173207,0.25964334018543433,0.3015743278324268,0.04193098764699249,0.33141830939275485,0.41781580697610116,0.22152907473552802,41,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,68.63147094687768,0.6863147094687768,0.07162699279190066,0.054809579896613135,0.08536028472093812,0.030550704824324988,0.11355830875394293,61.36128669924891,0.004092902970677255,42,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,5137.2705874897465,51.37270587489746,0.28746411485606593,0.2661996939868074,0.31427815709596074,0.04807846310915337,0.3367113069400495,5108.439941029568,0.21456391075129075,42,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.619411663123937,0.06619411663123936,0.06405585295155122,0.04785171109726452,0.0826785557672399,0.034826844669975376,0.0985972957732568,0.17571898014403065,0.009170596577336302,43,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,28.794823445034925,0.2879482344503492,0.28243354509585716,0.267678303750154,0.3068403208464756,0.03916201709632161,0.3287788811396769,0.37170626484369956,0.23631422474654729,43,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.272227364174476,0.06272227364174476,0.06435755537403176,0.04689127935372485,0.07886157014685694,0.031970290793132086,0.09304906469485194,0.13239716857477904,0.0036023701210431743,44,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,29.066641834334256,0.29066641834334256,0.28182683130345676,0.26596183361132936,0.3064015983499774,0.04043976473864802,0.3399324986972786,0.417196357084115,0.2166115771900734,44,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.607004149599531,0.06607004149599531,0.06456168062392471,0.04560137820853419,0.0827356671885201,0.03713428897998591,0.09938985465534746,0.16413789632388456,-0.0010307547689245944,45,,
