source_table,model,method,accepted_edit_count,fork,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min,batch_index,history_state,A0,V_to_go,Vbar,minimum_completion_budget_h_normalized,unreachable_fraction,authority,full_parameter_space_claim
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,q_pre_L7,RECORDED,100,58.4176940285075,0.5841769402850749,0.5728888810610637,0.5478184878375588,0.6049650273322998,0.05714653949474102,0.6485097071284511,0.8329889106821665,0.49779641159858506,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,q_pre_L8,RECORDED,100,36.91522802657139,0.3691522802657139,0.36685026134287,0.3419499272237335,0.39145773129579897,0.04950780407206545,0.420396947845747,0.46154845374695846,0.2973390423312909,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,q_post_L8,RECORDED,100,3.634413553205286,0.03634413553205286,0.03395071095646304,0.029495501885002412,0.039906911192018765,0.010411409307016353,0.051725110388030245,0.07876579607977098,0.021173053441765816,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,d_parallel,RECORDED,100,2.4660858052454215,0.024660858052454215,0.026967095153071045,0.009219008730006743,0.03998570792495052,0.030766699194943778,0.04782206427114974,0.06555985955904609,-0.05095027397191497,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,d_perp,RECORDED,100,29.177479983182945,0.29177479983182947,0.28722325472173027,0.2601813085730636,0.3140608308361319,0.0538795222630683,0.344507476738052,0.40870315863203127,0.22739118642198142,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,mean_rho,RECORDED,100,126.9965775791883,1.269965775791883,1.2358567473831972,1.1000895533562347,1.3816822932127688,0.2815927398565341,1.5798601524425162,1.9320570658243128,0.9144494469660099,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,mean_tau,RECORDED,100,154.90548124406618,1.5490548124406618,1.5566976612090668,1.3317946042859177,1.7397060918367417,0.40791148755082407,2.0327707014249867,2.5165207852122693,0.8414776363999985,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,recurrence_closure_relative_error,RECORDED,100,1.4831957836836247e-15,1.483195783683625e-17,1.3629016145890526e-17,1.0962649167930549e-17,1.6609646214949347e-17,5.646997047018798e-18,2.1526434673131203e-17,4.62052914458071e-17,7.614321941493861e-18,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,D_TV,RECORDED,100,15.233645375843276,0.15233645375843274,0.1440051201024888,0.10116545051451169,0.20119339680481774,0.10002794629030605,0.24269542762468718,0.32098372058792146,0.040333701791394394,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,delta_center,RECORDED,100,-35.22965058384563,-0.35229650583845634,-0.34107290843125326,-0.49357146808531893,-0.23401601249527987,0.25955545559003906,-0.1366068286652517,0.005150486241761704,-0.7560224772237234,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,negative_progress_count,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,negative_progress_total,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,5000,RESET_CACHE,positive_progress_total,RECORDED,100,174.93389666463227,1.7493389666463228,1.6874527409505315,1.4509654659727051,1.9180808353106487,0.4671153693379435,2.3385784905792604,3.2454667355413216,1.1518530680944519,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,q_pre_L5,RECORDED,100,115.5092249629722,1.155092249629722,0.9747166682111051,0.8510731054034735,1.2104004833491766,0.35932737794570313,1.4924621182548417,4.3494074428826695,0.6660058468621636,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,q_pre_L6,RECORDED,100,74.80566498728612,0.7480566498728612,0.6270038325628533,0.5960210384796782,0.735922541433723,0.1399015029540448,0.9222869692309209,3.1463738553474903,0.5257409718436195,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,q_pre_L7,RECORDED,100,51.065401688213434,0.5106540168821343,0.48097961258875566,0.4583111302558588,0.5101550875728053,0.051843957316946465,0.5951085426789359,1.4539103602167074,0.40052698196162684,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,q_pre_L8,RECORDED,100,39.93432181950942,0.3993432181950942,0.38903433858310166,0.3621438095286457,0.41297332982246615,0.05082952029382043,0.44159042089628453,0.938892928634116,0.2712280515989253,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,q_post_L8,RECORDED,100,17.159526271315116,0.17159526271315115,0.16005172326112668,0.11336599861340525,0.21034340935086995,0.0969774107374647,0.25045437635967,0.6183240181803962,0.033328301663200735,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,d_parallel,RECORDED,100,6.07513807615299,0.060751380761529895,0.06399657254816576,0.03456548898862169,0.08648746501402786,0.05192197602540617,0.1153301469762541,0.19033005876963854,-0.07034249552139223,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,d_perp,RECORDED,100,29.5724044535673,0.295724044535673,0.2725095236214099,0.24902877207805452,0.3195732464954503,0.07054447441739581,0.35959687822862524,0.8980997749040378,0.1948169198474916,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,mean_rho,RECORDED,100,129.93712931632908,1.2993712931632908,1.2592744670279026,1.145364160523347,1.4307783634845894,0.2854142029612423,1.6850412949983116,2.0365940908364513,0.6816521085711128,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,mean_tau,RECORDED,100,154.68250145330566,1.5468250145330567,1.3838037908440564,1.1376910251572179,1.6862160150888341,0.5485249899316162,2.1465819206389845,4.618236744449246,0.5948847863369802,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,recurrence_closure_relative_error,RECORDED,100,1.5598379774829189e-15,1.5598379774829188e-17,1.0762742301201943e-17,8.772946926987479e-18,1.5168035435866938e-17,6.395088508879459e-18,2.2866278590369602e-17,9.093614408259634e-17,5.288406420315187e-18,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,D_TV,RECORDED,100,33.12244819553657,0.3312244819553657,0.3264658127773213,0.29234526638291913,0.37357626481593564,0.08123099843301651,0.4150284836507056,0.5830293236837737,0.04402018092450831,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,delta_center,RECORDED,100,-86.35939178061348,-0.8635939178061348,-0.8911092951394978,-0.9752992224719763,-0.8032098274565901,0.17208939501538623,-0.6252626194008808,-0.06659946706668465,-1.2206429688524967,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,negative_progress_count,RECORDED,100,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,negative_progress_total,RECORDED,100,-0.5066300779381474,-0.005066300779381474,0.0,0.0,0.0,0.0,0.0,0.0,-0.5066300779381474,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,positive_progress_total,RECORDED,100,181.0020126491683,1.810020126491683,1.5097034502430096,1.3100289291406984,1.9009508378290358,0.5909219086883375,2.6620333861088783,6.669048368829609,0.884131094262935,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,q_pre_L5,RECORDED,100,128.8895297581622,1.2888952975816221,1.0479406572171939,0.9318537640874414,1.3575964141192511,0.4257426500318098,1.7051982394449228,5.278719190860905,0.664432630871249,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,q_pre_L6,RECORDED,100,75.14083961444943,0.7514083961444943,0.6556287938493377,0.5957765107837658,0.7879484841187041,0.1921719733349383,1.0102382409637836,1.7073759777717241,0.5106964767787543,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,q_pre_L7,RECORDED,100,46.15072986999515,0.46150729869995155,0.43464984735504786,0.40566718625506804,0.4732802490463848,0.06761306279131679,0.5677748024997821,0.9765591393654331,0.3342512704867994,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,q_pre_L8,RECORDED,100,31.852301235523875,0.3185230123552387,0.3101782599974818,0.2915965913753678,0.3343740703034046,0.042777478928036794,0.3717495493217777,0.48202348960578634,0.23998125843219012,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,q_post_L8,RECORDED,100,5.589520931125739,0.05589520931125738,0.048966565760887634,0.031028123150973183,0.07259219396090846,0.04156407080993528,0.0863910855157881,0.16764858186180828,0.015417334803218823,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,d_parallel,RECORDED,100,-3.0367250088507554,-0.030367250088507554,-0.032371566856057056,-0.04718505907715342,-0.01302937247747962,0.0341556865996738,0.00032426965634300677,0.04306435027401205,-0.09113243390377732,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,d_perp,RECORDED,100,26.708448204638263,0.26708448204638263,0.2603225394292065,0.22912788965464836,0.28796525887963714,0.05883736922498878,0.33689698970523646,0.440582677300384,0.1843812743684094,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,mean_rho,RECORDED,100,175.450614320005,1.75450614320005,1.691649048965539,1.5190464204125944,1.927511291847249,0.4084648714346546,2.204114220415656,2.736683531031235,1.1282332491090896,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,mean_tau,RECORDED,100,194.06109311224117,1.9406109311224116,1.8070605953988332,1.4679745164853586,2.151390843281073,0.6834163267957145,2.5001019641225635,5.603481209075693,1.0963307908428503,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,recurrence_closure_relative_error,RECORDED,100,2.1341907168062524e-15,2.1341907168062523e-17,1.6509739007636487e-17,1.2399017771974476e-17,2.3052344708322563e-17,1.0653326936348087e-17,3.352781060620491e-17,1.013907430726149e-16,7.796582672312552e-18,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,D_TV,RECORDED,100,31.34643074628677,0.3134643074628677,0.3140012813664238,0.26542318840449786,0.34193648473658117,0.07651329633208331,0.3880936930798074,0.6023050879536923,0.1831242752036582,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,delta_center,RECORDED,100,-76.15302495228067,-0.7615302495228068,-0.7887000630586916,-0.8300081990726729,-0.6984252823540434,0.13158291671862943,-0.6259461722999878,-0.34832629401834336,-0.9914339129185648,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,negative_progress_count,RECORDED,100,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,negative_progress_total,RECORDED,100,-0.11367806472477329,-0.0011367806472477328,0.0,0.0,0.0,0.0,0.0,0.0,-0.11367806472477329,,,,,,,,,
checkpoint_request,llama3-8b-inst,alphaedit,7500,RESET_CACHE,positive_progress_total,RECORDED,100,247.9718937275792,2.4797189372757917,2.1011822994327143,1.7041797949555642,2.592383525887902,0.8882037309323378,3.671891337950624,8.631066093795901,1.2761367216562696,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,q_pre_L5,RECORDED,100,95.39293632430719,0.9539293632430719,0.9534637719200609,0.9351724990842867,0.9715324679035966,0.03635996881930992,0.9855462129334697,1.0421475131837077,0.902248644989522,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,q_pre_L6,RECORDED,100,89.80189738497556,0.8980189738497556,0.8985667847672214,0.8630311710223291,0.9326267902144347,0.06959561919210566,0.9544090677162529,1.005526919446809,0.7991497596179188,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,q_pre_L7,RECORDED,100,80.99899406031552,0.8099899406031552,0.807414858603763,0.7594348678039038,0.8595108586776102,0.10007599087370644,0.8903460120523985,0.92454805410714,0.6747185647489571,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,q_pre_L8,RECORDED,100,65.81636023737352,0.6581636023737352,0.6568177843509926,0.6041826539398865,0.7143013165029748,0.11011866256308833,0.7481828315875056,0.8154012547360407,0.5008233629701395,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,q_post_L8,RECORDED,100,29.586455080469864,0.29586455080469864,0.29227153895029734,0.25995224464894595,0.3293089396498294,0.06935669500088343,0.3569463185676424,0.4649761717558483,0.20319586401208248,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,d_parallel,RECORDED,100,32.09112902638909,0.3209112902638909,0.32163048511404413,0.27322008576245194,0.35744944539921386,0.08422935963676192,0.38869587423917845,0.49168809121875395,0.2104488881795023,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,d_perp,RECORDED,100,39.79913284218508,0.3979913284218508,0.391528287700459,0.3451192235676105,0.4432383494283731,0.0981191258607626,0.5020371521350006,0.5735716664355669,0.2565113013304142,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,mean_rho,RECORDED,100,41.94703758639021,0.41947037586390207,0.4185419282826811,0.3768639945910822,0.46961403828761,0.09275004369652778,0.5042927920807013,0.562582550759845,0.26126990224310553,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,mean_tau,RECORDED,100,62.81912523099602,0.6281912523099602,0.6222070355967665,0.542920796848197,0.7310374745168773,0.18811667766868023,0.7840342214915095,0.932835274626363,0.3091308247584689,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,recurrence_closure_relative_error,RECORDED,100,4.189987313281789e-16,4.189987313281789e-18,4.175177178600309e-18,3.50938126793166e-18,4.8145105871782385e-18,1.3051293192465786e-18,5.392893083375748e-18,6.7482202621755024e-18,1.226093447782366e-18,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,D_TV,RECORDED,100,12.934885230990712,0.12934885230990711,0.11755189296667452,0.08731554559238355,0.16612586126873122,0.07881031567634766,0.20442675083841544,0.28109959835597087,0.015553061840718335,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,delta_center,RECORDED,100,38.80583532312163,0.3880583532312163,0.36151763504291445,0.25010976106967464,0.5147568681753496,0.26464710710567496,0.597801206035799,0.8576859382892341,0.05145706431200861,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,negative_progress_count,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,negative_progress_total,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,positive_progress_total,RECORDED,100,81.27275770777656,0.8127275770777657,0.8210021580874256,0.7735929718521579,0.8559082018066956,0.08231522995453766,0.8898720045557705,0.9097931405120672,0.5623936242955558,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,q_pre_L5,RECORDED,100,7330.915832321012,73.30915832321013,0.9305783747250103,0.9111679368480676,0.9494633236064466,0.03829538675837896,0.9767546698873395,7238.055018139455,0.8507497809283595,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,q_pre_L6,RECORDED,100,9772.223380143349,97.72223380143349,0.8554738449436388,0.834453035764775,0.8869630080903891,0.05250997232561405,0.9102624731829928,9687.097514046,0.7848989373764392,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,q_pre_L7,RECORDED,100,25730.980548138585,257.30980548138587,0.7587935551884053,0.7297637919949344,0.7865776495556877,0.0568138575607533,0.8119288156999436,25656.055937106023,0.6550021134305131,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,q_pre_L8,RECORDED,100,34266.003948612306,342.6600394861231,0.571136390717194,0.5439991530179118,0.6063732250480588,0.062374072030147,0.6411589356790015,34208.99865115869,0.467014754448729,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,q_post_L8,RECORDED,100,40985.810513268785,409.85810513268785,0.2564437174881909,0.23222326600378213,0.2880475663879084,0.05582430038412628,0.32605079391407293,40959.913964108724,0.18472699136631096,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,d_parallel,RECORDED,100,-1216.3523206849736,-12.163523206849737,0.25383651040655064,0.22485592140857735,0.29124566902952304,0.06638974762094568,0.3285420602631532,0.41677785073283424,-1242.228817982514,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,d_perp,RECORDED,100,34220.30657046934,342.2030657046934,0.34646116639486774,0.32551858424637586,0.3680380125903613,0.04251942834398542,0.3857726698514626,34186.44399656507,0.21592649354306306,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,mean_rho,RECORDED,100,308.37641085577405,3.0837641085577405,0.5210890649875846,0.4759124648673905,0.5659452675920187,0.09003280272462821,0.6283259085636875,256.41202218059124,0.33343346639272764,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,mean_tau,RECORDED,100,7306.715440762084,73.06715440762083,0.6778479888011253,0.5798864734819689,0.7938177289452579,0.21393125546328906,1.0359251362382491,7235.840351404637,0.32145335438971695,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,recurrence_closure_relative_error,RECORDED,100,7.206798899558112e-14,7.206798899558112e-16,4.9731649002856466e-18,4.139962222093934e-18,5.9468071998132205e-18,1.806844977719287e-18,7.114072510830361e-18,7.155146313180297e-14,1.5850835787614745e-18,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,D_TV,RECORDED,100,10.912448446169815,0.10912448446169815,0.09826212464493281,0.07076304244419142,0.1206080223355183,0.049844979891326885,0.16436997494636388,0.7942336842797816,0.027061052851008266,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,delta_center,RECORDED,100,21.28178332582307,0.2128178332582307,0.25015923784374083,0.13143310961607663,0.33729578201503696,0.20586267239896033,0.4829730284644748,0.7432718640367199,-2.302024862324345,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,negative_progress_count,RECORDED,100,3.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,negative_progress_total,RECORDED,100,-14247.825275726462,-142.4782527572646,0.0,0.0,0.0,0.0,0.0,0.0,-14247.825275726462,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1000,ACCUMULATED_OR_STATIC,positive_progress_total,RECORDED,100,358.5184355785251,3.585184355785251,0.8775425097111076,0.8347610974076621,0.9232695685353859,0.08850847112772375,0.9987622038187528,270.26668017125274,0.6942116511364574,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,q_pre_L5,RECORDED,100,72.86164282282678,0.7286164282282678,0.731921928022754,0.6842268838655252,0.7710701286102077,0.08684324474468252,0.8338221066200449,0.9156185725379306,0.5196668680195901,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,q_pre_L6,RECORDED,100,66.0220883719967,0.660220883719967,0.6597737799903061,0.6035500845315118,0.7173520875467935,0.11380200301528165,0.7680939359156209,0.8835396988609515,0.4600653774720163,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,q_pre_L7,RECORDED,100,64.00019780469816,0.6400019780469816,0.6336538017830018,0.5853850843427519,0.7019519573532464,0.11656687301049451,0.7485327440874031,0.8342755734193504,0.41777939415532994,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,q_pre_L8,RECORDED,100,51.19564762806749,0.5119564762806749,0.5116027039773796,0.4771733019312753,0.5560333909745627,0.07886008904328745,0.5861901788936744,0.6542560871973017,0.32156095034649046,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,q_post_L8,RECORDED,100,31.002209586244437,0.3100220958624444,0.3079908124995923,0.26607547149530264,0.3522964089377175,0.08622093744241488,0.3896402993617873,0.4578957953817073,0.13819753653314792,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,d_parallel,RECORDED,100,16.200183372230814,0.16200183372230814,0.1567626734227665,0.11195968500152921,0.2245374369558537,0.1125777519543245,0.24860712435591995,0.3420298584474817,-0.021238834443886263,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,d_perp,RECORDED,100,35.60670994344461,0.35606709943444614,0.3548664409612365,0.3201437216452767,0.39244845539672607,0.07230473375144936,0.4208790276142135,0.470280893241372,0.20023745075923952,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,mean_rho,RECORDED,100,134.17980015006472,1.3417980015006472,1.324580233410429,1.001444634837719,1.6284217648066668,0.6269771299689477,1.9315048659570095,2.332847440037553,0.5164671662822631,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,mean_tau,RECORDED,100,168.87812542275282,1.6887812542275282,1.7120244871923402,1.36491708748385,2.0875042031739586,0.7225871156901085,2.289474534289623,2.370977746730925,0.6379152028412384,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,recurrence_closure_relative_error,RECORDED,100,1.0805993487279657e-15,1.0805993487279657e-17,9.325742243408802e-18,7.540862882428033e-18,1.3453531078340287e-17,5.912668195912254e-18,1.78116845100573e-17,2.2788491394601156e-17,2.449805988231562e-18,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,D_TV,RECORDED,100,26.06064707197692,0.2606064707197692,0.2554418826938059,0.23308926579446937,0.2919243485292262,0.05883508273475685,0.3256554039458757,0.3595834514562998,0.10803073744038705,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,delta_center,RECORDED,100,-76.94361509532682,-0.7694361509532682,-0.7540223333536649,-0.9112004164909497,-0.6320383215941816,0.27916209489676813,-0.5326523272349706,-0.19214992467423622,-1.199898521220886,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,negative_progress_count,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,negative_progress_total,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,10000,ACCUMULATED_OR_STATIC,positive_progress_total,RECORDED,100,160.51272042783867,1.6051272042783866,1.4892841856102232,1.1963937001376863,2.023845209785942,0.8274515096482558,2.4030536985184994,2.7246134127089645,0.7632805593056955,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1500,ACCUMULATED_OR_STATIC,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1500,ACCUMULATED_OR_STATIC,q_pre_L5,RECORDED,100,105.50236637011912,1.0550236637011912,0.9300658200694072,0.8521395517315686,1.1303382423745307,0.2781986906429621,1.517762145503942,2.204292339429516,0.6765752826871368,,,,,,,,,
checkpoint_request,llama3-8b-inst,memit,1500,ACCUMULATED_OR_STATIC,q_pre_L6,RECORDED,100,104.11244476142035,1.0411244476142034,0.9727670447230259,0.8768679017559278,1.1473551209425832,0.2704872191866554,1.3255883641282915,2.3902964101025423,0.5862514240827373,,,,,,,,,
