B,F,P,P_ratio_p39,W0_bytes,W0_pointer,accepted_steps,action_freeze_sha256,actual_sum,alias,arm,attempt_denominator,boundary,capacity,capacity_ratio_p39,case,cross_case,d_official_eff,d_official_eff_nll,d_official_gen,d_official_loc,d_p39_eff,d_p39_eff_nll,d_p39_gap,d_p39_gen,d_p39_loc,d_p39_w,d_p39_z,edit_s,eff_correct,eff_denominator,eff_margin,eff_nll,eff_old_nll,endpoint_denominator,energy,energy_ratio_p39,entropy,eval_s,expand,finite_demand_sum,functional_P,gap,gen_correct,gen_denominator,gen_margin,gen_nll,gen_old_nll,held,keep,loc_correct,loc_denominator,loc_margin,loc_nll,loc_old_nll,manifest_sha256,mat,max_consecutive,negative,official_eff,official_eff_margin,official_eff_nll,official_gap,official_gen,official_loc,official_matched,official_w,official_z,old_rho_sum,p39_P,p39_capacity,p39_eff,p39_eff_nll,p39_energy,p39_gap,p39_gen,p39_loc,p39_w,p39_z,peak_gpu,peak_host,predicted_sum,reactivated,realization_mean,reject_0_05_0_25,reject_0_25_1,reject_ge_1,reject_lt_0_05,rejects,retry,shrink,status,terminal_sha256,tokens,top1,typed_incomplete,w8_nll,z8_nll,z_ge_3,z_lt_0_05,z_median,z_p90,z_worst
125,220,0.1969317006103939,1.0185087912636848,True,True,8,263fbe6d9a099fba3513248320fc0c306c23a06d0d877690eda49c3c11f9168f,9.56044900836423,qwen2.5-7b-inst,Neutral,1,32,0.4088905864516259,1.751742318400453,10,0,-1,1.3105823516845703,-7,1,-1,0.12152481079101562,0.031033060868503548,0,-1,0.23496117363101798,0.20392811276251444,171.10737605486065,9,10,7.491265869140625,1.325140380859375,8.81640625,1,0.3686503211561499,1.754500016675637,1.511520815414889,21.26615711580962,3,13.774024582235144,0.0010960735071145068,0.15766681665554638,13,20,1.838671875,5.627734375,7.46640625,1,57,76,100,4.05292724609375,10.718125,6.66519775390625,891bf3cad5805ebb39b233719bf558abe0259478fa83df23b2d7ead837b64193,8,2,0,10,14.741691970825196,0.014558029174804688,NOT_RECORDED,20,75,True,NOT_RECORDED,NOT_RECORDED,29.48249846619745,0.193352970833032,0.23341936890865955,10,1.2036155700683593,0.21011702345529476,0.12663375578704283,13,77,1.0940150003472808,0.967381244560238,NOT_RECORDED,NOT_RECORDED,13.774024582235144,0,0.7021669983334009,0,0,0,2,2,0,20,SUCCESS,f3136dd8a81ad7370ce8ed5be32fa565df2ebb79e404232a33a4e9fd6f660bc3,34887,0.3574139135051733,0,1.3289761739782988,1.1713093573227524,1,3,0.14416559040546417,2.702328395843504,7.754920959472656
125,220,0.1368444311945278,1.2016115461368986,True,True,8,38e356a0e8fd25b738b4e48ed0f30091b09f7910455061250c97ab8698e0b5e3,12.304136343207212,qwen2.5-7b-inst,Soft,1,11,0.18724166466301492,2.1611487278997146,1,0,0,0.6936294555664062,-4,0,0,0.5620197296142578,0.03350275016855447,0,0,0.33739276628475634,0.3038900161162019,96.28285301011056,10,10,11.01776123046875,0.70098876953125,11.71875,1,0.20215622502240632,2.1580136859269192,1.4247768662605003,21.11819488555193,3,15.577275744639337,0.0011416608286112014,0.07272640611045061,16,20,3.93265380859375,4.84547119140625,8.778125,6,69,92,100,7.042519531250001,12.516875,5.47435546875,16827b4590d4adc770f6d55aa86aecc2e12bc87a44a21d09e2aff4d2bdee0543,8,1,0,10,15.373890686035157,0.00735931396484375,NOT_RECORDED,20,92,True,NOT_RECORDED,NOT_RECORDED,25.73872873542143,0.11388408478137012,0.08663987917434235,10,0.1389690399169922,0.09367698932621704,0.03922365594189615,16,92,0.07514312027487904,0.035919464332982896,NOT_RECORDED,NOT_RECORDED,15.577275744639337,0,0.8082536597740531,0,0,0,1,1,0,8,SUCCESS,2c6387ce0cd63926ff5091bbeba5a778f8702cc6ec3144326ef79310dd4dbc23,33232,0.34423157226331164,0,0.4125358865596354,0.3398094804491848,0,5,0.05280075967311859,0.9502981543540951,1.6730855703353882
125,220,0.1609580985119857,0.9182710487304844,True,True,8,a3faf6bbbb73529297921089db076110ea5ee14b438ad3a2ae547dca3284d7ae,10.345442803634796,qwen2.5-7b-inst,Soft,1,17,0.3085765182227278,0.9947754695609351,2,0,0,0.38034725189208984,-4,0,1,-0.6021768569946289,0.03802826552418992,-1,-1,-0.689072366373148,-0.7271006318973379,107.06728204339743,10,10,13.075361061096192,0.4043264389038086,13.4796875,1,0.2644139554187572,0.9694660879019253,1.2002625266350455,21.390127116814256,3,13.763520729471928,0.029111524516479314,0.03919991262955591,16,20,3.177392578125,3.654638671875,6.83203125,4,67,76,100,4.2978320312500005,9.74673828125,5.44890625,1fda7eb10a3ef22966362cff50c02e6c6441c96adc5f7ffbfd014cf6410166b5,8,2,0,10,15.872895812988281,0.02397918701171875,NOT_RECORDED,20,76,True,NOT_RECORDED,NOT_RECORDED,26.548015925527128,0.17528386497049134,0.31019715268906306,9,1.0065032958984375,0.2727418304966086,0.0011716471053659916,17,77,1.0964349864749239,1.0952633393695579,NOT_RECORDED,NOT_RECORDED,13.763520729471928,0,0.7466108414372263,0,0,2,1,3,0,10,SUCCESS,1f6db1dd89684516009702433e289f5ce9b583a52d0aa737eab94bd744779f74,34793,0.4711683227628214,0,0.407362620101776,0.3681627074722201,1,7,0.032745225355029106,0.41594135761260875,3.3447043895721436
125,220,0.0626180584410647,0.8754685652834053,True,True,8,1451282e57fc6fac4ee04b52d984d4b159910455034afcf897c1fd13b3c2db0d,9.299525457620621,qwen2.5-7b-inst,Soft,1,12,0.008291841033153275,0.31454285546610145,3,0,0,0.656422233581543,-5,-1,0,0.30717544555664067,-0.031188952724914967,-2,0,0.08623251721728595,0.11742146994220092,91.46564394701272,10,10,9.871775054931641,0.6782249450683594,10.55,1,0.01190770810406844,0.3416689134840422,1.3054230653493666,21.34313626680523,4,12.607589447312057,0.0008178632719158536,0.05866320170462133,15,20,3.521046280860901,4.821727156639099,8.3427734375,8,68,78,100,3.4050444793701167,8.880083541870118,5.4750390625000005,ba03884fcd5d3ce8d2615058cf47ae7371c0be8bcff4ef7cc2ca4b96b9e66cd3,8,0,0,10,15.896947288513184,0.021802711486816406,NOT_RECORDED,20,79,True,NOT_RECORDED,NOT_RECORDED,25.17889815486974,0.07152519339263093,0.0263615621498257,10,0.37104949951171873,0.03485159941138337,0.0898521544295363,17,78,0.15151581361424177,0.06166365918470547,NOT_RECORDED,NOT_RECORDED,12.607589447312058,0,0.7207432196664844,0,0,0,0,0,0,8,SUCCESS,62f7bf6449594a97b3fd4ae36ab30197cb0eacb033be5d2150f494b4f55a12cc,35165,0.4116142205336819,0,0.23774833083152772,0.17908512912690638,0,7,0.02604619972407818,0.5919825315475462,0.9552313089370728
125,220,0.13598624262884773,0.9670468187159054,True,True,8,74d0fe6b06e5ab3ac59da93535bad7cb49c0c89af21d156c53d284794d78e180,10.476446013897657,qwen2.5-7b-inst,Soft,1,17,0.06862153238258406,3.7770681825037795,4,0,-1,1.618510437011719,-5,8,0,0.06555786132812513,0.061737519816961184,-2,0,0.09793652324005953,0.03619900342309834,133.24360828381032,9,10,7.68724365234375,1.63619384765625,9.3234375,1,0.06318826830390309,5.003050661484349,1.1714634878174122,21.33535377494991,2,13.19649645332247,0.001550643762322969,0.062363154254853725,13,20,3.5973358154296875,3.9739532470703125,7.5712890625,4,71,98,100,6.00610107421875,10.74359375,4.73749267578125,15e9b0e5e1e21b529cd05763a2a98a5fc01a768386515e8e707a10bff3f103a8,8,1,0,10,14.047941589355469,0.01768341064453125,NOT_RECORDED,18,90,True,NOT_RECORDED,NOT_RECORDED,21.63100590427491,0.14062012303542581,0.018167935834585744,9,1.570635986328125,0.01262994772176779,0.0006256344378925416,15,98,1.3834900443442166,1.382864409906324,NOT_RECORDED,NOT_RECORDED,13.19649645332247,0,0.7913812085110296,0,0,2,0,2,0,7,SUCCESS,0725c4c207ca9528b8b53e0afa3cb8420d0c9600dfd7e2bd0bf4cc7762283fc1,34459,0.5547079200857522,0,1.4814265675842762,1.4190634133294224,2,7,0.03195432014763355,6.142960596084594,7.986226558685303
125,220,0.07709636861798218,1.1231546877470975,True,True,8,f60b69bba8c80adbfe7a6c992b4026c5ae3bb9e5c4b4132c85bd4aa20ce1cbf3,8.209789368417114,qwen2.5-7b-inst,Soft,1,22,0.1159548716634637,11.94694756219998,5,0,0,0.3239284515380859,-2,5,0,-0.854736328125,0.09748451504856342,-1,0,-0.8793530685827136,-0.976837583631277,125.74092372041196,10,10,8.2712158203125,0.3506591796875,8.621875,1,0.14716656676039627,12.251172717707295,1.2531342830252774,21.375585190951824,3,11.274117629043758,0.0012101135132527863,0.10196970095857977,17,20,2.434130859375,3.812548828125,6.2466796875,1,60,82,100,3.3651562499999996,8.497031250000001,5.131875,de698f3ba38df4d2a4b380736c67c0ae721135d1a3a1950b53e6e909a40eb7da,8,2,0,10,13.773269271850586,0.026730728149414063,NOT_RECORDED,19,77,True,NOT_RECORDED,NOT_RECORDED,22.583542787666115,0.06864269851611222,0.009705815737431017,10,1.2053955078125,0.012012447310263475,0.004485185910016343,18,82,1.201935841049999,1.1974506551399826,NOT_RECORDED,NOT_RECORDED,11.274117629043758,1,0.7260783731361257,0,0,2,2,4,0,17,SUCCESS,bed81d8f43a8391adebc20de7903e0950b4b50a1cd447c48fca80b971ed1f16a,32234,0.45988503476015885,0,0.3225827724672854,0.22061307150870563,0,6,0.03181965462863445,0.49067453742027256,1.1253612041473389
125,220,0.08308372656921942,1.0493908838508774,True,True,8,e088bdd45384b540219fd498e5d8d8535a977402fe1357a5a919b7a79e7cff21,9.510870474670083,qwen2.5-7b-inst,Soft,1,28,0.07769450562033853,0.8570968021557019,6,0,0,0.09510879516601563,-4,0,1,-0.30194854736328125,0.03368336422136055,-1,0,-0.22819656253559514,-0.2618799267569557,113.32655433472246,10,10,10.62197265625,0.16396484375,10.7859375,1,0.09984225333272927,0.8958694208996386,1.3806195367832694,21.06965532526374,3,12.525758989143652,0.0017528464941533033,0.045252838358283046,15,20,3.211693000793457,4.537818717956543,7.74951171875,4,60,85,100,5.87467529296875,10.26375,4.38907470703125,0e74555faf40b4b4a86fb87fce863ef5ff719ba9040119ac6164e44de692325b,8,2,0,10,12.884268951416015,0.06885604858398438,NOT_RECORDED,19,85,True,NOT_RECORDED,NOT_RECORDED,24.535197098531846,0.07917328790234272,0.09064846050635991,9,0.46591339111328123,0.11144732815242979,0.011569474136922497,16,85,0.32386204710928723,0.31229257297236473,NOT_RECORDED,NOT_RECORDED,12.525758989143654,1,0.7174748949664393,0,1,2,2,5,0,17,SUCCESS,36caa795b0f5040eed78dbc3241b5d532749d4fa183872f8f1c0f482536fcf36,33275,0.42275001373997656,0,0.09566548457369209,0.05041264621540904,0,8,0.02663258370012045,0.1019112512469291,0.2598908543586731
125,220,0.16750988364575292,1.06627103736175,True,True,8,2e8a4b53426f42ce91b066d41b12283967e8d22980f26d31ef843700f58374bc,10.231929956562817,qwen2.5-7b-inst,Soft,1,27,0.1169190484817407,0.386361963888595,7,0,0,0.7564064025878906,-3,0,0,-0.469979476928711,-0.01982066287891948,0,0,-0.38672276660799976,-0.3669021037290803,122.0208782972768,10,10,9.5757080078125,0.84346923828125,10.41917724609375,1,0.09704729832431493,0.4685953345161477,1.313340837567344,21.2118209162727,4,12.884856291580945,0.001722184386274373,0.06666486626490942,14,20,2.78768310546875,5.38604736328125,8.17373046875,4,58,96,100,6.066387939453126,11.070625,5.004237060546875,37b686614ca876446a144312a1202230f72886e8e6571a08c8686ba801883832,8,2,0,10,13.74496841430664,0.08706283569335938,NOT_RECORDED,17,96,True,NOT_RECORDED,NOT_RECORDED,23.629393187423595,0.15709878424553175,0.302615317783853,10,1.313448715209961,0.20710257054633713,0.0864855291438289,14,96,1.1155778175219893,1.0290922883781604,NOT_RECORDED,NOT_RECORDED,12.884856291580947,0,0.7566631322705578,1,0,3,2,6,0,18,SUCCESS,e59f5b318625e10ed8814c5cd583815d5dbee8f20fb2ffa357a25b115f7411cb,36166,0.44990672902184553,0,0.7288550509139895,0.6621901846490801,1,3,0.06952981650829315,0.8859554529190043,5.795482635498047
125,220,0.10517311371290596,0.821131886595,True,True,8,e49815613c1f149337aae67aecbe9acdfc581087313560445420ed9f775f959b,9.871835140744224,qwen2.5-7b-inst,Soft,1,18,0.04872179530787807,1.50313605630874,8,0,0,0.1043354034423828,-6,1,0,0.03000106811523437,0.045535044127609586,0,0,0.08690522578544915,0.041370181657839566,124.66009695269167,10,10,10.098294830322265,0.12983016967773436,10.228125,1,0.04586478122130374,1.4123484624190463,0.9844234044019543,21.066702560521662,2,12.674526790366508,0.0009120197402992244,0.09751323936507107,14,20,3.5572021484375,5.1652587890625,8.7224609375,8,66,74,100,4.65265625,9.76796875,5.1153125,d4c39ecab0d7537a90bc5c2c181898a84e530c2b6fecd49c35212aca668ca23e,8,1,0,10,13.78700523376465,0.025494766235351563,NOT_RECORDED,20,73,True,NOT_RECORDED,NOT_RECORDED,26.24179051432116,0.12808309533445217,0.032413429977539404,10,0.0998291015625,0.03247412550210684,0.051978195237461486,14,74,0.076561747957021,0.02458355271955952,NOT_RECORDED,NOT_RECORDED,12.674526790366508,0,0.7918460731374468,0,1,0,0,1,0,12,SUCCESS,7c828295d060adc5d7d374268497e21bb4d6fa4bd15be1959a9b9aa32aae8bd6,33224,0.6731966439304481,0,0.16346697374247016,0.06595373437739908,0,6,0.03958860971033573,0.12250241041183468,0.240541011095047
125,220,0.10089546830778406,0.7249904900129054,True,True,8,69fa5462bd00042ded5ade5660b912e3b90a85bde909d023bdf929c10901d066,9.45199376847595,qwen2.5-7b-inst,Soft,1,11,0.10177813180759812,0.39348011177702324,9,0,0,0.12299652099609375,-4,1,0,0.04940261840820312,0.00043901112512685636,-1,0,0.01809475535992533,0.017655744234798473,114.37564781680703,10,10,9.119070434570313,0.1559295654296875,9.275,1,0.13958814514028062,0.6209232580981532,1.462593618616831,21.135964930988848,0,12.622583335114177,0.001180173461738387,0.008115792908938602,15,20,2.450775146484375,2.581256103515625,5.03203125,11,74,86,100,4.03328125,9.03703125,5.00375,4d023a3120964f419f82ae6820861ef61e217e254960f05f95f1272e0bb6dc9a,8,0,0,10,12.701441955566406,0.03293304443359375,NOT_RECORDED,19,85,True,NOT_RECORDED,NOT_RECORDED,21.17219921643864,0.13916798868077296,0.25866143868860547,10,0.10652694702148438,0.22480740304015967,0.007676781783811745,16,86,0.08565731623675674,0.07798053445294499,NOT_RECORDED,NOT_RECORDED,12.622583335114177,0,0.7483230364879881,0,0,0,0,0,0,6,SUCCESS,f3b4b9521ea1e6559c76bd34fb6a9254810dd09c5c6421897cb10467293fadf6,33292,0.30949401775014346,0,0.10375207159668207,0.09563627868774346,0,7,0.043098049238324165,0.16098378524184212,0.5708727240562439
125,220,0.14311208516940035,1.0181548947895511,True,True,8,fcd31ac84d73b5dce37f5abb7215f07710af1c33639ecb1f10ca7549bac33cf2,9.616694843955338,qwen2.5-7b-inst,Soft,1,31,0.19328609248055187,2.4011615201274887,10,0,-1,1.3699512481689453,-6,2,0,-0.04152069091796884,-0.03475453365826964,1,0,0.09987971282098451,0.13463424647925415,121.93274036701769,9,10,7.74361572265625,1.38450927734375,9.128125,1,0.18763756615931107,2.0810148072716737,1.0920041205226338,21.328364274464548,2,13.680199013091624,0.0007843378469629191,0.18707301318645486,14,20,1.8033203125,5.5349609375,7.33828125,2,62,77,100,4.04412353515625,10.712031249999999,6.66790771484375,b5e7a39ab505f34505d898b26751fe0e8cf9bfbf7aaf53f7d06ff50e8fc533c7,8,0,0,10,14.741691970825196,0.014558029174804688,NOT_RECORDED,20,75,True,NOT_RECORDED,NOT_RECORDED,29.766145535787892,0.14056022900030463,0.08049691403945596,9,1.4260299682617188,0.09016637724231975,0.2218275468447245,13,77,1.1728506255662068,0.9510230787214823,NOT_RECORDED,NOT_RECORDED,13.680199013091624,0,0.708303289001484,0,0,0,0,0,0,16,SUCCESS,a1cf5f9b4cd837128fafb860379fa90c1d326a0faa6d07f3ae4f907d546d5830,34887,0.6149508180551309,0,1.2727303383871913,1.0856573252007364,1,3,0.13185233622789383,2.2555274963378884,7.777045726776123
