method,outer_K,microstep_m,global_ordinal_n,request_denominator,target_time_before,target_time_after,current_target_new_nll_mean,current_target_new_nll_median,current_target_new_nll_p90,current_target_new_nll_max,selected_target_new_nll_mean,selected_target_new_nll_median,selected_target_new_nll_p90,selected_target_new_nll_max,selected_nll_decrease_mean,selected_nll_decrease_median,selected_nll_decrease_p90,selected_nll_decrease_max,rho_mean,rho_median,rho_p90,rho_max,deficit_mean,deficit_median,deficit_p90,deficit_max,amplitude_mean,amplitude_median,amplitude_p90,amplitude_max,semantic_gradient_norm_mean,semantic_gradient_norm_median,semantic_gradient_norm_p90,semantic_gradient_norm_max,preservation_gradient_norm_mean,preservation_gradient_norm_median,preservation_gradient_norm_p90,preservation_gradient_norm_max,semantic_direction_cosine_mean,semantic_direction_cosine_median,semantic_direction_cosine_p90,semantic_direction_cosine_max,raw_energy_mean,raw_energy_median,raw_energy_p90,raw_energy_max,postclamp_primary_energy_mean,postclamp_primary_energy_median,postclamp_primary_energy_p90,postclamp_primary_energy_max,selected_direct_energy_mean,selected_direct_energy_median,selected_direct_energy_p90,selected_direct_energy_max,primary_count,rescue_count,current_count,direct_count,clamp_hit_count,negative_primary_progress_count
PDZ-T2-PRC,2,1,2,100,0.25,0.375,4.953362313807011,4.560521602630615,10.27229356765747,13.744743347167969,2.81338568802923,2.03324818611145,6.872783756256107,11.782316207885742,2.139976625777781,2.035556435585022,3.9569695949554453,7.500910997390747,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.8805026243211767,0.9895433029938832,0.9999654169904824,0.9999989266686632,5.296404148893971,5.6738188961943266,6.479883480896596,7.204279765038107,4.307611736459155,3.822980399709247,7.313738774099185,13.6254961590447,0.09846243776412654,0.06627292510149457,0.21118896532954798,0.46982429890287686,0.9992683245070028,0.9998664436987745,0.9999816688636387,0.9999981541919432,29.70741807494162,32.19225215558711,41.989064945159356,51.901646932937695,29.707418075499987,32.192251920762885,41.98906503793145,51.90164689918377,29.707418075499987,32.192251920762885,41.98906503793145,51.90164689918377,100,0,0,0,0,0
PDZ-T2-PRC,2,2,3,100,0.375,0.5,2.81338568802923,2.03324818611145,6.872783756256107,11.782316207885742,1.4127963232807814,0.6109016835689545,4.077452135086061,9.303361892700195,1.4005893647484482,1.1682519689202309,3.389907741546632,5.217998504638672,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.70345531011775,0.8690869007406872,0.9989580190366207,0.9999923615526959,4.194571614861562,4.948778495796044,6.073666663979424,7.175209880773819,3.7817147817601606,3.1222383889160494,7.575730825141022,27.67955476156956,0.17304466862625056,0.08704288812469871,0.3466868760904312,1.3601058890157667,0.9892429540417615,0.9995058703969559,0.9999489827323801,0.9999955384885614,21.063979448802037,24.490697559410215,36.889869526566216,51.48363683315425,21.063979455447303,24.49069751151162,36.88986963062776,51.48363666369026,21.063979455447303,24.49069751151162,36.88986963062776,51.48363666369026,100,0,0,0,0,0
PDZ-T2-PRC,3,1,4,100,0.5,0.625,1.5638960441946983,0.7192244827747345,4.09238066673279,9.388082504272461,0.7178827491775155,0.22960253059864044,1.4111985325813305,7.4916887283325195,0.8460132950171828,0.4778705984354019,2.27474822998047,4.177098035812378,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.5434303398670258,0.5128049901018188,0.9832596811001718,0.9999162841728262,3.216500830292022,2.992138527635726,5.611925440525035,6.310420694698796,3.1109116250151554,2.2513172412964404,7.039357710261824,20.190397824731612,0.17701447129504305,0.10256549117519984,0.41394544081035306,2.3312634137086055,0.9924794359688762,0.9982070167297536,0.9999011131809523,0.9999947549359305,13.813377791412643,8.95295741846358,31.493766112053642,39.82140934408286,13.813377790790845,8.952957406175397,31.493765823781334,39.82140983173475,13.813377790790845,8.952957406175397,31.493765823781334,39.82140983173475,100,0,0,0,0,0
PDZ-T2-PRC,3,2,5,100,0.625,0.75,0.7178827491775155,0.22960253059864044,1.4111985325813305,7.4916887283325195,0.34177691778168084,0.12418536841869354,0.5543539583683016,5.180176258087158,0.3761058313958347,0.09113511070609093,0.9778450846672059,3.040006160736084,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.32774406778478155,0.20515017359839183,0.7559669114069626,0.999442299639594,1.9182199617890339,1.2401266032402591,4.643394855201491,5.977400704066573,1.9751811238250172,0.916532626267283,4.944399083527407,11.879634812780841,0.3202392052128151,0.10854339367010428,0.47313812442699293,8.56957607098474,0.9700987870564931,0.992682978237921,0.9996651168622334,0.9999760497825517,6.205139018339392,1.5379141298395482,21.56964929619726,35.729319176975544,6.205139009519902,1.5379141367906075,21.569649435368465,35.729319162950645,6.021951013169384,1.5379141367906075,20.186067254621726,35.729319162950645,99,1,0,0,0,0
PDZ-T2-PRC,4,1,6,100,0.75,0.875,0.4085318379662931,0.1480843424797058,0.6628053963184357,5.017867088317871,0.19967259984463454,0.0867345817387104,0.2299320057034493,3.6989974975585938,0.20885923812165857,0.05233602598309517,0.5258814319968226,2.4185515642166138,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.22340054467222792,0.13763874286908617,0.48459573459259353,0.9933813713847982,1.3065437676275449,0.8319501129251405,2.9590719431591634,5.941151891273101,1.5925056167706404,0.6979562484635476,3.7896706146860257,24.364334596860374,0.26931681709837785,0.12232998917796656,0.4370021462771857,4.891821151118389,0.956925551833873,0.9888527660212774,0.9993672972654153,0.9999410700438159,3.2518378180719605,0.6927047715431252,8.758282570200858,35.2972857951778,3.2518378148158216,0.6927047330238003,8.758282778251713,35.29728573385619,3.0669268851385465,0.6927047330238003,8.163694373059602,35.29728573385619,99,1,0,0,0,0
PDZ-T2-PRC,4,2,7,100,0.875,1.0,0.19967259984463454,0.0867345817387104,0.2299320057034493,3.6989974975585938,0.12634241628460585,0.05977947078645229,0.12668830752372742,3.5827996730804443,0.07333018356002867,0.02203970216214657,0.11583020091056824,1.5844900608062744,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.12497032800710141,0.08307956922862136,0.2054118804228837,0.9752516757061515,0.7261351920808198,0.48126432030033534,1.2287701912960043,5.828079125620202,0.9864321645159531,0.458555872754713,1.1641091382227506,15.354485684284809,0.21627674546245043,0.11219060725125293,0.4439603965339459,3.1356636691648108,0.9406988621759887,0.9680433831116225,0.9964393258916928,0.9999620424982258,1.3007402682689782,0.23161742529237211,1.5101403173580743,33.96650629448998,1.3007402634512557,0.23161745715178889,1.5101403073484057,33.96650583402021,1.3007402634512557,0.23161745715178889,1.5101403073484057,33.96650583402021,100,0,0,0,0,0
PDZ-T2-PRC,5,1,8,100,1.0,1.125,0.14719179941341282,0.06923949718475342,0.16827308833599114,3.6744303703308105,0.0710666469950229,0.04979350417852402,0.10120692700147632,1.1313881874084473,0.07612515241838992,0.01617327518761158,0.06556325182318697,2.5430421829223633,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.09951312567865765,0.06689668534855722,0.15484499520511016,0.9746361505903502,0.584397151904151,0.4008779221712965,0.9700512008450628,5.381920199838369,0.8814838585597303,0.41576450362265804,1.0176038731976602,18.573134054708685,0.242916777595038,0.10224201396161586,0.5209929282558774,4.319480993513258,0.9231556740351188,0.9622865596181742,0.9949871938696643,0.9998808810735464,0.9049041556179463,0.16071276276682112,0.9410617935624912,28.965065037428232,0.904904154558185,0.1607127688315041,0.9410617458000566,28.96506493908525,0.904904154558185,0.1607127688315041,0.9410617458000566,28.96506493908525,100,0,0,0,0,0
PDZ-T2-PRC,5,2,9,100,1.125,1.25,0.0710666469950229,0.04979350417852402,0.10120692700147632,1.1313881874084473,0.04769993397407234,0.03832199424505234,0.0748884700238705,0.4624566435813904,0.023366713020950555,0.00974320713430643,0.02475900128483773,0.6689315438270569,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.06346340203776786,0.04857308101253263,0.09625350415302877,0.677414863167873,0.37322870669588143,0.2847801241015254,0.5555996708504791,3.3408863918582923,0.49084254013536216,0.32959416228397564,0.595532333752725,10.699001672480938,0.1938582711495145,0.10031784516978572,0.37684990622084175,2.1467391741964374,0.9089154144947966,0.9425501703608368,0.9905110197963458,0.9986755621634794,0.29866647333222895,0.0811107744946828,0.3088048228037654,11.16152188330391,0.2986664715675512,0.08111077240621295,0.3088048018084091,11.161521721221057,0.2986664715675512,0.08111077240621295,0.3088048018084091,11.161521721221057,100,0,0,0,0,0
PDZ-T2-PRC,6,1,10,100,1.25,1.375,0.05508394727483392,0.04389609768986702,0.08806495591998105,0.46601733565330505,0.038973485715687275,0.034602852538228035,0.06280655711889269,0.09631665796041489,0.01611046155914664,0.007924085482954979,0.021054582297801976,0.42824629321694374,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.05249630256882498,0.04294652816980873,0.08429745207891648,0.37250359410709166,0.3124556839655809,0.25010529276289256,0.5231714450004431,1.8371196974493966,0.4145504327574516,0.2949637657442441,0.5628227624089532,7.145486861315646,0.1560655258589598,0.10415596881885046,0.33967604926443673,0.8414901459660309,0.9088109362664183,0.9383106732239371,0.9917397211228722,0.9993828108604749,0.14969612198177829,0.06255293889987144,0.27374144780177534,3.375008782756573,0.14969612044501113,0.06255293135017216,0.2737414672960263,3.3750088233460853,0.14969612044501113,0.06255293135017216,0.2737414672960263,3.3750088233460853,100,0,0,0,0,0
PDZ-T2-PRC,6,2,11,100,1.375,1.5,0.038973485715687275,0.034602852538228035,0.06280655711889269,0.09631665796041489,0.03254549827426672,0.029651401564478874,0.05383028462529183,0.07524356245994568,0.006427987441420555,0.005342315882444382,0.012296371906995777,0.029108084738254547,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.038075150271008856,0.03401088146647464,0.060874630681460457,0.09182361075166792,0.22870409503599123,0.203243163505531,0.37066724432285153,0.5922112779349838,0.2672385961399362,0.24815530744936404,0.3970405457176689,0.589100395975202,0.16151005323021062,0.10007168148852033,0.2582799782949522,2.197530110663426,0.8856503151513677,0.9253584109271251,0.9807101541131191,0.9981680489552734,0.06311299097414408,0.041307841075263495,0.13739420604659489,0.3507141977133859,0.06311299123625344,0.041307837220617365,0.13739419399682415,0.3507141937803409,0.06311299123625344,0.041307837220617365,0.13739419399682415,0.3507141937803409,100,0,0,0,0,0
PDZ-T2-PRC,7,1,12,100,1.5,1.625,0.0360176236089319,0.031110262498259544,0.05853886008262635,0.11152170598506927,0.029852142119780184,0.026968704536557198,0.04844708666205407,0.07364572584629059,0.006165481489151716,0.00449705682694912,0.01051687113940717,0.05202794075012207,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.03522498914670722,0.03063131778762033,0.056858406291450454,0.10552802420280033,0.21218595423725278,0.18591347842964617,0.33689781133060315,0.6805971313860483,0.25820803741461223,0.22679784865345626,0.3804071537425241,0.9869477558435872,0.13448974147340093,0.08996727208064854,0.24385833873158,1.0594381146183358,0.8880512218162031,0.922839038074311,0.9823294893259276,0.9987021062418482,0.056638302749807294,0.03456389348630484,0.11350494597794951,0.46321245525091725,0.0566383016136308,0.034563895580102935,0.11350492572086329,0.4632124797314696,0.0566383016136308,0.034563895580102935,0.11350492572086329,0.4632124797314696,100,0,0,0,0,0
PDZ-T2-PRC,7,2,13,100,1.625,1.75,0.029852142119780184,0.026968704536557198,0.04844708666205407,0.07364572584629059,0.025863403137773276,0.023841921240091324,0.043552848324179654,0.06035184487700462,0.003988738982006908,0.0033096661791205406,0.007660370878875256,0.0184251070022583,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.0293293561695398,0.026608265834092697,0.047292235272170954,0.0709992434945466,0.17639542503503783,0.15889936990722803,0.2769031972165234,0.4579056778330706,0.2139244345955599,0.19952601839389883,0.3052443626189998,0.4539191997873206,0.12655705246438345,0.08418572984086967,0.21883522435558647,0.9632630335469594,0.8757630644396955,0.9169560447260823,0.9752018805762398,0.9972992532479033,0.03724457021875198,0.025250013750854616,0.07667651169297501,0.20967760979176397,0.03724456942515262,0.02525001006721178,0.07667650936632515,0.2096776109546081,0.03724456942515262,0.02525001006721178,0.07667650936632515,0.2096776109546081,100,0,0,0,0,0
PDZ-T2-PRC,8,1,14,100,1.75,1.875,0.027838083910755814,0.024878332391381264,0.044761142879724505,0.08271744102239609,0.024091644063591957,0.02224863413721323,0.03951674774289131,0.05973472818732262,0.003746439847163856,0.002805209718644619,0.0070732468739151955,0.02658826857805252,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.027373646604962273,0.024571410409670355,0.04377413755536469,0.07938876255699691,0.1649502678501591,0.14632353449732416,0.2501893727366744,0.5120134150976212,0.20575161044572066,0.183849885713747,0.30744396225026016,0.6905488188968218,0.11650321407131521,0.0796438801536872,0.21511605335957726,0.5851190195839483,0.8743864042303885,0.9144531345708645,0.9762478171534447,0.9978847990217294,0.033465412635762394,0.021410592062739375,0.06259772989296854,0.2621577372399294,0.0334654119471753,0.021410590364565187,0.06259775279595405,0.2621577201587998,0.0334654119471753,0.021410590364565187,0.06259775279595405,0.2621577201587998,100,0,0,0,0,0
PDZ-T2-PRC,8,2,15,100,1.875,2.0,0.024091644063591957,0.02224863413721323,0.03951674774289131,0.05973472818732262,0.021418907986953853,0.01994901802390814,0.03504456765949727,0.04995344206690788,0.0026727360766381023,0.0022277524694800377,0.0047581465914845475,0.012576520442962646,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.023752185830756355,0.022002957087857794,0.03874614367633741,0.05798560969230434,0.14298077403092468,0.13022646089970652,0.22202113912833873,0.3739749693636936,0.17806691725601534,0.16650888467165084,0.25083619266148066,0.39650707469965923,0.11261153568113513,0.07458015061433404,0.20570470784571904,0.7493028207147895,0.8628247546271804,0.9064732603336492,0.9694462827405192,0.9960331975998812,0.024384963770195056,0.016958931749964254,0.04929358734333566,0.13985727771057554,0.024384963877588622,0.016958927815871452,0.04929358144650885,0.1398572983673684,0.024384963877588622,0.016958927815871452,0.04929358144650885,0.1398572983673684,100,0,0,0,0,0
PDZ-T3-PRC,1,1,0,100,0.0,0.125,10.393096616268158,10.221244812011719,15.27349252700806,19.32851791381836,7.725513043403626,7.482377529144287,12.693078994750977,15.570605278015137,2.6675835728645323,2.4510130882263184,4.81344313621521,6.50011682510376,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.9978810301713718,0.9999636005720418,0.9999997669347807,0.9999999959660424,6.014499463078305,6.092661064270796,6.664777025283983,7.204849286308576,4.717938925838426,4.12006777028132,7.351261184837096,16.207171419554523,9.571904382175884e-08,7.465567185870152e-08,2.1349164007311857e-07,3.3972395595678806e-07,0.9999999999999996,0.9999999999999997,1.0000000000000009,1.0000000000000022,36.49867324957068,37.12088124897671,44.41925336074288,51.909853238421356,36.498673252901874,37.12088151495639,44.41925365379045,51.90985328934311,36.498673252901874,37.12088151495639,44.41925365379045,51.90985328934311,100,0,0,0,0,0
PDZ-T3-PRC,1,2,1,100,0.125,0.25,7.725513043403626,7.482377529144287,12.693078994750977,15.570605278015137,4.899974609538913,4.440418004989624,10.566687679290776,13.944465637207031,2.825538433864713,2.807003974914551,4.3648118019104025,5.995798587799072,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.9766932773779324,0.9994370525686054,0.9999969232509006,0.9999998271091347,5.88740905994435,6.020661348490487,6.661947177784408,7.204828514383755,4.394441296107191,4.062377002041966,8.3041753381087,12.694031592365306,0.08041105872664271,0.04363359927590459,0.16678130337785038,0.684037664783485,0.9988788739972808,0.9999348396967547,0.9999945511174704,0.9999993837310034,35.18844024495988,36.248363111507814,44.3815429800641,51.909553921677315,35.18844021738865,36.248363048306814,44.38154299696807,51.90955385434175,35.18844021738865,36.248363048306814,44.38154299696807,51.90955385434175,100,0,0,0,0,0
PDZ-T3-PRC,1,3,2,100,0.25,0.375,4.899974609538913,4.440418004989624,10.566687679290776,13.944465637207031,2.7142833096906545,1.8276546001434326,6.66784663200379,11.736250877380371,2.1856912998482585,2.1538068056106567,3.8526166439056415,7.557947397232056,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.8711950357449832,0.9882080306717558,0.9999740162524191,0.9999991209865494,5.240322281203556,5.613207921501129,6.48073160501815,7.204131056914136,4.628918571835106,4.15550259120743,7.993337694920195,14.77296184775783,0.10091745369627142,0.06782360684523916,0.2197922741098557,0.4690409708237095,0.9991916891630706,0.9998841590163816,0.9999868973655139,0.9999988040421137,29.24991071479199,31.508711024558032,42.00011699601552,51.89950428519452,29.249910684279012,31.50871101937512,42.00011724316575,51.89950422593454,29.249910684279012,31.50871101937512,42.00011724316575,51.89950422593454,100,0,0,0,0,0
PDZ-T3-PRC,2,1,3,100,0.375,0.5,2.9064112236350774,2.2083816528320312,6.956553173065191,12.014623641967773,1.5184625963680447,0.7134297490119934,4.506519603729251,9.443076133728027,1.387948627267033,1.2532173991203308,3.037472927570346,4.967169761657715,6.026373189301737,6.092689463171174,6.665764476360879,7.204851059739531,0.7223471151931021,0.8901134962944492,0.9990323343783339,0.9999939449846263,4.309354460788207,5.032925768402033,6.115499122309512,7.179770566748362,3.8582854294666875,3.1256620816240375,7.221188630209778,26.101706625115025,0.17237554817976636,0.07971812246994447,0.3768913190316395,1.3735172507491842,0.991201096831574,0.9996298868642144,0.999960933322144,0.9999946402762474,21.85872863488633,25.330342308725633,37.39948528711717,51.54910539114615,21.85872861802794,25.330342349937332,37.39948479527591,51.549105345665836,21.85872861802794,25.330342349937332,37.39948479527591,51.549105345665836,100,0,0,0,0,0
