model,path_id,node,t,layer,native_direction_active,qref,h,direction_raw_action,direction_frobenius_squared,raw_native_velocity_action,normalized_native_velocity_action,history_velocity_action,L2_velocity_action,frobenius_velocity_squared,actual_step_DeltaW_squared,actual_net_DeltaW_squared,actual_nonzero,actual_step_energy_share,actual_net_energy_share,c,g,q,raw_physical_coefficient,actual_step_coefficient,signed_predicted_target_contribution,H_diagonal,G_diagonal,raw_native_work_increment,normalized_native_work_increment,history_work_increment,L2_work_increment
llama3-8b-inst,S-PATH-N8,1,0.5,7,True,821.2528429248556,0.25,85.85132835040926,85.85132835040926,0.08639434367442496,0.00010519822782802838,0.0,0.08639434367442496,0.08639434367442496,0.005399646698108079,0.02919501355977758,58718166,0.0009372427596095207,0.000948962027061259,0.010256618732702722,1.3540724473530508,0.10453702424292811,0.0317226270360767,0.007930656759019175,0.013888204828957921,5.966075829756253,1.0,0.02159858591860624,2.6299556957007095e-05,0.0,0.02159858591860624
llama3-8b-inst,S-PATH-N8,1,0.5,8,True,821.2528429248556,0.25,91.17894191799002,91.17894191799002,92.09230723198745,0.1121363633932819,0.0,92.09230723198745,92.09230723198745,5.755769425539307,30.73582063000562,58720192,0.9990567016095149,0.9990448056727534,0.3348676804250925,1.6207134874442928,0.11102420247735187,1.0049961609574474,0.25124904023936184,0.5427245661741327,4.612357613613291,1.0,23.023076807996862,0.028034090848320474,0.0,23.023076807996862
llama3-8b-inst,S-PATH-N8,2,0.75,4,True,821.2528429248556,0.25,71.38588539490522,71.38588539490522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5477408595263981,0.08692315163338436,0.0,0.0,0.0,12.29636773156819,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-N8,2,0.75,5,True,821.2528429248556,0.25,52.70238638965637,52.70238638965637,1.5358856986052412e-05,1.870173980932903e-08,0.0,1.5358856986052412e-05,1.5358856986052412e-05,9.59931623465335e-07,9.845201920105136e-06,58568166,2.86296656093135e-07,1.8092736506000195e-07,0.00013675430453674586,0.7341030006454425,0.0641731554949133,0.0005398390639643669,0.00013495976599109172,0.00010039174531160579,10.089923269450932,1.0,3.839714246513103e-06,4.6754349523322574e-09,0.0,3.839714246513103e-06
llama3-8b-inst,S-PATH-N8,2,0.75,6,True,821.2528429248556,0.25,46.526321911125045,46.526321911125045,0.00030811636386653243,3.751784441551393e-07,0.0,0.00030811636386653243,0.00030811636386653243,1.9257279807588614e-05,0.00032629610619334677,58685882,5.743424510237073e-06,5.996412790919211e-06,0.0006125181174097133,0.9103201375165983,0.056652859484082406,0.002573404294753598,0.0006433510736883995,0.0005575875768718181,8.197546612015739,1.0,7.702909096663311e-05,9.379461103878482e-08,0.0,7.702909096663311e-05
llama3-8b-inst,S-PATH-N8,2,0.75,7,True,821.2528429248556,0.25,49.59098990301305,49.59098990301305,0.04852325106954361,5.9084423862363995e-05,0.0,0.04852325106954361,0.04852325106954361,0.0030327033453616003,0.051034129868339356,58717414,0.000904494450932988,0.0009378650351855841,0.007686639308720294,1.0020480407062964,0.0603845579716923,0.03128049066414234,0.007820122666035585,0.0077023818589191705,5.83050089527898,1.0,0.012130812767385903,1.4771105965590999e-05,0.0,0.012130812767385903
llama3-8b-inst,S-PATH-N8,2,0.75,8,True,821.2528429248556,0.25,52.76233153427336,52.76233153427336,53.59798199132373,0.06526367908869196,0.0,53.59798199132373,53.59798199132373,3.3498735039595324,54.36384722143511,58720179,0.9990894758279006,0.9990559576246585,0.2554675695439481,1.2168491631281058,0.06424614780797915,1.0078878967044824,0.2519719741761206,0.3108654982059244,4.541436966872087,1.0,13.399495497830932,0.01631591977217299,0.0,13.399495497830932
llama3-8b-inst,S-PATH-N8,3,1.0,4,True,821.2528429248556,0.25,41.03736642038255,41.03736642038255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.40620837314085834,0.04996922296698515,0.0,0.0,0.0,12.209847527064916,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-N8,3,1.0,5,True,821.2528429248556,0.25,30.347747916098868,30.347747916098868,9.265518276887148e-06,1.128217498022706e-08,0.0,9.265518276887148e-06,9.265518276887148e-06,5.790986283716045e-07,1.5194365381325875e-05,58523878,2.9675599480312037e-07,1.9746720178697518e-07,0.0001062175831970727,0.5432967359205227,0.03695298978572386,0.0005525500525722665,0.00013813751314306662,5.770766624833616e-05,9.969079835623045,1.0,2.316379569221787e-06,2.820543745056765e-09,0.0,2.316379569221787e-06
llama3-8b-inst,S-PATH-N8,3,1.0,6,True,821.2528429248556,0.25,26.85510691541648,26.85510691541648,0.00018492974611253242,2.2518003767745064e-07,0.0,0.00018492974611253242,0.00018492974611253242,1.1558112482875838e-05,0.00046050873986144304,58675700,5.92289292334709e-06,5.98480884043017e-06,0.00047453138745234824,0.6715621954090112,0.03270016919487695,0.00262415777994327,0.0006560394449858175,0.0003186773403479831,8.048385577866547,1.0,4.6232436528133106e-05,5.629500941936266e-08,0.0,4.6232436528133106e-05
llama3-8b-inst,S-PATH-N8,3,1.0,7,True,821.2528429248556,0.25,28.653051833704254,28.653051833704254,0.027279612666580046,3.321706938562906e-05,0.0,0.027279612666580046,0.027279612666580046,0.001704975735938074,0.0713706255966741,58716589,0.0008737056968278854,0.0009275384244531904,0.005763425143578171,0.7424770501074328,0.03488944005558347,0.03085557593149736,0.00771389398287434,0.004279210899118928,5.712291509087923,1.0,0.006819903166645012,8.304267346407265e-06,0.0,0.006819903166645012
llama3-8b-inst,S-PATH-N8,3,1.0,8,True,821.2528429248556,0.25,30.537658394132812,30.537658394132812,31.19541021330511,0.037985147305188066,0.0,31.19541021330511,31.19541021330511,1.949713147984331,76.8744275022168,58720137,0.999120074654254,0.9990662792995045,0.1948977868144943,0.9137316706270862,0.03718423462057592,1.010712144545964,0.252678036136491,0.17808428034752954,4.471703016359827,1.0,7.798852553326277,0.009496286826297017,0.0,7.798852553326277
llama3-8b-inst,S-PATH-N8,4,1.25,4,True,821.2528429248556,0.25,23.596709443565576,23.596709443565576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3015049022975366,0.028732575657853362,0.0,0.0,0.0,12.118844192693825,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-N8,4,1.25,5,True,821.2528429248556,0.25,17.479834453242706,17.479834453242706,4.870896449887372e-06,5.931055815331963e-09,0.0,4.870896449887372e-06,4.870896449887372e-06,3.0443476241046163e-07,1.9791974972871982e-05,58450381,2.680550399643634e-07,2.0460229139175114e-07,7.701334829321449e-05,0.40272442539127,0.021284351833704526,0.0005278807084760347,0.00013197017711900867,3.101515643884255e-05,9.85124776982385,1.0,1.217724112471843e-06,1.4827639538329907e-09,0.0,1.217724112471843e-06
llama3-8b-inst,S-PATH-N8,4,1.25,6,True,821.2528429248556,0.25,15.50607739634682,15.50607739634682,0.00011483281836579614,1.3982638764064934e-07,0.0,0.00011483281836579614,0.00011483281836579614,7.177053901535188e-06,0.0005823993684531279,58663728,6.319401421735581e-06,6.020634396210917e-06,0.00037393366743401074,0.4964579239820942,0.01888100300648289,0.0027213351941461654,0.0006803337985365413,0.0001856423322412998,7.908748504249097,1.0,2.8708204591449034e-05,3.4956596910162336e-08,0.0,2.8708204591449034e-05
llama3-8b-inst,S-PATH-N8,4,1.25,7,True,821.2528429248556,0.25,16.55992884554555,16.55992884554555,0.01544201403924965,1.8802996144590017e-05,0.0,0.01544201403924965,0.01544201403924965,0.0009651258818480554,0.08889760651038545,58715310,0.0008497940733871057,0.0009189913596898506,0.004336242168582149,0.5508364733935185,0.02016422711739797,0.03053674470518894,0.007634186176297235,0.0023885603439220537,5.601957913183316,1.0,0.0038605035098124127,4.700749036147504e-06,0.0,0.0038605035098124127
llama3-8b-inst,S-PATH-N8,4,1.25,8,True,821.2528429248556,0.25,17.678560477408897,17.678560477408897,18.15591444787392,0.022107581854100423,0.0,18.15591444787392,18.15591444787392,1.1347447529556909,96.64438738514148,58720121,0.9991436184701511,0.9990747834036227,0.148686185821348,0.686189465019648,0.021526330934146284,1.0134110012626365,0.2533527503156591,0.10202689430456274,4.402934374905491,1.0,4.53897861196848,0.005526895463525106,0.0,4.53897861196848
llama3-8b-inst,S-PATH-N8,5,1.5,4,True,821.2528429248556,0.25,13.571666735928895,13.571666735928895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2239862632894248,0.016525564389639133,0.0,0.0,0.0,12.013882833579903,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-N8,5,1.5,5,True,821.2528429248556,0.25,10.070921564894503,10.070921564894503,2.3078134023306866e-06,2.8101131365481925e-09,0.0,2.3078134023306866e-06,2.3078134023306866e-06,1.442425222926458e-07,2.330510497163106e-05,58327791,2.1822547652581324e-07,2.056406945453428e-07,5.3010500248047016e-05,0.2989519583859531,0.012262875741199704,0.00047870254762737553,0.00011967563690684388,1.584759286417271e-05,9.729185339667662,1.0,5.769533505826717e-07,7.025282841370481e-10,0.0,5.769533505826717e-07
llama3-8b-inst,S-PATH-N8,5,1.5,6,True,821.2528429248556,0.25,8.95636378192102,8.95636378192102,7.295526587614896e-05,8.883411059658802e-08,0.0,7.295526587614896e-05,7.295526587614896e-05,4.559708867441781e-06,0.0006896547766574303,58649898,6.8984140363107836e-06,6.085408645057974e-06,0.0002980505168534153,0.3676786247107995,0.010905732453872947,0.002854055799498767,0.0007135139498746917,0.00010958680413100671,7.771579610981373,1.0,1.823881646903724e-05,2.2208527649147004e-08,0.0,1.823881646903724e-05
llama3-8b-inst,S-PATH-N8,5,1.5,7,True,821.2528429248556,0.25,9.573554372906012,9.573554372906012,0.008816526273943718,1.0735459060992776e-05,0.0,0.008816526273943718,0.008816526273943718,0.0005510329063830908,0.10339771093373169,58713696,0.0008336613688222003,0.000912365643351275,0.003276501039370013,0.4091121520630016,0.01165725568609324,0.03034674734603128,0.00758668683650782,0.0013404563914533277,5.49464801156449,1.0,0.0022041315684859296,2.683864765248194e-06,0.0,0.0022041315684859296
llama3-8b-inst,S-PATH-N8,5,1.5,8,True,821.2528429248556,0.25,10.236950155621964,10.236950155621964,10.566775792208409,0.012866653532151323,0.0,10.566775792208409,10.566775792208409,0.6604235612013325,113.22513587329411,58720049,0.9991592219916651,0.9990813433073091,0.11343127228481273,0.5153556140146921,0.012465040753056659,1.0159818555720928,0.2539954638930232,0.05845744297680739,4.334971339979798,1.0,2.6416939480521022,0.003216663383037831,0.0,2.6416939480521022
llama3-8b-inst,S-PATH-N8,6,1.75,4,True,821.2528429248556,0.25,7.807841199132451,7.807841199132451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.16652858548732707,0.00950723186701573,0.0,0.0,0.0,11.892296709632358,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-N8,6,1.75,5,True,821.2528429248556,0.25,5.804032966526075,5.804032966526075,9.9453220265507e-07,1.210993923762976e-09,0.0,9.9453220265507e-07,9.9453220265507e-07,6.216199111611484e-08,2.5763352722887492e-05,58120709,1.6158142645899972e-07,2.0309960238411708e-07,3.479933797880322e-05,0.2221861045790668,0.0070672911716874775,0.0004139467619631104,0.0001034866904907776,7.731929347440662e-06,9.600302430635326,1.0,2.486330506637675e-07,3.02748480940744e-10,0.0,2.486330506637675e-07
llama3-8b-inst,S-PATH-N8,6,1.75,6,True,821.2528429248556,0.25,5.175180375838393,5.175180375838393,4.70182242875295e-05,5.7251825296672564e-08,0.0,4.70182242875295e-05,4.70182242875295e-05,2.9386428006789888e-06,0.000782162642966482,58632161,7.638592121353177e-06,6.166003450516681e-06,0.0002392735365573731,0.27271405177560515,0.0063015676845722905,0.003014188204806344,0.000753547051201586,6.52532556372396e-05,7.633666574686388,1.0,1.1754556071882374e-05,1.4312956324168141e-08,0.0,1.1754556071882374e-05
llama3-8b-inst,S-PATH-N8,6,1.75,7,True,821.2528429248556,0.25,5.536356068400015,5.536356068400015,0.005076456645801647,6.1813565572839564e-06,0.0,0.005076456645801647,0.005076456645801647,0.00031727855264820264,0.11511164786759978,58711478,0.0008247213482267811,0.0009074568113536172,0.0024862334076437708,0.3041297464440094,0.006741353915661988,0.030280868964145176,0.007570217241036294,0.0007561375358673255,5.388050503721811,1.0,0.0012691141614504119,1.5453391393209891e-06,0.0,0.0012691141614504119
llama3-8b-inst,S-PATH-N8,6,1.75,8,True,821.2528429248556,0.25,5.9295087362495025,5.9295087362495025,6.150235658351639,0.007488845501524048,0.0,6.150235658351639,6.150235658351639,0.38438972400354693,126.73490839655254,58720009,0.9991674784782254,0.9990861740855934,0.0865381158884572,0.38708242216548505,0.007220076968174405,1.0184425176710388,0.2546106294177597,0.03349738350774146,4.267691039160885,1.0,1.5375589145879098,0.001872211375381012,0.0,1.5375589145879098
llama3-8b-inst,S-PATH-N8,7,2.0,4,True,821.2528429248556,0.25,4.493144871470338,4.493144871470338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.12389004038386515,0.005471085927043128,0.0,0.0,0.0,11.754503126971935,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-N8,7,2.0,5,True,821.2528429248556,0.25,3.3460022835667864,3.3460022835667864,3.863457566054864e-07,4.704346048039639e-10,0.0,3.863457566054864e-07,3.863457566054864e-07,2.4150548126393453e-08,2.735450483682339e-05,57758976,1.0784263072938617e-07,1.987143007184471e-07,2.1689504484979916e-05,0.16529127438255445,0.004074265693437538,0.0003398012379775234,8.495030949438085e-05,3.5850858370484604e-06,9.464195731265916,1.0,9.65864391513716e-08,1.1760865120099098e-10,0.0,9.65864391513716e-08
llama3-8b-inst,S-PATH-N8,7,2.0,6,True,821.2528429248556,0.25,2.9915204166316984,2.9915204166316984,3.055241708888015e-05,3.720220557175676e-08,0.0,3.055241708888015e-05,3.055241708888015e-05,1.909530841757785e-06,0.0008608095864741365,58611222,8.526880150144706e-06,6.253272579720652e-06,0.0001928787328135395,0.20251946256090908,0.0036426302111509665,0.0031957794629733196,0.0007989448657433299,3.90616973088272e-05,7.493781339655533,1.0,7.638104272220038e-06,9.30055139293919e-09,0.0,7.638104272220038e-06
llama3-8b-inst,S-PATH-N8,7,2.0,7,True,821.2528429248556,0.25,3.2027224088732025,3.2027224088732025,0.002945248259848981,3.5862868362922314e-06,0.0,0.002945248259848981,0.002945248259848981,0.00018407801486356454,0.12443621294618361,58708899,0.0008219878604177415,0.0009039554979027054,0.00189374941222228,0.22625090404521978,0.003899800696539264,0.03032503458172853,0.007581258645432133,0.0004284625165503944,5.281202135700708,1.0,0.0007363120649622453,8.965717090730579e-07,0.0,0.0007363120649622453
llama3-8b-inst,S-PATH-N8,7,2.0,8,True,821.2528429248556,0.25,3.435587472376074,3.435587472376074,3.5801037004529626,0.004359319704395278,0.0,3.5801037004529626,3.5801037004529626,0.22375648639613255,137.53213025971382,58719927,0.9991693774168013,0.9990895925152169,0.06602514448598562,0.29075661657553986,0.004183349259578063,1.0208155994208787,0.2552038998552197,0.01919724761965634,4.200996014617312,1.0,0.8950259251132406,0.0010898299260988194,0.0,0.8950259251132406
llama3-8b-inst,S-PATH-LAM-001,0,0.5,4,True,821.2528429248556,0.5,216.1599329487534,216.1599329487534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9967234491937829,0.2632075308000267,0.0,0.0,0.0,12.575261014769085,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-LAM-001,0,0.5,5,True,821.2528429248556,0.5,159.05922640999108,159.05922640999108,2.4511154851969612e-05,2.9846051752678534e-08,0.0,2.4511154851969612e-05,2.4511154851969612e-05,6.12779336754383e-06,6.12779336754383e-06,58660473,1.4280286178222578e-07,1.4280286178222578e-07,0.00017276009884426013,1.3457490548798114,0.19367875287165973,0.0003925567540148505,0.00019627837700742526,0.00023249173974060588,10.423985978845437,1.0,1.2255577425984806e-05,1.4923025876339267e-08,0.0,1.2255577425984806e-05
llama3-8b-inst,S-PATH-LAM-001,0,0.5,6,True,821.2528429248556,0.5,139.78402887091488,139.78402887091488,8.498172976834195e-05,1.0347815596678275e-07,0.0,8.498172976834195e-05,8.498172976834195e-05,2.1245435444853244e-05,2.1245435444853244e-05,58687315,4.951062804114499e-07,4.951062804114499e-07,0.00032168020760808824,1.6829532058009415,0.17020827395017624,0.0007797116200499039,0.00038985581002495194,0.0005413727366367446,8.594667529391812,1.0,4.2490864884170976e-05,5.1739077983391374e-08,0.0,4.2490864884170976e-05
llama3-8b-inst,S-PATH-LAM-001,0,0.5,7,True,821.2528429248556,0.5,148.66143056604886,148.66143056604886,0.0063213297536534215,7.697178534128766e-06,0.0,0.0063213297536534215,0.0063213297536534215,0.0015803323497120799,0.0015803323497120799,58716386,3.6828262405390264e-05,3.6828262405390264e-05,0.0027743789456613106,1.831478627813651,0.18101785807717605,0.006520862897162212,0.003260431448581106,0.005081215744434861,6.1370191253812,1.0,0.0031606648768267107,3.848589267064383e-06,0.0,0.0031606648768267107
llama3-8b-inst,S-PATH-LAM-001,0,0.5,8,True,821.2528429248556,0.5,157.58822412914733,157.58822412914733,171.6370056837782,0.2089941084069805,0.0,171.6370056837782,171.6370056837782,42.90925059982931,42.90925059982931,58720237,0.9999625338284525,0.9999625338284525,0.4571587343658442,2.158932479063704,0.19188758430096128,1.043622861060921,0.5218114305304605,0.9869748397100773,4.6847881635979505,1.0,85.8185028418891,0.10449705420349024,0.0,85.8185028418891
llama3-8b-inst,S-PATH-LAM-001,1,1.0,4,True,821.2528429248556,0.5,55.754068741024525,55.754068741024525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.488437870138454,0.06788904199400866,0.0,0.0,0.0,12.319844278422451,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-LAM-001,1,1.0,5,True,821.2528429248556,0.5,41.23125874361197,41.23125874361197,5.4608489509328765e-06,6.649412538389888e-09,0.0,5.4608489509328765e-06,5.4608489509328765e-06,1.365215504037166e-06,1.3264213324209351e-05,58592406,1.1903515430002306e-07,1.344591994117743e-07,8.154393011371164e-05,0.6529615122483675,0.05020531630279497,0.000363929101494272,0.000181964550747136,5.3245047921724344e-05,10.087514371088082,1.0,2.7304244754664383e-06,3.324706269194944e-09,0.0,2.7304244754664383e-06
llama3-8b-inst,S-PATH-LAM-001,1,1.0,6,True,821.2528429248556,0.5,36.48469148560113,36.48469148560113,3.8976251570597064e-05,4.7459502766267306e-08,0.0,3.8976251570597064e-05,3.8976251570597064e-05,9.744064252269299e-06,5.969698137635136e-05,58671524,8.495993404325114e-07,6.051477103820074e-07,0.0002178520203401091,0.8072662385562953,0.04442565015137424,0.0010335814249365631,0.0005167907124682816,0.0001758645810218494,8.17716403152477,1.0,1.9488125785298532e-05,2.3729751383133653e-08,0.0,1.9488125785298532e-05
llama3-8b-inst,S-PATH-LAM-001,1,1.0,7,True,821.2528429248556,0.5,38.93256474200534,38.93256474200534,0.0014366143278071095,1.7492960178873432e-06,0.0,0.0014366143278071095,0.0014366143278071095,0.00035915357665379006,0.0034428009173493807,58712115,3.1315130313100514e-05,3.489963888291983e-05,0.0013226095485393047,0.8888772494289999,0.047406307420926226,0.006074542704080993,0.0030372713520404964,0.0011756375375741486,5.848334048923664,1.0,0.0007183071639035547,8.746480089436716e-07,0.0,0.0007183071639035547
llama3-8b-inst,S-PATH-LAM-001,1,1.0,8,True,821.2528429248556,0.5,41.4953570824279,41.4953570824279,45.87456311588578,0.05585924421583193,0.0,45.87456311588578,45.87456311588578,11.468640821013807,98.64509572923254,58720210,0.9999677162351921,0.9999643607542074,0.23634560333509894,1.06463037676138,0.05052689611964572,1.05144417061899,0.525722085309495,0.25162070872454206,4.469666498118972,1.0,22.93728155794289,0.027929622107915966,0.0,22.93728155794289
llama3-8b-inst,S-PATH-LAM-001,2,1.5,4,True,821.2528429248556,0.5,14.388514013922883,14.388514013922883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.24024571282372084,0.01752019994558415,0.0,0.0,0.0,12.114226738379775,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-LAM-001,2,1.5,5,True,821.2528429248556,0.5,10.696139868969608,10.696139868969608,2.7940656196758645e-08,3.40219902280633e-11,0.0,2.7940656196758645e-08,2.7940656196758645e-08,6.989009884702084e-09,1.387591576395713e-05,56932991,2.2778615619384748e-09,1.0180901985013167e-07,5.832837236548205e-06,0.3198408212115271,0.01302417393269018,5.110986855627155e-05,2.5554934278135775e-05,1.8655794517307523e-06,9.827584634617438,1.0,1.3970328098379322e-08,1.701099511403165e-11,0.0,1.3970328098379322e-08
llama3-8b-inst,S-PATH-LAM-001,2,1.5,6,True,821.2528429248556,0.5,9.536802986456626,9.536802986456626,2.0339426695875586e-05,2.4766339466707505e-08,0.0,2.0339426695875586e-05,2.0339426695875586e-05,5.084861676755088e-06,9.941188836255724e-05,58653141,1.6572606352449251e-06,7.293952404879945e-07,0.00015737324889163185,0.39252637940384694,0.011612505294339957,0.0014603869659944404,0.0007301934829972202,6.177315160245271e-05,7.874369880460248,1.0,1.0169713347937793e-05,1.2383169733353752e-08,0.0,1.0169713347937793e-05
llama3-8b-inst,S-PATH-LAM-001,2,1.5,7,True,821.2528429248556,0.5,10.205227140054362,10.205227140054362,0.00033080592650496985,4.0280643087556225e-07,0.0,0.00033080592650496985,0.00033080592650496985,8.270148890376282e-05,0.004585728653698759,58703276,2.6954110209702854e-05,3.364596236195319e-05,0.0006346703324368977,0.43466539315425046,0.01242641316614369,0.005693447273850302,0.002846723636925151,0.000275869229572023,5.639169017212189,1.0,0.00016540296325248492,2.0140321543778112e-07,0.0,0.00016540296325248492
llama3-8b-inst,S-PATH-LAM-001,2,1.5,8,True,821.2528429248556,0.5,10.933667150673458,10.933667150673458,12.272580362999008,0.014943729533149323,0.0,12.272580362999008,12.272580362999008,3.068145149998016,136.2888807113818,58720170,0.9999713863512936,0.9999655228333776,0.12224454807127115,0.5249279680681718,0.013313399454099527,1.0594611061319814,0.5297305530659907,0.06416958222646431,4.261596099123596,1.0,6.136290181499504,0.007471864766574661,0.0,6.136290181499504
llama3-8b-inst,S-PATH-LAM-001,3,2.0,4,True,821.2528429248556,0.5,3.716303932499057,3.716303932499057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.11836459122610783,0.004525164161701536,0.0,0.0,0.0,11.782163131023035,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-LAM-001,3,2.0,5,True,821.2528429248556,0.5,2.7778243900997484,2.7778243900997484,0.0,0.0,0.0,0.0,0.0,0.0,1.387591576395713e-05,0,0.0,8.782374913723314e-08,0.0,0.1574005613655331,0.003382422860427064,0.0,0.0,0.0,9.50880813418439,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-LAM-001,3,2.0,6,True,821.2528429248556,0.5,2.4975997734777087,2.4975997734777087,6.727283284571385e-06,8.191488580559992e-09,0.0,6.727283284571385e-06,6.727283284571385e-06,1.6818246122342762e-06,0.00012663552096229026,58603221,2.046531455855932e-06,8.015043053045569e-07,9.05068427278291e-05,0.19219043234018773,0.0030412068524263707,0.0016411883856608746,0.0008205941928304373,1.7394549233606854e-05,7.550923301050297,1.0,3.3636416422856923e-06,4.095744290279996e-09,0.0,3.3636416422856923e-06
llama3-8b-inst,S-PATH-LAM-001,3,2.0,7,True,821.2528429248556,0.5,2.6785475698392047,2.6785475698392047,8.258831196474977e-05,1.0056380647720518e-07,0.0,8.258831196474977e-05,8.258831196474977e-05,2.0647083695005808e-05,0.005213071000020582,58686220,2.512444279037192e-05,3.29946828395727e-05,0.0003171179693382341,0.21333433168552218,0.0032615382618338055,0.005552769078567832,0.002776384539283916,6.765215005424208e-05,5.417017887696227,1.0,4.1294155982374886e-05,5.028190323860259e-08,0.0,4.1294155982374886e-05
llama3-8b-inst,S-PATH-LAM-001,3,2.0,8,True,821.2528429248556,0.5,2.88409349053244,2.88409349053244,3.28708170091251,0.0040025209400867505,0.0,3.28708170091251,3.28708170091251,0.8217703718204864,157.9919523885787,58720073,0.9999728290257538,0.9999661159891059,0.06326547984554255,0.2587424036570808,0.0035118216215372466,1.0675803761878475,0.5337901880939238,0.01636946232375428,4.0587594997955465,1.0,1.643540850456255,0.0020012604700433752,0.0,1.643540850456255
llama3-8b-inst,S-PATH-LAM-1,0,0.5,4,True,821.2528429248556,0.5,216.1599329487534,216.1599329487534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9967234491937829,0.2632075308000267,0.0,0.0,0.0,12.575261014769085,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-LAM-1,0,0.5,5,True,821.2528429248556,0.5,159.05922640999108,159.05922640999108,0.0025860375972644014,3.148893327485288e-06,0.0,0.0025860375972644014,0.0025860375972644014,0.0006465093546384223,0.0006465093546384223,58714415,2.861982289049763e-05,2.861982289049763e-05,0.0017745121378805184,1.3457490548798114,0.19367875287165973,0.00403216211073309,0.002016081055366545,0.0023880480324254614,10.423985978845437,1.0,0.0012930187986322007,1.574446663742644e-06,0.0,0.0012930187986322007
llama3-8b-inst,S-PATH-LAM-1,0,0.5,6,True,821.2528429248556,0.5,139.78402887091488,139.78402887091488,0.1636124328680115,0.00019922297289749776,0.0,0.1636124328680115,0.1636124328680115,0.04090310728429419,0.04090310728429419,58719505,0.0018107080396419551,0.0018107080396419551,0.014114636831937893,1.6829532058009415,0.17020827395017624,0.034212071773015176,0.017106035886507588,0.023754273305025924,8.594667529391812,1.0,0.08180621643400575,9.961148644874888e-05,0.0,0.08180621643400575
llama3-8b-inst,S-PATH-LAM-1,0,0.5,7,True,821.2528429248556,0.5,148.66143056604886,148.66143056604886,3.3750681928254687,0.004109657850078561,0.0,3.3750681928254687,3.3750681928254687,0.8437671229838621,0.8437671229838621,58720073,0.037352074563760246,0.037352074563760246,0.06410661315401525,1.831478627813651,0.18101785807717605,0.15067531990627397,0.07533765995313699,0.1174098918930964,6.1370191253812,1.0,1.6875340964127343,0.0020548289250392807,0.0,1.6875340964127343
llama3-8b-inst,S-PATH-LAM-1,0,0.5,8,True,821.2528429248556,0.5,157.58822412914733,157.58822412914733,86.81699264240163,0.10571286710339628,0.0,86.81699264240163,86.81699264240163,21.704248440847863,21.704248440847863,58720228,0.9608085975737073,0.9608085975737073,0.3251351520574118,2.158932479063704,0.19188758430096128,0.7422333909737616,0.3711166954868808,0.7019448398620624,4.6847881635979505,1.0,43.408496321200815,0.05285643355169814,0.0,43.408496321200815
llama3-8b-inst,S-PATH-LAM-1,1,1.0,4,True,821.2528429248556,0.5,74.1676086741083,74.1676086741083,6.150638919202185e-06,7.489336532823383e-09,0.0,6.150638919202185e-06,6.150638919202185e-06,1.5376634562172882e-06,1.5376634562172882e-06,58604449,1.8197090681388612e-07,2.6389753542738188e-08,8.654095292301434e-05,0.45779669522236305,0.0903103219831345,0.00028797380029593506,0.00014398690014796753,3.9618162249550064e-05,11.346839522511155,1.0,3.0753194596010927e-06,3.744668266411692e-09,0.0,3.0753194596010927e-06
llama3-8b-inst,S-PATH-LAM-1,1,1.0,5,True,821.2528429248556,0.5,54.77379505032776,54.77379505032776,0.0017764205224364098,2.1630616414182104e-06,0.0,0.0017764205224364098,0.0017764205224364098,0.0004441051406193917,0.0021545373610673832,58713088,5.2556503721578476e-05,3.697669325969542e-05,0.0014707350683988638,0.6193733243051179,0.06669540997295464,0.00569490488092717,0.002847452440463585,0.0009109340684863192,9.176079466689801,1.0,0.0008882102612182049,1.0815308207091052e-06,0.0,0.0008882102612182049
