model,path_id,node,comparator,layer,objective_improvement,joint_objective_improvement,native_cosine,Rturn,physical_coefficient_difference,outcome_evaluation,controller_influence_count
qwen2.5-7b-inst,S-PATH-T4,4,SINGLE_LAYER_SHADOW,8,0.0022131219471882677,0.0022134131325838484,0.9999279847726313,0.0001440252685442187,"[0.00023679483603574305, 0.0, 0.0, 0.01178970635776857, -0.007624315993982846]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,5,SINGLE_LAYER_SHADOW,4,3.47903604826949e-05,0.000571592533938023,0.00026576534336512404,0.9999999293687823,"[-0.14372924009849086, 0.0, 0.0, 0.011631531863229851, 0.9509573600443966]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,5,SINGLE_LAYER_SHADOW,5,3.5639304212463626e-05,0.000571592533938023,0.0,1.0,"[0.00018792952250233148, -0.14342639889284373, 0.0, 0.011631531863229851, 0.9509573600443966]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,5,SINGLE_LAYER_SHADOW,6,6.941913724976203e-05,0.000571592533938023,0.0,1.0,"[0.00018792952250233148, 0.0, -0.24331537147269836, 0.011631531863229851, 0.9509573600443966]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,5,SINGLE_LAYER_SHADOW,7,0.00018155596507631765,0.000571592533938023,0.011792247311349695,0.999860942903348,"[0.00018792952250233148, 0.0, 0.0, -0.4728355210951259, 0.9509573600443966]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,5,SINGLE_LAYER_SHADOW,8,0.0005715186194375719,0.000571592533938023,0.9999304337163314,0.00013912772786976805,"[0.00018792952250233148, 0.0, 0.0, 0.011631531863229851, -0.007260554357530724]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,6,SINGLE_LAYER_SHADOW,4,8.619291643195367e-06,0.00014754572790577739,0.00021819573186538489,0.9999999523906226,"[-0.14102121044244223, 0.0, 0.0, 0.011651418884959831, 0.9535180120515255]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,6,SINGLE_LAYER_SHADOW,5,8.719556904426216e-06,0.00014754572790577739,0.0,1.0,"[0.0001547060080752285, -0.13974256859108292, 0.0, 0.011651418884959831, 0.9535180120515255]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,6,SINGLE_LAYER_SHADOW,6,1.668852188283862e-05,0.00014754572790577739,0.0,1.0,"[0.0001547060080752285, 0.0, -0.2352007865837443, 0.011651418884959831, 0.9535180120515255]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,6,SINGLE_LAYER_SHADOW,7,4.470938097468015e-05,0.00014754572790577739,0.011773835075855625,0.9998613768076066,"[0.0001547060080752285, 0.0, 0.0, -0.4654038957141986, 0.9535180120515255]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,6,SINGLE_LAYER_SHADOW,8,0.0001475265658521443,0.00014754572790577739,0.999930662195249,0.0001386708017708525,"[0.0001547060080752285, 0.0, 0.0, 0.011651418884959831, -0.007046659793874395]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,7,SINGLE_LAYER_SHADOW,4,2.1480539774844923e-06,3.80723553396987e-05,0.00017771858975257603,0.9999999684161028,"[-0.138995224370436, 0.0, 0.0, 0.011770483592895115, 0.9558658921000749]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,7,SINGLE_LAYER_SHADOW,5,2.1484781137404537e-06,3.80723553396987e-05,0.0,1.0,"[0.00012633501934544304, -0.13685255109936179, 0.0, 0.011770483592895115, 0.9558658921000749]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,7,SINGLE_LAYER_SHADOW,6,4.044313810889049e-06,3.80723553396987e-05,0.0,1.0,"[0.00012633501934544304, 0.0, -0.22865173648719997, 0.011770483592895115, 0.9558658921000749]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,7,SINGLE_LAYER_SHADOW,7,1.106765198194777e-05,3.80723553396987e-05,0.011858377664907832,0.9998593788791564,"[0.00012633501934544304, 0.0, 0.0, -0.4597504686362849, 0.9558658921000749]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-T4,7,SINGLE_LAYER_SHADOW,8,3.806732964562739e-05,3.80723553396987e-05,0.9999296711745579,0.0001406527047407286,"[0.00012633501934544304, 0.0, 0.0, 0.011770483592895115, -0.006909721730898792]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,0,SINGLE_LAYER_SHADOW,4,0.05588183973417042,0.49160898234261347,0.0,1.0,"[-0.20758844537824114, 0.0, 0.0, 0.01998175964160619, 0.9233281351098335]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,0,SINGLE_LAYER_SHADOW,5,0.06679496390126051,0.49160898234261347,0.0,1.0,"[0.0, -0.2212580026933004, 0.0, 0.01998175964160619, 0.9233281351098335]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,0,SINGLE_LAYER_SHADOW,6,0.13734775113677117,0.49160898234261347,0.0,1.0,"[0.0, 0.0, -0.37606409849811956, 0.01998175964160619, 0.9233281351098335]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,0,SINGLE_LAYER_SHADOW,7,0.27571744506776885,0.49160898234261347,0.020936679345255765,0.9995616554579939,"[0.0, 0.0, 0.0, -0.592285627715567, 0.9233281351098335]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,0,SINGLE_LAYER_SHADOW,8,0.49147520188270166,0.49160898234261347,0.9997808037054893,0.0004383445420060594,"[0.0, 0.0, 0.0, 0.01998175964160619, -0.01695940450712523]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,1,SINGLE_LAYER_SHADOW,4,-0.0,0.001881321282725355,,,"[0.014283193071043114, 0.006967141644406578, 0.0, 0.0058108046236920825, 0.8599639685714233]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,1,SINGLE_LAYER_SHADOW,5,-0.0,0.001881321282725355,,,"[0.014283193071043114, 0.006967141644406578, 0.0, 0.0058108046236920825, 0.8599639685714233]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,1,SINGLE_LAYER_SHADOW,6,7.486817950645925e-05,0.001881321282725355,0.0,1.0,"[0.014283193071043114, 0.006967141644406578, -0.12241704067175055, 0.0058108046236920825, 0.8599639685714233]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,1,SINGLE_LAYER_SHADOW,7,0.00024011902070925642,0.001881321282725355,0.006499143116655114,0.9999577611387491,"[0.014283193071043114, 0.006967141644406578, 0.0, -0.278784673166468, 0.8599639685714233]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N2,1,SINGLE_LAYER_SHADOW,8,0.0018765398294789317,0.001881321282725355,0.9997501868567339,0.0004995638799253184,"[0.014283193071043114, 0.006967141644406578, 0.0, 0.0058108046236920825, 0.0025222146074840137]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,0,SINGLE_LAYER_SHADOW,4,0.05588183973417042,0.49160898234261347,0.0,1.0,"[-0.20758844537824114, 0.0, 0.0, 0.01998175964160619, 0.9233281351098335]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,0,SINGLE_LAYER_SHADOW,5,0.06679496390126051,0.49160898234261347,0.0,1.0,"[0.0, -0.2212580026933004, 0.0, 0.01998175964160619, 0.9233281351098335]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,0,SINGLE_LAYER_SHADOW,6,0.13734775113677117,0.49160898234261347,0.0,1.0,"[0.0, 0.0, -0.37606409849811956, 0.01998175964160619, 0.9233281351098335]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,0,SINGLE_LAYER_SHADOW,7,0.27571744506776885,0.49160898234261347,0.020936679345255765,0.9995616554579939,"[0.0, 0.0, 0.0, -0.592285627715567, 0.9233281351098335]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,0,SINGLE_LAYER_SHADOW,8,0.49147520188270166,0.49160898234261347,0.9997808037054893,0.0004383445420060594,"[0.0, 0.0, 0.0, 0.01998175964160619, -0.01695940450712523]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,1,SINGLE_LAYER_SHADOW,4,0.02978384453375928,0.2798823912326964,0.0008709041477699967,0.9999992415259654,"[-0.20009643659933538, 0.0, 0.0, 0.01873493268742427, 0.9265746476704848]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,1,SINGLE_LAYER_SHADOW,5,0.0347223751198966,0.2798823912326964,0.0,1.0,"[0.0006048025796072338, -0.21214372932062517, 0.0, 0.01873493268742427, 0.9265746476704848]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,1,SINGLE_LAYER_SHADOW,6,0.0725298882289099,0.2798823912326964,0.0,1.0,"[0.0006048025796072338, 0.0, -0.3654957845022599, 0.01873493268742427, 0.9265746476704848]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,1,SINGLE_LAYER_SHADOW,7,0.1502142993877993,0.2798823912326964,0.01955203659155807,0.9996177178651224,"[0.0006048025796072338, 0.0, 0.0, -0.5900144577858251, 0.9265746476704848]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,1,SINGLE_LAYER_SHADOW,8,0.2798113215128498,0.2798823912326964,0.9998084613520172,0.00038304060891222887,"[0.0006048025796072338, 0.0, 0.0, 0.01873493268742427, -0.015629903835482867]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,2,SINGLE_LAYER_SHADOW,4,0.015669483098541152,0.15929094150613196,0.001159060471484849,0.9999986565788234,"[-0.1904398916422797, 0.0, 0.0, 0.01711660222724416, 0.9300155952046104]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,2,SINGLE_LAYER_SHADOW,5,0.017892819911252536,0.15929094150613196,0.0,1.0,"[0.000806682865817503, -0.20057743046505552, 0.0, 0.01711660222724416, 0.9300155952046104]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,2,SINGLE_LAYER_SHADOW,6,0.037684914243542596,0.15929094150613196,0.0,1.0,"[0.000806682865817503, 0.0, -0.34872160355120474, 0.01711660222724416, 0.9300155952046104]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,2,SINGLE_LAYER_SHADOW,7,0.08051559289710995,0.15929094150613196,0.017791853095949585,0.9996834499634122,"[0.000806682865817503, 0.0, 0.0, -0.5771613906260329, 0.9300155952046104]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,2,SINGLE_LAYER_SHADOW,8,0.15925473261560663,0.15929094150613196,0.9998410406370782,0.00031789345776440947,"[0.000806682865817503, 0.0, 0.0, 0.01711660222724416, -0.013922592120014036]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,3,SINGLE_LAYER_SHADOW,4,0.008273769623173144,0.0906350726473718,0.0011680576973403388,0.9999986356412157,"[-0.18142746968471601, 0.0, 0.0, 0.01567263523708187, 0.9331048097001163]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,3,SINGLE_LAYER_SHADOW,5,0.009287712645736364,0.0906350726473718,0.0,1.0,"[0.0008145978821634716, -0.18979195277091646, 0.0, 0.01567263523708187, 0.9331048097001163]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,3,SINGLE_LAYER_SHADOW,6,0.01959990448138853,0.0906350726473718,0.0,1.0,"[0.0008145978821634716, 0.0, -0.3314303942914833, 0.01567263523708187, 0.9331048097001163]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,3,SINGLE_LAYER_SHADOW,7,0.04307313943213995,0.0906350726473718,0.016233292236068383,0.9997364802231784,"[0.0008145978821634716, 0.0, 0.0, -0.5608777724616077, 0.9331048097001163]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,3,SINGLE_LAYER_SHADOW,8,0.09061670902541792,0.0906350726473718,0.9998675491605846,0.000264884135605914,"[0.0008145978821634716, 0.0, 0.0, 0.01567263523708187, -0.012411484337969781]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,4,SINGLE_LAYER_SHADOW,4,0.004412124033829719,0.05156026369051318,0.0010700643255984073,0.9999988549623391,"[-0.17391529259519634, 0.0, 0.0, 0.014538481278649644, 0.9357379753956885]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,4,SINGLE_LAYER_SHADOW,5,0.004883124027493695,0.05156026369051318,0.0,1.0,"[0.0007475673995179492, -0.18076837540462995, 0.0, 0.014538481278649644, 0.9357379753956885]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,4,SINGLE_LAYER_SHADOW,6,0.010279860667919314,0.05156026369051318,0.0,1.0,"[0.0007475673995179492, 0.0, -0.31598018250824395, 0.014538481278649644, 0.9357379753956885]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,4,SINGLE_LAYER_SHADOW,7,0.023150937076564477,0.05156026369051318,0.01501310641929266,0.9997746066356431,"[0.0007475673995179492, 0.0, 0.0, -0.5449501004255749, 0.9357379753956885]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,4,SINGLE_LAYER_SHADOW,8,0.051550831280725476,0.05156026369051318,0.9998867243833084,0.00022653840201792484,"[0.0007475673995179492, 0.0, 0.0, 0.014538481278649644, -0.011224416762969898]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,5,SINGLE_LAYER_SHADOW,4,0.0023781258891356644,0.029326824738218783,0.0009424885848251226,0.9999991117152676,"[-0.16792485927272863, 0.0, 0.0, 0.013691538158116022, 0.9379697186607029]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,5,SINGLE_LAYER_SHADOW,5,0.002601038745252372,0.029326824738218783,0.0,1.0,"[0.0006594304892175451, -0.17353008377362852, 0.0, 0.013691538158116022, 0.9379697186607029]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,5,SINGLE_LAYER_SHADOW,6,0.005447862189442125,0.029326824738218783,0.0,1.0,"[0.0006594304892175451, 0.0, -0.3029735385026277, 0.013691538158116022, 0.9379697186607029]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,5,SINGLE_LAYER_SHADOW,7,0.012529169867539887,0.029326824738218783,0.01410208200887686,0.9998011312830148,"[0.0006594304892175451, 0.0, 0.0, -0.5309372723964917, 0.9379697186607029]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,5,SINGLE_LAYER_SHADOW,8,0.02932189270862283,0.029326824738218783,0.9999001165107854,0.0001997570017176141,"[0.0006594304892175451, 0.0, 0.0, 0.013691538158116022, -0.010327873350953943]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,6,SINGLE_LAYER_SHADOW,4,0.0012939375764869376,0.01667854573680551,0.0008178674077777042,0.9999993310929034,"[-0.16321766273489255, 0.0, 0.0, 0.013073263179137647, 0.9398827098405721]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,6,SINGLE_LAYER_SHADOW,5,0.0014012271220515992,0.01667854573680551,0.0,1.0,"[0.0005729940536944599, -0.16780104423644016, 0.0, 0.013073263179137647, 0.9398827098405721]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,6,SINGLE_LAYER_SHADOW,6,0.0029159066912445874,0.01667854573680551,0.0,1.0,"[0.0005729940536944599, 0.0, -0.29228251714714093, 0.013073263179137647, 0.9398827098405721]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,6,SINGLE_LAYER_SHADOW,7,0.006828215872917758,0.01667854573680551,0.01343509412679829,0.999819498245804,"[0.0005729940536944599, 0.0, 0.0, -0.5192200120343965, 0.9398827098405721]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,6,SINGLE_LAYER_SHADOW,8,0.016675920861598813,0.01667854573680551,0.9999094105661308,0.0001811706612926349,"[0.0005729940536944599, 0.0, 0.0, 0.013073263179137647, -0.00965741609834072]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,7,SINGLE_LAYER_SHADOW,4,0.0007094515698483672,0.009484269931247818,0.0007078674318674746,0.999999498923699,"[-0.15952153136321154, 0.0, 0.0, 0.012626004500569851, 0.9415514651858212]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,7,SINGLE_LAYER_SHADOW,5,0.0007618342637528018,0.009484269931247818,0.0,1.0,"[0.0004965180247509175, -0.16326442501037935, 0.0, 0.012626004500569851, 0.9415514651858212]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,7,SINGLE_LAYER_SHADOW,6,0.0015742193724241603,0.009484269931247818,0.0,1.0,"[0.0004965180247509175, 0.0, -0.28355356197383064, 0.012626004500569851, 0.9415514651858212]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,7,SINGLE_LAYER_SHADOW,7,0.0037445096425533218,0.009484269931247818,0.01294982895164775,0.9998323019301232,"[0.0004965180247509175, 0.0, 0.0, -0.5096665770467275, 0.9415514651858212]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-N8,7,SINGLE_LAYER_SHADOW,8,0.009482851497536833,0.009484269931247818,0.9999158968902445,0.00016819914617803293,"[0.0004965180247509175, 0.0, 0.0, 0.012626004500569851, -0.009153643399236733]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,0,SINGLE_LAYER_SHADOW,4,0.05641425168533809,0.49765182221638926,0.0,1.0,"[-0.2095662358334131, 0.0, 0.0, 0.00347171215911492, 0.9491135489034938]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,0,SINGLE_LAYER_SHADOW,5,0.06754662542555608,0.49765182221638926,0.0,1.0,"[0.0, -0.2237478779451665, 0.0, 0.00347171215911492, 0.9491135489034938]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,0,SINGLE_LAYER_SHADOW,6,0.13794817435553527,0.49765182221638926,0.0,1.0,"[0.0, 0.0, -0.37770808330757605, 0.00347171215911492, 0.9491135489034938]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,0,SINGLE_LAYER_SHADOW,7,0.27815916999917983,0.49765182221638926,0.0035395509114169014,0.9999874715793455,"[0.0, 0.0, 0.0, -0.6142178513103911, 0.9491135489034938]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,0,SINGLE_LAYER_SHADOW,8,0.4976479222195648,0.49765182221638926,0.9999937357700526,1.252842065451222e-05,"[0.0, 0.0, 0.0, 0.00347171215911492, -0.0029836038863342755]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,1,SINGLE_LAYER_SHADOW,4,0.01287217020463157,0.12611495505236744,0.0007105686204455371,0.9999994950922357,"[-0.19455825581056638, 0.00021773981167748965, 0.0, 0.0024592366527616664, 0.955287129766702]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,1,SINGLE_LAYER_SHADOW,5,0.01459561644206726,0.12611495505236744,0.000338747012361161,0.9999998852504617,"[0.000506707335369383, -0.2037693648871527, 0.0, 0.0024592366527616664, 0.955287129766702]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,1,SINGLE_LAYER_SHADOW,6,0.030089503958140734,0.12611495505236744,0.0,1.0,"[0.000506707335369383, 0.00021773981167748965, -0.3479849539396427, 0.0024592366527616664, 0.955287129766702]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,1,SINGLE_LAYER_SHADOW,7,0.06381346382245195,0.12611495505236744,0.0024893389112378432,0.9999938031917849,"[0.000506707335369383, 0.00021773981167748965, 0.0, -0.5859060633646594, 0.955287129766702]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,1,SINGLE_LAYER_SHADOW,8,0.12611404407907476,0.12611495505236744,0.9999965917614333,6.816465517748298e-06,"[0.000506707335369383, 0.00021773981167748965, 0.0, 0.0024592366527616664, -0.002390753925972495]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,2,SINGLE_LAYER_SHADOW,4,0.002954408483182815,0.031874842454733876,0.0005243067739916984,0.9999997251024068,"[-0.18056921289257818, 0.0, 0.0, 0.0022011163033575113, 0.9598188114107027]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,2,SINGLE_LAYER_SHADOW,5,0.0032445755707147333,0.031874842454733876,0.0,1.0,"[0.0003745519756175475, -0.186423448641692, 0.0, 0.0022011163033575113, 0.9598188114107027]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,2,SINGLE_LAYER_SHADOW,6,0.006615168239610204,0.031874842454733876,0.0,1.0,"[0.0003745519756175475, 0.0, -0.31671938081950396, 0.0022011163033575113, 0.9598188114107027]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,2,SINGLE_LAYER_SHADOW,7,0.014586654698788285,0.031874842454733876,0.0022160929818865562,0.9999950889318956,"[0.0003745519756175475, 0.0, 0.0, -0.5474017796112827, 0.9598188114107027]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,2,SINGLE_LAYER_SHADOW,8,0.03187467761069998,0.031874842454733876,0.9999974070137894,5.185965697620431e-06,"[0.0003745519756175475, 0.0, 0.0, 0.0022011163033575113, -0.0019422235070003543]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,3,SINGLE_LAYER_SHADOW,4,0.000704208681769636,0.008044860558395686,0.0002259815347691609,0.9999999489323459,"[-0.17285850056255236, 0.0, 0.0, 0.002214106596806122, 0.9632345907489179]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,3,SINGLE_LAYER_SHADOW,5,0.0007582447749577275,0.008044860558395686,0.0,1.0,"[0.00016174814257286145, -0.17643999777451544, 0.0, 0.002214106596806122, 0.9632345907489179]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,3,SINGLE_LAYER_SHADOW,6,0.0015216313825637832,0.008044860558395686,0.0,1.0,"[0.00016174814257286145, 0.0, -0.2973503933586438, 0.002214106596806122, 0.9632345907489179]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,3,SINGLE_LAYER_SHADOW,7,0.0034425708441445982,0.008044860558395686,0.002219844640881785,0.9999950722897704,"[0.00016174814257286145, 0.0, 0.0, -0.5232146625477136, 0.9632345907489179]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-001,3,SINGLE_LAYER_SHADOW,8,0.0080448218527133,0.008044860558395686,0.9999975106079595,4.978777883708208e-06,"[0.00016174814257286145, 0.0, 0.0, 0.002214106596806122, -0.0018145351269483814]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,0,SINGLE_LAYER_SHADOW,4,0.051062768749487994,0.44425797482323814,0.003263925910498402,0.9999893467876508,"[-0.18784857836030847, 0.0, 0.0069833853957535575, 0.1193276781600189, 0.7413183754287624]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,0,SINGLE_LAYER_SHADOW,5,0.060106309916414614,0.44425797482323814,0.0,1.0,"[0.0018381039650977255, -0.1991018679346789, 0.0069833853957535575, 0.1193276781600189, 0.7413183754287624]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,0,SINGLE_LAYER_SHADOW,6,0.13161899808512856,0.44425797482323814,0.007287762975051955,0.9999468885108195,"[0.0018381039650977255, 0.0, -0.35339513882791723, 0.1193276781600189, 0.7413183754287624]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,0,SINGLE_LAYER_SHADOW,7,0.25346765570299185,0.44425797482323814,0.15390135043840059,0.9763143743332366,"[0.0018381039650977255, 0.0, 0.0069833853957535575, -0.44353108218673404, 0.7413183754287624]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,0,SINGLE_LAYER_SHADOW,8,0.4372407743054081,0.44425797482323814,0.9880539507697478,0.023749390368293155,"[0.0018381039650977255, 0.0, 0.0069833853957535575, 0.1193276781600189, -0.09520816816268661]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,1,SINGLE_LAYER_SHADOW,4,0.006072147120149496,0.14249614218275558,0.004597206998714471,0.999978865687811,"[-0.11663715625853907, 0.0005761960984177924, 0.0023764908415090475, 0.08097941444277393, 0.8034113270827283]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,1,SINGLE_LAYER_SHADOW,5,0.006746686896603739,0.14249614218275558,0.0010687993339112281,0.9999988576679839,"[0.002760054390417071, -0.12300335233694595, 0.0023764908415090475, 0.08097941444277393, 0.8034113270827283]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,1,SINGLE_LAYER_SHADOW,6,0.016066437884769656,0.14249614218275558,0.0023174303950338803,0.9999946295163641,"[0.002760054390417071, 0.0005761960984177924, -0.24874781448095357, 0.08097941444277393, 0.8034113270827283]",NOT_EXECUTED_SHADOW_ONLY,0
qwen2.5-7b-inst,S-PATH-LAM-1,1,SINGLE_LAYER_SHADOW,7,0.043386668756020624,0.14249614218275558,0.09780854234886156,0.9904334890435909,"[0.002760054390417071, 0.0005761960984177924, 0.0023764908415090475, -0.42827339528708686, 0.8034113270827283]",NOT_EXECUTED_SHADOW_ONLY,0
