arm,batch,candidate,gates,state,selected,scope,score_reused,metric,n,count,percent,strict_count,strict_percent,token_correct,token_count,ties,new_nll_mean,new_nll_p00,new_nll_p50,new_nll_p95,new_nll_p99,new_nll_p100,true_nll_mean,true_nll_p00,true_nll_p50,true_nll_p95,true_nll_p99,true_nll_p100,desired_margin_mean,desired_margin_p00,desired_margin_p50,desired_margin_p95,desired_margin_p99,desired_margin_p100,two_P_n,two_P_strict
C4,5,2,[0.96875],d8c135a3d9121984c5193230a9235872308ed2725e5eb5930c1c1d26772e1a65,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,192,96.0,121,60.5,123,202,0,1.7076083530669712,0.00015793983766343445,0.5355554521083832,7.180043959617613,8.997447109222412,9.093658447265625,9.601105177998543,0.7941598892211914,9.567240238189697,16.19267749786377,18.499496784210198,19.620689392089844,7.893496824931572,-6.65179443359375,7.770217431243509,15.6641402320005,18.494314320667172,19.620467091473984,100,44
C4,5,2,[0.96875],d8c135a3d9121984c5193230a9235872308ed2725e5eb5930c1c1d26772e1a65,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,859,85.9,241,24.1,241,1000,0,9.617382261972875,0.0338062085211277,9.38531494140625,15.919403886795044,18.45553037643432,20.93909454345703,4.842386660938326,0.0008841419476084411,4.146200895309448,11.79306206703186,15.546919651031493,18.32624053955078,4.774995601034549,-9.604081746190786,4.803869605064392,11.805081683397294,14.887626207768914,18.90219557285309,,
C4,5,3,[0.995],e72f2eb50520d27f8f3dbd2f1ee19d92aaa08f827271cc10cd0aa2e7a1d40036,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.001549618210628978,6.305972783593461e-05,0.0009224926761817187,0.003494586795568466,0.01225049686618158,0.029093749821186066,14.994357404708863,8.440186500549316,15.033637046813965,21.01016969680786,23.716306724548343,24.056577682495117,14.992807786498233,8.438360451953486,15.033018554677255,21.009673962887607,23.71501161050692,24.055927964567672,,
C4,5,3,[0.995],e72f2eb50520d27f8f3dbd2f1ee19d92aaa08f827271cc10cd0aa2e7a1d40036,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,193,96.5,124,62.0,126,202,0,1.670442445382214,0.00015233787416946143,0.49967174232006073,7.166867470741271,8.695863943099972,9.078190803527832,9.697211821079254,0.9317066669464111,9.753368854522705,16.30626449584961,18.43781099319457,19.804475784301758,8.02676937569704,-6.436928987503052,7.964154974091798,15.764371968712656,18.432648873408315,19.80426802409056,100,46
C4,5,3,[0.995],e72f2eb50520d27f8f3dbd2f1ee19d92aaa08f827271cc10cd0aa2e7a1d40036,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,859,85.9,239,23.9,239,1000,0,9.603035629253835,0.0325380377471447,9.374707698822021,15.91835160255432,18.445207862854,20.927024841308594,4.844479407329229,0.0008886678842827678,4.157777309417725,11.787930393218994,15.544584913253784,18.328046798706055,4.758556221924605,-9.758195299655199,4.785191893577576,11.765721152722834,14.858262797249479,18.88432240486145,,
C4,10,0,[1.0],9f702f543a51e3017c42c9eb2d280913d2c321002e0c0d8752dc50274ca85cb7,True,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,True,RS,100,99,99.0,99,99.0,100,101,0,0.029236667358381964,3.158996332786046e-05,0.0009597105672582984,0.005848074820823964,0.035735260844244776,2.769351005554199,14.64550666719675,0.2773074209690094,14.538335800170898,21.064584541320798,22.57605030059815,23.70755386352539,14.61626999983837,-2.49204358458519,14.537782449271617,21.064122541675168,22.57539473915357,23.706225443514995,,
C4,10,0,[1.0],9f702f543a51e3017c42c9eb2d280913d2c321002e0c0d8752dc50274ca85cb7,True,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,True,PS,200,193,96.5,127,63.5,129,202,0,1.4160214457285474,0.00028224775451235473,0.18529468029737473,5.787502431869503,8.342263889312726,10.841096878051758,10.03361964225769,1.0426932573318481,9.919220924377441,16.39661560058594,19.155392303466797,19.606571197509766,8.617598196529142,-3.4527015686035156,8.782976742833853,16.27548854277702,19.154877240456116,19.606030372029636,100,47
C4,10,0,[1.0],9f702f543a51e3017c42c9eb2d280913d2c321002e0c0d8752dc50274ca85cb7,True,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,True,NS,1000,814,81.4,197,19.7,197,1000,0,9.252711153797806,0.0812249705195427,9.23789119720459,15.74538059234619,18.36252300262451,19.873918533325195,5.183560204678215,0.003744021989405155,4.615633010864258,12.25535898208618,14.428643617630003,19.657756805419922,4.0691509491195905,-13.220336362719536,4.17158916592598,11.865176509693264,14.790330442413685,18.393026411533356,,
C4,10,1,[0.75],2a48e6d7863d45a44c6df409bb796d5bbf72ae2a8942a281f525a893959ab1a2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,99,99.0,100,101,0,0.09052400079504878,7.188061863416806e-05,0.003707909258082509,0.1883818939328188,1.4333565425872985,4.944488048553467,12.543834842145444,0.1630309522151947,12.83795976638794,18.717001724243165,21.288456306457523,21.765090942382812,12.453310841350394,-4.781457096338272,12.730707576032728,18.716208203681163,21.28814540692576,21.761825534282252,,
C4,10,1,[0.75],2a48e6d7863d45a44c6df409bb796d5bbf72ae2a8942a281f525a893959ab1a2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,181,90.5,118,59.0,120,202,0,1.8743717057560572,0.0008550802012905478,0.3945644795894623,7.758962702751158,9.959249248504634,11.071006774902344,9.114890074729919,0.7656623721122742,9.102578163146973,15.676785373687736,17.731542377471918,18.938507080078125,7.240518368973863,-8.051166296005249,7.743294171988964,15.296176403015851,17.72262243499513,18.93745811190456,100,43
C4,10,1,[0.75],2a48e6d7863d45a44c6df409bb796d5bbf72ae2a8942a281f525a893959ab1a2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,817,81.7,201,20.1,201,1000,0,9.344666797548532,0.09686975926160812,9.30159330368042,15.752496623992917,18.468824405670166,19.793479919433594,5.156100361454301,0.003731551580131054,4.529919624328613,12.22701916694641,14.32817744255066,19.628429412841797,4.188566436094232,-13.24767316877842,4.316740274429321,11.921817713975907,14.685534866191444,18.30078385770321,,
C4,10,2,[0.96875],01e61ccb741aacd5e3835dd3d6c0ba12a8cfd7b503656475e5efb5981f00e616,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,99,99.0,100,101,0,0.03252876439812098,3.325883881188929e-05,0.0010405727662146091,0.008190742973238229,0.04402952992358873,3.061260938644409,14.452138702273368,0.25186604261398315,14.479345798492432,20.95967054367065,22.466793327331548,23.541248321533203,14.419609937875247,-2.809394896030426,14.478555749807128,20.95915314853482,22.46608016425453,23.53983252181206,,
C4,10,2,[0.96875],01e61ccb741aacd5e3835dd3d6c0ba12a8cfd7b503656475e5efb5981f00e616,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,193,96.5,127,63.5,129,202,0,1.4610433466039832,0.0003196682082489133,0.20715156942605972,5.813598394393917,8.488557348251327,10.872419357299805,9.93384297311306,1.0022318363189697,9.836376190185547,16.303846263885497,19.02301040649414,19.429662704467773,8.472799626509078,-3.5307464599609375,8.693274024873972,16.180111357144778,19.0222462537518,19.429033000895288,100,47
C4,10,2,[0.96875],01e61ccb741aacd5e3835dd3d6c0ba12a8cfd7b503656475e5efb5981f00e616,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,813,81.3,197,19.7,197,1000,0,9.264055391304195,0.08275417238473892,9.241824626922607,15.74337773323059,18.360776958465575,19.863466262817383,5.179559827564983,0.0037405777256935835,4.612347841262817,12.197853565216061,14.412592678070068,19.65403175354004,4.084495563739212,-13.187185570597649,4.177181929349899,11.876608571596444,14.79937625814229,18.382386311888695,,
C4,10,3,[0.995],8c0a8fcd6a72aed23bb06fe17378ce8143c775300b2ec09729ed1ae6a08c2ed7,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,99,99.0,99,99.0,100,101,0,0.029754766992373335,3.182837463100441e-05,0.0009859109704848379,0.006173300789669153,0.036839145943536815,2.816159963607788,14.615810577273368,0.2728421092033386,14.529717922210693,21.04854097366333,22.560499286651616,23.681955337524414,14.586055810280996,-2.5433178544044495,14.527859669324243,21.04807403515442,22.55983522407653,23.680614179116674,,
C4,10,3,[0.995],8c0a8fcd6a72aed23bb06fe17378ce8143c775300b2ec09729ed1ae6a08c2ed7,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,193,96.5,126,63.0,128,202,0,1.4229221120331204,0.00028784899041056633,0.19626349955797195,5.78970999717712,8.366041145324688,10.846182823181152,10.017808504104615,1.0360767841339111,9.905954837799072,16.370534324645995,19.15222852706909,19.57930564880371,8.594886392071494,-3.465315818786621,8.780896147713065,16.27753779751947,19.15170719492715,19.57875207491452,100,46
C4,10,3,[0.995],8c0a8fcd6a72aed23bb06fe17378ce8143c775300b2ec09729ed1ae6a08c2ed7,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,814,81.4,197,19.7,197,1000,0,9.254526605732739,0.0814567431807518,9.23826551437378,15.74507508277893,18.362275505065917,19.87218475341797,5.1829114814710335,0.003743428038433194,4.615054607391357,12.24050188064575,14.426060647964476,19.657142639160156,4.071615124261705,-13.179445162415504,4.17197585105896,11.86702079027891,14.791818259581921,18.391319125890732,,
C48,1,0,"[1.0, 0.0]",4c6fae40832b470ed17c387d746e4243c25a9116f6227514df9cd458f6beb42f,True,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,True,RS,100,100,100.0,100,100.0,101,101,0,0.0014505088787700516,6.8662193370983e-05,0.0008624052279628813,0.004103520512580871,0.006732942759990713,0.010831019841134548,15.203706488609313,4.724857807159424,15.342006206512451,21.524964427948,25.840298042297373,27.617387771606445,15.202255979730545,4.72220047051087,15.34120729303686,21.524486787123898,25.838240918931852,27.617319109413074,,
C48,1,0,"[1.0, 0.0]",4c6fae40832b470ed17c387d746e4243c25a9116f6227514df9cd458f6beb42f,True,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,True,PS,200,194,97.0,125,62.5,127,202,0,1.6400640051125084,0.0004923323867842555,0.3955034166574478,6.829371380805961,9.776966915130611,10.714134216308594,10.153915958404541,0.8843942880630493,10.02016544342041,17.06114339828491,19.595753707885738,21.306928634643555,8.513851953292033,-5.414586901664734,8.348864717409015,16.832523868849965,19.594074323917734,21.037090569734573,100,44
C48,1,0,"[1.0, 0.0]",4c6fae40832b470ed17c387d746e4243c25a9116f6227514df9cd458f6beb42f,True,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,True,NS,1000,865,86.5,160,16.0,190,1030,0,11.133724765693536,0.002092316746711731,11.104583740234375,17.2749960899353,20.17293081283569,23.542463302612305,5.526177989302028,0.0007858763565309346,5.322661638259888,12.1157244682312,14.517468338012694,18.67910385131836,5.607546776391508,-12.937066122889519,5.614887028932571,13.982353086210786,16.518053651452064,19.899939574301243,,
C48,1,1,"[1.0, 1.0]",d42cda7ed85b9aa0a7d8a59a5e12acadf5adc39c896856b35ae7f6f2db21e148,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.0014505154178186786,6.8662193370983e-05,0.0008624052279628813,0.004103520512580871,0.0067328268475830766,0.010831138119101524,15.203707370758057,4.724881172180176,15.342024326324463,21.525003147125243,25.840279178619394,27.617389678955078,15.202256855340238,4.72222395427525,15.34122535327333,21.524525506301142,25.838222055253873,27.617321016761707,,
C48,1,1,"[1.0, 1.0]",d42cda7ed85b9aa0a7d8a59a5e12acadf5adc39c896856b35ae7f6f2db21e148,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,194,97.0,125,62.5,127,202,0,1.640063651036762,0.0004923323867842555,0.3955030292272568,6.829396510124198,9.776963138580317,10.714132308959961,10.153918073773385,0.8843945264816284,10.0201735496521,17.061137485504148,19.595776214599606,21.306943893432617,8.513854422736621,-5.4145814180374146,8.348858525976539,16.83252901869127,19.594096830631603,21.03711101412773,100,44
C48,1,1,"[1.0, 1.0]",d42cda7ed85b9aa0a7d8a59a5e12acadf5adc39c896856b35ae7f6f2db21e148,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,865,86.5,160,16.0,190,1030,0,11.133724650421879,0.002092316746711731,11.104581832885742,17.274995994567867,20.17292505264282,23.542448043823242,5.526178254672152,0.0007858763565309346,5.322654962539673,12.115729951858519,14.517476758956908,18.679096221923828,5.6075463957497265,-12.937044188380241,5.614898711442947,13.982341803051531,16.51806360542774,19.899943500757217,,
C48,1,2,"[0.75, 1.0]",c6885460bf1276cdc85f8151283ba1c12fb60f08579c12d1f8ff4ce3bf2375d2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.005857807467255043,3.015949550899677e-05,0.0022188823204487562,0.02318780040368437,0.0445886899158361,0.09160242974758148,14.77968563079834,6.1075005531311035,14.098622798919678,25.266669082641602,30.13799772262574,32.09341049194336,14.773827823331084,6.1029187659733,14.094328331266297,25.266432414659356,30.13793316218479,32.09326816617977,,
C48,1,2,"[0.75, 1.0]",c6885460bf1276cdc85f8151283ba1c12fb60f08579c12d1f8ff4ce3bf2375d2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,189,94.5,127,63.5,129,202,0,1.5987602267210606,0.00052998325554654,0.4409589618444443,6.4740785360336295,11.253283023834227,11.724984169006348,10.189521051943302,0.6531491279602051,10.188762664794922,18.107946777343745,21.689228630065912,22.73064422607422,8.590760825222242,-7.097822189331055,8.525649738498032,17.637853709142647,21.68753648243553,22.728671114426106,100,42
C48,1,2,"[0.75, 1.0]",c6885460bf1276cdc85f8151283ba1c12fb60f08579c12d1f8ff4ce3bf2375d2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,863,86.3,159,15.9,189,1030,0,11.261956519898026,0.03469862416386604,11.14601755142212,17.607560062408446,20.388242301940917,23.547752380371094,5.503775331481302,0.0007431129342876375,5.216341257095337,12.187770652770995,14.768743238449096,19.11158561706543,5.758181188416725,-7.6814892292022705,5.775917232036591,14.114973151683806,16.750381817817686,19.86029490828514,,
C48,1,3,"[1.0, 0.75]",312f287ad211ee37ed93f84ab4c2337d5db9fbfa1b7c91d302659e96c0f4ecac,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.0014505219469720032,6.8662193370983e-05,0.0008624052279628813,0.004103526449762284,0.006732942759990713,0.010831019841134548,15.203706994056702,4.724877834320068,15.342029094696045,21.525018978118897,25.84032455444337,27.617395401000977,15.20225647210973,4.722220616415143,15.341230121644912,21.524541337294796,25.83826743107785,27.617326738807606,,
C48,1,3,"[1.0, 0.75]",312f287ad211ee37ed93f84ab4c2337d5db9fbfa1b7c91d302659e96c0f4ecac,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,194,97.0,125,62.5,127,202,0,1.640063479974633,0.0004923323867842555,0.3955029398202896,6.8293791770934975,9.776966876983638,10.71413516998291,10.153916908800602,0.8843926787376404,10.0201735496521,17.061146163940425,19.595779781341548,21.306930541992188,8.51385342882597,-5.414590895175934,8.348867753520608,16.83254591616569,19.59410039500333,21.03708928823471,100,44
C48,1,3,"[1.0, 0.75]",312f287ad211ee37ed93f84ab4c2337d5db9fbfa1b7c91d302659e96c0f4ecac,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,865,86.5,160,16.0,190,1030,0,11.133724850036204,0.002092316746711731,11.104579448699951,17.27498340606689,20.172934513092038,23.54245376586914,5.526177994823491,0.0007858763565309346,5.322658061981201,12.115728378295897,14.517469539642333,18.679101943969727,5.607546855212713,-12.937059447169304,5.614899098873138,13.982358653174014,16.518047038316723,19.899925254285336,,
C48,1,4,"[1.0, 0.5]",f5330e09122adeb0df103088d95a8668893d67095126e028a03d3ace3f556dc2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.001450511850271141,6.8662193370983e-05,0.0008624052279628813,0.004103514575399458,0.006732825664803407,0.010831019841134548,15.2037069272995,4.724877834320068,15.342005729675293,21.52500925064087,25.840320873260506,27.61740493774414,15.202256415449229,4.722220497671515,15.34120675662416,21.52453160981677,25.838263749894985,27.61733627555077,,
C48,1,4,"[1.0, 0.5]",f5330e09122adeb0df103088d95a8668893d67095126e028a03d3ace3f556dc2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,194,97.0,125,62.5,127,202,0,1.6400637370790354,0.0004923323867842555,0.3955006003379822,6.8293743610382,9.776964988708492,10.714136123657227,10.153917830586433,0.8843982219696045,10.020170211791992,17.06113195419311,19.595761165618892,21.306934356689453,8.513854093507398,-5.4145777225494385,8.348866863176227,16.832528732588976,19.59408178046811,21.0370991230011,100,44
C48,1,4,"[1.0, 0.5]",f5330e09122adeb0df103088d95a8668893d67095126e028a03d3ace3f556dc2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,865,86.5,160,16.0,190,1030,0,11.133724578415743,0.002092316746711731,11.104580402374268,17.274992942810055,20.172925071716307,23.542442321777344,5.526178192298335,0.0007858763565309346,5.322659254074097,12.115729093551634,14.517472314834594,18.679100036621094,5.607546386117407,-12.937081381678581,5.614900827407837,13.98236131154117,16.51804417490959,19.899936266243458,,
C48,1,5,"[1.0, 0.25]",3b1bd1021c1071ce9d8ead7f52c4575e722d3211a149331803090dc866012bfd,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.0014505130330508108,6.8662193370983e-05,0.0008624052279628813,0.004103413643315434,0.006732825664803407,0.010831019841134548,15.203705296516418,4.724868297576904,15.342022895812988,21.52501287460327,25.840313243865975,27.61739730834961,15.202254783483367,4.722210960928351,15.341223982337397,21.52453523377917,25.838256120500454,27.61732864615624,,
C48,1,5,"[1.0, 0.25]",3b1bd1021c1071ce9d8ead7f52c4575e722d3211a149331803090dc866012bfd,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,194,97.0,125,62.5,127,202,0,1.6400642912753391,0.0004923323867842555,0.39550545811653137,6.8293856382369915,9.776965951919552,10.71413803100586,10.153917389214039,0.8843989968299866,10.020174503326416,17.061132240295407,19.595766830444333,21.30695152282715,8.5138530979387,-5.41458123922348,8.348873469978571,16.83253597456496,19.59408744647633,21.037113279104233,100,44
C48,1,5,"[1.0, 0.25]",3b1bd1021c1071ce9d8ead7f52c4575e722d3211a149331803090dc866012bfd,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,865,86.5,160,16.0,190,1030,0,11.133725058829413,0.002092197770252824,11.104584693908691,17.27499561309814,20.172923316955565,23.542463302612305,5.5261783117720045,0.0007858763565309346,5.322656631469727,12.115723943710327,14.517468328475951,18.679094314575195,5.607546747057407,-12.93709199107252,5.614906430244446,13.982342685200273,16.5180547273159,19.899936482310295,,
C48,1,6,"[0.7698836683532065, 0.4022939412860034]",68372812021c01ab4a33afdc48da4eb0ae7092390bd77e3132496a5c98f77f85,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.006138457197812386,0.00019572250312194228,0.0033198855817317963,0.019137076847255224,0.03721523489803092,0.0682816207408905,13.985012140274048,6.345017433166504,13.611515998840332,21.19013481140136,26.658201541900638,27.454519271850586,13.978873683076236,6.343888086266816,13.608836680068634,21.185551323427347,26.657227110638054,27.453873723512515,,
C48,1,6,"[0.7698836683532065, 0.4022939412860034]",68372812021c01ab4a33afdc48da4eb0ae7092390bd77e3132496a5c98f77f85,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,189,94.5,119,59.5,121,202,0,1.8336348977452144,0.001342587056569755,0.6028349101543427,7.080710148811335,11.260322875976563,11.939667701721191,9.52999587625265,0.8956429362297058,9.510598182678223,15.578531122207636,19.002471065521238,21.147321701049805,7.696360978507437,-7.198879718780518,7.707807660102844,15.29685628041625,18.616402986198658,21.145979113993235,100,37
C48,1,6,"[0.7698836683532065, 0.4022939412860034]",68372812021c01ab4a33afdc48da4eb0ae7092390bd77e3132496a5c98f77f85,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,871,87.1,165,16.5,195,1030,0,11.274171268584206,0.022200046107172966,11.23850679397583,17.465405178070068,20.424445152282715,23.622013092041016,5.49511320697522,0.0007454953738488257,5.2315545082092285,12.092332649230954,14.6061759185791,19.017303466796875,5.779058061608986,-8.06714683957398,5.757362604141235,14.095828497409821,16.66176006203517,19.884830996394157,,
C48,1,7,"[0.5337811755814464, 0.3201014056944975]",19d6154e44600ec285d6f8b1bdfb8dff8e02074a3fa3144f2ba2bfe783d63991,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,99,99.0,100,101,0,0.04211874908442041,2.4914430468925275e-05,0.004988722037523985,0.08783131055533884,0.3742906042933564,2.31555438041687,14.22762110710144,4.861513614654541,13.475464820861816,21.47427339553833,22.47561780929568,27.411325454711914,14.18550235801702,4.8011473044753075,13.465417288709432,21.472671111619636,22.475040258861288,27.41113426128868,,
C48,1,7,"[0.5337811755814464, 0.3201014056944975]",19d6154e44600ec285d6f8b1bdfb8dff8e02074a3fa3144f2ba2bfe783d63991,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,184,92.0,117,58.5,119,202,0,2.170627820375521,0.0003507714136503637,0.7385037839412689,8.326340723037715,10.601710214614851,12.63584041595459,9.584029577150941,0.13453270494937897,9.631945610046387,16.50224256515503,19.576902084350575,22.822696685791016,7.41340175677542,-8.774866580963135,7.7001722634304315,16.4238332234323,19.576378670250115,22.8185078734532,100,41
C48,1,7,"[0.5337811755814464, 0.3201014056944975]",19d6154e44600ec285d6f8b1bdfb8dff8e02074a3fa3144f2ba2bfe783d63991,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,876,87.6,167,16.7,196,1030,0,11.425273341929424,0.0009376181988045573,11.4453706741333,17.773825550079344,20.466929931640625,23.9182186126709,5.490474876002467,0.0007039214833639562,5.28327488899231,12.216710948944087,14.538043413162232,19.014015197753906,5.934798465926957,-13.066362224635668,5.846163392066956,14.411674422025678,17.06798089438118,20.04289898276329,,
C48,1,8,"[0.3958155434476347, 0.5285851804826516]",b13c124914e685dcd41ac5b90d0b92f2687c79ce97d1b7c6af93eec9c152ca3d,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,98,98.0,99,101,0,0.07480063387021801,5.495397272170521e-05,0.006239748327061534,0.12315176725387524,1.2754138112068227,2.268015146255493,13.819223670959472,4.222804069519043,14.181973457336426,20.487422275543214,22.44788414001466,25.129098892211914,13.744423037089256,3.110146641731262,14.118986686342396,20.486193227249895,22.447176051257134,25.128815571864834,,
C48,1,8,"[0.3958155434476347, 0.5285851804826516]",b13c124914e685dcd41ac5b90d0b92f2687c79ce97d1b7c6af93eec9c152ca3d,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,180,90.0,111,55.5,113,202,0,2.334786847449286,0.00033766290289349854,1.0188207626342773,8.78438606262207,12.058714647293083,14.956111907958984,9.449724791385233,0.09839922934770584,9.371453285217285,16.473726749420166,17.99281885147094,19.12177276611328,7.1149379439359475,-9.659082889556885,7.672330044209957,15.969201313320081,17.968070771575434,19.002735167741776,100,40
C48,1,8,"[0.3958155434476347, 0.5285851804826516]",b13c124914e685dcd41ac5b90d0b92f2687c79ce97d1b7c6af93eec9c152ca3d,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,870,87.0,171,17.1,200,1030,0,11.354407774716616,0.06267057359218597,11.415684700012207,17.67895622253418,20.590988731384275,23.86872673034668,5.490338782806822,0.0008008848526515067,5.220102787017822,12.149328947067255,14.402963333129883,19.033662796020508,5.864068991909793,-10.25228500366211,5.869934558868408,14.247643446922298,17.062211058139802,20.136687450110912,,
C48,1,9,"[0.768409903016497, 0.23379172916741997]",1bf85e1444b702b4f4d019205327f29a93c944d40d09b6059a5ca20434fe86b2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.006988918362185359,0.0002847504511009902,0.00339449814055115,0.02174340188503265,0.0385124453157188,0.06652523577213287,13.66094265460968,5.8150634765625,13.391541004180908,20.72319412231445,25.70421586990357,26.820362091064453,13.653953736247495,5.812755865044892,13.371301415958442,20.718373850639907,25.70175998608757,26.81975728686666,,
C48,1,9,"[0.768409903016497, 0.23379172916741997]",1bf85e1444b702b4f4d019205327f29a93c944d40d09b6059a5ca20434fe86b2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,188,94.0,116,58.0,118,202,0,1.9639357761427527,0.0019488405669108033,0.7078173756599426,7.55287945270538,11.27845076560974,12.035209655761719,9.296188673973084,0.9167924523353577,9.07813024520874,15.218931293487547,18.488267135620116,19.603593826293945,7.3322528978303305,-7.369461536407471,7.30455831438303,14.909067082777616,18.220134155647823,19.599879852030426,100,35
C48,1,9,"[0.768409903016497, 0.23379172916741997]",1bf85e1444b702b4f4d019205327f29a93c944d40d09b6059a5ca20434fe86b2,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,NS,1000,873,87.3,165,16.5,195,1030,0,11.279407097749411,0.023047078400850296,11.271985530853271,17.435149288177488,20.396929874420163,23.61943244934082,5.498113028953434,0.0007657456444576383,5.257420063018799,12.105457019805907,14.587100353240965,18.97670555114746,5.781294068795978,-8.041449915617704,5.747025012969971,14.051352101564406,16.70806155494414,19.885898984968662,,
C48,1,10,"[0.6573092107342087, 0.30097486572256427]",dace6bcebe35238521c027884611b56468ef928acfede4f7dcfc44383ad42d40,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,RS,100,100,100.0,100,100.0,101,101,0,0.009794466894381912,6.031808152329177e-05,0.006472574779763818,0.026656754687428466,0.0599981272220612,0.0683104619383812,13.778658690452575,4.839972972869873,14.041808128356934,21.62804765701294,27.603766250610352,28.082141876220703,13.768864223558193,4.816539676859975,14.003737638238817,21.625435178226326,27.60205162682105,28.081845208304003,,
C48,1,10,"[0.6573092107342087, 0.30097486572256427]",dace6bcebe35238521c027884611b56468ef928acfede4f7dcfc44383ad42d40,False,ACTUAL_COMPLETED_SAME_ENTRY_NOT_CHAIN,False,PS,200,188,94.0,114,57.0,116,202,0,2.006519562678295,0.0004328744253143668,0.8590957820415497,7.732593774795528,10.798410100936886,12.602836608886719,9.382685381919146,0.47129765152931213,9.69472074508667,16.155884933471675,18.303806056976313,20.870704650878906,7.376165819240851,-8.457984924316406,7.638661414384842,15.73708421946503,17.647469409647154,20.861349963583052,100,35
