arm,batch,candidate,gates,state,phase,own_n4,selected,E,canonical_E,H,B,delta_E,delta_B,delta_H,strict,past_strict,strict_lost,pair_lost,past_strict_lost,feasible,reasons,support,gate_support,active_layers,action_norm
C48,3,6,"[0.9631482452027303, 0.25131440972254837]",49075678d1693a70013c064831a808eb069dcad03ffc9d9e5b3e2d66f296990e,search,False,False,0.0035445141716627404,0.0019082818293827586,0.0044712427845752245,0.005152969527102869,0.00015299347200198104,-0.00012343055175279005,-1.0149249874302768e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.446257016098692
C48,3,7,"[0.961045910198036, 0.0013232495037757142]",39b0f959625cc2788a14e08b84f1070083222b405f3987b1c3c4757cae4f43e0,search,False,False,0.00509843069681665,0.0019847199672585704,0.004473376448004274,0.005145379556552143,0.0017069099971558904,-0.00013102052230351546,-8.015586445253575e-06,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.423315118436187
C48,3,8,"[0.838152665093344, 0.2523655772248955]",44e4cadc6b07569dfc5a5d2889265661450ee65879710b4232757c4ade43a7e1,search,False,False,0.006485591657692567,0.004157724639808294,0.00445057438355434,0.0047613681820166676,0.0030940709580318075,-0.0005150318968389911,-3.08176508951874e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.525369052005116
C48,3,9,"[0.9035493478720286, 0.49366057071117586]",623b0c3be5d172ba5d19708b6e7a5818c62a1992f29b06b7fafb7840372cb654,search,False,False,0.004366989053087309,0.002162889664305112,0.004456742105730882,0.004963560068517836,0.0009754683534265495,-0.0003128400103378226,-2.4649928718645242e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.086459293364711
C48,3,10,"[0.9153000097336196, 0.7433842619096974]",5beebf7c17c69aecc3d16ef9141c979ab8df7070b090b633e0769afed7106d69,search,False,False,0.0037048676013364456,0.0018175121635067627,0.004442583733180072,0.0050044790937135986,0.0003133469016756863,-0.0002719209851420601,-3.8808301269455114e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.308705592342336
C48,3,11,"[0.9052947839616267, 0.9931839725925792]",3e89917b50d5170c44c22fbc3484974e4c1c3a7970f7c5840b2749f02bfe134b,search,False,False,0.004133206413680455,0.0019784419087045535,0.004447008681381703,0.0050108540709743465,0.0007416857140196955,-0.0002655460078813121,-3.438335306782392e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.416771636999775
C48,3,12,"[0.7908868120403598, 0.7312864836120991]",7cbd38129a9e1386986313be87b314cde5ca79212a8edcc6361214f59a1722d4,search,False,False,0.008931280873075592,0.004636100618499768,0.004359074942385632,0.004674953085554989,0.005539760173414833,-0.0006014469933006694,-0.00012231709206389496,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.731715788330059
C48,3,13,"[0.8981221818489667, 0.9927934081517013]",ef202500c643a015b336c346a1a8089af510b22d1ce58ad02e0c94ac03f3169d,search,False,False,0.00444956587802153,0.002115718368349917,0.004434852246049559,0.004980778343565362,0.0010580451783607711,-0.0002956217352902968,-4.653978839996853e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.363493217853552
C48,3,14,"[0.9201042841873643, 0.6184766202420513]",96a648f6c9e4a29ec0b9c35d9f25e4ff2b04d6adaa310d188c5ee4e94294e3ab,search,False,False,0.003982487546163611,0.0019040215532731962,0.004454056953363761,0.0050136948109411605,0.0005909668465028514,-0.0002627052679144981,-2.7335081085766433e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.244177491787979
C48,3,15,"[0.9146840852776776, 0.8058812269325253]",d2f6bd52443ab3615f698ae77211aa7103187f6863452b5407587e6c9664ff9a,search,False,False,0.0037319321421091446,0.001826070956285548,0.004434955786337014,0.00500813884764284,0.0003404114424483853,-0.00026826123121281853,-4.643624811251357e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.34511738808122
C48,3,16,"[0.9203644761583226, 0.7125473736128369]",6b233e5f398b4d4976c54878c746f0a2c87fc9f5d67d0eb456df851e8331ab42,search,False,False,0.0039850893741822805,0.0018966666425149015,0.004452848402706877,0.005020554565817292,0.0005935686745215212,-0.00025584551303836633,-2.8543631742650177e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.290468678009557
C48,3,17,"[0.9307184538820499, 0.7459164951220489]",e19381e6ac4845538a8e71def10f08b0c26e5d1b1548977bf6f19fea480ab852,search,False,False,0.003593998435680987,0.0017250542327019503,0.004455311239780713,0.005056033145137917,0.0002024777360202278,-0.00022036693371774163,-2.6080794668814633e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.385929769366759
C48,3,18,"[0.9024332500514345, 0.7718624815745728]",5832e3e88954db269569e322c5c14c957050cd6ad3599ed024f1559ab1a45b29,search,False,False,0.0041995190031593665,0.002038284334958007,0.004433411204217919,0.004973161952875671,0.0008079983034986072,-0.00030323812597998767,-4.7980830231608707e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.230305746552098
C48,3,19,"[0.9228817820031849, 0.7570465221272621]",65019329c001f58c1676a35a62f7198b402bc551927dd33c25dd0e755e33f94f,search,False,False,0.0038897137125604784,0.0018516652245489241,0.004453576798596259,0.005031013673487905,0.0004981930128997191,-0.00024538640536775347,-2.781523585326795e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.3325282735145345
C48,3,20,"[0.9179546501447975, 0.733743054294085]",90c1ceae419c69f2b1be39fea1ff65bb0321f6003ddda373be7cdcfcf8532782,search,False,False,0.004089701136108488,0.0019394772387568082,0.004452652541658608,0.005015010044985502,0.0006981804364477283,-0.0002613900338701569,-2.873949279091903e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.283048690227617
C48,3,21,"[0.9798240760988015, 0.0]",2e924cc803c168dc5464da2d8f7a987d75a792bb1aeed4aa43d5224f46359132,pruning,False,False,0.0044545351332635616,0.001623407208116987,0.004477220315948216,0.005208000249467659,0.0010630144336028022,-6.839982938799949e-05,-4.171718501311261e-06,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,1,1,[4],7.568361160541456
C48,4,0,"[1.0, 0.0]",3120ffd32352225de55fd6f34e80c78d2447a08ebceb677e75a4f2192dc8ebb7,baseline,True,False,0.003829147023498081,0.0011843022480388754,0.0027348182586592884,0.0074947186874965155,0.0,0.0,0.0,100,64,0,0,0,True,,1,1,[4],7.770104445917731
C48,4,1,"[1.0, 1.0]",adfd516dc988c3fd460f28cdabc84024afcef1f2fd8d1de9a45b50840d4e3cd4,search,False,False,0.002373919449892128,0.001066984128410695,0.0027338272908536965,0.007527073253584149,-0.001455227573605953,3.235456608763343e-05,-9.909678055919358e-07,100,64,0,0,0,True,,2,2,"[4, 8]",7.880177871444199
C48,4,2,"[0.75, 1.0]",a9be2c4dd8d3018647c1089d3721b243b193af0c1fa9927b93c3e1d39693a5dd,search,False,False,0.009486051098938332,0.005624135881189432,0.0027261480721563203,0.0070025347143882755,0.005656904075440251,-0.00049218397310824,-8.670186502968136e-06,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.440845398962816
C48,4,3,"[0.75, 0.75]",3e7ca13f5ab0345ddfa60f58a01f737b0b5cf6fdc6aa535aec4600f222bf9d4c,search,False,False,0.009976446165528613,0.005677100816974416,0.002718179743510518,0.006860977290216397,0.0061472991420305325,-0.0006337413972801187,-1.663851514877024e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.78242354817186
C48,4,4,"[0.9623734977139891, 0.7528477264403162]",3c7bde07b9827ad4e3a7da5ac477027550448b5c6de6738005eca817ad72081f,search,False,False,0.0027916859526885673,0.001332424125612306,0.002715840025985017,0.007368824470972868,-0.0010374610708095136,-0.00012589421652364763,-1.8978232674271567e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.605672651895137
C48,4,5,"[0.9039205719084598, 0.5097772521642879]",70c8944bfc1fc86bcb2c1e74e058c33a9dda1bcfd2b932df45af75a27c530c0e,search,False,False,0.0036387195545830764,0.001987329241019324,0.0027080211691554723,0.007182614464284143,-0.00019042746891500444,-0.00031210422321237274,-2.6797089503816096e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.168971786066954
C48,4,6,"[0.8614365670337611, 0.26341347777810387]",7eb2f874618cb39d03e3f3d716a04b00db0fd2f73fa5b4e3bf57a23d907db9cd,search,False,False,0.005732508401852101,0.0022891215096751696,0.0027122018170757656,0.007030809225739176,0.00190336137835402,-0.00046390946175733916,-2.2616441583522828e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.742488717577316
C48,4,7,"[0.878503345712077, 0.3873886717636561]",7934d6ef80329069d3ac773d563541f0d5ee84720fef2924c517c232111dad48,search,False,False,0.004423219249001704,0.0019684810963372,0.002708863089537772,0.007102798039966274,0.0005940722255036229,-0.0003919206475302417,-2.595516912151652e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.928837992875469
C48,4,8,"[0.8860659246441471, 0.2626176518916674]",ef2baef2243fca6f9b7898a1a56557d344363a13c426a510894a6def3ada4ba8,search,False,False,0.0046519154449924825,0.001857577984337695,0.002713705581300019,0.007108762769007626,0.0008227684214944016,-0.00038595591848888944,-2.1112677359269583e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.931358300730486
C48,4,9,"[0.8865008223540871, 0.5121325708824527]",c6b4aacb1a83a9d0bfac6987351d9764249d53fe88b2047073296fe6c9165998,search,False,False,0.004374562110460829,0.0023808675791951828,0.0027072875300291344,0.0071233189765393945,0.0005454150869627482,-0.000371399710957121,-2.7530728630154044e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.03946302559028
C48,4,10,"[0.8773868927794964, 0.5663653593236657]",eb1bef4d1f63c7f22c5b0f8179ed376353c0585453169785c25597739cca301a,search,False,False,0.004113133513601497,0.001975855205600965,0.0027045479173466447,0.007133020592846151,0.00028398649010341614,-0.0003616980946503645,-3.0270341312643723e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.035996797880576
C48,4,11,"[0.8804656703218524, 0.6287894822958363]",af5dcda8bcbeb83a74e15b992f14c80a3c1a6e9a6cd4740470c6c9d04e095596,search,False,False,0.003917108330933843,0.0019207300547714112,0.0027025674102105768,0.00715841504194259,8.796130743576186e-05,-0.0003363036455539259,-3.225084844871162e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.1075766817014685
C48,4,12,"[0.885647711751243, 0.566504681207416]",64d53489dff7e4b0b49a61d858cdaed16b54b698e7ffd9c710c3d5bf191f9db9,search,False,False,0.0038156893811537884,0.001858105577484821,0.002704954293562878,0.007158245673167585,-1.3457642344292479e-05,-0.00033647301432893073,-2.986396509641054e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.095684523389975
C48,4,13,"[0.8545053112070329, 0.5639136604927207]",65adf6b5cc3f41791da669f5ef04d757237fcce8f4ed1743c553b4f324f4b088,search,False,False,0.005152398457576055,0.0024116171277273678,0.0027063782900995648,0.007060041784939131,0.0013232514340779742,-0.0004346769025573849,-2.843996855972364e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.863463848076915
C48,4,14,"[0.885814504895631, 0.5040049037674363]",50428170df08ef9899daf132527c134818e6291bf282c4f2823bc287ebc60c45,search,False,False,0.003911745047953445,0.0018587958021817031,0.0027057601740807513,0.007147158353632221,8.259802445536452e-05,-0.0003475603338642941,-2.905808457853709e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.0528574623510645
C48,4,15,"[0.8878184091296364, 0.4415370370852698]",c459e63ece01bbeabfc42621c63bec4e04b9ac666bec8875f4eb4aab70f66855,search,False,False,0.004436214956222102,0.0023465161094645736,0.002708227362859361,0.007120650171998477,0.0006070679327240215,-0.0003740685154980383,-2.659089579992724e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.01095545747238
C48,4,16,"[0.8866133181241646, 0.4727651150769552]",a42fd3b290303e39e8f48416888b451e7c4600ee42db22e3977a79ab0898f4b6,search,False,False,0.004436470860382542,0.002378877369337715,0.0027081312700829585,0.007119734795651311,0.0006073238368844609,-0.0003749838918452042,-2.6686988576329895e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.01815811447524
C48,4,17,"[0.8701946105503903, 0.5036054971531696]",a6fbf6a8a5fd12db8df4d9d48ed8299a7a3eb0197756d55d3cf8e3c525e7f2ca,search,False,False,0.004514919078792446,0.0021062112192157655,0.002704912799003978,0.007100740223677349,0.0006857720552943649,-0.0003939784638191668,-2.990545965531055e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.937079990480153
C48,4,18,"[0.8722477629258848, 0.5321563870734067]",f896b8529b20b498492a5354bcef433e5d0ee05d4f554bebccf6a58b8c3c8c79,search,False,False,0.004371370006119832,0.0020700269327062417,0.0027062491486731233,0.007114598673638284,0.0005422229826217515,-0.0003801200138582317,-2.856910998616513e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.972548537453534
C48,4,19,"[0.8788454992416298, 0.5179896663751642]",1c3ea815cf4aca53b477a23e27705f713d022487b50923b1f39f5070bfe563e5,search,False,False,0.004136984460928943,0.0019611850066576153,0.002705270934825421,0.00712948262014379,0.0003078374374308624,-0.0003652360673527255,-2.9547323833867267e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.011214096020131
C48,4,20,"[0.8845653702267428, 0.5139265801670667]",44bb862d093a58ab92f777744b14e9c020675bd60a6ba83691b8f3c6b998751a,search,False,False,0.00392605981323868,0.0018750296287907986,0.002706001963701965,0.007146949256537027,9.691278974059952e-05,-0.0003477694309594881,-2.8816294957323407e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.0503562873040275
C48,4,21,"[0.885376565852199, 0.5039595363898357]",ce705923c2bee0d65b58dc6ec01447d012870d8dbe16b72ba15bbfc766dfc9c1,search,False,False,0.003915100782178342,0.0018602660697797546,0.002707724862489158,0.007143506666125177,8.595375868026157e-05,-0.0003512120213713388,-2.709339617013029e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.049565011033409
C48,4,22,"[0.8855367135523794, 0.4939608188363628]",276d9d63fb76961807c271eeca86204874732f274eb6e74409f5b4cf4dc2cc89,search,False,True,0.003928716358786915,0.0018610060170612995,0.002707262054059356,0.00714287823734594,9.95693352888339e-05,-0.00035184045015057563,-2.7556204599932244e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.0441368347131865
C48,4,23,"[0.8850096467984124, 0.5039469192082229]",76bb31c7dea4375ee9d7ee65b251cddda264f9093478adb377878c8d1f36d5fc,search,False,False,0.003924194192804862,0.001865383083713823,0.0027071234279674172,0.0071457739937841325,9.504716930678128e-05,-0.000348944693712383,-2.7694830691871175e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.0468749058943105
C48,4,24,"[0.8905360723291158, 0.4940408926864529]",c1d15f26af57e993da95253577fb4dbfaef458691c13271bf3d9833b51dc3c8d,search,False,False,0.004187372153392061,0.002287933247789624,0.002707612649942348,0.007140113634591216,0.00035822512989398033,-0.0003546050529052991,-2.7205608716940333e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.059633721394578
C48,4,25,"[0.8855367135523794, 0.0]",00ceea321b57c189f946d026845a9cbd3b34b6fe12f8a1f6da5e394f5ba9bd61,pruning,False,False,0.013427554818335921,0.0041571807448053735,0.0027223646509355603,0.007088806338231279,0.009598407794837841,-0.0004059123492652361,-1.2453607723728055e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,1,1,[4],6.880712885016107
C48,5,0,"[1.0, 0.0]",b66eadd20b98a49243ca65ae7105ef44885219fc98c5c0578468b79179e5490c,baseline,True,False,0.012077317501243669,0.0013083693765292993,0.003068141407652547,0.008888682651218005,0.0,0.0,0.0,100,64,0,0,0,True,,1,1,[4],7.7871067225911315
C48,5,1,"[1.0, 1.0]",e360749662117ed1955eb6ec9919dc89a03ceb9159a0b9b848f98507ea751ae0,search,False,False,0.0021766832636785694,0.001324252264603274,0.003123600972685381,0.009002978946909934,-0.0099006342375651,0.00011429629569192912,5.545956503283378e-05,100,64,0,0,0,True,,2,2,"[4, 8]",7.8918579189520015
C48,5,2,"[0.75, 1.0]",2a5ec03194e84cf9f8877fa39c1037dfee9ecb413766d988a3cc03aec40e7d51,search,False,False,0.010573632371433632,0.0078001171843061455,0.0030747808438036373,0.008715288204939498,-0.0015036851298100371,-0.00017339444627850753,6.6394361510901945e-06,100,64,0,0,0,True,,2,2,"[4, 8]",7.404856440912103
C48,5,3,"[0.75, 0.75]",4672ea247b576ad9e2f17a91b85bad690b250d78045b527245406eec36700572,search,False,False,0.01061692170373135,0.007823731498792768,0.003051699004799957,0.008533171206636325,-0.001460395797512318,-0.0003555114445816798,-1.644240285259002e-05,100,64,0,0,0,True,,2,2,"[4, 8]",6.765044692996254
C48,5,4,"[0.7048103862356958, 0.5041181202125032]",11f0b72835b9a564ae3781abe743a63113b5ad8d6b79e37867596f38b06e7b7b,search,False,False,0.013364143971266458,0.008185630841871898,0.0029988646627998605,0.008265055573588143,0.0012868264700227894,-0.0006236270776298625,-6.927674485268653e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.300217979115491
C48,5,5,"[0.7986610864824724, 0.2724026782083293]",4046876fd64bcf20c91610e558383df1bfd30bdb7f3caa3a31912a19900be1e1,search,False,False,0.015044839498004876,0.006784078230703016,0.0030222664605616956,0.008377977828104122,0.0029675219967612073,-0.0005107048231138833,-4.587494709085149e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.28228569482538
C48,5,6,"[0.569195873423481, 0.7141388427965036]",79fa86b0526fee0fbcb5feacc778d8d12727855de14c1e60f970c0c369430b8c,search,False,False,0.012151324293536164,0.008272884214065926,0.0030080990300120902,0.00896630562425571,7.400679229249522e-05,7.762297303770538e-05,-6.0042377640456834e-05,100,64,0,0,0,True,,2,2,"[4, 8]",8.354177715363484
C48,5,7,"[0.8224670436115926, 0.5463308075840843]",4270ae8c09350d2663b7e1d55ce7a710f3ab1ba9dd40ea53735b4b51e5576a2e,search,False,True,0.006930487942881882,0.005706762053014245,0.003048576913670331,0.008512684455126873,-0.005146829558361787,-0.00037599819609113183,-1.9564493982215936e-05,100,64,0,0,0,True,,2,2,"[4, 8]",6.60944172397694
C48,5,8,"[0.7279740272268596, 0.4460690398060707]",b042f6fdfa77f70b8320ab9cde5d9f59ae9f465ee1465da7e7eedc6f718c4165,search,False,False,0.013690414609136496,0.007250654573290376,0.0030176683610534383,0.008315551941336707,0.0016130971078928275,-0.0005731307098812977,-5.0473046599108784e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.170752961024487
C48,5,9,"[0.698190348175906, 0.5662665320674085]",9ecba805ada8b61a6e8a694ab9e6ee221c73535010ed37870589b87bf9d2da2e,search,False,False,0.013236161359382095,0.00835572012802004,0.0030264827312294074,0.008311647085520235,0.0011588438581384263,-0.0005770355656977699,-4.1658676423139696e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.5150043689743224
C48,5,10,"[0.6736214887920029, 0.5060713678278382]",6f13e327ead7d5dae069b55c1b5bfbd44746922c6be78b161d64f811a446963e,search,False,False,0.01679983303780318,0.011411625149266911,0.003032415072539152,0.008314659395750823,0.004722515536559512,-0.000574023255467182,-3.572633511339518e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.228054750368763
C48,5,11,"[0.7163399505705461, 0.5146637245692267]",c10856055af9cf2307bb8f222b07eee2667ed85ecdaab958166d1f3fb1b0cac3,search,False,False,0.013003281222354416,0.007525123434752459,0.003025462800337664,0.008310023872354577,0.0009259637211107476,-0.0005786587788634279,-4.2678607314883266e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.340546525532254
C48,5,12,"[0.7081742000883862, 0.4888595035856773]",af2532656b418241cf297fa70cfbe462cf23be079ee3daa1d92b0a5ab240367a,search,False,False,0.01380034626357883,0.007975657507158758,0.003033875059941238,0.008260403338226752,0.0017230287623351617,-0.0006282793129912534,-3.426634771130921e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.244826406575172
C48,5,13,"[0.7062469324697298, 0.5140143990544459]",1424fa1bd2dbf118abb6e423fc2cd6431f85417f9671bd5f38b8bc414291de66,search,False,False,0.013037801568425494,0.007973113675325294,0.003013018051206018,0.008253678820210553,0.0009604840671818254,-0.0006350038310074524,-5.5123356446529215e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.336249021227842
C48,5,14,"[0.7066464681211826, 0.5240064144298954]",99729581ed724a43cfcf855f1baadbe2391b8f18fc61fa543395b1e49723fd15,search,False,False,0.012776036849609228,0.007946534532748047,0.0030226515714275592,0.008277419924979768,0.000698719348365559,-0.0006112627262382375,-4.548983622498781e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",6.371096354748015
C48,5,15,"[0.8224670436115926, 0.0]",3ddcb7de16bdcb44056c2be0260c4942119e2d185fa61bea0a1568d17f1e4eda,pruning,False,False,0.028696207057801074,0.00904651974036824,0.0030197039711765683,0.008405872924413416,0.016618889556557406,-0.00048280972680458945,-4.843743647597876e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,1,1,[4],6.404638531466129
C48,6,0,"[1.0, 0.0]",3d4520cd577687f4d1a34c1987514a80ed69d07924081fe59cf76900cb2eb3a9,baseline,True,False,0.0024769501510309056,0.0013859495699580294,0.02469927901427127,0.01021147222968466,0.0,0.0,0.0,100,64,0,0,0,True,,1,1,[4],8.151041522130432
C48,6,1,"[1.0, 1.0]",7ddc3f9346ce9f93723c546f3d1f0c69d6ff839b716f12bfd6d570a7c8b59000,search,False,False,0.002476947585819289,0.0013859478359518106,0.024699366453091898,0.010211477469738384,-2.565211616473856e-09,5.240053724264726e-09,8.743882062844932e-08,100,64,0,0,0,True,,2,2,"[4, 8]",8.151041522291623
C48,6,2,"[0.75, 1.0]",64553ac3fabd6f06c77b6ae4047370c0ac85ffeeb36d35cd83d7e9f2ee4b282f,search,False,False,0.009097068788832985,0.005582715516211465,0.019260782972878587,0.009961800967175805,0.00662011863780208,-0.00024967126250885485,-0.005438496041392682,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.8651078407552975
C48,6,3,"[0.75, 0.75]",7f41eea175a917af5b9cd837d233447b34485674ca6699ea388c8b89ff4442c5,search,False,False,0.009170505162910559,0.005575469333707588,0.019017502500219052,0.009772610752406763,0.006693555011879654,-0.0004388614772778965,-0.005681776514052217,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.151681342078811
C48,6,4,"[0.9989967410849394, 0.7500020130650061]",cec7ad7b6bc2df8ca0701c4df50d6fcb9c3706832912cd84054b1ffeb977d3fa,search,False,False,0.0024927212088368834,0.0013954488992749248,0.024664513339189398,0.010208148096353398,1.5771057805977814e-05,-3.3241333312616916e-06,-3.476567508187145e-05,100,64,0,0,0,True,,2,2,"[4, 8]",8.142863865079464
C48,6,5,"[0.9956485901607082, 0.6250468615690051]",0e56cc0deca34c1fe282ee0210357900675beb0ee1961585eb564f823f3822b4,search,False,False,0.0025469757700921037,0.001428156146357651,0.02454958377757066,0.010197163217071648,7.002561906119817e-05,-1.4309012613011873e-05,-0.0001496952367006088,100,64,0,0,0,True,,2,2,"[4, 8]",8.115572777433824
C48,6,6,"[0.9932055598668806, 0.5000707374372997]",5dca472286f46c2ff3eb2dc19c384974173b45131fbc8fc68b13d0694e64a6fb,search,False,False,0.0025882289159926586,0.00145308487371949,0.024466480222599785,0.010189126341401789,0.00011127876496175304,-2.2345888282870874e-05,-0.00023279879167148465,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.095659656475224
C48,6,7,"[0.9927178234958701, 0.3750716889879919]",be0c4d171ae904174c83c8a97b8e27e061f35f64d0fe40580c714224d570146c,search,False,False,0.0025966583090485072,0.001458200838897028,0.024449738119528774,0.010187541933873945,0.00011970815801760166,-2.3930295810714597e-05,-0.00024954089474249486,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.091684027832605
C48,6,8,"[0.9932712320713071, 0.2500729140382004]",97675d86873faaf411f093fa167ef2ca6712e1e8e3ee4a4de3e5d8e1afbe321d,search,False,False,0.002587110433669295,0.0014524129668279783,0.02446907337207449,0.010189353759869846,0.00011016028263838946,-2.211846981481358e-05,-0.00023020564219677908,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.09619505201096
C48,6,9,"[0.9302182992712162, 0.3753155571734972]",26795dae61b88b9832d78fc298eb4702867050ab62f4c62688833e452bc901a4,search,False,False,0.004019234200241044,0.0026167850698402616,0.02243293373578581,0.010013856623118045,0.0015422840492101387,-0.0001976156065666146,-0.00226634527848546,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",7.610464268865392
C48,6,10,"[0.9935836855660585, 0.3750713093547855]",2f36217cd26c5ec78f052c91fdd47d81b06a6a180763aa4349a17d187f1c5697,search,False,False,0.002581752769765444,0.0014491777840157738,0.024479118091676355,0.010190390398520321,0.00010480261873453862,-2.1081831164337927e-05,-0.00022016092259491415,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.098741825288212
C48,6,11,"[0.9937027354774128, 0.500071252663247]",e58996b85af9eb1bd6e399be478f498164df290ae97cd6ba324c685efdd91ac2,search,False,False,0.0025797155403415673,0.0014479335791111225,0.024483063682964712,0.01019079261141087,0.00010276538931066172,-2.0679618273788947e-05,-0.00021621533130655735,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.099712047627717
C48,6,12,"[0.9938100127559983, 0.4375713447306243]",9df0870e5957683d44c82a2576a99b03006b2abeb54e3dec9ffe7b887559fa1e,search,False,False,0.0025778901268495246,0.0014468236881657504,0.024486827419423207,0.010191106111960835,0.00010093997581861903,-2.0366117723824573e-05,-0.00021245159484806209,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.100586558829063
C48,6,13,"[0.9938247947127196, 0.5000713429825768]",4cfbf68f6817e974afbc6f9fe1612150b1ea05ac8edb46e750ba2569728955c6,search,False,False,0.0025776393411797473,0.001446663368260488,0.024487226176461263,0.01019116837051115,0.00010068919014884171,-2.030385917350941e-05,-0.00021205283781000617,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.100707047622928
C48,6,14,"[0.9938381481542008, 0.46882133206501664]",5ae0e148ffbd6cf4b7bb38edd9f3e8711b3a591a596c4d02570cbac58c8d82be,search,False,False,0.0025774038452073002,0.0014465315619600005,0.024487722658705025,0.010191219186935996,0.00010045369417639467,-2.0253042748663574e-05,-0.00021155635556624475,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 8]",8.100815875394233
