entry,batch_raw,batch_effective,arm,reference,panel,metric,numerator,denominator,rate,strict_new_numerator,strict_true_numerator,ties,new_token_correct,new_token_count,true_token_correct,true_token_count,reference_success,loss,recovery,reference_failure,new_nll_lower,new_nll_equal,new_nll_higher,delta_pp,paired_ci_low,paired_ci_high,paired_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_max,paired_new_nll_delta_mean,paired_new_nll_delta_median,paired_new_nll_delta_p90,paired_new_nll_delta_max,paired_true_nll_delta_mean,paired_true_nll_delta_median,paired_true_nll_delta_p90,paired_true_nll_delta_max,paired_margin_delta_mean,paired_margin_delta_median,paired_margin_delta_p90,paired_margin_delta_max,margin_mean,margin_median,margin_p90,margin_max
Middle,100,100,Frozen-BF8,OS,Past100,NS,675,1000,67.5,68,107,0,78,1010,137,1030,676,1,0,324,505,1,494,-0.10000000000000853,-0.4,0.0,100,7.673047468125704,7.751145839691162,12.40095500946045,20.779346466064453,5.971679251868278,5.631268501281738,10.797121143341064,19.621654510498047,-0.00017398925987072289,-3.814697265625e-06,0.0014860630035400401,0.1289997100830078,-0.0005143478885293007,-9.822845458984375e-05,0.0012526512145996094,0.08471393585205078,-0.0003403586286585778,-2.765655517578125e-05,0.0015995979309082033,0.11976337432861328,-1.701368216257426,-1.8140020370483398,3.805704069137574,14.112683296203613
Middle,100,100,Frozen-BF8,ENTRY,Current100,RS,100,100,100.0,100,0,0,101,101,3,103,30,0,70,70,100,0,0,70.0,61.0,78.0,100,0.005080699609679868,0.0015615543234162033,0.006214205548167234,0.20248308777809143,14.26858232498169,14.068309307098389,19.828690147399904,23.465736389160156,-8.804873681081371,-8.730787176260492,-3.6790854414168273,-0.4049088776228018,8.094714522100984,8.751768112182617,13.189494523406033,19.8917715549469,16.899588203182358,17.242806136157014,22.354309914381886,34.49932086211629,14.26350162537201,14.067026821314357,19.827252637664788,23.464729815837927
Middle,100,100,Frozen-BF8,ENTRY,Current100,PS,197,200,98.5,152,0,0,153,202,6,206,53,0,144,147,200,0,0,72.0,64.0,80.0,100,1.089866413223499,0.1497005745768547,3.878719043731687,8.93712043762207,10.521077339649201,10.37665319442749,15.05899019241333,22.741628646850586,-7.558699728650099,-7.604634497954976,-3.0189493238925937,-0.1569538116455078,4.433274598568678,4.144781112670898,10.90519499182701,15.221111297607422,11.991974327218777,11.524190613999963,19.33422891461523,30.790284276008606,9.4312109264257,9.182524852454662,14.944997456297278,22.732056089676917
Middle,100,100,Frozen-BF8,ENTRY,Current100,NS,701,1000,70.1,67,90,0,77,1010,120,1030,724,33,10,276,670,0,330,-2.299999999999997,-4.1,-0.8,100,8.259409554825165,8.225222110748291,13.666552543640137,20.394086837768555,6.030304893455468,5.596691131591797,10.982217121124268,19.07965660095215,-0.364428642979823,-0.18876123428344727,0.40877705216407784,8.468830108642578,0.13287092600762845,0.025435209274291992,0.8180702686309814,9.046076774597168,0.4972995689874515,0.20698857307434082,1.4364025473594668,22.598416356369853,-2.2291046613696963,-2.5760254859924316,4.649686861038208,19.070150403305888
Middle,100,100,Frozen-BF8,ENTRY,Fixed100,RS,99,100,99.0,96,0,0,97,101,3,103,100,1,0,0,44,0,56,-1.0,-3.0,0.0,100,0.25836617505956383,0.006706584012135863,0.20943141430616433,6.85801887512207,12.58685664653778,12.437002182006836,17.497843170166018,27.258188247680664,0.047676601118510006,5.003025580663234e-05,0.06795135028660299,1.292832374572754,-0.14926598072052003,-0.08584403991699219,0.5411192893981933,1.4880867004394531,-0.19694258183903002,-0.09354238118976355,0.5616391787305476,1.4944880297407508,12.328490471478217,12.115776932914741,17.49307906344475,27.257872988819145
Middle,100,100,Frozen-BF8,ENTRY,Fixed100,PS,194,200,97.0,138,1,0,140,202,7,206,194,1,1,6,132,0,68,0.0,-1.5,1.5,100,1.4085509284312139,0.39428554475307465,4.274014997482299,11.726081848144531,9.628027782142162,9.216043472290039,14.408755207061768,20.838909149169922,-0.11376138049119618,-0.011375868692994118,0.19015871286392205,0.920473575592041,0.010773966610431672,0.06511402130126953,0.5839385032653809,1.8826351165771484,0.12453534710162785,0.11039361916482449,0.6828948318958281,6.498641446232796,8.21947685371095,8.0299634039402,13.804704123735426,20.83699207601603
Middle,100,100,Frozen-BF8,ENTRY,Fixed100,NS,682,1000,68.2,53,75,0,54,1010,105,1030,693,24,13,307,554,0,446,-1.0999999999999943,-2.5,0.19999999999999996,100,8.604852798306384,8.760185241699219,14.025408554077151,23.278554916381836,6.57172492979304,6.368903636932373,11.259656238555909,20.254411697387695,-0.08647979955933988,-0.04854023456573486,0.5510880470275878,2.6698317527770996,0.052626055089291184,-0.0025637149810791016,0.7608449459075929,5.731557369232178,0.13910585464863107,0.06109118461608887,1.0684685111045837,7.0993266105651855,-2.033127868513344,-2.1981687247753143,4.248996669054033,12.759329080581665
Middle,100,100,Frozen-BF8,ENTRY,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,50,0,50,0.0,0.0,0.0,100,0.024499295503483155,0.002544500748626888,0.025638708099722903,0.5903459191322327,13.567794399261475,13.222144603729248,19.118139839172365,23.31352424621582,0.004980917823995696,1.0547562851570547e-05,0.003513776464387787,0.2913626730442047,-0.09961703777313233,0.002865314483642578,0.6334590911865235,1.4633464813232422,-0.10459795559712802,0.005055000307038426,0.6337199256231544,1.464772056788206,13.543295103757991,13.220631575750303,19.06050114951504,23.308429249096662
Middle,100,100,Frozen-BF8,ENTRY,Past100,PS,192,200,96.0,135,3,0,137,202,9,206,192,0,0,8,127,0,73,0.0,0.0,0.0,100,1.3044403096706083,0.22642260789871216,4.113894701004027,11.682146072387695,10.068275251090526,9.725975513458252,14.336125087738036,21.364599227905273,-0.01265474810541491,-0.004426287254318595,0.13693664073944062,2.6916570514440536,0.11739802330732346,0.0857548713684082,0.5987854957580565,4.173997402191162,0.13005277141273835,0.13733159378170967,0.6588763564825058,4.459974363446236,8.763834941419919,8.78722183406353,14.17094262423925,21.36404184141429
Middle,100,100,Frozen-BF8,ENTRY,Past100,NS,675,1000,67.5,68,107,0,78,1010,137,1030,685,31,21,315,583,0,417,-1.0,-2.5000000000000004,0.5000000000000001,100,7.673047468125704,7.751145839691162,12.40095500946045,20.779346466064453,5.971679251868278,5.631268501281738,10.797121143341064,19.621654510498047,-0.09980414330575149,-0.061049461364746094,0.5684732913970948,3.4806129932403564,0.07745457848906517,0.0490717887878418,0.7723044395446778,3.862788200378418,0.17725872179481666,0.09231710433959961,1.0896111249923708,5.39907568693161,-1.701368216257426,-1.8140020370483398,3.805704069137574,14.112683296203613
Late,100,100,W0,N,Current100,RS,6,100,6.0,0,19,0,2,102,19,100,100,94,0,0,0,0,100,-94.0,-98.0,-89.0,100,11.04663575410843,11.2156662940979,14.953576278686525,22.67021942138672,4.595472247293219,4.200867652893066,8.838274192810063,15.043506622314453,11.030409802701325,11.213227808475494,14.952280987467384,22.658432956784964,-8.666542265722528,-8.858090579509735,-1.440682649612424,3.701785087585449,-19.69695206842385,-19.736901917727664,-12.167984644928946,-6.765149101614952,-6.45116350681521,-6.589446544647217,-1.6691298365592928,3.6350016593933105
Late,100,100,W0,N,Current100,PS,18,200,9.0,0,36,0,2,204,36,200,193,175,0,7,0,0,200,-87.5,-92.5,-81.98750000000007,100,10.17623871922493,10.010432243347168,14.152703666687012,20.5377140045166,4.941470510880463,4.441301345825195,9.528411960601806,16.383703231811523,8.78892851216544,8.764543452300131,13.16939397684764,19.712937772274017,-5.2055165261821825,-4.958678722381592,0.9370252370834349,6.656432151794434,-13.99444503834762,-13.937970638275146,-5.181086945533753,0.8776264190673828,-5.234768208344467,-4.9480414390563965,-0.19438848495483402,3.5033531188964844
Late,100,100,W0,N,Current100,NS,875,1000,87.5,5,184,0,23,1020,184,1000,626,27,276,374,237,0,763,24.9,19.300000000000004,30.802499999999988,100,10.710161583185196,10.570554256439209,15.562411212921143,25.151601791381836,5.283252996116527,4.962253570556641,10.458543300628662,20.770381927490234,2.76921749063523,2.476670742034912,8.124670696258546,18.373668618500233,-1.3930530389588094,-0.8354125488549471,3.2354355216026307,10.8045334815979,-4.162270529594039,-3.0058372616767883,1.5294857978820806,9.476378440856934,-5.426908587068668,-5.343629598617554,0.6230942726135281,8.998082160949707
Late,100,100,W0,N,Fixed100,RS,5,100,5.0,0,21,0,0,101,24,103,99,94,0,1,0,0,100,-94.0,-98.0,-89.0,100,11.743397884368896,11.794819831848145,16.157978439331057,21.156511306762695,4.899287044950761,4.411773681640625,9.811371326446537,15.272212982177734,11.027818545467163,11.327500882558525,16.13820634089643,21.101355280727148,-6.185802999786102,-6.003720998764038,0.46396279335022117,8.73790454864502,-17.213621545253265,-16.658330649137497,-9.743988633155823,6.260163307189941,-6.844110839418136,-6.767681121826172,-1.4714265823364252,4.406460762023926
Late,100,100,W0,N,Fixed100,PS,20,200,10.0,0,43,0,0,202,48,206,191,173,2,9,5,0,195,-85.5,-92.0,-79.0,100,10.184147419929504,10.168673992156982,14.7067400932312,18.510709762573242,5.011512755323201,4.745976209640503,9.873642063140867,18.126428604125977,8.21965878844785,8.178016483783722,12.438089269585905,18.490301122888923,-3.994576807748526,-3.687606453895569,1.7651529550552363,5.643420219421387,-12.214235596196376,-11.93787732720375,-4.965474456548692,9.458844661712646,-5.172634664606303,-5.062041997909546,-0.023100805282598072,8.013894319534302
Late,100,100,W0,N,Fixed100,NS,886,1000,88.6,0,171,0,2,1010,200,1030,660,27,253,340,202,0,798,22.599999999999994,17.499999999999996,27.6,100,11.702866084575653,11.75324296951294,16.330898666381835,23.890676498413086,5.548876629311417,5.327506065368652,10.792420864105225,19.437652587890625,3.075975153053296,2.528559446334839,8.677844285964968,20.492562532424927,-1.4395286654133232,-0.9847946166992188,3.4459032058715824,11.779676914215088,-4.515503818466619,-3.270361065864563,1.2153729438781746,9.031461715698242,-6.153989455264236,-6.283672571182251,0.4239204406738283,7.564950704574585
Late,100,100,W0,N,Past100,RS,7,100,7.000000000000001,0,19,0,1,101,20,101,100,93,0,0,1,0,99,-93.0,-97.02499999999999,-88.0,100,10.861145832538604,11.134346008300781,15.166269302368166,19.794416427612305,5.0407942300033755,4.929927587509155,9.805398368835453,13.426855087280273,10.7153812641096,11.070480172522366,15.040719868708402,19.791617618408054,-7.865471019248944,-7.747251987457275,-2.0830193996429403,3.6961889266967773,-18.580852283358546,-17.86125999072101,-11.887584825442172,-7.085941553115845,-5.820351602535229,-5.1512064933776855,-0.8407910585403433,2.961841106414795
Late,100,100,W0,N,Past100,PS,20,200,10.0,1,37,0,3,202,39,202,191,171,0,9,1,0,199,-85.5,-90.5,-80.48750000000008,100,9.706543589830398,9.686649322509766,14.17389850616455,17.2899112701416,4.817388283205219,4.220727443695068,9.680449295043946,16.721492767333984,8.05452875985473,7.911052204668522,12.874849831312893,17.155900448560715,-4.658408506321721,-4.399125337600708,1.193876302242279,7.0438714027404785,-12.71293726617645,-11.991790529340506,-5.092895650863648,0.5463335514068604,-4.88915530662518,-4.501525163650513,-0.002727508544922103,5.4576826095581055
Late,100,100,W0,N,Past100,NS,873,1000,87.3,6,184,0,16,1010,194,1010,688,28,213,312,230,0,770,18.5,13.8,23.400000000000002,100,10.901545660704373,10.731901168823242,15.527929782867432,22.40349769592285,5.275985703974264,4.826073408126831,10.771249198913575,17.32908058166504,2.6555091585178743,2.2828946113586426,8.017091135494411,14.408665657043457,-1.13325389030925,-0.6583760976791382,3.4281313896179206,10.292016506195068,-3.7887630488271244,-2.7943782806396484,1.7652792930603034,9.05718195438385,-5.62555995673011,-5.393471837043762,0.4360622406005866,7.390521049499512
Late,100,100,W0,OS,Current100,RS,6,100,6.0,0,19,0,2,102,19,100,100,94,0,0,0,0,100,-94.0,-98.0,-89.0,100,11.04663575410843,11.2156662940979,14.953576278686525,22.67021942138672,4.595472247293219,4.200867652893066,8.838274192810063,15.043506622314453,11.040937502659508,11.21322415699251,14.952576837371454,22.659956254065037,-8.685471351454034,-9.047911047935486,-2.638681507110593,3.6745524406433105,-19.726408854113544,-19.539103597053327,-12.135838127168244,-7.585678261704743,-6.45116350681521,-6.589446544647217,-1.6691298365592928,3.6350016593933105
Late,100,100,W0,OS,Current100,PS,18,200,9.0,0,36,0,2,204,36,200,193,175,0,7,0,0,200,-87.5,-92.5,-81.98750000000007,100,10.17623871922493,10.010432243347168,14.152703666687012,20.5377140045166,4.941470510880463,4.441301345825195,9.528411960601806,16.383703231811523,8.836566581146036,8.747858555056155,13.182593531929887,19.79581892490387,-5.132847921331413,-5.0463666915893555,0.7126617908477781,6.755888938903809,-13.969414502477449,-14.033447086811066,-5.731835639476776,-0.4991626739501953,-5.234768208344467,-4.9480414390563965,-0.19438848495483402,3.5033531188964844
Late,100,100,W0,OS,Current100,NS,875,1000,87.5,5,184,0,23,1020,184,1000,611,28,292,389,235,0,765,26.4,20.7,32.402499999999996,100,10.710161583185196,10.570554256439209,15.562411212921143,25.151601791381836,5.283252996116527,4.962253570556641,10.458543300628662,20.770381927490234,2.9601238807650514,2.5906686782836914,8.364782571792603,18.419582643546164,-1.4207312408912693,-0.8797894716262817,3.375678586959839,11.913932800292969,-4.380855121656321,-3.1158203277736902,1.5346351146697998,9.705356121063232,-5.426908587068668,-5.343629598617554,0.6230942726135281,8.998082160949707
Late,100,100,W0,OS,Fixed100,RS,5,100,5.0,0,21,0,0,101,24,103,99,94,0,1,0,0,100,-94.0,-98.0,-89.0,100,11.743397884368896,11.794819831848145,16.157978439331057,21.156511306762695,4.899287044950761,4.411773681640625,9.811371326446537,15.272212982177734,11.084134791920079,11.349365160800517,16.129230279894546,21.109729323536158,-6.1642485404526814,-5.743225336074829,0.525637197494507,8.889732360839844,-17.24838333237276,-16.558629444334656,-10.30741053894162,6.482324600219727,-6.844110839418136,-6.767681121826172,-1.4714265823364252,4.406460762023926
Late,100,100,W0,OS,Fixed100,PS,20,200,10.0,0,43,0,0,202,48,206,190,172,2,10,5,0,195,-85.0,-91.0,-78.0,100,10.184147419929504,10.168673992156982,14.7067400932312,18.510709762573242,5.011512755323201,4.745976209640503,9.873642063140867,18.126428604125977,8.224310758739012,8.138062059879303,12.758346410747617,18.49075499922037,-4.050427701901644,-3.725079298019409,2.1520709991455065,5.640216827392578,-12.274738460640656,-12.025155737996101,-4.976100468635559,8.885406017303467,-5.172634664606303,-5.062041997909546,-0.023100805282598072,8.013894319534302
Late,100,100,W0,OS,Fixed100,NS,886,1000,88.6,0,171,0,2,1010,200,1030,663,30,253,337,200,0,800,22.299999999999997,16.900000000000002,27.399999999999995,100,11.702866084575653,11.75324296951294,16.330898666381835,23.890676498413086,5.548876629311417,5.327506065368652,10.792420864105225,19.437652587890625,3.1041504189620026,2.575437545776367,8.806923484802246,20.395382344722748,-1.4486564301850158,-0.9662415087223053,3.560572242736817,12.375035762786865,-4.552806849147019,-3.3197898864746094,1.1990532875061035,9.889669418334961,-6.153989455264236,-6.283672571182251,0.4239204406738283,7.564950704574585
Late,100,100,W0,OS,Past100,RS,7,100,7.000000000000001,0,19,0,1,101,20,101,100,93,0,0,1,0,99,-93.0,-97.02499999999999,-88.0,100,10.861145832538604,11.134346008300781,15.166269302368166,19.794416427612305,5.0407942300033755,4.929927587509155,9.805398368835453,13.426855087280273,10.713732218295482,11.065950372256339,15.040003943582997,19.79155925195664,-7.913307117919903,-7.682130575180054,-1.8791117668151853,4.0123090744018555,-18.627039336215386,-17.757547208457254,-11.91727499151602,-6.794076576479711,-5.820351602535229,-5.1512064933776855,-0.8407910585403433,2.961841106414795
Late,100,100,W0,OS,Past100,PS,20,200,10.0,1,37,0,3,202,39,202,191,171,0,9,1,0,199,-85.5,-90.5,-80.48750000000008,100,9.706543589830398,9.686649322509766,14.17389850616455,17.2899112701416,4.817388283205219,4.220727443695068,9.680449295043946,16.721492767333984,8.080295097949566,7.923682868480682,12.866663696616888,17.125654309988022,-4.777909422921948,-4.4121028780937195,1.2736846446990964,7.485903978347778,-12.858204520871514,-12.18618968129158,-5.180180644989014,0.7901532649993896,-4.88915530662518,-4.501525163650513,-0.002727508544922103,5.4576826095581055
Late,100,100,W0,OS,Past100,NS,873,1000,87.3,6,184,0,16,1010,194,1010,675,29,227,325,221,0,779,19.799999999999997,14.899999999999999,25.1,100,10.901545660704373,10.731901168823242,15.527929782867432,22.40349769592285,5.275985703974264,4.826073408126831,10.771249198913575,17.32908058166504,2.6860386636235636,2.318251132965088,7.9948620915412905,14.77004325389862,-1.1240671228778083,-0.605812668800354,3.4017086505889895,10.353301405906677,-3.8101057865013717,-2.746910572052002,1.6863805770874025,9.078672409057617,-5.62555995673011,-5.393471837043762,0.4360622406005866,7.390521049499512
Late,100,100,W0,ENTRY,Current100,RS,6,100,6.0,0,19,0,2,102,19,100,27,22,1,73,24,0,76,-21.0,-30.0,-12.975000000000136,100,11.04663575410843,11.2156662940979,14.953576278686525,22.67021942138672,4.595472247293219,4.200867652893066,8.838274192810063,15.043506622314453,2.6415952115692196,1.8520190715789795,7.0097787380218515,11.911441564559937,-1.269210099177435,-0.863519549369812,3.0867401599884094,9.103410720825195,-3.910805310746655,-3.5179654359817505,0.9883985280990625,2.9565792083740234,-6.45116350681521,-6.589446544647217,-1.6691298365592928,3.6350016593933105
Late,100,100,W0,ENTRY,Current100,PS,18,200,9.0,0,36,0,2,204,36,200,59,45,4,141,55,0,145,-20.5,-28.000000000000004,-13.0,100,10.17623871922493,10.010432243347168,14.152703666687012,20.5377140045166,4.941470510880463,4.441301345825195,9.528411960601806,16.383703231811523,2.0214615347771905,1.856571912765503,6.209577751159667,12.160981178283691,-1.0036929732421414,-0.8239896297454834,2.93945939540863,10.398500442504883,-3.025154508019332,-2.3904630541801453,1.7703071594238275,6.2326120138168335,-5.234768208344467,-4.9480414390563965,-0.19438848495483402,3.5033531188964844
Late,100,100,W0,ENTRY,Current100,NS,875,1000,87.5,5,184,0,23,1020,184,1000,634,27,268,366,236,0,764,24.1,18.6,29.800000000000004,100,10.710161583185196,10.570554256439209,15.562411212921143,25.151601791381836,5.283252996116527,4.962253570556641,10.458543300628662,20.770381927490234,2.6454392881587845,2.3686513900756836,7.855262184143067,16.03690105676651,-1.382312799053616,-0.8827714491635561,3.250529956817629,10.688031673431396,-4.0277520872124,-2.8965312391519547,1.5034908771514894,9.305098414421082,-5.426908587068668,-5.343629598617554,0.6230942726135281,8.998082160949707
Late,100,100,W0,ENTRY,Fixed100,RS,5,100,5.0,0,21,0,0,101,24,103,99,94,0,1,0,0,100,-94.0,-98.0,-89.0,100,11.743397884368896,11.794819831848145,16.157978439331057,21.156511306762695,4.899287044950761,4.411773681640625,9.811371326446537,15.272212982177734,11.056613811159623,11.332568967714906,16.140635996288623,21.1027161590755,-6.160145850232802,-5.744079351425171,0.5176897048950204,8.89410400390625,-17.216759661392427,-16.60621609352529,-9.654952692985534,6.043668746948242,-6.844110839418136,-6.767681121826172,-1.4714265823364252,4.406460762023926
Late,100,100,W0,ENTRY,Fixed100,PS,20,200,10.0,0,43,0,0,202,48,206,188,170,2,12,4,0,196,-84.0,-90.0125,-77.5,100,10.184147419929504,10.168673992156982,14.7067400932312,18.510709762573242,5.011512755323201,4.745976209640503,9.873642063140867,18.126428604125977,8.205411327399197,8.105843721306883,12.641880249977111,18.49014508910477,-3.985838596057147,-3.7546963691711426,1.7437347412109363,5.6346755027771,-12.191249923456343,-12.000082686543465,-5.045134210586548,9.274320125579834,-5.172634664606303,-5.062041997909546,-0.023100805282598072,8.013894319534302
Late,100,100,W0,ENTRY,Fixed100,NS,886,1000,88.6,0,171,0,2,1010,200,1030,662,29,253,338,201,0,799,22.39999999999999,17.200000000000003,27.299999999999997,100,11.702866084575653,11.75324296951294,16.330898666381835,23.890676498413086,5.548876629311417,5.327506065368652,10.792420864105225,19.437652587890625,3.0674113058312797,2.612840414047241,8.63445625305176,20.511195421218872,-1.4357027314591104,-0.986301064491272,3.45652768611908,11.341093063354492,-4.50311403729039,-3.2529361248016357,1.1859233379364016,8.696734428405762,-6.153989455264236,-6.283672571182251,0.4239204406738283,7.564950704574585
Late,100,100,W0,ENTRY,Past100,RS,7,100,7.000000000000001,0,19,0,1,101,20,101,100,93,0,0,1,0,99,-93.0,-97.02499999999999,-88.0,100,10.861145832538604,11.134346008300781,15.166269302368166,19.794416427612305,5.0407942300033755,4.929927587509155,9.805398368835453,13.426855087280273,10.717030735070148,11.070927412249148,15.040536027774216,19.79164662444964,-7.9095755286025815,-7.7979021072387695,-2.4226924419403044,3.7270030975341797,-18.62660626367273,-17.850572046940215,-11.72255721122492,-6.968505024909973,-5.820351602535229,-5.1512064933776855,-0.8407910585403433,2.961841106414795
Late,100,100,W0,ENTRY,Past100,PS,20,200,10.0,1,37,0,3,202,39,202,192,172,0,8,1,0,199,-86.0,-91.0,-80.5,100,9.706543589830398,9.686649322509766,14.17389850616455,17.2899112701416,4.817388283205219,4.220727443695068,9.680449295043946,16.721492767333984,8.05399829660193,7.902731534093618,12.86258055716753,17.15799091756344,-4.713587544369512,-4.446966111660004,1.1832950830459592,7.00236177444458,-12.767585840971442,-12.092887252569199,-5.319015288352967,0.38123035430908203,-4.88915530662518,-4.501525163650513,-0.002727508544922103,5.4576826095581055
Late,100,100,W0,ENTRY,Past100,NS,873,1000,87.3,6,184,0,16,1010,194,1010,688,30,215,312,238,0,762,18.5,13.8,23.4,100,10.901545660704373,10.731901168823242,15.527929782867432,22.40349769592285,5.275985703974264,4.826073408126831,10.771249198913575,17.32908058166504,2.6480641067388935,2.257420063018799,7.978772044181824,14.578176021575928,-1.1314925369832198,-0.6361251384951174,3.411503410339356,10.364329934120178,-3.7795566437221133,-2.734092563390732,1.8086918830871586,9.079106330871582,-5.62555995673011,-5.393471837043762,0.4360622406005866,7.390521049499512
Late,100,100,ENTRY,N,Current100,RS,27,100,27.0,4,10,0,5,102,10,100,100,73,0,0,1,0,99,-73.0,-82.0,-64.0,100,8.40504054253921,8.173588275909424,12.750155448913578,17.89659881591797,5.864682346470654,5.490672588348389,9.80592164993287,14.714071273803711,8.388814591132105,8.171606954958406,12.64572744651232,17.895199920167215,-7.397332166545093,-7.254130840301514,-1.0858400344848538,3.0309629440307617,-15.786146757677198,-14.873018215876073,-8.436528869718313,0.1681348979473114,-2.540358196068555,-2.4149155616760254,2.2186812877655067,10.72351087629795
Late,100,100,ENTRY,N,Current100,PS,59,200,29.5,6,15,0,10,204,15,200,193,134,0,7,4,0,196,-67.0,-74.5,-59.0,100,8.15477718444774,8.00083041191101,12.888767910003661,17.94611930847168,5.945163484122604,5.552064657211304,10.453239154815673,15.699172019958496,6.767466977388249,6.484618166461587,12.179816180467606,17.6890562758781,-4.2018235529400405,-3.6993541717529297,0.05511689186096173,5.378607749938965,-10.969290530328289,-9.973212928627618,-5.285894125699998,0.3751840591430664,-2.2096137003251353,-2.3301936388015747,3.945780587196349,10.282788455486298
Late,100,100,ENTRY,N,Current100,NS,634,1000,63.4,51,74,0,66,1020,74,1000,626,11,19,374,402,0,598,0.7999999999999972,-0.3025,2.0,100,8.064722295026412,7.976195335388184,13.284001922607422,21.723588943481445,6.665565795170143,6.415553092956543,11.535465240478516,19.032377243041992,0.12377820247644558,0.05221366882324219,0.4903390407562256,14.387590356171131,-0.010740239905193448,0.0065337419509887695,0.3694499969482422,1.4041390419006348,-0.13451844238163904,-0.0463714599609375,0.3617542386054993,2.1129846572875977,-1.399156499856268,-1.4599299430847168,4.449946737289429,18.94194464897737
Late,100,100,ENTRY,N,Fixed100,RS,99,100,99.0,89,0,0,90,101,3,103,99,0,0,1,63,0,37,0.0,0.0,0.0,100,0.6867840732092736,0.026785396970808506,2.1728268623352056,12.9776029586792,11.059432895183564,10.825389385223389,16.351788711547854,25.690391540527344,-0.028795265692460815,-0.0004487114492803812,0.010260077938437494,0.49794864654541016,-0.02565714955329895,-0.017261981964111328,0.3264870643615727,0.8162260055541992,0.0031381161391618663,0.05281095206737518,0.41610550060868273,0.8349695410579443,10.37264882197429,10.486890278290957,16.351074781984792,25.68997451418545
Late,100,100,ENTRY,N,Fixed100,PS,188,200,94.0,118,2,0,120,202,8,206,191,3,0,9,90,0,110,-1.5,-3.5000000000000004,0.0,100,1.9787360925303075,0.8854054510593414,6.184572267532347,14.1571044921875,8.997351351380349,8.750574111938477,13.677833843231202,18.512014389038086,0.01424746104865335,0.0011772324796766043,0.25134148597717276,1.1919851303100586,-0.008738211691379547,0.006575822830200195,0.34339857101440424,1.2266597747802734,-0.022985672740032895,-0.03240155428647995,0.41832138113677503,1.4901124835014343,7.018615258850041,7.291630990803242,12.757345853745937,18.1433684527874
Late,100,100,ENTRY,N,Fixed100,NS,662,1000,66.2,46,53,0,47,1010,83,1030,660,9,11,340,476,0,524,0.20000000000000284,-0.8,1.1,100,8.635454778744373,8.646661281585693,14.098920154571534,21.977449417114258,6.984579360770527,6.741109609603882,11.717999839782715,19.007400512695312,0.008563847222016193,0.005486488342285156,0.35448374748229994,1.6938438415527344,-0.0038259339542128148,-0.003585338592529297,0.3195019483566285,1.3700456619262695,-0.012389781176229008,-0.015191614627838135,0.40003418922424316,1.4300413131713867,-1.6508754179738463,-1.7739052772521973,4.143075466156006,16.702554094139487
Late,100,100,ENTRY,N,Past100,RS,100,100,100.0,97,0,0,98,101,1,101,100,0,0,0,58,0,42,0.0,0.0,0.0,100,0.14411509746845697,0.004364183405414224,0.06556629166007041,4.606389045715332,12.950369758605957,13.076548099517822,17.99263782501221,21.073219299316406,-0.0016494709605467505,-3.994978033006191e-05,0.0015347904991358525,0.17672204971313477,0.044104509353637696,0.03195762634277344,0.35416793823242226,0.6222114562988281,0.04575398031418445,0.032924273051321507,0.35823158924467896,0.6223994711181149,12.8062546611375,13.074155287235044,17.97796068778262,21.071137332124636
Late,100,100,ENTRY,N,Past100,PS,192,200,96.0,133,0,0,135,202,2,202,191,0,1,9,106,0,94,0.5,0.0,1.5,100,1.6525452932284679,0.5636238157749176,5.094982481002807,14.176170349121094,9.53097582757473,9.451998710632324,14.137734127044677,21.503231048583984,0.0005304632527986541,-0.00021406548330560327,0.18676626682281489,0.3696131706237793,0.05517903804779053,0.04415178298950195,0.39233045578002923,0.9221286773681641,0.054648574794991876,0.03457960486412048,0.4137666700407862,1.182847023010254,7.878430534346262,7.792311724275351,13.71415467741899,21.502469710307196
Late,100,100,ENTRY,N,Past100,NS,688,1000,68.8,44,87,0,54,1010,97,1010,688,7,7,312,497,0,503,0.0,-0.8,0.8,100,8.25348155396548,8.095090389251709,13.231821823120118,24.01458740234375,6.4074782409574835,6.1657209396362305,11.467176342010498,19.263235092163086,0.007445051778980996,0.0015461277216672897,0.33692026138305664,1.336949348449707,-0.0017613533260300756,-0.0009760856628417969,0.3168568134307862,1.7483315467834473,-0.009206405105011072,-0.0016289949417114258,0.4114864841103554,2.480133056640625,-1.8460033130079974,-1.9441354274749756,4.009766268730164,16.959814847796224
Late,100,100,ENTRY,OS,Current100,RS,27,100,27.0,4,10,0,5,102,10,100,100,73,0,0,1,0,99,-73.0,-82.0,-64.0,100,8.40504054253921,8.173588275909424,12.750155448913578,17.89659881591797,5.864682346470654,5.490672588348389,9.80592164993287,14.714071273803711,8.399342291090289,8.172659967720392,12.737190634291622,17.89469959004782,-7.416261252276599,-6.9198960065841675,-1.548308467864989,2.877046585083008,-15.815603543366887,-14.657020837534219,-8.736838752427138,0.053668998181819916,-2.540358196068555,-2.4149155616760254,2.2186812877655067,10.72351087629795
