entry,batch_raw,endpoint,reference,context_rows,zero_goal_count,response_change_sq_mean,response_change_sq_median,response_change_sq_p90,response_change_sq_max,response_change_sq_type_weighted_mean,signed_goal_inner_mean,signed_goal_inner_median,signed_goal_inner_p90,signed_goal_inner_max,signed_goal_inner_type_weighted_mean,goal_sq_mean,goal_sq_median,goal_sq_p90,goal_sq_max,goal_sq_type_weighted_mean,goal_component_sq_mean,goal_component_sq_median,goal_component_sq_p90,goal_component_sq_max,goal_component_sq_type_weighted_mean,perpendicular_sq_mean,perpendicular_sq_median,perpendicular_sq_p90,perpendicular_sq_max,perpendicular_sq_type_weighted_mean
Middle,100,Frozen-BF8,native,600,0,0.021455538489325455,0.003931309988606718,0.01810015075166165,0.429512152743728,0.021454456583941236,0.00044058962120761434,-0.1302827944911021,0.17660954570345355,2.4234722998550424,0.0002515669315747639,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,0.017229160772710958,0.0030782143864035677,0.017513107908115926,0.42894659463407225,0.01867499271026387,0.004226377716614501,0.0008112075799383473,0.0023495043342689455,0.16081861657705698,0.0027794638736773724
Middle,100,N,OS,600,0,0.021455538669229706,0.003931310408629621,0.018100155033844247,0.4295121690970351,0.021454456818041832,-0.00044058982140629863,0.1302827825659542,0.2701879912815881,0.5105664803258608,-0.00025156660309627095,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,0.017229160975902644,0.003078214454464156,0.01751310679605175,0.42894659433988,0.018674992952067492,0.004226377693327066,0.0008112074477216911,0.0023495042877672194,0.16081861184169818,0.0027794638659743463
Middle,100,N,entry,600,0,4.574986212123372,4.494162125505117,6.309558975207765,8.915234746889737,4.743449274939226,5.979141723376806,5.922643846986894,7.783847768976678,10.590296404707711,6.097962663142619,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,4.1485022247717405,4.012677537163604,5.942544362287767,8.89960932265371,4.485905044889195,0.4264839873516322,0.3274002295276587,0.9857261725040394,1.9802477438932127,0.25754423005003213
Middle,100,N,native,600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle,100,OS,OS,600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle,100,OS,entry,600,0,4.501976609860484,4.378383452528997,5.991950089410338,10.338791343486633,4.679075417313353,5.979582313198213,5.961947249945231,7.725498039486864,11.842918141790546,6.098214229745715,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,4.069846528694872,3.908966928791365,5.677623277026595,10.327828006148357,4.418917713802315,0.4321300811656125,0.31625905453727826,1.0633899140795953,2.053599415769301,0.26015770351103895
Middle,100,OS,native,600,0,0.021455538669229706,0.003931310408629621,0.018100155033844247,0.4295121690970351,0.021454456818041832,0.00044058982140629863,-0.1302827825659542,0.17660950505136355,2.423472264757997,0.00025156660309627095,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,0.017229160975902644,0.003078214454464156,0.01751310679605175,0.42894659433988,0.018674992952067492,0.004226377693327066,0.0008112074477216911,0.0023495042877672194,0.16081861184169818,0.0027794638659743463
Middle,100,W0,OS,600,0,9.77615257221211,9.32734043421993,13.17588048868686,22.292493856889415,10.040760391172812,-6.0773947746056525,-5.965449567502336,-4.250391121272713,-2.8030472399402155,-6.244332554299897,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,4.265523555065781,4.130310420865845,6.150590557485481,11.659571077980319,4.68198395715898,5.510629017146331,4.984693321660657,7.961508549611993,16.722856330203552,5.358776434013833
Middle,100,W0,entry,600,0,4.963257207708799,4.392832487903176,7.242960175290626,15.464729759600367,5.034390881131341,-0.0978124614074414,-0.13841114279827532,0.2675987807063011,1.9050173129584134,-0.1461183245541835,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,0.013120963666946336,0.005510532821649853,0.03252632687272728,0.20542857494966738,0.012967435698515179,4.950136244041852,4.375350550262469,7.239266166495134,15.389202804731415,5.021423445432826
Middle,100,W0,native,600,0,9.855660530264029,9.473137258497655,13.219531315082506,20.565002863659352,10.111567114962348,-6.076954184784246,-5.949206114488875,-4.332758270450922,-1.7631329546538979,-6.2440809876968,9.19868403110532,8.615241791647907,12.91382282544992,25.928264462840293,8.71837445503403,4.354172643875888,4.2458688832502816,6.452946352570888,9.127613774688408,4.75729438081038,5.501487886388142,5.007304084721559,7.8405897837520735,16.24903645059495,5.354272734151968
Late,100,BF1,OS,600,0,9.257912533977921e-14,6.850527673248769e-14,1.952219853929002e-13,1.0149586753321691e-12,6.020650592813412e-14,1.2182683123369716e-09,7.061277592136857e-10,2.9474582597153652e-08,3.253653146241692e-07,-2.4790865798131426e-10,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,8.298502663408846e-17,1.2811072109593135e-17,1.590867598440527e-16,6.715173180409565e-15,5.575033888708169e-17,9.249614031314514e-14,6.834777405942953e-14,1.9499032398958858e-13,1.0082435021517597e-12,6.015075558924703e-14
Late,100,BF1,entry,600,0,4.437463004906343,4.280444298584747,5.908878811580732,10.158049691290143,4.566197096009344,6.315678837075795,6.109167343435117,8.038602440280622,13.926334388254173,6.407999235131274,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,4.025714153317581,3.8380902456308625,5.467863558627858,10.09135452416378,4.3182807819248765,0.4117488515887626,0.3354457786193411,0.9355890245746307,2.436346755185972,0.24791631408446885
Late,100,BF1,native,600,0,0.02393367911002113,0.0047129376319292,0.03389918378104735,0.3660776406824392,0.023932616718993893,0.0002485990593918845,-0.12340057718540692,0.49391644448859134,2.410445762853054,0.00013867866556054175,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.02048543222742016,0.0034154861009136474,0.02640112905405255,0.3654993221165774,0.021495787117984846,0.0034482468826009765,0.0012010389267935353,0.004211015612816865,0.07421568381658844,0.002436829601009049
Late,100,BF8-node02,OS,600,0,2.4960729392629175,2.4077499338408677,3.323744329067155,5.7139029404827575,2.5684858667058874,-4.736759126760541,-4.581875510521037,-3.5973723602410317,0.001192125861445146,-4.805999426446511,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,2.264464210159239,2.15892576316046,3.0756732343095083,5.6763870176964595,2.429032939983488,0.23160872910367925,0.18868825252110272,0.5262688319459538,1.3704450569603086,0.1394529267223998
Late,100,BF8-node02,entry,600,0,0.2773414376674673,0.2675277721046925,0.36930492663413633,0.6348780939003367,0.28538731850287763,1.5789197090969849,1.5272918349290365,2.0096506120415656,3.4815836027475133,1.601999808932671,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.2516071345276124,0.23988063948828572,0.3417414693291642,0.6307096578726367,0.2698925489216795,0.025734303139854996,0.02096536118304587,0.05847431437582854,0.15227166900822137,0.015494769581198149
Late,100,BF8-node02,native,600,0,2.5579183863512758,2.488492258509944,3.5606146166190715,7.378492766294148,2.6283250157112317,-4.736510528919416,-4.553603619439121,-3.606793379322979,0.002035918448464956,-4.805860747533042,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,2.3266785387324442,2.259205401878114,3.340118034546217,7.33432124313599,2.48816134644406,0.23123984761883207,0.19269289676536472,0.49161715327745564,1.199886248221888,0.14016366926717197
Late,100,BF8-node04,OS,600,0,1.1093657506806283,1.0701110784168222,1.4772197032871142,2.539512395675266,1.1415492740358295,-3.1578394176474753,-3.054583670071611,-2.398248234020961,0.0007947445765045117,-3.2039996175475,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,1.0064285376927198,0.9595225599893267,1.3669658814157122,2.522838652353568,1.0795701954585128,0.10293721298790852,0.08386144507856924,0.23389725921193666,0.6090866948221363,0.061979078577316986
Late,100,BF8-node04,entry,600,0,1.1093657508295849,1.0701110883531402,1.4772197026925942,2.5395124191139122,1.1415492741071835,3.1578394182100493,3.0545836753784616,4.019301221821903,6.963167182967126,3.2039996178316823,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,1.0064285381353308,0.9595225610942182,1.3669658801156217,2.5228386751893455,1.0795701957071715,0.102937212694254,0.08386144563492473,0.2338972575036906,0.6090866811678448,0.061979078400012204
Late,100,BF8-node04,native,600,0,1.1585739417059175,1.1428774877863956,1.6573474535986068,3.6847642511615057,1.18941957887135,-3.1575908198063516,-3.071219151374136,-2.2774911740409993,0.0016833724381320378,-3.2038609386340307,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,1.0547332340945876,1.0296109525857702,1.5549346228401837,3.663483572316909,1.1261543954041735,0.10384070761132996,0.08820330252194523,0.2199788596849394,0.5416817409495511,0.0632651834671768
Late,100,BF8-node08,OS,600,0,2.824915614615835e-13,1.980251426363924e-13,6.015073394641416e-13,3.92546184960488e-12,1.7916239587379482e-13,3.5297700432052e-09,1.0229327185979485e-09,5.013168784086704e-08,7.363357956697964e-07,-9.615800395460427e-11,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,3.338352720393092e-16,4.0619200768701796e-17,5.312506438189048e-16,3.439272107037793e-14,2.280123251452428e-16,2.8215772618954427e-13,1.979931492856839e-13,6.008470397188094e-13,3.891069128534502e-12,1.7893438354864958e-13
Late,100,BF8-node08,entry,600,0,4.4374630078091055,4.2804442388269175,5.908878833866674,10.158049765063884,4.566197095975136,6.315678839387296,6.109167335310557,8.03860245598785,13.926334381040498,6.407999235283025,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,4.0257141564295,3.8380902442483116,5.46786361215391,10.091354334146207,4.318280782001256,0.41174885137960593,0.3354457784479321,0.9355890199240685,2.4363467552473423,0.2479163139738798
Late,100,BF8-node08,native,600,0,0.023933679006282706,0.004712937843510765,0.03389918339200505,0.36607764907452967,0.023932616660087357,0.00024860137089361225,-0.12340055858400238,0.493916450622591,2.4104457793974294,0.0001386788173111921,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.020485432115437623,0.003415486156901609,0.026401128036884214,0.36549932122054934,0.021495787060501974,0.0034482468908450838,0.001201038945626364,0.0042110160711937026,0.0742156817164498,0.0024368295995853854
Late,100,BF8,OS,600,0,2.824915614615835e-13,1.980251426363924e-13,6.015073394641416e-13,3.92546184960488e-12,1.7916239587379482e-13,3.5297700432052e-09,1.0229327185979485e-09,5.013168784086704e-08,7.363357956697964e-07,-9.615800395460427e-11,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,3.338352720393092e-16,4.0619200768701796e-17,5.312506438189048e-16,3.439272107037793e-14,2.280123251452428e-16,2.8215772618954427e-13,1.979931492856839e-13,6.008470397188094e-13,3.891069128534502e-12,1.7893438354864958e-13
Late,100,BF8,entry,600,0,4.4374630078091055,4.2804442388269175,5.908878833866674,10.158049765063884,4.566197095975136,6.315678839387296,6.109167335310557,8.03860245598785,13.926334381040498,6.407999235283025,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,4.0257141564295,3.8380902442483116,5.46786361215391,10.091354334146207,4.318280782001256,0.41174885137960593,0.3354457784479321,0.9355890199240685,2.4363467552473423,0.2479163139738798
Late,100,BF8,native,600,0,0.023933679006282706,0.004712937843510765,0.03389918339200505,0.36607764907452967,0.023932616660087357,0.00024860137089361225,-0.12340055858400238,0.493916450622591,2.4104457793974294,0.0001386788173111921,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.020485432115437623,0.003415486156901609,0.026401128036884214,0.36549932122054934,0.021495787060501974,0.0034482468908450838,0.001201038945626364,0.0042110160711937026,0.0742156817164498,0.0024368295995853854
Late,100,ENTRY,OS,600,0,4.437463003020392,4.2804443335398865,5.908878811959372,10.158049629578276,4.566197096285992,-6.3156788358575255,-6.109167345450074,-4.796496479179384,0.0015894986591801674,-6.407999235379183,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,4.025714151656103,3.8380902421670906,5.467863523062672,10.091354655085825,4.31828078233137,0.4117488513642895,0.33544578142695347,0.9355890334312129,2.4363467519799107,0.24791631395462235
Late,100,ENTRY,entry,600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Late,100,ENTRY,native,600,0,4.511945706047185,4.3582796897622975,6.252664284881884,12.341977416692474,4.6380050893309,-6.315430238016402,-6.113252637741036,-4.803072804619831,0.0023884646997924574,-6.407860556465713,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,4.101838112270973,3.944264992864194,5.852052012355233,12.26657817704143,4.389953395168233,0.4101075937762128,0.3463831392023673,0.8976827734114661,2.1168089932066745,0.2480516941626684
Late,100,N,OS,600,0,0.023933679157120736,0.004712937393696428,0.03389918173349413,0.36607763165765306,0.023932616760603657,-0.00024859784112357154,0.12340059956747802,0.3091725336104713,1.2863981400114743,-0.00013867891346920573,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.0204854322971336,0.0034154864643799092,0.026401130038527024,0.3654993238616215,0.02149578717117068,0.0034482468599871387,0.0012010388907757819,0.004211014742310495,0.07421568649687757,0.0024368295894329818
Late,100,N,entry,600,0,4.511945706047185,4.3582796897622975,6.252664284881884,12.341977416692474,4.6380050893309,6.315430238016402,6.113252637741036,8.269751028634747,13.843646799505898,6.407860556465713,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,4.101838112270973,3.944264992864194,5.852052012355233,12.26657817704143,4.389953395168233,0.4101075937762128,0.3463831392023673,0.8976827734114661,2.1168089932066745,0.2480516941626684
Late,100,N,native,600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Late,100,OS,OS,600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Late,100,OS,entry,600,0,4.437463003020392,4.2804443335398865,5.908878811959372,10.158049629578276,4.566197096285992,6.3156788358575255,6.109167345450074,8.038602441753417,13.926334382171028,6.407999235379183,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,4.025714151656103,3.8380902421670906,5.467863523062672,10.091354655085825,4.31828078233137,0.4117488513642895,0.33544578142695347,0.9355890334312129,2.4363467519799107,0.24791631395462235
Late,100,OS,native,600,0,0.023933679157120736,0.004712937393696428,0.03389918173349413,0.36607763165765306,0.023932616760603657,0.00024859784112357154,-0.12340059956747802,0.493916451422212,2.410445739728057,0.00013867891346920573,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.0204854322971336,0.0034154864643799092,0.026401130038527024,0.3654993238616215,0.02149578717117068,0.0034482468599871387,0.0012010388907757819,0.004211014742310495,0.07421568649687757,0.0024368295894329818
Late,100,W0,OS,600,0,12.417188063120825,11.576506600929797,16.321252652768987,33.949046716324645,12.655856324287415,-6.335130176856129,-6.06651593778367,-4.732500769645949,2.8417095112238218,-6.501419643137911,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,4.155559953214479,4.02332866903479,5.996908492175607,10.882148050467038,4.5204857171679,8.261628109906345,7.630925220077125,11.74313299416798,24.941655835223788,8.135370607119516
Late,100,W0,entry,600,0,7.709755130855827,7.033257985629978,10.513986168082193,24.623367443134867,7.8093798322100465,-0.019451340998604523,-0.08914187091616785,0.45395361725222455,7.444086114698345,-0.09342040775872994,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,0.029575647324777497,0.006206058488382606,0.04954395081526649,2.39871752482271,0.023329280349587114,7.68017948353105,6.9932906111328865,10.344854137480443,24.615902158106298,7.786050551860459
Late,100,W0,native,600,0,12.49264433519692,11.698189473722667,16.00739771002037,31.570545993626318,12.72833630912052,-6.334881579015005,-6.0130499647573386,-4.581486778461261,3.333037434890029,-6.501280964224442,10.277623423459842,9.756363031440777,14.295913487817261,29.20958687624036,9.78680271744712,4.238608204239461,4.1342996475704545,6.377589309467288,13.136915772833945,4.596605631513914,8.254036130957457,7.6249781374118415,11.591522259812795,24.844379014231684,8.131730677606607
Middle,1,BF1,OS,6,0,3.68126151154953e-15,3.673124346897288e-15,3.7215147285051756e-15,3.755078422652345e-15,3.710788275990656e-15,2.4961050603551524e-09,2.609957798671425e-09,2.855772347935943e-09,2.908964015710242e-09,2.422267409064997e-09,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,1.0886956513138538e-18,1.1184886760343273e-18,1.4175682817619203e-18,1.4897602956320544e-18,1.0377390124932688e-18,3.680172815898216e-15,3.671957714219379e-15,3.7202891963302274e-15,3.754117118598082e-15,3.7097505369781625e-15
Middle,1,BF1,entry,6,0,3.5876406933206084,3.5675226691428206,3.6904941508170235,3.7221927058316107,3.641461498325009,4.461089561889992,4.450827762198857,4.529523009057353,4.548466407911162,4.49604030029846,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,3.388501646984244,3.340519931729412,3.652009013177811,3.722192705758064,3.5219780704937724,0.19913904633636417,0.22700273741340937,0.33192926395646927,0.3714253005787131,0.11948342783123823
Middle,1,BF1,native,6,0,1.546959236893116e-13,8.784655712949146e-14,3.6526326341807674e-13,4.801062979767118e-13,9.766211815882574e-14,1.0346466018563858e-07,2.1207533924664515e-07,9.760873777437624e-07,1.1630858356380904e-06,7.826901952191564e-09,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,1.3593479490642704e-13,7.687654240681676e-14,3.2870471539556027e-13,4.354529262892249e-13,8.288472667247597e-14,1.8761128782884567e-14,1.0970014722674712e-14,3.6558548022516495e-14,4.4653371687487e-14,1.4777391486349788e-14
Middle,1,ENTRY,OS,6,0,3.587640689355792,3.5675226652284273,3.690494146630293,3.7221927020484085,3.6414614944328387,-4.461089559393887,-4.450827759930737,-4.402917911803806,-4.3692644025825995,-4.496040297876192,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,3.38850164319098,3.340519928310375,3.6520090089762176,3.7221927019748597,3.521978066704532,0.19913904616481237,0.22700273691805245,0.3319292639223078,0.3714253010776322,0.11948342772830768
Middle,1,ENTRY,entry,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle,1,ENTRY,native,6,0,3.587640526652386,3.5675235537288152,3.69049362189258,3.7221929278141173,3.6414614871170787,-4.46108945842533,-4.450828318355911,-4.40291737459232,-4.369264488791704,-4.496040292471556,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,3.388501481344815,3.3405207375635064,3.6520084975581524,3.722192927740581,3.5219780599031214,0.1991390453075712,0.2270028161653088,0.331929195422976,0.37142531565400605,0.11948342721395808
Middle,1,N,OS,6,0,1.5093946923653334e-13,8.358812215700038e-14,3.6176952482389637e-13,4.778000472543692e-13,9.397651694415185e-14,-1.0096855512485697e-07,-2.0929097065420308e-07,8.797913214670584e-07,1.6216413966063103e-06,-5.404634543791576e-09,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,1.3575057383334877e-13,7.623017603331817e-14,3.287032284988436e-13,4.363854867015972e-13,8.281970277184005e-14,1.5188895403184574e-14,7.357946123682242e-15,3.306629632505273e-14,4.141456055277193e-14,1.1156814172311784e-14
Middle,1,N,entry,6,0,3.587640526652386,3.5675235537288152,3.69049362189258,3.7221929278141173,3.6414614871170787,4.46108945842533,4.450828318355911,4.52952268232776,4.548466543540895,4.496040292471556,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,3.388501481344815,3.3405207375635064,3.6520084975581524,3.722192927740581,3.5219780599031214,0.1991390453075712,0.2270028161653088,0.331929195422976,0.37142531565400605,0.11948342721395808
Middle,1,N,native,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle,1,OS,OS,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle,1,OS,entry,6,0,3.587640689355792,3.5675226652284273,3.690494146630293,3.7221927020484085,3.6414614944328387,4.461089559393887,4.450827759930737,4.529523006447116,4.548466405599651,4.496040297876192,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,3.38850164319098,3.340519928310375,3.6520090089762176,3.7221927019748597,3.521978066704532,0.19913904616481237,0.22700273691805245,0.3319292639223078,0.3714253010776322,0.11948342772830768
Middle,1,OS,native,6,0,1.5093946923653334e-13,8.358812215700038e-14,3.6176952482389637e-13,4.778000472543692e-13,9.397651694415185e-14,1.0096855512485697e-07,2.0929097065420308e-07,9.734060161874262e-07,1.1606320765428656e-06,5.404634543791576e-09,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,1.3575057383334877e-13,7.623017603331817e-14,3.287032284988436e-13,4.363854867015972e-13,8.281970277184005e-14,1.5188895403184574e-14,7.357946123682242e-15,3.306629632505273e-14,4.141456055277193e-14,1.1156814172311784e-14
Middle,1,W0,OS,6,0,7.025721294434381,7.003303392364446,7.189099153099736,7.250600264691142,7.115672882537087,-4.467684892970565,-4.451167159617977,-4.391331251200318,-4.384552009668042,-4.507069224631301,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,3.3995034828016397,3.340561114102524,3.7019258766201926,3.7511843253193695,3.5401758198087316,3.6262178116327433,3.6647968144730774,3.745017515463271,3.748136451673246,3.5754970627283558
Middle,1,W0,entry,6,0,3.416740148567307,3.4084843519158703,3.5000350680913153,3.5005974677495324,3.4498331565136238,-0.006595333576679015,-0.016483461804100263,0.028843756712004284,0.03846092829241891,-0.011028926755110786,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,0.00013550409641969647,6.453479515014077e-05,0.0002947843807529031,0.00034686088677845324,0.00010379610117679926,3.4166046444708873,3.4081895675351177,3.499975291699139,3.5005341490734923,3.449729360412447
Middle,1,W0,native,6,0,7.025721133359596,7.003301835133337,7.189098859646078,7.250600491764887,7.115672876721712,-4.46768479200201,-4.451167718043152,-4.391330713988833,-4.384552095877149,-4.5070692192266675,5.887180729294301,5.93212731811531,6.110256069086121,6.125765493563765,5.755572873283204,3.399503323906648,3.3405619303746397,3.7019253594973414,3.7511845519626204,3.540175815129037,3.626217809452949,3.6647969198966517,3.7450174119290374,3.7481364058122844,3.575497061592677
Middle,7,BF1,OS,42,0,4.218100374066772e-15,3.842273638487277e-15,6.491624247857753e-15,7.49294349242889e-15,4.1774098881237655e-15,4.4837953578645453e-10,9.58445295462463e-10,4.21268210387247e-09,1.998435052100951e-08,3.221238984412057e-11,12.147739272592808,10.644396692303019,20.203659714706742,21.881112044219797,11.216615674941167,1.6466818527468909e-18,8.249882082099655e-19,2.9749622272241346e-18,2.3353507221918972e-17,1.4719074495734008e-18,4.216453692214025e-15,3.841882981218409e-15,6.491261295926852e-15,7.469589985206973e-15,4.1759379806741914e-15
Middle,7,BF1,entry,42,0,3.533231586480254,3.497145699701993,4.270070732417073,5.586393353836826,3.7489906055934594,5.845207721573068,5.754537619063969,7.894611199178967,8.002978115915067,6.016072233168394,12.147739272592808,10.644396692303019,20.203659714706742,21.881112044219797,11.216615674941167,3.1049044740691776,3.132532961998667,4.201882518433691,5.58413482695055,3.491680101986636,0.4283271124110779,0.2936261381332046,1.0476353379733498,1.5392399422032312,0.25731050360682334
Middle,7,BF1,native,42,0,0.06401089166476408,0.055433254427109314,0.14326803431726778,0.1432780099892706,0.06401096064260615,0.001400597170268583,-0.5518127026466543,1.3805708397467018,1.4013755782839539,0.0008389861351094498,12.147739272592808,10.644396692303019,20.203659714706742,21.881112044219797,11.216615674941167,0.05524675773659269,0.051131929477623156,0.09312591087994611,0.14317356621358945,0.058728123580071304,0.008764133928171361,0.003763829667915824,0.03354286857312391,0.053516730137059085,0.005282837062534853
Middle,7,ENTRY,OS,42,0,3.5332315866763326,3.497145696247391,4.270070734535548,5.5863933471446,3.748990605935657,-5.845207721124688,-5.754537620106406,-3.9625219370313363,-3.8212956111578213,-6.016072233136183,12.147739272592808,10.644396692303019,20.203659714706742,21.881112044219797,11.216615674941167,3.104904473772526,3.1325329629665113,4.201882522274552,5.5841348203109265,3.491680102039217,0.42832711290380776,0.2936261391042651,1.047635337486679,1.5392399423338636,0.25731050389644067
Middle,7,ENTRY,entry,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.147739272592808,10.644396692303019,20.203659714706742,21.881112044219797,11.216615674941167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle,7,ENTRY,native,42,0,3.7305290365041435,3.6907861865630536,5.280728603692412,6.04888443944875,3.9410236294678014,-5.843807124402803,-5.954817160837941,-4.475295997881628,-4.368761005075399,-6.015233247033288,12.147739272592808,10.644396692303019,20.203659714706742,21.881112044219797,11.216615674941167,3.327986392284668,3.382255735979176,4.783549046232065,5.8568635506126,3.699030160107327,0.4025426442194764,0.35605779102628904,1.0296400659695488,1.5808569319267272,0.24199346936047492
Middle,7,N,OS,42,0,0.06401089168438075,0.05543325423035788,0.143268034349337,0.14327800984759095,0.0640109606798491,-0.0014005967218890167,0.5518127047692418,0.7358849376189303,0.7444652046864819,-0.0008389861028970603,12.147739272592808,10.644396692303019,20.203659714706742,21.881112044219797,11.216615674941167,0.055246757662117986,0.05113192936555788,0.0931259114060171,0.1431735665624571,0.05872812356063683,0.008764134022262742,0.0037638295134207007,0.033542869037496835,0.053516730288630326,0.005282837119212279
Middle,7,N,entry,42,0,3.7305290365041435,3.6907861865630536,5.280728603692412,6.04888443944875,3.9410236294678014,5.843807124402803,5.954817160837941,7.262542541482134,7.937669739254517,6.015233247033288,12.147739272592808,10.644396692303019,20.203659714706742,21.881112044219797,11.216615674941167,3.327986392284668,3.382255735979176,4.783549046232065,5.8568635506126,3.699030160107327,0.4025426442194764,0.35605779102628904,1.0296400659695488,1.5808569319267272,0.24199346936047492
Middle,7,N,native,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.147739272592808,10.644396692303019,20.203659714706742,21.881112044219797,11.216615674941167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
