entry,batch_raw,batch_effective,arm,bank,controller_value,raw_value,negative_kl_tokens,per_context_raw_mean,per_context_raw_median,per_context_raw_p90,per_context_raw_max,per_context_harm_mean,per_context_harm_median,per_context_harm_p90,per_context_harm_max,metric,numerator,denominator,NS_true_nll_mean,NS_true_nll_median,NS_true_nll_p90,NS_true_nll_max,NS_new_nll_mean,NS_new_nll_median,NS_new_nll_p90,NS_new_nll_max,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_p90,rewrite_target_true_nll_max
Late,100,100,BF8,BaseW0,1.9525326747559841,1.9525326747559848,0,1.9525326747559841,1.6415063532214758,4.061818486679597,6.833250106116287,1.9525326747559841,1.6415063532214758,4.061818486679597,6.833250106116287,,,,,,,,,,,,,,,
Late,100,100,BF8,Past,0.03395546315996112,-0.006767587335644976,0,-0.006767587335644976,-5.262848571874201e-05,0.0407373309135437,2.1216197311878204,0.033955463159961126,0.0,0.035737330913543704,2.1166197311878205,,,,,,,,,,,,,,,
Middle,1,1,W0,Base,2.524329677762751,2.5243296777627493,0,2.5243296777627497,1.6545230527921104,6.370949778742245,10.2240849544993,2.5243296777627497,1.6545230527921104,6.370949778742245,10.2240849544993,,,,,,,,,,,,,,,
Middle,1,1,W0,BaseAudit,3.16074070068607,3.160740700686069,0,3.160740700686069,1.598478588047732,7.807541732235464,14.735590704240106,3.160740700686069,1.598478588047732,7.807541732235464,14.735590704240106,,,,,,,,,,,,,,,
Middle,1,1,W0,BaseAuditW0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,1,1,W0,BaseW0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,1,1,W0,Past,9.922958888638975,9.925203131664773,0,9.925203131664773,9.75269354507327,14.907563146436587,20.974580049980432,9.922958888638995,9.74769354507327,14.902563146436586,20.969580049980433,,,,,,,,,,,,,,,
Middle,1,1,ENTRY,Base,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,1,1,ENTRY,BaseAudit,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,1,1,ENTRY,BaseAuditW0,2.0695801127918068,2.069580112791807,0,2.0695801127918068,1.3931411309204949,5.164845351991495,8.790906500947811,2.0695801127918068,1.3931411309204949,5.164845351991495,8.790906500947811,,,,,,,,,,,,,,,
Middle,1,1,ENTRY,BaseW0,1.7556093550846943,1.7556093550846938,0,1.7556093550846945,1.0976924613342274,4.215084910127712,9.643919153573846,1.7556093550846945,1.0976924613342274,4.215084910127712,9.643919153573846,,,,,,,,,,,,,,,
Middle,1,1,ENTRY,Past,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Middle,1,1,N,Base,0.0003096311257579365,0.00030963112575793644,0,0.00030963112575793655,8.730336543852959e-05,0.0008402930978184811,0.005019293269778499,0.00030963112575793655,8.730336543852959e-05,0.0008402930978184811,0.005019293269778499,,,,,,,,,,,,,,,
Middle,1,1,N,BaseAudit,0.00016463950269158135,0.00016463912304405656,1,0.0001646391230440565,3.918419437746781e-05,0.0002496990035121052,0.00487062233542855,0.0001646395026915813,3.918419437746781e-05,0.0002496990035121052,0.00487062233542855,,,,,,,,,,,,,,,
Middle,1,1,N,BaseAuditW0,2.0680478081165794,2.068047808116579,0,2.068047808116579,1.3855075906077188,5.200517298357021,8.746550453636392,2.068047808116579,1.3855075906077188,5.200517298357021,8.746550453636392,,,,,,,,,,,,,,,
Middle,1,1,N,BaseW0,1.7557982591660601,1.75579825916606,0,1.7557982591660597,1.0904633058476323,4.202450675386287,9.647750240878977,1.7557982591660597,1.0904633058476323,4.202450675386287,9.647750240878977,,,,,,,,,,,,,,,
Middle,1,1,N,Past,0.0004926874916678637,-0.0001631998177913374,0,-0.0001631998177913374,2.3823376977816224e-06,0.0025510042905807495,0.029036521911621094,0.0004926874916678637,2.8377674493523455e-10,0.00032551119057144806,0.024036521911621093,,,,,,,,,,,,,,,
Middle,1,1,OS,Base,0.0020140586620639176,0.0020140583794136077,1,0.0020140583794136073,0.0002781161887839116,0.0047131210426693305,0.0628915658961497,0.0020140586620639176,0.0002781161887839116,0.0047131210426693305,0.0628915658961497,,,,,,,,,,,,,,,
Middle,1,1,OS,BaseAudit,0.0012129635021370876,0.0012129635021370874,0,0.001212963502137087,0.00015574547488131487,0.002841466418933177,0.029151052203004364,0.001212963502137087,0.00015574547488131487,0.002841466418933177,0.029151052203004364,,,,,,,,,,,,,,,
Middle,1,1,OS,BaseAuditW0,2.069235521634888,2.0692355216348886,0,2.0692355216348886,1.383536427041116,5.17587496251358,8.696619694714096,2.0692355216348886,1.383536427041116,5.17587496251358,8.696619694714096,,,,,,,,,,,,,,,
Middle,1,1,OS,BaseW0,1.7608163462107014,1.7608163462107012,0,1.7608163462107016,1.0813276989512692,4.2121827719155345,9.613908560241143,1.7608163462107016,1.0813276989512692,4.2121827719155345,9.613908560241143,,,,,,,,,,,,,,,
