entry,batch_raw,endpoint,reference,context_index,goal_component_sq,goal_sq,perpendicular_sq,request_index,response_change_sq,signed_goal_inner,zero_goal
Middle,100,ENTRY,OS,1,5.624740021792902,10.293452602333835,0.3253654213305739,79,5.950105443123475,-7.609073190262754,False
Middle,100,ENTRY,OS,2,5.258401312656208,10.191814962542074,0.3348526841268159,79,5.593253996783024,-7.320700320145637,False
Middle,100,ENTRY,OS,3,5.086374390598333,10.538549427192885,0.5252555185589396,79,5.6116299091572746,-7.32140750952497,False
Middle,100,ENTRY,OS,4,4.820210342472928,10.527294145469755,0.5047850699784551,79,5.324995412451383,-7.12346629936915,False
Middle,100,ENTRY,OS,5,5.7794798101647,9.84454299688503,0.17024228035348082,79,5.949722090518181,-7.5429660937057985,False
Middle,100,ENTRY,OS,0,5.630361829326269,8.636567050695293,0.004026923592244306,80,5.634388752918511,-6.973306063744206,False
Middle,100,ENTRY,OS,1,3.710960001913625,12.429410116649148,1.3557857933724118,80,5.066745795286037,-6.7915420774861985,False
Middle,100,ENTRY,OS,2,3.612684776069652,11.42390402057731,1.148024521483936,80,4.760709297553588,-6.424248137986307,False
Middle,100,ENTRY,OS,3,3.317368777678493,12.875351157920694,1.4266144274607933,80,4.743983205139286,-6.5354638651692305,False
Middle,100,ENTRY,OS,4,3.5313337457222955,12.505149775239895,1.3404960573453566,80,4.871829803067652,-6.645288360682042,False
Middle,100,ENTRY,OS,5,4.165863859438892,11.069824507368626,1.0430006019921592,80,5.208864461431051,-6.7908307183714935,False
Middle,100,ENTRY,OS,0,4.150490082501116,6.478195883827656,0.0007757960066303609,81,4.151265878507744,-5.185333910976826,False
Middle,100,ENTRY,OS,1,3.791858846188142,6.698922243688708,0.189083958204503,81,3.980942804392645,-5.039976941381532,False
Middle,100,ENTRY,OS,2,3.8209855977516662,6.6768378706869935,0.1741354231047569,81,3.9951210208564225,-5.050950538504401,False
Middle,100,ENTRY,OS,3,3.4096969786314992,6.902590184505344,0.34516695359702354,81,3.7548639322285204,-4.85136484886875,False
Middle,100,ENTRY,OS,4,3.5487883584659055,6.75904081901416,0.2687252548867389,81,3.8175136133526437,-4.897591793209527,False
Middle,100,ENTRY,OS,5,3.909080912185911,6.581313479073938,0.11271179688465241,81,4.021792709070563,-5.07216786967464,False
Middle,100,ENTRY,OS,0,4.183657743106942,6.572319810698954,0.0005123077030439996,82,4.184170050809987,-5.243694944045261,False
Middle,100,ENTRY,OS,1,3.8955068766443772,6.800288430876054,0.13060582315604644,82,4.026112699800424,-5.146899100006029,False
Middle,100,ENTRY,OS,2,4.052568632134532,6.655318649827094,0.07084422047824368,82,4.123412852612777,-5.193374201533068,False
Middle,100,ENTRY,OS,3,3.6857913954567256,6.9665858955800735,0.20782657508883076,82,3.893617970545555,-5.0672855010981195,False
Middle,100,ENTRY,OS,4,3.9094675608032636,6.812287477509015,0.1372960362822405,82,4.046763597085502,-5.160660510844303,False
Middle,100,ENTRY,OS,5,4.066407306739935,6.641858677409353,0.05278182234494955,82,4.119189129084884,-5.196970526773404,False
Middle,100,ENTRY,OS,0,3.430983844312633,5.53176398258138,0.001208309946717181,83,3.432192154259348,-4.35653450058498,False
Middle,100,ENTRY,OS,1,2.933774361744373,6.156832924075532,0.2893082250720156,83,3.223082586816388,-4.250030421325997,False
Middle,100,ENTRY,OS,2,3.0443748252134695,6.038383249037095,0.22013495043505715,83,3.2645097756485266,-4.287551976169997,False
Middle,100,ENTRY,OS,3,2.9218455886546506,6.301061370584175,0.3281246633427431,83,3.249970251997393,-4.290772467689658,False
Middle,100,ENTRY,OS,4,2.783719314884795,6.356136369150083,0.3196510737699766,83,3.103370388654771,-4.206387949160752,False
Middle,100,ENTRY,OS,5,3.178311520781358,5.833371654184451,0.1498178293494667,83,3.3281293501308236,-4.305841652162077,False
Middle,100,ENTRY,OS,0,4.901136111817568,7.137788322614088,0.0040914737940631095,84,4.90522758561163,-5.9146658490969415,False
Middle,100,ENTRY,OS,1,2.941129634825005,10.581142476485052,1.3101480322043049,84,4.25127766702931,-5.578576136246222,False
Middle,100,ENTRY,OS,2,3.033377000604418,9.908722006506393,1.085559598291573,84,4.118936598895991,-5.482416386951957,False
Middle,100,ENTRY,OS,3,2.4533455741686336,10.788653686361204,1.1901727592598554,84,3.6435183334284886,-5.144734762130344,False
Middle,100,ENTRY,OS,4,2.3848408802676837,11.52158755293538,1.394328715704393,84,3.7791695959720766,-5.241865412410318,False
Middle,100,ENTRY,OS,5,4.037688135020757,8.780150597207747,0.7868225938443587,84,4.824510728865115,-5.954117053773895,False
Middle,100,ENTRY,OS,0,3.346698681667359,5.487876293244885,0.0018188102042998259,85,3.3485174918716587,-4.285588449181303,False
Middle,100,ENTRY,OS,1,2.250889006134761,7.075629161641527,0.6791542528283869,85,2.930043258963148,-3.9907963981422836,False
Middle,100,ENTRY,OS,2,2.616533805312993,6.607962915296154,0.5003403935704669,85,3.116874198883459,-4.158119569243648,False
Middle,100,ENTRY,OS,3,2.261154532365764,7.0900970832203365,0.6258642682027236,85,2.8870188005684874,-4.003973670572391,False
Middle,100,ENTRY,OS,4,2.5026279911144185,6.607373132314998,0.5321033487146287,85,3.0347313398290474,-4.066423114810959,False
Middle,100,ENTRY,OS,5,3.0718545238157877,5.868698923294168,0.23937359554855708,85,3.311228119364344,-4.245914428769618,False
Middle,100,ENTRY,OS,0,3.2191514389542104,5.284011598362492,0.00104097731438817,86,3.220192416268599,-4.124322191623655,False
Middle,100,ENTRY,OS,1,2.9580383130867145,5.62837605991618,0.24172277732638447,86,3.199761090413098,-4.080312736260801,False
Middle,100,ENTRY,OS,2,2.9890028625489995,5.529615461977695,0.18379048995857622,86,3.1727933525075738,-4.0654687853489335,False
Middle,100,ENTRY,OS,3,2.8601413633330726,5.6897235056475095,0.2511059751832554,86,3.1112473385163266,-4.034031921592948,False
Middle,100,ENTRY,OS,4,2.931266621978296,5.565194273284511,0.2348385400203271,86,3.1661051619986216,-4.03894394837359,False
Middle,100,ENTRY,OS,5,3.0404133255518015,5.518190371225948,0.1488454124347338,86,3.1892587379865347,-4.0960443769089,False
Middle,100,ENTRY,OS,0,4.6931629380834625,7.3178876476427845,0.0011187156280913024,87,4.694281653711552,-5.860378749959416,False
Middle,100,ENTRY,OS,1,3.747534623124843,8.59411751583802,0.5151783297378418,87,4.2627129528626835,-5.675099377615043,False
Middle,100,ENTRY,OS,2,3.9773724994624815,8.034954961783779,0.40024574296249665,87,4.377618242424978,-5.653141507110751,False
Middle,100,ENTRY,OS,3,3.385590327392694,8.807202935982808,0.6689047021231482,87,4.0544950295158415,-5.46054768969633,False
Middle,100,ENTRY,OS,4,3.8232241992221994,8.466218214926608,0.4780660691447909,87,4.301290268366991,-5.689310182720149,False
Middle,100,ENTRY,OS,5,4.22051353687743,7.843570340634242,0.2547847390486145,87,4.475298275926043,-5.753598421865844,False
Middle,100,ENTRY,OS,0,4.258031320410992,6.68929300703426,0.0005606147398449462,88,4.258591935150836,-5.336967222623548,False
Middle,100,ENTRY,OS,1,4.2355749900077715,6.927919381722548,0.11953136694830255,88,4.355106356956073,-5.416984591635288,False
Middle,100,ENTRY,OS,2,3.827075137608553,7.021784741074473,0.1997454090548213,88,4.026820546663373,-5.183907580600296,False
Middle,100,ENTRY,OS,3,4.026977997848628,6.989692160342084,0.17769325947356723,88,4.204671257322196,-5.305406350265041,False
Middle,100,ENTRY,OS,4,4.166596247984233,6.921588217442237,0.1336539627819975,88,4.300250210766231,-5.370238681556594,False
Middle,100,ENTRY,OS,5,4.1926270029317925,6.788627153632221,0.06217617876839363,88,4.254803181700185,-5.3349959247551855,False
Middle,100,ENTRY,OS,0,4.254565558310729,6.692202386866709,0.0021246676935803904,89,4.2566902260043085,-5.33595481468949,False
Middle,100,ENTRY,OS,1,2.695401784465692,8.480252180078999,0.6501116079240035,89,3.3455133923896963,-4.7809713300650545,False
Middle,100,ENTRY,OS,2,3.583635313035921,7.338989355564582,0.35979174526009583,89,3.9434270582960167,-5.128378049305255,False
Middle,100,ENTRY,OS,3,2.9244152865455497,8.447234699506474,0.700243596048898,89,3.6246588825944466,-4.970233624717729,False
Middle,100,ENTRY,OS,4,3.034017002023693,7.9677000294584674,0.5430640520685959,89,3.577081054092287,-4.916720182845641,False
Middle,100,ENTRY,OS,5,3.8525138244029513,7.13888553795865,0.24680366596735542,89,4.099317490370306,-5.244297400588185,False
Middle,100,ENTRY,OS,0,4.808481593873753,7.848653617724512,0.0049675207131031065,90,4.813449114586856,-6.143297685894682,False
Middle,100,ENTRY,OS,1,3.4039057634590826,10.806968884694198,1.189877666465587,90,4.5937834299246685,-6.065138388539337,False
Middle,100,ENTRY,OS,2,3.3636765522797254,10.431441361585929,1.072008419093015,90,4.435684971372741,-5.9235120253484315,False
Middle,100,ENTRY,OS,3,3.449158555187986,11.648038781121471,1.6626425657616895,90,5.111801120949674,-6.338448754471914,False
Middle,100,ENTRY,OS,4,3.1345232456621943,11.28383849674262,1.2582617180924571,90,4.392784963754652,-5.947222382620117,False
Middle,100,ENTRY,OS,5,3.30666834594474,10.132370341723194,0.8689210414852677,90,4.175589387430008,-5.788297528493622,False
Middle,100,ENTRY,OS,0,5.551195904360746,8.452575257795564,0.0015817694315816634,91,5.5527776737923285,-6.84995628835511,False
Middle,100,ENTRY,OS,1,4.7046053070840905,9.202239790041297,0.41323641446336956,91,5.117841721547459,-6.579734504772109,False
Middle,100,ENTRY,OS,2,4.688197030137803,8.989858275421875,0.3844026041684493,91,5.072599634306252,-6.492012543748864,False
Middle,100,ENTRY,OS,3,3.834671312950933,10.088165625712248,0.7902470242957713,91,4.624918337246703,-6.219710549954591,False
Middle,100,ENTRY,OS,4,3.9447466367273307,9.748774670796177,0.647522929716323,91,4.592269566443655,-6.201326156140782,False
Middle,100,ENTRY,OS,5,5.083090059333017,8.80389486054121,0.2090469891822786,91,5.292137048515298,-6.689618109356473,False
Middle,100,ENTRY,OS,0,6.593913074365401,9.815053028757283,0.0018778213642779667,92,6.595790895729678,-8.044849687341111,False
Middle,100,ENTRY,OS,1,5.076159637451543,11.011650307737574,0.6156808246116705,92,5.6918404620632135,-7.476422595992574,False
Middle,100,ENTRY,OS,2,5.803431744606872,10.518418507088047,0.434678876802207,92,6.238110621409078,-7.812997111678411,False
Middle,100,ENTRY,OS,3,4.597140837987332,11.344467891112675,0.7338876782765653,92,5.331028516263897,-7.22164223895577,False
Middle,100,ENTRY,OS,4,4.554129197371901,11.658309409562097,0.7990189334316262,92,5.353148130803525,-7.286525047928011,False
Middle,100,ENTRY,OS,5,6.182286264599261,10.30231736695579,0.2931785463860359,92,6.4754648109852955,-7.980718962053055,False
Middle,100,ENTRY,OS,0,4.794575283860581,8.070402817418124,0.0014176861976816593,93,4.7959929700582595,-6.220462513285626,False
Middle,100,ENTRY,OS,1,4.047106940531043,8.783116245306969,0.41862527378827896,93,4.4657322143193205,-5.962064299877415,False
Middle,100,ENTRY,OS,2,4.051213341304447,8.773524457821571,0.29913047397699966,93,4.350343815281445,-5.961830200013046,False
Middle,100,ENTRY,OS,3,3.868225454532169,9.479507141574478,0.6692502835453118,93,4.537475738077481,-6.055482707551717,False
Middle,100,ENTRY,OS,4,4.2259622658483895,8.761762943705282,0.3722253385190224,93,4.598187604367413,-6.0849716172228145,False
Middle,100,ENTRY,OS,5,4.406422101058444,8.397032808278066,0.23221969922411737,93,4.638641800282564,-6.082834121502026,False
Middle,100,ENTRY,OS,0,6.018045507837706,11.670899120206169,0.00253945352968444,94,6.0205849613673905,-8.380692216206473,False
Middle,100,ENTRY,OS,1,4.774825754451384,13.240592022070526,0.5901555053694294,94,5.364981259820812,-7.951196123299052,False
Middle,100,ENTRY,OS,2,5.716636986945527,12.546504239703108,0.442122687742714,94,6.158759674688241,-8.46899109655664,False
Middle,100,ENTRY,OS,3,3.9952977275286554,15.396930420353383,1.3987842704438131,94,5.394081997972467,-7.843170348740022,False
Middle,100,ENTRY,OS,4,3.9184738502398164,13.754175115579947,0.6591405236314567,94,4.577614373871272,-7.34134698281039,False
Middle,100,ENTRY,OS,5,5.865115761499602,12.292892240552739,0.2841559103791767,94,6.149271671878779,-8.49112690015183,False
Middle,100,ENTRY,OS,0,3.745892170006587,5.904041559083299,0.0011261398328209502,95,3.7470183098394063,-4.702754836004489,False
Middle,100,ENTRY,OS,1,3.1458903678879393,6.584622232685348,0.40777661679945376,95,3.553666984687392,-4.551318452710776,False
Middle,100,ENTRY,OS,2,2.939033838869289,6.881929188783101,0.43490840693343186,95,3.373942245802722,-4.497357308746528,False
Middle,100,ENTRY,OS,3,2.863790347821822,6.959817441636298,0.5028355601918835,95,3.366625908013704,-4.464466150835953,False
Middle,100,ENTRY,OS,4,2.8122702278698437,7.02347209843577,0.5234047138865077,95,3.335674941756351,-4.444311136577349,False
Middle,100,ENTRY,OS,5,3.5230476580214978,6.157946916217108,0.16618148793607496,95,3.6892291459575715,-4.657761314343983,False
Middle,100,ENTRY,OS,0,6.462133766441525,10.169516898426927,0.001566258081083985,96,6.4637000245226055,-8.106588588162245,False
Middle,100,ENTRY,OS,1,5.741574852904167,10.929077107546188,0.3965740071140871,96,6.138148860018253,-7.921496972551198,False
Middle,100,ENTRY,OS,2,5.875951934758847,10.680451550507971,0.3216869704185056,96,6.197638905177355,-7.921983334513236,False
Middle,100,ENTRY,OS,3,4.832186088604594,12.03725085168993,0.8480361765122202,96,5.6802222651168135,-7.626679232180928,False
Middle,100,ENTRY,OS,4,5.7986290937990645,10.809157857174593,0.4030323495219642,96,6.201661443321029,-7.916962626543046,False
Middle,100,ENTRY,OS,5,5.96063778006251,10.585445852333525,0.22371249068998286,96,6.1843502707524936,-7.943299595648222,False
Middle,100,ENTRY,OS,0,5.161662509594815,8.09848545937341,0.001510055633454464,97,5.16317256522827,-6.465419458948234,False
Middle,100,ENTRY,OS,1,4.507317559486682,8.89494888066666,0.44562440901558364,97,4.952941968502263,-6.331852752596609,False
Middle,100,ENTRY,OS,2,4.39675984754332,8.601013338033194,0.23540886090283777,97,4.632168708446157,-6.1495195009731365,False
Middle,100,ENTRY,OS,3,3.8795288671653125,9.37972000079714,0.5562163747589443,97,4.435745241924256,-6.032320822786231,False
Middle,100,ENTRY,OS,4,3.8511842716081697,9.00275082461686,0.4929285081840392,97,4.3441127797922094,-5.888229986759343,False
Middle,100,ENTRY,OS,5,4.836576374155671,8.466141964082935,0.20917027402488805,97,5.045746648180556,-6.398995405822026,False
Middle,100,ENTRY,OS,0,4.120151109175292,6.518152118093818,0.0009524942631422556,98,4.121103603438434,-5.182255462550792,False
Middle,100,ENTRY,OS,1,3.868740456142178,6.725671976897875,0.1309056735701858,98,3.9996461297123633,-5.100968464102336,False
Middle,100,ENTRY,OS,2,4.067689722767113,6.717007299373923,0.1114122665047017,98,4.179101989271814,-5.227112162505697,False
Middle,100,ENTRY,OS,3,3.6551156965851206,6.925607871734717,0.31650840889122267,98,3.9716241054763426,-5.031291885825253,False
Middle,100,ENTRY,OS,4,3.8751298262961473,6.910164591099711,0.2064579270944356,98,4.081587753390581,-5.174725588046772,False
Middle,100,ENTRY,OS,5,4.016806963983238,6.638205835638904,0.07197301241432694,98,4.088779976397566,-5.163757491299192,False
Middle,100,ENTRY,OS,0,3.6113670936799758,6.4285047950224135,0.002397069737771828,99,3.6137641634177453,-4.8182663560982055,False
Middle,100,ENTRY,OS,1,2.733424904565696,7.502729977488034,0.438126902413854,99,3.1715518069795503,-4.528592383147043,False
Middle,100,ENTRY,OS,2,2.882786753499901,7.495217459185375,0.4460004967496209,99,3.3287872502495213,-4.648345254597681,False
Middle,100,ENTRY,OS,3,2.764740005940858,8.055770820896555,0.5700975606177154,99,3.334837566558574,-4.719333837229968,False
Middle,100,ENTRY,OS,4,2.8097370897212492,7.534373909880818,0.42036059985684954,99,3.230097689578098,-4.601044427346929,False
Middle,100,ENTRY,OS,5,3.1155584157636182,7.273451487145497,0.32202458996707417,99,3.4375830057306924,-4.760342738965815,False
Middle,100,ENTRY,entry,0,0.0,5.558161089266558,0.0,0,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,5.838112843422825,0.0,0,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,6.026141792807794,0.0,0,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,6.125765493563764,0.0,0,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,6.094746644608477,0.0,0,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,5.6801565120963895,0.0,0,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,11.058042178199974,0.0,1,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,21.727633512512497,0.0,1,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,15.46605045573782,0.0,1,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,21.163389104878974,0.0,1,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,18.643096336983195,0.0,1,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,16.31895239276973,0.0,1,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,13.324085134611392,0.0,2,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,20.95772289767354,0.0,2,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,18.114540331720086,0.0,2,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,21.881112044219797,0.0,2,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,20.34628756271424,0.0,2,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,18.92000908263925,0.0,2,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,6.373567199160298,0.0,3,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,7.119279086577336,0.0,3,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,6.857434353524001,0.0,3,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,7.243810896260841,0.0,3,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,7.302346946103342,0.0,3,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,6.783453430261821,0.0,3,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,9.686045974342477,0.0,4,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,11.065183997687392,0.0,4,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,10.49931899928827,0.0,4,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,11.338426172062245,0.0,4,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,10.789474385317765,0.0,4,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,10.142089133434148,0.0,4,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,7.970301984368467,0.0,5,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,8.45353890659377,0.0,5,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,8.145790532669643,0.0,5,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,9.229425443685892,0.0,5,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,8.596001702327996,0.0,5,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,8.077815351627853,0.0,5,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,14.769308389296782,0.0,6,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,17.671361304194647,0.0,6,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,17.10125429775838,0.0,6,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,17.577998862930365,0.0,6,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,17.343826730758522,0.0,6,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,16.823989958239366,0.0,6,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,6.398122472110702,0.0,7,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,7.236216702349402,0.0,7,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,7.14015950554468,0.0,7,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,7.544368611001396,0.0,7,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,7.081550360744092,0.0,7,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,6.908465592778819,0.0,7,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,8.346496493603262,0.0,8,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,8.774771574812931,0.0,8,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,8.708215943439106,0.0,8,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,9.346954921959973,0.0,8,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,8.989323987332325,0.0,8,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,8.564026512877982,0.0,8,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,6.849074171997271,0.0,9,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,7.656380641605648,0.0,9,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,7.266465716429211,0.0,9,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,8.221825387360404,0.0,9,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,7.840123039006889,0.0,9,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,7.06730794822694,0.0,9,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,5.943679449577893,0.0,10,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,6.059145719546455,0.0,10,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,6.038925161848898,0.0,10,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,6.247303003699729,0.0,10,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,6.211049826339988,0.0,10,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,6.0100013253947075,0.0,10,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,9.435783607984149,0.0,11,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,12.341798165683695,0.0,11,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,10.854662779142368,0.0,11,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,13.647622719028746,0.0,11,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,11.789025823677651,0.0,11,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,10.903177408643579,0.0,11,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,5.365175285433855,0.0,12,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,5.4461895737482235,0.0,12,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,5.450403729763201,0.0,12,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,5.505167390387072,0.0,12,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,5.4610002550868035,0.0,12,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,5.411659080124528,0.0,12,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,7.186890396429159,0.0,13,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,9.47332310868346,0.0,13,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,8.25749719759359,0.0,13,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,9.404349360625229,0.0,13,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,8.88412925506466,0.0,13,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,7.724249495167971,0.0,13,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,11.27356920886211,0.0,14,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,11.556873400134336,0.0,14,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,11.68901054914248,0.0,14,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,12.132288229930877,0.0,14,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,11.668944821646491,0.0,14,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,11.496047675215552,0.0,14,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,9.265039806319963,0.0,15,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,10.54600076613778,0.0,15,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,9.958340201794872,0.0,15,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,11.1374513965326,0.0,15,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,10.49667597575201,0.0,15,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,9.6945839110159,0.0,15,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,9.507776852957816,0.0,16,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,10.957320328090852,0.0,16,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,10.192367253069444,0.0,16,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,11.836395992114536,0.0,16,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,10.539653183294512,0.0,16,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,10.020693514423611,0.0,16,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,7.903416492512225,0.0,17,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,8.103965363345408,0.0,17,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,8.21835675064398,0.0,17,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,8.37414363287968,0.0,17,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,8.238852690866866,0.0,17,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,8.038105882180872,0.0,17,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,12.022131966333898,0.0,18,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,12.912220651015598,0.0,18,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,12.697235765756824,0.0,18,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,13.83670567887117,0.0,18,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,13.246996898995542,0.0,18,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,12.466520547776378,0.0,18,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,4.7316531201494465,0.0,19,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,5.8603698327143645,0.0,19,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,5.8490966293681765,0.0,19,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,6.016230943496997,0.0,19,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,6.039732722504,0.0,19,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,5.677887710882327,0.0,19,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,11.854437990703335,0.0,20,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,15.471453743887281,0.0,20,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,12.81983307660228,0.0,20,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,16.76688603993945,0.0,20,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,14.59072695009707,0.0,20,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,12.62835677370424,0.0,20,0.0,0.0,False
Middle,100,ENTRY,entry,0,0.0,5.798777972204172,0.0,21,0.0,0.0,False
Middle,100,ENTRY,entry,1,0.0,6.4022254934078235,0.0,21,0.0,0.0,False
Middle,100,ENTRY,entry,2,0.0,6.14117024299112,0.0,21,0.0,0.0,False
Middle,100,ENTRY,entry,3,0.0,6.617209706464347,0.0,21,0.0,0.0,False
Middle,100,ENTRY,entry,4,0.0,6.375349165176436,0.0,21,0.0,0.0,False
Middle,100,ENTRY,entry,5,0.0,5.983350082964849,0.0,21,0.0,0.0,False
