cell,outer_K,microstep_in_outer,global_field_evaluation,target_time_before,target_time_after,target_dt,entry_target_new_nll,selected_endpoint_target_new_nll,primary_count,rescue_count,current_count,clamp_hit_numerator,clamp_denominator,clamp_fraction,pre_clamp_energy,post_clamp_energy,clamp_removed_energy,accepted_energy,target_displacement_norm,z_minus_y_norm,semantic_gradient_norm_mean,semantic_gradient_norm_median,semantic_gradient_norm_p90,preservation_gradient_norm_mean,movement_norm_mean,movement_norm_p90,early_break_count,writer_authority_count,history_append_count
Z30,2,3,9,0.5,0.5625,0.0625,0.17508334293961525,0.10309185391291976,98,2,0,3,100,0.03,5636.076259753222,3328.349739780553,2307.7265186841746,1015.7422299273685,1.9919194475813162,5.7845376248928995,0.8628263014374263,0.45957187141391453,0.9047884699617149,0.19489150244973444,0.12192242768380986,0.14514661131292442,0,0,0
Z30,2,4,10,0.5625,0.625,0.0625,0.10309185391291976,0.04992587781511247,99,1,0,3,100,0.03,4056.7380875455265,2811.6207267328928,1245.1173619325855,1312.7322490506715,2.2644779415690883,6.235912953706509,0.551714546782543,0.3521504554167669,0.489791037420369,0.1721843949135212,0.11659472781385957,0.13683899428046786,0,0,0
Z30,2,5,11,0.625,0.6875,0.0625,0.04992587781511247,0.02423144459258765,98,2,0,3,100,0.03,1536.1349470626328,1415.5852000887555,120.54974428261119,816.046798469504,1.7854083024676932,6.953927406305472,0.3656791792430895,0.25478595800895953,0.3124232676981315,0.16077354793801052,0.13534733624439563,0.20149117254648644,0,0,0
Z30,2,6,12,0.6875,0.75,0.0625,0.02423144459258765,0.014494932042434811,99,1,0,2,100,0.02,380.3580334207004,380.3415273701571,0.016506268069721608,347.3483257060978,1.164830201054654,7.707293826602299,0.21229791988603353,0.1478223810800967,0.18532204549295078,0.134172007444519,0.07964357715133431,0.11196862665927436,0,0,0
Z30,3,1,13,0.75,0.8125,0.0625,0.04681070763617754,0.02086536327842623,100,0,0,2,100,0.02,335.67813502908206,335.60290335212386,0.0752313551490184,335.60290335212386,1.1449667424073606,0.37828956982621437,0.48357293634214976,0.17780932724979892,0.750057159320024,0.15810812155728945,0.054204352461821086,0.0809017964914018,0,0,0
Z30,3,2,14,0.8125,0.875,0.0625,0.02086536327842623,0.016815265961922704,100,0,0,2,100,0.02,21.186359206533968,21.184455093782958,0.0019037872451426324,21.184455093782958,0.2876660871741462,1.2049333203243748,0.1941892100312559,0.14988958702357055,0.3075811214373911,0.13315070110541508,0.023849276252231676,0.03796166326369496,0,0,0
Z30,3,3,15,0.875,0.9375,0.0625,0.016815265961922704,0.014570229169912637,100,0,0,2,100,0.02,12.009536707111343,12.008804719803155,0.0007324174908199532,12.008804719803155,0.2165857646216106,1.2992970839122713,0.14734829330393484,0.1332170887633237,0.20898133883941683,0.1168875296818372,0.01861173893161454,0.03103048715879892,0,0,0
Z30,3,4,16,0.9375,1.0,0.0625,0.014570229169912637,0.012898485837504269,100,0,0,2,100,0.02,8.902952223199144,8.902640350985044,0.00031155548096643663,8.902640350985044,0.18648307931561375,1.4041537388920131,0.1261092574234925,0.1191633532134439,0.16947392112856804,0.10315369977939204,0.016355230748748645,0.02641516264342028,0,0,0
Z30,3,5,17,1.0,1.0625,0.0625,0.012898485837504269,0.011618033526465297,100,0,0,2,100,0.02,6.768895947040025,6.768762341014768,0.00013302478601224382,6.768762341014768,0.16260528249287462,1.5098098158516349,0.11134923513087781,0.10597367294046604,0.14306686132521895,0.09426531578258031,0.014461369191704909,0.02280104649648837,0,0,0
Z30,3,6,18,1.0625,1.125,0.0625,0.011618033526465297,0.010588463824242354,100,0,0,2,100,0.02,5.334332961006339,5.334279209803384,5.3552850370936975e-05,5.334279209803384,0.14435036599639667,1.6132651747090905,0.10027560164994044,0.09718324654250066,0.1254926129273109,0.08685200603293791,0.012977827820126204,0.020396249814667453,0,0,0
Z30,4,1,19,1.125,1.1875,0.0625,0.01613188138231635,0.012265223204158246,100,0,0,2,100,0.02,16.586223454301845,16.584733858378215,0.0014888157845386147,16.584733858378215,0.25452724143848615,0.09522365048331637,0.1721216808481888,0.10394706076253592,0.28455078456273764,0.08278882694686775,0.016744704111804416,0.025169748608396946,0,0,0
Z30,4,2,20,1.1875,1.25,0.0625,0.012265223204158246,0.010660288482904434,100,0,0,2,100,0.02,7.551217746014425,7.550392241077581,0.0008255370252325481,7.550392241077581,0.17173735671573584,0.2736122140617257,0.11998823370022933,0.0954719433136654,0.21141992072016252,0.0804511711395747,0.01486273822384273,0.022996729391677333,0,0,0
Z30,4,3,21,1.25,1.3125,0.0625,0.010660288482904434,0.009600969622842967,100,0,0,2,100,0.02,5.079997951848981,5.0796636433865086,0.00033431904159078943,5.0796636433865086,0.14086318222650576,0.40763446084997224,0.10054386893282223,0.08795307154308082,0.1580184139001884,0.07763015106020099,0.012567303941631192,0.01934886182765526,0,0,0
Z30,4,4,22,1.3125,1.375,0.0625,0.009600969622842967,0.008800484966486692,100,0,0,2,100,0.02,3.8832443498485043,3.8830805808381346,0.0001637729282639262,3.8830805808381346,0.1231595855745638,0.5318188857357055,0.08905711330843481,0.0817634959435354,0.1371838417943371,0.07494990970660403,0.011138956935362442,0.017682207560842197,0,0,0
Z30,4,5,23,1.375,1.4375,0.0625,0.008800484966486692,0.008157379359472543,100,0,0,1,100,0.01,3.1484983420409947,3.1484084615755066,9.00176452192751e-05,3.1484084615755066,0.1108984695702732,0.643216570647975,0.08095256929549972,0.0768664690307565,0.11816836590985325,0.07259475295764775,0.010113964029213463,0.016000892572578564,0,0,0
Z30,4,6,24,1.4375,1.5,0.0625,0.008157379359472543,0.007621909389272332,100,0,0,1,100,0.01,2.6497975624113623,2.649743691076951,5.366161320622797e-05,2.649743691076951,0.1017377083153979,0.7451921225577841,0.07472479764236444,0.07227605520739268,0.10106771779497135,0.07107889026143215,0.009332516816338326,0.014582419765621926,0,0,0
Z30,5,1,25,1.5,1.5625,0.0625,0.009589288125280291,0.008296912943478674,100,0,0,1,100,0.01,4.873475350325991,4.87320292076335,0.00027259170789757994,4.87320292076335,0.13797082629755866,0.0395481498457464,0.10104091065907633,0.07381807140841523,0.15425898782981076,0.06942179325407015,0.010876919583827496,0.015400992766341107,0,0,0
Z30,5,2,26,1.5625,1.625,0.0625,0.008296912943478674,0.007586326820310205,100,0,0,1,100,0.01,3.1322082720127,3.1320372641443073,0.00017092741097150983,3.1320372641443073,0.11060976703285827,0.14597412229912368,0.08225760464645067,0.06943753843521475,0.1237942985016112,0.0688643050270758,0.00982090662070589,0.014788719832949208,0,0,0
Z30,5,3,27,1.625,1.6875,0.0625,0.007586326820310205,0.00704670627368614,100,0,0,1,100,0.01,2.5001011431170355,2.5000017333131597,9.937204122379036e-05,2.5000017333131597,0.09882121113786353,0.24853962784795564,0.07361942619681161,0.06581622401324953,0.10801761547576962,0.06726913280885254,0.008945335151169043,0.013560441158779985,0,0,0
Z30,5,4,28,1.6875,1.75,0.0625,0.00704670627368614,0.006608156312722713,100,0,0,1,100,0.01,2.101278069198095,2.1012196081570798,5.8700102918410844e-05,2.1012196081570798,0.09059740114574699,0.34270329164321284,0.06757467745056926,0.06242938951008023,0.09651833264288462,0.06640484583892975,0.00828127628940556,0.012608809567207873,0,0,0
Z30,5,5,29,1.75,1.8125,0.0625,0.006608156312722713,0.00623664275277406,100,0,0,1,100,0.01,1.8194665118153022,1.8194321205844537,3.4396556205342106e-05,1.8194321205844537,0.0843039543617787,0.42932494075131733,0.06292965617627186,0.05930244702216917,0.08954983609145058,0.0649799731667937,0.0077530646903259,0.011791107610351084,0,0,0
Z30,5,6,30,1.8125,1.875,0.0625,0.00623664275277406,0.005915801965165883,100,0,0,1,100,0.01,1.6061954890399563,1.6061761350816537,1.9563347966723797e-05,1.6061761350816537,0.07920937777600949,0.5103355234711364,0.059139063822813344,0.05653140510973867,0.08200880354325155,0.06434401616357328,0.0073157574089430565,0.011260300761376777,0,0,0
Z30,6,1,31,1.875,1.9375,0.0625,0.006816353807225823,0.0062490261974744495,100,0,0,1,100,0.01,2.2199746487007928,2.219912376575107,6.239801439407748e-05,2.219912376575107,0.09312106486180381,0.025332980537614007,0.07044042886430861,0.056613811941089304,0.09389022117565571,0.06330774546045584,0.007966706555342172,0.011833542439168562,0,0,0
Z30,6,2,32,1.9375,2.0,0.0625,0.0062490261974744495,0.005856351407710463,100,0,0,1,100,0.01,1.7454338622352714,1.7453965217486793,3.7155125301583866e-05,1.7453965217486793,0.08257090990827617,0.09883077305467146,0.06258684897436333,0.05426129511879828,0.08918739994542037,0.0630807843703149,0.0074275913406029025,0.011188795100267736,0,0,0
Z30,6,3,33,2.0,2.0625,0.0625,0.005856351407710463,0.005537382990587503,100,0,0,1,100,0.01,1.5002367208953316,1.5002160561569262,2.056372289183702e-05,1.5002160561569262,0.07655206704827038,0.1780696529228968,0.05781737433184416,0.05169256655381737,0.0840169628303465,0.061820046832333976,0.00698736969957875,0.010774596946986974,0,0,0
Z30,6,4,34,2.0625,2.125,0.0625,0.005537382990587503,0.005266193652059883,100,0,0,1,100,0.01,1.3269451159946721,1.3269344784154726,1.0559345311390422e-05,1.3269344784154726,0.07199540128584843,0.25276552219147214,0.054202175985070634,0.04976845269551717,0.07671741563506496,0.06126584792816248,0.0066215455043131255,0.010272940352740796,0,0,0
Z30,6,5,35,2.125,2.1875,0.0625,0.005266193652059883,0.005027741016820073,100,0,0,1,100,0.01,1.1936492780439256,1.1936446310192046,4.7541292024330835e-06,1.1936446310192046,0.06828377801439132,0.3227844212209528,0.051273495467819494,0.0473875801484583,0.0732312230954666,0.059623816612363975,0.006310461479604939,0.00954502696830073,0,0,0
Z30,6,6,36,2.1875,2.25,0.0625,0.005027741016820073,0.004815079299733043,100,0,0,1,100,0.01,1.0841774617719138,1.084175713096157,1.6531306159868909e-06,1.084175713096157,0.0650773492029429,0.38945974879516937,0.04877741875330086,0.04577571734927531,0.06622442363272027,0.05866505744159642,0.006034912309482221,0.00918007658782491,0,0,0
Z30,7,1,37,2.25,2.3125,0.0625,0.005307659029494971,0.004994950955733657,100,0,0,1,100,0.01,1.3074819999413605,1.3074738664196115,8.016685541179826e-06,1.3074738664196115,0.07146551469556145,0.020113470724240554,0.05448889176802548,0.045961427864513,0.07576860549351674,0.05716262962108434,0.006350345882749281,0.009662586723946678,0,0,0
Z30,7,2,38,2.3125,2.375,0.0625,0.004994950955733657,0.004749680212698877,100,0,0,1,100,0.01,1.1189779085074336,1.1189744564965474,3.4704809386860037e-06,1.1189744564965474,0.0661134931060941,0.07637115936969034,0.05038586906295274,0.044258075950229334,0.07056158836864614,0.05708944052213408,0.006015293308316194,0.009176308249661543,0,0,0
Z30,7,3,39,2.375,2.4375,0.0625,0.004749680212698877,0.0045409447327256205,100,0,0,1,100,0.01,0.9972176984850947,0.9972165078704761,1.0564184454700445e-06,0.9972165078704761,0.06241295525665299,0.14012390472428266,0.04744349372920016,0.04273072486199374,0.06641696405710815,0.05579083246606926,0.00573667914272811,0.008673964851176373,0,0,0
Z30,7,4,40,2.4375,2.5,0.0625,0.0045409447327256205,0.004358668026980012,100,0,0,1,100,0.01,0.9045419307331335,0.9045417145254006,1.0138335186562347e-07,0.9045417145254006,0.059442123720176515,0.20147808080687918,0.04507053211177464,0.041255456068798775,0.06257678375408984,0.05567910177645036,0.005495800023633308,0.008144627100238281,0,0,0
Z30,7,5,41,2.5,2.5625,0.0625,0.004358668026980012,0.004195142835378647,100,0,0,0,100,0.0,0.830646591190984,0.8306466868689404,1.0538445116559103e-16,0.8306466868689404,0.05696238777106983,0.2596829346789176,0.04308219549053435,0.039868324310093475,0.05905144632323799,0.054459514955164566,0.005287031926783391,0.007888904236615143,0,0,0
Z30,7,6,42,2.5625,2.625,0.0625,0.004195142835378647,0.004047694458859041,100,0,0,0,100,0.0,0.7684285943894208,0.7684285387543236,-2.0534789146875454e-16,0.7684285387543236,0.05478753489169788,0.3156953247068545,0.041345281145333874,0.0387116671541779,0.05487532603814907,0.05436572026890363,0.005099442504588474,0.007461153379284501,0,0,0
Z30,8,1,43,2.625,2.6875,0.0625,0.004347427429165691,0.00415425882791169,100,0,0,0,100,0.0,0.8655282160670366,0.8655280550175687,-3.237427687041716e-16,0.8655280550175687,0.058146100169420734,0.015691834660748086,0.044574525110236116,0.03881056596550543,0.06127429687904635,0.05324741120708015,0.005270545136472944,0.007902703284280738,0,0,0
Z30,8,2,44,2.6875,2.75,0.0625,0.00415425882791169,0.00399120930582285,100,0,0,0,100,0.0,0.7789837772357939,0.7789838567470655,3.404394821604484e-17,0.7789838567470655,0.055162538832237915,0.062148170670940577,0.042147253702679466,0.03775440540516188,0.05785190820871941,0.053252423064280636,0.005063083477240288,0.007318377349461072,0,0,0
Z30,8,3,45,2.75,2.8125,0.0625,0.00399120930582285,0.003847100912826136,100,0,0,0,100,0.0,0.7148054520278321,0.7148054625545109,-1.216474837528736e-16,0.7148054625545109,0.052841355377237456,0.11553424761572767,0.040224703806772295,0.03654607315142093,0.05584141968967398,0.05204562120091444,0.004883123626351082,0.007125419200773777,0,0,0
Z30,8,4,46,2.8125,2.875,0.0625,0.003847100912826136,0.003718093577772379,100,0,0,0,100,0.0,0.6622331535982846,0.6622332136222789,-1.721713049906981e-16,0.6622332136222789,0.05086107048334688,0.16768045553243482,0.038592203005505095,0.03560129943917528,0.05236974331687422,0.051988089608270185,0.00472053514392647,0.006935238240274078,0,0,0
Z30,8,5,47,2.875,2.9375,0.0625,0.003718093577772379,0.0036000532400794327,100,0,0,0,100,0.0,0.6182792087522908,0.6182791391926058,-1.3032110113275763e-16,0.6182791391926058,0.04914420502430654,0.21768723845270685,0.0371797777430761,0.034850690827812295,0.04907232193895101,0.050839542638588746,0.004575007486350122,0.006754297905717797,0,0,0
Z30,8,6,48,2.9375,3.0,0.0625,0.0036000532400794327,0.0034919758734758945,100,0,0,0,100,0.0,0.5797060706233844,0.5797059753819295,-7.762887554996212e-17,0.5797059753819295,0.047586515593554764,0.2662102840147895,0.03591406825376914,0.033826872022000215,0.046814622954933695,0.05078152891225846,0.004440022264652842,0.006446240505238322,0,0,0
