arm,batch,cohort,metric,numerator,denominator,rate
BASE_ALPHAEDIT,74,73,RS,100,100,1.0
BASE_ALPHAEDIT,74,74,RS,100,100,1.0
BASE_ALPHAEDIT,75,1,RS,66,100,0.66
BASE_ALPHAEDIT,75,2,RS,69,100,0.69
BASE_ALPHAEDIT,75,3,RS,65,100,0.65
BASE_ALPHAEDIT,75,4,RS,78,100,0.78
BASE_ALPHAEDIT,75,5,RS,70,100,0.7
BASE_ALPHAEDIT,75,6,RS,68,100,0.68
BASE_ALPHAEDIT,75,7,RS,75,100,0.75
BASE_ALPHAEDIT,75,8,RS,72,100,0.72
BASE_ALPHAEDIT,75,9,RS,82,100,0.82
BASE_ALPHAEDIT,75,10,RS,74,100,0.74
BASE_ALPHAEDIT,75,11,RS,74,100,0.74
BASE_ALPHAEDIT,75,12,RS,74,100,0.74
BASE_ALPHAEDIT,75,13,RS,76,100,0.76
BASE_ALPHAEDIT,75,14,RS,78,100,0.78
BASE_ALPHAEDIT,75,15,RS,77,100,0.77
BASE_ALPHAEDIT,75,16,RS,80,100,0.8
BASE_ALPHAEDIT,75,17,RS,67,100,0.67
BASE_ALPHAEDIT,75,18,RS,77,100,0.77
BASE_ALPHAEDIT,75,19,RS,79,100,0.79
BASE_ALPHAEDIT,75,20,RS,77,100,0.77
BASE_ALPHAEDIT,75,21,RS,78,100,0.78
BASE_ALPHAEDIT,75,22,RS,75,100,0.75
BASE_ALPHAEDIT,75,23,RS,81,100,0.81
BASE_ALPHAEDIT,75,24,RS,79,100,0.79
BASE_ALPHAEDIT,75,25,RS,82,100,0.82
BASE_ALPHAEDIT,75,26,RS,81,100,0.81
BASE_ALPHAEDIT,75,27,RS,82,100,0.82
BASE_ALPHAEDIT,75,28,RS,87,100,0.87
BASE_ALPHAEDIT,75,29,RS,90,100,0.9
BASE_ALPHAEDIT,75,30,RS,84,100,0.84
BASE_ALPHAEDIT,75,31,RS,83,100,0.83
BASE_ALPHAEDIT,75,32,RS,89,100,0.89
BASE_ALPHAEDIT,75,33,RS,85,100,0.85
BASE_ALPHAEDIT,75,34,RS,90,100,0.9
BASE_ALPHAEDIT,75,35,RS,83,100,0.83
BASE_ALPHAEDIT,75,36,RS,85,100,0.85
BASE_ALPHAEDIT,75,37,RS,88,100,0.88
BASE_ALPHAEDIT,75,38,RS,86,100,0.86
BASE_ALPHAEDIT,75,39,RS,87,100,0.87
BASE_ALPHAEDIT,75,40,RS,92,100,0.92
BASE_ALPHAEDIT,75,41,RS,85,100,0.85
BASE_ALPHAEDIT,75,42,RS,93,100,0.93
BASE_ALPHAEDIT,75,43,RS,94,100,0.94
BASE_ALPHAEDIT,75,44,RS,92,100,0.92
BASE_ALPHAEDIT,75,45,RS,95,100,0.95
BASE_ALPHAEDIT,75,46,RS,88,100,0.88
BASE_ALPHAEDIT,75,47,RS,96,100,0.96
BASE_ALPHAEDIT,75,48,RS,97,100,0.97
BASE_ALPHAEDIT,75,49,RS,93,100,0.93
BASE_ALPHAEDIT,75,50,RS,92,100,0.92
BASE_ALPHAEDIT,75,51,RS,95,100,0.95
BASE_ALPHAEDIT,75,52,RS,95,100,0.95
BASE_ALPHAEDIT,75,53,RS,95,100,0.95
BASE_ALPHAEDIT,75,54,RS,95,100,0.95
BASE_ALPHAEDIT,75,55,RS,100,100,1.0
BASE_ALPHAEDIT,75,56,RS,96,100,0.96
BASE_ALPHAEDIT,75,57,RS,98,100,0.98
BASE_ALPHAEDIT,75,58,RS,94,100,0.94
BASE_ALPHAEDIT,75,59,RS,96,100,0.96
BASE_ALPHAEDIT,75,60,RS,98,100,0.98
BASE_ALPHAEDIT,75,61,RS,97,100,0.97
BASE_ALPHAEDIT,75,62,RS,98,100,0.98
BASE_ALPHAEDIT,75,63,RS,98,100,0.98
BASE_ALPHAEDIT,75,64,RS,100,100,1.0
BASE_ALPHAEDIT,75,65,RS,100,100,1.0
BASE_ALPHAEDIT,75,66,RS,99,100,0.99
BASE_ALPHAEDIT,75,67,RS,100,100,1.0
BASE_ALPHAEDIT,75,68,RS,100,100,1.0
BASE_ALPHAEDIT,75,69,RS,100,100,1.0
BASE_ALPHAEDIT,75,70,RS,100,100,1.0
BASE_ALPHAEDIT,75,71,RS,100,100,1.0
BASE_ALPHAEDIT,75,72,RS,100,100,1.0
BASE_ALPHAEDIT,75,73,RS,100,100,1.0
BASE_ALPHAEDIT,75,74,RS,100,100,1.0
BASE_ALPHAEDIT,75,75,RS,100,100,1.0
BASE_ALPHAEDIT,76,1,RS,66,100,0.66
BASE_ALPHAEDIT,76,2,RS,64,100,0.64
BASE_ALPHAEDIT,76,3,RS,64,100,0.64
BASE_ALPHAEDIT,76,4,RS,75,100,0.75
BASE_ALPHAEDIT,76,5,RS,67,100,0.67
BASE_ALPHAEDIT,76,6,RS,65,100,0.65
BASE_ALPHAEDIT,76,7,RS,75,100,0.75
BASE_ALPHAEDIT,76,8,RS,66,100,0.66
BASE_ALPHAEDIT,76,9,RS,83,100,0.83
BASE_ALPHAEDIT,76,10,RS,71,100,0.71
BASE_ALPHAEDIT,76,11,RS,69,100,0.69
BASE_ALPHAEDIT,76,12,RS,70,100,0.7
BASE_ALPHAEDIT,76,13,RS,77,100,0.77
BASE_ALPHAEDIT,76,14,RS,78,100,0.78
BASE_ALPHAEDIT,76,15,RS,76,100,0.76
BASE_ALPHAEDIT,76,16,RS,77,100,0.77
BASE_ALPHAEDIT,76,17,RS,64,100,0.64
BASE_ALPHAEDIT,76,18,RS,74,100,0.74
BASE_ALPHAEDIT,76,19,RS,74,100,0.74
BASE_ALPHAEDIT,76,20,RS,73,100,0.73
BASE_ALPHAEDIT,76,21,RS,79,100,0.79
BASE_ALPHAEDIT,76,22,RS,70,100,0.7
BASE_ALPHAEDIT,76,23,RS,78,100,0.78
BASE_ALPHAEDIT,76,24,RS,79,100,0.79
BASE_ALPHAEDIT,76,25,RS,78,100,0.78
BASE_ALPHAEDIT,76,26,RS,78,100,0.78
BASE_ALPHAEDIT,76,27,RS,81,100,0.81
BASE_ALPHAEDIT,76,28,RS,88,100,0.88
BASE_ALPHAEDIT,76,29,RS,84,100,0.84
BASE_ALPHAEDIT,76,30,RS,81,100,0.81
BASE_ALPHAEDIT,76,31,RS,78,100,0.78
BASE_ALPHAEDIT,76,32,RS,89,100,0.89
BASE_ALPHAEDIT,76,33,RS,82,100,0.82
BASE_ALPHAEDIT,76,34,RS,86,100,0.86
BASE_ALPHAEDIT,76,35,RS,79,100,0.79
BASE_ALPHAEDIT,76,36,RS,84,100,0.84
BASE_ALPHAEDIT,76,37,RS,85,100,0.85
BASE_ALPHAEDIT,76,38,RS,83,100,0.83
BASE_ALPHAEDIT,76,39,RS,87,100,0.87
BASE_ALPHAEDIT,76,40,RS,91,100,0.91
BASE_ALPHAEDIT,76,41,RS,83,100,0.83
BASE_ALPHAEDIT,76,42,RS,91,100,0.91
BASE_ALPHAEDIT,76,43,RS,92,100,0.92
BASE_ALPHAEDIT,76,44,RS,89,100,0.89
BASE_ALPHAEDIT,76,45,RS,95,100,0.95
BASE_ALPHAEDIT,76,46,RS,89,100,0.89
BASE_ALPHAEDIT,76,47,RS,92,100,0.92
BASE_ALPHAEDIT,76,48,RS,93,100,0.93
BASE_ALPHAEDIT,76,49,RS,92,100,0.92
BASE_ALPHAEDIT,76,50,RS,92,100,0.92
BASE_ALPHAEDIT,76,51,RS,96,100,0.96
BASE_ALPHAEDIT,76,52,RS,95,100,0.95
BASE_ALPHAEDIT,76,53,RS,95,100,0.95
BASE_ALPHAEDIT,76,54,RS,94,100,0.94
BASE_ALPHAEDIT,76,55,RS,99,100,0.99
BASE_ALPHAEDIT,76,56,RS,95,100,0.95
BASE_ALPHAEDIT,76,57,RS,95,100,0.95
BASE_ALPHAEDIT,76,58,RS,93,100,0.93
BASE_ALPHAEDIT,76,59,RS,96,100,0.96
BASE_ALPHAEDIT,76,60,RS,98,100,0.98
BASE_ALPHAEDIT,76,61,RS,97,100,0.97
BASE_ALPHAEDIT,76,62,RS,97,100,0.97
BASE_ALPHAEDIT,76,63,RS,98,100,0.98
BASE_ALPHAEDIT,76,64,RS,100,100,1.0
BASE_ALPHAEDIT,76,65,RS,99,100,0.99
BASE_ALPHAEDIT,76,66,RS,99,100,0.99
BASE_ALPHAEDIT,76,67,RS,99,100,0.99
BASE_ALPHAEDIT,76,68,RS,100,100,1.0
BASE_ALPHAEDIT,76,69,RS,100,100,1.0
BASE_ALPHAEDIT,76,70,RS,100,100,1.0
BASE_ALPHAEDIT,76,71,RS,100,100,1.0
BASE_ALPHAEDIT,76,72,RS,100,100,1.0
BASE_ALPHAEDIT,76,73,RS,100,100,1.0
BASE_ALPHAEDIT,76,74,RS,100,100,1.0
BASE_ALPHAEDIT,76,75,RS,100,100,1.0
BASE_ALPHAEDIT,76,76,RS,99,100,0.99
BASE_ALPHAEDIT,77,1,RS,63,100,0.63
BASE_ALPHAEDIT,77,2,RS,66,100,0.66
BASE_ALPHAEDIT,77,3,RS,60,100,0.6
BASE_ALPHAEDIT,77,4,RS,75,100,0.75
BASE_ALPHAEDIT,77,5,RS,64,100,0.64
BASE_ALPHAEDIT,77,6,RS,64,100,0.64
BASE_ALPHAEDIT,77,7,RS,70,100,0.7
BASE_ALPHAEDIT,77,8,RS,67,100,0.67
BASE_ALPHAEDIT,77,9,RS,82,100,0.82
BASE_ALPHAEDIT,77,10,RS,72,100,0.72
BASE_ALPHAEDIT,77,11,RS,70,100,0.7
BASE_ALPHAEDIT,77,12,RS,72,100,0.72
BASE_ALPHAEDIT,77,13,RS,74,100,0.74
BASE_ALPHAEDIT,77,14,RS,77,100,0.77
BASE_ALPHAEDIT,77,15,RS,76,100,0.76
BASE_ALPHAEDIT,77,16,RS,81,100,0.81
BASE_ALPHAEDIT,77,17,RS,60,100,0.6
BASE_ALPHAEDIT,77,18,RS,78,100,0.78
BASE_ALPHAEDIT,77,19,RS,75,100,0.75
BASE_ALPHAEDIT,77,20,RS,71,100,0.71
BASE_ALPHAEDIT,77,21,RS,78,100,0.78
BASE_ALPHAEDIT,77,22,RS,73,100,0.73
BASE_ALPHAEDIT,77,23,RS,77,100,0.77
BASE_ALPHAEDIT,77,24,RS,78,100,0.78
BASE_ALPHAEDIT,77,25,RS,78,100,0.78
BASE_ALPHAEDIT,77,26,RS,75,100,0.75
BASE_ALPHAEDIT,77,27,RS,81,100,0.81
BASE_ALPHAEDIT,77,28,RS,83,100,0.83
BASE_ALPHAEDIT,77,29,RS,86,100,0.86
BASE_ALPHAEDIT,77,30,RS,84,100,0.84
BASE_ALPHAEDIT,77,31,RS,80,100,0.8
BASE_ALPHAEDIT,77,32,RS,86,100,0.86
BASE_ALPHAEDIT,77,33,RS,82,100,0.82
BASE_ALPHAEDIT,77,34,RS,85,100,0.85
BASE_ALPHAEDIT,77,35,RS,81,100,0.81
BASE_ALPHAEDIT,77,36,RS,82,100,0.82
BASE_ALPHAEDIT,77,37,RS,87,100,0.87
BASE_ALPHAEDIT,77,38,RS,85,100,0.85
BASE_ALPHAEDIT,77,39,RS,87,100,0.87
BASE_ALPHAEDIT,77,40,RS,92,100,0.92
BASE_ALPHAEDIT,77,41,RS,83,100,0.83
BASE_ALPHAEDIT,77,42,RS,92,100,0.92
BASE_ALPHAEDIT,77,43,RS,92,100,0.92
BASE_ALPHAEDIT,77,44,RS,90,100,0.9
BASE_ALPHAEDIT,77,45,RS,96,100,0.96
BASE_ALPHAEDIT,77,46,RS,87,100,0.87
BASE_ALPHAEDIT,77,47,RS,90,100,0.9
BASE_ALPHAEDIT,77,48,RS,93,100,0.93
BASE_ALPHAEDIT,77,49,RS,92,100,0.92
BASE_ALPHAEDIT,77,50,RS,92,100,0.92
BASE_ALPHAEDIT,77,51,RS,95,100,0.95
BASE_ALPHAEDIT,77,52,RS,95,100,0.95
BASE_ALPHAEDIT,77,53,RS,95,100,0.95
BASE_ALPHAEDIT,77,54,RS,91,100,0.91
BASE_ALPHAEDIT,77,55,RS,99,100,0.99
BASE_ALPHAEDIT,77,56,RS,96,100,0.96
BASE_ALPHAEDIT,77,57,RS,94,100,0.94
BASE_ALPHAEDIT,77,58,RS,92,100,0.92
BASE_ALPHAEDIT,77,59,RS,95,100,0.95
BASE_ALPHAEDIT,77,60,RS,98,100,0.98
BASE_ALPHAEDIT,77,61,RS,95,100,0.95
BASE_ALPHAEDIT,77,62,RS,97,100,0.97
BASE_ALPHAEDIT,77,63,RS,96,100,0.96
BASE_ALPHAEDIT,77,64,RS,100,100,1.0
BASE_ALPHAEDIT,77,65,RS,99,100,0.99
BASE_ALPHAEDIT,77,66,RS,98,100,0.98
BASE_ALPHAEDIT,77,67,RS,99,100,0.99
BASE_ALPHAEDIT,77,68,RS,100,100,1.0
BASE_ALPHAEDIT,77,69,RS,100,100,1.0
BASE_ALPHAEDIT,77,70,RS,100,100,1.0
BASE_ALPHAEDIT,77,71,RS,100,100,1.0
BASE_ALPHAEDIT,77,72,RS,99,100,0.99
BASE_ALPHAEDIT,77,73,RS,100,100,1.0
BASE_ALPHAEDIT,77,74,RS,100,100,1.0
BASE_ALPHAEDIT,77,75,RS,100,100,1.0
BASE_ALPHAEDIT,77,76,RS,99,100,0.99
BASE_ALPHAEDIT,77,77,RS,99,100,0.99
BASE_ALPHAEDIT,78,1,RS,63,100,0.63
BASE_ALPHAEDIT,78,2,RS,65,100,0.65
BASE_ALPHAEDIT,78,3,RS,61,100,0.61
BASE_ALPHAEDIT,78,4,RS,70,100,0.7
BASE_ALPHAEDIT,78,5,RS,67,100,0.67
BASE_ALPHAEDIT,78,6,RS,67,100,0.67
BASE_ALPHAEDIT,78,7,RS,69,100,0.69
BASE_ALPHAEDIT,78,8,RS,67,100,0.67
BASE_ALPHAEDIT,78,9,RS,78,100,0.78
BASE_ALPHAEDIT,78,10,RS,72,100,0.72
BASE_ALPHAEDIT,78,11,RS,73,100,0.73
BASE_ALPHAEDIT,78,12,RS,70,100,0.7
BASE_ALPHAEDIT,78,13,RS,74,100,0.74
BASE_ALPHAEDIT,78,14,RS,79,100,0.79
BASE_ALPHAEDIT,78,15,RS,73,100,0.73
BASE_ALPHAEDIT,78,16,RS,82,100,0.82
BASE_ALPHAEDIT,78,17,RS,60,100,0.6
BASE_ALPHAEDIT,78,18,RS,73,100,0.73
BASE_ALPHAEDIT,78,19,RS,74,100,0.74
BASE_ALPHAEDIT,78,20,RS,71,100,0.71
BASE_ALPHAEDIT,78,21,RS,74,100,0.74
BASE_ALPHAEDIT,78,22,RS,69,100,0.69
BASE_ALPHAEDIT,78,23,RS,74,100,0.74
BASE_ALPHAEDIT,78,24,RS,76,100,0.76
BASE_ALPHAEDIT,78,25,RS,77,100,0.77
BASE_ALPHAEDIT,78,26,RS,75,100,0.75
BASE_ALPHAEDIT,78,27,RS,79,100,0.79
BASE_ALPHAEDIT,78,28,RS,83,100,0.83
BASE_ALPHAEDIT,78,29,RS,86,100,0.86
BASE_ALPHAEDIT,78,30,RS,81,100,0.81
BASE_ALPHAEDIT,78,31,RS,79,100,0.79
BASE_ALPHAEDIT,78,32,RS,86,100,0.86
BASE_ALPHAEDIT,78,33,RS,81,100,0.81
BASE_ALPHAEDIT,78,34,RS,88,100,0.88
BASE_ALPHAEDIT,78,35,RS,82,100,0.82
BASE_ALPHAEDIT,78,36,RS,81,100,0.81
BASE_ALPHAEDIT,78,37,RS,84,100,0.84
BASE_ALPHAEDIT,78,38,RS,82,100,0.82
BASE_ALPHAEDIT,78,39,RS,87,100,0.87
BASE_ALPHAEDIT,78,40,RS,92,100,0.92
BASE_ALPHAEDIT,78,41,RS,84,100,0.84
BASE_ALPHAEDIT,78,42,RS,86,100,0.86
BASE_ALPHAEDIT,78,43,RS,90,100,0.9
BASE_ALPHAEDIT,78,44,RS,90,100,0.9
BASE_ALPHAEDIT,78,45,RS,95,100,0.95
BASE_ALPHAEDIT,78,46,RS,90,100,0.9
BASE_ALPHAEDIT,78,47,RS,90,100,0.9
BASE_ALPHAEDIT,78,48,RS,93,100,0.93
BASE_ALPHAEDIT,78,49,RS,90,100,0.9
BASE_ALPHAEDIT,78,50,RS,90,100,0.9
BASE_ALPHAEDIT,78,51,RS,93,100,0.93
BASE_ALPHAEDIT,78,52,RS,93,100,0.93
BASE_ALPHAEDIT,78,53,RS,95,100,0.95
BASE_ALPHAEDIT,78,54,RS,92,100,0.92
BASE_ALPHAEDIT,78,55,RS,97,100,0.97
BASE_ALPHAEDIT,78,56,RS,95,100,0.95
BASE_ALPHAEDIT,78,57,RS,94,100,0.94
BASE_ALPHAEDIT,78,58,RS,92,100,0.92
BASE_ALPHAEDIT,78,59,RS,95,100,0.95
BASE_ALPHAEDIT,78,60,RS,96,100,0.96
BASE_ALPHAEDIT,78,61,RS,96,100,0.96
BASE_ALPHAEDIT,78,62,RS,97,100,0.97
BASE_ALPHAEDIT,78,63,RS,97,100,0.97
BASE_ALPHAEDIT,78,64,RS,99,100,0.99
BASE_ALPHAEDIT,78,65,RS,98,100,0.98
BASE_ALPHAEDIT,78,66,RS,98,100,0.98
BASE_ALPHAEDIT,78,67,RS,100,100,1.0
BASE_ALPHAEDIT,78,68,RS,100,100,1.0
BASE_ALPHAEDIT,78,69,RS,100,100,1.0
BASE_ALPHAEDIT,78,70,RS,100,100,1.0
BASE_ALPHAEDIT,78,71,RS,99,100,0.99
BASE_ALPHAEDIT,78,72,RS,100,100,1.0
BASE_ALPHAEDIT,78,73,RS,100,100,1.0
BASE_ALPHAEDIT,78,74,RS,100,100,1.0
BASE_ALPHAEDIT,78,75,RS,100,100,1.0
BASE_ALPHAEDIT,78,76,RS,100,100,1.0
BASE_ALPHAEDIT,78,77,RS,99,100,0.99
BASE_ALPHAEDIT,78,78,RS,100,100,1.0
BASE_ALPHAEDIT,79,1,RS,58,100,0.58
BASE_ALPHAEDIT,79,2,RS,64,100,0.64
BASE_ALPHAEDIT,79,3,RS,55,100,0.55
BASE_ALPHAEDIT,79,4,RS,68,100,0.68
BASE_ALPHAEDIT,79,5,RS,68,100,0.68
BASE_ALPHAEDIT,79,6,RS,64,100,0.64
BASE_ALPHAEDIT,79,7,RS,68,100,0.68
BASE_ALPHAEDIT,79,8,RS,63,100,0.63
BASE_ALPHAEDIT,79,9,RS,76,100,0.76
BASE_ALPHAEDIT,79,10,RS,70,100,0.7
BASE_ALPHAEDIT,79,11,RS,69,100,0.69
BASE_ALPHAEDIT,79,12,RS,68,100,0.68
BASE_ALPHAEDIT,79,13,RS,73,100,0.73
BASE_ALPHAEDIT,79,14,RS,76,100,0.76
BASE_ALPHAEDIT,79,15,RS,74,100,0.74
BASE_ALPHAEDIT,79,16,RS,82,100,0.82
BASE_ALPHAEDIT,79,17,RS,62,100,0.62
BASE_ALPHAEDIT,79,18,RS,69,100,0.69
BASE_ALPHAEDIT,79,19,RS,74,100,0.74
BASE_ALPHAEDIT,79,20,RS,73,100,0.73
BASE_ALPHAEDIT,79,21,RS,74,100,0.74
BASE_ALPHAEDIT,79,22,RS,71,100,0.71
BASE_ALPHAEDIT,79,23,RS,74,100,0.74
BASE_ALPHAEDIT,79,24,RS,76,100,0.76
BASE_ALPHAEDIT,79,25,RS,78,100,0.78
BASE_ALPHAEDIT,79,26,RS,73,100,0.73
BASE_ALPHAEDIT,79,27,RS,77,100,0.77
BASE_ALPHAEDIT,79,28,RS,81,100,0.81
BASE_ALPHAEDIT,79,29,RS,84,100,0.84
BASE_ALPHAEDIT,79,30,RS,82,100,0.82
BASE_ALPHAEDIT,79,31,RS,80,100,0.8
BASE_ALPHAEDIT,79,32,RS,86,100,0.86
BASE_ALPHAEDIT,79,33,RS,77,100,0.77
BASE_ALPHAEDIT,79,34,RS,85,100,0.85
BASE_ALPHAEDIT,79,35,RS,82,100,0.82
BASE_ALPHAEDIT,79,36,RS,80,100,0.8
BASE_ALPHAEDIT,79,37,RS,87,100,0.87
BASE_ALPHAEDIT,79,38,RS,83,100,0.83
BASE_ALPHAEDIT,79,39,RS,85,100,0.85
BASE_ALPHAEDIT,79,40,RS,91,100,0.91
BASE_ALPHAEDIT,79,41,RS,84,100,0.84
BASE_ALPHAEDIT,79,42,RS,86,100,0.86
BASE_ALPHAEDIT,79,43,RS,93,100,0.93
BASE_ALPHAEDIT,79,44,RS,91,100,0.91
BASE_ALPHAEDIT,79,45,RS,95,100,0.95
BASE_ALPHAEDIT,79,46,RS,88,100,0.88
BASE_ALPHAEDIT,79,47,RS,93,100,0.93
BASE_ALPHAEDIT,79,48,RS,94,100,0.94
BASE_ALPHAEDIT,79,49,RS,89,100,0.89
BASE_ALPHAEDIT,79,50,RS,91,100,0.91
BASE_ALPHAEDIT,79,51,RS,97,100,0.97
BASE_ALPHAEDIT,79,52,RS,91,100,0.91
BASE_ALPHAEDIT,79,53,RS,94,100,0.94
BASE_ALPHAEDIT,79,54,RS,89,100,0.89
BASE_ALPHAEDIT,79,55,RS,95,100,0.95
BASE_ALPHAEDIT,79,56,RS,92,100,0.92
BASE_ALPHAEDIT,79,57,RS,94,100,0.94
BASE_ALPHAEDIT,79,58,RS,93,100,0.93
BASE_ALPHAEDIT,79,59,RS,95,100,0.95
BASE_ALPHAEDIT,79,60,RS,93,100,0.93
BASE_ALPHAEDIT,79,61,RS,93,100,0.93
BASE_ALPHAEDIT,79,62,RS,97,100,0.97
BASE_ALPHAEDIT,79,63,RS,97,100,0.97
BASE_ALPHAEDIT,79,64,RS,100,100,1.0
BASE_ALPHAEDIT,79,65,RS,98,100,0.98
BASE_ALPHAEDIT,79,66,RS,98,100,0.98
BASE_ALPHAEDIT,79,67,RS,100,100,1.0
BASE_ALPHAEDIT,79,68,RS,100,100,1.0
BASE_ALPHAEDIT,79,69,RS,100,100,1.0
BASE_ALPHAEDIT,79,70,RS,100,100,1.0
BASE_ALPHAEDIT,79,71,RS,99,100,0.99
BASE_ALPHAEDIT,79,72,RS,100,100,1.0
BASE_ALPHAEDIT,79,73,RS,100,100,1.0
BASE_ALPHAEDIT,79,74,RS,100,100,1.0
BASE_ALPHAEDIT,79,75,RS,100,100,1.0
BASE_ALPHAEDIT,79,76,RS,100,100,1.0
BASE_ALPHAEDIT,79,77,RS,98,100,0.98
BASE_ALPHAEDIT,79,78,RS,99,100,0.99
BASE_ALPHAEDIT,79,79,RS,100,100,1.0
BASE_ALPHAEDIT,80,1,RS,59,100,0.59
BASE_ALPHAEDIT,80,2,RS,62,100,0.62
BASE_ALPHAEDIT,80,3,RS,57,100,0.57
BASE_ALPHAEDIT,80,4,RS,69,100,0.69
BASE_ALPHAEDIT,80,5,RS,64,100,0.64
BASE_ALPHAEDIT,80,6,RS,64,100,0.64
BASE_ALPHAEDIT,80,7,RS,66,100,0.66
BASE_ALPHAEDIT,80,8,RS,64,100,0.64
BASE_ALPHAEDIT,80,9,RS,71,100,0.71
BASE_ALPHAEDIT,80,10,RS,69,100,0.69
BASE_ALPHAEDIT,80,11,RS,68,100,0.68
BASE_ALPHAEDIT,80,12,RS,67,100,0.67
BASE_ALPHAEDIT,80,13,RS,72,100,0.72
BASE_ALPHAEDIT,80,14,RS,81,100,0.81
BASE_ALPHAEDIT,80,15,RS,75,100,0.75
BASE_ALPHAEDIT,80,16,RS,78,100,0.78
BASE_ALPHAEDIT,80,17,RS,60,100,0.6
BASE_ALPHAEDIT,80,18,RS,67,100,0.67
BASE_ALPHAEDIT,80,19,RS,75,100,0.75
BASE_ALPHAEDIT,80,20,RS,71,100,0.71
BASE_ALPHAEDIT,80,21,RS,75,100,0.75
BASE_ALPHAEDIT,80,22,RS,73,100,0.73
BASE_ALPHAEDIT,80,23,RS,73,100,0.73
BASE_ALPHAEDIT,80,24,RS,75,100,0.75
BASE_ALPHAEDIT,80,25,RS,77,100,0.77
BASE_ALPHAEDIT,80,26,RS,73,100,0.73
BASE_ALPHAEDIT,80,27,RS,75,100,0.75
BASE_ALPHAEDIT,80,28,RS,80,100,0.8
BASE_ALPHAEDIT,80,29,RS,85,100,0.85
BASE_ALPHAEDIT,80,30,RS,81,100,0.81
BASE_ALPHAEDIT,80,31,RS,77,100,0.77
BASE_ALPHAEDIT,80,32,RS,84,100,0.84
BASE_ALPHAEDIT,80,33,RS,74,100,0.74
BASE_ALPHAEDIT,80,34,RS,81,100,0.81
BASE_ALPHAEDIT,80,35,RS,82,100,0.82
BASE_ALPHAEDIT,80,36,RS,82,100,0.82
BASE_ALPHAEDIT,80,37,RS,84,100,0.84
BASE_ALPHAEDIT,80,38,RS,79,100,0.79
BASE_ALPHAEDIT,80,39,RS,84,100,0.84
BASE_ALPHAEDIT,80,40,RS,90,100,0.9
BASE_ALPHAEDIT,80,41,RS,79,100,0.79
BASE_ALPHAEDIT,80,42,RS,83,100,0.83
BASE_ALPHAEDIT,80,43,RS,90,100,0.9
BASE_ALPHAEDIT,80,44,RS,85,100,0.85
BASE_ALPHAEDIT,80,45,RS,94,100,0.94
BASE_ALPHAEDIT,80,46,RS,84,100,0.84
BASE_ALPHAEDIT,80,47,RS,92,100,0.92
BASE_ALPHAEDIT,80,48,RS,94,100,0.94
BASE_ALPHAEDIT,80,49,RS,93,100,0.93
BASE_ALPHAEDIT,80,50,RS,89,100,0.89
BASE_ALPHAEDIT,80,51,RS,95,100,0.95
BASE_ALPHAEDIT,80,52,RS,89,100,0.89
BASE_ALPHAEDIT,80,53,RS,91,100,0.91
BASE_ALPHAEDIT,80,54,RS,88,100,0.88
BASE_ALPHAEDIT,80,55,RS,95,100,0.95
BASE_ALPHAEDIT,80,56,RS,92,100,0.92
BASE_ALPHAEDIT,80,57,RS,92,100,0.92
BASE_ALPHAEDIT,80,58,RS,91,100,0.91
BASE_ALPHAEDIT,80,59,RS,92,100,0.92
BASE_ALPHAEDIT,80,60,RS,94,100,0.94
BASE_ALPHAEDIT,80,61,RS,92,100,0.92
BASE_ALPHAEDIT,80,62,RS,97,100,0.97
BASE_ALPHAEDIT,80,63,RS,96,100,0.96
BASE_ALPHAEDIT,80,64,RS,99,100,0.99
BASE_ALPHAEDIT,80,65,RS,97,100,0.97
BASE_ALPHAEDIT,80,66,RS,97,100,0.97
BASE_ALPHAEDIT,80,67,RS,100,100,1.0
BASE_ALPHAEDIT,80,68,RS,99,100,0.99
BASE_ALPHAEDIT,80,69,RS,99,100,0.99
BASE_ALPHAEDIT,80,70,RS,99,100,0.99
BASE_ALPHAEDIT,80,71,RS,98,100,0.98
BASE_ALPHAEDIT,80,72,RS,99,100,0.99
BASE_ALPHAEDIT,80,73,RS,100,100,1.0
BASE_ALPHAEDIT,80,74,RS,100,100,1.0
BASE_ALPHAEDIT,80,75,RS,99,100,0.99
BASE_ALPHAEDIT,80,76,RS,99,100,0.99
BASE_ALPHAEDIT,80,77,RS,100,100,1.0
BASE_ALPHAEDIT,80,78,RS,99,100,0.99
BASE_ALPHAEDIT,80,79,RS,100,100,1.0
BASE_ALPHAEDIT,80,80,RS,100,100,1.0
BASE_ALPHAEDIT,81,1,RS,56,100,0.56
BASE_ALPHAEDIT,81,2,RS,66,100,0.66
BASE_ALPHAEDIT,81,3,RS,60,100,0.6
BASE_ALPHAEDIT,81,4,RS,72,100,0.72
BASE_ALPHAEDIT,81,5,RS,61,100,0.61
BASE_ALPHAEDIT,81,6,RS,60,100,0.6
BASE_ALPHAEDIT,81,7,RS,69,100,0.69
BASE_ALPHAEDIT,81,8,RS,65,100,0.65
BASE_ALPHAEDIT,81,9,RS,69,100,0.69
BASE_ALPHAEDIT,81,10,RS,69,100,0.69
BASE_ALPHAEDIT,81,11,RS,68,100,0.68
BASE_ALPHAEDIT,81,12,RS,61,100,0.61
BASE_ALPHAEDIT,81,13,RS,70,100,0.7
BASE_ALPHAEDIT,81,14,RS,80,100,0.8
