arm_before,arm_after,comparison,batch,metric,before_num,after_num,denominator,rate_delta,new_nll_prompt_mean_delta,new_nll_prompt_median_delta,new_nll_prompt_p90_delta,new_nll_prompt_max_delta,true_nll_prompt_mean_delta,true_nll_prompt_median_delta,true_nll_prompt_p90_delta,true_nll_prompt_max_delta,margin_prompt_mean_delta,margin_prompt_median_delta,margin_prompt_p90_delta,margin_prompt_max_delta
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,40,NS,24724,19785,40000,-0.123475,5.535696600790587,5.738888502120972,3.8851138114929196,7.238811492919922,6.840830835529767,7.3477537631988525,5.7226337432861385,10.194999694824219,1.3051342347391794,1.2259926795959473,-0.5146349906921381,0.22083427011966705
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,50,RS,4172,3053,5000,-0.2238,8.204667304057569,10.159360408782959,8.077208614349361,9.081491470336914,4.7875640377372495,5.258821725845337,3.933736324310301,5.334827423095703,-3.4171032663203196,-3.760333403944969,-5.173277296870946,-0.04523836821317673
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,50,PS,6971,5740,10000,-0.1231000000000001,6.09902604023731,7.346803188323975,4.253187084197998,-6.3259735107421875,4.244589446548466,4.770846128463745,2.973844051361084,-3.309244155883789,-1.854436593688845,-1.883213996887207,-4.3181780815124515,2.6648180093616247
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,50,NS,30320,24466,50000,-0.11708000000000007,4.848001680599618,5.3699235916137695,3.7278239250183116,7.853479385375977,6.009940756734125,6.684161424636841,5.309901618957522,6.411613464355469,1.1619390761345065,1.0903167724609375,-0.5770574092865002,0.803159773349762
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,60,RS,4991,3640,6000,-0.22516666666666663,8.1034267765147,9.850302577018738,8.341871547698974,8.149133682250977,5.221782809002946,5.861751317977905,4.931952381134035,3.068410873413086,-2.8816439675117547,-3.1148111522197723,-3.6993560090660935,-7.916886808619893
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,60,PS,8478,6760,12000,-0.14316666666666666,6.25850493473601,7.3971381187438965,4.713158321380613,-3.2084312438964844,4.514533971480638,5.160348415374756,3.5446665763854988,-0.7277278900146484,-1.7439709632553724,-1.7997500896453857,-3.142242544889452,-2.468141881749034
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,60,NS,34708,30221,60000,-0.07478333333333331,5.373706953401763,5.948375701904297,4.747700977325438,9.690116882324219,6.122467439568524,6.725189924240112,5.895182037353514,10.91818618774414,0.7487604861667613,0.6431350708007812,0.025587248802185325,-2.046866266988218
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,70,RS,5865,4380,7000,-0.2121428571428572,7.539367992270111,9.32527470588684,7.994179582595829,7.322277069091797,4.660773287978555,5.1821982860565186,4.596062946319579,-0.16062164306640625,-2.8785947042915554,-3.2417000979185104,-3.3796061376109705,-1.0223741130903363
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,70,PS,10079,7938,14000,-0.15292857142857152,5.95549123285423,7.081285238265991,4.608021545410155,-5.044366836547852,4.021824738722528,4.5697362422943115,3.2306195259094217,-6.262727737426758,-1.933666494131703,-1.9298239350318909,-3.3853005945682524,-6.963020796189085
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,70,NS,38819,34924,70000,-0.05564285714285716,5.08880938015441,5.632143020629883,4.547734832763673,5.868677139282227,5.680494290581918,6.261136770248413,5.646028614044189,6.46415901184082,0.5916849104275078,0.4873213768005371,-0.018030500411987838,1.9057655591750517
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,80,RS,6751,5158,8000,-0.199125,6.752479965725222,8.675814926624298,7.259817790985108,-0.442230224609375,3.7880172891380504,4.337242841720581,3.6957380294799833,-3.0958480834960938,-2.9644626765871713,-3.369799792766571,-3.2535486780107004,1.0044682691805065
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,80,PS,11809,9298,16000,-0.15693749999999995,5.687458272200834,6.975363731384277,4.1020314216613745,-5.559028625488281,3.445908398051891,4.12924861907959,2.4690295219421383,-6.930395126342773,-2.2415498741489417,-2.1348285377025604,-3.773485907912254,-10.887583597563207
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,80,NS,41651,40101,80000,-0.01937499999999992,4.5421988380003615,5.2031755447387695,3.7898046493530284,-5.494443893432617,4.710279049414187,5.314460754394531,4.717337131500244,-5.548152923583984,0.1680802114138256,0.1626291275024414,-0.49750308990478587,1.10485964640975
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,90,RS,7598,5752,9000,-0.20511111111111113,6.877276819815069,8.804607212543488,7.4257516384124775,3.5071029663085938,3.819712566357728,4.409807205200195,3.5879905700683583,0.07169723510742188,-3.0575642534573433,-3.4162773117423058,-3.466109087411313,0.07133016883744858
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,90,PS,13246,10292,18000,-0.1641111111111111,6.005779091769526,7.140702247619629,4.5089743614196784,-3.640125274658203,3.7771922930628055,4.259193420410156,2.868652725219727,-2.451141357421875,-2.2285867987067185,-2.199543595314026,-3.9030486833304163,-3.8544608703814447
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,90,NS,45536,45344,90000,-0.0021333333333334314,4.701418640085721,5.336799383163452,4.004275321960449,-5.301599502563477,4.713239828461383,5.359869718551636,4.707195663452147,-2.5893421173095703,0.01182118837566272,0.020002365112304688,-0.6320799350738531,-1.829690832819324
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,100,RS,8444,6453,10000,-0.19910000000000005,6.497017552957898,8.553560674190521,6.663973236083984,-3.701505661010742,3.4981450342687515,4.132884979248047,3.19678440093994,-4.08036994934082,-2.9988725186891467,-3.369821012020111,-3.3461620457470396,-4.08077736775158
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,100,PS,14941,11407,20000,-0.17669999999999997,6.004374199318987,7.207102298736572,4.436884307861323,-5.700920104980469,3.5110154494780526,4.048797130584717,2.4947739601135215,-1.8217353820800781,-2.4933587498409358,-2.4382548332214355,-4.397362704202532,-7.739709618043435
MEMIT_L7_ONLY,BASE_MEMIT,WITHIN_MEMIT,100,NS,48547,49838,100000,0.012909999999999977,4.50457205600015,5.14976692199707,3.820571804046631,-1.0062942504882812,4.40001780000485,5.0632758140563965,4.284944343566895,-4.329973220825195,-0.10455425599529924,-0.1103968620300293,-0.5751821517944347,4.913131910619995
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,1,RS,100,100,100,0.0,8.123196806991478e-05,6.523227784782648e-05,0.000434092385694391,4.598870873451233e-05,-0.09855248928070104,-0.11783647537231445,0.006875801086422939,-0.008371353149414062,-0.09863372124877046,-0.11790792569809128,0.004401789930124522,-0.008373617587494664
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,1,PS,190,190,200,0.0,0.012941186049429065,0.0018955469131469727,-0.008022928237914506,-0.00035572052001953125,-0.05413859426975165,0.03878498077392578,-0.10185661315917827,-0.004947662353515625,-0.06707978031918138,0.0003356076776981354,-0.2002604391425855,-0.004980016266927123
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,1,NS,867,867,1000,0.0,0.0006734451483936255,0.0008249282836914062,0.008650588989256747,-0.0066394805908203125,0.0004371638493037011,0.0002608299255371094,-0.010033893585204012,-0.0017642974853515625,-0.00023628129909081252,-0.007816076278686523,0.0189520001411434,0.025781579315662384
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,5,RS,500,500,500,0.0,0.0033906129925308044,-4.2507483158260584e-05,0.0005820851307362313,1.1451092958450317,0.07307870483398382,0.05583333969116211,0.27003936767578196,0.5068283081054688,0.06968809184145286,0.04922892220201902,0.2757174896862118,0.5065151322778547
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,5,PS,962,965,1000,0.0030000000000000027,0.03181450415196374,-0.004583984613418579,-0.026544284820556818,0.5092592239379883,-0.0448596724048258,-0.16836309432983398,-0.07746133804321076,-0.5091152191162109,-0.07667417655678932,-0.1812574981013313,-0.4817957875176937,-0.5061528962105513
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,5,NS,4190,4205,5000,0.0030000000000000027,0.008626349613839679,-0.006496429443359375,0.01385898590087642,-0.09311103820800781,-0.007094337882893598,-0.03110504150390625,0.01057767868041104,2.058328628540039,-0.01572068749673239,-0.030348002910614014,-0.007492589950561124,6.576477864404296
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,10,RS,997,998,1000,0.0010000000000000009,-0.01444999874260975,-8.733465801924467e-05,4.864297807216644e-06,-14.035202026367188,0.01721712642908102,0.001659393310546875,0.02730083465576172,-2.4076309204101562,0.03166712517169046,0.006141151941847056,0.025656156829793275,-2.407323219871614
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,10,PS,1939,1943,2000,0.0020000000000000018,0.016117395206479923,-0.007474377751350403,0.0355352401733402,-0.48447418212890625,0.03727401309087952,-0.06671714782714844,0.22996129989624414,0.011835098266601562,0.021156617884397377,0.006018392741680145,0.09671014266350397,0.03195339674130082
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,10,NS,8057,8072,10000,0.0015000000000000568,0.006793196533168455,-0.009541511535644531,-0.00859851837158132,-1.2444992065429688,-0.02007151213166125,0.007355451583862305,-0.00915670394897461,0.08326339721679688,-0.02686470866482793,-0.00750887393951416,-0.015906143188477717,1.7613431926220073
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,20,RS,1992,1997,2000,0.0025000000000000577,-0.06809295400129395,-5.618942668661475e-05,-0.00026374431326985255,-10.616737365722656,-0.11384107042103864,-0.09509563446044922,0.10971660614013601,-1.2610759735107422,-0.04574811641974463,-0.06607737100421218,0.12338310796476293,-1.26080400988576
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,20,PS,3886,3873,4000,-0.003249999999999975,-0.011477119087820009,0.012674592435359955,0.09824695587158239,-3.368114471435547,-0.08887661082297527,-0.14495038986206055,-0.09581460952758647,-0.5218601226806641,-0.07739949173515548,-0.03164155222475529,-0.08068563283886654,-0.5219008819549344
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,20,NS,15317,15318,20000,4.999999999999449e-05,-0.02912099658475853,0.022976398468017578,-0.13294191360473384,-4.34796142578125,-0.04274157518792343,-0.044989824295043945,-0.18233394622802734,-4.89924430847168,-0.013620578603164901,-0.009167909622192383,-0.02640681341290163,-3.8327773647943104
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,30,RS,2989,2993,3000,0.0013333333333334085,-0.09327274834199245,-0.00010924087837338448,-0.00024839481338858466,-13.384302139282227,-0.07819218789537707,-0.025840282440185547,-0.027547836303710938,0.03879547119140625,0.015080560446614655,0.046183157748600934,0.02960941117053295,0.0398092178729712
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,30,PS,5809,5787,6000,-0.003666666666666596,-0.05078169199707028,-0.021895304322242737,-0.09596190452575559,0.6325607299804688,-0.11089585344990205,-0.07768678665161133,-0.08460483551025533,-0.7114429473876953,-0.06011416145283022,0.0794929601252079,-0.1331009925343114,-0.7118433199357241
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,30,NS,22066,22181,30000,0.0038333333333332442,-0.0849147253784146,-0.0375981330871582,-0.15054311752319371,-1.866342544555664,-0.10304497523631184,-0.0978703498840332,-0.23236265182494797,0.7116966247558594,-0.01813024985789813,0.022827506065368652,-0.0528250932693477,-2.87370789583656
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,40,RS,3978,3993,4000,0.00374999999999992,-0.11973743291478194,-3.878306597471237e-05,-0.0006747156381607042,-11.901944160461426,-0.14910604569315922,-0.13180065155029297,0.0006919860839822434,-1.2208232879638672,-0.029368612778375436,-0.06937273743096739,0.021501965046624605,-1.2211424114066176
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,40,PS,7732,7728,8000,-0.000500000000000056,-0.0961048610220987,-0.03275352716445923,-0.21187767982483052,-6.570583343505859,-0.1411421277729108,-0.09121513366699219,-0.11540555953979492,-1.7099800109863281,-0.045037266750810545,-0.036313265562057495,-0.03484512506984494,-1.730019862006884
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,40,NS,28720,28784,40000,0.0016000000000000458,-0.12481301048449822,-0.11496782302856445,-0.17446184158325195,2.1918277740478516,-0.11893137916292762,-0.05465102195739746,-0.28208131790160884,-3.2935123443603516,0.0058816313215692695,0.04358220100402832,-0.03856701850891131,-2.98397626937367
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,50,RS,4968,4988,5000,0.0040000000000000036,-0.12146468447580769,0.00010732666123658419,0.0036040941253304218,-12.919445037841797,-0.25035684600546837,-0.29307079315185547,-0.257366561889647,-3.8075103759765625,-0.12889216152965943,-0.22944904793985188,-0.19820344557228964,-3.807577010104069
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,50,PS,9643,9654,10000,0.0010999999999999899,-0.09293245807409067,-0.035680875182151794,-0.17692589759826838,-6.575565338134766,-0.11022832413810946,-0.12154674530029297,-0.18909301757812536,-3.1180458068847656,-0.017295866064017673,0.0331753499340266,-0.09994900841265952,-3.118085500460438
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,50,NS,35110,35406,50000,0.005919999999999925,-0.1489496152639287,-0.13710737228393555,-0.2745310783386241,-2.7126998901367188,-0.178770455569758,-0.16357207298278809,-0.3958542823791529,-6.9349822998046875,-0.029820840305828877,-0.06391787528991699,-0.11926412582397372,-2.5080718309618533
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,60,RS,5956,5984,6000,0.004666666666666597,-0.12778667851353082,8.88976501300931e-05,0.0016712326556444015,-13.026326179504395,-0.27327260413238186,-0.2957272529602051,-0.3091588973999002,-5.857343673706055,-0.14548592561885165,-0.22276196372695267,-0.2399608448431536,-5.8583469958357455
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,60,PS,11572,11596,12000,0.0020000000000000018,-0.09856121171556187,-0.02741892635822296,-0.12782220840454084,-6.407520294189453,-0.11109039752140681,-0.07626628875732422,-0.1771816253662113,-4.408901214599609,-0.012529185805844278,-0.034611139446496964,-0.14218645385117235,-4.422241237261915
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,60,NS,41244,41621,60000,0.0062833333333333075,-0.18256004034212125,-0.17979764938354492,-0.27602005004882635,-3.367788314819336,-0.2079088101695321,-0.22814035415649414,-0.3553359031677257,-6.25909423828125,-0.025348769827407303,-0.04838842153549194,-0.10428748130798215,-1.618364927071525
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,70,RS,6945,6981,7000,0.005142857142857227,-0.12879052637584343,-6.77106436342001e-05,-0.005247155949473378,-13.93814468383789,-0.2611006099783939,-0.3258051872253418,-0.23955802917480895,-2.670907974243164,-0.1323100836025528,-0.26473450123739894,-0.17448815621901304,-2.6720740807486436
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,70,PS,13478,13492,14000,0.0010000000000000009,-0.0912888049917544,-0.010206654667854309,-0.1875516891479494,-5.362619400024414,-0.19532236555385651,-0.2046661376953125,-0.26204452514648224,-6.406307220458984,-0.104033560562101,-0.11909141018986702,-0.24222663668915878,-6.420409415268296
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,70,NS,47073,47659,70000,0.008371428571428585,-0.16183928102403655,-0.16805648803710938,-0.26790723800659144,-2.4898815155029297,-0.2019949245269963,-0.22531938552856445,-0.3343534469604492,-3.900117874145508,-0.04015564350295797,-0.08435767889022827,-0.1636569499969478,0.6239052885757701
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,80,RS,7941,7981,8000,0.0050000000000000044,-0.13635602272965838,5.365908145904541e-05,0.0012618839740751592,-13.50547981262207,-0.28948629590962227,-0.2381143569946289,-0.2863838195800774,-1.1893329620361328,-0.15313027317996308,-0.16959594713989645,-0.23182860892848112,-1.1910446507399683
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,80,PS,15375,15406,16000,0.0019375000000000364,-0.08119915368291575,-0.010342031717300415,-0.04410324096679563,-3.833089828491211,-0.22890064887241302,-0.19712591171264648,-0.30861568450927734,-3.815706253051758,-0.14770149518949793,-0.19261306640692055,-0.2185052334447377,-3.825287865845894
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,80,NS,52563,53521,80000,0.011974999999999958,-0.2117289601391512,-0.19290590286254883,-0.36159181594848455,-0.9735145568847656,-0.2869495213594577,-0.2701702117919922,-0.46807384490966797,-2.5321731567382812,-0.0752205612203074,-0.10488557815551758,-0.21257047653197958,0.32625635527074337
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,90,RS,8919,8964,9000,0.0050000000000000044,-0.14909893787812015,0.0002466137520968914,0.010281062126159729,-11.571645736694336,-0.41316771598491364,-0.365509033203125,-0.5071632385253899,-1.5573368072509766,-0.26406877810679674,-0.2724623839603737,-0.4603129082213826,-1.5571182377025252
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,90,PS,17290,17301,18000,0.0006111111111110068,-0.09441676330804039,-0.006839469075202942,-0.08467402458190776,-3.316791534423828,-0.30015027278261464,-0.3034496307373047,-0.4378114700317379,-2.8708763122558594,-0.20573350947457314,-0.23700925335288048,-0.2821376759326082,-2.872283064236399
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,90,NS,58275,59364,90000,0.0121,-0.28097521755270627,-0.2681999206542969,-0.4484745979309128,-2.3232688903808594,-0.3673358331546872,-0.3234255313873291,-0.6529930114746101,-4.059246063232422,-0.08636061560198094,-0.1020822525024414,-0.314641356468206,-4.884715997148305
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,100,RS,9888,9939,10000,0.005099999999999993,-0.15481095348953947,0.0010598953813314438,0.03459150940179853,-9.90889835357666,-0.5654137786884785,-0.5730915069580078,-0.6468130111694315,-2.405071258544922,-0.4106028251989411,-0.45403204852482304,-0.5990816680132411,-2.405219535707147
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,100,PS,19155,19136,20000,-0.0009500000000000064,-0.09999528385523404,-0.005940169095993042,-0.08941445350647559,-6.305538177490234,-0.35816049594919086,-0.35285139083862305,-0.5148063659668036,-3.079559326171875,-0.25816521209395393,-0.25506769120693207,-0.44856021273881375,-3.0874291537811587
AlphaEdit_ORIGINAL,AlphaEdit_L4_ONLY,WITHIN_AlphaEdit,100,NS,63726,65348,100000,0.0162199999999999,-0.36529198274093844,-0.35000181198120117,-0.632579040527343,-1.6739521026611328,-0.4436421666712933,-0.43404054641723633,-0.7553911209106445,-3.9533920288085938,-0.07835018393035376,-0.07188498973846436,-0.37977347373962367,-0.5528840319020674
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,1,RS,100,100,100,0.0,-0.0006391596701723757,-0.0005126508476678282,-0.0011309066088870182,0.005226446315646172,-0.6709450006484996,-0.8717021942138672,-0.9830831527709982,-3.837198257446289,-0.670305840978326,-0.8732789762580069,-0.9836514529262779,-3.837620308273472
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,1,PS,190,183,200,-0.03499999999999992,0.25353652259655046,0.04219256341457367,1.6906536579132085,-0.5748004913330078,-1.584892192985862,-1.2836174964904785,-1.4282355308532697,-3.956460952758789,-1.8384287155824133,-2.030867777764797,-1.3005771398777135,-3.999990111682564
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,1,NS,867,845,1000,-0.02200000000000002,-0.5672248652398117,-0.46703004837036133,-0.3857737541198727,0.2709236145019531,-0.17010784763400366,-0.14960551261901855,-0.33495674133300746,-1.4817085266113281,0.3971170176058072,0.3627511262893677,0.4551613092422482,1.954927124781534
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,5,RS,500,500,500,0.0,0.0061990286753280084,0.00014013098552823067,0.0023414188064634833,0.7505651712417603,-0.9095641248226176,-1.0758929252624512,-1.0194849014282212,0.08090591430664062,-0.9157631534979451,-1.08238831111521,-1.0137012478924596,0.08102439375215909
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,5,PS,962,917,1000,-0.04499999999999993,0.27784642626177813,0.03695930540561676,0.601683568954468,3.4877824783325195,-1.1422211376512426,-1.147322177886963,-1.2091715812683113,-2.166217803955078,-1.4200675639130198,-1.1612845185445622,-1.301512991811613,-2.146532482933253
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,5,NS,4190,3835,5000,-0.07099999999999995,-1.225850290941274,-1.1878204345703125,-1.0862750053405712,-0.8023452758789062,0.00044520715562423874,0.06810235977172852,-0.15917558670044762,-1.7133541107177734,1.2262954980968996,1.1763405799865723,1.314103078842166,-0.22101418596867006
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,10,RS,997,996,1000,-0.0010000000000000009,0.0077294465921622785,0.0006445638719014823,0.009759798832237723,-13.108497619628906,-1.0763542711734768,-1.2438092231750488,-0.9204259872436538,-1.588369369506836,-1.0840837177656404,-1.245378055551555,-0.9214281883119853,-1.5880387842771597
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,10,PS,1939,1837,2000,-0.051000000000000045,0.2644273086852862,0.08429552614688873,0.8190281391143808,2.960542678833008,-1.1066024740748102,-1.1647043228149414,-0.9753236770629865,-0.8761634826660156,-1.3710297827600977,-1.2494606487452984,-0.6047457531443801,-0.8589966162107885
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,10,NS,8057,6936,10000,-0.11209999999999998,-1.221082402077009,-1.24159574508667,-0.8811530113220236,-1.1434307098388672,0.3315046675910942,0.4154057502746582,0.17212085723877024,-0.6733894348144531,1.5525870696681028,1.512453556060791,1.8840186119079583,0.3050232715177117
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,20,RS,1992,1992,2000,0.0,-0.0015466173132981514,0.0017283656052313745,0.04204315948300072,-6.9575653076171875,-1.4877459259927264,-1.5634546279907227,-1.1541707992553718,-0.19060134887695312,-1.4861993086794278,-1.5687754547252553,-1.1479708658851457,-0.19055833062157035
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,20,PS,3886,3615,4000,-0.06774999999999998,0.5897612661339464,0.29570460319519043,1.7065060138702393,-1.1544513702392578,-1.3488978886269027,-1.3244600296020508,-1.2378340721130368,0.8140792846679688,-1.9386591547608498,-1.858041774481535,-1.1558889774372787,0.8130478235834744
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,20,NS,15317,12941,20000,-0.11880000000000002,-0.8785930921333174,-0.8653817176818848,-0.4840969085693274,-3.349740982055664,0.5979780538998165,0.7397964000701904,0.42632474899291495,-2.712432861328125,1.4765711460331337,1.4915627241134644,1.7363459259271625,-2.506193756329594
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,30,RS,2989,2973,3000,-0.005333333333333301,0.1545613950914273,0.0021995920105837286,0.1340584184974432,-5.36131477355957,-1.4137170787552993,-1.448873519897461,-1.0569684982299812,3.366168975830078,-1.5682784738467266,-1.5354998742841417,-1.0405341522346134,3.3663603521999903
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,30,PS,5809,5200,6000,-0.10149999999999992,1.2332057094152622,0.8019644767045975,3.0755957126617437,-0.14086151123046875,-1.4311912483478277,-1.4181580543518066,-1.3509441375732418,0.6351985931396484,-2.6643969577630893,-2.5039212368428707,-1.9352722568670284,0.627505381940864
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,30,NS,22066,18684,30000,-0.11273333333333335,-0.6613382127721383,-0.6673614978790283,-0.13105411529541122,-0.3152484893798828,0.6994463654135705,0.822887659072876,0.5990567207336532,1.0855255126953125,1.360784578185709,1.4534703493118286,1.438246917724609,-1.19657778533292
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,40,RS,3978,3957,4000,-0.005250000000000088,0.12991187585573197,0.004436491406522691,0.3596588047221297,-6.120761871337891,-1.7288674699440598,-1.69804048538208,-1.3150768280029297,1.6891288757324219,-1.8587793457997908,-1.7520001805969514,-1.294543239678024,1.688323398178909
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,40,PS,7732,6937,8000,-0.09937499999999999,1.2821674835332482,0.9101113080978394,3.3326100826263403,-8.001508712768555,-1.3782826061045057,-1.3877577781677246,-1.2817911148071293,0.6086654663085938,-2.660450089637753,-2.6332730036228895,-1.7491200679971382,0.6076082295621745
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,40,NS,28720,24364,40000,-0.1089,-0.586432327810221,-0.5334506034851074,-0.2439604759216305,0.18880653381347656,0.7364623825591989,0.9314942359924316,0.611677837371829,-5.269357681274414,1.3228947103694184,1.3789632320404053,1.4135012079030256,-0.6744630336761475
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,50,RS,4968,4906,5000,-0.012400000000000078,0.25050879739678555,0.008249860140495002,1.005125035159293,-9.971881866455078,-2.1174589398361743,-2.1511120796203613,-1.9077934265136705,-2.3665313720703125,-2.3679677372329575,-2.24275320925517,-1.8813143955165295,-2.3667043255245517
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,50,PS,9643,8296,10000,-0.13470000000000004,1.8841536493482423,1.5299400687217712,4.47345104217529,-2.3810176849365234,-1.1902612643044588,-1.2308592796325684,-1.0158692359924313,-0.7723655700683594,-3.074414913652702,-3.1345884799957275,-1.7945065538864586,-0.7727351480898506
AlphaEdit_ORIGINAL,AlphaEdit_L8_ONLY,WITHIN_AlphaEdit,50,NS,35110,29844,50000,-0.10532000000000008,-0.527118469725159,-0.4405546188354492,-0.31410036087036275,-3.636444091796875,0.718561526805714,0.9512529373168945,0.43256731033325124,-9.33885383605957,1.245679996530873,1.2480089664459229,1.281134879589081,0.2605543495155871
