arm,stratum,ordinal_start,ordinal_end_exclusive,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99
MEMIT_L4_ONLY,last1000,9000,10000,PS,1864,2000,0.932,1000,891,0,c424d01da1b64930ece0b03fc4dbf67066e674eb5ff7cc9debdc925b1d6243ab,2000,1.4612334316349316,0.245585635304451,0.02791041787713766,1.7756877839565277,5.0365327358245855,15.1923189163208,1000,1.4612334316349316,0.5543983821407892,0.08922316911775852,2.0737301039334852,4.058074349164963,13.210335731506348,1446,2000,1481,2036,2000,9.317815081395208,9.041284084320068,6.594735622406006,11.935327768325806,14.398489570617683,26.557077407836914,1000,9.317815081395208,9.023996233940125,6.791171967983246,11.512349963188171,13.972277450561524,24.586024284362793,19,2000,29,2026,2000,7.856581649760277,8.087534260004759,4.82902102638036,11.239369735121727,14.008474170484988,26.543409364297986,1000,7.856581649760277,7.874140623025596,5.20943670195993,10.791333776112879,13.413450298958924,24.573632024694234,11.07704222679138,9.353879771232606,19.609327640533447,17.427256760597228,19.549110119875987,17.329462208156365
MEMIT_L4_ONLY,first100,0,100,NS,580,1000,0.58,100,19,0,1c76e0cf0195cc5e065f0d4f9046e9a0ce03c3e203e541fc4c30c1aab0700557,1000,7.469955814398359,7.452023267745972,4.718791604042053,10.083007335662842,12.44521884918213,24.89542579650879,100,7.46995581439836,7.674875235557556,5.250813806056977,9.393960762023926,11.515030269622804,17.456341648101805,83,1000,87,1010,1000,6.928202706441283,6.6635637283325195,4.080466866493225,9.339770793914795,11.969575691223145,25.07937240600586,100,6.928202706441282,6.562255537509918,4.615719371661544,8.992402064800261,10.776317262649536,13.311817741394043,65,1000,85,1030,1000,-0.5417531079570763,-0.8676126003265381,-3.5460667610168457,2.287272572517395,5.63756492137909,16.810830054804683,100,-0.5417531079570764,-0.8635438501834869,-2.927973398566246,1.4434661731123923,4.203389170467861,12.839248484745621,18.619519996643064,17.05917223930359,16.69751417160034,12.39363658714295,12.195191055536268,10.564225347195762
MEMIT_L4_ONLY,first500,0,500,NS,2694,5000,0.5388,500,82,0,56ad531b8426b7abebce0fae26055dc3b299702682b5832fd2848bb89a46ae6e,5000,6.7317977569358876,6.533180475234985,3.7453577518463135,9.351311922073364,11.860370445251466,24.89542579650879,500,6.7317977569358876,6.5799956023693085,4.315281250327825,8.782081043720245,11.063033046722413,18.2069393157959,493,5000,538,5070,5000,6.322724678294175,6.073988676071167,3.697323441505432,8.555197477340698,11.02715129852295,25.07937240600586,500,6.322724678294175,6.074649590253831,4.393253303319216,7.95832644701004,9.977509415745736,16.24513931274414,385,5000,430,5070,5000,-0.4090730786417128,-0.4099082946777344,-3.4991297125816345,2.6149537563323975,5.672287511825561,19.725207924851475,500,-0.4090730786417129,-0.3681309878826141,-2.7847585268318653,2.052002624422312,4.315412375926973,12.839248484745621,16.92298776626587,15.15398151016235,15.786984739303591,12.7179817199707,11.303680073469906,8.748179695349187
MEMIT_L4_ONLY,first1000,0,1000,NS,5502,10000,0.5502,1000,172,0,3f8a7c290903a82a10b079f95b725a1cd880a34182568c8f7865b2fbcc962e99,10000,6.7388855964586725,6.606523275375366,3.8724268674850464,9.371033668518066,11.759594154357911,24.89542579650879,1000,6.738885596458672,6.615442854166031,4.38694687045645,8.782081043720245,10.945210189819337,18.2069393157959,917,10000,1012,10150,10000,6.2162908122967,6.0095155239105225,3.5579389333724976,8.44559121131897,10.814166069030762,25.07937240600586,1000,6.216290812296699,6.01873824596405,4.337923875451088,7.847049820423127,9.503349618911743,16.31812391281128,841,10000,905,10110,10000,-0.522594784161972,-0.5265116691589355,-3.451669692993164,2.443899393081665,5.258755457401276,19.725223183640537,1000,-0.522594784161972,-0.49918410181999207,-2.7831862837076184,1.9208929181098937,4.1341008996963495,12.839248484745621,16.44490491867066,14.250592358589172,15.812369003295915,13.319102108240127,10.796662558373066,8.292734614694488
MEMIT_L4_ONLY,early,0,2000,NS,11362,20000,0.5681,2000,379,0,b7773b22168e5b8e1f3d8d2a7d56f08b11698968734e2a4bcc0a7d4ae54b0be6,20000,6.850162065478374,6.764745712280273,3.9951083064079285,9.460031986236572,11.894609546661382,28.370779037475586,2000,6.850162065478375,6.7786495804786675,4.585781539976597,8.911130267381669,10.993258676528932,18.500033378601074,1766,20000,1911,20240,20000,6.173708959584287,5.912595510482788,3.5165600776672363,8.420397996902466,10.832438755035401,25.28723907470703,2000,6.173708959584286,5.945060968399048,4.23174861073494,7.8050143122673035,9.520719347000123,17.970815086364745,1753,20000,1901,20270,20000,-0.6764531058940867,-0.6923484802246094,-3.6003360748291016,2.258857473731041,5.062500810623169,19.725223183640537,2000,-0.6764531058940868,-0.7579897761344909,-2.9794906571507456,1.726620251685381,4.1205197489261645,12.839248484745621,16.411569595336868,14.41637384033203,15.795392074584953,13.197496137619018,10.672554247453808,8.405550778744741
MEMIT_L4_ONLY,middle,2000,8000,NS,35095,60000,0.5849166666666666,6000,1175,0,4c7f1f53a31065a649664bfb58baac97dac3b18fc146b018aca0bdc1f320feb0,60000,6.868377184890463,6.734177827835083,4.095667481422424,9.383686304092407,11.857397937774657,29.35490608215332,6000,6.868377184890463,6.719453728199005,4.714113156497478,8.922221231460572,10.859987454414368,19.999438762664795,4851,60000,5453,61030,60000,5.9950745586358165,5.728843927383423,3.336019277572632,8.241316795349121,10.627501869201659,27.581714630126953,6000,5.995074558635817,5.745978873595595,4.115865111351013,7.574485725164413,9.430041637420656,18.631270122528075,5805,60000,6237,60780,60000,-0.8733026262546468,-0.8842358589172363,-3.7443673610687256,1.9791845381259918,4.774108040332794,20.121833801276807,6000,-0.8733026262546469,-0.8906339704990387,-3.1662676468491555,1.4312783867120744,3.694455427452922,11.137694501876831,16.69886405944824,14.566819452285774,15.65283398628235,12.869770457267764,10.393956957608461,8.346373923491926
MEMIT_L4_ONLY,recent,8000,10000,NS,11391,20000,0.56955,2000,362,0,ba0cb349c3f83780c15d1909f6da7296fe8d3ecdbe06d7e1d682575652e324c6,20000,6.662263706018385,6.553746938705444,3.8592071533203125,9.203283786773682,11.651052379608155,28.10835075378418,2000,6.662263706018387,6.503544491529464,4.479657763242721,8.621512067317964,10.65798117160797,15.735546112060547,1830,20000,2048,20360,20000,5.96479605964974,5.711656093597412,3.351589798927307,8.166849851608276,10.52080945968628,27.581714630126953,2000,5.96479605964974,5.722612172365189,4.050182875990867,7.520763497799635,9.513116245269774,14.961508655548096,1958,20000,2081,20220,20000,-0.6974676463686461,-0.7432563304901123,-3.5634095817804337,2.188601493835449,5.037618529796601,18.1579087585269,2000,-0.6974676463686461,-0.7570664137601852,-2.867069625854492,1.5632244918495417,3.956974277943374,12.938057901710271,16.14282312393188,14.096209237098694,15.305366945266652,12.666490814208982,10.93829541325569,8.535468871243298
MEMIT_L4_ONLY,last1000,9000,10000,NS,5593,10000,0.5593,1000,167,0,691eddbb3a34f70917db960d66a8bc4d5216d13adc7a800a5674fd63314c7aea,10000,6.599011201283801,6.461473703384399,3.7718124985694885,9.15832233428955,11.557428169250489,28.10835075378418,1000,6.599011201283802,6.483875268697739,4.4164094480453056,8.554925656318664,10.689938569068909,15.735546112060547,962,10000,1074,10180,10000,6.047058386810869,5.815832138061523,3.4467169046401978,8.209665060043335,10.599004650115967,27.581714630126953,1000,6.0470583868108685,5.900396060943604,4.192296653985977,7.5674702525138855,9.405217347145081,14.961508655548096,958,10000,1022,10130,10000,-0.5519528144729323,-0.6427617073059082,-3.442996859550476,2.3366498947143555,5.297965407371521,18.1579087585269,1000,-0.5519528144729324,-0.6809437155723572,-2.8517484605312347,1.7022792428731919,4.354393613645807,12.938057901710271,16.151827392578127,13.88980680656433,15.368019962310798,13.063759989738461,11.311283970046796,8.755626349956726
AlphaEdit_L4_ONLY,first100,0,100,RS,99,100,0.99,100,99,0,359442ce1bbc9fa30c2a33241ed9f750d9c2f470f927e1a647ae9a01f0b341f9,100,0.7678097838486428,0.04356324300169945,0.00873627862893045,0.2591198533773422,2.732318711280825,15.90229320526123,100,0.7678097838486428,0.04356324300169945,0.00873627862893045,0.2591198533773422,2.732318711280825,15.90229320526123,88,100,89,101,100,10.697475160360336,10.175459861755371,7.660941958427429,13.95758843421936,15.999898338317871,26.39508819580078,100,10.697475160360336,10.175459861755371,7.660941958427429,13.95758843421936,15.999898338317871,26.39508819580078,0,100,3,103,100,9.929665376511693,9.87797889392823,6.24232832621783,13.942821805219864,15.99262416260899,26.394809284975054,100,9.929665376511693,9.87797889392823,6.24232832621783,13.942821805219864,15.99262416260899,26.394809284975054,7.503472890853925,7.503472890853925,19.86412038803104,19.86412038803104,19.860114769556418,19.860114769556418
AlphaEdit_L4_ONLY,first500,0,500,RS,495,500,0.99,500,495,0,4ba57ba67e9a83f33d8c4745adbbf2dc709f1cba6e00f4ac334112d6a05f0784,500,0.6071078738531068,0.028738556429743767,0.005976537242531776,0.23192786052823067,1.7813762068748475,15.90229320526123,500,0.6071078738531068,0.028738556429743767,0.005976537242531776,0.23192786052823067,1.7813762068748475,15.90229320526123,437,500,443,507,500,10.909203110694886,10.759721279144287,7.900909423828125,13.728301525115967,16.40733985900879,26.39508819580078,500,10.909203110694886,10.759721279144287,7.900909423828125,13.728301525115967,16.40733985900879,26.39508819580078,0,500,6,507,500,10.302095236841778,10.262976703903405,7.110466693760827,13.647304843674647,16.32920832503587,26.394809284975054,500,10.302095236841778,10.262976703903405,7.110466693760827,13.647304843674647,16.32920832503587,26.394809284975054,6.638317670822142,6.638317670822142,21.069906692504883,21.069906692504883,21.066290176108012,21.066290176108012
AlphaEdit_L4_ONLY,first1000,0,1000,RS,987,1000,0.987,1000,987,0,6bb26c6ae12c89af836d8ee1255868276f9e6638ab7c629b360797930d4b6d79,1000,0.5201093687742068,0.02543263230472803,0.005755488644354045,0.17248620837926865,1.410560441017151,15.90229320526123,1000,0.5201093687742068,0.02543263230472803,0.005755488644354045,0.17248620837926865,1.410560441017151,15.90229320526123,887,1000,901,1015,1000,11.022371007569134,10.917133331298828,7.989642858505249,13.803820848464966,16.523477935791018,26.39508819580078,1000,11.022371007569134,10.917133331298828,7.989642858505249,13.803820848464966,16.523477935791018,26.39508819580078,4,1000,12,1011,1000,10.502261638794927,10.606447719503194,7.405696989968419,13.671749795874348,16.427494734711946,26.394809284975054,1000,10.502261638794927,10.606447719503194,7.405696989968419,13.671749795874348,16.427494734711946,26.394809284975054,6.823058876991271,6.823058876991271,20.8116131401062,20.8116131401062,20.81110711534828,20.81110711534828
AlphaEdit_L4_ONLY,early,0,2000,RS,1973,2000,0.9865,2000,1973,0,a0ef025b32f9db3ffcc2a28f801e500d27df0562bea9e3b73e859117293ba28b,2000,0.473743263041606,0.020186983980238438,0.004825731157325208,0.1246190182864666,1.2710062861442621,15.90229320526123,2000,0.473743263041606,0.020186983980238438,0.004825731157325208,0.1246190182864666,1.2710062861442621,15.90229320526123,1800,2000,1823,2024,2000,11.161293171111494,10.980206489562988,8.208066940307617,13.838194847106934,16.770237922668457,26.39508819580078,2000,11.161293171111494,10.980206489562988,8.208066940307617,13.838194847106934,16.770237922668457,26.39508819580078,7,2000,29,2027,2000,10.687549908069888,10.785263924743049,7.59335623960942,13.751321703428403,16.67022338989191,26.394809284975054,2000,10.687549908069888,10.785263924743049,7.59335623960942,13.751321703428403,16.67022338989191,26.394809284975054,6.822699580192566,6.822699580192566,21.6031227684021,21.6031227684021,21.602783845876402,21.602783845876402
AlphaEdit_L4_ONLY,middle,2000,8000,RS,5973,6000,0.9955,6000,5973,0,789af4403dd5209b23e90ec51b3b2b851a9d3254c0a47859d690e4dfa422a37e,6000,0.19362598185618754,0.0070878611877560616,0.002302616194356233,0.02859867736697197,0.18177969753742226,11.027862548828125,6000,0.19362598185618754,0.0070878611877560616,0.002302616194356233,0.02859867736697197,0.18177969753742226,11.027862548828125,5765,6000,5865,6103,6000,12.335329704172599,12.114793300628662,9.446531057357788,14.919808864593506,17.71892681121826,28.295740127563477,6000,12.335329704172599,12.114793300628662,9.446531057357788,14.919808864593506,17.71892681121826,28.295740127563477,10,6000,62,6078,6000,12.141703722316413,12.039704494178295,9.229080374236219,14.886913015507162,17.710420509688266,28.29553653881885,6000,12.141703722316413,12.039704494178295,9.229080374236219,14.886913015507162,17.710420509688266,28.29553653881885,4.699550747871404,4.699550747871404,22.345092735290528,22.345092735290528,22.34325293715927,22.34325293715927
AlphaEdit_L4_ONLY,recent,8000,10000,RS,1993,2000,0.9965,2000,1993,0,863161c6c7b8a5ce548bfcba3be656dd2f45700c36929940edf5e0c70efcf5c2,2000,0.0980122825974995,0.003537826705724001,0.0015645298990420997,0.00970974937081337,0.03691006526350984,9.499635696411133,2000,0.0980122825974995,0.003537826705724001,0.0015645298990420997,0.00970974937081337,0.03691006526350984,9.499635696411133,1964,2000,2000,2036,2000,13.024926880955697,12.750411033630371,10.248921394348145,15.591538906097412,18.111130714416507,26.409507751464844,2000,13.024926880955697,12.750411033630371,10.248921394348145,15.591538906097412,18.111130714416507,26.409507751464844,1,2000,15,2022,2000,12.926914598358197,12.74365018105891,10.198503729741788,15.581394112145063,18.09032426949998,26.408971572644077,2000,12.926914598358197,12.74365018105891,10.198503729741788,15.581394112145063,18.09032426949998,26.408971572644077,3.3030031681060774,3.3030031681060774,22.825688705444335,22.825688705444335,22.824155461185725,22.824155461185725
AlphaEdit_L4_ONLY,last1000,9000,10000,RS,996,1000,0.996,1000,996,0,a0e4c11982c1130381d82807eb4797766cc634ee7ec4e97fe6c5fc5952a8be16,1000,0.10499121975914022,0.0033566581550985575,0.0015429567429237068,0.008538288064301014,0.03521348759531976,7.103618621826172,1000,0.10499121975914022,0.0033566581550985575,0.0015429567429237068,0.008538288064301014,0.03521348759531976,7.103618621826172,981,1000,999,1018,1000,13.102854819536208,12.935455799102783,10.310908317565918,15.680540323257446,18.20241222381592,25.9990177154541,1000,13.102854819536208,12.935455799102783,10.310908317565918,15.680540323257446,18.20241222381592,25.9990177154541,0,1000,8,1013,1000,12.99786359977707,12.911671745270723,10.213986894115806,15.673826351994649,18.194167580991053,25.993375275749713,1000,12.99786359977707,12.911671745270723,10.213986894115806,15.673826351994649,18.194167580991053,25.993375275749713,3.5701360034942615,3.5701360034942615,22.666892261505126,22.666892261505126,22.665647760240827,22.665647760240827
AlphaEdit_L4_ONLY,first100,0,100,PS,187,200,0.935,100,89,0,c1fa308b89c7d54c61ae92073b6d4be4d26a7fd377491419c4870a97b38c4291,200,2.093991973960074,1.0933324098587036,0.15385745465755463,2.895589828491211,5.842634487152098,12.16492748260498,100,2.093991973960074,1.3737520650029182,0.5759279509074986,2.9116814169101417,4.644607389904563,10.051505088806152,114,200,116,202,200,8.91474340930581,8.742342948913574,6.264325141906738,11.15822172164917,13.979870510101318,18.58731460571289,100,8.91474340930581,8.636000156402588,6.626303851604462,11.515452980995178,13.622189474105836,17.011805534362793,3,200,9,206,200,6.820751435345738,7.03204239346087,3.661565899848938,9.617101865820587,12.277725703269242,18.58521693572402,100,6.820751435345738,6.562413598410785,4.0895265229046345,9.514926757663488,11.759475058689713,16.993396505713463,10.672811803817744,8.105097739696513,17.06762008666991,16.415942845344546,16.819688700996338,14.736728174309258
AlphaEdit_L4_ONLY,first500,0,500,PS,940,1000,0.94,500,450,0,e6fef54b61cfcd6af39ee77cc7eb4ead4b2d3060c39cbabe384d36342d39d04c,1000,2.012026393919463,0.8597936928272247,0.13723338767886162,2.882878065109253,5.767179346084595,15.410326957702637,500,2.012026393919463,1.2511811777949333,0.41936463862657547,2.7818865310400724,4.858768606185915,14.894828796386719,589,1000,602,1014,1000,8.869114158466457,8.73538064956665,6.343900203704834,11.040488243103027,13.790110778808595,24.43416976928711,500,8.869114158466457,8.69702023267746,6.6309917867183685,10.846830129623413,12.90142550468445,20.38337230682373,17,1000,29,1014,1000,6.857087764546995,6.9514380395412445,3.7338487207889557,9.813872063998133,12.523300000280141,24.422289412468672,500,6.857087764546995,6.792515700333752,4.213825166225433,9.434420701116323,11.672647196007892,20.37247662631853,11.28253963470459,9.758879089355466,17.91369386672973,17.125311889648433,17.5707920541428,16.993872972577808
AlphaEdit_L4_ONLY,first1000,0,1000,PS,1883,2000,0.9415,1000,904,0,90eacf7e4e9aee36e51dfe2b270d3f4ba8613b07e7b42833d15c5074b3f46884,2000,1.9564515024199391,0.7794003188610077,0.11824322864413261,2.853252649307251,5.679118347167972,15.410326957702637,1000,1.9564515024199391,1.1966801136732101,0.32966175419278443,2.750871842727065,4.962133479118347,14.894828796386719,1201,2000,1228,2030,2000,8.983771776378155,8.806164741516113,6.484074115753174,11.266975164413452,13.856292724609377,24.43416976928711,1000,8.983771776378155,8.80577003955841,6.760534226894379,11.12726104259491,13.158815622329712,21.217056274414062,31,2000,50,2022,2000,7.027320273958216,7.049377843737602,4.056586693041027,9.964611813426018,12.79898629980162,24.422289412468672,1000,7.027320273958216,7.075342852622271,4.443780288100243,9.736451119184494,11.84481995459646,20.96259132772684,10.8723846244812,9.34874065876007,18.41941171646118,17.01289216995239,17.713923870828,16.86731472931802
AlphaEdit_L4_ONLY,early,0,2000,PS,3771,4000,0.94275,2000,1814,0,f1fe394e4c502b1a8ae48e7c4f4180d1e84a040dc2f5a72aa20033eb079c502e,4000,1.8470160554826562,0.680679053068161,0.0981252882629633,2.7155262231826782,5.564607048034667,17.689565658569336,2000,1.8470160554826562,1.0627333614975214,0.2523881104425527,2.7497340058907866,4.881809639930726,16.66900062561035,2486,4000,2528,4048,4000,9.05006772151217,8.862818241119385,6.5535513162612915,11.35047173500061,13.800450706481932,24.43416976928711,2000,9.05006772151217,8.846920728683472,6.838787317276001,11.23879611492157,13.218185043334962,21.217056274414062,39,4000,84,4054,4000,7.203051666029513,7.223494417965412,4.239287912845612,10.199861003551632,12.994580448046326,24.422289412468672,2000,7.203051666029513,7.202739938162267,4.661960870027542,9.935561272402992,12.248366941139105,20.96259132772684,10.562959976196288,8.664648184776306,18.01462848663328,16.740537281036374,17.64398143766446,16.660390701845753
AlphaEdit_L4_ONLY,middle,2000,8000,PS,11502,12000,0.9585,6000,5601,0,b1269639cffb64c4add32271b075e87c95ef4cdccd435062875e3a8ae4e3387d,12000,1.5561819190533854,0.38674935698509216,0.05456654820591211,2.183168947696686,4.9811788558959975,19.732791900634766,6000,1.5561819190533854,0.7576907761394978,0.13127018901286647,2.2881868277909234,4.2402699589729345,13.751932621002197,8102,12000,8291,12206,12000,9.537777618189498,9.330292701721191,6.9518150091171265,11.91442084312439,14.359969997406006,25.18805694580078,6000,9.537777618189498,9.382906198501587,7.1796117424964905,11.674600005149841,13.907565402984623,23.069422721862793,78,12000,186,12156,12000,7.981595699136111,7.965594923589379,4.938078388571739,11.08852407336235,13.88202572707087,25.18765290794545,6000,7.981595699136111,7.940553896129131,5.3063864186406136,10.633702730294317,13.272256619122347,23.06477955856826,10.047730255126956,8.878826951980596,19.10517784118653,18.0213102054596,18.984985601650557,17.924960308044685
AlphaEdit_L4_ONLY,recent,8000,10000,PS,3863,4000,0.96575,2000,1890,0,9417bbfb7604d52b98f082445cecfcf6a4256c69d4fd900999654d98189656d1,4000,1.4305923698157075,0.322057843208313,0.043943433091044426,1.9282089471817017,4.721967840194702,16.511341094970703,2000,1.4305923698157075,0.6456753239035606,0.10408447773079388,2.1008234098553658,3.949312605243177,13.95253849029541,2774,4000,2839,4072,4000,9.865792258646339,9.625065803527832,7.214943885803223,12.28251314163208,14.729089736938477,26.362638473510742,2000,9.865792258646339,9.727667808532715,7.525365233421326,12.059530377388,14.19347348213196,22.721976280212402,19,4000,51,4044,4000,8.435199888830631,8.486119449138641,5.479048237204552,11.444673960329965,14.262333158170804,26.35475887078792,2000,8.435199888830631,8.530916881281883,5.704551867209375,11.27039021521341,13.602923031896355,22.68735338235274,9.455633106231664,8.482147874832153,19.17870412826538,18.263671674728393,19.073647140046813,17.932393844714387
AlphaEdit_L4_ONLY,last1000,9000,10000,PS,1922,2000,0.961,1000,937,0,2880e7c2e807f9da21c0747775028cfd58364be550178e82b78a0e8b8a837f6a,2000,1.4416025217466704,0.2961590737104416,0.04160962998867035,1.956123799085617,4.836309051513672,14.404792785644531,1000,1.4416025217466704,0.573421835899353,0.08825372357387096,2.1509260311722755,4.003050482273102,12.59739875793457,1393,2000,1426,2036,2000,9.965176785718649,9.70918321609497,7.352692365646362,12.301295518875122,14.851937675476076,26.362638473510742,1000,9.965176785718649,9.775912165641785,7.612625896930695,12.087368249893188,14.225373029708862,22.721976280212402,12,2000,30,2026,2000,8.523574263971978,8.621760420501232,5.52577930688858,11.566029014065862,14.429559697327205,26.35475887078792,1000,8.523574263971978,8.617493319325149,5.740121394395828,11.342098153894767,13.907632472319529,22.68735338235274,9.650053262710571,8.911997575759885,19.122287616729736,18.164256982803344,18.926490237237886,17.75046981082065
AlphaEdit_L4_ONLY,first100,0,100,NS,662,1000,0.662,100,29,0,1a2972d989f1625cf345c4712dbbaa1c54154eef8f19c13a00c6c0ce6efbf676,1000,8.510329518654967,8.414082527160645,5.864057183265686,11.321417570114136,13.796035766601564,22.856346130371094,100,8.510329518654965,8.151531779766083,6.3803950548172,10.977573657035828,12.987257127761842,16.303943729400636,52,1000,53,1010,1000,6.995555140785873,6.795515060424805,4.433581113815308,9.28229808807373,11.81337013244629,19.57520866394043,100,6.995555140785873,6.798149228096008,5.07490076222457,8.98569153547287,9.845599268674851,13.200285243988038,41,1000,71,1030,1000,-1.514774377869093,-1.6139698028564453,-4.2702595591545105,1.167374610900879,4.375261950492859,16.576348779839464,100,-1.5147743778690932,-1.6971328020095826,-3.95838323533535,0.43290722370147705,2.2040909695625484,7.983990433078725,17.520560359954832,14.318875126838694,16.577265701293946,13.195391401290895,9.117617150321601,6.816693902301725
AlphaEdit_L4_ONLY,first500,0,500,NS,3082,5000,0.6164,500,94,0,95390dc97eb580c7e4467e6446efb7f7a92f1e43e5b0dec7cdd4dc75639b6ca1,5000,7.964195993557898,7.978605031967163,5.316034913063049,10.591028213500977,12.920782089233406,22.856346130371094,500,7.964195993557898,7.909713554382325,6.073774401005357,9.740781009197235,11.814159536361696,18.56103515625,300,5000,349,5070,5000,6.812772705076006,6.594343185424805,4.263395428657532,9.102484941482544,11.627315998077393,22.106369018554688,500,6.812772705076006,6.650811621244065,5.022121036052704,8.416096630692483,9.822984046936035,13.705400466918945,322,5000,388,5070,5000,-1.151423288481892,-1.2173848152160645,-4.094712287187576,1.5899451971054077,4.507419776916504,19.076844727620482,500,-1.151423288481892,-1.2260300691239536,-3.2747856074944135,0.8915841549634933,3.1607840025424987,8.713450413942336,17.210713863372806,15.075489936828614,16.1422801399231,12.516666538715358,11.114005202911795,7.34401842039637
AlphaEdit_L4_ONLY,first1000,0,1000,NS,6258,10000,0.6258,1000,181,0,b8050f210cdbdad0d16ea4f8b0439ed5335be748abd1b12ff707c3952298efaf,10000,7.9106409051842554,7.929692983627319,5.236812233924866,10.514984130859375,12.842944049835207,24.05834197998047,1000,7.910640905184255,7.840031170845032,5.894583713542669,9.80716005563736,11.676182861328126,18.56103515625,557,10000,678,10150,10000,6.677669104204944,6.457937479019165,4.050772547721863,9.016228675842285,11.464997386932374,26.55191421508789,1000,6.677669104204944,6.5301179647445675,5.025111597776413,8.186269867420197,9.768986535072328,18.40669193267822,725,10000,820,10110,10000,-1.2329718009793111,-1.2635955810546875,-4.1421496868133545,1.5224789381027222,4.337918281555178,19.076844727620482,1000,-1.2329718009793111,-1.2006545796990395,-3.3011423155665396,0.6961342230439186,2.7364266514778137,8.767593288421631,17.136159267425537,14.732254083156585,16.02991813659668,12.332492419719694,10.754216084815575,7.116968716595321
AlphaEdit_L4_ONLY,early,0,2000,NS,12788,20000,0.6394,2000,387,0,72056fc5dc710473ab79c329e955954b654f5a9572016ade9038fa9c99ad3f4a,20000,8.015352078392128,8.038614273071289,5.338513374328613,10.63105583190918,12.989568328857427,24.129793167114258,2000,8.015352078392128,7.955135297775269,5.979747772216797,10.027722191810607,11.801218957901002,18.56103515625,1069,20000,1261,20240,20000,6.606014325742808,6.384422302246094,3.9364338517189026,8.981040239334106,11.43894300460816,26.55191421508789,2000,6.606014325742808,6.493323564529419,4.927055320143699,8.162021505832673,9.69938632965088,18.40669193267822,1538,20000,1748,20270,20000,-1.4093377526493205,-1.4483327865600586,-4.351962924003601,1.4107685089111328,4.193029069900513,20.94115830800729,2000,-1.4093377526493205,-1.3840757966041566,-3.6046071857213975,0.6485139966011048,2.5560620760917674,8.811513295210897,17.24017320632932,14.577813153266906,16.018240032196044,12.27157414007187,10.437124204970893,7.116968716595321
AlphaEdit_L4_ONLY,middle,2000,8000,NS,39521,60000,0.6586833333333333,6000,1267,0,d7f92857cc379de102a71453d8299935b4194b56fe54e0bdae9bd76b1aed457a,60000,8.032352859652574,8.037699699401855,5.3864195346832275,10.605509042739868,12.922475624084472,25.146448135375977,6000,8.032352859652573,7.998666095733643,6.026931703090668,9.997419345378876,11.714267187118532,17.851428031921387,2981,60000,3847,61030,60000,6.428896584339644,6.2192864418029785,3.7112298011779785,8.80029010772705,11.224884223937986,26.530656814575195,6000,6.428896584339645,6.281948912143707,4.81010153144598,7.9868711709976195,9.544589982032777,16.803335762023927,5064,60000,5663,60780,60000,-1.603456275312929,-1.6528210639953613,-4.546504735946655,1.1698897033929825,4.044525361061096,24.52338182926178,6000,-1.603456275312929,-1.718329131603241,-3.7361185938119887,0.34644585549831386,2.553896808312277,10.347108981758357,17.249677371978766,14.670949471473694,15.728021802902228,12.01807215833664,10.045305013656616,6.660499566015969
AlphaEdit_L4_ONLY,recent,8000,10000,NS,13039,20000,0.65195,2000,428,0,8514a9050d1dcc13029a482af8442c31ab16cd870fc2322bce0b132264dc402c,20000,7.988083624262105,8.004050731658936,5.24081289768219,10.61208724975586,13.072930812835697,26.574810028076172,2000,7.988083624262106,7.911678290367126,5.967272245883942,9.945067214965821,11.958764767646791,18.659293460845948,1066,20000,1340,20360,20000,6.3978888928426665,6.171417713165283,3.7183609008789062,8.755112409591675,11.087521362304688,22.92542266845703,2000,6.397888892842666,6.261284756660462,4.7584502175450325,7.85797758102417,9.441869606971741,17.215589427947997,1608,20000,1784,20220,20000,-1.590194731419439,-1.6246604919433594,-4.533742845058441,1.2249075174331665,4.022818231582645,21.236420324916253,2000,-1.590194731419439,-1.5175569593906402,-3.726380705833435,0.514083104999736,2.4870021124184145,9.554408645629882,17.259444713592522,14.58535535621643,15.698664665222164,12.133364941120147,10.230086071398096,6.851872899261244
