family,arm,layer,checkpoint_requests,metric,subset,denominator,atwrite_numerator,final_numerator,atwrite_rate,final_rate,retained,lost,recovery,initial_and_current_failure,entry_success_denominator,loss_rate_among_entry_success,atwrite_desired_margin_mean,atwrite_desired_margin_median,atwrite_desired_margin_p90,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
MEMIT,MEMIT_L7_ONLY,7,7000,NS,active,68810,43568,38150,0.6331637843336725,0.5544252288911495,31688,11880,6462,18780,43568,0.2726771942710246,1.6955032532745593,1.4863147735595703,7.8565473556518555,0.5679418728328351,0.47728872299194336,5.464758634567261,-1.1275613804417242,-0.623711347579956,3.1715915203094482,6.450503160897481,6.322462558746338,11.149971008300781,5.882561288064647,5.60701322555542,10.07097339630127,-0.43281523756326284,-0.09608148038387299,3.0073680877685547,0.6947461428784614,0.507086462341249,4.22484016418457
MEMIT,MEMIT_L7_ONLY,7,7000,NS,superseded,1190,688,669,0.5781512605042017,0.5621848739495798,458,230,211,291,688,0.33430232558139533,1.0912210028704663,0.7860012054443359,6.977776527404785,0.6258995775477726,0.5623350143432617,5.02718448638916,-0.46532142532269366,-0.1936647891998291,4.758196830749512,6.787727692804667,6.836587429046631,10.53299331665039,6.1618281152568946,6.2757532596588135,9.077338218688965,-0.2966359749295506,0.0351557731628418,3.738513946533203,0.16868545039314306,0.17955923080444336,3.898106575012207
MEMIT,MEMIT_L7_ONLY,7,8000,RS,all,8000,7851,6751,0.981375,0.843875,6705,1146,46,103,7851,0.14596866641192205,9.150049324313002,9.11538760829717,14.260696176439524,4.5508589169493705,4.61568421125412,10.17348849773407,-4.599190407363633,-3.780213466845453,0.7870052456855774,2.597913004918134,1.3046261668205261,7.081467628479004,7.148771921867505,6.955067873001099,11.258203506469727,2.3077786964843328,1.1021121833473444,6.591828238219023,-2.2914117108793,-1.8730850219726562,1.9083814024925232
MEMIT,MEMIT_L7_ONLY,7,8000,RS,active,7851,7705,6650,0.9814036428480448,0.8470258565787798,6605,1100,45,101,7705,0.1427644386761843,9.160711065623286,9.11712389625609,14.268077694810927,4.6037500243482885,4.6665358543396,10.199738025665283,-4.556961041274998,-3.7093220353126526,0.8025691881775856,2.5456990807043978,1.2534282207489014,6.994568824768066,7.149449105052686,6.956422805786133,11.261474609375,2.259177200296844,1.0497880624607205,6.472034938633442,-2.297783840978154,-1.872788429260254,1.9020271301269531
MEMIT,MEMIT_L7_ONLY,7,8000,RS,superseded,149,146,101,0.9798657718120806,0.6778523489932886,100,46,1,2,146,0.3150684931506849,8.588268579165108,9.021613419055939,13.330414276570082,1.7639590230641102,1.3794164657592773,6.235378265380859,-6.824309556100998,-7.034872069954872,-0.572282537817955,5.349131253253998,5.524980068206787,9.077361106872559,7.1130902763181085,6.91635799407959,10.47994327545166,4.868653505665349,4.731594234704971,8.694918137043715,-1.9556560504356486,-1.9320926666259766,2.591642379760742
MEMIT,MEMIT_L7_ONLY,7,8000,PS,all,16000,14175,11809,0.8859375,0.7380625,11153,3022,656,1169,14175,0.21319223985890653,6.077501434028536,6.231148342601955,12.276038389652967,3.024170763817804,2.741810768842697,9.098523944616318,-3.0533306702107312,-2.457386016845703,2.447332624113187,4.927049608995455,4.227160930633545,10.677994728088379,7.951220372813259,7.623441696166992,12.626910209655762,2.728901220713853,1.923712675459683,7.696280479431152,-0.3244294494968781,-0.2558555603027344,4.308685302734375
MEMIT,MEMIT_L7_ONLY,7,8000,PS,active,15702,13949,11634,0.888358170933639,0.7409247229652274,11001,2948,633,1120,13949,0.21134131478959065,6.124279765464622,6.275312073528767,12.304821146884933,3.067544097408712,2.7871150970458984,9.123347759246826,-3.0567356680559103,-2.4525985550135374,2.421950340270996,4.880939528384222,4.140066862106323,10.666095733642578,7.948483625792934,7.625831604003906,12.625581741333008,2.7226711890851587,1.901914730668068,7.702876456081867,-0.33406447897075164,-0.26146435737609863,4.2866387367248535
MEMIT,MEMIT_L7_ONLY,7,8000,PS,superseded,298,226,175,0.7583892617449665,0.587248322147651,152,74,23,49,226,0.3274336283185841,3.612691500439815,3.658593475818634,9.665010176133364,0.7387745086351354,0.732457160949707,5.236215636134148,-2.8739169918046796,-2.8426929712295532,3.1530020236968994,7.3566485544906515,6.969980955123901,11.680601119995117,8.095423063125786,7.470970869064331,12.784573554992676,3.057169531565394,2.9603165984153748,7.5698195695877075,0.1832525397607144,0.12544655799865723,4.941176891326904
MEMIT,MEMIT_L7_ONLY,7,8000,NS,all,80000,49064,41651,0.6133,0.5206375,33944,15120,7707,23229,49064,0.3081689222240339,1.4605729203924551,1.2308764457702637,7.545514166355133,0.21263027627485498,0.17320680618286133,5.12571907043457,-1.2479426441176,-0.794212818145752,3.2432451248168945,6.502780034958466,6.352118015289307,11.317134857177734,6.290149758683611,6.081785202026367,10.447558403015137,-0.2666423922824924,-0.02988719940185547,3.43696928024292,0.9813002518351077,0.726804256439209,4.833545684814453
MEMIT,MEMIT_L7_ONLY,7,8000,NS,active,78510,48227,40832,0.6142784358680423,0.5200866131702968,33387,14840,7445,22838,48227,0.3077114479440977,1.4718348594073403,1.2444006204605103,7.5670928955078125,0.20939649570755298,0.16916608810424805,5.13325309753418,-1.2624383636997873,-0.804328978061676,3.211024284362793,6.49813516987751,6.341357231140137,11.336419105529785,6.288738674169957,6.073166131973267,10.465028762817383,-0.26934194921751775,-0.033387184143066406,3.4265050888061523,0.9930964144822695,0.7316097021102905,4.850315093994141
MEMIT,MEMIT_L7_ONLY,7,8000,NS,superseded,1490,837,819,0.561744966442953,0.5496644295302013,557,280,262,391,837,0.3345280764635603,0.8671669928363256,0.6306653022766113,6.471819162368774,0.3830222979788012,0.35837268829345703,4.549539566040039,-0.48414469485752437,-0.1696629524230957,4.645151138305664,6.747523899056367,6.721167087554932,10.360849380493164,6.364501601077566,6.361135959625244,9.600031852722168,-0.12439929498797095,0.2005453109741211,3.9491472244262695,0.3597453998695534,0.4117927551269531,4.14163875579834
MEMIT,MEMIT_L7_ONLY,7,9000,RS,all,9000,8848,7598,0.9831111111111112,0.8442222222222222,7542,1306,56,96,8848,0.14760397830018082,9.17942224431805,9.11341094225645,14.251206180779263,4.67076731091151,4.641140483319759,10.49925047159195,-4.5086549334065396,-3.6532286442816257,0.8553347513079643,2.527488365689261,1.2192036509513855,7.055215835571289,7.1982556766007715,6.9371843338012695,11.537710189819336,2.249051309492835,1.0198790767462924,6.50010027224198,-2.2596036239137045,-1.8322710990905762,1.9181480407714844
MEMIT,MEMIT_L7_ONLY,7,9000,RS,active,8824,8675,7484,0.983114233907525,0.8481414324569356,7428,1247,56,93,8675,0.1437463976945245,9.19380077251818,9.119308888912201,14.266256212256849,4.731901148846938,4.728485584259033,10.545877702534199,-4.4618996236712425,-3.6037680635927245,0.8773241341114044,2.4720697714518067,1.160094976425171,6.980595588684082,7.203970920298745,6.938406705856323,11.558138847351074,2.198119594895398,0.9735124874860048,6.398410199675709,-2.2637800287758445,-1.8309588432312012,1.9030847549438477
MEMIT,MEMIT_L7_ONLY,7,9000,RS,superseded,176,173,114,0.9829545454545454,0.6477272727272727,114,59,0,3,173,0.34104046242774566,8.458535125920621,8.71333203400718,13.330414276570082,1.6057389816943959,1.4474585056304932,6.901025056838989,-6.852796144226224,-6.772484451532364,-1.2252991497516632,5.3059751585943475,5.256431341171265,9.374886512756348,6.911714140288743,6.924816846847534,10.354789733886719,4.8025822731734396,4.693493537604809,8.606429398059845,-2.050213871052785,-1.9949581623077393,2.312002658843994
MEMIT,MEMIT_L7_ONLY,7,9000,PS,all,18000,16003,13246,0.8890555555555556,0.7358888888888889,12479,3524,767,1230,16003,0.22020871086671248,6.163443988738375,6.306128907948732,12.345836281776428,2.951585016029259,2.746003746986389,8.91977646946907,-3.2118589727091154,-2.6580925583839417,2.330197334289551,4.820480708010191,4.152959823608398,10.48326587677002,7.77206572403945,7.487055778503418,12.408002853393555,2.630682727845651,1.8913581371307373,7.609465539455414,-0.5811762448634642,-0.4383828639984131,3.9702510833740234
MEMIT,MEMIT_L7_ONLY,7,9000,PS,active,17648,15727,13052,0.891149138712602,0.7395738893925657,12311,3416,741,1180,15727,0.21720607871812805,6.2100178115920155,6.356404228135943,12.386867954395711,3.002201633646084,2.8049192391335964,8.955843430710956,-3.2078161779459315,-2.6524722278118134,2.343859910964966,4.76869701448421,4.077433347702026,10.443227767944336,7.770898648130294,7.479062795639038,12.424630165100098,2.616456275307359,1.8662375211715698,7.596713066101074,-0.5913599026385726,-0.4500730037689209,3.9683876037597656
MEMIT,MEMIT_L7_ONLY,7,9000,PS,superseded,352,276,194,0.7840909090909091,0.5511363636363636,168,108,26,50,276,0.391304347826087,3.8284018702126392,3.8521933555603027,9.665010176133364,0.4138518691493532,0.3440990447998047,5.3976569175720215,-3.414550001063286,-2.9502949714660645,2.190308079123497,7.416726797062768,7.352907180786133,12.004622459411621,7.830578666212122,7.725718259811401,11.842461585998535,3.3439453255609393,3.2262771129608154,7.861066937446594,-0.070604675502347,0.1919269561767578,4.212959289550781
MEMIT,MEMIT_L7_ONLY,7,9000,NS,all,90000,53689,45536,0.5965444444444444,0.5059555555555556,36707,16982,8829,27482,53689,0.316303153346123,1.2565986910982139,1.0370707511901855,7.292634010314941,0.05532218509553778,0.05278301239013672,5.003357887268066,-1.2012765060026762,-0.6915587186813354,3.340048313140869,6.367467430676331,6.227151155471802,11.228189468383789,6.312145245580793,6.055741548538208,10.56747817993164,-0.30383105111142794,-0.059987545013427734,3.3482542037963867,0.8974454548912482,0.6313683986663818,4.8112258315086365
MEMIT,MEMIT_L7_ONLY,7,9000,NS,active,88240,52718,44590,0.5974388032638259,0.5053263825929284,36061,16657,8529,26993,52718,0.3159641868052658,1.267106939828108,1.0495452880859375,7.3100807666778564,0.05053415040838239,0.0461430549621582,5.015291213989258,-1.2165727894197256,-0.7004785537719727,3.307823419570923,6.3614137914311835,6.212751150131226,11.243194580078125,6.310879641022801,6.0478808879852295,10.586577415466309,-0.3098332858199448,-0.06453461945056915,3.331693649291992,0.9067395035997808,0.6354579925537109,4.819173097610474
MEMIT,MEMIT_L7_ONLY,7,9000,NS,superseded,1760,971,946,0.5517045454545455,0.5375,646,325,300,489,971,0.33470648815653964,0.7297533115948847,0.5123982429504395,6.221975326538086,0.2953768332742832,0.25438690185546875,4.537592887878418,-0.4343764783206015,-0.1881110668182373,4.538057088851929,6.670974889194423,6.7750983238220215,10.490155220031738,6.375598055920141,6.358327627182007,9.768755912780762,-0.0029008291344243017,0.23601412773132324,4.260165691375732,0.4314756491861772,0.4503614902496338,4.305276870727539
MEMIT,MEMIT_L7_ONLY,7,10000,RS,all,10000,9842,8444,0.9842,0.8444,8391,1451,53,105,9842,0.14742938427148952,9.287017321217963,9.215173251926899,14.321452626754763,4.719051140580317,4.697696149349213,10.734091103076935,-4.567966180637646,-3.735371595452307,0.8036655485630035,2.7536943581109963,1.4247341752052307,7.587757110595703,7.472745498691313,7.242491245269775,11.761580467224121,2.4854670226048485,1.2298814097885042,7.076951365917921,-2.0824991580327974,-1.7582855224609375,2.177119255065918
MEMIT,MEMIT_L7_ONLY,7,10000,RS,active,9783,9628,8307,0.9841561893079832,0.8491260349586016,8254,1374,53,102,9628,0.14270876609887828,9.30662976666443,9.229005731642246,14.343932797200978,4.786364529943281,4.769944965839386,10.7793283239007,-4.520265236721151,-3.6821712106466293,0.8139685317873955,2.6829134683928957,1.3500627279281616,7.4638190269470215,7.469277998336176,7.218624591827393,11.774491310119629,2.4193131898243716,1.1647228030487895,6.97218681871891,-2.1009520468967793,-1.7705283164978027,2.129157066345215
MEMIT,MEMIT_L7_ONLY,7,10000,RS,superseded,217,214,137,0.9861751152073732,0.631336405529954,137,77,0,3,214,0.3598130841121495,8.402830437334064,8.490368574857712,12.940321937203407,1.684365020129263,1.426680564880371,6.708234667778015,-6.718465417204801,-6.765260972082615,-0.6096736043691635,5.944705621300755,5.906209468841553,9.939725875854492,7.629070641430018,7.657364845275879,11.59087085723877,5.467876912426999,5.606046821922064,9.607901526615024,-1.2505885047778007,-1.1880741119384766,3.18440580368042
MEMIT,MEMIT_L7_ONLY,7,10000,PS,all,20000,17840,14941,0.892,0.74705,14068,3772,873,1287,17840,0.21143497757847535,6.271576586941677,6.414926469326019,12.460749154910445,3.2509341422814853,2.986617088317871,9.603743731975555,-3.0206424446601914,-2.4111519306898117,2.6512073261546902,4.708812418746089,4.008896350860596,10.446550369262695,7.959746561027575,7.71327543258667,12.658003807067871,2.5224430570664613,1.7115609794855118,7.588080547749996,-0.49819938759373034,-0.3428354263305664,4.258904457092285
MEMIT,MEMIT_L7_ONLY,7,10000,PS,active,19566,17491,14687,0.8939486864969846,0.7506388633343555,13849,3642,838,1237,17491,0.20822137099079527,6.323252341551943,6.463692747056484,12.500659893732518,3.3049087730877056,3.048122227191925,9.648730039596558,-3.018343568464238,-2.400014515966177,2.6530897573102266,4.636180023729425,3.9087194204330444,10.340875625610352,7.941088796817131,7.68852972984314,12.64608097076416,2.4882702358516857,1.6689127143472433,7.528761863708496,-0.5300733326125523,-0.36455512046813965,4.209277153015137
MEMIT,MEMIT_L7_ONLY,7,10000,PS,superseded,434,349,254,0.804147465437788,0.5852534562211982,219,130,35,50,349,0.37249283667621774,3.9418811613553277,3.946702241897583,9.461727619171143,0.8175985976858633,0.7990131378173828,6.078388214111328,-3.1242825636694644,-2.9291645288467407,2.6509227752685547,7.983295001455852,7.972908973693848,12.848974227905273,8.800893599141716,8.750210285186768,13.418607711791992,4.063054623629352,3.9532772302627563,9.193142920732498,0.9387720599598873,0.5696561336517334,5.982584476470947
MEMIT,MEMIT_L7_ONLY,7,10000,NS,all,100000,58058,48547,0.58058,0.48547,38522,19536,10025,31917,58058,0.33649109511178477,1.0633361836099924,0.8456268310546875,7.05356502532959,-0.16269932294971004,-0.12291479110717773,4.626089096069336,-1.2260355065597024,-0.7134382724761963,3.3191890716552734,6.462856155113274,6.37367582321167,11.250997543334961,6.625555478062983,6.408346176147461,10.797911643981934,-0.13038649859409954,0.0,3.6770553588867188,1.0956490079656027,0.7895916402339935,5.120419025421143
MEMIT,MEMIT_L7_ONLY,7,10000,NS,active,97830,56912,47418,0.5817438413574568,0.4846979454155167,37770,19142,9648,31270,56912,0.33634382906944055,1.0768662155287434,0.8626093864440918,7.076202154159546,-0.16664391139830895,-0.12863588333129883,4.6327314376831055,-1.2435101269270523,-0.7224941253662109,3.2845773696899414,6.450222213965196,6.354363679885864,11.256075859069824,6.616866125363504,6.392823696136475,10.803866386413574,-0.14466704107106418,0.0,3.6319245100021362,1.098843085855988,0.7868869304656982,5.1188178062438965
MEMIT,MEMIT_L7_ONLY,7,10000,NS,superseded,2170,1146,1129,0.528110599078341,0.5202764976958525,752,394,377,647,1146,0.343804537521815,0.45336244047108676,0.28470706939697266,5.7605884075164795,0.015134358122378313,0.1437849998474121,4.358791351318359,-0.43822808234870847,-0.15491914749145508,4.754463195800781,7.0324314834618695,7.141371011734009,10.99729061126709,7.017297125339491,6.946516275405884,10.563849449157715,0.5134224739964314,0.6209039390087128,5.116623878479004,0.9516505563451397,0.9134320020675659,5.188100695610046
MEMIT,MEMIT_L8_ONLY,8,100,RS,all,100,75,75,0.75,0.75,75,0,0,25,75,0.0,3.8146316066849977,3.4796099718660116,9.948447465896606,3.8146316066849977,3.4796099718660116,9.948447465896606,0.0,0.0,0.0,2.194885581769049,0.6486891806125641,6.274123668670654,6.009517188454047,5.411939859390259,11.277444839477539,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L8_ONLY,8,100,RS,active,100,75,75,0.75,0.75,75,0,0,25,75,0.0,3.8146316066849977,3.4796099718660116,9.948447465896606,3.8146316066849977,3.4796099718660116,9.948447465896606,0.0,0.0,0.0,2.194885581769049,0.6486891806125641,6.274123668670654,6.009517188454047,5.411939859390259,11.277444839477539,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L8_ONLY,8,100,RS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L8_ONLY,8,100,PS,all,200,97,97,0.485,0.485,97,0,0,103,97,0.0,0.08544022059533746,-0.08218759298324585,6.661389231681824,0.08544022059533746,-0.08218759298324585,6.661389231681824,0.0,0.0,0.0,5.356407586694695,4.9397265911102295,11.261998176574707,5.441847807290032,5.117393255233765,9.917757034301758,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L8_ONLY,8,100,PS,active,200,97,97,0.485,0.485,97,0,0,103,97,0.0,0.08544022059533746,-0.08218759298324585,6.661389231681824,0.08544022059533746,-0.08218759298324585,6.661389231681824,0.0,0.0,0.0,5.356407586694695,4.9397265911102295,11.261998176574707,5.441847807290032,5.117393255233765,9.917757034301758,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L8_ONLY,8,100,PS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L8_ONLY,8,100,NS,all,1000,880,880,0.88,0.88,880,0,0,120,880,0.0,5.971439453540021,5.982714891433716,12.414514541625977,5.971439453540021,5.982714891433716,12.414514541625977,0.0,0.0,0.0,11.370714063405991,11.38656234741211,16.12657356262207,5.39927460986597,5.15888237953186,10.460745811462402,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L8_ONLY,8,100,NS,active,1000,880,880,0.88,0.88,880,0,0,120,880,0.0,5.971439453540021,5.982714891433716,12.414514541625977,5.971439453540021,5.982714891433716,12.414514541625977,0.0,0.0,0.0,11.370714063405991,11.38656234741211,16.12657356262207,5.39927460986597,5.15888237953186,10.460745811462402,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L8_ONLY,8,100,NS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L8_ONLY,8,500,RS,all,500,425,457,0.85,0.914,424,1,33,42,425,0.002352941176470588,5.555821921332157,5.860933303833008,12.408964823000133,6.800618777760712,6.822730612475425,13.382593613234349,1.2447968564285548,0.6053196685388684,3.489415801828727,0.9628916304191225,0.07438015192747116,2.8775339126586914,7.763510408179834,7.254467248916626,13.422871589660645,-0.4444441457307548,-0.02396697993390262,0.0,0.8003527106977999,0.29592135548591614,2.5605955123901367
MEMIT,MEMIT_L8_ONLY,8,500,RS,active,500,425,457,0.85,0.914,424,1,33,42,425,0.002352941176470588,5.555821921332157,5.860933303833008,12.408964823000133,6.800618777760712,6.822730612475425,13.382593613234349,1.2447968564285548,0.6053196685388684,3.489415801828727,0.9628916304191225,0.07438015192747116,2.8775339126586914,7.763510408179834,7.254467248916626,13.422871589660645,-0.4444441457307548,-0.02396697993390262,0.0,0.8003527106977999,0.29592135548591614,2.5605955123901367
MEMIT,MEMIT_L8_ONLY,8,500,RS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L8_ONLY,8,500,PS,all,1000,660,713,0.66,0.713,631,29,82,258,660,0.04393939393939394,2.1098027987055246,2.236692428588867,8.881451286375523,2.972304912223248,3.033728500828147,10.177895665168762,0.8625021135177231,0.2930336743593216,3.55640971660614,3.549959911674028,2.2824596166610718,9.212250709533691,6.5222648238972765,6.151307106018066,11.671630859375,-0.40653492874081715,-0.042761847376823425,0.7505197525024414,0.4559671847769059,0.0,2.799638509750366
MEMIT,MEMIT_L8_ONLY,8,500,PS,active,1000,660,713,0.66,0.713,631,29,82,258,660,0.04393939393939394,2.1098027987055246,2.236692428588867,8.881451286375523,2.972304912223248,3.033728500828147,10.177895665168762,0.8625021135177231,0.2930336743593216,3.55640971660614,3.549959911674028,2.2824596166610718,9.212250709533691,6.5222648238972765,6.151307106018066,11.671630859375,-0.40653492874081715,-0.042761847376823425,0.7505197525024414,0.4559671847769059,0.0,2.799638509750366
MEMIT,MEMIT_L8_ONLY,8,500,PS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L8_ONLY,8,500,NS,all,5000,4304,4242,0.8608,0.8484,4203,101,39,657,4304,0.023466542750929367,5.2712104756727465,5.275658667087555,11.42698860168457,4.8951318395257815,4.83987894654274,11.113047614693642,-0.37607863614696546,-0.02317100018262863,0.5692605972290039,9.709752412736416,9.607425689697266,14.652406692504883,4.814620573210635,4.343642473220825,9.841924667358398,-0.5267601381570101,-0.16616511344909668,0.28174448013305664,-0.15068150201004465,-0.00583653524518013,0.40230560302734375
MEMIT,MEMIT_L8_ONLY,8,500,NS,active,5000,4304,4242,0.8608,0.8484,4203,101,39,657,4304,0.023466542750929367,5.2712104756727465,5.275658667087555,11.42698860168457,4.8951318395257815,4.83987894654274,11.113047614693642,-0.37607863614696546,-0.02317100018262863,0.5692605972290039,9.709752412736416,9.607425689697266,14.652406692504883,4.814620573210635,4.343642473220825,9.841924667358398,-0.5267601381570101,-0.16616511344909668,0.28174448013305664,-0.15068150201004465,-0.00583653524518013,0.40230560302734375
MEMIT,MEMIT_L8_ONLY,8,500,NS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L8_ONLY,8,1000,RS,all,1000,887,937,0.887,0.937,883,4,54,59,887,0.004509582863585118,6.383005504853907,6.60384415788576,12.96922717243433,7.89966652115382,7.98958207591204,14.033097688108683,1.5166610162999132,0.965332149004098,4.710576370358467,0.7248877755855793,0.04786136746406555,2.165844678878784,8.624554296739399,8.49256944656372,14.137828826904297,-0.3488701378540718,-0.01654216554015875,0.09768249839544296,1.1677908784458413,0.6496596336364746,4.244860649108887
MEMIT,MEMIT_L8_ONLY,8,1000,RS,active,999,887,937,0.8878878878878879,0.9379379379379379,883,4,54,58,887,0.004509582863585118,6.390448749490391,6.605799599550664,12.980495078489184,7.91189070013826,8.000900118029676,14.04371656535659,1.5214419506478694,0.9658781290054321,4.769074903801084,0.7154351237036677,0.04734596237540245,2.165844678878784,8.627325823841927,8.493671417236328,14.146315574645996,-0.35568623659295356,-0.016634883359074593,0.09768249839544296,1.1657557140549157,0.6494464874267578,4.271150588989258
MEMIT,MEMIT_L8_ONLY,8,1000,RS,superseded,1,0,0,0.0,0.0,0,0,0,1,0,,-1.0527958869934082,-1.0527958869934082,-1.0527958869934082,-4.312288284301758,-4.312288284301758,-4.312288284301758,-3.2594923973083496,-3.2594923973083496,-3.2594923973083496,10.168087005615234,10.168087005615234,10.168087005615234,5.855798721313477,5.855798721313477,5.855798721313477,6.460412502288818,6.460412502288818,6.460412502288818,3.2009201049804688,3.2009201049804688,3.2009201049804688
MEMIT,MEMIT_L8_ONLY,8,1000,PS,all,2000,1471,1458,0.7355,0.729,1290,181,168,361,1471,0.1230455472467709,3.489773492835615,3.390443801879883,10.776709553785622,3.453868270867587,3.346792608499527,10.748284220695496,-0.035905221968027944,0.0,4.5123069286346436,3.990943562361329,2.73528790473938,10.032222747802734,7.444811833228916,7.148264408111572,13.071139335632324,0.5185353703397095,0.0,4.460084438323975,0.48263014837168156,0.0,4.5175275802612305
MEMIT,MEMIT_L8_ONLY,8,1000,PS,active,1998,1470,1458,0.7357357357357357,0.7297297297297297,1290,180,168,360,1470,0.12244897959183673,3.494209431813021,3.399108439683914,10.824234068393707,3.4615680758475786,3.3546099476516247,10.756917238235474,-0.03264135596544236,0.0,4.513082563877106,3.986145170932148,2.7302305698394775,10.032222747802734,7.447713246779727,7.148264408111572,13.080912590026855,0.5168841896967189,0.0,4.495364085771143,0.48424283373127647,0.0,4.517816543579102
MEMIT,MEMIT_L8_ONLY,8,1000,PS,superseded,2,1,0,0.5,0.0,0,1,0,1,1,1.0,-0.9417295455932617,-0.9417295455932617,0.04252052307128906,-4.238236904144287,-4.238236904144287,-2.8151798248291016,-3.2965073585510254,-3.2965073585510254,-0.8892002105712891,8.784536600112915,8.784536600112915,10.839767456054688,4.546299695968628,4.546299695968628,8.024587631225586,2.168064832687378,2.168064832687378,2.2273921966552734,-1.1284425258636475,-1.1284425258636475,1.3381919860839844
MEMIT,MEMIT_L8_ONLY,8,1000,NS,all,10000,8259,7692,0.8259,0.7692,7527,732,165,1576,8259,0.08863058481656375,4.64017973216693,4.587104678153992,10.963038194924593,3.6616198102406137,3.651008129119873,10.04725694656372,-0.9785599219263152,-0.2620294690132141,1.1168506145477295,8.422918862830347,8.424944400787354,13.72907829284668,4.761299052589733,4.177817344665527,9.770923614501953,-1.0065997211594309,-0.41627004370093346,0.7991094589233398,-0.028039799233115628,0.0,1.5911188125610352
MEMIT,MEMIT_L8_ONLY,8,1000,NS,active,9990,8249,7683,0.8257257257257258,0.769069069069069,7518,731,165,1576,8249,0.0886168020366105,4.642082340091242,4.595136880874634,10.964275121688843,3.6625843153752715,3.6515650749206543,10.05051326751709,-0.9794980247159696,-0.2620294690132141,1.1142711639404297,8.42426415867867,8.433316230773926,13.730481147766113,4.761679843303398,4.175208330154419,9.77112102508545,-1.0062438167628072,-0.4145432710647583,0.7991094589233398,-0.026745792046837576,0.0,1.5911188125610352
MEMIT,MEMIT_L8_ONLY,8,1000,NS,superseded,10,10,9,1.0,0.9,9,1,0,0,10,0.1,2.7394744157791138,2.426462173461914,4.106420040130615,2.6980791807174684,3.1479095220565796,5.217259883880615,-0.04139523506164551,-0.20509731769561768,1.5902152061462402,7.0789683103561405,6.835460662841797,9.626712799072266,4.380889129638672,4.593209505081177,6.095371246337891,-1.3621482133865357,-1.1926535367965698,-0.1042470932006836,-1.3207529783248901,-1.0653033256530762,-0.39846038818359375
MEMIT,MEMIT_L8_ONLY,8,2000,RS,all,2000,1830,1824,0.915,0.912,1761,69,63,107,1830,0.03770491803278689,7.144293261491526,7.429247044026852,13.248166161356494,6.283407181292408,6.520729660987854,11.856859676539898,-0.8608860801991177,-0.5242862775921822,2.921236038208008,1.1185004487972618,0.18360334634780884,3.6506783962249756,7.401907630089671,7.157731533050537,12.217108726501465,0.2897990655579706,0.022294118534773588,1.6885198950767517,-0.5710870146411471,-0.33440113067626953,2.5765371322631836
MEMIT,MEMIT_L8_ONLY,8,2000,RS,active,1983,1814,1812,0.9147755925365607,0.913767019667171,1749,65,63,106,1814,0.03583241455347299,7.134396250134581,7.410769309848547,13.248166161356494,6.306939904203115,6.542116940021515,11.925337195396423,-0.8274563459314667,-0.4982329234480858,2.9452884197235107,1.0901405459836664,0.17684406042099,3.5746407508850098,7.397080450186781,7.129202842712402,12.251481056213379,0.26359666849469243,0.021654244512319565,1.6202468872070312,-0.5638596774367742,-0.3337364196777344,2.5783934593200684
MEMIT,MEMIT_L8_ONLY,8,2000,RS,superseded,17,16,12,0.9411764705882353,0.7058823529411765,12,4,0,1,16,0.25,8.298750527422218,9.111335635185242,13.431163433007896,3.538384267649449,2.704951286315918,9.768643110990524,-4.760366259772769,-5.586625456809998,0.3628826141357422,4.426599700524307,4.7205586433410645,8.301983833312988,7.964983968173756,7.6263346672058105,10.9368896484375,3.346231617115657,2.0171734988689423,8.026099570095539,-1.4141346426571118,-0.6928043365478516,2.3038172721862793
