family,metric,arm,subset,original_denominator,excluded_count,excluded_rate,denominator,atwrite_numerator,final_numerator,atwrite_rate,final_rate,retained,lost,recovery,initial_and_current_failure,entry_success_denominator,loss_rate_among_entry_success,atwrite_desired_margin_mean,atwrite_desired_margin_median,atwrite_desired_margin_p90,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
AlphaEdit,NS,AlphaEdit_L5_ONLY,common_atwrite_success,100000,59882,0.59882,40118,40118,35107,1.0,0.8750934742509596,35107,5011,0,0,40118,0.12490652574904033,5.9079107902306855,5.482295989990234,10.615204155445099,4.103880316142134,3.932173728942871,9.121713638305664,-1.8040304740885515,-1.110031247138977,1.6322743892669678,9.827600873925388,9.785944938659668,14.617820739746094,5.7237205577832535,5.446118354797363,10.401351928710938,-0.642692379636756,-0.3945140838623047,2.1710333824157715,1.1613380944517955,0.6166465282440186,4.765917778015137
AlphaEdit,NS,AlphaEdit_L5_ONLY,common_support,100000,129,0.00129,99871,69342,62740,0.6943156672107018,0.6282103914049123,57451,11891,5289,25240,69342,0.17148337227077384,2.3169251756965012,2.298186779022217,8.51927900314331,1.3645969679527588,1.3914185762405396,7.208991527557373,-0.9523282077437424,-0.4529457092285156,2.2357423305511475,8.118571240299572,8.100241661071777,13.331626892089844,6.753974272346813,6.546863079071045,11.719023704528809,-0.19828090495828715,-0.08863449096679688,2.4589996337890625,0.7540473027854552,0.34757089614868164,3.9891233444213867
AlphaEdit,NS,AlphaEdit_L5_ONLY,active,100000,2170,0.0217,97830,68083,61508,0.6959317182868241,0.628723295512624,56428,11655,5080,24667,68083,0.1711881086321108,2.3354658444529885,2.3241028785705566,8.539548635482788,1.3697571185363964,1.39799165725708,7.223190605640411,-0.9657087259165924,-0.4570469930768013,2.2124221324920654,8.10842492281871,8.09249210357666,13.332134246826172,6.738667804282315,6.527068614959717,11.708141326904297,-0.19811098028942556,-0.08843588829040527,2.43234920501709,0.7675977456271669,0.3513866662979126,3.9871749877929688
AlphaEdit,NS,AlphaEdit_L5_ONLY,superseded,100000,97830,0.9783,2170,1369,1314,0.6308755760368664,0.6055299539170507,1102,267,212,589,1369,0.19503287070854639,1.4682694693750482,1.1920166611671448,7.186587333679199,1.1064003256564554,1.0420479774475098,6.466493606567383,-0.36186914371859286,-0.24396896362304688,3.4158239364624023,8.539913936431304,8.40362024307251,13.23752498626709,7.433513610774849,7.24255108833313,12.184576988220215,-0.18431497206957045,-0.0850716233253479,3.764595776796341,0.1775541716490224,0.11649799346923828,4.0765485763549805
AlphaEdit,NS,AlphaEdit_L5_ONLY,superseded_same_target_only,100000,99950,0.9995,50,34,27,0.68,0.54,21,13,6,10,34,0.38235294117647056,0.6634968344867229,1.3305044174194336,5.355704486370087,-0.026065798923373223,0.29856300354003906,3.822318971157074,-0.6895626334100962,-0.7063597440719604,2.6092493943870068,5.17884056456387,5.191937208175659,9.043638229370117,5.204906363487243,4.086079120635986,10.076236724853516,-0.6339517471939325,-0.8817222118377686,2.444260597229004,0.055610886216163634,0.22295109927654266,4.0252684354782104
AlphaEdit,NS,AlphaEdit_L5_ONLY,superseded_different_target,100000,97880,0.9788,2120,1335,1287,0.6297169811320755,0.6070754716981132,1081,254,206,579,1335,0.1902621722846442,1.4872499560469428,1.186070442199707,7.216132164001465,1.1331094323682438,1.0646233558654785,6.499799847602844,-0.3541405236786989,-0.22290420532226562,3.4445033073425293,8.619184534824404,8.449803352355957,13.295169830322266,7.48607510245616,7.299952268600464,12.220060348510742,-0.17371033114682607,-0.06812310218811035,3.7906292527914047,0.18043019253187287,0.1150820255279541,4.0765485763549805
AlphaEdit,NS,AlphaEdit_L6_ONLY,all,100000,0,0.0,100000,65726,58396,0.65726,0.58396,51657,14069,6739,27535,65726,0.2140553205732891,1.9164382156674415,1.8910181522369385,8.342676162719727,0.8779195006451547,0.8771343231201172,6.700225353240967,-1.038518715022287,-0.5794212818145752,2.8048410415649414,8.227160957511591,8.251283645629883,13.573807716369629,7.349241456866436,7.164722681045532,12.330989837646484,-0.047102243447593395,0.0,3.264146327972412,0.9914164715746936,0.5606313943862915,4.910640716552734
AlphaEdit,NS,AlphaEdit_L6_ONLY,common_atwrite_success,100000,59882,0.59882,40118,40118,33513,1.0,0.8353606859763697,33513,6605,0,0,40118,0.1646393140236303,5.801080939293014,5.342920303344727,10.585792064666748,3.580080886785651,3.4652299880981445,8.74541711807251,-2.2210000525073625,-1.5708367824554443,1.8453326225280762,9.956238345230824,9.965148448944092,14.819915771484375,6.376157458445174,6.123684644699097,11.171202659606934,-0.6053892484753689,-0.39652252197265625,2.8322887420654297,1.615610804031994,1.086592435836792,5.853665828704834
AlphaEdit,NS,AlphaEdit_L6_ONLY,common_support,100000,154,0.00154,99846,65595,58293,0.6569617210504176,0.583829096809086,51562,14033,6731,27520,65595,0.213933988871103,1.915196928547048,1.890976905822754,8.341320514678955,0.87680658803872,0.8770370483398438,6.699591636657715,-1.0383903405083281,-0.5794179439544678,2.8069820404052734,8.227592397339725,8.251333713531494,13.576436996459961,7.350785809301004,7.166001558303833,12.330997467041016,-0.04741141312622668,0.0,3.26589298248291,0.9909789273821015,0.5607147216796875,4.910740852355957
AlphaEdit,NS,AlphaEdit_L6_ONLY,active,100000,2170,0.0217,97830,64365,57130,0.6579270162526832,0.5839721966676888,50628,13737,6502,26963,64365,0.21342344441855046,1.9295336597619905,1.9088349342346191,8.364919662475586,0.8801378444973524,0.8800358772277832,6.727409362792969,-1.049395815264638,-0.5847588554024696,2.7758283615112305,8.224187018373113,8.250761985778809,13.583874702453613,7.344049173875762,7.153944969177246,12.335952758789062,-0.04144287804702611,0.0,3.252756118774414,1.007952937217612,0.5681675672531128,4.9188103675842285
AlphaEdit,NS,AlphaEdit_L6_ONLY,superseded,100000,97830,0.9783,2170,1361,1266,0.6271889400921659,0.5834101382488479,1029,332,237,572,1361,0.24393828067597356,1.326056973377247,1.2173962593078613,7.038015842437744,0.7779100172071313,0.7249650955200195,5.854227185249329,-0.5481469561701157,-0.327709436416626,3.7803192138671875,8.36123490493887,8.301545143127441,12.816890716552734,7.583324887731739,7.478571653366089,11.93828296661377,-0.30224312692109445,-0.10866928100585938,3.764566421508789,0.2459038292490212,0.14494915306568146,4.596443176269531
AlphaEdit,NS,AlphaEdit_L6_ONLY,superseded_same_target_only,100000,99950,0.9995,50,31,18,0.62,0.36,16,15,2,17,31,0.4838709677419355,0.5810761526226997,1.0283470153808594,4.620175361633301,-0.4186236584186554,-0.8990426063537598,5.306852579116821,-0.9996998110413551,-0.05523383617401123,3.456387996673584,5.513094635009765,4.995583534240723,9.709753036499023,5.931718293428421,5.865908145904541,9.961687088012695,-0.09993265390396118,-0.06792974472045898,4.573138236999512,0.899767157137394,0.6795854568481445,4.454127371311188
AlphaEdit,NS,AlphaEdit_L6_ONLY,superseded_different_target,100000,97880,0.9788,2120,1330,1248,0.6273584905660378,0.5886792452830188,1013,317,235,555,1330,0.23834586466165414,1.3436272757535335,1.2219767570495605,7.057914853096008,0.8061301510662301,0.7861189842224121,5.854227185249329,-0.5374971246873034,-0.34323549270629883,3.7845001220703125,8.42840802451267,8.371036052703857,12.839017868041992,7.62227787344644,7.4929351806640625,11.957100868225098,-0.3070146003413099,-0.11214923858642578,3.741438865661621,0.23048252434599353,0.1337447166442871,4.596443176269531
AlphaEdit,NS,AlphaEdit_L7_ONLY,all,100000,0,0.0,100000,63523,56277,0.63523,0.56277,47654,15869,8623,27854,63523,0.24981502762778837,1.5652226553435404,1.553785800933838,7.680306434631348,0.6262608854910217,0.6692109107971191,6.465082168579102,-0.9389617698525189,-0.5328795909881592,3.4631290435791016,8.67233656372263,8.66616439819336,14.416789054870605,8.04607567823161,7.872058391571045,13.485133171081543,0.46393221118975203,0.24101972579956055,4.567254304885864,1.402893981042271,0.8883087635040283,6.092240333557129
AlphaEdit,NS,AlphaEdit_L7_ONLY,common_atwrite_success,100000,59882,0.59882,40118,40118,31714,1.0,0.7905179719826512,31714,8404,0,0,40118,0.20948202801734883,5.33280070190774,4.845563888549805,9.948715448379517,3.086329421296035,3.022613763809204,8.378664016723633,-2.2464712806117046,-1.6499128341674805,2.321134567260742,10.328849425376358,10.307703495025635,15.656954765319824,7.242520004080322,6.935323476791382,12.624691009521484,-0.021411507204727485,0.0,4.123049736022949,2.225059773406977,1.6264859735965729,7.340934664011002
AlphaEdit,NS,AlphaEdit_L7_ONLY,common_support,100000,178,0.00178,99822,63370,56137,0.6348299973953637,0.5623710204163411,47525,15845,8612,27840,63370,0.25003945084424806,1.5618236562891759,1.5512332916259766,7.67107081413269,0.6216995554141431,0.665074348449707,6.456150054931641,-0.9401241008750326,-0.533788800239563,3.4631290435791016,8.670193319001509,8.664331436157227,14.416203498840332,8.048493763587365,7.877763986587524,13.48674201965332,0.4629841771804353,0.24076008796691895,4.566493988037109,1.4031082780554678,0.8885455131530762,6.092376708984375
AlphaEdit,NS,AlphaEdit_L7_ONLY,active,100000,2170,0.0217,97830,62259,55084,0.6363998773382398,0.5630583665542267,46773,15486,8311,27260,62259,0.24873512263287237,1.5761862345022533,1.5714038610458374,7.701599597930908,0.6271907976500769,0.6738533973693848,6.465082168579102,-0.9489954368521764,-0.5341577529907227,3.431504726409912,8.641890815435877,8.633682250976562,14.380502700805664,8.0147000177858,7.842182159423828,13.442455291748047,0.4444910711878643,0.22754764556884766,4.498348712921143,1.3934865080400407,0.8782298564910889,6.05282998085022
AlphaEdit,NS,AlphaEdit_L7_ONLY,superseded,100000,97830,0.9783,2170,1264,1193,0.5824884792626728,0.5497695852534562,881,383,312,594,1264,0.30300632911392406,1.0709521718887605,0.8496694564819336,6.57680606842041,0.5843377027627347,0.45465993881225586,6.4432878494262695,-0.4866144691260257,-0.4107239246368408,4.828081130981445,10.044920690401462,10.174190521240234,15.587968826293945,9.460582987638727,9.497970581054688,15.004548072814941,1.3403961403992817,1.1610708236694336,6.84839391708374,1.8270106095253074,1.4293675422668457,7.5002946853637695
AlphaEdit,NS,AlphaEdit_L7_ONLY,superseded_same_target_only,100000,99950,0.9995,50,28,23,0.56,0.46,17,11,6,16,28,0.39285714285714285,0.05089142695069313,0.3392968475818634,3.78511118888855,-0.5299708157032729,-0.14890432357788086,4.702991485595703,-0.5808622426539659,-0.40526795387268066,3.8466683626174927,6.077341774478555,5.994150400161743,11.42186164855957,6.607312590181827,6.461210250854492,11.814087867736816,0.7680685905367136,0.5879848301410675,5.608253002166748,1.3489308331906795,0.7021331787109375,6.318663597106934
AlphaEdit,NS,AlphaEdit_L7_ONLY,superseded_different_target,100000,97880,0.9788,2120,1236,1170,0.5830188679245283,0.5518867924528302,864,372,306,578,1236,0.30097087378640774,1.095010208325979,0.8551592826843262,6.643163204193115,0.6106185640473103,0.47858190536499023,6.507574081420898,-0.4843916442786686,-0.4107239246368408,4.859912872314453,10.138495664833606,10.244941711425781,15.634686470031738,9.527877100786295,9.53550386428833,15.058186531066895,1.3538944316696253,1.1808152198791504,6.885471343994141,1.838286075948294,1.4462127685546875,7.540886402130127
AlphaEdit,NS,AlphaEdit_L8_ONLY,all,100000,0,0.0,100000,62104,54703,0.62104,0.54703,46340,15764,8363,29533,62104,0.2538322813345356,1.4092575088991557,1.3950316905975342,7.622878074645996,0.44016884859635624,0.4948108196258545,6.3324294090271,-0.9690886603027994,-0.549990177154541,3.308075428009033,8.36236918912819,8.415758609771729,13.98309326171875,7.922200340531834,7.865354299545288,12.993074417114258,0.23588316359584824,0.08364248275756836,4.069537162780762,1.2049718238986475,0.7249822616577148,5.673872947692871
AlphaEdit,NS,AlphaEdit_L8_ONLY,common_atwrite_success,100000,59882,0.59882,40118,40118,31275,1.0,0.7795752530036393,31275,8843,0,0,40118,0.22042474699636075,5.196760701982598,4.670835494995117,9.876845359802246,2.9805879536494215,2.904759407043457,8.332820892333984,-2.216172748333176,-1.583533763885498,2.2256736755371094,10.080199287052588,10.071246147155762,15.21629524230957,7.099611333403168,6.934454917907715,12.174445152282715,-0.2494646138401809,-0.16440296173095703,3.680842399597168,1.9667081344929955,1.391172170639038,6.882659673690796
AlphaEdit,NS,AlphaEdit_L8_ONLY,common_support,100000,164,0.00164,99836,61972,54578,0.6207380103369526,0.5466765495412477,46227,15745,8351,29513,61972,0.2540663525463112,1.406454568041596,1.394279956817627,7.615475654602051,0.43573722275196847,0.49037885665893555,6.326700210571289,-0.9707173452896276,-0.5509980916976929,3.3072166442871094,8.359848295991098,8.412041664123535,13.983903884887695,7.924111073239129,7.866879940032959,12.99330997467041,0.23413751178738929,0.08298906683921814,4.068048477172852,1.2048548570770168,0.7252432643435895,5.67325496673584
AlphaEdit,NS,AlphaEdit_L8_ONLY,active,100000,2170,0.0217,97830,60819,53550,0.6216804661146887,0.547378104875805,45468,15351,8082,28929,60819,0.25240467617027573,1.4169027817241293,1.4048008918762207,7.646910667419434,0.4448653422396399,0.5003905296325684,6.349996566772461,-0.9720374394844894,-0.5502862930297852,3.2946493327617645,8.347467365541048,8.393674373626709,13.994281768798828,7.902602023301409,7.838233709335327,12.989753723144531,0.23709856113960517,0.08142733573913574,4.044633865356445,1.2091360006240945,0.7245115218684077,5.673872947692871
AlphaEdit,NS,AlphaEdit_L8_ONLY,superseded,100000,97830,0.9783,2170,1285,1153,0.5921658986175116,0.5313364055299539,872,413,281,604,1285,0.32140077821011676,1.0645860616792602,0.9100542068481445,6.510736465454102,0.22843706374730452,0.2253093719482422,5.5488786697387695,-0.8361489979319557,-0.5313868522644043,4.1724853515625,9.03418734651531,9.165409564971924,13.403719902038574,8.805750282768006,8.985946655273438,13.092252731323242,0.18108945774066815,0.25220680236816406,4.938665866851807,1.017238455672624,0.7625534534454346,5.671452522277832
AlphaEdit,NS,AlphaEdit_L8_ONLY,superseded_same_target_only,100000,99950,0.9995,50,29,22,0.58,0.44,16,13,6,15,29,0.4482758620689655,-0.21712992258369923,1.3565778732299805,5.655055522918701,-1.2248320673406123,-0.8124078512191772,3.7274341583251953,-1.0077021447569132,-0.20147716253995895,3.3066184520721436,5.974583401232958,6.496525287628174,10.095486640930176,7.19941546857357,7.388670206069946,12.31469440460205,0.2980961262434721,-0.1528741717338562,4.428085803985596,1.3057982710003853,0.6388697624206543,5.942282319068909
AlphaEdit,NS,AlphaEdit_L8_ONLY,superseded_different_target,100000,97880,0.9788,2120,1256,1131,0.5924528301886792,0.5334905660377358,856,400,275,589,1256,0.3184713375796178,1.0948152122514998,0.8964872360229492,6.5511863231658936,0.2627122791031516,0.2377457618713379,5.564362525939941,-0.8321029331483483,-0.5359324663877487,4.1724853515625,9.106347816922913,9.22720718383789,13.45905876159668,8.843635537819761,9.032370567321777,13.09422779083252,0.1783298665023945,0.25877847895026207,4.94633674621582,1.0104327996507427,0.7625534534454346,5.649970054626465
MEMIT,RS,MEMIT_L4_ONLY,all,10000,0,0.0,10000,9934,7722,0.9934,0.7722,7701,2233,21,45,9934,0.2247835715723777,12.876194668554701,12.795152933802456,18.33354024484288,4.197069731417658,3.8358988240361214,11.672201413894072,-8.679124937137043,-8.338829434011132,-1.229278157115914,3.304157085548471,2.1225816011428833,8.489134788513184,7.5012268169661285,7.117262363433838,12.759444236755371,3.2198083337587664,2.062908730003983,8.369461441412568,-5.4593166033782765,-5.430357933044434,-0.027268409729003906
MEMIT,RS,MEMIT_L4_ONLY,common_atwrite_success,10000,467,0.0467,9533,9533,7498,1.0,0.7865309975873283,7498,2035,0,0,9533,0.21346900241267178,13.130410535054292,12.915165590355173,18.392380900273565,4.3973114281882575,4.021117120981216,11.810462951660156,-8.733099106866034,-8.393049609381706,-1.3146317722275853,3.159890336626371,1.96384596824646,8.276961326599121,7.557201764814629,7.170080184936523,12.890302658081055,3.1348900088600846,1.9368922119028866,8.228784487000667,-5.59820909800595,-5.536036014556885,-0.2408442497253418
MEMIT,RS,MEMIT_L4_ONLY,common_support,10000,121,0.0121,9879,9844,7658,0.9964571312885919,0.7751796740560786,7645,2199,13,22,9844,0.22338480292563997,12.985047309270424,12.834519619122148,18.348417485831305,4.240506415480997,3.871238589286804,11.726271961815655,-8.744540893789427,-8.412614753469825,-1.2963430659729056,3.2797957162010376,2.0944223403930664,8.450044631958008,7.520302131682034,7.136231422424316,12.804931640625,3.221159347504082,2.0553729832172394,8.375198986381292,-5.5233815462853455,-5.4693498611450195,-0.15353012084960938
MEMIT,RS,MEMIT_L4_ONLY,active,10000,217,0.0217,9783,9718,7589,0.9933558213227026,0.7757334151078401,7568,2150,21,44,9718,0.22123893805309736,12.91089771515397,12.819256161805242,18.35703982609266,4.265681300495839,3.896458625793457,11.746936619281769,-8.645216414658131,-8.28946698049549,-1.2011717862915248,3.2360961042037344,2.052504301071167,8.412424087524414,7.501777404699573,7.122727394104004,12.780875205993652,3.154002101339538,1.9880533373216167,8.291972325067036,-5.491214313318594,-5.456833839416504,-0.08110237121582031
MEMIT,RS,MEMIT_L4_ONLY,superseded,10000,9783,0.9783,217,216,133,0.9953917050691244,0.6129032258064516,133,83,0,1,216,0.38425925925925924,11.31167897786039,11.552327461540699,16.45391316874884,1.1038578406718242,1.0633544921875,5.978577733039856,-10.207821137188567,-10.383335228078067,-3.081986427307129,6.372546857417388,6.241044044494629,10.795044898986816,7.476404698089212,6.857064247131348,11.791777610778809,6.186547374115054,6.135278950445354,10.790654255542904,-4.021273763073514,-4.074241638183594,1.4708995819091797
MEMIT,RS,MEMIT_L4_ONLY,superseded_same_target_only,10000,9995,0.9995,5,5,5,1.0,1.0,5,0,0,0,5,0.0,12.564811360347084,13.405225983588025,15.575231085531414,6.3686215544468725,3.4982852563261986,14.177131208998617,-6.196189805900213,-6.203774617169984,1.4579334368463606,0.3202461575740017,0.1246049776673317,1.2531578540802002,6.688867712020874,3.6228902339935303,14.177682876586914,0.3160948485485278,0.12361995980609208,1.2493986305780709,-5.880094957351685,-6.080154657363892,1.456374168395996
MEMIT,RS,MEMIT_L4_ONLY,superseded_different_target,10000,9788,0.9788,212,211,128,0.9952830188679245,0.6037735849056604,128,83,0,1,211,0.3933649289099526,11.282123968839478,11.504044289700687,16.45391316874884,0.9796888851582617,1.0197978019714355,5.923228323459625,-10.302435083681218,-10.397097578155808,-3.628732182085514,6.5152897984514295,6.25840425491333,10.795044898986816,7.494978683609691,6.898858070373535,11.705601692199707,6.325001443114264,6.196700313012116,10.790654255542904,-3.9774336405669533,-4.0170207023620605,1.4708995819091797
MEMIT,RS,MEMIT_L5_ONLY,all,10000,0,0.0,10000,9923,8084,0.9923,0.8084,8060,1863,24,53,9923,0.18774564143908093,12.154907058610032,12.03587909025373,17.813555653672665,4.544717301818308,4.276865601539612,11.422267105430365,-7.6101897567917245,-7.190413089236245,-0.7036305568763055,2.6538922629524504,1.3867343068122864,7.263803482055664,7.198609564770758,6.855335474014282,11.95183277130127,2.5488929056881573,1.2948474179866025,7.0818772315979,-5.061296851103567,-4.813310146331787,0.0
MEMIT,RS,MEMIT_L5_ONLY,common_atwrite_success,10000,467,0.0467,9533,9533,7841,1.0,0.8225112766180636,7841,1692,0,0,9533,0.17748872338193644,12.450482141674286,12.212048470333684,17.91884680261137,4.735079417637655,4.481706619262695,11.507358487695456,-7.715402724036631,-7.290717601776123,-0.8038087226450443,2.5206584087237425,1.2436623573303223,7.015834331512451,7.255737826361397,6.914071559906006,12.015592575073242,2.4831007514673797,1.2069680856657214,6.93164033209905,-5.2323019725692514,-4.941739559173584,-0.13731622695922852
MEMIT,RS,MEMIT_L5_ONLY,common_support,10000,224,0.0224,9776,9745,7959,0.996828968903437,0.8141366612111293,7949,1796,10,21,9745,0.18429964084145717,12.35704012368379,12.150727100670338,17.84844948508544,4.631255712013659,4.370610356330872,11.479449045844376,-7.725784411670131,-7.304653134080581,-0.8197252384852618,2.6088824901388215,1.326930284500122,7.188748359680176,7.2401382021524805,6.8954758644104,11.980226516723633,2.5430055544752252,1.2744594035902992,7.059632882475853,-5.182778857194905,-4.904126167297363,-0.07871437072753906
MEMIT,RS,MEMIT_L5_ONLY,active,10000,217,0.0217,9783,9708,7955,0.9923336399877338,0.813145251967699,7931,1777,24,51,9708,0.1830449114132674,12.196464328281131,12.092044591903687,17.836727385460108,4.61633756066932,4.359721899032593,11.467617276124656,-7.58012676761181,-7.139219754375517,-0.6857656519860029,2.5890010265289765,1.302997350692749,7.189233303070068,7.205338587198297,6.860557556152344,11.959229469299316,2.486499059839544,1.2188424111809582,6.974779821932316,-5.093627707772265,-4.829614639282227,0.0
MEMIT,RS,MEMIT_L5_ONLY,superseded,10000,9783,0.9783,217,215,129,0.9907834101382489,0.5944700460829493,129,86,0,2,215,0.4,10.281382776617635,10.157593348994851,15.976808613166213,1.315864802558138,0.9599123001098633,6.2694244384765625,-8.965517974059496,-8.809490978717804,-3.287318244576454,5.579380585214397,5.288425922393799,10.053868293762207,6.895245387772536,6.602944850921631,10.638492584228516,5.361791495259525,5.138030722737312,9.747165743261576,-3.6037264787999717,-3.405733108520508,1.4708530902862549
MEMIT,RS,MEMIT_L5_ONLY,superseded_same_target_only,10000,9995,0.9995,5,5,5,1.0,1.0,5,0,0,0,5,0.0,9.960413855448133,11.483117545954883,15.98765438576811,8.973269196646289,8.80875489860773,12.897127595730126,-0.9871446588018443,-2.6743626473471522,12.2653889330104,0.29382017026655377,0.006538900546729565,1.3363513946533203,9.267089366912842,8.926997184753418,12.903666496276855,0.15933351301937365,0.005185276415431872,1.3356396109447815,-0.8278111457824707,-2.570657730102539,11.658117294311523
MEMIT,RS,MEMIT_L5_ONLY,superseded_different_target,10000,9788,0.9788,212,210,124,0.9905660377358491,0.5849056603773585,124,86,0,2,210,0.4095238095238095,10.288952798343331,10.155909398104995,15.85517188347876,1.13526564232021,0.845160961151123,5.834619522094727,-9.153687156023121,-8.860429108142853,-3.6362330336123705,5.704040028963168,5.455542087554932,10.053868293762207,6.839305671283378,6.587761163711548,10.402060508728027,5.4844909759727365,5.211970627307892,9.747165743261576,-3.6691961800503843,-3.553936004638672,1.4501056671142578
MEMIT,RS,MEMIT_L6_ONLY,all,10000,0,0.0,10000,9836,8277,0.9836,0.8277,8224,1612,53,111,9836,0.16388775925172835,9.984638807307778,9.865440405905247,15.367618846241385,4.653321581859671,4.397458553314209,11.174118247581646,-5.331317225448107,-4.6383619867265224,0.780388381332159,2.896548392875924,1.5649092197418213,7.852209568023682,7.549869974735595,7.182486057281494,12.290196418762207,2.6698641899393873,1.3794157076627016,7.351968236267567,-2.661453035508719,-2.2743544578552246,1.966872215270996
MEMIT,RS,MEMIT_L6_ONLY,common_atwrite_success,10000,467,0.0467,9533,9533,8058,1.0,0.8452743102905697,8058,1475,0,0,9533,0.1547256897094304,10.342004047491852,10.018153961747885,15.445942935999483,4.885887472436076,4.615611553192139,11.302262792829424,-5.456116575055775,-4.7607662081718445,0.6501380186527967,2.721313530909702,1.368004322052002,7.471216201782227,7.607201003345779,7.249362468719482,12.361515045166016,2.6208191149086306,1.2840917883440852,7.26756896218285,-2.835297460147144,-2.4088783264160156,1.715876579284668
MEMIT,RS,MEMIT_L6_ONLY,common_support,10000,546,0.0546,9454,9403,7935,0.9946054580071927,0.8393272688808969,7923,1480,12,39,9403,0.15739657556099118,10.424720611410054,10.093346064910293,15.501802139915526,4.841351796838492,4.586193382740021,11.326792020117864,-5.583368814571561,-4.955039819469675,0.5992122925817966,2.7871504978925516,1.448863446712494,7.5519208908081055,7.628502294731044,7.263925313949585,12.37215805053711,2.6586798707682826,1.337392053566873,7.320787875447422,-2.924688943803279,-2.5130114555358887,1.6173286437988281
MEMIT,RS,MEMIT_L6_ONLY,active,10000,217,0.0217,9783,9625,8140,0.9838495349074926,0.8320556066646223,8088,1537,52,106,9625,0.15968831168831168,10.00982199596378,9.89055471867323,15.395889495732263,4.728412582894627,4.486756354570389,11.244020521640778,-5.281409413069151,-4.548286646138877,0.8039728188887239,2.8265435183725,1.4733151197433472,7.698257923126221,7.554956101267128,7.182381629943848,12.309425354003906,2.6048905444562624,1.2966602575033903,7.252384901046753,-2.676518868612889,-2.2962026596069336,1.947270393371582
MEMIT,RS,MEMIT_L6_ONLY,superseded,10000,9783,0.9783,217,211,137,0.9723502304147466,0.631336405529954,136,75,1,5,211,0.35545023696682465,8.84930638969642,8.498940497636795,13.72719131456688,1.267997788656975,1.1191835403442383,6.256521940231323,-7.581308601039445,-7.481351971626282,-1.7727333903312683,6.05257460147959,6.129810810089111,10.104823112487793,7.320572390136564,7.204004764556885,11.511923789978027,5.599067755660186,5.4178889989852905,9.635596722364426,-1.9822408453792586,-1.4724597930908203,2.752178192138672
MEMIT,RS,MEMIT_L6_ONLY,superseded_same_target_only,10000,9995,0.9995,5,5,5,1.0,1.0,5,0,0,0,5,0.0,10.10233427924104,10.635526430793107,11.243820206495002,5.61285258847056,5.399864389561117,9.948401005880442,-4.48948169077048,-4.90704504866153,-0.8487893194542266,0.1854881135863252,0.034957319498062134,0.7996111512184143,5.798340702056885,5.407009124755859,9.949135780334473,0.1763495000661351,0.024211090989410877,0.7982188027817756,-4.313132190704346,-4.882833957672119,-0.8578424453735352
MEMIT,RS,MEMIT_L6_ONLY,superseded_different_target,10000,9788,0.9788,212,206,132,0.9716981132075472,0.6226415094339622,131,75,1,5,206,0.3640776699029126,8.819753845131688,8.460098017007113,13.72719131456688,1.1655247980953338,1.0917811393737793,6.141901969909668,-7.654229047036354,-7.515296656638384,-1.915927767753601,6.190949282797827,6.184398412704468,10.104823112487793,7.35647408089316,7.287795305252075,11.511923789978027,5.726962054141178,5.544260261114687,9.635596722364426,-1.9272669928951764,-1.4368541240692139,2.752178192138672
MEMIT,RS,MEMIT_L7_ONLY,all,10000,0,0.0,10000,9842,8444,0.9842,0.8444,8391,1451,53,105,9842,0.14742938427148952,9.287017321217963,9.215173251926899,14.321452626754763,4.719051140580317,4.697696149349213,10.734091103076935,-4.567966180637646,-3.735371595452307,0.8036655485630035,2.7536943581109963,1.4247341752052307,7.587757110595703,7.472745498691313,7.242491245269775,11.761580467224121,2.4854670226048485,1.2298814097885042,7.076951365917921,-2.0824991580327974,-1.7582855224609375,2.177119255065918
MEMIT,RS,MEMIT_L7_ONLY,common_atwrite_success,10000,467,0.0467,9533,9533,8219,1.0,0.8621630126927515,8219,1314,0,0,9533,0.1378369873072485,9.619565120634642,9.374956352636218,14.405952046625316,4.940515037505878,4.914150238037109,10.845959156751633,-4.679050083128764,-3.827069066464901,0.6606884598731995,2.581509571772167,1.289151668548584,7.2313232421875,7.522024609278045,7.274916648864746,11.808960914611816,2.4372148927340245,1.1451190412044525,6.9934072769246995,-2.241835190394738,-1.8602056503295898,1.8879022598266602
MEMIT,RS,MEMIT_L7_ONLY,common_support,10000,661,0.0661,9339,9302,8005,0.9960381197130314,0.8571581539779419,7993,1309,12,25,9302,0.14072242528488496,9.770207572337284,9.516023974400014,14.499902496580034,4.943094225629895,4.944383651018143,10.894561748951674,-4.82711334670739,-4.007977895438671,0.5698856089729816,2.6407308306627444,1.3325295448303223,7.346434593200684,7.583825056292639,7.354857444763184,11.862326622009277,2.485712185431639,1.208818070590496,7.0650749281048775,-2.3414011612757504,-1.9623708724975586,1.720815658569336
