entry,branch,C_sha256,G_minus_GT_frobenius,H_minus_HT_frobenius,K_sha256,R_sha256,actual_delta_norm,actual_minus_solve_delta_norm,condition_I_minus_G,delta_sha256,diagnostic_factor_status,diagnostic_seconds,divisor,ideal_orthogonal_P_identity,layer,native_solve_seconds,physical_write_applied,post_weight_sha256,pre_weight_sha256,raw_A_stored,reconstruction_max_abs,reconstruction_relative_frobenius,repeat_factor,residual_source
80,NATIVE,a07e71c49f66e5f64d04bf6a3d4621e6baa18f63decd513ddc3b30f15acf23e4,5.237955296268332e-06,9.93331345214062e-06,93ab6642ba6618b8ae287bd7ef1f5ca290695c90fb76a2bf521579a6f1bcf7f0,0ee14da2aec52957468181dc2f1fc5d3838766e8264df526b0804f8dfb376ee8,5.949836730957031,2.161740439987625e-06,1.5863923237813615,f274f89bd616d98067556ccd4aa6ea6d9b5fbbd4b030acb1ff0e0c5c3406b74b,COMPLETED,0.42246687039732933,2,NOT_ESTABLISHED,7,0.11859851609915495,True,d32362518486d1886aef704ec36a0cf1c2bfdd2a5f9a5285b991d85b623f61d0,900f973cc604b4ac0d348a6f3210bdc5f8d39b8b9ccec1fea3bc21c61bf61ef1,False,6.363261491060257e-07,3.6424515651159366e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,NATIVE,ae3233109df59360b06c0172a5f7504276c22616e45272a68458d3a36ee7e994,6.279933701557521e-06,1.363789946846432e-05,9d1ca5db53424f8cafce4a809bc77755fcb6f521bc37b7c250297ff5323e391a,7886f8e70e4814a103194bd0b32f7dc2b3f8c23a36a0b2a86ed1736d4ebffe2f,11.83065128326416,2.649490397743648e-06,1.6845202757765794,3b9cef9df2dd608b24919ff530e6da368005abb09025e70adce71794676a943d,COMPLETED,0.4114978266879916,1,NOT_ESTABLISHED,8,0.11860413569957018,True,bcfadd46cb2b0d7827cc103fa7cb8438db6fe9d6cd94c7e56c93bcfd6057e808,57b67c60848878d9579c4912563f8e0ed98a7b62f0c3229a3c117aab36abbadf,False,9.024515748023987e-07,2.4338393103016182e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,SHAM,449737cc737a4dddf4e08de9511278a82b6641ee7f2e1320f8c6031944b9e93c,1.4041403353859924e-06,3.2175540482885266e-06,fdb5dfb5a7095c03ce25180d0c2f6ced2a75abc07e94199b7494b7ea1619dd20,a774273a8e097d26816c426c493aea2418a6a4e142c32780362098675e62b71e,3.5859153270721436,2.031689291470684e-06,1.6002812662552184,3b245a9a317594e082ac057e463616ef771dd80f5b4cbbb9b5513647f00766a0,COMPLETED,0.403993071988225,5,NOT_ESTABLISHED,4,0.11847992800176144,True,7b77fae5d6e3a235de21833e76cfb3a05ce13a9ac82cb81b7d569a342c9b8805,47f0ec609e9848fa80476b2783df362d4ae53fcde42af70908faa14ce864cbeb,False,1.0851363185793161e-07,1.1145339405289703e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,SHAM,27af8c16429774cc70e09228405b994437db17121b04f0a1e4793d11d160915c,2.5025505956428705e-06,6.398208636763651e-06,f5fdad0a50d056e9d486b8517a5384e1811ab5184b7ccc6830d9a4d3fb04a148,f3979c840946191c4c7b4422c9e320bc0facbedff6c163cbb9c88fd671ac47da,4.595671653747559,2.05061132874107e-06,1.6629040751309394,c7ea057c4c37a19f0bdd1a361fb33029f9931aa9b80d5f01b67691d09305dfe9,COMPLETED,0.4187065390869975,4,NOT_ESTABLISHED,5,0.11851483210921288,True,55136e2e3f3fddab2bed5d43e7ca7a94f77a9d831c484b0fb14b39af75bdf9e0,9ccd248c5f6f2d4417d259d24597fbe7c2ce6c7cdbd9181971994cd5c8055ec5,False,4.789326339960098e-07,1.8427086858944552e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,SHAM,0b814c2290ae6a6fea32f1cf586cfb1d83a29dbecc4106b4dfcfdd35caa3d15c,4.371749779003566e-06,1.0795574565980777e-05,266d8bbe4e1a4d2609008b9f47a832056ddc30384b89d6f101e039c7af764e39,3dfeba2d45fee29382601fe94aff4cd609409723fc845e0c1f4564e480f43ce8,5.108489513397217,2.05581818590872e-06,1.6419954340479213,702345cc03fa7671a374099cb8da9f3b59a063ce7a491d6cca828cfce9e6a7d7,COMPLETED,0.44870926067233086,3,NOT_ESTABLISHED,6,0.11876644007861614,True,11794dd8435ab435a3c79900a26c6d7bdc3224032ad9000dad972676a910c5c9,827602bcbce899dbc71680586697b62481a6f7095a18032fdd335570cc24c763,False,3.5855919122695923e-07,2.4379132124149433e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,SHAM,6dd6189e09a5ee59a61eeeb52ee10103eda5b073f0ded021858aa2890be23aab,5.2442335249591206e-06,9.943956864886646e-06,caa5ada2b221174c8fe61d288214f8b0fecda68db468d0fdada7c604c30b5c0b,9e95ec9139af9bf3aa2fa38d8f42685d32a3739dbdbe6de9c07b1e3e09f68e54,5.949835777282715,2.161685642931843e-06,1.5863922994348232,c5986752e6d3955375ab1661f0a1851c9d17186af13f8c969e37501d1ce9b7fc,COMPLETED,0.42581171821802855,2,NOT_ESTABLISHED,7,0.11857881397008896,True,65f4d9edef684561526760a74a9d40f51eec42830acd90e2b5a8a0f35a6ce17f,900f973cc604b4ac0d348a6f3210bdc5f8d39b8b9ccec1fea3bc21c61bf61ef1,False,5.96512109041214e-07,3.6440566067135697e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,SHAM,3eb0d68d341936a06bef5bd3f979a131687b87b8902365672e12029b7775e225,6.256845553066085e-06,1.359533789598221e-05,ea1d80d23f940b92729fe7c87130f8d510dfcf11236e6e64b71ab2a43cc92e3a,5203c99253379d6d4c040cafa1c9d5fcf2ec0749b588c436f094e0d6e6f9bc7c,11.830650329589844,2.6499451450945344e-06,1.6845202329148905,33f72ec524c686c216a3cd144d12a94f89055337be375cece353c3dd9b6b76c6,COMPLETED,0.43009038269519806,1,NOT_ESTABLISHED,8,0.11867495439946651,True,427d7cb41e5c3b6562fd817cbb1b46fdd5683f782ee95a7a6935183b5a04111f,57b67c60848878d9579c4912563f8e0ed98a7b62f0c3229a3c117aab36abbadf,False,1.06077641248703e-06,2.4352896261437797e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H5,8d903706c1af426d98c672ad75acda41e37b667ff2aa9948fa759c2ff2e9d5f7,1.4015567177469065e-06,3.2110371395376397e-06,fdb5dfb5a7095c03ce25180d0c2f6ced2a75abc07e94199b7494b7ea1619dd20,a774273a8e097d26816c426c493aea2418a6a4e142c32780362098675e62b71e,3.5859153270721436,2.031518988587777e-06,1.6002812861959046,bc966dd2fe5eb4dddbb383b5c5e9129b9fc72d09b6053a145c2fcc6829103e3d,COMPLETED,0.42492569610476494,5,NOT_ESTABLISHED,4,0.11865414772182703,True,8e50792a1d54481a20740cc31deed57b453d08fbbfdeeb1f6087bcaf27e4580c,47f0ec609e9848fa80476b2783df362d4ae53fcde42af70908faa14ce864cbeb,False,1.0256553650833666e-07,1.1159194371009997e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H5,4f52120712ac801e0dd65b385ed492b04a3463453300cc915f4be45af5466953,2.4784915540432738e-06,6.340966270476943e-06,770c54fa2cac508b3691b18da8a31b4a33d2490c94f65cd30d43b5571ffba3e8,b7e7168738b1a3a5c561daabd5f98ede866b08d5be8a92819646bb8e85592d93,4.594184875488281,2.051007413683692e-06,1.6631788815588797,315c9da2a05a92b44cc2a1f5eeec829ea07bb5217899df1192497f4c7abc32cd,COMPLETED,0.4175048414617777,4,NOT_ESTABLISHED,5,0.11899274960160255,True,c43dfbff25b656f863b728290802e00f45d3b77e069c40fac5979e2fb15e2957,9ccd248c5f6f2d4417d259d24597fbe7c2ce6c7cdbd9181971994cd5c8055ec5,False,3.3527612686157227e-07,1.845984962187808e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H5,aadef602a6e910de179db54178d126ec93ade78db5f1063358c480dfce913d72,4.381756017393733e-06,1.0808691241197433e-05,febca7d13df8f5beba975bdddb168da87be0f6e3827dd963d0bffbd97fae6300,94540ac56936b4d6423b6bae30d266be662ec3949748d1f1824e85ee15b1c953,5.10891056060791,2.0553964077407727e-06,1.641091856432748,8f88c1d26a58b9bb518aea0cf886ff0ecab0ec187f7ddfdbd7757c8e1fb24e00,COMPLETED,0.4534148583188653,3,NOT_ESTABLISHED,6,0.11875554267317057,True,72529b16b6e528a604a72fadb3ae73106db19219a0e8db1e8d1bbce7d7e4ad16,827602bcbce899dbc71680586697b62481a6f7095a18032fdd335570cc24c763,False,4.600733518600464e-07,2.440030207788e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H5,7473232d03bc72c43df207bae775821ba3f7016147172f982474a090f2955164,5.1124677342657615e-06,9.638659778744656e-06,b2c2e660c824f291a08bb722b89c28b3bdd3fefd19c78cf61cbedb519a629ea9,d241f41b123644f11acdf478986d3eb46e1a0c436363c2bd3fe250a5d31e0d04,5.9496564865112305,2.1613666376651963e-06,1.585546030145308,f83eab36f4a539be479b770d9b2b43ee4b35063f00774919be729217e6337803,COMPLETED,0.4949264330789447,2,NOT_ESTABLISHED,7,0.11857219785451889,True,fd1c4cfe977347eec4068fe869cc05347a2002c9ba6ff8353db83345c398f2c9,900f973cc604b4ac0d348a6f3210bdc5f8d39b8b9ccec1fea3bc21c61bf61ef1,False,5.671754479408264e-07,3.638025525914483e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H5,97f5a5ecdd7eb602794a2fcfebc8eebd7650c156dfb79faf08dee814b9eb7815,6.30550660889219e-06,1.375140054068959e-05,2116fa6e4ee6c20ee8c6b2d527b46a35eef923b59d80e9f7eb6d3a6798250b3c,ad815b8984535a26e4ff89fb5dde6d0b6acad8a2c6562bcf61df8677d44fe59a,11.82981014251709,2.6501304546400206e-06,1.6831651019129494,905c04efbbcf86e421591f9f4a92eff388ccf1b1180babb69bfecfdb2632f038,COMPLETED,0.47267814725637436,1,NOT_ESTABLISHED,8,0.11867451760917902,True,2057c0558dca296912c4a1bd732f19372f0ff02819ccdb02604080b96c6edf84,57b67c60848878d9579c4912563f8e0ed98a7b62f0c3229a3c117aab36abbadf,False,9.480863809585571e-07,2.4346303206378796e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H6,8d903706c1af426d98c672ad75acda41e37b667ff2aa9948fa759c2ff2e9d5f7,1.4015567177469065e-06,3.2110371395376397e-06,fdb5dfb5a7095c03ce25180d0c2f6ced2a75abc07e94199b7494b7ea1619dd20,a774273a8e097d26816c426c493aea2418a6a4e142c32780362098675e62b71e,3.5859153270721436,2.031518988587777e-06,1.6002812861959046,bc966dd2fe5eb4dddbb383b5c5e9129b9fc72d09b6053a145c2fcc6829103e3d,COMPLETED,0.41652311384677887,5,NOT_ESTABLISHED,4,0.1186076682060957,True,8e50792a1d54481a20740cc31deed57b453d08fbbfdeeb1f6087bcaf27e4580c,47f0ec609e9848fa80476b2783df362d4ae53fcde42af70908faa14ce864cbeb,False,1.0256553650833666e-07,1.1159194371009997e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H6,244dbfbf1e57cd5edac43b9071c8643e23d50b2576ce2784327a2e6e9d46f03f,2.502289013168326e-06,6.398038047082884e-06,770c54fa2cac508b3691b18da8a31b4a33d2490c94f65cd30d43b5571ffba3e8,b7e7168738b1a3a5c561daabd5f98ede866b08d5be8a92819646bb8e85592d93,4.595672130584717,2.050494458671892e-06,1.6629040023424821,5cf67b0ad71742043df725c1834d586ac913b8c1cd7e8130300fdd2d3a5b54df,COMPLETED,0.43948061019182205,4,NOT_ESTABLISHED,5,0.11857064720243216,True,b089722a0de22291cc8e0528c6d2a6b429cf2934ee01f980710a90b2226ae87a,9ccd248c5f6f2d4417d259d24597fbe7c2ce6c7cdbd9181971994cd5c8055ec5,False,4.707835614681244e-07,1.8434881782681009e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H6,fe929d5e98fde04ea091b7f986f1f2a452765315f03dc97fc77371188cdfb613,4.423658188838075e-06,1.084868392400704e-05,04686bf639f71ef25fc76b6c735079cdfaa4b8a30ee81b20a695d2d348b8bdd4,04dcc1c1f5172c3054c858db566f877eed61e3e645618d58a4b8c97a64c1de58,5.09843111038208,2.0548909560602624e-06,1.629265454618569,0966f04f5f621a4ac8046f49a3d7394db1cbd3a22b283b856d05395c9a3f8831,COMPLETED,0.45618768967688084,3,NOT_ESTABLISHED,6,0.118682362139225,True,6ba359f6cf58194ed8c21d33ba9d613b7a21175498c69c2f828ca9a766dd0d82,827602bcbce899dbc71680586697b62481a6f7095a18032fdd335570cc24c763,False,4.023313522338867e-07,2.4454128426360757e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H6,5c906ce3e3cfdc79c9f350a7265fa6da8bac61227df529c9adc43c919577ef1c,5.2250629668264525e-06,9.865480671432466e-06,79a54526aea46e30013f16f60bc228e1f6196a09de10719da8f952e1723a5192,c58564e07164834e74229b0fecc0d4702b5259e343c819523ff8d12c82728e13,5.948601722717285,2.1612045202346053e-06,1.5851132866784354,7bccf99bb8f2a589fe2fd1f7713c22521e6d699eeeea8af8e5351e3846c6fce3,COMPLETED,0.5105507150292397,2,NOT_ESTABLISHED,7,0.1185208186507225,True,58178460add88d2d1afcf7d781a33ddbfdaa0fe54275ca46351ba0d784520402,900f973cc604b4ac0d348a6f3210bdc5f8d39b8b9ccec1fea3bc21c61bf61ef1,False,5.755573511123657e-07,3.616642508433492e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H6,fbf6880e78166bd0d9d0e00538296ef5b78e573788b1425e07cdd0ea415d39bd,6.154811116236486e-06,1.3455154237978904e-05,01938b3a8131d22bc8ae5822652701415fbe2557a5eb8cdd3872cd9b03a96ebc,7fd1577ce06916a72c46fffe0973e8903a3ebc723b000bcf2afa1a455c83b52e,11.83226490020752,2.649647512953379e-06,1.6835946325598368,a02c5bb51f647d55d3892c5ca277ec3b6992b66fdd0efc8102b7e8828cf46893,COMPLETED,0.4582285527139902,1,NOT_ESTABLISHED,8,0.11866345629096031,True,0220338926e1e125e61f960e48bf19cb1386da23caf1402a0b9cd837c1d29107,57b67c60848878d9579c4912563f8e0ed98a7b62f0c3229a3c117aab36abbadf,False,8.996576070785522e-07,2.432021804170593e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H56,8d903706c1af426d98c672ad75acda41e37b667ff2aa9948fa759c2ff2e9d5f7,1.4015567177469065e-06,3.2110371395376397e-06,fdb5dfb5a7095c03ce25180d0c2f6ced2a75abc07e94199b7494b7ea1619dd20,a774273a8e097d26816c426c493aea2418a6a4e142c32780362098675e62b71e,3.5859153270721436,2.031518988587777e-06,1.6002812861959046,bc966dd2fe5eb4dddbb383b5c5e9129b9fc72d09b6053a145c2fcc6829103e3d,COMPLETED,0.4330712575465441,5,NOT_ESTABLISHED,4,0.11866557691246271,True,8e50792a1d54481a20740cc31deed57b453d08fbbfdeeb1f6087bcaf27e4580c,47f0ec609e9848fa80476b2783df362d4ae53fcde42af70908faa14ce864cbeb,False,1.0256553650833666e-07,1.1159194371009997e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H56,4f52120712ac801e0dd65b385ed492b04a3463453300cc915f4be45af5466953,2.4784915540432738e-06,6.340966270476943e-06,770c54fa2cac508b3691b18da8a31b4a33d2490c94f65cd30d43b5571ffba3e8,b7e7168738b1a3a5c561daabd5f98ede866b08d5be8a92819646bb8e85592d93,4.594184875488281,2.051007413683692e-06,1.6631788815588797,315c9da2a05a92b44cc2a1f5eeec829ea07bb5217899df1192497f4c7abc32cd,COMPLETED,0.43466055300086737,4,NOT_ESTABLISHED,5,0.12020788714289665,True,c43dfbff25b656f863b728290802e00f45d3b77e069c40fac5979e2fb15e2957,9ccd248c5f6f2d4417d259d24597fbe7c2ce6c7cdbd9181971994cd5c8055ec5,False,3.3527612686157227e-07,1.845984962187808e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H56,a4caa2c3cd7c42b983f85d9ca8d2b94e9d5cd5a973a94d821fcf45aa88a4d22f,4.40099946396308e-06,1.0833555587571949e-05,febca7d13df8f5beba975bdddb168da87be0f6e3827dd963d0bffbd97fae6300,94540ac56936b4d6423b6bae30d266be662ec3949748d1f1824e85ee15b1c953,5.099197864532471,2.0557292828016216e-06,1.629113613164061,de04e5c451be52d3660fd1a4dbadf4ecc179afcda5a81d1c975aed58cdbfdc95,COMPLETED,0.48864219058305025,3,NOT_ESTABLISHED,6,0.1189650222659111,True,0e46d70096fec6af93d64d7b493671503bace327848d6c8ec0804d588a97325c,827602bcbce899dbc71680586697b62481a6f7095a18032fdd335570cc24c763,False,4.2188912630081177e-07,2.4570481967676688e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H56,70c97b4c74241aa688aacf421c24393db83d6d71e69952f393d7d3bf5132968c,5.245482285173567e-06,9.875941938411941e-06,5a498907683d3dbda25b035978a976a0dc740e101c59561e2f6add9d0db4dbee,46b984619475a48f56218704013c59d7a1058221d9843401a144150e941cafac,5.948509693145752,2.1612481759802904e-06,1.5843614072827434,b265332b38ec4be80be0aeaacb063901fc31a7f6599f521868e9d655a8a12bdd,COMPLETED,0.4915261063724756,2,NOT_ESTABLISHED,7,0.11866171844303608,True,611c4ff9a6b2bd745d70e7114af3f62d86a7a0cba23fb57193e147be82f71a1d,900f973cc604b4ac0d348a6f3210bdc5f8d39b8b9ccec1fea3bc21c61bf61ef1,False,6.724148988723755e-07,3.6085495615538502e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,H56,2fb864b1ace961c98eace406ed4a8c9e8ec66fd482299e0c02a4f07aba2e97b9,6.1910658164862e-06,1.3501323050469088e-05,195bf6e4529248d5b9b0f4e7110af306844a496525ae33943557246e012547d5,3c77c406f82dac22e66b92cb9c5e2bb27b018025e6c8f66c90ce767e27ac8f99,11.831396102905273,2.6491907192394137e-06,1.6823471987942387,1fbef69b063c8e42e881ab69c1d8032dc44cffa83e99d5ef2545b8822a78a1a3,COMPLETED,0.4539229292422533,1,NOT_ESTABLISHED,8,0.1186740854755044,True,35f10f29c73bf558d1d330d9a5c7a1bccc169cea162f898af0ddc9c5f34b5d4e,57b67c60848878d9579c4912563f8e0ed98a7b62f0c3229a3c117aab36abbadf,False,6.817281246185303e-07,2.432717794488837e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,MASS56,8d903706c1af426d98c672ad75acda41e37b667ff2aa9948fa759c2ff2e9d5f7,1.4015567177469065e-06,3.2110371395376397e-06,fdb5dfb5a7095c03ce25180d0c2f6ced2a75abc07e94199b7494b7ea1619dd20,a774273a8e097d26816c426c493aea2418a6a4e142c32780362098675e62b71e,3.5859153270721436,2.031518988587777e-06,1.6002812861959046,bc966dd2fe5eb4dddbb383b5c5e9129b9fc72d09b6053a145c2fcc6829103e3d,COMPLETED,0.4318425990641117,5,NOT_ESTABLISHED,4,0.11868400312960148,True,8e50792a1d54481a20740cc31deed57b453d08fbbfdeeb1f6087bcaf27e4580c,47f0ec609e9848fa80476b2783df362d4ae53fcde42af70908faa14ce864cbeb,False,1.0256553650833666e-07,1.1159194371009997e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,MASS56,29aa7e4b5cc2b6c16a2a8836f2a1a4e9981321b54d4d9fb112a935fcfe4153bd,2.4043593782873373e-06,6.127136204571922e-06,770c54fa2cac508b3691b18da8a31b4a33d2490c94f65cd30d43b5571ffba3e8,b7e7168738b1a3a5c561daabd5f98ede866b08d5be8a92819646bb8e85592d93,4.59596061706543,2.050630882877158e-06,1.6630154962219756,2674789adb35813087f6f8bf51d5230975b0d6c335c80bb2eb958d81f85a54b3,COMPLETED,0.42725320905447006,4,NOT_ESTABLISHED,5,0.11884774919599295,True,dd8da646718f8768abf08d0286393a8a5ce5f2d2ef910870b2abb03d1ae032f5,9ccd248c5f6f2d4417d259d24597fbe7c2ce6c7cdbd9181971994cd5c8055ec5,False,3.543682396411896e-07,1.8445653866110162e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,MASS56,e52c658e57063c3aa701b53758a151c93f657b1b02ed9807faf6e87ec9a5ff80,4.572574498742539e-06,1.1313847113483865e-05,d5ca0d5a8bcb89d64be4a7e8bd4c1cf09b2933d5380cac46239ae11907769061,48d6cf01024ed88654a2af193c609cd6a5ff4508fa9c5186accc874d8d757b8a,5.1090826988220215,2.055327740890789e-06,1.6424824332998607,f1aa694877c43908c455670532c88cf26eeff1a6e5f7e87f47e28ee74020f6dc,COMPLETED,0.49801917746663094,3,NOT_ESTABLISHED,6,0.1190075483173132,True,dcdb34c154527b04e16528c062da556fa4d7e08474a0917b05a0390e8d15f14d,827602bcbce899dbc71680586697b62481a6f7095a18032fdd335570cc24c763,False,3.1152740120887756e-07,2.43463555018319e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,MASS56,2ec4a7a365cc1e0e3508e3018cdfafb5d2aa33d7ccb60e66464611ad5d86adf3,5.224927394230866e-06,9.915367476307478e-06,36317659f4a4ae493bf99d495141630f4538a560f5ad562a2a7df5ab49d1d8db,ed51137ee892736f2e8fc1600c17838424fae7a936f0f4ab39a444be1b34eb88,5.949941158294678,2.161416205126443e-06,1.5864403416564663,9bd2322d27b169f936d1e5ab8b0edc9c256a3055dc2b1c3c6de4b0790c33125a,COMPLETED,0.4657852314412594,2,NOT_ESTABLISHED,7,0.11868075281381607,True,a24cb762cdb84794be2dc70b610d7d9e0d4b0ee432bce0046ad35a5320fe545d,900f973cc604b4ac0d348a6f3210bdc5f8d39b8b9ccec1fea3bc21c61bf61ef1,False,5.622860044240952e-07,3.6496872210250147e-06,1,ORIGINAL_NATIVE_FRAME_RESID
80,MASS56,13ef719cec89e58c6b653ebd0913fce095390fe28d03fc2f1ed44f98f6a605d7,6.249341393233023e-06,1.3597551476108854e-05,5a403ed01cda6f9cf7859ae8c7e2300503690ae94bf4a3d7769f5c417952898e,a7fe0b99c427e9d051e35e45ce9f3095696307ee0bcfaa09c62810e521413cfe,11.83043098449707,2.649783255037619e-06,1.6845676549922752,507b1380e6113aeb49f59e130893b41630edf3454d10c3ad7943a615cb423361,COMPLETED,0.4653768530115485,1,NOT_ESTABLISHED,8,0.11855952348560095,True,a7670f748baafbf09642b83f9e84155591ad63f16f10f056d1637d957c76f3b4,57b67c60848878d9579c4912563f8e0ed98a7b62f0c3229a3c117aab36abbadf,False,6.360933184623718e-07,2.4312688215894293e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,NATIVE,88b6ddad18a4cc8dca533466f87caa380a0dc9cbe862a8c9a8a0e67794f341f7,1.5442331783149172e-06,3.4032600688824386e-06,19f342bb90e1826777102c86891fab50e5eb6b1cddbe9f3bbaaefac1c4ee543a,18ee5b9680a99751148ed616818144f00d26c53f9798d08b6f4ed4cddd485a4c,4.001758098602295,2.052473064395599e-06,1.8808312999871377,bc9b7de4526880e85015721236a1f2a35bf4aa760aaa561a88ae300bc584d9f6,COMPLETED,0.40735752135515213,5,NOT_ESTABLISHED,4,0.11863115429878235,True,c21e8dad8bc1beab504d650934bb92a2cb28e06546b27dde26a95cb6a4299c2e,e41cd4c3e9857cee6df2f4ccf9dccbad77585462a5a1df1031d3b0c53eed40d0,False,8.968345355242491e-08,1.1167207222839894e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,NATIVE,e781c6249c7c2ef85425155deb308b5a6e68091fd8da5c4334b7e707657150c5,2.6325459834923627e-06,6.324937570874789e-06,abdc985ba1346c9260e61ac9281c038d550cfee3e92835747f01b03a35657647,a0bda710bb335c86694393bf755e2e104af131ae9ee55652f0f25b7787dc9c83,5.125260829925537,2.0868512820015894e-06,1.531061774323163,c02fe07fe8b91c5f2a3c97418c2cbde82ac1fe130c2d784946b2e0c33d1a9440,COMPLETED,0.43215970415621996,4,NOT_ESTABLISHED,5,0.1187488166615367,True,8f836611db9f35eb4fbb24f3bda5afcd0b72ce3ee46907265da3a0b4ba983777,4ba2e67623c60fec8ed138228f591b713af145858100f3727753efacf3a23872,False,5.152542144060135e-07,1.8611456006820029e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,NATIVE,8c8dd903db415a1e501046567bdd335e088391c2e3777408d6c1dcbfdd92cd1f,4.21919554461183e-06,8.736946844019148e-06,d54282fc759a058f0b0d48bc0f00ba6552aec0800c6de7eb7f223c025f55d0a3,28375c7d9d6406a784e4aaf9a65cbe15fcc9af2cf01b66061a762aaf99a943f4,5.210986137390137,2.085857886413578e-06,1.488255143226966,aea1301a41ff52b91fe5315b4a04d7ecd44bc939764fae070885fb29228c2f65,COMPLETED,0.4388473741710186,3,NOT_ESTABLISHED,6,0.11866686213761568,True,419d7f3bc1586b42bce8c01f2c082932bf49577342267797acc13440bfec5a38,f538cda932e56e0910bc59e2a58f0addfbc118445468718ecefebe8dbe6461eb,False,3.5262200981378555e-07,2.518679269513957e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,NATIVE,6dd121bfc625533dfab8326f41db5b817341c8cb2557916786745d104a1e804a,4.93174025417876e-06,7.681448155471033e-06,ccbffaf618c3e26b6fda0b66bbd02420789a719f9d84a7658fd9196e93f241d4,22411dadcdb50cba288799494e43ee4b449b74be8f3d857bf853186fe318a796,5.189459323883057,2.2052438453101786e-06,1.5209983301997074,0764145089b618fcf26b982165ed75a6243ae19ee1850a1edf64b9d3aee7bc28,COMPLETED,0.45413076411932707,2,NOT_ESTABLISHED,7,0.11867668107151985,True,388576c9e279c2d1c2d07d83b48101d367adda3207d2bb764f1c5809c48d1654,a6f755ea184f9f561626aeb33f9a19f9a3e58b2883d9d2fee12660508b20c211,False,5.492474883794785e-07,4.1583020133173494e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,NATIVE,69b6a344249a5424ffe98f2dcac32a9be1fd696e26d8913ea41b7393bf929062,6.193430679050543e-06,1.2253687912039218e-05,e3bd97d800e07f72add98811e074156a62a22e4e956eacb04aaad9191bfa41ef,96aa009c95fb4e11242105a34ea57dc7ecac817516ff26839d66f1b338994bb9,12.796887397766113,2.852980287570972e-06,1.5395488835449231,7ee2658db6189a94c7ed82291f86b13f0608b4a09c56ffeec02d482c0cbad7fc,COMPLETED,0.42277972772717476,1,NOT_ESTABLISHED,8,0.1186702586710453,True,c9fc47262c15c805388802db879d2c89611b1d7a1542bf2e5f961fe169990cd7,f3ad758b634aa5d6c28b9c9da9eeb9619545684164a934ab4ac9ef6990b1b061,False,8.866190910339355e-07,2.439042633340693e-06,1,ORIGINAL_NATIVE_FRAME_RESID
90,SHAM,1ad5951acc41d887964badba0d724fc9fa9c5146003b685f1bf890ce5bd731e0,1.5445374720490368e-06,3.40212274807037e-06,19f342bb90e1826777102c86891fab50e5eb6b1cddbe9f3bbaaefac1c4ee543a,18ee5b9680a99751148ed616818144f00d26c53f9798d08b6f4ed4cddd485a4c,4.001758098602295,2.052571971944417e-06,1.8808312747012543,fba1aa8bfa063cef68f93347ce1760579be1bc13da5afabdf47d577d463eed73,COMPLETED,0.42059855069965124,5,NOT_ESTABLISHED,4,0.1186866220086813,True,e420381e9975f478a4282471255e2875cf6227a268825e03cdfa02d89c384935,e41cd4c3e9857cee6df2f4ccf9dccbad77585462a5a1df1031d3b0c53eed40d0,False,9.546056389808655e-08,1.1158331027760037e-06,1,ORIGINAL_NATIVE_FRAME_RESID
