entry,branch,subset,metric,numerator,denominator,percent,ties,token_correct,target_tokens,token_micro,prompt_macro,strict_count,unique_strict_count,new_nll_mean,true_nll_mean,desired_nll_mean,desired_margin_mean,desired_margin_p01,desired_margin_p05,desired_margin_median,desired_nll_p95,desired_nll_p99
80,MASS56,SUPERSEDED,PS,15,30,50.0,0,0,30,0.0,0.0,0,0,7.073565038045247,7.076093324025472,7.073565038045247,0.0025282859802246093,-6.9866281771659855,-5.146642875671386,-0.20502281188964844,11.644945621490479,11.989393634796143
90,NATIVE,ACTIVE,RS,302,495,61.01010101010101,0,97,499,0.19438877755511022,0.19393939393939394,96,96,6.616784008503233,8.089048513980828,6.616784008503233,1.472264505477594,-8.298394134044647,-5.8167649269104,1.258936882019043,15.589190959930418,20.683471870422363
90,NATIVE,ACTIVE,PS,566,990,57.17171717171717,0,70,998,0.07014028056112225,0.0707070707070707,70,70,8.06363959718646,8.543500795117533,8.06363959718646,0.4798611979310711,-9.420759481191634,-5.895601367950439,0.6833591461181641,14.551512002944946,17.096874008178713
90,NATIVE,SUPERSEDED,RS,11,17,64.70588235294117,0,2,17,0.11764705882352941,0.11764705882352941,2,2,6.864241834949045,8.175601566539092,6.864241834949045,1.3113597315900467,-5.226223011016845,-3.907507038116455,2.012594223022461,13.43900623321533,15.086767463684081
90,NATIVE,SUPERSEDED,PS,16,34,47.05882352941177,0,1,34,0.029411764705882353,0.029411764705882353,1,1,7.608140338869656,7.407797084135168,7.608140338869656,-0.2003432547344881,-6.778991844654083,-5.290934574604035,-0.389249324798584,12.64392771720886,13.086643800735473
90,SHAM,ACTIVE,RS,302,495,61.01010101010101,0,97,499,0.19438877755511022,0.19393939393939394,96,96,6.616783888455753,8.089048448054477,6.616783888455753,1.4722645595987243,-8.298408769369125,-5.816758012771606,1.2589359283447266,15.589184570312497,20.68348114013672
90,SHAM,ACTIVE,PS,566,990,57.17171717171717,0,70,998,0.07014028056112225,0.0707070707070707,70,70,8.063639690393977,8.54350095924103,8.063639690393977,0.4798612688470519,-9.420760482549667,-5.895596849918365,0.6833577156066895,14.551508712768554,17.096896076202395
90,SHAM,SUPERSEDED,RS,11,17,64.70588235294117,0,2,17,0.11764705882352941,0.11764705882352941,2,2,6.864240274709814,8.175602267770206,6.864240274709814,1.3113619930603926,-5.226219177246094,-3.9075241088867188,2.0125818252563477,13.43900737762451,15.08677837371826
90,SHAM,SUPERSEDED,PS,16,34,47.05882352941177,0,1,34,0.029411764705882353,0.029411764705882353,1,1,7.60814161160413,7.407795962165384,7.60814161160413,-0.20034564943874583,-6.779005076885223,-5.290933310985565,-0.3892548084259033,12.643918704986572,13.086643743515015
90,H5,ACTIVE,RS,303,495,61.21212121212121,0,97,499,0.19438877755511022,0.19393939393939394,96,96,6.619317268058799,8.092941692561814,6.619317268058799,1.4736244245030155,-8.229097090959549,-5.815366744995117,1.254343032836914,15.599021530151365,20.697359466552737
90,H5,ACTIVE,PS,566,990,57.17171717171717,0,70,998,0.07014028056112225,0.0707070707070707,70,70,8.065113696523689,8.544609689923249,8.065113696523689,0.47949599339955984,-9.398641048669814,-5.897490078210831,0.6880249977111816,14.554220485687255,17.12178056716919
90,H5,SUPERSEDED,RS,11,17,64.70588235294117,0,2,17,0.11764705882352941,0.11764705882352941,2,2,6.858802651657777,8.17236773406758,6.858802651657777,1.3135650824098026,-5.235100727081299,-3.9071778297424316,2.006683349609375,13.422802352905272,15.09722068786621
90,H5,SUPERSEDED,PS,16,34,47.05882352941177,0,1,34,0.029411764705882353,0.029411764705882353,1,1,7.604768661891713,7.406382736037759,7.604768661891713,-0.19838592585395365,-6.779270462989807,-5.265895342826843,-0.39136481285095215,12.642271041870115,13.07820697784424
90,H6,ACTIVE,RS,300,495,60.60606060606061,0,96,499,0.19238476953907815,0.1919191919191919,95,95,6.61016443924969,8.083449877512576,6.61016443924969,1.4732854382628857,-8.33883044242859,-5.793967962265015,1.2599372863769531,15.575921726226804,20.678638038635253
90,H6,ACTIVE,PS,566,990,57.17171717171717,0,70,998,0.07014028056112225,0.0707070707070707,70,70,8.061220191726743,8.539540045610583,8.061220191726743,0.47831985388383874,-9.420413167476655,-5.9091027796268465,0.6909289360046387,14.561725044250487,17.11391109466553
90,H6,SUPERSEDED,RS,11,17,64.70588235294117,0,2,17,0.11764705882352941,0.11764705882352941,2,2,6.855077557704028,8.170457825941199,6.855077557704028,1.31538026823717,-5.244751434326172,-3.9121307373046874,2.0160460472106934,13.412171936035154,15.086447448730468
90,H6,SUPERSEDED,PS,16,34,47.05882352941177,0,1,34,0.029411764705882353,0.029411764705882353,1,1,7.607369093333974,7.402847265495973,7.607369093333974,-0.20452182783800013,-6.782568954229355,-5.294778680801391,-0.3903510570526123,12.61914482116699,13.081189785003662
90,H56,ACTIVE,RS,302,495,61.01010101010101,0,97,499,0.19438877755511022,0.19393939393939394,96,96,6.612770224007721,8.087335379075522,6.612770224007721,1.474565155067801,-8.308840115070343,-5.789147686958313,1.2554969787597656,15.58201580047607,20.692520637512207
90,H56,ACTIVE,PS,566,990,57.17171717171717,0,70,998,0.07014028056112225,0.0707070707070707,70,70,8.062767386192814,8.540703991446833,8.062767386192814,0.4779366052540189,-9.397536401748658,-5.9110611319541935,0.6886329650878906,14.56462264060974,17.11037265777588
90,H56,SUPERSEDED,RS,11,17,64.70588235294117,0,2,17,0.11764705882352941,0.11764705882352941,2,2,6.849781250252443,8.16730967689963,6.849781250252443,1.3175284266471863,-5.253860454559327,-3.9115885734558105,2.0096335411071777,13.396133804321288,15.096870498657227
90,H56,SUPERSEDED,PS,16,34,47.05882352941177,0,1,34,0.029411764705882353,0.029411764705882353,1,1,7.604028593091404,7.401450707631953,7.604028593091404,-0.2025778854594511,-6.78342148900032,-5.269587159156799,-0.39238834381103516,12.61340079307556,13.072705097198487
90,MASS56,ACTIVE,RS,302,495,61.01010101010101,0,97,499,0.19438877755511022,0.19393939393939394,96,96,6.616949247880463,8.089133893841446,6.616949247880463,1.4721846459609824,-8.29792763352394,-5.817654466629028,1.258894920349121,15.589149665832517,20.68346393585205
90,MASS56,ACTIVE,PS,566,990,57.17171717171717,0,70,998,0.07014028056112225,0.0707070707070707,70,70,8.063788224073749,8.543610489217922,8.063788224073749,0.47982226514417414,-9.420766048431396,-5.89498952627182,0.6838040351867676,14.551631212234497,17.097399673461915
90,MASS56,SUPERSEDED,RS,11,17,64.70588235294117,0,2,17,0.11764705882352941,0.11764705882352941,2,2,6.864321200286641,8.175669585957246,6.864321200286641,1.3113483856706059,-5.225995521545411,-3.907298469543457,2.012173652648926,13.439204788208006,15.086481399536133
90,MASS56,SUPERSEDED,PS,16,34,47.05882352941177,0,1,34,0.029411764705882353,0.029411764705882353,1,1,7.6082944168764,7.407880867228789,7.6082944168764,-0.20041354964761174,-6.779271547794342,-5.29094306230545,-0.38919591903686523,12.644401311874388,13.087044076919556
