phase,state,condition,panel,layer,space,variant,contexts,PR_min,PR_max,PR_mean,mean_energy_min,mean_energy_max
E1,90,native,middle,7,projected,centered,6,49.961607943288804,81.26397027328316,62.37623494643747,0.17066277883423855,0.29929926288978087
E1,90,native,middle,7,projected,unit_raw,6,8.277401565305416,19.476987963804625,12.037630805510233,0.17066277883423855,0.29929926288978087
E1,90,native,middle,7,projected,unit_centered,6,52.00375246644702,81.08269028695608,63.88341710216121,0.17066277883423855,0.29929926288978087
E1,90,native,middle,7,raw,raw,6,7.258119418680984,16.463790472056797,10.35125968495768,0.2054137418399097,0.33215290506113704
E1,90,native,middle,7,raw,centered,6,45.95597821138147,74.89314113318464,57.21125184616316,0.2054137418399097,0.33215290506113704
E1,90,native,middle,7,raw,unit_raw,6,7.211227958864321,16.06259735615103,10.340744635692499,0.2054137418399097,0.33215290506113704
E1,90,native,middle,7,raw,unit_centered,6,46.36318773041763,72.37888470038517,56.62791047981676,0.2054137418399097,0.33215290506113704
E1,90,native,middle,8,projected,raw,6,27.76613178505599,73.31131285850009,45.77779204166212,0.09531082145824143,0.17138653952046262
E1,90,native,middle,8,projected,centered,6,144.54283289764666,214.49225520913615,168.04438813965322,0.09531082145824143,0.17138653952046262
E1,90,native,middle,8,projected,unit_raw,6,27.054529731607715,74.20297921907243,45.27315690699651,0.09531082145824143,0.17138653952046262
E1,90,native,middle,8,projected,unit_centered,6,146.0253270104223,223.10548393998704,172.38438731865824,0.09531082145824143,0.17138653952046262
E1,90,native,middle,8,raw,raw,6,24.32598728260009,61.418926597704754,39.43246232993415,0.10841903476694557,0.18564592815036915
E1,90,native,middle,8,raw,centered,6,141.4739212602397,208.08209185262052,163.88435643891864,0.10841903476694557,0.18564592815036915
E1,90,native,middle,8,raw,unit_raw,6,23.761986339297597,61.63742421616024,38.93070954553989,0.10841903476694557,0.18564592815036915
E1,90,native,middle,8,raw,unit_centered,6,142.7432773863284,215.6113406986328,167.84276715751864,0.10841903476694557,0.18564592815036915
E1,90,native,onset,4,projected,raw,6,417.31308876995587,492.93161640658167,477.1635028994677,0.022843842435996613,0.027571383267291884
E1,90,native,onset,4,projected,centered,6,611.3781361110773,656.3209236438015,645.5668333435843,0.022843842435996613,0.027571383267291884
E1,90,native,onset,4,projected,unit_raw,6,428.3982602675801,508.9959477440823,490.4496202240868,0.022843842435996613,0.027571383267291884
E1,90,native,onset,4,projected,unit_centered,6,643.1974096964731,700.0117443315105,681.8898551144034,0.022843842435996613,0.027571383267291884
E1,90,native,onset,4,raw,raw,6,157.4056472365633,189.10152563155123,176.1692195208967,0.06172778128359169,0.06912433188513967
E1,90,native,onset,4,raw,centered,6,602.3695840274758,648.6925929448105,637.4836034371274,0.06172778128359169,0.06912433188513967
E1,90,native,onset,4,raw,unit_raw,6,155.40043430505958,186.74869260142827,173.64652764856285,0.06172778128359169,0.06912433188513967
E1,90,native,onset,4,raw,unit_centered,6,630.7699968565136,691.1711101335723,671.3150823744413,0.06172778128359169,0.06912433188513967
E1,90,native,onset,5,projected,raw,6,185.63998987760056,303.1512635446125,257.1425774508314,0.038204147428772116,0.05819832672978926
E1,90,native,onset,5,projected,centered,6,517.67388618696,571.0228322283808,549.8975820160415,0.038204147428772116,0.05819832672978926
E1,90,native,onset,5,projected,unit_raw,6,184.10159300094324,307.62191119045997,258.031181006818,0.038204147428772116,0.05819832672978926
E1,90,native,onset,5,projected,unit_centered,6,517.2253236544676,581.1338391059586,554.0768723955624,0.038204147428772116,0.05819832672978926
E1,90,native,onset,5,raw,raw,6,59.04533431539068,91.75223670291442,75.54130118742238,0.09481938981717578,0.12226211660984557
E1,90,native,onset,5,raw,centered,6,491.1058364583027,547.709668281466,523.4931349643147,0.09481938981717578,0.12226211660984557
E1,90,native,onset,5,raw,unit_raw,6,58.604812868908155,91.55676123149219,75.22932189104297,0.09481938981717578,0.12226211660984557
E1,90,native,onset,5,raw,unit_centered,6,489.8960282804867,555.5103690515342,526.1534126187785,0.09481938981717578,0.12226211660984557
E1,90,native,onset,6,projected,raw,6,21.82949019416414,47.273125773513115,30.790386305744203,0.11469403814612625,0.18660818887367922
E1,90,native,onset,6,projected,centered,6,147.28250296849586,212.76914354063874,173.0214389049072,0.11469403814612625,0.18660818887367922
E1,90,native,onset,6,projected,unit_raw,6,21.111734682469827,43.17662121400513,29.30338285405094,0.11469403814612625,0.18660818887367922
E1,90,native,onset,6,projected,unit_centered,6,137.81245151306388,188.76340751571254,158.94487816956098,0.11469403814612625,0.18660818887367922
E1,90,native,onset,6,raw,raw,6,16.235660889765345,31.375812431711708,21.83385568764581,0.15857890062422345,0.2286984705234148
E1,90,native,onset,6,raw,centered,6,134.8566850738967,196.82222619654178,159.18939437971696,0.15857890062422345,0.2286984705234148
E1,90,native,onset,6,raw,unit_raw,6,15.711579453969225,29.154615064622135,20.862220785162425,0.15857890062422345,0.2286984705234148
E1,90,native,onset,6,raw,unit_centered,6,124.05559002398259,172.24633827546555,143.7346763693641,0.15857890062422345,0.2286984705234148
E1,90,native,onset,7,projected,raw,6,3.3346871628326964,5.875417419011278,4.16321460546934,0.3460110075071274,0.5041801177869765
E1,90,native,onset,7,projected,centered,6,31.318959690266023,46.02284491272964,37.568532557718726,0.3460110075071274,0.5041801177869765
E1,90,native,onset,7,projected,unit_raw,6,3.2342155669518102,5.720358628364076,4.1067670598596555,0.3460110075071274,0.5041801177869765
E1,90,native,onset,7,projected,unit_centered,6,29.57526821842136,42.824124023938225,35.09047826479067,0.3460110075071274,0.5041801177869765
E1,90,native,onset,7,raw,raw,6,3.250954003939578,5.724638265068713,4.067836369165304,0.36052030078613895,0.5170045968608215
E1,90,native,onset,7,raw,centered,6,28.692426113408175,41.80961009193721,34.13859403303103,0.36052030078613895,0.5170045968608215
E1,90,native,onset,7,raw,unit_raw,6,3.114969670910574,5.46942621647366,3.951590915135444,0.36052030078613895,0.5170045968608215
E1,90,native,onset,7,raw,unit_centered,6,26.392361724115393,37.737287588634366,30.979275265236982,0.36052030078613895,0.5170045968608215
E1,90,native,onset,8,projected,raw,6,14.870515068616166,52.825466170028186,25.758931751948918,0.11519777330937275,0.23515082400675713
E1,90,native,onset,8,projected,centered,6,106.82148642526208,196.40007054302288,134.0342089759272,0.11519777330937275,0.23515082400675713
E1,90,native,onset,8,projected,unit_raw,6,15.014329806109494,51.126889417440786,25.725540467706526,0.11519777330937275,0.23515082400675713
E1,90,native,onset,8,projected,unit_centered,6,110.02415279920616,194.42227795546086,137.12365052343642,0.11519777330937275,0.23515082400675713
E1,90,native,onset,8,raw,raw,6,13.731950308513193,46.40116903681504,23.424480568710624,0.12571517889174402,0.24621816719792627
E1,90,native,onset,8,raw,centered,6,104.09853145559953,191.9035313568943,130.85144740188557,0.12571517889174402,0.24621816719792627
E1,90,native,onset,8,raw,unit_raw,6,13.91255332936423,45.03790318683927,23.46115395843844,0.12571517889174402,0.24621816719792627
E1,90,native,onset,8,raw,unit_centered,6,107.85981583443957,190.16095802061432,134.3263402234613,0.12571517889174402,0.24621816719792627
E1,100,native,early,4,projected,raw,6,407.5492122034507,499.88601920665354,478.44181970497675,0.023011011733442832,0.028154562608521536
E1,100,native,early,4,projected,centered,6,606.3560277701204,672.5286184835527,654.5077283642107,0.023011011733442832,0.028154562608521536
E1,100,native,early,4,projected,unit_raw,6,411.44036669720816,507.12141385745997,482.15153443555846,0.023011011733442832,0.028154562608521536
E1,100,native,early,4,projected,unit_centered,6,623.5319305160109,700.0140476645577,674.6505042980752,0.023011011733442832,0.028154562608521536
E1,100,native,early,4,raw,raw,6,153.77128570584048,187.3491157760334,173.2771822659133,0.06250574875006376,0.07015520536601795
E1,100,native,early,4,raw,centered,6,596.941716404054,665.1739388875077,645.9731432266216,0.06250574875006376,0.07015520536601795
E1,100,native,early,4,raw,unit_raw,6,151.03311826143823,184.03073180773748,169.92144684134004,0.06250574875006376,0.07015520536601795
E1,100,native,early,4,raw,unit_centered,6,610.8089054158579,691.2184635950845,664.3176155168417,0.06250574875006376,0.07015520536601795
E1,100,native,early,5,projected,raw,6,211.09992086082752,355.80668532870925,306.96729685313346,0.031092773946669577,0.05163472341699301
E1,100,native,early,5,projected,centered,6,509.1189409796328,564.758919423545,542.930057297044,0.031092773946669577,0.05163472341699301
E1,100,native,early,5,projected,unit_raw,6,206.15665674497973,363.9077062942079,306.51178082648465,0.031092773946669577,0.05163472341699301
E1,100,native,early,5,projected,unit_centered,6,504.5505040532656,574.8184569626516,547.0962987758858,0.031092773946669577,0.05163472341699301
E1,100,native,early,5,raw,raw,6,67.28337331108145,107.29976844823855,88.84388533720602,0.08615014995313212,0.11329702511795728
E1,100,native,early,5,raw,centered,6,477.8235361680145,537.2485672843185,513.1136397535028,0.08615014995313212,0.11329702511795728
E1,100,native,early,5,raw,unit_raw,6,66.22241848684057,107.33203372567023,88.06267027908432,0.08615014995313212,0.11329702511795728
E1,100,native,early,5,raw,unit_centered,6,472.5781476859781,545.5665083647599,515.2960413957533,0.08615014995313212,0.11329702511795728
E1,100,native,early,6,projected,raw,6,43.700577704621956,97.0310136041322,63.82500889274144,0.07709855714420384,0.12708075420699505
E1,100,native,early,6,projected,centered,6,193.756188835592,302.29599624956694,247.77008289213367,0.07709855714420384,0.12708075420699505
E1,100,native,early,6,projected,unit_raw,6,43.07491515487951,90.86212669199756,61.35907073334814,0.07709855714420384,0.12708075420699505
E1,100,native,early,6,projected,unit_centered,6,186.1359826794211,280.3527269949569,234.1719516525379,0.07709855714420384,0.12708075420699505
E1,100,native,early,6,raw,raw,6,25.512166805852537,48.307780028366025,35.14763002394159,0.12914840934528854,0.1826021994120466
E1,100,native,early,6,raw,centered,6,177.8974858528458,279.4867392184318,227.64988195984824,0.12914840934528854,0.1826021994120466
E1,100,native,early,6,raw,unit_raw,6,25.338567247015977,46.51484728979393,34.23178818337347,0.12914840934528854,0.1826021994120466
E1,100,native,early,6,raw,unit_centered,6,169.04669636055087,258.05713796430035,213.4250768797101,0.12914840934528854,0.1826021994120466
E1,100,native,early,7,projected,raw,6,4.268712585219397,7.973456842974021,5.6371896231636045,0.27419661851303756,0.4176357060680124
E1,100,native,early,7,projected,centered,6,24.542990059971874,43.188878719663194,33.99737969593059,0.27419661851303756,0.4176357060680124
E1,100,native,early,7,projected,unit_raw,6,4.132729031118735,7.583882103033989,5.504282144643864,0.27419661851303756,0.4176357060680124
E1,100,native,early,7,projected,unit_centered,6,23.563110852850475,39.51033291550194,31.7944977948092,0.27419661851303756,0.4176357060680124
E1,100,native,early,7,raw,raw,6,4.153464161197178,7.7013139535237976,5.485813351139202,0.29470151963153757,0.4344701914628314
E1,100,native,early,7,raw,centered,6,22.618437960066995,39.10435127040095,30.88724280672329,0.29470151963153757,0.4344701914628314
E1,100,native,early,7,raw,unit_raw,6,3.94617377998554,7.137209121871076,5.238154091118438,0.29470151963153757,0.4344701914628314
E1,100,native,early,7,raw,unit_centered,6,21.020011790611086,34.498534505870595,27.872750862572076,0.29470151963153757,0.4344701914628314
E1,100,native,early,8,projected,raw,6,17.386804504375974,63.41655595936743,32.53235487020027,0.09622494902645402,0.20799031027261775
E1,100,native,early,8,projected,centered,6,78.94610555003001,150.31676665275464,105.57785664004764,0.09622494902645402,0.20799031027261775
E1,100,native,early,8,projected,unit_raw,6,17.28078882040412,62.58750102151091,32.45833079067521,0.09622494902645402,0.20799031027261775
E1,100,native,early,8,projected,unit_centered,6,86.94958328597517,154.54634265009804,109.58243574030318,0.09622494902645402,0.20799031027261775
E1,100,native,early,8,raw,raw,6,15.403778779893411,51.62596378380124,27.992635439189996,0.11313147095557691,0.2244934913885891
E1,100,native,early,8,raw,centered,6,75.235001203639,145.65421676988146,101.8067250283646,0.11313147095557691,0.2244934913885891
E1,100,native,early,8,raw,unit_raw,6,15.407484064602594,50.79226751936127,27.972644422369115,0.11313147095557691,0.2244934913885891
E1,100,native,early,8,raw,unit_centered,6,83.37693405170373,149.49606395966785,105.8428162817994,0.11313147095557691,0.2244934913885891
E1,100,native,late,4,projected,raw,6,413.6353844615575,490.87705436675935,474.21425099819606,0.022779998130953077,0.027583312825856757
E1,100,native,late,4,projected,centered,6,601.360038512938,651.924294809901,639.386789793628,0.022779998130953077,0.027583312825856757
E1,100,native,late,4,projected,unit_raw,6,419.2422215819135,506.4254516799487,482.5640599676272,0.022779998130953077,0.027583312825856757
E1,100,native,late,4,projected,unit_centered,6,626.7873635951685,693.5889321876274,670.1050309508591,0.022779998130953077,0.027583312825856757
E1,100,native,late,4,raw,raw,6,156.88734041682753,188.81706216963494,175.38546630659695,0.06176158045847979,0.06918744251548756
E1,100,native,late,4,raw,centered,6,592.6371505405909,644.1822327340408,631.4132732473448,0.06176158045847979,0.06918744251548756
E1,100,native,late,4,raw,unit_raw,6,153.42797910372025,185.47710842707878,171.579291213504,0.06176158045847979,0.06918744251548756
E1,100,native,late,4,raw,unit_centered,6,614.8553988964289,684.7461617549767,659.8396596880194,0.06176158045847979,0.06918744251548756
E1,100,native,late,5,projected,raw,6,149.40520497813878,275.7657760134259,215.25966678173336,0.04222699500732147,0.06766574652465253
E1,100,native,late,5,projected,centered,6,500.47334749154584,577.2618584437398,544.2032287429641,0.04222699500732147,0.06766574652465253
E1,100,native,late,5,projected,unit_raw,6,147.22625408377561,275.1082137675541,213.8479716572933,0.04222699500732147,0.06766574652465253
E1,100,native,late,5,projected,unit_centered,6,490.3586904518576,571.5803955149402,535.4929107061837,0.04222699500732147,0.06766574652465253
E1,100,native,late,5,raw,raw,6,50.45060672251661,80.63232577712984,64.50874612757616,0.10198420191724247,0.1329274693452851
E1,100,native,late,5,raw,centered,6,472.27483255734813,549.9091299504456,514.72375087599,0.10198420191724247,0.1329274693452851
E1,100,native,late,5,raw,unit_raw,6,50.12598445041012,80.54631106238048,64.39551654330444,0.10198420191724247,0.1329274693452851
E1,100,native,late,5,raw,unit_centered,6,463.14736417681394,544.0578182371424,506.5704055869962,0.10198420191724247,0.1329274693452851
E1,100,native,late,6,projected,raw,6,7.926392102560898,13.896349821902058,10.143595572114402,0.2249452899105641,0.32181617664698386
E1,100,native,late,6,projected,centered,6,74.4996768942829,115.82078000181684,92.7387285437643,0.2249452899105641,0.32181617664698386
E1,100,native,late,6,projected,unit_raw,6,7.1822009990726885,12.010585426223782,9.086930913334962,0.2249452899105641,0.32181617664698386
E1,100,native,late,6,projected,unit_centered,6,58.90107716685629,88.53826718830311,72.72938931043149,0.2249452899105641,0.32181617664698386
E1,100,native,late,6,raw,raw,6,7.192283457107276,12.392516099505416,9.165630663739678,0.2513724289686667,0.3465202949619905
E1,100,native,late,6,raw,centered,6,66.70228346824723,103.71490290952123,83.20709426802075,0.2513724289686667,0.3465202949619905
E1,100,native,late,6,raw,unit_raw,6,6.4944855896381055,10.664041384001763,8.154247112701407,0.2513724289686667,0.3465202949619905
E1,100,native,late,6,raw,unit_centered,6,52.1258609724097,78.27793468424598,64.31648834535639,0.2513724289686667,0.3465202949619905
E1,100,native,late,7,projected,raw,6,1.8156415318200603,2.51793974824747,2.078243848820752,0.5831837413808382,0.7199487856830783
E1,100,native,late,7,projected,centered,6,24.06076684605665,38.677792668913035,32.857571998705616,0.5831837413808382,0.7199487856830783
E1,100,native,late,7,projected,unit_raw,6,1.7675074653291603,2.4503424844750494,2.033036747301636,0.5831837413808382,0.7199487856830783
E1,100,native,late,7,projected,unit_centered,6,21.57539290823259,35.327908539429004,29.310116482303368,0.5831837413808382,0.7199487856830783
E1,100,native,late,7,raw,raw,6,1.8103971907433658,2.5221800286724347,2.0765162562407475,0.5858973865647086,0.722753541765709
E1,100,native,late,7,raw,centered,6,21.975202873735018,34.99513073313683,29.68506001481938,0.5858973865647086,0.722753541765709
E1,100,native,late,7,raw,unit_raw,6,1.7506838193611451,2.425556591494149,2.0132814586534176,0.5858973865647086,0.722753541765709
E1,100,native,late,7,raw,unit_centered,6,19.465837576926432,31.534412474550088,26.15013190177474,0.5858973865647086,0.722753541765709
E1,100,native,late,8,projected,raw,6,6.336493513708307,21.18246447186782,10.331459943360812,0.18533886418235515,0.36129677808785177
E1,100,native,late,8,projected,centered,6,60.13470208514299,129.63861803178,81.07023273736418,0.18533886418235515,0.36129677808785177
E1,100,native,late,8,projected,unit_raw,6,6.635808972548597,21.18843681866817,10.755796826432187,0.18533886418235515,0.36129677808785177
E1,100,native,late,8,projected,unit_centered,6,67.92280329932613,130.50943341194437,86.80126505867155,0.18533886418235515,0.36129677808785177
E1,100,native,late,8,raw,raw,6,6.016798332697907,19.589682962833184,9.748277322501052,0.19527926796652337,0.37169740605687757
E1,100,native,late,8,raw,centered,6,57.329472471053506,126.43554330577541,78.4535301370644,0.19527926796652337,0.37169740605687757
E1,100,native,late,8,raw,unit_raw,6,6.3257722993337895,19.656667203335886,10.183561966452723,0.19527926796652337,0.37169740605687757
E1,100,native,late,8,raw,unit_centered,6,66.04357473839472,127.77224721615846,84.5921753229327,0.19527926796652337,0.37169740605687757
E1,100,native,middle,4,projected,raw,6,411.51780939104583,486.88437005632494,471.8975547879061,0.02300952141959948,0.027802882796899103
E1,100,native,middle,4,projected,centered,6,604.125596895377,649.4005624505025,639.1642931714764,0.02300952141959948,0.027802882796899103
E1,100,native,middle,4,projected,unit_raw,6,421.87353818935276,504.93210435150377,485.2236400756022,0.02300952141959948,0.027802882796899103
E1,100,native,middle,4,projected,unit_centered,6,635.5435039879334,693.2346179270555,675.0069312521433,0.02300952141959948,0.027802882796899103
E1,100,native,middle,4,raw,raw,6,156.3722831092184,188.79235328392528,175.41282929984501,0.061731250419886884,0.06938438744897964
E1,100,native,middle,4,raw,centered,6,596.4850156310044,641.8411612731314,631.9364330245264,0.061731250419886884,0.06938438744897964
E1,100,native,middle,4,raw,unit_raw,6,154.40742380009726,186.87466914855273,173.24167064204912,0.061731250419886884,0.06938438744897964
E1,100,native,middle,4,raw,unit_centered,6,624.8114893795719,685.2871711295243,665.8819200736522,0.061731250419886884,0.06938438744897964
E1,100,native,middle,5,projected,raw,6,196.2551005038939,328.0207402824621,280.4636853284137,0.03523582951058555,0.055539598695513163
E1,100,native,middle,5,projected,centered,6,520.2355762864929,579.2153144617743,557.1137824008646,0.03523582951058555,0.055539598695513163
E1,100,native,middle,5,projected,unit_raw,6,195.0192523581412,334.0961226146738,281.8758933110357,0.03523582951058555,0.055539598695513163
E1,100,native,middle,5,projected,unit_centered,6,519.7809000140011,587.9811006961257,560.3172427016026,0.03523582951058555,0.055539598695513163
E1,100,native,middle,5,raw,raw,6,63.00175945809216,100.28313543145654,82.50574231153716,0.09006391942642918,0.11790389576144383
E1,100,native,middle,5,raw,centered,6,492.071921212296,554.1446901565945,529.102372055369,0.09006391942642918,0.11790389576144383
E1,100,native,middle,5,raw,unit_raw,6,62.56266240996767,100.43907073696504,82.24703691692838,0.09006391942642918,0.11790389576144383
E1,100,native,middle,5,raw,unit_centered,6,490.3489823366112,561.0124482934476,530.7024971599504,0.09006391942642918,0.11790389576144383
E1,100,native,middle,6,projected,raw,6,38.26316757316366,88.676593097802,56.67921762705532,0.0833628441730316,0.13986549969601894
E1,100,native,middle,6,projected,centered,6,198.5782892204693,309.27370115782344,252.4596065359959,0.0833628441730316,0.13986549969601894
E1,100,native,middle,6,projected,unit_raw,6,37.67391512420822,83.37193027557291,54.811913059024356,0.0833628441730316,0.13986549969601894
E1,100,native,middle,6,projected,unit_centered,6,191.9078084434732,289.56546874337016,241.33821490764078,0.0833628441730316,0.13986549969601894
E1,100,native,middle,6,raw,raw,6,23.856257433286746,46.418649649260246,32.75901257405385,0.13292105067415366,0.19039639803861996
E1,100,native,middle,6,raw,centered,6,183.1768055091628,288.1297049911337,233.72803709773441,0.13292105067415366,0.19039639803861996
E1,100,native,middle,6,raw,unit_raw,6,23.65141866367634,44.62153564688344,31.94335280743441,0.13292105067415366,0.19039639803861996
E1,100,native,middle,6,raw,unit_centered,6,174.87047797349078,267.785491978486,221.09145881630107,0.13292105067415366,0.19039639803861996
E1,100,native,middle,7,projected,raw,6,4.268401253116199,8.551485620775642,5.80623107032595,0.2700131065666605,0.4253534275215855
E1,100,native,middle,7,projected,centered,6,28.48906591489501,51.783156463133075,40.29582474283119,0.2700131065666605,0.4253534275215855
E1,100,native,middle,7,projected,unit_raw,6,4.18877696178577,8.283590739533231,5.745620126493633,0.2700131065666605,0.4253534275215855
E1,100,native,middle,7,projected,unit_centered,6,27.706465930455806,48.62731997075742,38.59050281289904,0.2700131065666605,0.4253534275215855
E1,100,native,middle,7,raw,raw,6,4.135750366242485,8.192733707581898,5.613087971947183,0.28966518738726094,0.4415790241432193
E1,100,native,middle,7,raw,centered,6,26.272105915205593,47.364886259772334,36.828978574424234,0.28966518738726094,0.4415790241432193
E1,100,native,middle,7,raw,unit_raw,6,3.9938810730395584,7.761336652313378,5.4492481372971,0.28966518738726094,0.4415790241432193
E1,100,native,middle,7,raw,unit_centered,6,24.838427133080256,43.057545042955965,34.17539093480239,0.28966518738726094,0.4415790241432193
E1,100,native,middle,8,projected,raw,6,21.29242203634544,77.02793728306582,39.26026619879369,0.08901718479177527,0.19051238728890618
E1,100,native,middle,8,projected,centered,6,101.36389354820128,189.2606141427001,134.24515698509504,0.08901718479177527,0.19051238728890618
E1,100,native,middle,8,projected,unit_raw,6,20.903487609746673,76.50573470819259,38.90413756871696,0.08901718479177527,0.19051238728890618
E1,100,native,middle,8,projected,unit_centered,6,110.76596631891694,197.78288115897269,140.18752658363846,0.08901718479177527,0.19051238728890618
E1,100,native,middle,8,raw,raw,6,19.077768691015734,65.15191380104918,34.51115568385358,0.10132684220243475,0.2038383934103821
E1,100,native,middle,8,raw,centered,6,98.05150281121496,184.81078671666728,130.8371307955917,0.10132684220243475,0.2038383934103821
E1,100,native,middle,8,raw,unit_raw,6,18.8226543218416,64.41393518354126,34.20520791784836,0.10132684220243475,0.2038383934103821
E1,100,native,middle,8,raw,unit_centered,6,107.58566485103336,192.71670961985905,136.73343791349004,0.10132684220243475,0.2038383934103821
E1,100,native,onset,4,projected,raw,6,417.31308876995587,492.93161640658167,477.1635028994677,0.022843842435996613,0.027571383267291884
E1,100,native,onset,4,projected,centered,6,611.3781361110773,656.3209236438015,645.5668333435843,0.022843842435996613,0.027571383267291884
E1,100,native,onset,4,projected,unit_raw,6,428.3982602675801,508.9959477440823,490.4496202240868,0.022843842435996613,0.027571383267291884
E1,100,native,onset,4,projected,unit_centered,6,643.1974096964731,700.0117443315105,681.8898551144034,0.022843842435996613,0.027571383267291884
E1,100,native,onset,4,raw,raw,6,157.4056472365633,189.10152563155123,176.1692195208967,0.06172778128359169,0.06912433188513967
E1,100,native,onset,4,raw,centered,6,602.3695840274758,648.6925929448105,637.4836034371274,0.06172778128359169,0.06912433188513967
E1,100,native,onset,4,raw,unit_raw,6,155.40043430505958,186.74869260142827,173.64652764856285,0.06172778128359169,0.06912433188513967
E1,100,native,onset,4,raw,unit_centered,6,630.7699968565136,691.1711101335723,671.3150823744413,0.06172778128359169,0.06912433188513967
E1,100,native,onset,5,projected,raw,6,175.86909986912994,294.4032099748863,243.4132950974777,0.039517832220030885,0.060634882774709
E1,100,native,onset,5,projected,centered,6,516.1153976650055,572.8421303023414,549.268907713047,0.039517832220030885,0.060634882774709
E1,100,native,onset,5,projected,unit_raw,6,174.53854122802971,297.9479003267563,243.9869483447151,0.039517832220030885,0.060634882774709
E1,100,native,onset,5,projected,unit_centered,6,515.351404563179,581.7786314315182,552.5954800671802,0.039517832220030885,0.060634882774709
E1,100,native,onset,5,raw,raw,6,56.67923867101988,88.42975569274668,71.95255650015535,0.09689079889510037,0.12502374486400222
E1,100,native,onset,5,raw,centered,6,489.59372643704944,548.9715678470938,522.4561660632372,0.09689079889510037,0.12502374486400222
E1,100,native,onset,5,raw,unit_raw,6,56.31351239906007,88.21676681569994,71.6971893767925,0.09689079889510037,0.12502374486400222
E1,100,native,onset,5,raw,unit_centered,6,488.18616363963815,555.8319025199202,524.5196721289899,0.09689079889510037,0.12502374486400222
E1,100,native,onset,6,projected,raw,6,14.30937441465148,29.976778013398615,20.1116215075393,0.1455174795324813,0.23281989085043447
E1,100,native,onset,6,projected,centered,6,103.65185869067963,164.30932196464545,130.52711273077588,0.1455174795324813,0.23281989085043447
E1,100,native,onset,6,projected,unit_raw,6,13.433706632701371,26.362857895302714,18.530431483132713,0.1455174795324813,0.23281989085043447
E1,100,native,onset,6,projected,unit_centered,6,91.06109301720628,136.20830291573733,112.6174280531276,0.1455174795324813,0.23281989085043447
E1,100,native,onset,6,raw,raw,6,11.810102599711273,23.058098857204204,16.13873502098375,0.1827793145424538,0.26755691803134474
E1,100,native,onset,6,raw,centered,6,94.31837033171007,150.73526648822306,119.36859717166068,0.1827793145424538,0.26755691803134474
E1,100,native,onset,6,raw,unit_raw,6,11.089001893335869,20.5171073027938,14.887042048100652,0.1827793145424538,0.26755691803134474
E1,100,native,onset,6,raw,unit_centered,6,81.23816962975579,122.93996863216329,100.97406399364927,0.1827793145424538,0.26755691803134474
E1,100,native,onset,7,projected,raw,6,2.4397222172869437,4.048379047017531,3.0484482049251027,0.4349738937424528,0.6049210196237726
E1,100,native,onset,7,projected,centered,6,25.372681175817437,41.904779325442824,34.581472448011745,0.4349738937424528,0.6049210196237726
E1,100,native,onset,7,projected,unit_raw,6,2.362993886956067,3.911518476002313,2.9802424672375785,0.4349738937424528,0.6049210196237726
E1,100,native,onset,7,projected,unit_centered,6,23.357355242928985,38.05497372120552,31.40112967909359,0.4349738937424528,0.6049210196237726
E1,100,native,onset,7,raw,raw,6,2.4183355591643796,4.021629624260976,3.0270064143965754,0.44282124769827785,0.61114821783594
E1,100,native,onset,7,raw,centered,6,23.27028438370829,37.94394676951721,31.37584562269153,0.44282124769827785,0.61114821783594
E1,100,native,onset,7,raw,unit_raw,6,2.320539740566426,3.8247980050596486,2.922362586020542,0.44282124769827785,0.61114821783594
E1,100,native,onset,7,raw,unit_centered,6,20.951225955903155,33.63963959155508,27.881607413687068,0.44282124769827785,0.61114821783594
E1,100,native,onset,8,projected,raw,6,11.543170566958171,44.441769035313975,20.56277315865964,0.12283374266699183,0.26222552315961145
E1,100,native,onset,8,projected,centered,6,82.37583162748146,167.5991404663675,107.6067301481727,0.12283374266699183,0.26222552315961145
E1,100,native,onset,8,projected,unit_raw,6,11.85699465701195,42.7913991671775,20.723648540477488,0.12283374266699183,0.26222552315961145
E1,100,native,onset,8,projected,unit_centered,6,87.57853522017585,164.72330317935695,111.44445303430103,0.12283374266699183,0.26222552315961145
E1,100,native,onset,8,raw,raw,6,10.827683267417152,40.280169911472754,19.104704086443988,0.13178509098501126,0.27227265886069274
E1,100,native,onset,8,raw,centered,6,79.36432258672444,164.61560973872332,105.06556381931033,0.13178509098501126,0.27227265886069274
E1,100,native,onset,8,raw,unit_raw,6,11.163335096535372,38.91043250978947,19.317634612442493,0.13178509098501126,0.27227265886069274
E1,100,native,onset,8,raw,unit_centered,6,85.85053287952805,162.020097504671,109.30051579260095,0.13178509098501126,0.27227265886069274
E2,80,000,assessment-early,4,projected,raw,6,384.19745453831376,461.1831223510149,443.69096232335323,0.0233119830442507,0.02831186083917802
E2,80,000,assessment-early,4,projected,centered,6,556.5510566535092,608.6448114326367,594.0551929551257,0.0233119830442507,0.02831186083917802
E2,80,000,assessment-early,4,projected,unit_raw,6,388.75044657689995,469.16186165259995,448.7229731753403,0.0233119830442507,0.02831186083917802
E2,80,000,assessment-early,4,projected,unit_centered,6,572.9990590385881,634.4758600783274,613.6963521046368,0.0233119830442507,0.02831186083917802
E2,80,000,assessment-early,4,raw,raw,6,150.25284979256145,181.1222309885121,168.22984693127276,0.06285488151078358,0.07030577083518408
