entry,layer,family,variant,panel,metric,n,lost,gained,delta_pp,tf_lost,tf_gained,desired_nll_delta_mean,desired_nll_delta_p95,desired_nll_delta_p99,desired_nll_delta_max,lost_ids,gained_ids,cluster_cases,bootstrap_seed,bootstrap_repeats,descriptive_ci_low,descriptive_ci_high
80,5,KR,ab,Current,NS,1000,2,12,1.0,3,3,-0.03426752090360969,0.2250298976898191,0.4050480270385742,1.0539302825927734,e18992541e40b117d279bf39d3516b09f3db22afb1e04722326d4581c02807b3;3ffa3529f37204652469653d16adf81c6fdfdb0f20b448d2899c39ea50e63f8e,81319ac42077b587aef6639fd5360e3ba2bd1b3fde3e701a93125014fac4b1d1;83272632c2fe4f363158a6fe98cb9c621b706e1197fd7ba942c258bd6a78d303;4a192cede84ce1b400bc855a44281b5af125ea520e589f3cdede3a3d1d883f00;dfd22ffe82ea509ee3ab8a78e7e99f2fc37ffad3abf384e4d1ae4fe01fec0f58;90fc985620bc381c354a7e219138b867a1fb752f653eb923905208194e9562a9;4eb62c507063ccbf59cd2a2cee21d4cbde75ebdc341f0ac814e7eecb12867224;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;d2b6c2ea0ea95ae935f9ed108ac59852216ae79f7cc65117cbf5e58d1a85fdb1;c040c6c846a7558ea65d77a03d3f3dedbd3bba2965f997209323bed0432a6ef7;1bbff3e3703b54f0b1fe7d9fb8555b7a4e8d6723dd3d9c5b36c52b1a0349cc86;8d0f1e6b22d96c21980429564077bf20bf4f6cb0e8f5eff7c6a1ef74391681d1,,,,,
80,5,KR,ba,Current,NS,1000,2,5,0.3,0,2,-0.00576830920111388,0.19177563190460187,0.3605524444580077,1.7098579406738281,ffa00d52f064934a28ee6cafdeecf1e38788594451bf680315417b7f6a66e2b8;fc84547259c923f563365778e9f7e1d2cd5a8870e97e1e60c268fe3b8c54da95,94585fc0a0eb7235194c74332bc6433f61a2a0f532b46ea51e59e8909c4e7c84;35d2f3c7de24158d131e3e732befeaa88d9561a3c6149a473d82a889655dceb9;d2b6c2ea0ea95ae935f9ed108ac59852216ae79f7cc65117cbf5e58d1a85fdb1;a9108b8d33a473635026dc407aaa05e210ad6b56ce649a1adb9616ebd8c1e483;8d0f1e6b22d96c21980429564077bf20bf4f6cb0e8f5eff7c6a1ef74391681d1,,,,,
80,5,KR,bb,Current,NS,1000,3,15,1.2,2,4,-0.03716460149735212,0.23267921209335327,0.4227500820159912,1.3169746398925781,a371f60a521d837f6a5973a1242642e2ee5c4ac2b6cf718f991e6e86245dd7f3;e18992541e40b117d279bf39d3516b09f3db22afb1e04722326d4581c02807b3;3ffa3529f37204652469653d16adf81c6fdfdb0f20b448d2899c39ea50e63f8e,81319ac42077b587aef6639fd5360e3ba2bd1b3fde3e701a93125014fac4b1d1;83272632c2fe4f363158a6fe98cb9c621b706e1197fd7ba942c258bd6a78d303;4a192cede84ce1b400bc855a44281b5af125ea520e589f3cdede3a3d1d883f00;dfd22ffe82ea509ee3ab8a78e7e99f2fc37ffad3abf384e4d1ae4fe01fec0f58;90fc985620bc381c354a7e219138b867a1fb752f653eb923905208194e9562a9;94585fc0a0eb7235194c74332bc6433f61a2a0f532b46ea51e59e8909c4e7c84;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;35d2f3c7de24158d131e3e732befeaa88d9561a3c6149a473d82a889655dceb9;d2b6c2ea0ea95ae935f9ed108ac59852216ae79f7cc65117cbf5e58d1a85fdb1;c040c6c846a7558ea65d77a03d3f3dedbd3bba2965f997209323bed0432a6ef7;1bbff3e3703b54f0b1fe7d9fb8555b7a4e8d6723dd3d9c5b36c52b1a0349cc86;249ca3393d0d31184d5d322c35b2ae3e4c9a33cd8cd9b4126385663bb26f0b7a;9960a035c0fa61953a98ecde72e7a885efdb69d3adf0c34ed3990e9c2fa9243d;a9108b8d33a473635026dc407aaa05e210ad6b56ce649a1adb9616ebd8c1e483;8d0f1e6b22d96c21980429564077bf20bf4f6cb0e8f5eff7c6a1ef74391681d1,,,,,
80,5,components,mean,Current,RS,100,1,0,-1.0,0,0,0.006380944700213149,0.04862549304962157,0.07471566200256356,0.09034585952758789,7111a8d419948d7ac03cb777bbeba0035539031825e03f5655427416d5ad7170,,,,,,
80,5,components,mean,Current,PS,200,1,0,-0.5,0,0,0.006743513876572251,0.049786305427551227,0.07377880334854121,0.0946650505065918,0d957db9245e83dbb7d640032e04c08dc573c30aae25b89570e0e562efe22393,,,,,,
80,5,components,mean,Current,NS,1000,0,2,0.2,0,0,0.006921364166773855,0.07534756660461424,0.14639343261718749,0.21396088600158691,,c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b,,,,,
80,5,components,centered,Current,RS,100,1,19,18.0,0,34,-1.793195062224404,-0.016693193378159797,-0.0007607478304998942,-0.0006293569458648562,7a84bdf4de7c6df35a2be2a68a5adabebfdefabd5fe5e6d149a1d7c14bf149d3,047366ffddc3062d3125325a5f912f9f96fdaf76467ab24ca6c883f8de6d9e05;04a9361d3108fe0513f497bf45475caaa77a356e00fe90150b84f6d6a90fd294;d401397daf220c736d809788b9d979eaa11b3f2dae40ac4f8cfea02de91e2496;07380c7d0c429cae83239315cd2efcdd44b98c1a640c9c692490ccfd2e5479ff;8a54ecd85441fb3ce403b8545a44dafcafc71ebbf6ef1f64c18e0e9ddf089ff8;4242ee535ff2cb3bcad487f32be01c0b18aff97702e6cc2ca7e1b4c592c6cb3d;653131565514d25756df61cced007926d4122eaa6aef4f92bed17fa6f39bf306;99851a91fa46fb156a2ad38e8022f4c8b50872081f2e722e0c985ec8ae0af3ca;7c3494530e44fa898ede89723fe885fa6bf44ae27da416e85ff288b591211bc4;3900df54603dec45e21864be4cc3e5854270666581c2baeb541bf08b70349e02;c0ce7d50fe39755758e0cd1d330f63668e601ffb5b860782b5b3816a731b1520;3529e2e581a0a79af639057015b6718a21c54b12379167cc2ff2e123c922e3fd;091c7663aab7b978eac359ead99cba36fa0ae54d2a9b0bca1875ab84d964ebdd;72318a0183578129c1829d0bf63f41c387fd92b7199f0e76db9059d32531c67d;a846dafdfe84fe168a66e6f8671628ed2a5ee5899926be068db4a5c92b4987b9;9bbcc5a1f3007bea50c877a64e617dec9522c902d6d09c396540dc297c1c3442;1e4ed227fe16e70d3f30f601d37ce45949bbebd0bb85e9bcab7784a532c88b2a;a148fd8f438d1ae8a2c7cd136500adcc0181c3b471e9d96de9c69029c1211f30;8b6539711a5a1e443ca8aeed730e03ccb46cef8a0707712bc5ae969090200c17,,,,,
80,5,components,centered,Current,PS,200,1,19,9.0,0,32,-1.1757093207538127,0.11437455415725702,1.3863064575195299,2.98091197013855,0f662ae564fed8ba985e2bc6d57e489eb39debd1d2800efc1043661700263a3d,f37a9a55195819f3009ba617dcaa0f11dfc3c09f27f3e52849f262d3485b282d;51052f9bd1be97e4d2a210ead6100a872b235e71d491f1bd6baaef44c4242208;860fb5bcd87aa23e905f6408800b265bb7b20a223c7b6f792101d0372322c6cb;ab136d7ccca1db8cea15f762e04ce0da02e0d4dd71273656c652dd052dbd816e;d91eb26b64def9aab39cd8e38c1431d94edc22d0878c1eaebe105a7bb6b0ddf3;6b5121d9903c2857c9733a7a52f3708b1bfe043cc164df3f8457264302fe5205;3edcb98288e51e19bbc740d12fafede03a04c59f5efa069bb9dc6caeaf9159bc;db29a6129afaecf3e3e85c5b80c53ef4d72413a060b2742361ef41f15b8c11a5;d378631a37cda5eb1afdbca5efa2b5db36bafdc455f0205790f94ac783225c17;1c3b135474b9ece4e949fbaf8ce8b0e921cce786ff43a1ffc6a2f14fcee2b130;ba8af8c2fa56011f5350aaba47064da1cf13e4d90b5295ea3fdd4cafb7ed3f2a;bb4dc3371f8a1d6fdc9109fabc7dcb344b4e71671a7ce3ecac90169cd2c67a86;638b5bfed25249125a66229b61a2c99da049a153d0ae503f570d85c3603b1772;7c475eebd7314f99f8809da5d3d89db56cf520fa115201d8c97a359e588a5b0a;07ec9e0d767ab07be08ff559fc554a6d23c749b8422c8309749885024d1c3e75;226374b46744c85a4d1dcbb6bda578bc71dcbc21161e7482f3f157cd19ccdfed;8ae99e251749786bdea19d1ba4727aadb0bfa807a2bb91f572b39d2fe3a6f789;dbe38e706d21d4547a1b31d93d35a21ffeac647fc96a650971e91d91aaf9761d;21907627716c097cadcf3b6d62db69fa4b486ec30f9d5073c421c02285199719,,,,,
80,5,components,centered,Current,NS,1000,19,15,-0.4,8,7,0.05269855378381908,0.6669356822967528,1.7877379322052,9.815901517868042,83272632c2fe4f363158a6fe98cb9c621b706e1197fd7ba942c258bd6a78d303;d6b5943ceb5981f68d8b8869b24dcf044e7032c4c83dde0372dd8a043e647940;4a7a0e18de59d1739c0c55f16626cd6684b0143e1ddf54c29ba315c3d01e0372;ea83c5cd4cc26fba844d7c1332a9814c3aba998387df717a195fa8fd5c6d28fe;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;8cedd95e5f6296bfbc051c9de28a51d54ce4d42c8aee4effda84ffe323fe42ed;d06cf10f555a046533a2ea766458f0f0c7cd4ffb3d3803a145ce7d080847dc5f;42789d21de779751eddb82e19e364eeb67cab6f091c134bc9420d4939ca03773;97938b1ecd97ac2ff8875ae36acf11f6d2b6e4c3e5bd212fa1fa5224a082bf5e;6e26be57cd068fce2d03cd12f35011b1e1cf6b8875816e4a6ef360906fdc1724;cfeaef55b32456a73e9261c4b122a33730858390ba421adbbc36edc34c00d7da;fabcdcb58095e8a7e8b8e50cbeb381e07aa0f04d61c6c4baa9b8733dc7ced4a7;df927ea27b6c5b676d558f930bb9bdee413884fcfc8d67c1c9c8d704f08c7a6e;d6ec49ca2936a5c83402cf53b7e1d939b2add56587045b414e5eb9e0d604f851;6be9d20a5e7fdf6ea18a2347267e96f33da9dfd5c3177a988e0dd62c11259b1e;ad581be7c97d105c2fd2ec1e362041c8b3636079cb9449c0ae55dbebbe9dbf3c;98f30c5b6775a833ce2fdbe09243aad05a125bf3ba3a2380a4e0a2822e437c49;3ffa3529f37204652469653d16adf81c6fdfdb0f20b448d2899c39ea50e63f8e;ceb32b04cd25081bbdcf4c8c77532957a8f4ee6838a533ee6b90cbc390044372,6acac8a709e2826b25a243cbdb33ba2ce652e11aac9785ca6e4cb91fd5365549;384cd44986c26fb65dc62d2993a42a1d064975bb92519643f2a59f16290d5ad8;599b090c243bcea9956d9fbcba68ed592a30ac150c6e7a99b5d0054e803a2825;ffa00d52f064934a28ee6cafdeecf1e38788594451bf680315417b7f6a66e2b8;eeab08a5d7d5b6b1d65f3781c9be3d42f116c250e277d1a0a30d79bc2d011064;9897cdef67ac04376f37069cc278fa319a6de71a8aa500b33eaa35c64f5a9b72;4eb62c507063ccbf59cd2a2cee21d4cbde75ebdc341f0ac814e7eecb12867224;13fee561411cf1948afd143d3faf933905fb88d1b880792238ad6a89e85c94de;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;4d8f12fb2c63421b3e24b04d65b2101abcd59343bca8c905d9803957a8cf5f67;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;0977edfe03ecc2e228341b98b17836a8024ed637238248f39b3a356ebe17326a;970f1b65fc01cdfddcb50bb74a1b7efaac0ce37d2df42bf93bee9ee8754661b6;67fb56af78fbed4278491ab2843d160c66c794bd00145b682466aeae520759d2;cae12f5d57626046f0d409b15e5fd0964db285974ebb33c35b4698d30f5bc54f,,,,,
80,5,components,full,Current,RS,100,1,19,18.0,0,34,-1.7890110960480525,-0.017138947942294203,-0.0007395191123941904,-0.000558416941203177,7a84bdf4de7c6df35a2be2a68a5adabebfdefabd5fe5e6d149a1d7c14bf149d3,047366ffddc3062d3125325a5f912f9f96fdaf76467ab24ca6c883f8de6d9e05;04a9361d3108fe0513f497bf45475caaa77a356e00fe90150b84f6d6a90fd294;d401397daf220c736d809788b9d979eaa11b3f2dae40ac4f8cfea02de91e2496;07380c7d0c429cae83239315cd2efcdd44b98c1a640c9c692490ccfd2e5479ff;8a54ecd85441fb3ce403b8545a44dafcafc71ebbf6ef1f64c18e0e9ddf089ff8;4242ee535ff2cb3bcad487f32be01c0b18aff97702e6cc2ca7e1b4c592c6cb3d;653131565514d25756df61cced007926d4122eaa6aef4f92bed17fa6f39bf306;99851a91fa46fb156a2ad38e8022f4c8b50872081f2e722e0c985ec8ae0af3ca;7c3494530e44fa898ede89723fe885fa6bf44ae27da416e85ff288b591211bc4;3900df54603dec45e21864be4cc3e5854270666581c2baeb541bf08b70349e02;c0ce7d50fe39755758e0cd1d330f63668e601ffb5b860782b5b3816a731b1520;3529e2e581a0a79af639057015b6718a21c54b12379167cc2ff2e123c922e3fd;091c7663aab7b978eac359ead99cba36fa0ae54d2a9b0bca1875ab84d964ebdd;72318a0183578129c1829d0bf63f41c387fd92b7199f0e76db9059d32531c67d;a846dafdfe84fe168a66e6f8671628ed2a5ee5899926be068db4a5c92b4987b9;9bbcc5a1f3007bea50c877a64e617dec9522c902d6d09c396540dc297c1c3442;1e4ed227fe16e70d3f30f601d37ce45949bbebd0bb85e9bcab7784a532c88b2a;a148fd8f438d1ae8a2c7cd136500adcc0181c3b471e9d96de9c69029c1211f30;8b6539711a5a1e443ca8aeed730e03ccb46cef8a0707712bc5ae969090200c17,,,,,
80,5,components,full,Current,PS,200,1,19,9.0,0,30,-1.1666867696819827,0.12055370211601224,1.4058944082260107,2.9650771617889404,0f662ae564fed8ba985e2bc6d57e489eb39debd1d2800efc1043661700263a3d,f37a9a55195819f3009ba617dcaa0f11dfc3c09f27f3e52849f262d3485b282d;51052f9bd1be97e4d2a210ead6100a872b235e71d491f1bd6baaef44c4242208;860fb5bcd87aa23e905f6408800b265bb7b20a223c7b6f792101d0372322c6cb;ab136d7ccca1db8cea15f762e04ce0da02e0d4dd71273656c652dd052dbd816e;d91eb26b64def9aab39cd8e38c1431d94edc22d0878c1eaebe105a7bb6b0ddf3;6b5121d9903c2857c9733a7a52f3708b1bfe043cc164df3f8457264302fe5205;3edcb98288e51e19bbc740d12fafede03a04c59f5efa069bb9dc6caeaf9159bc;db29a6129afaecf3e3e85c5b80c53ef4d72413a060b2742361ef41f15b8c11a5;d378631a37cda5eb1afdbca5efa2b5db36bafdc455f0205790f94ac783225c17;1c3b135474b9ece4e949fbaf8ce8b0e921cce786ff43a1ffc6a2f14fcee2b130;ba8af8c2fa56011f5350aaba47064da1cf13e4d90b5295ea3fdd4cafb7ed3f2a;bb4dc3371f8a1d6fdc9109fabc7dcb344b4e71671a7ce3ecac90169cd2c67a86;638b5bfed25249125a66229b61a2c99da049a153d0ae503f570d85c3603b1772;7c475eebd7314f99f8809da5d3d89db56cf520fa115201d8c97a359e588a5b0a;07ec9e0d767ab07be08ff559fc554a6d23c749b8422c8309749885024d1c3e75;226374b46744c85a4d1dcbb6bda578bc71dcbc21161e7482f3f157cd19ccdfed;8ae99e251749786bdea19d1ba4727aadb0bfa807a2bb91f572b39d2fe3a6f789;dbe38e706d21d4547a1b31d93d35a21ffeac647fc96a650971e91d91aaf9761d;21907627716c097cadcf3b6d62db69fa4b486ec30f9d5073c421c02285199719,,,,,
80,5,components,full,Current,NS,1000,20,14,-0.6,9,6,0.05936438542371616,0.6983471274375908,1.8352377414703362,9.302667379379272,83272632c2fe4f363158a6fe98cb9c621b706e1197fd7ba942c258bd6a78d303;d6b5943ceb5981f68d8b8869b24dcf044e7032c4c83dde0372dd8a043e647940;4a7a0e18de59d1739c0c55f16626cd6684b0143e1ddf54c29ba315c3d01e0372;ea83c5cd4cc26fba844d7c1332a9814c3aba998387df717a195fa8fd5c6d28fe;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;8cedd95e5f6296bfbc051c9de28a51d54ce4d42c8aee4effda84ffe323fe42ed;d06cf10f555a046533a2ea766458f0f0c7cd4ffb3d3803a145ce7d080847dc5f;42789d21de779751eddb82e19e364eeb67cab6f091c134bc9420d4939ca03773;97938b1ecd97ac2ff8875ae36acf11f6d2b6e4c3e5bd212fa1fa5224a082bf5e;249ca3393d0d31184d5d322c35b2ae3e4c9a33cd8cd9b4126385663bb26f0b7a;6e26be57cd068fce2d03cd12f35011b1e1cf6b8875816e4a6ef360906fdc1724;cfeaef55b32456a73e9261c4b122a33730858390ba421adbbc36edc34c00d7da;fabcdcb58095e8a7e8b8e50cbeb381e07aa0f04d61c6c4baa9b8733dc7ced4a7;df927ea27b6c5b676d558f930bb9bdee413884fcfc8d67c1c9c8d704f08c7a6e;d6ec49ca2936a5c83402cf53b7e1d939b2add56587045b414e5eb9e0d604f851;6be9d20a5e7fdf6ea18a2347267e96f33da9dfd5c3177a988e0dd62c11259b1e;ad581be7c97d105c2fd2ec1e362041c8b3636079cb9449c0ae55dbebbe9dbf3c;98f30c5b6775a833ce2fdbe09243aad05a125bf3ba3a2380a4e0a2822e437c49;3ffa3529f37204652469653d16adf81c6fdfdb0f20b448d2899c39ea50e63f8e;ceb32b04cd25081bbdcf4c8c77532957a8f4ee6838a533ee6b90cbc390044372,6acac8a709e2826b25a243cbdb33ba2ce652e11aac9785ca6e4cb91fd5365549;384cd44986c26fb65dc62d2993a42a1d064975bb92519643f2a59f16290d5ad8;ffa00d52f064934a28ee6cafdeecf1e38788594451bf680315417b7f6a66e2b8;eeab08a5d7d5b6b1d65f3781c9be3d42f116c250e277d1a0a30d79bc2d011064;9897cdef67ac04376f37069cc278fa319a6de71a8aa500b33eaa35c64f5a9b72;4eb62c507063ccbf59cd2a2cee21d4cbde75ebdc341f0ac814e7eecb12867224;13fee561411cf1948afd143d3faf933905fb88d1b880792238ad6a89e85c94de;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;4d8f12fb2c63421b3e24b04d65b2101abcd59343bca8c905d9803957a8cf5f67;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;0977edfe03ecc2e228341b98b17836a8024ed637238248f39b3a356ebe17326a;970f1b65fc01cdfddcb50bb74a1b7efaac0ce37d2df42bf93bee9ee8754661b6;67fb56af78fbed4278491ab2843d160c66c794bd00145b682466aeae520759d2;cae12f5d57626046f0d409b15e5fd0964db285974ebb33c35b4698d30f5bc54f,,,,,
80,5,matrix,parallel,Current,RS,100,1,1,0.0,0,0,-0.008437459123088046,0.1964709043502807,0.3205797290802002,0.32956886291503906,7111a8d419948d7ac03cb777bbeba0035539031825e03f5655427416d5ad7170,8b6539711a5a1e443ca8aeed730e03ccb46cef8a0707712bc5ae969090200c17,,,,,
80,5,matrix,parallel,Current,PS,200,1,0,-0.5,1,1,-0.0010779361426830293,0.166343605518341,0.28545533657073946,0.343994140625,0d957db9245e83dbb7d640032e04c08dc573c30aae25b89570e0e562efe22393,,,,,,
80,5,matrix,parallel,Current,NS,1000,3,5,0.2,2,2,0.019001107483170927,0.17752654552459715,0.4881932735443112,0.8020467758178711,42789d21de779751eddb82e19e364eeb67cab6f091c134bc9420d4939ca03773;d6ec49ca2936a5c83402cf53b7e1d939b2add56587045b414e5eb9e0d604f851;98f30c5b6775a833ce2fdbe09243aad05a125bf3ba3a2380a4e0a2822e437c49,6acac8a709e2826b25a243cbdb33ba2ce652e11aac9785ca6e4cb91fd5365549;17c50cf08d0bd12e9d4c57d0578cfd742dbdf7ba9300c4f71447e497f6e116f6;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;970f1b65fc01cdfddcb50bb74a1b7efaac0ce37d2df42bf93bee9ee8754661b6,,,,,
80,5,matrix,perpendicular,Current,RS,100,0,18,18.0,0,34,-1.7749300471600145,-0.01726253173546868,-0.0009072656772332263,-0.0008574463427066803,,047366ffddc3062d3125325a5f912f9f96fdaf76467ab24ca6c883f8de6d9e05;04a9361d3108fe0513f497bf45475caaa77a356e00fe90150b84f6d6a90fd294;d401397daf220c736d809788b9d979eaa11b3f2dae40ac4f8cfea02de91e2496;07380c7d0c429cae83239315cd2efcdd44b98c1a640c9c692490ccfd2e5479ff;8a54ecd85441fb3ce403b8545a44dafcafc71ebbf6ef1f64c18e0e9ddf089ff8;4242ee535ff2cb3bcad487f32be01c0b18aff97702e6cc2ca7e1b4c592c6cb3d;653131565514d25756df61cced007926d4122eaa6aef4f92bed17fa6f39bf306;99851a91fa46fb156a2ad38e8022f4c8b50872081f2e722e0c985ec8ae0af3ca;7c3494530e44fa898ede89723fe885fa6bf44ae27da416e85ff288b591211bc4;3900df54603dec45e21864be4cc3e5854270666581c2baeb541bf08b70349e02;c0ce7d50fe39755758e0cd1d330f63668e601ffb5b860782b5b3816a731b1520;3529e2e581a0a79af639057015b6718a21c54b12379167cc2ff2e123c922e3fd;091c7663aab7b978eac359ead99cba36fa0ae54d2a9b0bca1875ab84d964ebdd;72318a0183578129c1829d0bf63f41c387fd92b7199f0e76db9059d32531c67d;a846dafdfe84fe168a66e6f8671628ed2a5ee5899926be068db4a5c92b4987b9;9bbcc5a1f3007bea50c877a64e617dec9522c902d6d09c396540dc297c1c3442;a148fd8f438d1ae8a2c7cd136500adcc0181c3b471e9d96de9c69029c1211f30;8b6539711a5a1e443ca8aeed730e03ccb46cef8a0707712bc5ae969090200c17,,,,,
80,5,matrix,perpendicular,Current,PS,200,1,17,8.0,0,29,-1.1538428772287443,0.11247371435165406,1.2587193584442113,2.714097738265991,0f662ae564fed8ba985e2bc6d57e489eb39debd1d2800efc1043661700263a3d,f37a9a55195819f3009ba617dcaa0f11dfc3c09f27f3e52849f262d3485b282d;51052f9bd1be97e4d2a210ead6100a872b235e71d491f1bd6baaef44c4242208;860fb5bcd87aa23e905f6408800b265bb7b20a223c7b6f792101d0372322c6cb;ab136d7ccca1db8cea15f762e04ce0da02e0d4dd71273656c652dd052dbd816e;d91eb26b64def9aab39cd8e38c1431d94edc22d0878c1eaebe105a7bb6b0ddf3;6b5121d9903c2857c9733a7a52f3708b1bfe043cc164df3f8457264302fe5205;3edcb98288e51e19bbc740d12fafede03a04c59f5efa069bb9dc6caeaf9159bc;db29a6129afaecf3e3e85c5b80c53ef4d72413a060b2742361ef41f15b8c11a5;d378631a37cda5eb1afdbca5efa2b5db36bafdc455f0205790f94ac783225c17;1c3b135474b9ece4e949fbaf8ce8b0e921cce786ff43a1ffc6a2f14fcee2b130;ba8af8c2fa56011f5350aaba47064da1cf13e4d90b5295ea3fdd4cafb7ed3f2a;bb4dc3371f8a1d6fdc9109fabc7dcb344b4e71671a7ce3ecac90169cd2c67a86;638b5bfed25249125a66229b61a2c99da049a153d0ae503f570d85c3603b1772;226374b46744c85a4d1dcbb6bda578bc71dcbc21161e7482f3f157cd19ccdfed;8ae99e251749786bdea19d1ba4727aadb0bfa807a2bb91f572b39d2fe3a6f789;dbe38e706d21d4547a1b31d93d35a21ffeac647fc96a650971e91d91aaf9761d;21907627716c097cadcf3b6d62db69fa4b486ec30f9d5073c421c02285199719,,,,,
80,5,matrix,perpendicular,Current,NS,1000,17,14,-0.3,6,7,0.03998759333509952,0.5577488183975219,1.4463209629058829,8.252715826034546,d6b5943ceb5981f68d8b8869b24dcf044e7032c4c83dde0372dd8a043e647940;4a7a0e18de59d1739c0c55f16626cd6684b0143e1ddf54c29ba315c3d01e0372;ea83c5cd4cc26fba844d7c1332a9814c3aba998387df717a195fa8fd5c6d28fe;2129bcf93e3775cac618ead1098ba01b3d6503e3938071e44ce7218ccbb5316b;d06cf10f555a046533a2ea766458f0f0c7cd4ffb3d3803a145ce7d080847dc5f;42789d21de779751eddb82e19e364eeb67cab6f091c134bc9420d4939ca03773;97938b1ecd97ac2ff8875ae36acf11f6d2b6e4c3e5bd212fa1fa5224a082bf5e;6e26be57cd068fce2d03cd12f35011b1e1cf6b8875816e4a6ef360906fdc1724;cfeaef55b32456a73e9261c4b122a33730858390ba421adbbc36edc34c00d7da;df927ea27b6c5b676d558f930bb9bdee413884fcfc8d67c1c9c8d704f08c7a6e;d6ec49ca2936a5c83402cf53b7e1d939b2add56587045b414e5eb9e0d604f851;6be9d20a5e7fdf6ea18a2347267e96f33da9dfd5c3177a988e0dd62c11259b1e;ad581be7c97d105c2fd2ec1e362041c8b3636079cb9449c0ae55dbebbe9dbf3c;98f30c5b6775a833ce2fdbe09243aad05a125bf3ba3a2380a4e0a2822e437c49;3ffa3529f37204652469653d16adf81c6fdfdb0f20b448d2899c39ea50e63f8e;ceb32b04cd25081bbdcf4c8c77532957a8f4ee6838a533ee6b90cbc390044372;4a2510702624ba110699599cde81333223f1f535e65fb9110250015d0c7b2c18,6acac8a709e2826b25a243cbdb33ba2ce652e11aac9785ca6e4cb91fd5365549;384cd44986c26fb65dc62d2993a42a1d064975bb92519643f2a59f16290d5ad8;eeab08a5d7d5b6b1d65f3781c9be3d42f116c250e277d1a0a30d79bc2d011064;9897cdef67ac04376f37069cc278fa319a6de71a8aa500b33eaa35c64f5a9b72;4eb62c507063ccbf59cd2a2cee21d4cbde75ebdc341f0ac814e7eecb12867224;13fee561411cf1948afd143d3faf933905fb88d1b880792238ad6a89e85c94de;c26f080c7e4bdc87fe458cefa1af94bfb555734e96cc3ce13110e1a555529138;4d8f12fb2c63421b3e24b04d65b2101abcd59343bca8c905d9803957a8cf5f67;241440c69f6baed2fda096eae9378b3e5a268dbbc06b703bfb009a6dc542608b;61b9b4c9bcb76dd13216e26cc846baeb260dd3dd487202717bf3a3f18be88c7a;0977edfe03ecc2e228341b98b17836a8024ed637238248f39b3a356ebe17326a;970f1b65fc01cdfddcb50bb74a1b7efaac0ce37d2df42bf93bee9ee8754661b6;67fb56af78fbed4278491ab2843d160c66c794bd00145b682466aeae520759d2;cae12f5d57626046f0d409b15e5fd0964db285974ebb33c35b4698d30f5bc54f,,,,,
