entry,branch,stage,panel,metric,numerator,denominator,percent,ties,token_correct,target_tokens,token_micro,prompt_macro,strict_count,unique_strict_count,new_nll_mean,true_nll_mean,desired_nll_mean,desired_margin_mean,desired_margin_p01,desired_margin_p05,desired_margin_median,desired_nll_p95,desired_nll_p99
70,L6/interchange/rank2-off-from-on,component,Current,RS,94,100,94.0,0,77,102,0.7549019607843137,0.76,76,76,1.2751189627335406,7.101291315555573,1.2751189627335406,5.826172352822032,-2.9672553610801695,-0.8436647176742553,5.766307193785906,6.000322914123534,8.00578732967377
70,L6/interchange/rank2-off-from-on,component,Current,PS,165,200,82.5,0,104,204,0.5098039215686274,0.5125,102,102,2.796847532276297,6.882375283781439,2.796847532276297,4.0855277515051425,-4.5577768024802205,-2.813724608719349,4.199130296707153,8.688114786148066,10.022755174636837
70,L6/interchange/rank2-off-from-on,component,Current,NS,563,1000,56.3,0,94,1000,0.094,0.094,94,94,6.591648781528696,5.955946579953656,5.955946579953656,0.6357022015750409,-8.500519943870604,-5.887943136692047,0.6070492267608643,12.629958152770994,15.528735265731807
70,L6/interchange/rank2-off-from-on,component,N512,NS,316,512,61.71875,0,60,512,0.1171875,0.1171875,60,60,6.763556082081777,5.4756529285004945,5.4756529285004945,1.2879031535812828,-8.18488366989419,-5.303568762540817,0.9473905563354492,11.076597261428832,14.446708745956416
70,L6/interchange/rank2-off-from-on,component,H512_ALL,RS,431,512,84.1796875,0,266,516,0.5155038759689923,0.5166015625,264,264,2.7564759423912335,7.740658438066021,2.7564759423912335,4.984182495674787,-7.084462878704071,-3.3041345357894896,4.778425306081772,9.633393335342406,12.832645645141602
70,L6/interchange/rank2-off-from-on,component,H512_ALL,PS,731,1024,71.38671875,0,280,1032,0.2713178294573643,0.27001953125,274,274,4.788808722918702,7.442221075267298,4.788808722918702,2.653412352348596,-8.076586809158325,-4.524262261390685,2.3846744298934937,11.562357091903683,14.260045614242554
70,L6/interchange/rank2-on-from-off,component,Current,RS,97,100,97.0,0,92,102,0.9019607843137255,0.91,91,91,0.47693100402102573,8.468865139484405,0.47693100402102573,7.99193413546338,-1.3365847182273864,2.2492324590682986,7.82923499122262,2.266932821273799,5.394567012786869
70,L6/interchange/rank2-on-from-off,component,Current,PS,178,200,89.0,0,132,204,0.6470588235294118,0.645,128,128,1.928679739938234,7.469319173544645,1.928679739938234,5.540639433606412,-3.6364884573221206,-1.3338038638234135,5.64179527759552,7.024052333831783,9.420891399383542
70,L6/interchange/rank2-on-from-off,component,Current,NS,555,1000,55.5,0,92,1000,0.092,0.092,92,92,6.533072583533357,5.948484639942646,5.948484639942646,0.5845879435907118,-8.595589851737023,-6.046087941527366,0.5362973213195801,12.594959926605224,15.411724147796626
70,L6/interchange/rank2-on-from-off,component,N512,NS,317,512,61.9140625,0,62,512,0.12109375,0.12109375,62,62,6.750999945521471,5.459984868848551,5.459984868848551,1.2910150766729203,-8.17322501514107,-5.157691407203674,0.9123201370239258,11.151056575775144,14.14248246192932
70,L6/interchange/rank2-on-from-off,component,H512_ALL,RS,430,512,83.984375,0,265,516,0.5135658914728682,0.5146484375,263,263,2.7616068309367847,7.740808455389924,2.7616068309367847,4.97920162445314,-7.27015446305275,-3.2962214231491087,4.724650830030441,9.67444438934326,12.78360976219177
70,L6/interchange/rank2-on-from-off,component,H512_ALL,PS,728,1024,71.09375,0,280,1032,0.2713178294573643,0.27001953125,274,274,4.778940227908606,7.444711355805339,4.778940227908606,2.6657711278967327,-8.00556436419487,-4.455996370315551,2.4367709159851074,11.636189746856688,14.273309726715087
70,L6/interchange/rank4-off-from-on,component,Current,RS,94,100,94.0,0,75,102,0.7352941176470589,0.74,74,74,1.2708512667077594,7.13295196056366,1.2708512667077594,5.862100693855901,-2.9604705464839935,-0.9373263835906982,5.77024507150054,6.044201636314392,8.025167226791385
70,L6/interchange/rank4-off-from-on,component,Current,PS,166,200,83.0,0,103,204,0.5049019607843137,0.5075,101,101,2.788633662504726,6.906296027563513,2.788633662504726,4.117662365058786,-4.620125680565834,-2.8049431368708606,4.245466589927673,8.683382129669184,10.119204120635983
70,L6/interchange/rank4-off-from-on,component,Current,NS,562,1000,56.2,0,95,1000,0.095,0.095,95,95,6.594901550742332,5.959229948025662,5.959229948025662,0.6356716027166694,-8.53190606854856,-5.892611600458622,0.6022109985351562,12.628881120681761,15.505052394866938
70,L6/interchange/rank4-off-from-on,component,N512,NS,317,512,61.9140625,0,61,512,0.119140625,0.119140625,61,61,6.768204867174063,5.481666077117552,5.481666077117552,1.286538790056511,-8.191470873393119,-5.300860613584518,0.9522366523742676,11.19567265510559,14.523428955078117
70,L6/interchange/rank4-off-from-on,component,H512_ALL,RS,430,512,83.984375,0,266,516,0.5155038759689923,0.5166015625,264,264,2.7640266141023915,7.7386948665371165,2.7640266141023915,4.974668252434725,-7.09046680688858,-3.2659246206283568,4.779544867575169,9.609231996536256,12.823693742752075
70,L6/interchange/rank4-off-from-on,component,H512_ALL,PS,731,1024,71.38671875,0,280,1032,0.2713178294573643,0.27001953125,274,274,4.8000684081274585,7.440636564169836,4.8000684081274585,2.6405681560423773,-8.081412749886512,-4.531173193454743,2.387690596282482,11.553057384490964,14.259977741241455
70,L6/interchange/rank4-on-from-off,component,Current,RS,98,100,98.0,0,92,102,0.9019607843137255,0.91,91,91,0.4772427553948364,8.43131217956543,0.4772427553948364,7.954069424170593,-1.3120406007766725,2.1344470739364625,7.741162387654185,2.266967880725856,5.431680350303653
70,L6/interchange/rank4-on-from-off,component,Current,PS,178,200,89.0,0,130,204,0.6372549019607843,0.635,126,126,1.9345379021507687,7.440133747979998,1.9345379021507687,5.50559584582923,-3.6270409989356995,-1.4457326412200926,5.597860835492611,7.1085334300994845,9.372801961898801
70,L6/interchange/rank4-on-from-off,component,Current,NS,555,1000,55.5,0,93,1000,0.093,0.093,93,93,6.530124053176027,5.945238426672295,5.945238426672295,0.5848856265037321,-8.562532195746899,-6.039266750216484,0.5297346115112305,12.590745782852172,15.426111221313471
70,L6/interchange/rank4-on-from-off,component,N512,NS,316,512,61.71875,0,62,512,0.12109375,0.12109375,62,62,6.7471341145574115,5.455297449771024,5.455297449771024,1.2918366647863877,-8.166838976833969,-5.162850613892078,0.9189915657043457,11.141085433959958,14.156312217712399
70,L6/interchange/rank4-on-from-off,component,H512_ALL,RS,430,512,83.984375,0,265,516,0.5135658914728682,0.5146484375,263,263,2.7545575241951212,7.742233682190999,2.7545575241951212,4.987676157995878,-7.287797701358795,-3.299650716781616,4.729519717395306,9.625164222717284,12.780261201858517
70,L6/interchange/rank4-on-from-off,component,H512_ALL,PS,732,1024,71.484375,0,283,1032,0.2742248062015504,0.27294921875,277,277,4.768168993523091,7.446456656194641,4.768168993523091,2.6782876626715506,-8.00709591627121,-4.426558768749237,2.4125896096229553,11.611813020706169,14.29188262939453
70,L6/matrix/norm_control,component,Current,RS,97,100,97.0,0,93,102,0.9117647058823529,0.915,91,91,0.4676073660820839,8.49088389158249,0.4676073660820839,8.023276525500405,-1.3583742237091065,2.384675419330597,8.070633810013533,2.769818925857542,5.244928698539738
70,L6/matrix/norm_control,component,Current,PS,178,200,89.0,0,132,204,0.6470588235294118,0.645,128,128,1.9403735961054918,7.455415092259646,1.9403735961054918,5.515041496154153,-3.6152479636669157,-1.3712748050689696,5.553944259881973,7.057593250274657,9.269663581848139
70,L6/matrix/norm_control,component,Current,NS,555,1000,55.5,0,93,1000,0.093,0.093,93,93,6.540480535329319,5.954130809246097,5.954130809246097,0.5863497260832228,-8.591105120182037,-6.047445088624954,0.5409989356994629,12.589224100112915,15.388504714965814
70,L6/matrix/norm_control,component,N512,NS,318,512,62.109375,0,62,512,0.12109375,0.12109375,62,62,6.75601165613989,5.465578558989364,5.465578558989364,1.290433097150526,-8.17132373791188,-5.185577963292599,0.9317917823791504,11.159506559371946,14.215417089462278
70,L6/matrix/norm_control,component,H512_ALL,RS,431,512,84.1796875,0,265,516,0.5135658914728682,0.5146484375,263,263,2.7711132277634647,7.739104386884719,2.7711132277634647,4.967991159121254,-7.22591587305069,-3.331158399581909,4.750108122825623,9.673535537719724,12.820146675109859
70,L6/matrix/norm_control,component,H512_ALL,PS,727,1024,70.99609375,0,278,1032,0.2693798449612403,0.26806640625,272,272,4.79127632713346,7.4421673568940605,4.79127632713346,2.6508910297606008,-7.9787857401371,-4.513747525215148,2.4296011924743652,11.721156215667712,14.273826246261596
70,L6/matrix/parallel,component,Current,RS,93,100,93.0,0,75,102,0.7352941176470589,0.74,74,74,1.291766725690104,7.077746917009353,1.291766725690104,5.78598019131925,-2.9917039072513583,-0.9380141258239746,5.5169497057795525,5.890352129936216,7.990585465431217
70,L6/matrix/parallel,component,Current,PS,168,200,84.0,0,105,204,0.5147058823529411,0.5175,103,103,2.807778558807913,6.893222781661898,2.807778558807913,4.085444222853985,-4.332321170307696,-2.794724667072296,4.19431346654892,8.761126708984373,10.197064418792724
70,L6/matrix/parallel,component,Current,NS,559,1000,55.9,0,96,1000,0.096,0.096,96,96,6.581875687437132,5.9499596215938215,5.9499596215938215,0.6319160658433102,-8.457854337692261,-5.9062329769134525,0.5856419801712036,12.664151620864867,15.565723428726193
70,L6/matrix/parallel,component,N512,NS,316,512,61.71875,0,59,512,0.115234375,0.115234375,59,59,6.759531048997815,5.475034804916504,5.475034804916504,1.2844962440813106,-8.196890864521265,-5.259331008791923,0.9110236167907715,11.122133111953733,14.225778036117553
70,L6/matrix/parallel,component,H512_ALL,RS,431,512,84.1796875,0,267,516,0.5174418604651163,0.5185546875,265,265,2.7399675638383485,7.7451316267834045,2.7399675638383485,5.005164062945056,-7.195818330049515,-3.3431572914123535,4.78291367739439,9.672573232650757,13.033135929107662
70,L6/matrix/parallel,component,H512_ALL,PS,734,1024,71.6796875,0,282,1032,0.27325581395348836,0.27197265625,276,276,4.778438311334071,7.448422706213023,4.778438311334071,2.669984394878952,-8.09436579465866,-4.49675726890564,2.392152786254883,11.541966247558584,14.362816810607908
70,L6/matrix/perpendicular,component,Current,RS,97,100,97.0,0,93,102,0.9117647058823529,0.915,91,91,0.46389444062340773,8.495846879482269,0.46389444062340773,8.03195243885886,-1.2579283666610719,2.9374594509601595,8.047584842890501,2.4937868595123263,5.19545001983643
70,L6/matrix/perpendicular,component,Current,PS,178,200,89.0,0,132,204,0.6470588235294118,0.645,128,128,1.9230748634657358,7.459114037305117,1.9230748634657358,5.536039173839381,-3.6148196697235107,-1.472375202178955,5.643229551613331,7.045528864860534,9.708814811706542
70,L6/matrix/perpendicular,component,Current,NS,557,1000,55.7,0,94,1000,0.094,0.094,94,94,6.542890246509109,5.9549517932734455,5.9549517932734455,0.5879384532356635,-8.585068264305592,-6.007250463962555,0.5404772758483887,12.578585720062256,15.38392495155334
70,L6/matrix/perpendicular,component,N512,NS,319,512,62.3046875,0,63,512,0.123046875,0.123046875,63,63,6.754764441007865,5.460021120659803,5.460021120659803,1.2947433203480614,-8.166205957029014,-5.222521175816655,0.9161616563796997,11.129047489166258,14.305000867843622
70,L6/matrix/perpendicular,component,H512_ALL,RS,430,512,83.984375,0,264,516,0.5116279069767442,0.5126953125,262,262,2.7775397583267534,7.73732343968004,2.7775397583267534,4.9597836813532865,-7.286700825691223,-3.310370397567749,4.7119766771793365,9.633189249038693,12.795535783767694
70,L6/matrix/perpendicular,component,H512_ALL,PS,727,1024,70.99609375,0,281,1032,0.27228682170542634,0.27099609375,275,275,4.788773114278911,7.438585616055207,4.788773114278911,2.649812501776296,-7.98020441532135,-4.518941974639892,2.400935649871826,11.666683053970335,14.263644485473632
80,NATIVE,W5,Current,RS,91,100,91.0,0,71,104,0.6826923076923077,0.68,67,67,1.6745231377839809,7.187236437797546,1.6745231377839809,5.512713300013566,-4.879383484125137,-1.0714585304260253,5.871016006916761,6.297584438323974,8.15289397239686
80,NATIVE,W5,Current,PS,161,200,80.5,0,84,208,0.40384615384615385,0.4,79,79,3.857379358345643,7.139506659507751,3.857379358345643,3.2821273011621086,-6.688435649871826,-3.555470585823059,2.9430423080921173,10.622351503372192,12.261156587600686
80,NATIVE,W5,Current,NS,568,1000,56.8,0,79,1000,0.079,0.079,79,79,7.217924100771517,6.491526715386193,6.491526715386193,0.7263973853853241,-9.276591749191285,-6.113527464866638,0.7830862998962402,13.121435689926148,18.410827198028564
80,NATIVE,W6,Current,RS,96,100,96.0,0,89,104,0.8557692307692307,0.85,85,85,0.6436612534101005,8.563830506801605,0.6436612534101005,7.920169253391505,-2.8047946906089782,1.679851484298706,8.24321748688817,3.7814032435417175,4.674129233360306
80,NATIVE,W6,Current,PS,174,200,87.0,0,109,208,0.5240384615384616,0.52,102,102,3.006720080426894,7.617604209780693,3.006720080426894,4.610884129353799,-5.414200897216797,-2.9801208496093747,4.25808522105217,9.682383108139037,12.30936078071594
80,NATIVE,W6,Current,NS,566,1000,56.6,0,79,1000,0.079,0.079,79,79,7.171122315134096,6.5089524029633035,6.5089524029633035,0.6621699121707934,-9.829047241210937,-6.328004693984985,0.7000875473022461,13.324358415603633,18.881666202545162
80,NATIVE,W8,Current,RS,100,100,100.0,0,104,104,1.0,1.0,100,100,0.0459018116518564,11.466431300640107,0.0459018116518564,11.42052948898825,4.3158691271021965,5.453848594427109,11.355453725816915,0.07025910764932632,1.130304318666462
80,NATIVE,W8,Current,PS,180,200,90.0,0,136,208,0.6538461538461539,0.65,129,129,2.0448661949543747,8.730771401524544,2.0448661949543747,6.685905206570169,-3.5607478332519533,-1.7113875865936279,7.06003724783659,8.83676733970642,11.024621982574455
80,NATIVE,W8,Current,NS,550,1000,55.0,0,78,1000,0.078,0.078,78,78,7.02253135506864,6.532387089086696,6.532387089086696,0.49014426598194405,-10.040317929667653,-6.690071487426757,0.4941673278808594,13.6086865901947,18.94047077178955
80,NATIVE,entry,Current,RS,42,100,42.0,0,11,104,0.10576923076923077,0.095,8,8,7.143061707420275,6.09974847316742,7.143061707420275,-1.0433132342528553,-12.246983815431594,-7.576969149708748,-0.8756234645843506,13.40073709487915,16.36124650955201
80,NATIVE,entry,Current,PS,87,200,43.5,0,11,208,0.052884615384615384,0.05,9,9,7.528972209617495,6.782471487373114,7.528972209617495,-0.7465007222443819,-9.383941469192505,-8.04038853943348,-0.860724687576294,13.825303602218627,15.447223720550534
80,NATIVE,entry,Current,NS,576,1000,57.6,0,79,1000,0.079,0.079,79,79,7.204005430772784,6.337992655316368,6.337992655316368,0.8660127754564164,-8.991967611312866,-6.188197278976441,0.8228573799133301,12.909209966659546,17.98646982192993
80,NATIVE,history,Current,RS,100,100,100.0,0,104,104,1.0,1.0,100,100,0.0459018116518564,11.466431300640107,0.0459018116518564,11.42052948898825,4.3158691271021965,5.453848594427109,11.355453725816915,0.07025910764932632,1.130304318666462
80,NATIVE,history,Current,PS,180,200,90.0,0,136,208,0.6538461538461539,0.65,129,129,2.0448661949543747,8.730771401524544,2.0448661949543747,6.685905206570169,-3.5607478332519533,-1.7113875865936279,7.06003724783659,8.83676733970642,11.024621982574455
80,NATIVE,history,Current,NS,550,1000,55.0,0,78,1000,0.078,0.078,78,78,7.02253135506864,6.532387089086696,6.532387089086696,0.49014426598194405,-10.040317929667653,-6.690071487426757,0.4941673278808594,13.6086865901947,18.94047077178955
80,NATIVE,W4,N512,NS,308,512,60.15625,0,53,512,0.103515625,0.103515625,53,53,7.177797749058755,5.976548047117831,5.976548047117831,1.2012497019409238,-8.407048696633428,-5.677292883396149,1.0962820053100586,12.07097988128662,15.893397502899166
80,NATIVE,W5,N512,NS,304,512,59.375,0,50,512,0.09765625,0.09765625,50,50,7.208751573714835,6.053993603160052,6.053993603160052,1.1547579705547832,-8.419034775495529,-5.508957343548536,0.9983196258544922,12.276992559432983,16.258379621505725
80,NATIVE,W6,N512,NS,302,512,58.984375,0,52,512,0.1015625,0.1015625,52,52,7.208658940615351,6.067959799676828,6.067959799676828,1.1406991409385228,-8.408249530792236,-5.640542578697205,0.878382682800293,12.463292741775511,16.45325100898741
80,NATIVE,W7,N512,NS,302,512,58.984375,0,50,512,0.09765625,0.09765625,50,50,7.2136506068418385,6.086760838459668,6.086760838459668,1.1268897683821706,-8.489657452106476,-5.514852398633957,0.9082512855529785,12.45150499343872,16.577568273544298
80,NATIVE,W8,N512,NS,302,512,58.984375,0,49,512,0.095703125,0.095703125,49,49,7.235530213269158,6.126227845756148,6.126227845756148,1.1093023675130098,-8.592051443923264,-5.474702173471451,0.8802245855331421,12.488895511627197,16.45063893318175
80,NATIVE,entry,N512,NS,307,512,59.9609375,0,51,512,0.099609375,0.099609375,51,51,7.161939036446711,5.93144000040229,5.93144000040229,1.2304990360444208,-8.659581536352635,-5.586148095130921,1.0996899604797363,12.160885095596313,15.791634149551388
80,NATIVE,history,N512,NS,302,512,58.984375,0,49,512,0.095703125,0.095703125,49,49,7.235530213269158,6.126227845756148,6.126227845756148,1.1093023675130098,-8.592051443923264,-5.474702173471451,0.8802245855331421,12.488895511627197,16.45063893318175
80,NATIVE,z,N512,NS,307,512,59.9609375,0,51,512,0.099609375,0.099609375,51,51,7.161939036446711,5.93144000040229,5.93144000040229,1.2304990360444208,-8.659581536352635,-5.586148095130921,1.0996899604797363,12.160885095596313,15.791634149551388
80,NATIVE,W5,H512_ALL,RS,359,512,70.1171875,0,163,516,0.31589147286821706,0.3154296875,161,161,4.645771361815946,7.474663551256526,4.645771361815946,2.8288921894405803,-8.608191931247712,-5.7434335350990295,2.538299083709717,12.377823781967162,17.083499984741202
80,NATIVE,W5,H512_ALL,PS,601,1024,58.69140625,0,110,1032,0.1065891472868217,0.1064453125,108,108,6.984127404299215,7.840077960756389,6.984127404299215,0.8559505564571737,-8.857566547393798,-5.382109594345093,0.8916077613830566,13.818955039978023,17.3669162940979
80,NATIVE,W6,H512_ALL,RS,356,512,69.53125,0,160,516,0.31007751937984496,0.3095703125,158,158,4.6918801485758195,7.486641507013701,4.6918801485758195,2.7947613584378814,-8.674205408096313,-5.820237806439399,2.636690080165863,12.618531274795533,16.475937824249268
80,NATIVE,W6,H512_ALL,PS,603,1024,58.88671875,0,114,1032,0.11046511627906977,0.1103515625,112,112,6.994399978913862,7.855682937448364,6.994399978913862,0.8612829585345025,-9.039465844631195,-5.316831570863723,0.8983011245727539,13.88855328559874,17.44237558364868
80,NATIVE,W8,H512_ALL,RS,361,512,70.5078125,0,163,516,0.31589147286821706,0.314453125,160,160,4.754884628820719,7.513040006859228,4.754884628820719,2.7581553780385093,-8.822513647079468,-5.611054682731628,2.6438756585121155,12.823180198669434,16.23091598510742
80,NATIVE,W8,H512_ALL,PS,604,1024,58.984375,0,108,1032,0.10465116279069768,0.10400390625,105,105,7.0251450818796,7.885241344227325,7.0251450818796,0.8600962623477244,-8.880205059051514,-5.388073992729186,0.9004199504852295,13.990048217773428,17.397317695617673
80,NATIVE,entry,H512_ALL,RS,370,512,72.265625,0,178,516,0.3449612403100775,0.34375,176,176,4.368048790836838,7.458897340868134,4.368048790836838,3.0908485500312963,-8.577203537225722,-5.333751010894775,3.0718047618865967,12.43364915847778,17.158080501556388
80,NATIVE,entry,H512_ALL,PS,622,1024,60.7421875,0,123,1032,0.11918604651162791,0.11865234375,120,120,6.740562446311742,7.781473565727538,6.740562446311742,1.0409111194157958,-8.11654372215271,-5.512646865844727,1.0624866485595703,13.54558382034301,17.012908458709717
80,NATIVE,history,H512_ALL,RS,361,512,70.5078125,0,163,516,0.31589147286821706,0.314453125,160,160,4.754884628820719,7.513040006859228,4.754884628820719,2.7581553780385093,-8.822513647079468,-5.611054682731628,2.6438756585121155,12.823180198669434,16.23091598510742
80,NATIVE,history,H512_ALL,PS,604,1024,58.984375,0,108,1032,0.10465116279069768,0.10400390625,105,105,7.0251450818796,7.885241344227325,7.0251450818796,0.8600962623477244,-8.880205059051514,-5.388073992729186,0.9004199504852295,13.990048217773428,17.397317695617673
80,SHAM,W5,Current,RS,91,100,91.0,0,71,104,0.6826923076923077,0.68,67,67,1.6745218641165411,7.187235655784607,1.6745218641165411,5.512713791668066,-4.879366508722305,-1.071450138092041,5.871018312871456,6.297587060928344,8.152888422012339
80,SHAM,W5,Current,PS,161,200,80.5,0,84,208,0.40384615384615385,0.4,79,79,3.857380080507137,7.139506497383118,3.857380080507137,3.2821264168759807,-6.688447942733765,-3.5554802656173705,2.943037949502468,10.622352361679075,12.26115942955015
80,SHAM,W5,Current,NS,568,1000,56.8,0,79,1000,0.079,0.079,79,79,7.217924037505844,6.491526432427112,6.491526432427112,0.7263976050787314,-9.276584572792054,-6.113518166542053,0.7830920219421387,13.121435642242432,18.410825443267818
80,SHAM,W6,Current,RS,96,100,96.0,0,89,104,0.8557692307692307,0.85,85,85,0.6436610618952545,8.563828663825989,0.6436610618952545,7.920167601930734,-2.8047959494590757,1.6798540145158767,8.243224102072418,3.7814103841781614,4.674132986068741
80,SHAM,W6,Current,PS,174,200,87.0,0,109,208,0.5240384615384616,0.52,102,102,3.006720656626858,7.6176036357879635,3.006720656626858,4.610882979161106,-5.414205212593078,-2.980122065544128,4.25807611644268,9.682392644882201,12.309375925064083
80,SHAM,W6,Current,NS,566,1000,56.6,0,79,1000,0.079,0.079,79,79,7.171122589927341,6.508952108906582,6.508952108906582,0.6621704810207594,-9.829039721488952,-6.327986192703247,0.7000894546508789,13.32435445785522,18.88168910980224
80,SHAM,W8,Current,RS,100,100,100.0,0,104,104,1.0,1.0,100,100,0.04590171537405695,11.46642885684967,0.04590171537405695,11.420527141475613,4.315879068002105,5.453866970539093,11.355451282957802,0.07025841996073721,1.1302964997291605
80,SHAM,W8,Current,PS,180,200,90.0,0,136,208,0.6538461538461539,0.65,129,129,2.0448663577547994,8.730771203637124,2.0448663577547994,6.685904845882323,-3.560751600265503,-1.7113885879516602,7.060041718184948,8.836770963668823,11.024618206024163
80,SHAM,W8,Current,NS,551,1000,55.1,0,78,1000,0.078,0.078,78,78,7.022531319984788,6.532387000947259,6.532387000947259,0.4901443190375285,-10.040296705645742,-6.690079402923583,0.4941744804382324,13.60869903564453,18.9404746055603
80,SHAM,entry,Current,RS,42,100,42.0,0,11,104,0.10576923076923077,0.095,8,8,7.143061707420275,6.09974847316742,7.143061707420275,-1.0433132342528553,-12.246983815431594,-7.576969149708748,-0.8756234645843506,13.40073709487915,16.36124650955201
80,SHAM,entry,Current,PS,87,200,43.5,0,11,208,0.052884615384615384,0.05,9,9,7.528972209617495,6.782471487373114,7.528972209617495,-0.7465007222443819,-9.383941469192505,-8.04038853943348,-0.860724687576294,13.825303602218627,15.447223720550534
80,SHAM,entry,Current,NS,576,1000,57.6,0,79,1000,0.079,0.079,79,79,7.204005430772784,6.337992655316368,6.337992655316368,0.8660127754564164,-8.991967611312866,-6.188197278976441,0.8228573799133301,12.909209966659546,17.98646982192993
80,SHAM,history,Current,RS,100,100,100.0,0,104,104,1.0,1.0,100,100,0.04590171537405695,11.46642885684967,0.04590171537405695,11.420527141475613,4.315879068002105,5.453866970539093,11.355451282957802,0.07025841996073721,1.1302964997291605
80,SHAM,history,Current,PS,180,200,90.0,0,136,208,0.6538461538461539,0.65,129,129,2.0448663577547994,8.730771203637124,2.0448663577547994,6.685904845882323,-3.560751600265503,-1.7113885879516602,7.060041718184948,8.836770963668823,11.024618206024163
80,SHAM,history,Current,NS,551,1000,55.1,0,78,1000,0.078,0.078,78,78,7.022531319984788,6.532387000947259,6.532387000947259,0.4901443190375285,-10.040296705645742,-6.690079402923583,0.4941744804382324,13.60869903564453,18.9404746055603
80,SHAM,W4,N512,NS,308,512,60.15625,0,53,512,0.103515625,0.103515625,53,53,7.1777977665828985,5.976548045047821,5.976548045047821,1.2012497215350777,-8.407039843350649,-5.677281427383423,1.09629225730896,12.070991086959838,15.893405675888058
80,SHAM,W5,N512,NS,304,512,59.375,0,50,512,0.09765625,0.09765625,50,50,7.208751194159049,6.053993128891307,6.053993128891307,1.1547580652677425,-8.419044579863549,-5.508939553052187,0.9983246326446533,12.277002239227295,16.258374843597398
80,SHAM,W6,N512,NS,302,512,58.984375,0,52,512,0.1015625,0.1015625,52,52,7.208658791123526,6.067959973001052,6.067959973001052,1.1406988181224733,-8.408243598937988,-5.640536701679229,0.8783736228942871,12.463293552398682,16.453240613937364
80,SHAM,W7,N512,NS,302,512,58.984375,0,50,512,0.09765625,0.09765625,50,50,7.213650623749345,6.086760887836135,6.086760887836135,1.1268897359132097,-8.489666719436645,-5.514862284064293,0.908257007598877,12.451509380340575,16.5775674343109
80,SHAM,W8,N512,NS,302,512,58.984375,0,49,512,0.095703125,0.095703125,49,49,7.235529192408649,6.126226940454217,6.126226940454217,1.109302251954432,-8.592045445051044,-5.474707061052323,0.8802238702774048,12.488896989822386,16.45064239501952
80,SHAM,entry,N512,NS,307,512,59.9609375,0,51,512,0.099609375,0.099609375,51,51,7.161939036446711,5.93144000040229,5.93144000040229,1.2304990360444208,-8.659581536352635,-5.586148095130921,1.0996899604797363,12.160885095596313,15.791634149551388
80,SHAM,history,N512,NS,302,512,58.984375,0,49,512,0.095703125,0.095703125,49,49,7.235529192408649,6.126226940454217,6.126226940454217,1.109302251954432,-8.592045445051044,-5.474707061052323,0.8802238702774048,12.488896989822386,16.45064239501952
80,SHAM,z,N512,NS,307,512,59.9609375,0,51,512,0.099609375,0.099609375,51,51,7.161939036446711,5.93144000040229,5.93144000040229,1.2304990360444208,-8.659581536352635,-5.586148095130921,1.0996899604797363,12.160885095596313,15.791634149551388
80,SHAM,W5,H512_ALL,RS,359,512,70.1171875,0,163,516,0.31589147286821706,0.3154296875,161,161,4.645771783724172,7.474663761560805,4.645771783724172,2.8288919778366335,-8.608189426660537,-5.7434332996606825,2.5382895469665527,12.37782678604126,17.083496170043937
80,SHAM,W5,H512_ALL,PS,601,1024,58.69140625,0,110,1032,0.1065891472868217,0.1064453125,108,108,6.984127078781967,7.840077940922129,6.984127078781967,0.8559508621401619,-8.857578253746032,-5.38209445476532,0.8915982246398926,13.818971681594844,17.3669162940979
80,SHAM,W6,H512_ALL,RS,356,512,69.53125,0,160,516,0.31007751937984496,0.3095703125,158,158,4.691880874096569,7.486642148462124,4.691880874096569,2.7947612743655554,-8.674212074279785,-5.820232889056205,2.6366863399744034,12.618498086929321,16.475927429199217
80,SHAM,W6,H512_ALL,PS,603,1024,58.88671875,0,114,1032,0.11046511627906977,0.1103515625,112,112,6.994399173649072,7.855682795992834,6.994399173649072,0.8612836223437625,-9.039459600448609,-5.31683166027069,0.8983047008514404,13.8885582923889,17.442371616363523
80,SHAM,W8,H512_ALL,RS,361,512,70.5078125,0,163,516,0.31589147286821706,0.314453125,160,160,4.754885327521151,7.513040131656453,4.754885327521151,2.7581548041353017,-8.822522602081298,-5.611061546206474,2.6438760459423065,12.823177433013916,16.230927658081054
80,SHAM,W8,H512_ALL,PS,604,1024,58.984375,0,108,1032,0.10465116279069768,0.10400390625,105,105,7.025145147319563,7.885241538882838,7.025145147319563,0.8600963915632747,-8.880200066566466,-5.388085293769836,0.9004261493682861,13.99005012512206,17.397323131561276
80,SHAM,entry,H512_ALL,RS,370,512,72.265625,0,178,516,0.3449612403100775,0.34375,176,176,4.368048790836838,7.458897340868134,4.368048790836838,3.0908485500312963,-8.577203537225722,-5.333751010894775,3.0718047618865967,12.43364915847778,17.158080501556388
80,SHAM,entry,H512_ALL,PS,622,1024,60.7421875,0,123,1032,0.11918604651162791,0.11865234375,120,120,6.740562446311742,7.781473565727538,6.740562446311742,1.0409111194157958,-8.11654372215271,-5.512646865844727,1.0624866485595703,13.54558382034301,17.012908458709717
80,SHAM,history,H512_ALL,RS,361,512,70.5078125,0,163,516,0.31589147286821706,0.314453125,160,160,4.754885327521151,7.513040131656453,4.754885327521151,2.7581548041353017,-8.822522602081298,-5.611061546206474,2.6438760459423065,12.823177433013916,16.230927658081054
