kind,seconds,stage,entry,branch,reused,case_id,request_index,layer,pending_layer,applied
native_target,0.4512611338868737,,70,NATIVE,False,14693,24,,,
native_target,0.5763122122734785,,70,NATIVE,False,13225,25,,,
native_target,0.33455196022987366,,70,NATIVE,False,3787,26,,,
native_target,0.44797018077224493,,70,NATIVE,False,9622,27,,,
native_target,0.42473211977630854,,70,NATIVE,False,1048,28,,,
native_target,0.40768952388316393,,70,NATIVE,False,21537,29,,,
native_target,0.6001623133197427,,70,NATIVE,False,8450,30,,,
native_target,0.5911288596689701,,70,NATIVE,False,3364,31,,,
native_target,0.4135231766849756,,70,NATIVE,False,18799,32,,,
native_target,0.5937248291447759,,70,NATIVE,False,7974,33,,,
native_target,1.0712399780750275,,70,NATIVE,False,9630,34,,,
native_target,0.3258331138640642,,70,NATIVE,False,16836,35,,,
native_target,0.8711611591279507,,70,NATIVE,False,11601,36,,,
native_target,1.7001635897904634,,70,NATIVE,False,17682,37,,,
native_target,0.4214158207178116,,70,NATIVE,False,18204,38,,,
native_target,0.6020772960036993,,70,NATIVE,False,20174,39,,,
native_target,0.6937275407835841,,70,NATIVE,False,11389,40,,,
native_target,0.5665722824633121,,70,NATIVE,False,3290,41,,,
native_target,1.0619105445221066,,70,NATIVE,False,21249,42,,,
native_target,0.5170774441212416,,70,NATIVE,False,13990,43,,,
native_target,2.1831693490967155,,70,NATIVE,False,10407,44,,,
native_target,0.42279743682593107,,70,NATIVE,False,7419,45,,,
native_target,1.154267336241901,,70,NATIVE,False,13774,46,,,
native_target,0.24088166933506727,,70,NATIVE,False,12009,47,,,
native_target,0.5115162786096334,,70,NATIVE,False,794,48,,,
native_target,0.42179567366838455,,70,NATIVE,False,5265,49,,,
native_target,0.0799262672662735,,70,NATIVE,False,13817,50,,,
native_target,0.6008004862815142,,70,NATIVE,False,19570,51,,,
native_target,1.1899098167195916,,70,NATIVE,False,4653,52,,,
native_target,0.692149200476706,,70,NATIVE,False,13814,53,,,
native_target,1.7370589887723327,,70,NATIVE,False,20253,54,,,
native_target,0.44872643891721964,,70,NATIVE,False,15321,55,,,
native_target,0.6031416309997439,,70,NATIVE,False,9891,56,,,
native_target,0.5166234970092773,,70,NATIVE,False,11681,57,,,
native_target,0.5007133018225431,,70,NATIVE,False,20580,58,,,
native_target,0.4128157813102007,,70,NATIVE,False,2369,59,,,
native_target,0.7001967206597328,,70,NATIVE,False,6840,60,,,
native_target,0.4208980044350028,,70,NATIVE,False,2686,61,,,
native_target,0.3301361361518502,,70,NATIVE,False,2653,62,,,
native_target,1.6782804280519485,,70,NATIVE,False,10218,63,,,
native_target,0.32486635632812977,,70,NATIVE,False,14099,64,,,
native_target,0.9321330497041345,,70,NATIVE,False,7705,65,,,
native_target,0.5718482062220573,,70,NATIVE,False,18950,66,,,
native_target,0.7232761215418577,,70,NATIVE,False,4378,67,,,
native_target,1.186532492749393,,70,NATIVE,False,11273,68,,,
native_target,0.41328998282551765,,70,NATIVE,False,14579,69,,,
native_target,0.24439473263919353,,70,NATIVE,False,7172,70,,,
native_target,1.1956004733219743,,70,NATIVE,False,7675,71,,,
native_target,0.44801051542162895,,70,NATIVE,False,16696,72,,,
native_target,0.42491508182138205,,70,NATIVE,False,3192,73,,,
native_target,0.6991902776062489,,70,NATIVE,False,3206,74,,,
native_target,0.1514202570542693,,70,NATIVE,False,14038,75,,,
native_target,0.23564686626195908,,70,NATIVE,False,19776,76,,,
native_target,0.7553601879626513,,70,NATIVE,False,15966,77,,,
native_target,0.5869377898052335,,70,NATIVE,False,1774,78,,,
native_target,0.5717062707990408,,70,NATIVE,False,7353,79,,,
native_target,1.0343423373997211,,70,NATIVE,False,16009,80,,,
native_target,0.8487258246168494,,70,NATIVE,False,11735,81,,,
native_target,0.8234484912827611,,70,NATIVE,False,20616,82,,,
native_target,0.691619111225009,,70,NATIVE,False,1694,83,,,
native_target,0.44784853234887123,,70,NATIVE,False,8284,84,,,
native_target,0.44845797680318356,,70,NATIVE,False,17876,85,,,
native_target,0.4209865126758814,,70,NATIVE,False,10138,86,,,
native_target,0.46405679266899824,,70,NATIVE,False,19030,87,,,
native_target,2.144729534164071,,70,NATIVE,False,6429,88,,,
native_target,0.6916030123829842,,70,NATIVE,False,14571,89,,,
native_target,0.5131522519513965,,70,NATIVE,False,10289,90,,,
native_target,0.5751332128420472,,70,NATIVE,False,12080,91,,,
native_target,1.0529302600771189,,70,NATIVE,False,8226,92,,,
native_target,0.4484403058886528,,70,NATIVE,False,14109,93,,,
native_target,0.823523098602891,,70,NATIVE,False,2321,94,,,
native_target,0.3254721527919173,,70,NATIVE,False,13871,95,,,
native_target,0.8807276301085949,,70,NATIVE,False,20986,96,,,
native_target,0.9721131790429354,,70,NATIVE,False,165,97,,,
native_target,0.33376756217330694,,70,NATIVE,False,12326,98,,,
native_target,3.0243972185999155,,70,NATIVE,False,17407,99,,,
stage_observer,26.052718250080943,z,70,NATIVE,False,,,,,
native_key,3.6625053668394685,,70,NATIVE,False,,,4,,
native_l8_residual_forward,0.43768750224262476,,70,NATIVE,False,,,,4,
history_operand_and_diagnostic_PK,0.07011925149708986,,70,NATIVE,False,,,4,,False
native_direct_solve,0.1184116704389453,,70,NATIVE,False,,,4,,
diagnostic_response_factor,0.4229131359606981,,70,NATIVE,False,,,4,,
stage_observer,48.85619178041816,W4,70,NATIVE,False,,,,,
native_key,3.6580768786370754,,70,NATIVE,False,,,5,,
native_l8_residual_forward,0.4375517461448908,,70,NATIVE,False,,,,5,
history_operand_and_diagnostic_PK,0.07003145106136799,,70,NATIVE,False,,,5,,False
native_direct_solve,0.11842360347509384,,70,NATIVE,False,,,5,,
diagnostic_response_factor,0.4142987933009863,,70,NATIVE,False,,,5,,
stage_observer,102.00038016214967,W5,70,NATIVE,False,,,,,
native_key,3.6505253547802567,,70,NATIVE,False,,,6,,
native_l8_residual_forward,0.4407478291541338,,70,NATIVE,False,,,,6,
history_operand_and_diagnostic_PK,0.06959488708525896,,70,NATIVE,False,,,6,,False
native_direct_solve,0.11866816133260727,,70,NATIVE,False,,,6,,
diagnostic_response_factor,0.34019784815609455,,70,NATIVE,False,,,6,,
stage_observer,100.88891291152686,W6,70,NATIVE,False,,,,,
native_key,3.6470516324043274,,70,NATIVE,False,,,7,,
native_l8_residual_forward,0.44252624921500683,,70,NATIVE,False,,,,7,
history_operand_and_diagnostic_PK,0.0700873015448451,,70,NATIVE,False,,,7,,False
native_direct_solve,0.11865353211760521,,70,NATIVE,False,,,7,,
diagnostic_response_factor,0.4006839245557785,,70,NATIVE,False,,,7,,
stage_observer,50.08946366421878,W7,70,NATIVE,False,,,,,
native_key,3.6464484510943294,,70,NATIVE,False,,,8,,
native_l8_residual_forward,0.4425069000571966,,70,NATIVE,False,,,,8,
history_operand_and_diagnostic_PK,0.0703935194760561,,70,NATIVE,False,,,8,,False
native_direct_solve,0.11857502162456512,,70,NATIVE,False,,,8,,
diagnostic_response_factor,0.3621262600645423,,70,NATIVE,False,,,8,,
stage_observer,85.46001545991749,W8,70,NATIVE,False,,,,,
final_l8_residual_observer,0.46163061261177063,,70,NATIVE,False,,,,,
native_history_key_and_instrumentation,4.698970226570964,,70,NATIVE,False,,,4,,
native_history_key_and_instrumentation,4.385839897207916,,70,NATIVE,False,,,5,,
native_history_key_and_instrumentation,4.726535975933075,,70,NATIVE,False,,,6,,
native_history_key_and_instrumentation,4.715703287161887,,70,NATIVE,False,,,7,,
native_history_key_and_instrumentation,4.68919051066041,,70,NATIVE,False,,,8,,
stage_observer,76.31625454965979,history,70,NATIVE,False,,,,,
stage_observer,93.63986602053046,entry,70,SHAM,False,,,,,
native_target_reuse,0.0014249151572585106,,70,SHAM,False,11453,0,,,
native_target_reuse,9.219814091920853e-05,,70,SHAM,False,14943,1,,,
native_target_reuse,5.7375989854335785e-05,,70,SHAM,False,6565,2,,,
native_target_reuse,5.279760807752609e-05,,70,SHAM,False,11466,3,,,
native_target_reuse,6.517954170703888e-05,,70,SHAM,False,14822,4,,,
native_target_reuse,5.012284964323044e-05,,70,SHAM,False,16808,5,,,
native_target_reuse,5.891826003789902e-05,,70,SHAM,False,11242,6,,,
native_target_reuse,5.424860864877701e-05,,70,SHAM,False,14978,7,,,
native_target_reuse,6.377790123224258e-05,,70,SHAM,False,16932,8,,,
native_target_reuse,5.182623863220215e-05,,70,SHAM,False,21261,9,,,
native_target_reuse,4.895403981208801e-05,,70,SHAM,False,19228,10,,,
native_target_reuse,5.2140094339847565e-05,,70,SHAM,False,155,11,,,
native_target_reuse,5.385279655456543e-05,,70,SHAM,False,2657,12,,,
native_target_reuse,4.620291292667389e-05,,70,SHAM,False,19359,13,,,
native_target_reuse,4.443805664777756e-05,,70,SHAM,False,9412,14,,,
native_target_reuse,4.5573338866233826e-05,,70,SHAM,False,2957,15,,,
native_target_reuse,5.7755038142204285e-05,,70,SHAM,False,5534,16,,,
native_target_reuse,5.412288010120392e-05,,70,SHAM,False,385,17,,,
native_target_reuse,5.229003727436066e-05,,70,SHAM,False,1129,18,,,
native_target_reuse,4.8038549721241e-05,,70,SHAM,False,3974,19,,,
native_target_reuse,5.843769758939743e-05,,70,SHAM,False,1334,20,,,
native_target_reuse,5.564652383327484e-05,,70,SHAM,False,19603,21,,,
native_target_reuse,6.565544754266739e-05,,70,SHAM,False,7319,22,,,
native_target_reuse,4.809722304344177e-05,,70,SHAM,False,11826,23,,,
native_target_reuse,6.289780139923096e-05,,70,SHAM,False,14693,24,,,
native_target_reuse,4.6749599277973175e-05,,70,SHAM,False,13225,25,,,
native_target_reuse,4.3810345232486725e-05,,70,SHAM,False,3787,26,,,
native_target_reuse,4.5330263674259186e-05,,70,SHAM,False,9622,27,,,
native_target_reuse,5.956273525953293e-05,,70,SHAM,False,1048,28,,,
native_target_reuse,5.275756120681763e-05,,70,SHAM,False,21537,29,,,
native_target_reuse,4.594307392835617e-05,,70,SHAM,False,8450,30,,,
native_target_reuse,4.50601801276207e-05,,70,SHAM,False,3364,31,,,
native_target_reuse,6.052851676940918e-05,,70,SHAM,False,18799,32,,,
native_target_reuse,4.9794092774391174e-05,,70,SHAM,False,7974,33,,,
native_target_reuse,5.077477544546127e-05,,70,SHAM,False,9630,34,,,
native_target_reuse,4.578847438097e-05,,70,SHAM,False,16836,35,,,
native_target_reuse,5.748402327299118e-05,,70,SHAM,False,11601,36,,,
native_target_reuse,4.380568861961365e-05,,70,SHAM,False,17682,37,,,
native_target_reuse,4.2399391531944275e-05,,70,SHAM,False,18204,38,,,
native_target_reuse,4.677474498748779e-05,,70,SHAM,False,20174,39,,,
native_target_reuse,6.443075835704803e-05,,70,SHAM,False,11389,40,,,
native_target_reuse,5.305372178554535e-05,,70,SHAM,False,3290,41,,,
native_target_reuse,4.8609450459480286e-05,,70,SHAM,False,21249,42,,,
native_target_reuse,5.00483438372612e-05,,70,SHAM,False,13990,43,,,
native_target_reuse,6.17755576968193e-05,,70,SHAM,False,10407,44,,,
native_target_reuse,5.592126399278641e-05,,70,SHAM,False,7419,45,,,
native_target_reuse,5.402322858572006e-05,,70,SHAM,False,13774,46,,,
native_target_reuse,4.871375858783722e-05,,70,SHAM,False,12009,47,,,
native_target_reuse,5.705002695322037e-05,,70,SHAM,False,794,48,,,
native_target_reuse,4.584621638059616e-05,,70,SHAM,False,5265,49,,,
native_target_reuse,6.337743252515793e-05,,70,SHAM,False,13817,50,,,
native_target_reuse,4.567485302686691e-05,,70,SHAM,False,19570,51,,,
native_target_reuse,6.163958460092545e-05,,70,SHAM,False,4653,52,,,
native_target_reuse,6.04875385761261e-05,,70,SHAM,False,13814,53,,,
native_target_reuse,4.7594308853149414e-05,,70,SHAM,False,20253,54,,,
native_target_reuse,4.8774294555187225e-05,,70,SHAM,False,15321,55,,,
native_target_reuse,6.42482191324234e-05,,70,SHAM,False,9891,56,,,
native_target_reuse,5.246512591838837e-05,,70,SHAM,False,11681,57,,,
native_target_reuse,4.612281918525696e-05,,70,SHAM,False,20580,58,,,
native_target_reuse,4.329904913902283e-05,,70,SHAM,False,2369,59,,,
native_target_reuse,5.810055881738663e-05,,70,SHAM,False,6840,60,,,
native_target_reuse,5.7637691497802734e-05,,70,SHAM,False,2686,61,,,
native_target_reuse,4.4854357838630676e-05,,70,SHAM,False,2653,62,,,
native_target_reuse,4.405714571475983e-05,,70,SHAM,False,10218,63,,,
native_target_reuse,6.765779107809067e-05,,70,SHAM,False,14099,64,,,
native_target_reuse,5.402229726314545e-05,,70,SHAM,False,7705,65,,,
native_target_reuse,4.815682768821716e-05,,70,SHAM,False,18950,66,,,
native_target_reuse,6.07222318649292e-05,,70,SHAM,False,4378,67,,,
native_target_reuse,6.1744824051857e-05,,70,SHAM,False,11273,68,,,
native_target_reuse,5.070306360721588e-05,,70,SHAM,False,14579,69,,,
native_target_reuse,5.0975941121578217e-05,,70,SHAM,False,7172,70,,,
native_target_reuse,4.780665040016174e-05,,70,SHAM,False,7675,71,,,
native_target_reuse,5.9631653130054474e-05,,70,SHAM,False,16696,72,,,
native_target_reuse,5.2158720791339874e-05,,70,SHAM,False,3192,73,,,
native_target_reuse,4.503503441810608e-05,,70,SHAM,False,3206,74,,,
native_target_reuse,4.3626874685287476e-05,,70,SHAM,False,14038,75,,,
native_target_reuse,6.136111915111542e-05,,70,SHAM,False,19776,76,,,
native_target_reuse,5.5777840316295624e-05,,70,SHAM,False,15966,77,,,
native_target_reuse,4.542060196399689e-05,,70,SHAM,False,1774,78,,,
native_target_reuse,4.804693162441254e-05,,70,SHAM,False,7353,79,,,
native_target_reuse,6.324052810668945e-05,,70,SHAM,False,16009,80,,,
native_target_reuse,4.9252063035964966e-05,,70,SHAM,False,11735,81,,,
native_target_reuse,4.6877190470695496e-05,,70,SHAM,False,20616,82,,,
native_target_reuse,4.6693719923496246e-05,,70,SHAM,False,1694,83,,,
native_target_reuse,5.3270719945430756e-05,,70,SHAM,False,8284,84,,,
native_target_reuse,4.760269075632095e-05,,70,SHAM,False,17876,85,,,
native_target_reuse,4.609208554029465e-05,,70,SHAM,False,10138,86,,,
native_target_reuse,4.513375461101532e-05,,70,SHAM,False,19030,87,,,
native_target_reuse,5.272962152957916e-05,,70,SHAM,False,6429,88,,,
native_target_reuse,5.124043673276901e-05,,70,SHAM,False,14571,89,,,
native_target_reuse,4.659593105316162e-05,,70,SHAM,False,10289,90,,,
native_target_reuse,4.912912845611572e-05,,70,SHAM,False,12080,91,,,
native_target_reuse,6.184354424476624e-05,,70,SHAM,False,8226,92,,,
native_target_reuse,5.166511982679367e-05,,70,SHAM,False,14109,93,,,
native_target_reuse,4.784297198057175e-05,,70,SHAM,False,2321,94,,,
native_target_reuse,5.0290487706661224e-05,,70,SHAM,False,13871,95,,,
native_target_reuse,7.104035466909409e-05,,70,SHAM,False,20986,96,,,
native_target_reuse,4.53433021903038e-05,,70,SHAM,False,165,97,,,
native_target_reuse,4.724971950054169e-05,,70,SHAM,False,12326,98,,,
native_target_reuse,4.31109219789505e-05,,70,SHAM,False,17407,99,,,
stage_observer,27.378340868279338,z,70,SHAM,False,,,,,
native_key,3.660929678939283,,70,SHAM,False,,,4,,
native_l8_residual_forward,0.43913070019334555,,70,SHAM,False,,,,4,
history_operand_and_diagnostic_PK,0.24530156794935465,,70,SHAM,False,,,4,,True
native_direct_solve,0.118666160851717,,70,SHAM,False,,,4,,
diagnostic_response_factor,0.4261301402002573,,70,SHAM,False,,,4,,
stage_observer,47.99792592599988,W4,70,SHAM,False,,,,,
native_key,3.6608642069622874,,70,SHAM,False,,,5,,
native_l8_residual_forward,0.438454014249146,,70,SHAM,False,,,,5,
history_operand_and_diagnostic_PK,0.24642526358366013,,70,SHAM,False,,,5,,True
native_direct_solve,0.11860631126910448,,70,SHAM,False,,,5,,
diagnostic_response_factor,0.37363485526293516,,70,SHAM,False,,,5,,
stage_observer,102.3791588936001,W5,70,SHAM,False,,,,,
native_key,3.6610655337572098,,70,SHAM,False,,,6,,
native_l8_residual_forward,0.4444080041721463,,70,SHAM,False,,,,6,
history_operand_and_diagnostic_PK,0.24735761433839798,,70,SHAM,False,,,6,,True
native_direct_solve,0.11863486375659704,,70,SHAM,False,,,6,,
diagnostic_response_factor,0.4180668033659458,,70,SHAM,False,,,6,,
stage_observer,103.31605357583612,W6,70,SHAM,False,,,,,
native_key,3.6541356667876244,,70,SHAM,False,,,7,,
native_l8_residual_forward,0.44050333742052317,,70,SHAM,False,,,,7,
history_operand_and_diagnostic_PK,0.26601793710142374,,70,SHAM,False,,,7,,True
native_direct_solve,0.11863823886960745,,70,SHAM,False,,,7,,
diagnostic_response_factor,0.43149025179445744,,70,SHAM,False,,,7,,
stage_observer,50.358801420778036,W7,70,SHAM,False,,,,,
native_key,3.677318509668112,,70,SHAM,False,,,8,,
native_l8_residual_forward,0.4424983458593488,,70,SHAM,False,,,,8,
history_operand_and_diagnostic_PK,0.24696783442050219,,70,SHAM,False,,,8,,True
native_direct_solve,0.1184954410418868,,70,SHAM,False,,,8,,
diagnostic_response_factor,0.4156168531626463,,70,SHAM,False,,,8,,
stage_observer,81.88263713009655,W8,70,SHAM,False,,,,,
final_l8_residual_observer,0.46198308002203703,,70,SHAM,False,,,,,
native_history_key_and_instrumentation,4.666465994901955,,70,SHAM,False,,,4,,
native_history_key_and_instrumentation,4.754000275395811,,70,SHAM,False,,,5,,
native_history_key_and_instrumentation,4.681593326851726,,70,SHAM,False,,,6,,
native_history_key_and_instrumentation,4.294048306532204,,70,SHAM,False,,,7,,
native_history_key_and_instrumentation,4.3504159562289715,,70,SHAM,False,,,8,,
stage_observer,74.50942215695977,history,70,SHAM,False,,,,,
stage_observer,95.82553637865931,entry,70,H5,False,,,,,
native_target_reuse,0.0014825565740466118,,70,H5,False,11453,0,,,
native_target_reuse,6.7124143242836e-05,,70,H5,False,14943,1,,,
native_target_reuse,4.3383799493312836e-05,,70,H5,False,6565,2,,,
native_target_reuse,4.091672599315643e-05,,70,H5,False,11466,3,,,
native_target_reuse,5.059223622083664e-05,,70,H5,False,14822,4,,,
native_target_reuse,4.5279040932655334e-05,,70,H5,False,16808,5,,,
native_target_reuse,3.788154572248459e-05,,70,H5,False,11242,6,,,
native_target_reuse,4.1035935282707214e-05,,70,H5,False,14978,7,,,
native_target_reuse,4.7800131142139435e-05,,70,H5,False,16932,8,,,
native_target_reuse,4.3476931750774384e-05,,70,H5,False,21261,9,,,
native_target_reuse,3.883149474859238e-05,,70,H5,False,19228,10,,,
native_target_reuse,4.9379654228687286e-05,,70,H5,False,155,11,,,
native_target_reuse,4.229322075843811e-05,,70,H5,False,2657,12,,,
native_target_reuse,4.835985600948334e-05,,70,H5,False,19359,13,,,
native_target_reuse,3.7083402276039124e-05,,70,H5,False,9412,14,,,
native_target_reuse,3.4839846193790436e-05,,70,H5,False,2957,15,,,
native_target_reuse,4.295073449611664e-05,,70,H5,False,5534,16,,,
native_target_reuse,3.573764115571976e-05,,70,H5,False,385,17,,,
native_target_reuse,3.523845225572586e-05,,70,H5,False,1129,18,,,
native_target_reuse,3.641843795776367e-05,,70,H5,False,3974,19,,,
native_target_reuse,4.237424582242966e-05,,70,H5,False,1334,20,,,
native_target_reuse,3.883149474859238e-05,,70,H5,False,19603,21,,,
native_target_reuse,3.7153251469135284e-05,,70,H5,False,7319,22,,,
native_target_reuse,3.498885780572891e-05,,70,H5,False,11826,23,,,
native_target_reuse,4.219170659780502e-05,,70,H5,False,14693,24,,,
native_target_reuse,3.470666706562042e-05,,70,H5,False,13225,25,,,
native_target_reuse,3.3766962587833405e-05,,70,H5,False,3787,26,,,
native_target_reuse,3.299955278635025e-05,,70,H5,False,9622,27,,,
native_target_reuse,5.0584785640239716e-05,,70,H5,False,1048,28,,,
native_target_reuse,3.431364893913269e-05,,70,H5,False,21537,29,,,
native_target_reuse,3.430340439081192e-05,,70,H5,False,8450,30,,,
native_target_reuse,3.482680767774582e-05,,70,H5,False,3364,31,,,
native_target_reuse,4.043988883495331e-05,,70,H5,False,18799,32,,,
native_target_reuse,3.376603126525879e-05,,70,H5,False,7974,33,,,
native_target_reuse,3.559142351150513e-05,,70,H5,False,9630,34,,,
native_target_reuse,3.7758611142635345e-05,,70,H5,False,16836,35,,,
native_target_reuse,4.353094846010208e-05,,70,H5,False,11601,36,,,
native_target_reuse,3.6514364182949066e-05,,70,H5,False,17682,37,,,
native_target_reuse,3.5400502383708954e-05,,70,H5,False,18204,38,,,
native_target_reuse,3.757420927286148e-05,,70,H5,False,20174,39,,,
native_target_reuse,4.183594137430191e-05,,70,H5,False,11389,40,,,
native_target_reuse,3.302842378616333e-05,,70,H5,False,3290,41,,,
native_target_reuse,3.2207928597927094e-05,,70,H5,False,21249,42,,,
native_target_reuse,3.429874777793884e-05,,70,H5,False,13990,43,,,
native_target_reuse,4.1103921830654144e-05,,70,H5,False,10407,44,,,
native_target_reuse,3.2996758818626404e-05,,70,H5,False,7419,45,,,
native_target_reuse,3.288872539997101e-05,,70,H5,False,13774,46,,,
native_target_reuse,3.756582736968994e-05,,70,H5,False,12009,47,,,
native_target_reuse,4.303921014070511e-05,,70,H5,False,794,48,,,
native_target_reuse,3.587920218706131e-05,,70,H5,False,5265,49,,,
native_target_reuse,4.028435796499252e-05,,70,H5,False,13817,50,,,
native_target_reuse,3.6883167922496796e-05,,70,H5,False,19570,51,,,
native_target_reuse,4.36706468462944e-05,,70,H5,False,4653,52,,,
native_target_reuse,3.878306597471237e-05,,70,H5,False,13814,53,,,
native_target_reuse,3.609154373407364e-05,,70,H5,False,20253,54,,,
native_target_reuse,3.771856427192688e-05,,70,H5,False,15321,55,,,
native_target_reuse,4.5913271605968475e-05,,70,H5,False,9891,56,,,
native_target_reuse,3.844965249300003e-05,,70,H5,False,11681,57,,,
native_target_reuse,5.0154514610767365e-05,,70,H5,False,20580,58,,,
native_target_reuse,3.933068364858627e-05,,70,H5,False,2369,59,,,
native_target_reuse,4.364270716905594e-05,,70,H5,False,6840,60,,,
native_target_reuse,4.2265281081199646e-05,,70,H5,False,2686,61,,,
native_target_reuse,3.914441913366318e-05,,70,H5,False,2653,62,,,
native_target_reuse,3.774277865886688e-05,,70,H5,False,10218,63,,,
native_target_reuse,4.5311637222766876e-05,,70,H5,False,14099,64,,,
native_target_reuse,4.80087473988533e-05,,70,H5,False,7705,65,,,
native_target_reuse,3.8246624171733856e-05,,70,H5,False,18950,66,,,
native_target_reuse,3.6755576729774475e-05,,70,H5,False,4378,67,,,
native_target_reuse,4.434678703546524e-05,,70,H5,False,11273,68,,,
native_target_reuse,3.939773887395859e-05,,70,H5,False,14579,69,,,
native_target_reuse,3.672298043966293e-05,,70,H5,False,7172,70,,,
native_target_reuse,3.7686899304389954e-05,,70,H5,False,7675,71,,,
native_target_reuse,4.8704445362091064e-05,,70,H5,False,16696,72,,,
native_target_reuse,4.067085683345795e-05,,70,H5,False,3192,73,,,
native_target_reuse,3.7884339690208435e-05,,70,H5,False,3206,74,,,
native_target_reuse,3.7699006497859955e-05,,70,H5,False,14038,75,,,
native_target_reuse,4.568416625261307e-05,,70,H5,False,19776,76,,,
native_target_reuse,4.0539540350437164e-05,,70,H5,False,15966,77,,,
native_target_reuse,3.761611878871918e-05,,70,H5,False,1774,78,,,
native_target_reuse,3.730878233909607e-05,,70,H5,False,7353,79,,,
native_target_reuse,4.6975910663604736e-05,,70,H5,False,16009,80,,,
native_target_reuse,4.0407292544841766e-05,,70,H5,False,11735,81,,,
native_target_reuse,3.7962570786476135e-05,,70,H5,False,20616,82,,,
native_target_reuse,3.820005804300308e-05,,70,H5,False,1694,83,,,
native_target_reuse,4.744250327348709e-05,,70,H5,False,8284,84,,,
native_target_reuse,3.8689933717250824e-05,,70,H5,False,17876,85,,,
native_target_reuse,3.739073872566223e-05,,70,H5,False,10138,86,,,
native_target_reuse,4.195515066385269e-05,,70,H5,False,19030,87,,,
native_target_reuse,4.605669528245926e-05,,70,H5,False,6429,88,,,
native_target_reuse,3.956258296966553e-05,,70,H5,False,14571,89,,,
native_target_reuse,4.4308602809906006e-05,,70,H5,False,10289,90,,,
native_target_reuse,4.4502317905426025e-05,,70,H5,False,12080,91,,,
native_target_reuse,4.584435373544693e-05,,70,H5,False,8226,92,,,
native_target_reuse,3.9896927773952484e-05,,70,H5,False,14109,93,,,
native_target_reuse,4.540011286735535e-05,,70,H5,False,2321,94,,,
native_target_reuse,4.6642497181892395e-05,,70,H5,False,13871,95,,,
native_target_reuse,5.37969172000885e-05,,70,H5,False,20986,96,,,
native_target_reuse,4.715844988822937e-05,,70,H5,False,165,97,,,
native_target_reuse,4.266854375600815e-05,,70,H5,False,12326,98,,,
native_target_reuse,4.248041659593582e-05,,70,H5,False,17407,99,,,
stage_observer,27.000117752701044,z,70,H5,False,,,,,
native_key,3.650320617482066,,70,H5,False,,,4,,
native_l8_residual_forward,0.4391065211966634,,70,H5,False,,,,4,
history_operand_and_diagnostic_PK,0.07049029972404242,,70,H5,False,,,4,,False
native_direct_solve,0.11867147497832775,,70,H5,False,,,4,,
diagnostic_response_factor,0.36613409128040075,,70,H5,False,,,4,,
stage_observer,49.04834743775427,W4,70,H5,False,,,,,
native_key,3.6660841833800077,,70,H5,False,,,5,,
native_l8_residual_forward,0.4354584161192179,,70,H5,False,,,,5,
history_operand_and_diagnostic_PK,9.514576183632016,,70,H5,False,,,5,,True
native_direct_solve,0.11897035408765078,,70,H5,False,,,5,,
diagnostic_response_factor,0.6568003669381142,,70,H5,False,,,5,,
stage_observer,110.44156456179917,W5,70,H5,False,,,,,
native_key,3.665060798637569,,70,H5,False,,,6,,
native_l8_residual_forward,0.4437064854428172,,70,H5,False,,,,6,
history_operand_and_diagnostic_PK,0.07052009087055922,,70,H5,False,,,6,,False
native_direct_solve,0.11868128180503845,,70,H5,False,,,6,,
diagnostic_response_factor,0.4068011902272701,,70,H5,False,,,6,,
stage_observer,104.44563907384872,W6,70,H5,False,,,,,
native_key,3.6611971985548735,,70,H5,False,,,7,,
native_l8_residual_forward,0.4440707126632333,,70,H5,False,,,,7,
history_operand_and_diagnostic_PK,0.07048006821423769,,70,H5,False,,,7,,False
native_direct_solve,0.11855958309024572,,70,H5,False,,,7,,
diagnostic_response_factor,0.48336057271808386,,70,H5,False,,,7,,
stage_observer,49.53042131662369,W7,70,H5,False,,,,,
native_key,3.674538834951818,,70,H5,False,,,8,,
native_l8_residual_forward,0.4415150713175535,,70,H5,False,,,,8,
history_operand_and_diagnostic_PK,0.07043506484478712,,70,H5,False,,,8,,False
native_direct_solve,0.1187850870192051,,70,H5,False,,,8,,
diagnostic_response_factor,0.4372656485065818,,70,H5,False,,,8,,
stage_observer,83.44470669329166,W8,70,H5,False,,,,,
final_l8_residual_observer,0.47355314157903194,,70,H5,False,,,,,
native_history_key_and_instrumentation,4.196192579343915,,70,H5,False,,,4,,
native_history_key_and_instrumentation,4.73843324650079,,70,H5,False,,,5,,
native_history_key_and_instrumentation,4.719979602843523,,70,H5,False,,,6,,
native_history_key_and_instrumentation,4.164895446039736,,70,H5,False,,,7,,
native_history_key_and_instrumentation,4.392739310860634,,70,H5,False,,,8,,
stage_observer,75.14093928970397,history,70,H5,False,,,,,
stage_observer,94.8962397472933,entry,70,H6,False,,,,,
native_target_reuse,0.0013967864215373993,,70,H6,False,11453,0,,,
native_target_reuse,9.488221257925034e-05,,70,H6,False,14943,1,,,
native_target_reuse,6.294064223766327e-05,,70,H6,False,6565,2,,,
native_target_reuse,5.0203874707221985e-05,,70,H6,False,11466,3,,,
native_target_reuse,6.947293877601624e-05,,70,H6,False,14822,4,,,
native_target_reuse,5.497317761182785e-05,,70,H6,False,16808,5,,,
native_target_reuse,4.8386864364147186e-05,,70,H6,False,11242,6,,,
native_target_reuse,4.656706005334854e-05,,70,H6,False,14978,7,,,
