phase,state,condition,panel,layer,space,context,variant,n,PR,top1,top5,trace,mean_energy,norm_ESS,norm_top1pct,zero_norm,source
E1,100,native,late,6,projected,writer_mean,raw,1000,10.52389020150136,0.30500505479488554,0.3639465492508791,10473.98936539122,0.2635575940797312,984.8400626341227,0.013629648325346489,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L6-projected-geometry.json
E1,100,native,late,6,projected,writer_mean,centered,1000,97.38931519085506,0.08997403269902833,0.14112205641655523,7713.489927832003,0.2635575940797312,984.8400626341227,0.013629648325346489,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L6-projected-geometry.json
E1,100,native,late,6,projected,writer_mean,unit_raw,1000,9.788090662049745,0.3165512783838829,0.375629898059113,999.9999999999925,0.2635575940797312,984.8400626341227,0.013629648325346489,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L6-projected-geometry.json
E1,100,native,late,6,projected,writer_mean,unit_centered,1000,81.50205390233441,0.1010133491821563,0.1506886539079974,731.0605554371595,0.2635575940797312,984.8400626341227,0.013629648325346489,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L6-projected-geometry.json
E1,100,native,late,6,raw,writer_mean,raw,1000,9.48546663938033,0.32007971484525916,0.39392604360416056,11135.514739445025,0.2911467884742676,981.9383513906874,0.014127159368110645,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L6-raw-geometry.json
E1,100,native,late,6,raw,writer_mean,centered,1000,86.64513827928316,0.09628086061141646,0.15106596732186883,7893.44538504772,0.2911467884742676,981.9383513906874,0.014127159368110645,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L6-raw-geometry.json
E1,100,native,late,6,raw,writer_mean,unit_raw,1000,8.688541199514232,0.33494939090709974,0.40800835015119535,999.9999999999941,0.2911467884742676,981.9383513906874,0.014127159368110645,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L6-raw-geometry.json
E1,100,native,late,6,raw,writer_mean,unit_centered,1000,70.3510513304443,0.11000842095918499,0.16207193172880224,701.4705485296445,0.2911467884742676,981.9383513906874,0.014127159368110645,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L6-raw-geometry.json
E1,100,native,late,7,projected,writer_mean,raw,1000,2.0828238785761806,0.6922372970524476,0.7357913833879968,10783.295491327479,0.6536234107127274,994.5236461229501,0.011857888618984243,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L7-projected-geometry.json
E1,100,native,late,7,projected,writer_mean,centered,1000,33.75042560049,0.15970430241498978,0.24590661456787996,3735.0811135627837,0.6536234107127274,994.5236461229501,0.011857888618984243,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L7-projected-geometry.json
E1,100,native,late,7,projected,writer_mean,unit_raw,1000,2.1095734489714957,0.687796994731513,0.7321426924920819,999.9999999999926,0.6536234107127274,994.5236461229501,0.011857888618984243,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L7-projected-geometry.json
E1,100,native,late,7,projected,writer_mean,unit_centered,1000,34.09357846969778,0.15915384146251024,0.24270179431538938,349.32070317290646,0.6536234107127274,994.5236461229501,0.011857888618984243,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L7-projected-geometry.json
E1,100,native,late,7,raw,writer_mean,raw,1000,2.084113554204851,0.6918251336405121,0.741163220658604,11164.109207834561,0.6562629479644029,994.797174603332,0.012078156848295838,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L7-raw-geometry.json
E1,100,native,late,7,raw,writer_mean,centered,1000,30.246036373454448,0.17001892791273865,0.2574663386674979,3837.5179877044775,0.6562629479644029,994.797174603332,0.012078156848295838,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L7-raw-geometry.json
E1,100,native,late,7,raw,writer_mean,unit_raw,1000,2.088497607374671,0.6910872750254783,0.7405122743184285,999.9999999999945,0.6562629479644029,994.797174603332,0.012078156848295838,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L7-raw-geometry.json
E1,100,native,late,7,raw,writer_mean,unit_centered,1000,29.436431056733962,0.1732254850505786,0.2571103902327155,344.1456934775573,0.6562629479644029,994.797174603332,0.012078156848295838,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L7-raw-geometry.json
E1,100,native,late,8,projected,writer_mean,raw,1000,12.16670561906427,0.279612797859993,0.3757175544892657,10233.194863626242,0.250590090679171,984.6664302422166,0.013770937062277501,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L8-projected-geometry.json
E1,100,native,late,8,projected,writer_mean,centered,1000,94.71261889323006,0.06750351865088512,0.18302107978390175,7668.857634812499,0.250590090679171,984.6664302422166,0.013770937062277501,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L8-projected-geometry.json
E1,100,native,late,8,projected,writer_mean,unit_raw,1000,12.87270907531379,0.27137023125844695,0.36747191175722005,999.9999999999927,0.250590090679171,984.6664302422166,0.013770937062277501,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L8-projected-geometry.json
E1,100,native,late,8,projected,writer_mean,unit_centered,1000,103.07298239291127,0.06228914504092943,0.17509504102231088,752.3338395903015,0.250590090679171,984.6664302422166,0.013770937062277501,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L8-projected-geometry.json
E1,100,native,late,8,raw,writer_mean,raw,1000,11.405359157463955,0.28924486049714715,0.386117391445134,10527.888665117982,0.2608997172624711,983.6601311959149,0.013877426303716316,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L8-raw-geometry.json
E1,100,native,late,8,raw,writer_mean,centered,1000,91.86898835489144,0.06908341063379689,0.18561462778385848,7781.165489017914,0.2608997172624711,983.6601311959149,0.013877426303716316,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L8-raw-geometry.json
E1,100,native,late,8,raw,writer_mean,unit_raw,1000,12.08290393822725,0.28054032059444495,0.37748088470188346,999.9999999999943,0.2608997172624711,983.6601311959149,0.013877426303716316,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L8-raw-geometry.json
E1,100,native,late,8,raw,writer_mean,unit_centered,1000,100.43878376257031,0.06337082521118804,0.17737205608305026,742.1231509504406,0.2608997172624711,983.6601311959149,0.013877426303716316,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/late/L8-raw-geometry.json
E1,100,native,middle,4,projected,writer_mean,raw,1000,494.8292107617321,0.023654608880887214,0.05498564754251041,7680.055001630936,0.022369235742257975,955.4951092813192,0.019496539397012673,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L4-projected-geometry.json
E1,100,native,middle,4,projected,writer_mean,centered,1000,648.9479330383765,0.010354866851511412,0.037599142761845,7508.258040785949,0.022369235742257975,955.4951092813192,0.019496539397012673,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L4-projected-geometry.json
E1,100,native,middle,4,projected,writer_mean,unit_raw,1000,511.8096060291041,0.024084992890887513,0.05312096538131246,999.9999999999941,0.022369235742257975,955.4951092813192,0.019496539397012673,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L4-projected-geometry.json
E1,100,native,middle,4,projected,writer_mean,unit_centered,1000,689.9735620912583,0.01043323888736865,0.03476336305421681,977.1553333625276,0.022369235742257975,955.4951092813192,0.019496539397012673,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L4-projected-geometry.json
E1,100,native,middle,4,raw,writer_mean,raw,1000,178.37550228269683,0.06519072638285482,0.09592395040921434,8049.570704622411,0.06421268879305723,957.5106785610877,0.019232668646683465,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L4-raw-geometry.json
E1,100,native,middle,4,raw,writer_mean,centered,1000,642.2774412063736,0.010663982859140723,0.03838578340823588,7532.686126048782,0.06421268879305723,957.5106785610877,0.019232668646683465,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L4-raw-geometry.json
E1,100,native,middle,4,raw,writer_mean,unit_raw,1000,176.0909150290261,0.06637037509657065,0.09488488967616257,999.9999999999958,0.06421268879305723,957.5106785610877,0.019232668646683465,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L4-raw-geometry.json
E1,100,native,middle,4,raw,writer_mean,unit_centered,1000,681.8277124995473,0.010916739447267705,0.03563288490463084,934.5572789094781,0.06421268879305723,957.5106785610877,0.019232668646683465,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L4-raw-geometry.json
E1,100,native,middle,5,projected,writer_mean,raw,1000,327.9954501812124,0.038774156550570676,0.0731678101479165,10305.241446891658,0.035577281468136455,971.0059572423805,0.015650337713135027,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L5-projected-geometry.json
E1,100,native,middle,5,projected,writer_mean,centered,1000,579.2299254178914,0.014457972951052351,0.044298093914258735,9938.608971338488,0.035577281468136455,971.0059572423805,0.015650337713135027,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L5-projected-geometry.json
E1,100,native,middle,5,projected,writer_mean,unit_raw,1000,334.12856709550175,0.03797536512541392,0.07448315606740503,999.999999999993,0.035577281468136455,971.0059572423805,0.015650337713135027,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L5-projected-geometry.json
E1,100,native,middle,5,projected,writer_mean,unit_centered,1000,585.510835452363,0.014406997270044068,0.04522447850180996,964.351245134259,0.035577281468136455,971.0059572423805,0.015650337713135027,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L5-projected-geometry.json
E1,100,native,middle,5,raw,writer_mean,raw,1000,87.8121822400201,0.09973282628628262,0.13633462488381945,11117.593495558041,0.09760396942490356,973.1929811935343,0.015407760344387431,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L5-raw-geometry.json
E1,100,native,middle,5,raw,writer_mean,centered,1000,551.7261511129262,0.015898134756817447,0.048186187691815784,10032.472239939087,0.09760396942490356,973.1929811935343,0.015407760344387431,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L5-raw-geometry.json
E1,100,native,middle,5,raw,writer_mean,unit_raw,1000,87.8233711192656,0.09969822222631831,0.1380737918440616,999.9999999999939,0.09760396942490356,973.1929811935343,0.015407760344387431,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L5-raw-geometry.json
E1,100,native,middle,5,raw,writer_mean,unit_centered,1000,555.3873892117394,0.015980846887585897,0.0493622446572853,901.6741179620929,0.09760396942490356,973.1929811935343,0.015407760344387431,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L5-raw-geometry.json
E1,100,native,middle,6,projected,writer_mean,raw,1000,68.00251299847599,0.1124642004521309,0.16491707745916126,11296.598994288768,0.09685804930347564,979.7754581109149,0.01679636131911367,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L6-projected-geometry.json
E1,100,native,middle,6,projected,writer_mean,centered,1000,278.48544495045667,0.04222197344144844,0.08173106515057554,10202.432451938346,0.09685804930347564,979.7754581109149,0.01679636131911367,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L6-projected-geometry.json
E1,100,native,middle,6,projected,writer_mean,unit_raw,1000,66.67979241381481,0.11366243681285984,0.16651824512908567,999.9999999999923,0.09685804930347564,979.7754581109149,0.01679636131911367,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L6-projected-geometry.json
E1,100,native,middle,6,projected,writer_mean,unit_centered,1000,270.0749765065589,0.04406189803351489,0.08209165257065591,902.3380989877061,0.09685804930347564,979.7754581109149,0.01679636131911367,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L6-projected-geometry.json
E1,100,native,middle,6,raw,writer_mean,raw,1000,36.20581966985779,0.1586744167934802,0.2206534331837474,12254.684415308964,0.15194721412104284,980.1080702431096,0.01658815835637692,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L6-raw-geometry.json
E1,100,native,middle,6,raw,writer_mean,centered,1000,256.98810074016103,0.04439743953567154,0.08788513537593427,10392.619258470197,0.15194721412104284,980.1080702431096,0.01658815835637692,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L6-raw-geometry.json
E1,100,native,middle,6,raw,writer_mean,unit_raw,1000,35.46321966777241,0.16027534358336518,0.22358261454096642,999.9999999999935,0.15194721412104284,980.1080702431096,0.01658815835637692,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L6-raw-geometry.json
E1,100,native,middle,6,raw,writer_mean,unit_centered,1000,244.6689755095318,0.04717517837928328,0.08948487869068775,846.6967629822368,0.15194721412104284,980.1080702431096,0.01658815835637692,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L6-raw-geometry.json
E1,100,native,middle,7,projected,writer_mean,raw,1000,5.8743782018030295,0.41013903112813016,0.47387470642259716,10873.772636251808,0.3415035993609165,984.4139011086324,0.015128822697201321,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L7-projected-geometry.json
E1,100,native,middle,7,projected,writer_mean,centered,1000,43.62175702085374,0.1413443052921801,0.2106909862329227,7160.340142339547,0.3415035993609165,984.4139011086324,0.015128822697201321,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L7-projected-geometry.json
E1,100,native,middle,7,projected,writer_mean,unit_raw,1000,6.230991220769447,0.39793677088869284,0.463834742228581,999.9999999999925,0.3415035993609165,984.4139011086324,0.015128822697201321,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L7-projected-geometry.json
E1,100,native,middle,7,projected,writer_mean,unit_centered,1000,48.07827300121148,0.13374851235989735,0.2016989122520604,664.3576127200116,0.3415035993609165,984.4139011086324,0.015128822697201321,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L7-projected-geometry.json
E1,100,native,middle,7,raw,writer_mean,raw,1000,5.6698869222282955,0.41634140869046915,0.49510150305773704,11484.26752003095,0.3607811000877866,986.3413454511845,0.015052131141269189,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L7-raw-geometry.json
E1,100,native,middle,7,raw,writer_mean,centered,1000,39.65020448347527,0.1489788441397943,0.22006664554751829,7340.960850451724,0.3607811000877866,986.3413454511845,0.015052131141269189,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L7-raw-geometry.json
E1,100,native,middle,7,raw,writer_mean,unit_raw,1000,5.845939358460036,0.4097089725333868,0.4905456379232555,999.9999999999936,0.3607811000877866,986.3413454511845,0.015052131141269189,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L7-raw-geometry.json
E1,100,native,middle,7,raw,writer_mean,unit_centered,1000,41.24158011135871,0.14590253839985703,0.21542614795999301,641.8082742456512,0.3607811000877866,986.3413454511845,0.015052131141269189,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L7-raw-geometry.json
E1,100,native,middle,8,projected,writer_mean,raw,1000,50.67436219819918,0.1230451766535459,0.22348986673844984,10260.582350851666,0.1163058940455918,948.580018870943,0.023847693136306584,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L8-projected-geometry.json
E1,100,native,middle,8,projected,writer_mean,centered,1000,160.24528641008675,0.039245654960459446,0.1374044429608614,9067.216147107438,0.1163058940455918,948.580018870943,0.023847693136306584,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L8-projected-geometry.json
E1,100,native,middle,8,projected,writer_mean,unit_raw,1000,49.62945577878874,0.12590631848208214,0.22394723129433053,999.9999999999931,0.1163058940455918,948.580018870943,0.023847693136306584,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L8-projected-geometry.json
E1,100,native,middle,8,projected,writer_mean,unit_centered,1000,168.22139583405544,0.038893230178920206,0.1315168441928984,881.3634004011824,0.1163058940455918,948.580018870943,0.023847693136306584,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L8-projected-geometry.json
E1,100,native,middle,8,raw,writer_mean,raw,1000,42.88961221070704,0.13699144451433015,0.23682056444756008,10579.86228577322,0.13051453953497913,948.6513505288133,0.023836095475441712,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L8-raw-geometry.json
E1,100,native,middle,8,raw,writer_mean,centered,1000,156.56517346406147,0.03984495291874076,0.13899277926933712,9199.036431202034,0.13051453953497913,948.6513505288133,0.023836095475441712,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L8-raw-geometry.json
E1,100,native,middle,8,raw,writer_mean,unit_raw,1000,42.05812762268191,0.13966924553249457,0.23736518208462515,999.9999999999944,0.13051453953497913,948.6513505288133,0.023836095475441712,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L8-raw-geometry.json
E1,100,native,middle,8,raw,writer_mean,unit_centered,1000,164.2161709298679,0.039580084206965224,0.133522856253945,867.0703969992203,0.13051453953497913,948.6513505288133,0.023836095475441712,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/middle/L8-raw-geometry.json
E1,100,native,onset,4,projected,writer_mean,raw,1000,498.76955517592984,0.02357655322849996,0.05335284027222049,7664.841007288385,0.022297175924464542,956.3519113673204,0.019277192968654364,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L4-projected-geometry.json
E1,100,native,onset,4,projected,writer_mean,centered,1000,654.5576750983331,0.010683605194112013,0.03609208977276788,7493.936698915827,0.022297175924464542,956.3519113673204,0.019277192968654364,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L4-projected-geometry.json
E1,100,native,onset,4,projected,writer_mean,unit_raw,1000,517.0900053745681,0.023960747853980398,0.05117356766258975,999.9999999999942,0.022297175924464542,956.3519113673204,0.019277192968654364,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L4-projected-geometry.json
E1,100,native,onset,4,projected,writer_mean,unit_centered,1000,697.389889298043,0.009714488720879006,0.033162785250173736,977.24560132856,0.022297175924464542,956.3519113673204,0.019277192968654364,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L4-projected-geometry.json
E1,100,native,onset,4,raw,writer_mean,raw,1000,178.84383328857655,0.06516435870231144,0.09468999865836075,8035.211646716523,0.06413505948105187,958.4751153946805,0.018907592099032613,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L4-raw-geometry.json
E1,100,native,onset,4,raw,writer_mean,centered,1000,647.4252304332751,0.010720646169671836,0.037063808374710294,7519.872869811517,0.06413505948105187,958.4751153946805,0.018907592099032613,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L4-raw-geometry.json
E1,100,native,onset,4,raw,writer_mean,unit_raw,1000,176.74025241138293,0.06630284471395477,0.09339983590621996,999.9999999999956,0.06413505948105187,958.4751153946805,0.018907592099032613,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L4-raw-geometry.json
E1,100,native,onset,4,raw,writer_mean,unit_centered,1000,687.9541035579492,0.010263365296727067,0.03431596360458476,934.682722934861,0.06413505948105187,958.4751153946805,0.018907592099032613,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L4-raw-geometry.json
E1,100,native,onset,5,projected,writer_mean,raw,1000,288.1871710467398,0.043749617078380154,0.07939431917932312,10104.723985733879,0.04055483401571382,972.5651751480717,0.016588034553301857,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L5-projected-geometry.json
E1,100,native,onset,5,projected,writer_mean,centered,1000,570.7128643846429,0.014218385916158196,0.045834203894279495,9694.92858171784,0.04055483401571382,972.5651751480717,0.016588034553301857,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L5-projected-geometry.json
E1,100,native,onset,5,projected,writer_mean,unit_raw,1000,292.7689799605662,0.043158344181601103,0.0798415390059638,999.9999999999928,0.04055483401571382,972.5651751480717,0.016588034553301857,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L5-projected-geometry.json
E1,100,native,onset,5,projected,writer_mean,unit_centered,1000,578.2096779670267,0.01413128824524376,0.04601537991704908,959.3053002822285,0.04055483401571382,972.5651751480717,0.016588034553301857,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L5-projected-geometry.json
E1,100,native,onset,5,raw,writer_mean,raw,1000,76.79214621490951,0.10765543379732619,0.14470995397368955,10939.257904029071,0.10521573584035394,974.7903791383069,0.016154649630062683,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L5-raw-geometry.json
E1,100,native,onset,5,raw,writer_mean,centered,1000,544.487474350928,0.015315234222488813,0.04993903163895189,9788.27583410924,0.10521573584035394,974.7903791383069,0.016154649630062683,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L5-raw-geometry.json
E1,100,native,onset,5,raw,writer_mean,unit_raw,1000,76.80080424260534,0.10764691351275642,0.1458313965145554,999.9999999999937,0.10521573584035394,974.7903791383069,0.016154649630062683,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L5-raw-geometry.json
E1,100,native,onset,5,raw,writer_mean,unit_centered,1000,549.4990983658159,0.015411287672836498,0.050189305045256295,894.0684152986438,0.10521573584035394,974.7903791383069,0.016154649630062683,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L5-raw-geometry.json
E1,100,native,onset,6,projected,writer_mean,raw,1000,21.89228574125763,0.20885118240117354,0.2651474926233353,10902.08847822493,0.17383129070785217,984.6238584516188,0.014648517367742522,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L6-projected-geometry.json
E1,100,native,onset,6,projected,writer_mean,centered,1000,139.33096299994028,0.07250820664004717,0.11627869261552543,9006.964366643875,0.17383129070785217,984.6238584516188,0.014648517367742522,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L6-projected-geometry.json
E1,100,native,onset,6,projected,writer_mean,unit_raw,1000,20.7764321679265,0.21466974986787243,0.27143544439114725,999.999999999992,0.17383129070785217,984.6238584516188,0.014648517367742522,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L6-projected-geometry.json
E1,100,native,onset,6,projected,writer_mean,unit_centered,1000,125.71487188980439,0.07809312257832556,0.12124184888422863,823.6676456446185,0.17383129070785217,984.6238584516188,0.014648517367742522,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L6-projected-geometry.json
E1,100,native,onset,6,raw,writer_mean,raw,1000,17.24271875473773,0.23451884618525615,0.3064790505164667,11690.520583457575,0.21364407725275528,983.3003006863415,0.01467859690419011,0,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r3/geometry/E1/W100/native/onset/L6-raw-geometry.json
