alias,arm,batch,kind,max,mean,median,p90,prompt_den,scope,target
llama3-8b-inst,O_NATIVE,6,rewrite,24.952465057373047,14.809463577270508,15.160636901855469,20.5804895401001,100,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,6,rephrase,10.768695831298828,1.109014872216794,0.28456127643585205,3.482524180412293,200,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,6,rephrase,22.464370727539062,10.64697427302599,10.44595193862915,15.967836570739745,200,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,6,locality,19.461959838867188,8.981929946505698,9.10480260848999,13.81015787124634,1000,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,6,locality,15.942631721496582,5.232213947524549,4.787204027175903,10.304448699951173,1000,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,7,rewrite,0.022143613547086716,0.0019620377948740496,0.000979122007265687,0.004866451956331739,100,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,7,rewrite,26.333742141723633,14.650238251686096,14.41222333908081,20.371958351135255,100,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,7,rephrase,8.75620174407959,1.2149382346907804,0.06938216835260391,5.013673543930054,200,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,7,rephrase,22.297399520874023,10.384727582931518,9.932555198669434,15.201659393310546,200,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,7,locality,19.86517906188965,8.52085317969881,8.479875564575195,13.76457109451294,1000,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,7,locality,20.474477767944336,4.4502860231820955,3.75840163230896,9.623778343200684,1000,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,8,rewrite,0.027910709381103516,0.0023846606116057958,0.0013559203944168985,0.0054721724241972,100,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,8,rewrite,24.824132919311523,14.691288509368896,14.680492401123047,20.37421417236328,100,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,8,rephrase,16.20513343811035,1.1492835076720802,0.07318680360913277,3.8602018356323238,200,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,8,rephrase,22.61764907836914,10.648955140411854,10.554716110229492,15.675041103363036,200,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,8,locality,20.11379623413086,8.492942029077094,8.406228065490723,14.22410182952881,1000,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,8,locality,20.311872482299805,4.687181290355976,3.985437273979187,10.059685897827151,1000,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,9,rewrite,0.02744549699127674,0.002808409033168573,0.0014224064070731401,0.006599357165396214,100,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,9,rewrite,25.00766372680664,14.688856720924377,14.450592994689941,20.263656044006346,100,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,9,rephrase,10.168635368347168,1.0820734586110483,0.06710760295391083,4.355179786682126,200,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,9,rephrase,22.130170822143555,11.18815975368023,11.322967052459717,16.357810974121094,200,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,9,locality,24.59463119506836,8.09641265946388,8.31625509262085,13.137460327148439,1000,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,9,locality,22.571271896362305,5.052190105448012,4.535911560058594,10.138884544372559,1000,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,10,rewrite,0.03953584283590317,0.0029465684342721943,0.001360383874271065,0.0060894575435668265,100,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,10,rewrite,23.529685974121094,14.502110023498535,14.38231611251831,19.196713066101076,100,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,10,rephrase,9.196913719177246,1.1431265623281432,0.10451255366206169,4.012783265113829,200,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,10,rephrase,25.22059440612793,10.551773371696472,10.319449424743652,15.502750778198243,200,CURRENT_B100,true
llama3-8b-inst,O_NATIVE,10,locality,21.112815856933594,8.245956573531963,8.114895820617676,13.527405166625977,1000,CURRENT_B100,new
llama3-8b-inst,O_NATIVE,10,locality,18.924497604370117,4.8262813347755,4.337387323379517,9.79263219833374,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,1,rewrite,1.2105143070220947,0.036220272103673776,0.01011076895520091,0.057541608810424805,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,1,rewrite,30.662668228149414,15.078082574009896,14.717382431030273,21.25208148956299,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,1,rephrase,13.485766410827637,1.7985625557776075,0.313312292098999,5.502956008911132,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,1,rephrase,25.835412979125977,12.274470608085394,12.185808658599854,17.902911567687987,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,1,locality,21.47412109375,10.796826762281357,10.781001091003418,15.655814743041994,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,1,locality,20.804405212402344,5.983994516834617,5.450904369354248,11.438626003265382,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,2,rewrite,0.6966177821159363,0.033789931163628356,0.012910751160234213,0.06484522819519048,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,2,rewrite,32.89805221557617,13.94609166622162,13.465672016143799,18.395455360412598,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,2,rephrase,10.810212135314941,1.574983765329307,0.36169327795505524,5.571789884567258,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,2,rephrase,30.044437408447266,11.402022280693053,11.466579914093018,15.860423755645751,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,2,locality,21.386302947998047,10.098198325844017,10.305430889129639,14.441430473327637,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,2,locality,23.949569702148438,5.751349292516708,5.175372838973999,10.830156803131105,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,3,rewrite,7.080668926239014,0.1398110435338458,0.0161524536088109,0.10908808261156083,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,3,rewrite,22.0484619140625,13.603070027828217,13.522473335266113,18.643355941772462,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,3,rephrase,14.008956909179688,2.655579406991892,1.0841726064682007,8.428632545471192,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,3,rephrase,21.19135093688965,11.53727359995246,11.68705129623413,16.682550048828126,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,3,locality,20.02833366394043,9.162032022675499,9.111485004425049,13.647346210479737,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,3,locality,21.27875518798828,6.207941290017217,5.78618860244751,10.826862812042238,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,4,rewrite,1.0563008785247803,0.02629093596537132,0.005175999132916331,0.036838909238577,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,4,rewrite,26.37207794189453,15.20027473449707,14.942333698272705,20.943473815917972,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,4,rephrase,16.2882080078125,0.7259637931991528,0.05164937302470207,1.9748587012290946,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,4,rephrase,28.670997619628906,13.135991208553314,12.627602100372314,19.11306686401367,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,4,locality,22.64311408996582,8.719957828984159,8.573966979980469,13.022535133361817,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,4,locality,22.796173095703125,6.5207238966617735,6.23259162902832,11.322239875793457,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,5,rewrite,0.23741011321544647,0.014042368535156129,0.005677287699654698,0.029430841095745564,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,5,rewrite,24.687225341796875,15.558071875572205,15.432836532592773,21.0289306640625,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,5,rephrase,7.9666948318481445,0.7478268225881766,0.10612841695547104,2.5864535808563227,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,5,rephrase,25.74732208251953,13.27536542892456,13.16163158416748,18.361084556579588,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,5,locality,21.298992156982422,8.788623924563057,8.686330795288086,12.938232612609864,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,5,locality,20.91813087463379,6.019490472969599,5.574251651763916,10.917986965179443,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,6,rewrite,0.16427992284297943,0.01851719147849508,0.008679994847625494,0.04915330000221733,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,6,rewrite,26.369699478149414,15.420594201087951,15.761401653289795,21.58793411254883,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,6,rephrase,11.216249465942383,1.509367035223695,0.3193231374025345,4.441184186935424,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,6,rephrase,25.455965042114258,12.708667174577712,13.239906311035156,17.73267879486084,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,6,locality,19.633825302124023,9.105838575438188,9.03004789352417,13.549460220336915,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,6,locality,21.95254898071289,6.748180565990507,6.641242504119873,11.536805057525633,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,7,rewrite,3.3330821990966797,0.08824623640655772,0.019358240067958832,0.1138475485146047,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,7,rewrite,21.59200668334961,13.744162659645081,13.958998680114746,19.244375228881836,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,7,rephrase,16.50091552734375,1.4293877452090964,0.2628761976957321,4.983977127075194,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,7,rephrase,22.444190979003906,11.862115868330001,11.553925037384033,17.522805023193357,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,7,locality,26.740928649902344,9.00736612591194,8.872475147247314,13.50403871536255,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,7,locality,21.443696975708008,5.797758538523689,5.279964923858643,11.169572925567627,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,8,rewrite,16.875782012939453,0.4383955707636778,0.03442414477467537,0.33917034566402493,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,8,rewrite,22.112295150756836,13.072436261177064,13.43168592453003,18.686436080932623,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,8,rephrase,16.353866577148438,1.9523920014172653,0.8059872686862946,6.020170879364014,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,8,rephrase,24.555652618408203,10.73389997422695,10.306336402893066,16.26332263946533,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,8,locality,24.44270133972168,8.989205308318137,8.942003726959229,13.783631706237792,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,8,locality,21.901241302490234,6.497966785116121,6.002501487731934,11.752494049072265,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,9,rewrite,2.5972182750701904,0.09604668549087364,0.01736030261963606,0.17484494149684943,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,9,rewrite,22.8166446685791,13.111559238433838,13.513919353485107,18.292427444458013,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,9,rephrase,12.382200241088867,1.5662988011527341,0.5925967991352081,4.871132087707519,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,9,rephrase,21.60622215270996,10.474604311585427,9.910025119781494,16.880820083618165,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,9,locality,25.1859130859375,8.542335508281365,8.565119743347168,13.542055320739745,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,9,locality,22.632041931152344,6.895281068947166,6.469033718109131,12.408861541748049,1000,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,10,rewrite,14.610105514526367,0.3018280628960929,0.02758343517780304,0.28004178106784905,100,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,10,rewrite,25.844547271728516,13.222669262886047,12.914706707000732,19.044311141967775,100,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,10,rephrase,12.913652420043945,2.2478255438886117,0.838542640209198,6.127137041091919,200,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,10,rephrase,23.18318748474121,10.87010488152504,10.881819248199463,16.907618904113768,200,CURRENT_B100,true
qwen2.5-7b-inst,O_NATIVE,10,locality,23.297990798950195,8.882273490350693,8.777169704437256,13.933458709716797,1000,CURRENT_B100,new
qwen2.5-7b-inst,O_NATIVE,10,locality,21.673364639282227,6.617017525834031,6.256275415420532,11.766823101043702,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,1,rewrite,0.04519398510456085,0.002587331631111738,0.0012104928027838469,0.005187384271994234,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,1,rewrite,21.42755126953125,13.846531071662902,13.612408638000488,18.672824668884285,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,1,rephrase,12.823269844055176,2.095719306357205,0.642320305109024,6.231567955017087,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,1,rephrase,18.98365020751953,8.34000469116494,8.098595142364502,13.302131175994871,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,1,locality,23.862316131591797,10.714540405328268,10.775123119354248,15.733733463287354,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,1,locality,17.880802154541016,5.3422181169432585,5.047408819198608,10.411035060882568,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,2,rewrite,1.4337832927703857,0.016669892588579385,0.000915465789148584,0.004712001746520418,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,2,rewrite,23.336708068847656,13.663122625350953,13.303573608398438,18.778622817993167,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,2,rephrase,13.228412628173828,2.02914598846226,0.5112764239311218,6.723206853866576,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,2,rephrase,20.865386962890625,8.903644564896823,8.725934982299805,13.786732006072997,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,2,locality,22.206024169921875,9.923110030800105,9.898584365844727,14.593224048614502,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,2,locality,17.315279006958008,4.744639534202172,4.362612962722778,9.868621730804445,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,3,rewrite,0.008764134719967842,0.0016623918825644068,0.0011522090062499046,0.0037593772634863867,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,3,rewrite,26.452848434448242,13.731649441719055,13.316879272460938,19.28954257965088,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,3,rephrase,13.930893898010254,1.958562424435222,0.44708584249019623,6.581973028182983,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,3,rephrase,25.043113708496094,9.01826199722942,9.026896953582764,13.756693935394287,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,3,locality,23.535629272460938,8.760969634138048,8.64656925201416,13.817558670043947,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,3,locality,17.840606689453125,4.993553448393839,4.511600971221924,9.847411251068117,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,4,rewrite,0.018298739567399025,0.00262355095721432,0.001387526746839285,0.005686824582517151,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,4,rewrite,23.863677978515625,13.827780599594115,13.449705600738525,19.05911960601807,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,4,rephrase,13.308183670043945,1.5475728854701447,0.18145015090703964,4.838390254974365,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,4,rephrase,22.122568130493164,9.475018396675587,9.193482875823975,15.168367099761962,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,4,locality,23.466007232666016,8.882359809687362,8.801693439483643,13.68107032775879,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,4,locality,18.534587860107422,5.386272649220424,4.980072975158691,10.926685428619386,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,5,rewrite,0.02084748074412346,0.0020948301746830113,0.0014230015804059803,0.004319839505478744,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,5,rewrite,25.319169998168945,13.81912642478943,13.137267589569092,18.762282180786134,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,5,rephrase,13.051108360290527,1.8677645580196258,0.6367350518703461,5.490750789642334,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,5,rephrase,25.073945999145508,8.720911617055535,8.398875713348389,13.638794422149656,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,5,locality,20.67148780822754,8.783269182179124,8.484041690826416,13.71455421447754,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,5,locality,18.135713577270508,4.856930996127892,4.156708240509033,9.950597095489503,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,6,rewrite,0.018194211646914482,0.0027010938071180134,0.0016164223779924214,0.006372023373842242,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,6,rewrite,21.977460861206055,14.014397349357605,13.610463619232178,19.49031639099121,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,6,rephrase,13.253396987915039,1.8986943253896607,0.5474713146686554,5.39283971786499,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,6,rephrase,19.672513961791992,9.559464091956615,9.40811538696289,14.481994056701659,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,6,locality,19.42356300354004,8.905409863553942,8.971995830535889,13.491477012634277,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,6,locality,16.991559982299805,5.6352490660827605,5.420362234115601,10.704427146911621,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,7,rewrite,0.021593350917100906,0.002527973772957921,0.0013781816815026104,0.0056147367227822546,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,7,rewrite,21.550371170043945,13.882152857780456,13.585913181304932,18.393567085266117,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,7,rephrase,12.87693977355957,1.8239822099333105,0.2712501138448715,5.683235454559325,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,7,rephrase,19.15974998474121,9.046489000320435,8.644703388214111,13.70681972503662,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,7,locality,18.66221809387207,8.335566226599738,8.339401721954346,13.475227069854737,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,7,locality,16.845348358154297,4.834282972578774,4.121580123901367,10.232495689392088,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,8,rewrite,0.03582087904214859,0.002122750126545725,0.0012099571176804602,0.0037851490546017886,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,8,rewrite,25.13225555419922,14.366930227279664,13.810400485992432,19.518650245666507,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,8,rephrase,16.29962730407715,1.816402498754469,0.3298339992761612,6.336049270629883,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,8,rephrase,21.862180709838867,9.362922708690167,9.106942176818848,14.517045211791991,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,8,locality,21.153867721557617,8.230405037717487,8.17211389541626,13.940994548797608,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,8,locality,19.108938217163086,5.189105650949292,4.659857749938965,10.130070781707765,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,9,rewrite,0.031159989535808563,0.002660971104633063,0.001601902418769896,0.005172749888151884,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,9,rewrite,24.035709381103516,14.000048532485962,13.496509552001953,19.654993057250977,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,9,rephrase,12.513307571411133,1.5397492338061967,0.21790219843387604,5.096620130538939,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,9,rephrase,24.20233726501465,9.64480837404728,9.868814468383789,15.31925525665283,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,9,locality,22.758708953857422,7.800180465926183,7.805659055709839,13.009817409515382,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,9,locality,18.57283592224121,5.437329374745023,4.93904447555542,10.482995128631593,1000,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,10,rewrite,20.85807991027832,8.584165680855513,8.539243698120117,13.33281230926514,100,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,10,rewrite,17.12881851196289,4.726858427552506,4.116985559463501,9.62523250579834,100,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,10,rephrase,22.70987892150879,8.129704810231924,8.033018350601196,12.179028224945066,200,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,10,rephrase,13.140512466430664,4.7225364263542,4.39962363243103,9.103215885162353,200,CURRENT_B100,true
llama3-8b-inst,JV_NATIVE,10,locality,22.668987274169922,8.609787092346698,8.523500919342041,13.88663091659546,1000,CURRENT_B100,new
llama3-8b-inst,JV_NATIVE,10,locality,17.535091400146484,5.312163834031671,4.9163007736206055,10.728445148468019,1000,CURRENT_B100,true
qwen2.5-7b-inst,JV_NATIVE,1,rewrite,0.2635071575641632,0.02001926175536937,0.006960014812648296,0.044028475880622885,100,CURRENT_B100,new
qwen2.5-7b-inst,JV_NATIVE,1,rewrite,31.34124183654785,15.258413689136505,15.259349346160889,20.846953582763675,100,CURRENT_B100,true
qwen2.5-7b-inst,JV_NATIVE,1,rephrase,14.60370922088623,1.87425335185093,0.34432293474674225,5.845702886581421,200,CURRENT_B100,new
qwen2.5-7b-inst,JV_NATIVE,1,rephrase,23.916549682617188,12.080460788607597,11.876691341400146,17.318881225585937,200,CURRENT_B100,true
qwen2.5-7b-inst,JV_NATIVE,1,locality,20.28611946105957,10.443339104428887,10.481582164764404,15.33496265411377,1000,CURRENT_B100,new
qwen2.5-7b-inst,JV_NATIVE,1,locality,20.0645751953125,5.965968443121761,5.654548406600952,11.023891735076905,1000,CURRENT_B100,true
qwen2.5-7b-inst,JV_NATIVE,2,rewrite,0.2571967542171478,0.02674876561781275,0.012783507350832224,0.06275214701890945,100,CURRENT_B100,new
qwen2.5-7b-inst,JV_NATIVE,2,rewrite,25.661787033081055,14.387930822372436,14.10254716873169,20.152450561523438,100,CURRENT_B100,true
qwen2.5-7b-inst,JV_NATIVE,2,rephrase,13.241403579711914,1.6872841561265524,0.356190025806427,5.579792881011961,200,CURRENT_B100,new
qwen2.5-7b-inst,JV_NATIVE,2,rephrase,23.90635108947754,11.43202278971672,11.42208480834961,16.72653274536133,200,CURRENT_B100,true
qwen2.5-7b-inst,JV_NATIVE,2,locality,22.83656120300293,9.787857192575931,9.95069932937622,13.981889629364012,1000,CURRENT_B100,new
qwen2.5-7b-inst,JV_NATIVE,2,locality,18.015277862548828,5.649369695378468,5.176267147064209,10.51477346420288,1000,CURRENT_B100,true
