L4_7_signed_progress,L4_step_norm,L5_step_norm,L6_step_norm,L7_step_norm,L8_energy_share,L8_step_norm,V_after,V_before,V_ratio,alias,arm,batch,batch_entry_to_node_energy,best_single_layer,effective_layers,entropy,finite_step_dissipation_defect,joint_minus_l8_improvement,joint_objective_improvement,joint_signed_progress,l8_objective_improvement,l8_shadow_native_cosine,materialization_discrepancy_normalized,max_layer,model_error_normalized,model_error_raw_activation,node,relative_joint_over_l8_improvement,supported_layers,total_step_energy
0.008494309569726178,0.022280657880980194,0.0,0.00800632394660985,0.36770373563920383,0.999914244153721,39.78743351317177,0.12994226653559585,0.49999996214688314,0.25988455274607236,qwen2.5-7b-inst,JV_NATIVE,4,1583.1756321312057,8,1.000891590570521,0.0008911933397422378,5.047719890821645e-05,6.390686573720661e-05,0.49116438222575565,0.9823287644515111,0.49110047536001844,0.9999571201733279,1.3761656252158837e-06,8,0.0012140634433990883,1.6011397632878936,0,0.00013011298874646994,"[4, 6, 7, 8]",1583.1756321312057
0.0018851759811259652,0.025967503844816654,0.0,0.0,0.16488466102582358,0.9999318041239355,20.211871668769653,0.03371193812202048,0.12994226653559585,0.06742388134844908,qwen2.5-7b-inst,JV_NATIVE,4,3596.304706797056,8,1.0007304442686564,0.0007301776240796808,4.478568301768959e-06,1.4221687725274323e-05,0.12771616747273404,0.2554323349454681,0.12770194578500876,0.9999658997609232,1.3761656252158837e-06,8,0.000285273023664396,0.3759319092505258,1,0.00011135385602852899,"[4, 7, 8]",408.5476176175109
0.00043132560718678846,0.015346520181883871,0.0,0.0,0.07491927874025463,0.9999444931226176,10.264400821733807,0.008734554333494255,0.03371193812202048,0.017469109989509034,qwen2.5-7b-inst,JV_NATIVE,4,4925.641702100008,8,1.0006089724113258,0.0006087870628712104,4.554427199127131e-07,3.279282527690608e-06,0.03314984807055813,0.06629969614111625,0.03314656878803044,0.9999722442621938,1.3761656252158837e-06,8,6.795607388552858e-05,0.08952016481709459,2,9.892300322797213e-05,"[4, 7, 8]",105.3637726432183
0.00010312283079687927,0.008088070514992112,0.0,0.0,0.03562028152225007,0.999950873980194,5.211316907668338,0.002260673294901157,0.008734554333494255,0.0045213469320964615,qwen2.5-7b-inst,JV_NATIVE,4,5676.274937783033,8,1.0005462706535853,0.0005461215020873062,5.787605150252978e-08,7.910171716911385e-07,0.00859223953029798,0.017184479060595965,0.00859144851312629,0.999975434844898,1.3761656252158837e-06,8,1.67978249830107e-05,0.022136489711243764,3,9.206181565374794e-05,"[4, 7, 8]",27.15915813349027
0.008555030944282196,0.03218079338177868,0.0008033195957097285,0.009895274440978876,0.3486023989414966,0.9999171146666104,38.46721440650998,0.1297742064556696,0.499999994529038,0.2595484157512982,qwen2.5-7b-inst,JV_NATIVE,5,1479.849241994198,8,1.0008667993322544,0.0008664238786595023,5.321947521624848e-05,7.232774139925846e-05,0.49127328702586076,0.9825465740517215,0.4912009592844615,0.9999585564802543,1.5691398878750567e-06,8,0.0012285384575833986,1.5936623087387487,0,0.00014722506456055508,"[4, 5, 6, 7, 8]",1479.849241994198
0.0017685720072158119,0.01389939189547423,0.0,0.0,0.15383210593373736,0.9999377653297512,19.578654635436795,0.03365204721780875,0.1297742064556696,0.0673040951720538,qwen2.5-7b-inst,JV_NATIVE,5,3367.3764232196654,8,1.0006681026844821,0.0006678796032387963,5.519795097261304e-06,1.3954989671827178e-05,0.12754023968190265,0.2550804793638053,0.12752628469223082,0.9999688825264885,1.5691398878750567e-06,8,0.00026975276327082507,0.349833403819862,1,0.00010941636699626907,"[4, 7, 8]",383.3475748436218
0.0003912372920364577,0.0061262554743997544,0.0,0.0,0.06948057155356227,0.999950866742143,9.950538395350984,0.00871971601650862,0.03365204721780875,0.017439432223838182,qwen2.5-7b-inst,JV_NATIVE,5,4617.250741071695,8,1.0005389484563134,0.0005388032757550499,6.766916072088042e-07,3.01585637114965e-06,0.033081285456214186,0.06616257091242836,0.03307826959984304,0.999975433570327,1.5691398878750567e-06,8,6.246131607252985e-05,0.08103413278691457,2,9.116502970059567e-05,"[4, 7, 8]",99.01807943818366
9.19710355411109e-05,0.002983231251733382,0.0,0.0,0.03296495841024725,0.9999570717749219,5.051761924901225,0.002257818304326042,0.00871971601650862,0.004515636658061838,qwen2.5-7b-inst,JV_NATIVE,5,5324.719231270344,8,1.0004767519963729,0.00047663838624773257,9.406517811633847e-08,7.090561309226057e-07,0.008574048066476058,0.017148096132952116,0.008573339010345135,0.999978536166534,1.5691398878750567e-06,8,1.5267278035247977e-05,0.019765537187100474,3,8.269794214181825e-05,"[4, 7, 8]",25.521394134033418
0.006825266479298841,0.0,0.035224198040859966,0.011562922780167057,0.29450368083540096,0.9999484657847597,41.34717534709711,0.12970167236537689,0.5000000784677207,0.2594033040211818,qwen2.5-7b-inst,JV_NATIVE,6,1709.6770160469312,8,1.0005649021554672,0.0005647426583085748,8.481574522951896e-05,4.940293289629194e-05,0.49170021418751114,0.9834004283750223,0.49165081125461485,0.999974232268477,1.6021630071942925e-06,8,0.0010087869728865578,1.290839640406999,0,0.00010047368593874967,"[5, 6, 7, 8]",1709.6770160469312
0.0014370077721374869,0.0,0.012789539373659904,0.008119914732554434,0.1283867257499823,0.9999619304412402,20.952003474734507,0.033573859588787044,0.12970167236537689,0.0671477086397188,qwen2.5-7b-inst,JV_NATIVE,6,3877.647788104065,8,1.0004286345477384,0.0004285427101929776,8.867341282303709e-06,1.0263472639354676e-05,0.1276317170053527,0.2552634340107054,0.12762145353271334,0.9999809652113679,1.6021630071942925e-06,8,0.00022996456724626898,0.29238471668958826,1,8.041475019037971e-05,"[5, 6, 7, 8]",439.0031622619684
0.0003244331725984593,0.0007028364390153447,0.004881779004192359,0.004352111902561571,0.05864569874232241,0.9999689987191085,10.598741180468158,0.00867855096301839,0.033573859588787044,0.017357099202092757,qwen2.5-7b-inst,JV_NATIVE,6,5303.39686327947,8,1.0003552614427438,0.0003551983523393678,1.0169123290520998e-06,2.331163237022371e-06,0.033054232771243884,0.06610846554248781,0.03305190160800686,0.9999844995444145,1.6021630071942925e-06,8,5.455481098795313e-05,0.06896406101788738,2,7.052540753722797e-05,"[4, 5, 6, 7, 8]",112.33679719515585
7.800577549767485e-05,0.0019969974342473247,0.0006946839270158192,0.002234039382417985,0.02813314876269746,0.9999720712565464,5.355093143929373,0.002241071706856856,0.00867855096301839,0.004482142710306667,qwen2.5-7b-inst,JV_NATIVE,6,6104.828039867931,8,1.0003229110954563,0.00032285897088938476,1.271575678085668e-07,5.695571095309937e-07,0.008547515134985804,0.017095030269971605,0.008546945577876273,0.9999860359116874,1.6021630071942925e-06,8,1.3591171213256259e-05,0.01702905733987105,3,6.663423235131126e-05,"[4, 5, 6, 7, 8]",28.677823515735163
0.007114368376773034,0.0,0.03064479455684712,0.0071141538553319466,0.35140146942697853,0.9999379900783952,44.80154705677389,0.13443925291323497,0.5000000067488113,0.2688785021972494,qwen2.5-7b-inst,JV_NATIVE,7,2007.3030913876596,8,1.000665969444359,0.0006657477851152695,3.24724080018185e-05,5.872777107085447e-05,0.4850482958344057,0.9700965916688113,0.4849895680633348,0.9999674590893501,1.4939508110845758e-06,8,0.0010513462181334066,1.3558509928877334,0,0.00012107613113005142,"[5, 6, 7, 8]",2007.3030913876596
0.0026681908491801936,0.0,0.04339293211303359,0.021757164448313736,0.2871806957349793,0.9998709441863526,25.636311941838848,0.03981018413163481,0.13443925291323497,0.07962036718858397,qwen2.5-7b-inst,JV_NATIVE,7,4865.588917527544,8,1.001303804976624,0.0013029557609764836,-8.743257058053955e-06,3.6597350909578497e-05,0.12515462923259485,0.2503092584651897,0.12511803188168527,0.9999311899166764,1.4939508110845758e-06,8,0.0005373400517505112,0.7421085181513694,1,0.00029241707745035776,"[5, 6, 7, 8]",657.3053190520342
0.0016264690231798408,0.0,0.09045610979061032,0.03202716228946386,0.46715829500475886,0.9992714942092671,17.662955118029203,0.014943347897576273,0.03981018413163481,0.02988669539175321,qwen2.5-7b-inst,JV_NATIVE,7,7289.726996294193,8,1.006143912265865,0.006125115388519818,-2.3605036839019142e-05,5.7013453864197816e-05,0.03263474035350061,0.06526948070700123,0.032577726899636415,0.9995959062100066,1.4939508110845758e-06,8,0.0008368987045478979,1.2914017985260853,2,0.0017470172352108872,"[5, 6, 7, 8]",312.2074284210285
0.0010407836770407902,0.0,0.23506765207491934,0.047136017930517485,0.8746664013045923,0.9960496779986153,14.401159581621432,0.008138786748812406,0.014943347897576273,0.016277573277916273,qwen2.5-7b-inst,JV_NATIVE,7,9318.198978527967,8,1.0272130318266157,0.02684934062017825,-3.32342170852205e-05,9.135569206174428e-05,0.008777112661675681,0.01755422532335137,0.008685756969613937,0.9976660955052666,1.4939508110845758e-06,8,0.001486526477926323,2.3523665227570505,3,0.010408399160767195,"[5, 6, 7, 8]",208.21591721413625
0.006245909297375269,0.0,0.005328649641977062,0.025132604227788232,0.2815191816976002,0.9999563542990281,42.78866660718039,0.13327293497497894,0.5000000445654267,0.26654584619249916,qwen2.5-7b-inst,JV_NATIVE,8,1830.9499031124,8,1.0004840908026573,0.00048397366850556667,3.1114212295388355e-05,4.935979539438806e-05,0.4866684052862748,0.9733368105725495,0.4866190454908804,0.999978178147491,1.5975815605477796e-06,8,0.0008771700016723796,1.1714714857377626,0,0.00010142387477435065,"[5, 6, 7, 8]",1830.9499031124
0.001748825928797162,0.0,0.025909434657138512,0.006188198149963166,0.18295717133626685,0.9999407507551026,24.018744245181864,0.03846381465418054,0.13327293497497894,0.07692762245173644,qwen2.5-7b-inst,JV_NATIVE,8,4401.999098719813,8,1.0006424126845797,0.0006422064258818472,3.844222467689479e-06,1.7057066090259143e-05,0.12567915864652854,0.2513583172930571,0.12566210158043828,0.999970376421163,1.5975815605477796e-06,8,0.00027859459479038704,0.3674846441870289,1,0.00013571913015611429,"[5, 6, 7, 8]",576.9342580346009
0.0006920868081337917,0.0,0.038243679769524204,0.0,0.20115830866311957,0.9998319443318753,15.793743503687999,0.01396199879760052,0.03846381465418054,0.027923995106311526,qwen2.5-7b-inst,JV_NATIVE,8,6506.757639494397,8,1.0016554499229215,0.0016540811760842446,1.3348192352581612e-06,1.1714906332276065e-05,0.03235169148106158,0.06470338296212316,0.032339976574729305,0.9999159768163943,1.5975815605477796e-06,8,0.00014515260759203816,0.18708113685092573,2,0.00036211109206249313,"[5, 7, 8]",249.4842611044734
0.0003865448759948256,0.0,0.0791447416516211,0.0,0.3691920025620155,0.9990533523085536,12.266172976350937,0.00761694458003409,0.01396199879760052,0.01523388780225876,qwen2.5-7b-inst,JV_NATIVE,8,8185.343472865539,8,1.0077377377356238,0.007707954978442254,1.0706883376036466e-06,1.6188514208596155e-05,0.008268836091620588,0.01653767218324118,0.008252647577411992,0.9995266320636111,1.5975815605477796e-06,8,0.00013154673642836256,0.16346051895854624,3,0.0019577742295558563,"[5, 7, 8]",150.60156611064886
0.0050934710337578815,0.0,0.014105202138967404,0.0072758916088674075,0.22483552646401322,0.9999706327751144,41.59167971873766,0.12975300546669322,0.500000028016807,0.25950599639232763,qwen2.5-7b-inst,JV_NATIVE,9,1729.9186247353398,8,1.000336881888995,0.00033682515703249184,5.481061428543044e-05,3.772509190863582e-05,0.4914624753503921,0.9829249507007842,0.4914247502584835,0.999985320403095,1.5905239796223737e-06,8,0.0007148159117620043,0.9673785379328323,0,7.676087962105228e-05,"[5, 6, 7, 8]",1729.9186247353398
0.001108934754160159,0.0,0.015007143869774774,0.0,0.10246159485656123,0.9999763295811358,21.28443103777176,0.033636849225212505,0.12975300546669322,0.06727369468083677,qwen2.5-7b-inst,JV_NATIVE,9,3951.0103553682434,8,1.0002782415189275,0.00027820281693484726,6.241478249777166e-06,8.133818313826868e-06,0.12756791210190446,0.255135824203809,0.12755977828359064,0.999988166416284,1.5905239796223737e-06,8,0.00016722001050832822,0.22593941378980376,1,6.37606916959601e-05,"[5, 7, 8]",453.0377281944495
0.00025575325358615083,0.0,0.010103124846041887,0.0,0.047353045673673134,0.9999801598226636,10.870194059900378,0.008713312429244505,0.033636849225212505,0.017426623882012295,qwen2.5-7b-inst,JV_NATIVE,9,5430.863451631612,8,1.0002382459236752,0.00023821754762202456,7.747147493103457e-07,1.8995354917963891e-06,0.03307716328587888,0.06615432657175777,0.033075263750387086,0.9999900798906464,1.5905239796223737e-06,8,4.0690694674224027e-05,0.05496648055153227,2,5.74274001485287e-05,"[5, 7, 8]",118.16346328395969
6.190555261741031e-05,0.0,0.006112086886739421,0.0,0.02278106807038566,0.9999818988358126,5.543842424965498,0.0022557584924599726,0.008713312429244505,0.004511516732123359,qwen2.5-7b-inst,JV_NATIVE,9,6272.964336086407,8,1.0002202380831733,0.00022021383432701823,1.0325213293561897e-07,4.7116612441819306e-07,0.008569830899202201,0.017139661798404402,0.008569359733077783,0.9999909483536537,1.5905239796223737e-06,8,1.0412887845416238e-05,0.013980484440776632,3,5.4979629115208763e-05,"[5, 7, 8]",30.73474516751587
0.006324792492087727,0.16216292834264928,0.0,0.0,0.26785943038344784,0.9999517687638043,45.085733539054694,0.1349169640672636,0.4999999690097305,0.2698339448589806,qwen2.5-7b-inst,JV_NATIVE,10,2032.8214142444153,8,1.0005558240860144,0.0005556696730220108,2.5245122962092026e-05,6.828935269925784e-05,0.4841598595498772,0.9683197190997545,0.48409157019717797,0.9999779557212065,1.923607253732453e-06,8,0.0009562156539370735,1.2344744341636877,0,0.0001410471177076645,"[4, 7, 8]",2032.8214142444153
0.00469911651068867,0.3287767162511461,0.0,0.0,0.5210179956591984,0.9995979845714795,30.720483297332976,0.04226864612648409,0.1349169640672636,0.08453729749263544,qwen2.5-7b-inst,JV_NATIVE,10,5320.098814380736,8,1.0037926485257118,0.0037854745674388555,3.1963149785541045e-05,0.0001708614953023352,0.12152408398431919,0.24304816796863837,0.12135322248901685,0.9997887603863079,1.923607253732453e-06,8,0.0009468748603764547,1.2180840324773803,1,0.0014059887530144413,"[4, 7, 8]",944.1276479026641
0.0033768163490257284,0.8360918345960073,0.0,0.0,1.1438362061212968,0.9988214717838861,41.246972119452174,0.018670449329045713,0.04226864612648409,0.0373409009725006,qwen2.5-7b-inst,JV_NATIVE,10,10216.248435263484,8,1.009936000883191,0.009886963383305195,-2.572884018770677e-07,0.00043610381576308227,0.03008315441621301,0.06016630883242602,0.029647050600449927,0.9977462817551636,1.923607253732453e-06,8,0.0022377838968997464,2.6739547058428035,2,0.014496611948647532,"[4, 7, 8]",1703.3201198451773
0.00203850150394013,1.7973525568827495,0.0,0.0,1.7433429317893314,0.9961892734997105,40.48472009248298,0.010515546948286424,0.018670449329045713,0.021031095200091464,qwen2.5-7b-inst,JV_NATIVE,10,17152.65313249573,8,1.0280549084209192,0.027668578467373667,-0.00011042785315589377,0.0006622656428706616,0.010082639714342097,0.020165279428684194,0.009420374071471435,0.9859336225161285,1.923607253732453e-06,8,0.004847684874119089,5.614962316716227,3,0.06568375560703799,"[4, 7, 8]",1645.2822817582482
