case_index,request_index,request_sha256,arm,microstep,objective_total,train_new_nll,train_true_nll,train_margin_new_minus_true,kl,decay,raw_field_norm,raw_euler_displacement,pre_clamp_displacement,post_clamp_displacement,clamp_hit,clamp_ratio,clamp_removed_norm,clamp_removed_energy,boundary_outward_component,boundary_tangential_component,zero_field
2,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,Z+,4,1.7772687673568726,1.559889554977417,9.093671798706055,7.533782482147217,2.434451103210449,0.13045231997966766,3.999133586883545,3.999133586883545,6.199868679046631,4.311915874481201,1,0.6954855918884277,1.8879508972167969,3.5643539428710938,0.44674718379974365,3.9740993976593018,0
2,3,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,Z+,4,0.0818369910120964,0.005357158370316029,8.545198440551758,8.539840698242188,0.11139348894357681,0.13903547823429108,0.10938367992639542,0.10938367992639542,4.0265936851501465,4.0265936851501465,0,1.0,1.0314237641750879e-07,1.0638350111588906e-14,0.0,0.10743057727813721,0
2,4,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,Z+,4,0.1331350952386856,0.00032638359698466957,13.792911529541016,13.792586326599121,1.0472253561019897,0.1347142606973648,0.7998371124267578,0.7998371124267578,4.165881156921387,4.165881156921387,0,1.0,1.0500487945819259e-07,1.102602438605299e-14,0.0,0.7951773405075073,0
2,5,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,Z+,4,2.8966493606567383,2.7494113445281982,20.844196319580078,18.094783782958984,1.2269723415374756,0.14110450446605682,18.440305709838867,18.440305709838867,18.85439682006836,3.986407518386841,1,0.21143114566802979,14.867980003356934,221.05702209472656,0.0,18.44021987915039,0
2,6,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,Z+,4,0.11458433419466019,0.026000846177339554,10.828414916992188,10.802413940429688,0.5171952247619629,0.1125175803899765,0.10804970562458038,0.10804970562458038,4.991464138031006,4.991464138031006,0,1.0,1.2837499241413752e-07,1.6480138990125105e-14,0.0,0.10768134146928787,0
2,7,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,Z+,4,2.632223129272461,2.527094841003418,10.568442344665527,8.041346549987793,0.6288062930107117,0.13165582716464996,16.17409896850586,16.17409896850586,16.725780487060547,4.272513389587402,1,0.2554447650909424,12.453274726867676,155.08407592773438,0.0,16.174091339111328,0
2,8,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,Z+,4,0.8550364971160889,0.6919890642166138,10.980513572692871,10.288525581359863,1.6450629234313965,0.12046223133802414,1.8043080568313599,1.8043080568313599,5.217892169952393,4.669511795043945,1,0.8949036598205566,0.5483818054199219,0.3007221519947052,0.23198679089546204,1.7893309593200684,0
2,9,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,Z+,4,2.7606325149536133,2.6791129112243652,11.021553039550781,8.342439651489258,0.4200276732444763,0.11053501069545746,2.516414165496826,2.516414165496826,5.867279052734375,5.0888872146606445,1,0.8673325181007385,0.7783975005149841,0.6059027314186096,0.21575841307640076,2.507148027420044,0
2,0,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,Z+,5,1.547703742980957,1.4604873657226562,9.946094512939453,8.485607147216797,0.4585639238357544,0.11711222678422928,3.608543872833252,3.608543872833252,6.131800174713135,4.803093910217285,1,0.7833083271980286,1.3287116289138794,1.7654750347137451,0.15695679187774658,3.605131149291992,0
2,1,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,Z+,5,0.11108995974063873,0.029847189784049988,7.648011684417725,7.6181640625,0.23230865597724915,0.13344696164131165,0.21306273341178894,0.21306273341178894,4.242074012756348,4.215157985687256,1,0.9936550855636597,0.026915596798062325,0.0007244499865919352,0.0216164942830801,0.21196341514587402,0
2,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,Z+,5,0.27351564168930054,0.12854275107383728,12.186579704284668,12.058036804199219,1.2759486436843872,0.1304522454738617,1.2011117935180664,1.2011117935180664,4.5465850830078125,4.311917304992676,1,0.9483863711357117,0.2346659153699875,0.05506804585456848,0.0737631693482399,1.1988446712493896,0
2,3,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,Z+,5,0.07582175731658936,0.005219494458287954,8.3583402633667,8.353120803833008,0.022615881636738777,0.13837754726409912,0.03275411203503609,0.03275411203503609,4.010097026824951,4.010097026824951,0,1.0,1.0384207627112119e-07,1.0783176651943394e-14,0.0,0.028238145634531975,0
2,4,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,Z+,5,0.10507236421108246,0.029130904003977776,9.750033378601074,9.720902442932129,0.1398317515850067,0.13440394401550293,0.2198096662759781,0.2198096662759781,4.190104961395264,4.175500869750977,1,0.9965148568153381,0.014603122137486935,0.00021325136185623705,0.01849338226020336,0.21903036534786224,0
2,5,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,Z+,5,7.517275333404541,7.4351701736450195,3.2567975521087646,-4.178372383117676,0.18485338985919952,0.1411045491695404,6.236265182495117,6.236265182495117,7.758030414581299,3.986405611038208,1,0.5138426423072815,3.771625518798828,14.225151062011719,0.6778846979141235,6.199311256408691,0
