case_index,arm,microstep,request_denominator,clamp_hit_numerator,clamp_fraction,objective_total_mean,semantic_objective_mean,kl_mean,decay_mean,train_new_nll_mean,train_true_nll_mean,train_margin_mean,raw_field_norm_mean,raw_euler_displacement_mean,pre_clamp_displacement_mean,post_clamp_displacement_mean,clamp_removed_norm_mean,clamp_removed_energy_mean,boundary_outward_component_mean,boundary_tangential_component_mean,zero_field_count
8,Z±,2,10,8,0.8,7.430821123719215,7.328550815582275,0.6558425828814507,0.12256184592843056,5.369052395224571,6.344356608390808,0.9753041297197342,3.7627161726355554,3.7627161726355554,6.381148386001587,4.612824773788452,1.768323320843485,8.054315985739233,0.07516068406403065,3.760099855065346,0
8,Z±,3,10,9,0.9,2.3386103391647337,2.2418999671936035,0.5671324282884598,0.1225290723145008,2.1948717307299375,8.436516714096069,6.241644954681396,2.2246636167168616,2.2246636167168616,5.534894895553589,4.613783836364746,0.9211111176103011,2.318880519901724,0.16280040247365832,2.214897355437279,0
8,Z±,4,10,7,0.7,0.3898840114474297,0.284636914730072,0.7035467132925988,0.12255089432001114,0.2775581728667021,8.85017008781433,8.572611927986145,0.7819120965898037,0.7819120965898037,4.7937538623809814,4.612443447113037,0.18131021054154745,0.09178230418474857,0.06801478955894709,0.7771924033761024,0
8,Z±,5,10,7,0.7,0.2660695187747478,0.10002957284450531,1.6765003845095634,0.12251733466982842,0.09936967678368092,10.070676803588867,9.971307039260864,0.6726624526083469,0.6726624526083469,4.809133434295655,4.61122465133667,0.1979088775343129,0.29984148066468336,0.012356946151703596,0.6718108199536801,0
9,Z+,1,10,4,0.4,10.068038988113404,10.068038940429688,0.0,0.0,10.068039655685425,3.267853191494942,-6.80018630027771,4.599478340148925,4.599478340148925,4.599478483200073,3.991292667388916,0.6081865906715394,1.1531926453113557,0.0,4.599479258060455,0
9,Z+,2,10,7,0.7,5.447883051633835,5.354727745056152,0.646658455580473,0.10547746531665325,5.354728102684021,4.689671230316162,-0.6650571286678314,3.091958153247833,3.091958153247833,5.235177850723266,4.602271890640258,0.6329058151598567,1.0263955518603363,0.17049597688019275,3.070122766494751,0
9,Z+,3,10,6,0.6,2.0027709305286407,1.9008859395980835,0.6656820744276046,0.12055995985865593,1.9008859023451805,7.508186888694763,5.607300794124603,1.804181058704853,1.804181058704853,5.190183210372925,4.62016224861145,0.5700205900037979,0.7502742260108848,0.11611602497287095,1.797410924732685,0
9,Z+,4,10,6,0.6,0.6008011981844902,0.46111544966697693,1.2676283836364746,0.12091790363192559,0.4611154770478606,8.288736200332641,7.827620625495911,1.639406691491604,1.639406691491604,5.225764465332031,4.630426287651062,0.5953380133728438,1.4798180125391869,0.057308354694396255,1.635120739787817,0
9,Z+,5,10,6,0.6,0.87786363363266,0.7846580743789673,0.5224993154406548,0.12109869197010995,0.7846580763347447,10.005868768692016,9.221210781484842,1.0099913001060485,1.0099913001060485,5.000018453598022,4.628026294708252,0.37199296503543094,0.9650652429205424,0.03581850081682205,1.005660005658865,0
9,Z±,1,10,8,0.8,17.046183776855468,17.046184539794922,0.0,0.0,10.068039655685425,3.267853191494942,-6.80018630027771,9.266162967681884,9.266162967681884,9.266162991523743,4.534234237670899,4.731928539276123,39.11181800365448,0.0,9.266164541244507,0
9,Z±,2,10,10,1.0,7.8626100540161135,7.758204460144043,0.7185075804591179,0.11899763196706772,5.776928341388702,5.097050511837006,-0.6798777222633362,4.557871699333191,4.557871699333191,6.588480043411255,4.664484071731567,1.9239960566163063,5.4407668663188815,0.15857903212308883,4.547163462638855,0
9,Z±,3,10,10,1.0,2.862474301457405,2.753676176071167,0.7657356768846512,0.121879343688488,2.5250283747911455,8.091089105606079,5.566061067581177,3.02556334733963,3.02556334733963,5.9828277111053465,4.66448392868042,1.3183433616533875,5.497004105016822,0.22321750782430172,3.009584218263626,0
9,Z±,4,10,7,0.7,1.0591771721839904,0.8876001238822937,1.7701973170042038,0.12187933474779129,0.8862490240484476,10.028205919265748,9.14195704460144,1.2705113306641578,1.2705113306641578,4.98213300704956,4.660559463500976,0.32157264166942523,0.20700915919733648,0.07191092916764319,1.2649205423891545,0
9,Z±,5,10,7,0.7,0.38488794267177584,0.2605810761451721,1.0147006809711456,0.12177611812949181,0.2602304290048778,9.911679458618163,9.65144910812378,1.0362847767770291,1.0362847767770291,4.98222713470459,4.6572242975234985,0.3250020607305594,0.4484462778782513,0.05565909817814827,1.030448977276683,0
10,Z+,1,10,1,0.1,10.498783493041993,10.498784065246582,0.0,0.0,10.498783683776855,6.835915404558182,-3.6628685116767885,4.033504927158356,4.033504927158356,4.033504903316498,3.1141963839530944,0.9193078994750976,8.451285552978515,0.0,4.033505773544311,0
10,Z+,2,10,7,0.7,6.501370668411255,6.436058044433594,0.34863460883498193,0.08704490158706904,6.436058807373047,7.633366489410401,1.1973079800605775,3.766981279850006,3.766981279850006,5.211417865753174,4.1875152587890625,1.0239040925279101,2.9534502031281606,0.3529312513768673,3.7246399223804474,0
10,Z+,3,10,8,0.8,3.893283684551716,3.7548670768737793,1.2795811370015144,0.11688549183309078,3.754867026209831,9.116250610351562,5.3613836705684665,3.8249075025320054,3.8249075025320054,6.210767817497254,4.4396720170974735,1.771096841660325,8.973801735544113,0.26027471143752334,3.771933504939079,0
10,Z+,4,10,8,0.8,2.4393081672489645,2.3134329319000244,1.021839940547943,0.1240209847688675,2.3134328655898573,10.164068222045898,7.85063533782959,2.7387974478304384,2.7387974478304384,5.739808559417725,4.498479175567627,1.241329819813759,3.310212161731035,0.23905862271785736,2.716214303672314,0
10,Z+,5,10,6,0.6,1.3731651678681374,1.246695876121521,1.0181865632534026,0.12566523626446724,1.2466959812212735,11.848212003707886,10.601516079902648,1.6891831398010253,1.6891831398010253,5.36234302520752,4.493806505203247,0.8685353088566451,4.20718660657913,0.16496129594743253,1.6793740659952163,0
10,Z±,1,10,6,0.6,15.175583791732787,15.175582885742188,0.0,0.0,10.498783683776855,6.835915404558182,-3.6628685116767885,7.437125205993652,7.437125205993652,7.437125205993652,4.0392148971557615,3.397910715639591,58.196928068622945,0.0,7.437125134468078,0
