arm,category,from_checkpoint,to_checkpoint,span,from_prompt_denominator,to_prompt_denominator,from_strict_rate,to_strict_rate,delta_strict_rate,from_request_cluster_nll_mean,to_request_cluster_nll_mean,delta_request_cluster_nll_mean,from_request_cluster_nll_median,to_request_cluster_nll_median,delta_request_cluster_nll_median,from_request_cluster_nll_p90,to_request_cluster_nll_p90,delta_request_cluster_nll_p90,from_request_cluster_nll_max,to_request_cluster_nll_max,delta_request_cluster_nll_max,from_request_cluster_min_margin_mean,to_request_cluster_min_margin_mean,delta_request_cluster_min_margin_mean,from_request_cluster_min_margin_median,to_request_cluster_min_margin_median,delta_request_cluster_min_margin_median,from_request_cluster_min_margin_p90,to_request_cluster_min_margin_p90,delta_request_cluster_min_margin_p90,from_request_cluster_min_margin_max,to_request_cluster_min_margin_max,delta_request_cluster_min_margin_max,from_prompt_nll_mean,to_prompt_nll_mean,delta_prompt_nll_mean,from_prompt_nll_median,to_prompt_nll_median,delta_prompt_nll_median,from_prompt_nll_p90,to_prompt_nll_p90,delta_prompt_nll_p90,from_prompt_nll_max,to_prompt_nll_max,delta_prompt_nll_max,from_prompt_margin_mean,to_prompt_margin_mean,delta_prompt_margin_mean,from_prompt_margin_median,to_prompt_margin_median,delta_prompt_margin_median,from_prompt_margin_p90,to_prompt_margin_p90,delta_prompt_margin_p90,from_prompt_margin_max,to_prompt_margin_max,delta_prompt_margin_max
LA,rephrase_target_new,7500,10000,ADJACENT,15000,20000,0.09326666666666666,0.08635,-0.006916666666666668,8.567421650914092,9.156975424058242,0.58955377314415,8.788135290145874,9.625243902206421,0.8371086120605469,13.410215711593628,13.520347404479981,0.1101316928863536,20.578332901000977,20.402796745300293,-0.1755361557006836,-8.55312222105662,-8.392255249214172,0.1608669718424487,-8.772467136383057,-8.670390129089355,0.10207700729370117,-2.6070666313171382,-3.1992465496063227,-0.5921799182891845,10.364543914794922,11.494794845581055,1.1302509307861328,8.567421650914092,9.156975424058242,0.58955377314415,8.85050106048584,9.721200942993164,0.8706998825073242,14.015617847442629,13.955623722076417,-0.05999412536621129,25.498153686523438,26.662622451782227,1.164468765258789,-6.743940963172912,-6.7287156106472015,0.015225352525710889,-7.000641107559204,-7.185932874679565,-0.18529176712036133,-0.2382088661193818,-0.585893917083739,-0.34768505096435715,13.059528350830078,13.068163871765137,0.008635520935058594
LA,rephrase_target_new,1000,10000,TOTAL_1K_TO_10K,2000,20000,0.725,0.08635,-0.6386499999999999,1.3436842499107169,9.156975424058242,7.813291174147525,0.3613566570566036,9.625243902206421,9.263887245149817,3.9031360268592836,13.520347404479981,9.617211377620698,13.00797414779663,20.402796745300293,7.394822597503662,0.42530142068862914,-8.392255249214172,-8.817556669902801,1.0494675636291504,-8.670390129089355,-9.719857692718506,5.742292213439941,-3.1992465496063227,-8.941538763046264,9.536293029785156,11.494794845581055,1.9585018157958984,1.3436842499107169,9.156975424058242,7.813291174147525,0.11286331713199615,9.721200942993164,9.608337625861168,4.778026819229126,13.955623722076417,9.177596902847291,15.503081321716309,26.662622451782227,11.159541130065918,2.2147397918701173,-6.7287156106472015,-8.94345540251732,3.1219348907470703,-7.185932874679565,-10.307867765426636,7.082161617279054,-0.585893917083739,-7.668055534362793,11.517674446105957,13.068163871765137,1.5504894256591797
LA,rephrase_target_true,1000,1500,ADJACENT,2000,3000,0.0115,0.012666666666666666,0.0011666666666666665,10.117623006021605,9.972177798492213,-0.1454452075293915,9.999169111251831,9.843266248703003,-0.15590286254882812,15.258719635009767,15.020784425735474,-0.23793520927429235,23.841723442077637,23.23246669769287,-0.6092567443847656,-11.309991538524628,-11.176661430676779,0.13333010784784882,-11.143701076507568,-11.060791492462158,0.08290958404541016,-5.816481113433837,-5.9954086303710925,-0.1789275169372555,3.9760665893554688,4.018379211425781,0.0423126220703125,10.117623006021605,9.972177798492213,-0.1454452075293915,9.95076322555542,9.851177215576172,-0.09958600997924805,15.764821815490723,15.439751815795898,-0.32506999969482564,25.406253814697266,25.546142578125,0.13988876342773438,-9.778113509654998,-9.653602212746938,0.12451129690806084,-9.754164218902588,-9.579310894012451,0.17485332489013672,-4.070008182525634,-3.892370891571046,0.17763729095458825,4.720297813415527,5.87144660949707,1.151148796081543
LA,rephrase_target_true,1500,2000,ADJACENT,3000,4000,0.012666666666666666,0.01275,8.333333333333283e-05,9.972177798492213,9.940693824477028,-0.03148397401518466,9.843266248703003,9.792881488800049,-0.0503847599029541,15.020784425735474,14.680801773071288,-0.3399826526641867,23.23246669769287,22.775341987609863,-0.4571247100830078,-11.176661430676779,-11.092439569950104,0.08422186072667515,-11.060791492462158,-10.963558673858643,0.09723281860351562,-5.9954086303710925,-6.008813476562499,-0.01340484619140625,4.018379211425781,4.308317184448242,0.28993797302246094,9.972177798492213,9.940693824477028,-0.03148397401518466,9.851177215576172,9.818918704986572,-0.03225851058959961,15.439751815795898,15.22282028198242,-0.21693153381347763,25.546142578125,26.923046112060547,1.3769035339355469,-9.653602212746938,-9.612020268559457,0.04158194418748096,-9.579310894012451,-9.531988620758057,0.04732227325439453,-3.892370891571046,-4.014154243469238,-0.12178335189819212,5.87144660949707,4.828281402587891,-1.0431652069091797
LA,rephrase_target_true,2000,3000,ADJACENT,4000,6000,0.01275,0.013166666666666667,0.0004166666666666676,9.940693824477028,9.581633587284635,-0.3590602371923932,9.792881488800049,9.387627601623535,-0.40525388717651367,14.680801773071288,14.310485219955444,-0.37031655311584366,22.775341987609863,26.924131393432617,4.148789405822754,-11.092439569950104,-10.629537074883778,0.4629024950663254,-10.963558673858643,-10.469619274139404,0.4939393997192383,-6.008813476562499,-5.604232597351077,0.40458087921142205,4.308317184448242,2.004751205444336,-2.3035659790039062,9.940693824477028,9.581633587284635,-0.3590602371923932,9.818918704986572,9.395785808563232,-0.42313289642333984,15.22282028198242,14.852832698822022,-0.36998758316039826,26.923046112060547,27.139421463012695,0.21637535095214844,-9.612020268559457,-9.183035586754482,0.42898468180497495,-9.531988620758057,-9.055369853973389,0.47661876678466797,-4.014154243469238,-3.8187839508056634,0.19537029266357475,4.828281402587891,5.559074401855469,0.7307929992675781
LA,rephrase_target_true,3000,5000,ADJACENT,6000,10000,0.013166666666666667,0.019,0.005833333333333333,9.581633587284635,8.530094206988066,-1.0515393802965693,9.387627601623535,8.30027723312378,-1.0873503684997559,14.310485219955444,12.85595226287842,-1.4545329570770242,26.924131393432617,24.13148593902588,-2.7926454544067383,-10.629537074883778,-9.35547764453888,1.2740594303448987,-10.469619274139404,-9.066535472869873,1.4030838012695312,-5.604232597351077,-4.504420375823974,1.0998122215271025,2.004751205444336,2.3447065353393555,0.33995532989501953,9.581633587284635,8.530094206988066,-1.0515393802965693,9.395785808563232,8.289214611053467,-1.1065711975097656,14.852832698822022,13.570733642578126,-1.2820990562438954,27.139421463012695,26.058855056762695,-1.08056640625,-9.183035586754482,-7.7215347252845765,1.4615008614699052,-9.055369853973389,-7.4583539962768555,1.5970158576965332,-3.8187839508056634,-2.5534556388854983,1.265328311920165,5.559074401855469,5.180556297302246,-0.37851810455322266
LA,rephrase_target_true,5000,7500,ADJACENT,10000,15000,0.019,0.010133333333333333,-0.008866666666666667,8.530094206988066,9.965916201691082,1.4358219947030157,8.30027723312378,9.952353239059448,1.652076005935669,12.85595226287842,13.972643756866455,1.1166914939880357,24.13148593902588,22.80685329437256,-1.3246326446533203,-9.35547764453888,-10.098237256113688,-0.7427596115748081,-9.066535472869873,-9.855364799499512,-0.7888293266296387,-4.504420375823974,-5.434664773941038,-0.9302443981170638,2.3447065353393555,2.9230384826660156,0.5783319473266602,8.530094206988066,9.965916201691082,1.4358219947030157,8.289214611053467,9.983234405517578,1.6940197944641113,13.570733642578126,14.556742286682129,0.9860086441040021,26.058855056762695,26.60926055908203,0.5504055023193359,-7.7215347252845765,-8.420511223204931,-0.6989764979203548,-7.4583539962768555,-8.211946487426758,-0.7535924911499023,-2.5534556388854983,-3.442726802825928,-0.8892711639404296,5.180556297302246,4.152324676513672,-1.0282316207885742
LA,rephrase_target_true,7500,10000,ADJACENT,15000,20000,0.010133333333333333,0.00565,-0.004483333333333333,9.965916201691082,10.627681069007423,0.6617648673163412,9.952353239059448,10.65828561782837,0.7059323787689209,13.972643756866455,14.040923833847046,0.06828007698059047,22.80685329437256,22.968926429748535,0.16207313537597656,-10.098237256113688,-9.97464833960533,0.12358891650835702,-9.855364799499512,-9.80009126663208,0.05527353286743164,-5.434664773941038,-5.902027654647826,-0.467362880706788,2.9230384826660156,0.5544633865356445,-2.368575096130371,9.965916201691082,10.627681069007423,0.6617648673163412,9.983234405517578,10.761411666870117,0.7781772613525391,14.556742286682129,14.585005569458009,0.028263282775879972,26.60926055908203,31.15506935119629,4.545808792114258,-8.420511223204931,-8.464715001678467,-0.04420377847353585,-8.211946487426758,-8.378697872161865,-0.16675138473510742,-3.442726802825928,-3.998500108718872,-0.5557733058929442,4.152324676513672,4.644595146179199,0.49227046966552734
LA,rephrase_target_true,1000,10000,TOTAL_1K_TO_10K,2000,20000,0.0115,0.00565,-0.00585,10.117623006021605,10.627681069007423,0.5100580629858182,9.999169111251831,10.65828561782837,0.6591165065765381,15.258719635009767,14.040923833847046,-1.2177958011627208,23.841723442077637,22.968926429748535,-0.8727970123291016,-11.309991538524628,-9.97464833960533,1.335343198919297,-11.143701076507568,-9.80009126663208,1.3436098098754883,-5.816481113433837,-5.902027654647826,-0.08554654121398908,3.9760665893554688,0.5544633865356445,-3.421603202819824,10.117623006021605,10.627681069007423,0.5100580629858182,9.95076322555542,10.761411666870117,0.8106484413146973,15.764821815490723,14.585005569458009,-1.1798162460327148,25.406253814697266,31.15506935119629,5.748815536499023,-9.778113509654998,-8.464715001678467,1.3133985079765313,-9.754164218902588,-8.378697872161865,1.3754663467407227,-4.070008182525634,-3.998500108718872,0.07150807380676216,4.720297813415527,4.644595146179199,-0.07570266723632812
LA,locality_target_true,1000,1500,ADJACENT,10000,15000,0.213,0.196,-0.016999999999999987,4.809834291214311,4.944991260600489,0.13515696938617783,4.526144653558731,4.639453421905637,0.11330876834690606,7.938827788233757,8.173126851767304,0.23429906353354646,13.988080883026123,15.179668045043945,1.1915871620178216,-9.245738453388213,-9.493575882275898,-0.247837428887685,-9.19256067276001,-9.34046983718872,-0.14790916442871094,-4.598703575134276,-4.819361495971677,-0.2206579208374011,1.2239179611206055,-0.008737564086914062,-1.2326555252075195,4.809834291214311,4.944991260600489,0.13515696938617783,4.188934087753296,4.3865461349487305,0.19761204719543457,10.124668693542482,10.210541534423829,0.08587284088134695,21.731904983520508,26.58199691772461,4.850091934204102,-3.631907465362549,-3.8115071370124816,-0.17959967164993262,-3.394960403442383,-3.537947654724121,-0.14298725128173828,1.6984424591064453,1.4902606010437014,-0.20818185806274392,10.498542785644531,9.864250183105469,-0.6342926025390625
LA,locality_target_true,1500,2000,ADJACENT,15000,20000,0.196,0.17455,-0.021449999999999997,4.944991260600489,5.2176829437969205,0.2726916831964319,4.639453421905637,4.836855506896972,0.19740208499133516,8.173126851767304,8.656564300060275,0.4834374482929711,15.179668045043945,14.972536754608154,-0.20713129043579137,-9.493575882275898,-9.775844839334487,-0.282268957058589,-9.34046983718872,-9.60991382598877,-0.26944398880004883,-4.819361495971677,-5.266628074645996,-0.44726657867431907,-0.008737564086914062,0.2847890853881836,0.29352664947509766,4.944991260600489,5.2176829437969205,0.2726916831964319,4.3865461349487305,4.709826469421387,0.32328033447265625,10.210541534423829,10.512248897552492,0.30170736312866353,26.58199691772461,25.9671688079834,-0.6148281097412109,-3.8115071370124816,-4.118590943074226,-0.30708380606174446,-3.537947654724121,-3.8352699279785156,-0.29732227325439453,1.4902606010437014,1.2222834587097249,-0.2679771423339765,9.864250183105469,8.799433708190918,-1.0648164749145508
LA,locality_target_true,2000,3000,ADJACENT,20000,30000,0.17455,0.15096666666666667,-0.023583333333333345,5.2176829437969205,5.569786879722265,0.35210393592534484,4.836855506896972,5.176004698872566,0.33914919197559357,8.656564300060275,8.967462327480314,0.31089802742003947,14.972536754608154,16.414821243286134,1.4422844886779806,-9.775844839334487,-10.164866072336833,-0.3890212330023459,-9.60991382598877,-9.930956840515137,-0.3210430145263672,-5.266628074645996,-5.86690845489502,-0.600280380249024,0.2847890853881836,0.5414237976074219,0.2566347122192383,5.2176829437969205,5.569786879722265,0.35210393592534484,4.709826469421387,5.132360458374023,0.4225339889526367,10.512248897552492,10.825929546356202,0.31368064880370916,25.9671688079834,26.444944381713867,0.47777557373046875,-4.118590943074226,-4.514650191084544,-0.3960592480103182,-3.8352699279785156,-4.266289710998535,-0.43101978302001953,1.2222834587097249,0.8815385818481466,-0.3407448768615783,8.799433708190918,9.004314422607422,0.2048807144165039
LA,locality_target_true,3000,5000,ADJACENT,30000,50000,0.15096666666666667,0.0763,-0.07466666666666666,5.569786879722265,7.039527046816535,1.4697401670942698,5.176004698872566,6.848892268538475,1.6728875696659093,8.967462327480314,10.704150047302251,1.736687719821937,16.414821243286134,17.369072818756102,0.9542515754699679,-10.164866072336833,-11.662524165725708,-1.4976580933888748,-9.930956840515137,-11.070029258728027,-1.1390724182128906,-5.86690845489502,-7.061698627471923,-1.1947901725769032,0.5414237976074219,-1.916518211364746,-2.457942008972168,5.569786879722265,7.039527046816535,1.4697401670942698,5.132360458374023,6.754035949707031,1.6216754913330078,10.825929546356202,12.320558547973633,1.4946290016174313,26.444944381713867,26.09296226501465,-0.35198211669921875,-4.514650191084544,-6.059941192035675,-1.5452910009511305,-4.266289710998535,-5.810342311859131,-1.5440526008605957,0.8815385818481466,-0.5690898895263672,-1.4506284713745137,9.004314422607422,8.20504093170166,-0.7992734909057617
LA,locality_target_true,5000,7500,ADJACENT,50000,75000,0.0763,0.016746666666666667,-0.05955333333333334,7.039527046816535,9.731154206031562,2.6916271592150265,6.848892268538475,9.749507212638855,2.90061494410038,10.704150047302251,13.003002576828004,2.298852529525753,17.369072818756102,18.706530380249024,1.337457561492922,-11.662524165725708,-14.005645076624553,-2.343120910898845,-11.070029258728027,-13.85464859008789,-2.7846193313598633,-7.061698627471923,-9.159555244445801,-2.0978566169738784,-1.916518211364746,-3.0300369262695312,-1.1135187149047852,7.039527046816535,9.731154206031562,2.6916271592150265,6.754035949707031,9.689512252807617,2.935476303100586,12.320558547973633,14.706060314178467,2.3855017662048343,26.09296226501465,30.895174026489258,4.802211761474609,-6.059941192035675,-8.328894011793137,-2.2689528197574624,-5.810342311859131,-8.127582550048828,-2.3172402381896973,-0.5690898895263672,-3.0111441612243652,-2.442054271697998,8.20504093170166,5.133223533630371,-3.071817398071289
LA,locality_target_true,7500,10000,ADJACENT,75000,100000,0.016746666666666667,0.01413,-0.0026166666666666664,9.731154206031562,10.406529326865874,0.6753751208343122,9.749507212638855,10.462404656410218,0.7128974437713627,13.003002576828004,13.361116771697999,0.3581141948699944,18.706530380249024,19.0953800201416,0.3888496398925767,-14.005645076624553,-13.0088924929142,0.9967525837103537,-13.85464859008789,-12.805022239685059,1.049626350402832,-9.159555244445801,-9.101197338104248,0.0583579063415538,-3.0300369262695312,-1.2668390274047852,1.763197898864746,9.731154206031562,10.406529326865874,0.6753751208343122,9.689512252807617,10.615734100341797,0.9262218475341797,14.706060314178467,14.593180179595947,-0.11288013458251989,30.895174026489258,29.563556671142578,-1.3316173553466797,-8.328894011793137,-8.275944484932422,0.05294952686071497,-8.127582550048828,-8.202597618103027,-0.07501506805419922,-3.0111441612243652,-3.6110877990722656,-0.5999436378479004,5.133223533630371,7.432855606079102,2.2996320724487305
LA,locality_target_true,1000,10000,TOTAL_1K_TO_10K,10000,100000,0.213,0.01413,-0.19887,4.809834291214311,10.406529326865874,5.596695035651563,4.526144653558731,10.462404656410218,5.936260002851487,7.938827788233757,13.361116771697999,5.422288983464242,13.988080883026123,19.0953800201416,5.1072991371154774,-9.245738453388213,-13.0088924929142,-3.763154039525986,-9.19256067276001,-12.805022239685059,-3.612461566925049,-4.598703575134276,-9.101197338104248,-4.502493762969972,1.2239179611206055,-1.2668390274047852,-2.4907569885253906,4.809834291214311,10.406529326865874,5.596695035651563,4.188934087753296,10.615734100341797,6.426800012588501,10.124668693542482,14.593180179595947,4.468511486053465,21.731904983520508,29.563556671142578,7.83165168762207,-3.631907465362549,-8.275944484932422,-4.644037019569874,-3.394960403442383,-8.202597618103027,-4.8076372146606445,1.6984424591064453,-3.6110877990722656,-5.309530258178711,10.498542785644531,7.432855606079102,-3.0656871795654297
QM,rewrite_target_new,1000,1500,ADJACENT,1000,1500,0.93,0.56,-0.37,0.39745480413830225,2.5634719030017634,2.166017098863461,0.029650879092514515,1.1242083311080933,1.0945574520155787,0.5983155071735383,7.17983798980714,6.581522482633602,14.34988784790039,19.501806259155273,5.151918411254883,4.3201547012329105,0.07590347035725911,-4.244251230875651,4.735401630401611,0.6909446716308594,-4.044456958770752,7.340288543701172,5.141533660888673,-2.1987548828124996,10.319852828979492,11.023709297180176,0.7038564682006836,0.39745480413830225,2.5634719030017634,2.166017098863461,0.029650879092514515,1.1242083311080933,1.0945574520155787,0.5983155071735383,7.17983798980714,6.581522482633602,14.34988784790039,19.501806259155273,5.151918411254883,4.3201547012329105,0.07590347035725911,-4.244251230875651,4.735401630401611,0.6909446716308594,-4.044456958770752,7.340288543701172,5.141533660888673,-2.1987548828124996,10.319852828979492,11.023709297180176,0.7038564682006836
QM,rewrite_target_new,1500,2000,ADJACENT,1500,2000,0.56,0.267,-0.29300000000000004,2.5634719030017634,5.515024633625693,2.9515527306239293,1.1242083311080933,5.383422613143921,4.259214282035828,7.17983798980714,11.221877861022952,4.042039871215811,19.501806259155273,19.658424377441406,0.1566181182861328,0.07590347035725911,-3.127178699016571,-3.2030821693738303,0.6909446716308594,-3.355469226837158,-4.046413898468018,5.141533660888673,3.9448463439941475,-1.1966873168945251,11.023709297180176,12.769878387451172,1.746169090270996,2.5634719030017634,5.515024633625693,2.9515527306239293,1.1242083311080933,5.383422613143921,4.259214282035828,7.17983798980714,11.221877861022952,4.042039871215811,19.501806259155273,19.658424377441406,0.1566181182861328,0.07590347035725911,-3.127178699016571,-3.2030821693738303,0.6909446716308594,-3.355469226837158,-4.046413898468018,5.141533660888673,3.9448463439941475,-1.1966873168945251,11.023709297180176,12.769878387451172,1.746169090270996
QM,rewrite_target_new,2000,3000,ADJACENT,2000,3000,0.267,0.015333333333333332,-0.2516666666666667,5.515024633625693,12.3452495974442,6.830224963818507,5.383422613143921,12.688110828399658,7.304688215255737,11.221877861022952,15.778146743774414,4.556268882751462,19.658424377441406,19.65978240966797,0.0013580322265625,-3.127178699016571,-9.519433490355809,-6.392254791339237,-3.355469226837158,-9.78139352798462,-6.425924301147461,3.9448463439941475,-4.683295345306399,-8.628141689300547,12.769878387451172,7.318351745605469,-5.451526641845703,5.515024633625693,12.3452495974442,6.830224963818507,5.383422613143921,12.688110828399658,7.304688215255737,11.221877861022952,15.778146743774414,4.556268882751462,19.658424377441406,19.65978240966797,0.0013580322265625,-3.127178699016571,-9.519433490355809,-6.392254791339237,-3.355469226837158,-9.78139352798462,-6.425924301147461,3.9448463439941475,-4.683295345306399,-8.628141689300547,12.769878387451172,7.318351745605469,-5.451526641845703
QM,rewrite_target_new,3000,5000,ADJACENT,3000,5000,0.015333333333333332,0.0002,-0.015133333333333332,12.3452495974442,15.529173140060902,3.183923542616702,12.688110828399658,15.379104137420654,2.690993309020996,15.778146743774414,19.21866855621338,3.4405218124389663,19.65978240966797,29.4299259185791,9.770143508911133,-9.519433490355809,-14.699449619340896,-5.180016128985088,-9.78139352798462,-14.801796436309814,-5.020402908325195,-4.683295345306399,-10.045083141326904,-5.361787796020505,7.318351745605469,1.612762451171875,-5.705589294433594,12.3452495974442,15.529173140060902,3.183923542616702,12.688110828399658,15.379104137420654,2.690993309020996,15.778146743774414,19.21866855621338,3.4405218124389663,19.65978240966797,29.4299259185791,9.770143508911133,-9.519433490355809,-14.699449619340896,-5.180016128985088,-9.78139352798462,-14.801796436309814,-5.020402908325195,-4.683295345306399,-10.045083141326904,-5.361787796020505,7.318351745605469,1.612762451171875,-5.705589294433594
QM,rewrite_target_new,5000,7500,ADJACENT,5000,7500,0.0002,0.00013333333333333334,-6.666666666666667e-05,15.529173140060902,14.900808788919448,-0.6283643511414532,15.379104137420654,14.28664255142212,-1.0924615859985352,19.21866855621338,18.89886379241944,-0.31980476379393963,29.4299259185791,34.986602783203125,5.556676864624023,-14.699449619340896,-13.257269904836019,1.4421797145048778,-14.801796436309814,-12.660871505737305,2.1409249305725098,-10.045083141326904,-8.576912117004392,1.468171024322512,1.612762451171875,0.7669219970703125,-0.8458404541015625,15.529173140060902,14.900808788919448,-0.6283643511414532,15.379104137420654,14.28664255142212,-1.0924615859985352,19.21866855621338,18.89886379241944,-0.31980476379393963,29.4299259185791,34.986602783203125,5.556676864624023,-14.699449619340896,-13.257269904836019,1.4421797145048778,-14.801796436309814,-12.660871505737305,2.1409249305725098,-10.045083141326904,-8.576912117004392,1.468171024322512,1.612762451171875,0.7669219970703125,-0.8458404541015625
QM,rewrite_target_new,7500,10000,ADJACENT,7500,10000,0.00013333333333333334,0.0,-0.00013333333333333334,14.900808788919448,18.1170836751461,3.2162748862266533,14.28664255142212,16.431018829345703,2.144376277923584,18.89886379241944,26.522850036621094,7.623986244201653,34.986602783203125,46.767784118652344,11.781181335449219,-13.257269904836019,-16.684348787879944,-3.427078883043926,-12.660871505737305,-15.07767105102539,-2.416799545288086,-8.576912117004392,-9.050896644592285,-0.4739845275878931,0.7669219970703125,-3.065699577331543,-3.8326215744018555,14.900808788919448,18.1170836751461,3.2162748862266533,14.28664255142212,16.431018829345703,2.144376277923584,18.89886379241944,26.522850036621094,7.623986244201653,34.986602783203125,46.767784118652344,11.781181335449219,-13.257269904836019,-16.684348787879944,-3.427078883043926,-12.660871505737305,-15.07767105102539,-2.416799545288086,-8.576912117004392,-9.050896644592285,-0.4739845275878931,0.7669219970703125,-3.065699577331543,-3.8326215744018555
QM,rewrite_target_new,1000,10000,TOTAL_1K_TO_10K,1000,10000,0.93,0.0,-0.93,0.39745480413830225,18.1170836751461,17.7196288710078,0.029650879092514515,16.431018829345703,16.40136795025319,0.5983155071735383,26.522850036621094,25.924534529447556,14.34988784790039,46.767784118652344,32.41789627075195,4.3201547012329105,-16.684348787879944,-21.004503489112857,4.735401630401611,-15.07767105102539,-19.813072681427002,7.340288543701172,-9.050896644592285,-16.391185188293456,10.319852828979492,-3.065699577331543,-13.385552406311035,0.39745480413830225,18.1170836751461,17.7196288710078,0.029650879092514515,16.431018829345703,16.40136795025319,0.5983155071735383,26.522850036621094,25.924534529447556,14.34988784790039,46.767784118652344,32.41789627075195,4.3201547012329105,-16.684348787879944,-21.004503489112857,4.735401630401611,-15.07767105102539,-19.813072681427002,7.340288543701172,-9.050896644592285,-16.391185188293456,10.319852828979492,-3.065699577331543,-13.385552406311035
QM,rewrite_target_true,1000,1500,ADJACENT,1000,1500,0.002,0.020666666666666667,0.018666666666666665,12.648665793061257,8.482497103646397,-4.16616868941486,12.327365398406982,8.176867961883545,-4.1504974365234375,18.696574592590334,13.692798709869386,-5.003775882720948,30.25710678100586,26.786725997924805,-3.4703807830810547,-12.54943339395523,-7.601875226020813,4.9475581679344165,-12.277348041534424,-7.316514253616333,4.960833787918091,-6.5984820365905765,-2.0570099830627395,4.541472053527837,0.47058868408203125,3.1416425704956055,2.671053886413574,12.648665793061257,8.482497103646397,-4.16616868941486,12.327365398406982,8.176867961883545,-4.1504974365234375,18.696574592590334,13.692798709869386,-5.003775882720948,30.25710678100586,26.786725997924805,-3.4703807830810547,-12.54943339395523,-7.601875226020813,4.9475581679344165,-12.277348041534424,-7.316514253616333,4.960833787918091,-6.5984820365905765,-2.0570099830627395,4.541472053527837,0.47058868408203125,3.1416425704956055,2.671053886413574
QM,rewrite_target_true,1500,2000,ADJACENT,1500,2000,0.020666666666666667,0.017,-0.0036666666666666653,8.482497103646397,8.474606795177795,-0.007890308468601503,8.176867961883545,8.258056640625,0.08118867874145508,13.692798709869386,13.074188804626466,-0.6186099052429199,26.786725997924805,22.35100555419922,-4.435720443725586,-7.601875226020813,-6.956009767770767,0.6458654582500465,-7.316514253616333,-6.674329519271851,0.6421847343444824,-2.0570099830627395,-2.191984462738037,-0.1349744796752974,3.1416425704956055,4.767110824584961,1.6254682540893555,8.482497103646397,8.474606795177795,-0.007890308468601503,8.176867961883545,8.258056640625,0.08118867874145508,13.692798709869386,13.074188804626466,-0.6186099052429199,26.786725997924805,22.35100555419922,-4.435720443725586,-7.601875226020813,-6.956009767770767,0.6458654582500465,-7.316514253616333,-6.674329519271851,0.6421847343444824,-2.0570099830627395,-2.191984462738037,-0.1349744796752974,3.1416425704956055,4.767110824584961,1.6254682540893555
QM,rewrite_target_true,2000,3000,ADJACENT,2000,3000,0.017,0.0003333333333333333,-0.016666666666666666,8.474606795177795,12.924837661087514,4.4502308659097185,8.258056640625,13.094531059265137,4.836474418640137,13.074188804626466,16.04906177520752,2.9748729705810533,22.35100555419922,21.431304931640625,-0.9197006225585938,-6.956009767770767,-10.125586655139923,-3.169576887369156,-6.674329519271851,-10.141782283782959,-3.4674527645111084,-2.191984462738037,-5.7689220905303955,-3.5769376277923586,4.767110824584961,1.1862573623657227,-3.5808534622192383,8.474606795177795,12.924837661087514,4.4502308659097185,8.258056640625,13.094531059265137,4.836474418640137,13.074188804626466,16.04906177520752,2.9748729705810533,22.35100555419922,21.431304931640625,-0.9197006225585938,-6.956009767770767,-10.125586655139923,-3.169576887369156,-6.674329519271851,-10.141782283782959,-3.4674527645111084,-2.191984462738037,-5.7689220905303955,-3.5769376277923586,4.767110824584961,1.1862573623657227,-3.5808534622192383
QM,rewrite_target_true,3000,5000,ADJACENT,3000,5000,0.0003333333333333333,0.0,-0.0003333333333333333,12.924837661087514,15.767925546550751,2.8430878854632375,13.094531059265137,15.565693378448486,2.4711623191833496,16.04906177520752,19.35191593170166,3.302854156494142,21.431304931640625,30.601593017578125,9.1702880859375,-10.125586655139923,-14.929588987255096,-4.804002332115173,-10.141782283782959,-15.017548561096191,-4.875766277313232,-5.7689220905303955,-10.283754730224608,-4.5148326396942124,1.1862573623657227,-1.5236234664916992,-2.709880828857422,12.924837661087514,15.767925546550751,2.8430878854632375,13.094531059265137,15.565693378448486,2.4711623191833496,16.04906177520752,19.35191593170166,3.302854156494142,21.431304931640625,30.601593017578125,9.1702880859375,-10.125586655139923,-14.929588987255096,-4.804002332115173,-10.141782283782959,-15.017548561096191,-4.875766277313232,-5.7689220905303955,-10.283754730224608,-4.5148326396942124,1.1862573623657227,-1.5236234664916992,-2.709880828857422
QM,rewrite_target_true,5000,7500,ADJACENT,5000,7500,0.0,0.0,0.0,15.767925546550751,15.079824752616883,-0.6881007939338684,15.565693378448486,14.456904888153076,-1.1087884902954102,19.35191593170166,18.994277572631837,-0.3576383590698242,30.601593017578125,37.92354202270508,7.321949005126953,-14.929588987255096,-13.430398115444182,1.4991908718109137,-15.017548561096191,-12.848290920257568,2.169257640838623,-10.283754730224608,-8.679316425323487,1.6044383049011213,-1.5236234664916992,-3.437992572784424,-1.9143691062927246,15.767925546550751,15.079824752616883,-0.6881007939338684,15.565693378448486,14.456904888153076,-1.1087884902954102,19.35191593170166,18.994277572631837,-0.3576383590698242,30.601593017578125,37.92354202270508,7.321949005126953,-14.929588987255096,-13.430398115444182,1.4991908718109137,-15.017548561096191,-12.848290920257568,2.169257640838623,-10.283754730224608,-8.679316425323487,1.6044383049011213,-1.5236234664916992,-3.437992572784424,-1.9143691062927246
