arm,provenance,batch,state,population,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
CAP10,NEW_CHAIN_CPU_REDUCTION,1,RAW,CURRENT,NS,867,1000,86.7,100,0,153,1000,8,153,182,1030,0,11.14655751785962,11.162767887115479,15.984976005554199,17.37778596878052,20.26226949691772,0.00447071110829711,23.5407772064209,5.517617625697109,5.284813165664673,10.677096176147462,12.05524182319641,14.750675449371338,0.0008112476789392531,18.833627700805664,5.628939892162511,5.589984893798828,12.30826952457428,14.060804438591003,16.65558027902618,-10.171574706677347,19.774416603147984
CAP10,NEW_CHAIN_CPU_REDUCTION,1,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0022876566738705153,0.001498291443567723,0.00448633637279273,0.006740327691659331,0.016536184456199417,0.0001006075763143599,0.01855398900806904,14.69166202545166,14.730671882629395,19.79728183746338,20.856900215148926,23.708076553344736,4.541952133178711,25.40167808532715,14.68937436877779,14.730291143394425,19.794565127161334,20.856484265533798,23.70453715418772,4.525436330586672,25.40144041024905
CAP10,NEW_CHAIN_CPU_REDUCTION,1,SELECTED,CURRENT,PS,190,200,95.0,100,0,129,200,129,3,131,202,46,1.611278350718494,0.33695514500141144,4.731970643997192,6.403410243988035,9.530815353393551,0.0006015875260345638,11.461734771728516,9.990072557330132,9.713784217834473,15.009152507781982,16.19437427520752,19.58801752090454,0.7216129302978516,22.264461517333984,8.378794206611637,8.67988047003746,14.178467909572644,15.871814949437972,19.585765692731364,-6.579059481620789,22.262249771738425
CAP10,NEW_CHAIN_CPU_REDUCTION,1,SELECTED,CURRENT,NS,867,1000,86.7,100,0,153,1000,8,153,182,1030,0,11.146670526918024,11.162934303283691,15.985311031341553,17.37777042388916,20.26230421066284,0.004474746063351631,23.540807723999023,5.517631443039514,5.284989595413208,10.67696237564087,12.05484342575073,14.750673990249632,0.000811366830021143,18.833860397338867,5.62903908387851,5.589998245239258,12.308256271481515,14.060873627662659,16.655618462935088,-10.17014397494495,19.774626091122627
CAP10,NEW_CHAIN_CPU_REDUCTION,2,ENTRY,CURRENT,RS,11,100,11.0,100,0,0,100,0,24,2,102,0,10.991733702421188,10.900542736053467,15.26385021209717,16.883717441558836,20.48538850784302,1.0357626676559448,20.838943481445312,4.451756688440218,4.1197731494903564,8.577143287658691,10.592016744613646,12.935530462265016,0.004145956598222256,13.20704460144043,-6.53997701398097,-6.94448122382164,0.09977769851684667,1.5430214881896964,3.1526313877105725,-16.33160710334778,3.417236328125
CAP10,NEW_CHAIN_CPU_REDUCTION,2,ENTRY,CURRENT,PS,27,200,13.5,100,0,1,200,1,48,5,204,0,10.165945124030113,10.01245641708374,14.453694820404053,15.292102384567258,17.657336750030513,0.8536015748977661,18.71889305114746,4.767784352432937,4.176995038986206,9.89439868927002,11.867092323303222,14.449147605895988,0.006239221431314945,17.53217887878418,-5.398160771597177,-5.1267880499362946,0.5850383758544918,2.4011014938354487,4.928865894079203,-16.034850790165365,5.64109468460083
CAP10,NEW_CHAIN_CPU_REDUCTION,2,ENTRY,CURRENT,NS,879,1000,87.9,100,0,184,1000,4,184,194,1010,1,11.077602404415607,10.982839107513428,15.834592723846436,16.924705028533936,18.91296558380127,0.549962043762207,21.94896125793457,4.9906592787248085,4.572837829589844,10.151456451416017,11.840235328674314,14.837393646240233,0.0010636154329404235,19.14827537536621,6.086943125690799,6.511970520019531,12.439316686172969,13.85017778724432,17.01028863549698,-11.48295783996582,18.437237415462732
CAP10,NEW_CHAIN_CPU_REDUCTION,2,ENTRY,ACCEPTED_OLD,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0022876566738705153,0.001498291443567723,0.00448633637279273,0.006740327691659331,0.016536184456199417,0.0001006075763143599,0.01855398900806904,14.69166202545166,14.730671882629395,19.79728183746338,20.856900215148926,23.708076553344736,4.541952133178711,25.40167808532715,14.68937436877779,14.730291143394425,19.794565127161334,20.856484265533798,23.70453715418772,4.525436330586672,25.40144041024905
CAP10,NEW_CHAIN_CPU_REDUCTION,2,ENTRY,ACCEPTED_OLD,PS,190,200,95.0,100,0,129,200,129,3,131,202,46,1.611278350718494,0.33695514500141144,4.731970643997192,6.403410243988035,9.530815353393551,0.0006015875260345638,11.461734771728516,9.990072557330132,9.713784217834473,15.009152507781982,16.19437427520752,19.58801752090454,0.7216129302978516,22.264461517333984,8.378794206611637,8.67988047003746,14.178467909572644,15.871814949437972,19.585765692731364,-6.579059481620789,22.262249771738425
CAP10,NEW_CHAIN_CPU_REDUCTION,2,ENTRY,ACCEPTED_OLD,NS,867,1000,86.7,100,0,153,1000,8,153,182,1030,0,11.146670526918024,11.162934303283691,15.985311031341553,17.37777042388916,20.26230421066284,0.004474746063351631,23.540807723999023,5.517631443039514,5.284989595413208,10.67696237564087,12.05484342575073,14.750673990249632,0.000811366830021143,18.833860397338867,5.62903908387851,5.589998245239258,12.308256271481515,14.060873627662659,16.655618462935088,-10.17014397494495,19.774626091122627
CAP10,NEW_CHAIN_CPU_REDUCTION,2,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.006478211247667787,0.0012038848362863064,0.00427305265329779,0.017667815834283822,0.12824673503637365,6.329813186312094e-05,0.2276684045791626,14.022637448310853,14.073090553283691,19.04798469543457,20.747354793548585,22.820565261840827,2.9439778327941895,23.84391975402832,14.016159237063185,14.070888803165872,19.046792942885077,20.74485945759225,22.81992456125678,2.716309428215027,23.843499510374386
CAP10,NEW_CHAIN_CPU_REDUCTION,2,RAW,CURRENT,PS,188,200,94.0,100,0,128,200,128,3,132,204,48,1.753596114984466,0.30942128598690033,6.110783863067623,7.910745549201953,11.648821640014646,0.00023421882360707968,13.727699279785156,9.768590307161212,9.605825901031494,15.76122465133667,16.729657077789305,19.174595088958736,0.19578005373477936,20.24629783630371,8.014994192176745,8.172159793321043,14.652758225542492,16.303477303194807,18.116340752933162,-9.904305458068848,20.162126697599888
CAP10,NEW_CHAIN_CPU_REDUCTION,2,RAW,CURRENT,NS,864,1000,86.4,100,0,187,1000,6,187,197,1010,1,10.686948396265507,10.570156574249268,15.197842693328857,16.679429721832275,18.44423406600952,0.44420599937438965,22.107627868652344,4.958654597525834,4.4876673221588135,10.139342880249023,11.868127012252808,14.819366712570186,0.0013183006085455418,18.821561813354492,5.7282937987396725,6.047051846981049,11.840309578180314,12.994547031284307,16.407382239773867,-11.726410388946533,18.43294908851385
CAP10,NEW_CHAIN_CPU_REDUCTION,2,RAW,ACCEPTED_OLD,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.002607238387790858,0.0015567330992780626,0.004542488604784023,0.006921310164034366,0.025988237038254775,9.297892393078655e-05,0.03294102102518082,14.599508805274963,14.591456413269043,19.63360633850098,20.536813068389893,23.75017023086549,4.778562068939209,25.482898712158203,14.596901566887173,14.589440084266244,19.630787066368796,20.53628731968929,23.746926575369734,4.765031851828098,25.482679033564636
CAP10,NEW_CHAIN_CPU_REDUCTION,2,RAW,ACCEPTED_OLD,PS,191,200,95.5,100,0,127,200,127,3,129,202,45,1.560194168049784,0.36865878105163574,4.434696435928344,6.109717154502864,9.037199726104733,0.0005952732171863317,10.382796287536621,9.971221061646938,9.666597843170166,15.015136909484863,16.148045444488524,19.630633029937744,0.7167655229568481,22.23213768005371,8.411026893597155,8.814505338668823,14.247699633520096,15.926547214435411,19.479283599369225,-6.902768313884735,22.230067847063765
CAP10,NEW_CHAIN_CPU_REDUCTION,2,RAW,ACCEPTED_OLD,NS,862,1000,86.2,100,0,158,1000,8,158,187,1030,1,10.998945917571895,11.026119232177734,15.912953948974609,17.224191856384277,19.952201423645015,0.003360341303050518,23.65669822692871,5.4921434317693345,5.2376439571380615,10.660095596313477,11.937082624435424,14.57382490158081,0.0008373330347239971,17.615873336791992,5.50680248580256,5.3515589237213135,12.170743256807327,13.716950577497466,16.664025561213492,-10.550893236882985,19.850616618990898
CAP10,NEW_CHAIN_CPU_REDUCTION,2,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.006478211247667787,0.0012038848362863064,0.00427305265329779,0.017667815834283822,0.12824673503637365,6.329813186312094e-05,0.2276684045791626,14.022637448310853,14.073090553283691,19.04798469543457,20.747354793548585,22.820565261840827,2.9439778327941895,23.84391975402832,14.016159237063185,14.070888803165872,19.046792942885077,20.74485945759225,22.81992456125678,2.716309428215027,23.843499510374386
CAP10,NEW_CHAIN_CPU_REDUCTION,2,SELECTED,CURRENT,PS,188,200,94.0,100,0,128,200,128,3,132,204,48,1.753596114984466,0.30942128598690033,6.110783863067623,7.910745549201953,11.648821640014646,0.00023421882360707968,13.727699279785156,9.768590307161212,9.605825901031494,15.76122465133667,16.729657077789305,19.174595088958736,0.19578005373477936,20.24629783630371,8.014994192176745,8.172159793321043,14.652758225542492,16.303477303194807,18.116340752933162,-9.904305458068848,20.162126697599888
CAP10,NEW_CHAIN_CPU_REDUCTION,2,SELECTED,CURRENT,NS,864,1000,86.4,100,0,187,1000,6,187,197,1010,1,10.686948396265507,10.570156574249268,15.197842693328857,16.679429721832275,18.44423406600952,0.44420599937438965,22.107627868652344,4.958654597525834,4.4876673221588135,10.139342880249023,11.868127012252808,14.819366712570186,0.0013183006085455418,18.821561813354492,5.7282937987396725,6.047051846981049,11.840309578180314,12.994547031284307,16.407382239773867,-11.726410388946533,18.43294908851385
CAP10,NEW_CHAIN_CPU_REDUCTION,2,SELECTED,ACCEPTED_OLD,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.002607238387790858,0.0015567330992780626,0.004542488604784023,0.006921310164034366,0.025988237038254775,9.297892393078655e-05,0.03294102102518082,14.599508805274963,14.591456413269043,19.63360633850098,20.536813068389893,23.75017023086549,4.778562068939209,25.482898712158203,14.596901566887173,14.589440084266244,19.630787066368796,20.53628731968929,23.746926575369734,4.765031851828098,25.482679033564636
CAP10,NEW_CHAIN_CPU_REDUCTION,2,SELECTED,ACCEPTED_OLD,PS,191,200,95.5,100,0,127,200,127,3,129,202,45,1.560194168049784,0.36865878105163574,4.434696435928344,6.109717154502864,9.037199726104733,0.0005952732171863317,10.382796287536621,9.971221061646938,9.666597843170166,15.015136909484863,16.148045444488524,19.630633029937744,0.7167655229568481,22.23213768005371,8.411026893597155,8.814505338668823,14.247699633520096,15.926547214435411,19.479283599369225,-6.902768313884735,22.230067847063765
CAP10,NEW_CHAIN_CPU_REDUCTION,2,SELECTED,ACCEPTED_OLD,NS,862,1000,86.2,100,0,158,1000,8,158,187,1030,1,10.998945917571895,11.026119232177734,15.912953948974609,17.224191856384277,19.952201423645015,0.003360341303050518,23.65669822692871,5.4921434317693345,5.2376439571380615,10.660095596313477,11.937082624435424,14.57382490158081,0.0008373330347239971,17.615873336791992,5.50680248580256,5.3515589237213135,12.170743256807327,13.716950577497466,16.664025561213492,-10.550893236882985,19.850616618990898
CAP10,NEW_CHAIN_CPU_REDUCTION,3,ENTRY,CURRENT,RS,8,100,8.0,100,0,0,100,0,22,2,102,0,10.42026097536087,9.868990421295166,14.948078632354738,16.454138660430907,18.800981616973882,1.838285207748413,19.917905807495117,4.490781802932033,4.288944244384766,8.831477451324464,10.132853078842164,11.462774610519435,0.0015088851796463132,16.593345642089844,-5.929479172428837,-5.650726318359375,-0.40574159622192285,0.6768272876739483,3.2952673888206516,-16.901017665863037,3.9985599517822266
CAP10,NEW_CHAIN_CPU_REDUCTION,3,ENTRY,CURRENT,PS,21,200,10.5,100,0,2,200,2,26,6,204,0,10.096940507888794,10.108649730682373,13.984006881713867,15.275239944458006,18.387226428985596,0.8076415061950684,18.963727951049805,4.889304986053612,4.542365312576294,9.214192199707032,10.220210981369013,11.903273696899413,0.005148723255842924,13.86950397491455,-5.207635521835182,-5.087327718734741,0.16311702728271474,1.1714948177337616,3.029491922855365,-14.917571544647217,6.68515944480896
CAP10,NEW_CHAIN_CPU_REDUCTION,3,ENTRY,CURRENT,NS,884,1000,88.4,100,0,164,1000,1,164,194,1030,1,10.56821242916584,10.584721565246582,15.405956649780274,16.809077262878418,20.516793594360347,0.9637227058410645,24.961467742919922,5.200782028825953,4.725008010864258,10.123752021789553,11.62751803398132,14.375672273635864,0.0007350126979872584,19.682323455810547,5.367430400339886,5.28362138569355,11.475951337814331,12.584395778179168,14.344200487844645,-7.868194580078125,19.02624517446384
CAP10,NEW_CHAIN_CPU_REDUCTION,3,ENTRY,ACCEPTED_OLD,RS,200,200,100.0,200,0,200,200,200,0,203,203,200,0.004542723632330308,0.0012906205956824124,0.004481784161180254,0.00799867848400019,0.07817524038255169,6.329813186312094e-05,0.2276684045791626,14.311073083877563,14.360315322875977,19.40701026916504,20.747354793548585,23.73378044128418,2.9439778327941895,25.482898712158203,14.306530360245233,14.359240404672164,19.40491329031065,20.74485945759225,23.730534780137823,2.716309428215027,25.482679033564636
CAP10,NEW_CHAIN_CPU_REDUCTION,3,ENTRY,ACCEPTED_OLD,PS,379,400,94.75,200,0,255,400,255,6,261,406,93,1.656895107911514,0.31864170730113983,5.364345836639405,7.715908789634704,10.494613428115839,0.00023421882360707968,13.727682113647461,9.869905147925019,9.635974884033203,15.390889167785646,16.33198595046996,19.630633029937744,0.19578221440315247,22.23213768005371,8.213010040013506,8.550369281321764,14.512060077860955,16.146308552939445,19.280542523199692,-9.904297828674316,22.230067847063765
CAP10,NEW_CHAIN_CPU_REDUCTION,3,ENTRY,ACCEPTED_OLD,NS,1726,2000,86.3,200,0,345,2000,14,345,384,2040,2,10.842947225285227,10.796008110046387,15.489713478088381,16.91382255554199,19.40227237701416,0.003360341303050518,23.65669822692871,5.225398870963137,4.878246307373047,10.450866603851319,11.905162668228149,14.648528480529786,0.0008373330347239971,18.821575164794922,5.617548354322091,5.7434733510017395,12.039430034160615,13.361400695517657,16.661071933805943,-11.726384162902832,19.850616618990898
CAP10,NEW_CHAIN_CPU_REDUCTION,3,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.0020703572794081994,0.0009760859829839319,0.0038474111584946577,0.005605960614047941,0.022241335567086972,3.9219088648678735e-05,0.029133928939700127,14.634109196662903,14.659998416900635,19.583187866210945,21.601367378234862,23.98925281524659,4.2711052894592285,25.883831024169922,14.632038839383494,14.659198655082946,19.582728839042836,21.60050525999977,23.988854002964374,4.2489335760474205,25.88369000951934
CAP10,NEW_CHAIN_CPU_REDUCTION,3,RAW,CURRENT,PS,189,200,94.5,100,0,116,200,116,4,120,204,45,1.8602533622803639,0.6205365061759949,5.964952945709228,7.798405385017393,9.038897094726549,5.8530047681415454e-05,11.167681694030762,10.235350582040846,10.042444229125977,15.457040405273437,17.42612380981445,20.727404117584218,0.07780898362398148,22.5317325592041,8.375097219760482,8.552838305011392,14.592985858820246,17.139946566532302,20.697004755502554,-5.593623034656048,22.53151121205883
CAP10,NEW_CHAIN_CPU_REDUCTION,3,RAW,CURRENT,NS,865,1000,86.5,100,0,168,1000,5,168,198,1030,1,10.050271583437919,10.03309965133667,14.96389684677124,16.18591146469116,19.34716596603393,0.6636276245117188,24.47452163696289,5.163707718594408,4.763073205947876,10.001531887054444,11.55187792778015,14.31894606590271,0.000933926145080477,19.50746726989746,4.886563864843512,4.825189113616943,10.902654832601549,12.143748972681351,13.642433999739588,-10.204684257507324,18.434222967363894
CAP10,NEW_CHAIN_CPU_REDUCTION,3,RAW,ACCEPTED_OLD,RS,200,200,100.0,200,0,200,200,200,0,203,203,200,0.006313928829586075,0.001427108480129391,0.004952223598957061,0.011926664644852245,0.07622305072844017,7.1403817855753e-05,0.49578678607940674,14.286413321495056,14.281490325927734,19.392530822753905,20.558210563659667,23.601178131103513,2.500621795654297,25.943084716796875,14.28009939266547,14.278963060118258,19.39175213918206,20.557783916479817,23.597754080360755,2.00483500957489,25.942891020458774
CAP10,NEW_CHAIN_CPU_REDUCTION,3,RAW,ACCEPTED_OLD,PS,382,400,95.5,200,0,259,400,259,5,265,406,95,1.6108943503051705,0.31217172741889954,4.840391111373906,7.501465559005733,10.610463180541984,0.00033778208307921886,14.011209487915039,9.891305756382645,9.681895732879639,15.277207374572756,16.680652332305907,19.398270874023435,0.2372497171163559,21.991443634033203,8.280411406077473,8.47063010558486,14.359239746537064,16.195835611608345,19.39291641031392,-10.062464237213135,21.988890334032476
CAP10,NEW_CHAIN_CPU_REDUCTION,3,RAW,ACCEPTED_OLD,NS,1715,2000,85.75,200,0,351,2000,15,351,391,2040,2,10.577845208560117,10.44401741027832,15.269882488250733,16.72210340499878,18.92575096130371,0.003457403741776943,23.506195068359375,5.193937323485152,4.816564559936523,10.394954967498782,11.773084783554076,14.5859801197052,0.0011013639159500599,18.099451065063477,5.383907885074965,5.502766728401184,11.718905913829806,13.130654236674307,16.492100799202454,-11.449163913726807,19.720948807895184
CAP10,NEW_CHAIN_CPU_REDUCTION,3,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.0020703532515108235,0.000976979179540649,0.0038652842864394248,0.005619291542097923,0.022138374820351636,3.9219088648678735e-05,0.029100002720952034,14.63359468460083,14.658410549163818,19.58366012573243,21.600457763671873,23.990054264068615,4.275912761688232,25.882213592529297,14.631524331349318,14.657610608823234,19.583200669620425,21.59959546080208,23.989655922461544,4.253844706341624,25.88207245868398
CAP10,NEW_CHAIN_CPU_REDUCTION,3,SELECTED,CURRENT,PS,189,200,94.5,100,0,116,200,116,4,120,204,45,1.8604065030853416,0.6200549900531769,5.963456487655639,7.798201227188108,9.037742633819565,5.8530047681415454e-05,11.166770935058594,10.235003894269466,10.043285846710205,15.4581130027771,17.42660217285156,20.725933208465566,0.07777589559555054,22.528339385986328,8.374597391184125,8.552683373913169,14.59254824915515,17.139502255654946,20.695510843591755,-5.594136297702789,22.52811768128595
CAP10,NEW_CHAIN_CPU_REDUCTION,3,SELECTED,CURRENT,NS,865,1000,86.5,100,0,168,1000,5,168,198,1030,1,10.050365466952323,10.033349990844727,14.963697624206544,16.18680601119995,19.34651977539062,0.6634164452552795,24.474517822265625,5.163750002454326,4.763009071350098,10.001164722442628,11.551433229446411,14.321030530929566,0.000933926145080477,19.507404327392578,4.886615464497998,4.825094223022461,10.90317345261574,12.143128083017654,13.643493406511842,-10.205190122127533,18.43444433878176
CAP10,NEW_CHAIN_CPU_REDUCTION,3,SELECTED,ACCEPTED_OLD,RS,200,200,100.0,200,0,200,200,200,0,203,203,200,0.006310363152333593,0.0014269298408180475,0.0049508239142596715,0.011928809015080297,0.07623092345893372,7.1403817855753e-05,0.49521297216415405,14.286453642845153,14.281403541564941,19.3928409576416,20.558213901519775,23.601460494995116,2.5008749961853027,25.943185806274414,14.28014327969282,14.278876156895421,19.392062524164793,20.557787254339924,23.598036797151433,2.0056620240211487,25.942992109936313
CAP10,NEW_CHAIN_CPU_REDUCTION,3,SELECTED,ACCEPTED_OLD,PS,382,400,95.5,200,0,259,400,259,5,265,406,95,1.6109031474986113,0.31212106347084045,4.840608692169194,7.501424694061275,10.610291090011588,0.00033778208307921886,14.011763572692871,9.891181611157954,9.682519912719727,15.27736349105835,16.68094720840454,19.398271636962885,0.2372201830148697,21.9918212890625,8.280278463659343,8.470187075436115,14.358887906279419,16.19624295133399,19.39291946667712,-10.06287670135498,21.989267632365227
CAP10,NEW_CHAIN_CPU_REDUCTION,3,SELECTED,ACCEPTED_OLD,NS,1715,2000,85.75,200,0,351,2000,15,351,391,2040,2,10.577947858277941,10.44461965560913,15.26999969482422,16.721760749816895,18.925959606170654,0.0034602549858391285,23.506206512451172,5.193973073933099,4.816726207733154,10.395004940032962,11.773338317871092,14.5863943195343,0.0011013639159500599,18.098892211914062,5.383974784344842,5.502941578626633,11.71964592933655,13.13053890764713,16.492272037395743,-11.449286937713623,19.72110154479742
CAP10,NEW_CHAIN_CPU_REDUCTION,4,ENTRY,CURRENT,RS,14,100,14.0,100,0,1,100,1,22,2,101,1,9.824975681304931,9.869383335113525,14.688536643981934,16.47058916091919,18.475102634429945,2.098240375518799,20.93771743774414,4.767483700220473,4.122333526611328,10.70024518966675,11.327690410614013,13.914863328933722,0.006157356780022383,15.103790283203125,-5.057491981084459,-4.990478098392487,1.0978237628936809,3.081523919105529,4.914901843071,-16.474723510444164,8.050960063934326
CAP10,NEW_CHAIN_CPU_REDUCTION,4,ENTRY,CURRENT,PS,35,200,17.5,100,0,2,200,2,42,4,202,0,9.057641074061394,8.86035966873169,13.887183284759521,14.904473161697384,16.906479511260986,0.8343745470046997,18.934907913208008,4.595702364577446,4.273321151733398,8.904165077209472,11.257266616821282,13.130273447036737,0.0025329669006168842,17.076478958129883,-4.461938709483948,-4.363243579864502,1.1500905036926266,2.8868187069892874,5.466568318605393,-18.71507804095745,8.909764766693115
CAP10,NEW_CHAIN_CPU_REDUCTION,4,ENTRY,CURRENT,NS,841,1000,84.1,100,0,198,1000,12,198,198,1000,2,10.144407001726329,10.041171550750732,14.9567551612854,16.81612310409546,20.464387550353997,0.09126930683851242,22.785072326660156,5.359993726134999,4.996917724609375,10.821993064880372,12.085188770294188,15.022400503158568,0.0020374746527522802,17.78227424621582,4.784413275591331,4.374692440032959,11.132522843778133,13.270470225810998,16.64900200471282,-9.450146198272705,20.411499999463558
CAP10,NEW_CHAIN_CPU_REDUCTION,4,ENTRY,ACCEPTED_OLD,RS,300,300,100.0,300,0,300,300,300,0,305,305,300,0.004897025366796394,0.0012052541715092957,0.004690738767385484,0.007413326017558601,0.07243928171694275,3.9219088648678735e-05,0.49521297216415405,14.402168003718058,14.384977340698242,19.508132171630862,20.954083156585696,23.82658857345581,2.5008749961853027,25.943185806274414,14.397270978351262,14.383751130779274,19.50736467622337,20.953373187396213,23.82619589170965,2.0056620240211487,25.942992109936313
CAP10,NEW_CHAIN_CPU_REDUCTION,4,ENTRY,ACCEPTED_OLD,PS,571,600,95.16666666666667,300,0,375,600,375,9,385,610,140,1.694070932694188,0.36775723099708557,5.620808172225953,7.716532039642334,10.584408140182495,5.8530047681415454e-05,14.011763572692871,10.005789038861792,9.766523838043213,15.35999212265015,16.78229150772095,19.797382678985596,0.07777589559555054,22.528339385986328,8.311718106167604,8.537814378738403,14.537891502023195,16.46663564066402,19.704692651040386,-10.06287670135498,22.52811768128595
CAP10,NEW_CHAIN_CPU_REDUCTION,4,ENTRY,ACCEPTED_OLD,NS,2580,3000,86.0,300,0,519,3000,20,519,589,3070,3,10.402087061169402,10.299159049987793,15.187598323822021,16.63979721069336,19.054275321960446,0.0034602549858391285,24.474517822265625,5.183898716773508,4.804022550582886,10.213225936889648,11.7446033000946,14.53451333045959,0.000933926145080477,19.507404327392578,5.2181883443958945,5.2298173904418945,11.392008549720048,12.784847301244728,15.935698568671906,-11.449286937713623,19.72110154479742
CAP10,NEW_CHAIN_CPU_REDUCTION,4,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0015372313489024237,0.0009886501939035952,0.0027437198441475643,0.005062623228877783,0.008864744715392605,2.7417760065873154e-05,0.01199332159012556,15.299622726440429,15.322152614593506,20.454177474975587,23.221156978607176,26.444341411590578,6.914021968841553,26.59783363342285,15.298085495091527,15.320613081334159,20.45367085760518,23.22108606956872,26.44359204894572,6.910457771504298,26.59674858325161
CAP10,NEW_CHAIN_CPU_REDUCTION,4,RAW,CURRENT,PS,197,200,98.5,100,0,147,200,147,0,149,202,56,1.3509961182003463,0.14596567302942276,4.97545747756958,6.465817737579345,10.779318847656244,9.738924563862383e-05,12.239458084106445,10.917483226954937,10.717086791992188,15.846865177154541,17.928396701812716,23.08076463699339,0.8688604235649109,25.187318801879883,9.566487108754592,9.115800173487514,15.257534321595449,17.81066712454922,23.075064892200736,-2.4909191131591797,25.18372609652579
CAP10,NEW_CHAIN_CPU_REDUCTION,4,RAW,CURRENT,NS,809,1000,80.9,100,0,189,1000,18,189,189,1000,2,9.738345477073898,9.71425724029541,14.518076324462891,16.431772613525386,20.411467094421383,6.854299135738984e-05,24.69624137878418,5.526059496336616,5.221242904663086,10.9907470703125,12.369796848297119,15.520038652420045,0.0025064502842724323,20.694486618041992,4.21228598073728,4.001535356044769,10.562220692634583,12.222309079673138,16.45467300415039,-20.694418075050635,20.35754431784153
CAP10,NEW_CHAIN_CPU_REDUCTION,4,RAW,ACCEPTED_OLD,RS,300,300,100.0,300,0,300,300,300,0,305,305,300,0.0068218140804431945,0.001177690050099045,0.00487996358424426,0.010417231079190993,0.0725255463272333,3.886147169396281e-05,0.7315217852592468,14.381988960107167,14.4290132522583,19.55905990600586,21.001767349243167,23.838393516540524,3.4788992404937744,26.107633590698242,14.375167146026724,14.427698563231388,19.558309065151846,21.001006404048535,23.83800011982006,2.7473774552345276,26.10749448313436
CAP10,NEW_CHAIN_CPU_REDUCTION,4,RAW,ACCEPTED_OLD,PS,572,600,95.33333333333333,300,0,384,600,384,8,394,610,144,1.6777160349111728,0.37101471424102783,5.291655111312867,7.634474062919615,9.98803256988525,6.16293036728166e-05,13.56364917755127,10.017994619881113,9.831073760986328,15.314952182769778,16.883712196350096,19.40835474014282,0.07143716514110565,22.560861587524414,8.34027858496994,8.513142481446266,14.430530339945108,16.529973051697016,19.406419285492735,-9.741238117218018,22.56065799877979
CAP10,NEW_CHAIN_CPU_REDUCTION,4,RAW,ACCEPTED_OLD,NS,2571,3000,85.7,300,0,517,3000,25,517,587,3070,3,10.190455206945462,10.133760452270508,14.9815167427063,16.430188655853268,18.77894813537596,0.002643544925376773,23.70255470275879,5.171961443055634,4.802347898483276,10.186190509796141,11.774011182785033,14.309962348937987,0.000860320869833231,18.8198184967041,5.018493763889826,4.949626207351685,11.192760825157166,12.631641590595242,15.56631466731429,-11.434233129024506,19.70791233330965
CAP10,NEW_CHAIN_CPU_REDUCTION,4,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0015372313489024237,0.0009886501939035952,0.0027437198441475643,0.005062623228877783,0.008864744715392605,2.7417760065873154e-05,0.01199332159012556,15.299622726440429,15.322152614593506,20.454177474975587,23.221156978607176,26.444341411590578,6.914021968841553,26.59783363342285,15.298085495091527,15.320613081334159,20.45367085760518,23.22108606956872,26.44359204894572,6.910457771504298,26.59674858325161
CAP10,NEW_CHAIN_CPU_REDUCTION,4,SELECTED,CURRENT,PS,197,200,98.5,100,0,147,200,147,0,149,202,56,1.3509961182003463,0.14596567302942276,4.97545747756958,6.465817737579345,10.779318847656244,9.738924563862383e-05,12.239458084106445,10.917483226954937,10.717086791992188,15.846865177154541,17.928396701812716,23.08076463699339,0.8688604235649109,25.187318801879883,9.566487108754592,9.115800173487514,15.257534321595449,17.81066712454922,23.075064892200736,-2.4909191131591797,25.18372609652579
CAP10,NEW_CHAIN_CPU_REDUCTION,4,SELECTED,CURRENT,NS,809,1000,80.9,100,0,189,1000,18,189,189,1000,2,9.738345477073898,9.71425724029541,14.518076324462891,16.431772613525386,20.411467094421383,6.854299135738984e-05,24.69624137878418,5.526059496336616,5.221242904663086,10.9907470703125,12.369796848297119,15.520038652420045,0.0025064502842724323,20.694486618041992,4.21228598073728,4.001535356044769,10.562220692634583,12.222309079673138,16.45467300415039,-20.694418075050635,20.35754431784153
