arm,provenance,batch,scope,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
CAP100,NEW_CHAIN_CPU_REDUCTION,10,ACTIVE_TARGET,PS,1945,1996,97.44488977955912,998,0,1355,1996,1355,10,1384,2026,515,1.5281073653729813,0.3071211278438568,5.047885894775391,7.0121036767959595,9.911779975891111,4.756337511935271e-05,16.08720588684082,10.14501899244163,9.965770244598389,15.260114669799805,16.767803192138672,20.055378246307367,0.07689021527767181,25.077251434326172,8.616911627068648,8.600170664023608,14.435868792468682,16.360072786570527,20.054466264728394,-9.07746696472168,25.076258318149485
CAP100,NEW_CHAIN_CPU_REDUCTION,10,SUPERSEDED,PS,0,2,0.0,1,0,0,2,0,0,0,2,0,6.271625518798828,6.271625518798828,7.575533294677735,7.738521766662597,7.868912544250488,4.641740798950195,7.901510238647461,4.969676375389099,4.969676375389099,6.451460146903992,6.636683118343353,6.784861495494843,3.1174466609954834,6.821906089782715,-1.301949143409729,-1.301949143409729,-1.1240731477737427,-1.1018386483192444,-1.0840510487556458,-1.524294137954712,-1.079604148864746
CAP100,NEW_CHAIN_CPU_REDUCTION,10,UNKNOWN,PS,0,2,0.0,1,0,0,2,0,2,0,2,0,4.670505523681641,4.670505523681641,4.841274261474609,4.8626203536987305,4.879697227478028,4.45704460144043,4.883966445922852,0.5212276875972748,0.5212276875972748,0.8114377200603485,0.8477139741182327,0.8767349773645401,0.15846514701843262,0.8839902281761169,-4.149277836084366,-4.149277836084366,-3.688299065828323,-3.630676719546318,-3.584578842520714,-4.725501298904419,-3.5730543732643127
CAP100,NEW_CHAIN_CPU_REDUCTION,10,ACCEPTED_ONLY,PS,1945,1998,97.34734734734735,999,0,1355,1998,1355,10,1384,2028,515,1.532855631792827,0.30891938507556915,5.067057085037231,7.025573158264158,9.911156044006347,4.756337511935271e-05,16.08720588684082,10.139838469301438,9.961833000183105,15.257537460327148,16.767025756835938,20.05279787063598,0.07689021527767181,25.077251434326172,8.60698283750861,8.595843045040965,14.427882017148656,16.354213408916248,20.051875443860478,-9.07746696472168,25.076258318149485
CAP100,NEW_CHAIN_CPU_REDUCTION,10,UNACCEPTED_ONLY,PS,0,2,0.0,1,0,0,2,0,2,0,2,0,4.670505523681641,4.670505523681641,4.841274261474609,4.8626203536987305,4.879697227478028,4.45704460144043,4.883966445922852,0.5212276875972748,0.5212276875972748,0.8114377200603485,0.8477139741182327,0.8767349773645401,0.15846514701843262,0.8839902281761169,-4.149277836084366,-4.149277836084366,-3.688299065828323,-3.630676719546318,-3.584578842520714,-4.725501298904419,-3.5730543732643127
CAP100,NEW_CHAIN_CPU_REDUCTION,mixed1-10,ONLINE_OWN_BATCH_NOT_RETENTION,NS,8365,10000,83.65,1000,0,1949,10000,165,1949,2058,10110,13,9.816970380623571,9.77323055267334,14.71459321975708,16.09797554016113,18.7495512008667,5.9602869441732764e-05,24.761199951171875,5.175308739908592,4.732331275939941,10.433167362213135,12.06915464401245,15.082795610427857,0.0008112476789392531,21.968242645263672,4.641661640714979,4.637081861495972,10.767924332618716,12.415733045339582,15.762298304587604,-21.96818304239423,20.223622400313616
CAP100,NEW_CHAIN_CPU_REDUCTION,10,ACTIVE_TARGET,NS,8035,9980,80.51102204408818,998,0,1798,9980,245,1798,1908,10090,10,9.278394575695962,9.263845443725586,14.178780555725098,15.527353382110594,18.09009353637695,7.450303382938728e-05,24.597673416137695,5.313930203057422,4.8689539432525635,10.603966903686526,12.259694528579711,15.029458522796629,0.000839238753542304,22.84797477722168,3.964464372638542,3.990403652191162,10.012597897276285,11.620342886447906,15.002335768193001,-22.430738224182278,19.177985407412052
CAP100,NEW_CHAIN_CPU_REDUCTION,10,SUPERSEDED,NS,7,10,70.0,1,0,1,10,1,1,1,10,0,6.700761699676514,6.500537633895874,9.068276977539062,9.084342765808106,9.09719539642334,1.588813304901123,9.100408554077148,5.362215876579285,4.847790718078613,8.834396171569823,9.49477663040161,10.02308099746704,2.1573479175567627,10.155157089233398,1.338545823097229,2.516361355781555,3.334399604797363,3.5738120794296258,3.765342059135437,-2.9498701095581055,3.8132245540618896
CAP100,NEW_CHAIN_CPU_REDUCTION,10,UNKNOWN,NS,10,10,100.0,1,0,4,10,0,4,4,10,0,8.202906465530395,8.62040376663208,9.73429079055786,10.712398862838743,11.494885320663453,4.319940090179443,11.690506935119629,2.5053432047367097,1.7709136009216309,4.985058546066283,6.5787295103073085,7.853666281700135,0.5381331443786621,8.17240047454834,5.697563260793686,6.100937187671661,8.15684847831726,8.540883088111876,8.848110775947571,1.2766227722167969,8.924917697906494
CAP100,NEW_CHAIN_CPU_REDUCTION,10,ACCEPTED_ONLY,NS,8042,9990,80.50050050050051,999,0,1799,9990,246,1799,1909,10100,10,9.275814362606855,9.259356021881104,14.177815914154053,15.523219394683831,18.089983673095702,7.450303382938728e-05,24.597673416137695,5.313978537064951,4.8689539432525635,10.59603309631348,12.249080705642683,15.02933931350708,0.000839238753542304,22.84797477722168,3.961835825541904,3.985337495803833,10.005157523974779,11.618568134307859,15.001712340861562,-22.430738224182278,19.177985407412052
CAP100,NEW_CHAIN_CPU_REDUCTION,10,UNACCEPTED_ONLY,NS,10,10,100.0,1,0,4,10,0,4,4,10,0,8.202906465530395,8.62040376663208,9.73429079055786,10.712398862838743,11.494885320663453,4.319940090179443,11.690506935119629,2.5053432047367097,1.7709136009216309,4.985058546066283,6.5787295103073085,7.853666281700135,0.5381331443786621,8.17240047454834,5.697563260793686,6.100937187671661,8.15684847831726,8.540883088111876,8.848110775947571,1.2766227722167969,8.924917697906494
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,5,FULL_SEEN,RS,500,500,100.0,500,0,499,500,499,0,506,507,499,0.008768772969553537,0.0011597700067795813,0.004504260653629899,0.006224967655725763,0.03885310508310782,2.586808113846928e-05,2.151254177093506,14.626626359939575,14.530276775360107,19.917228507995606,21.82726955413818,25.220244731903076,4.4049787521362305,26.466487884521484,14.617857586970022,14.5230683303962,19.91642439457064,21.82658578951668,25.219663905641937,2.3397703170776367,26.465992335113697
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,5,FULL_SEEN,PS,965,1000,96.5,500,0,658,1000,658,7,672,1014,246,1.5784244961931582,0.298939973115921,5.290674638748169,7.1978755235671965,9.770345296859741,5.602679812000133e-05,13.611385345458984,10.057450099103153,9.804427146911621,15.11969728469849,16.870479011535643,20.109040336608878,0.07480271905660629,24.637853622436523,8.479025602909994,8.435370776802301,14.333601704160902,16.4439493911108,20.108640957335147,-9.811179637908936,24.617709573358297
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,5,FULL_SEEN,NS,4205,5000,84.1,500,0,926,5000,61,926,996,5070,4,9.892108268257548,9.791511535644531,14.679126739501953,16.19071912765503,18.933652896881114,5.781483559985645e-05,24.662193298339844,5.173359796721884,4.744820594787598,10.367854976654053,11.952339506149293,14.876484041214008,0.000560245884116739,21.493980407714844,4.7187484715356645,4.64210718870163,10.82880700826645,12.376897251605987,15.489612430855669,-21.493922592879244,20.108695451170206
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,FULL_SEEN,RS,999,1000,99.9,1000,0,995,1000,995,1,1010,1015,995,0.027173619655124638,0.0011426236596889794,0.004834604822099211,0.007874043565243481,0.2374393714964389,3.516612196108326e-05,6.379707336425781,14.532833154916764,14.466029644012451,19.790038871765137,21.602832794189453,24.646196975708005,1.4309569597244263,26.458187103271484,14.505659535261639,14.46424240124179,19.78982503876905,21.602001735710655,24.645492497943778,-4.948750376701355,26.458021535276202
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,FULL_SEEN,PS,1938,2000,96.9,1000,0,1333,2000,1333,13,1362,2030,502,1.5607624247615368,0.2968094199895859,5.110483741760254,6.994409227371214,10.066462783813476,5.1377883210079744e-05,16.327985763549805,10.109776081565768,9.97685194015503,15.290744018554689,16.788891410827638,20.217024440765382,0.07232225686311722,24.79403305053711,8.549013656804231,8.486395478248596,14.431758857937531,16.372121703694575,20.049367606649174,-9.518194437026978,24.792759633623064
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,FULL_SEEN,NS,8042,10000,80.42,1000,0,1812,10000,246,1812,1922,10110,9,9.274903475074694,9.270522117614746,14.181492710113526,15.517381381988525,18.127377185821544,6.48477507638745e-05,24.560728073120117,5.298298381897795,4.857595920562744,10.525167751312257,12.25320873260498,14.847171611785893,0.0005797850899398327,23.05821990966797,3.976605093176898,4.0002546310424805,10.061183819174767,11.623805356025695,14.937746917605404,-21.25591278286447,19.198036015033722
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,FIRST500,RS,499,500,99.8,500,0,497,500,497,1,504,507,497,0.03674663559736655,0.0012067424831911922,0.005580049892887476,0.011586438305675932,0.3159301018714876,3.516612196108326e-05,6.379707336425781,14.474766087770462,14.510038375854492,19.768299293518066,21.68439359664917,25.176371707916257,1.4309569597244263,26.458187103271484,14.438019452173096,14.507074923312757,19.762881781556644,21.684100934705928,25.17577724261762,-4.948750376701355,26.458021535276202
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,FIRST500,PS,968,1000,96.8,500,0,669,1000,669,6,683,1014,252,1.5425214556567917,0.32726070284843445,4.963911914825441,7.079285478591919,9.497483425140377,5.1377883210079744e-05,13.081652641296387,9.99863443223387,9.718003749847412,15.177829360961915,16.854123020172118,20.319045429229735,0.07232225686311722,24.79403305053711,8.456112976577078,8.365469798212871,14.270762924849988,16.592456711968403,20.190053151287135,-9.096866846084595,24.792759633623064
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,FIRST500,NS,4002,5000,80.04,500,0,842,5000,115,842,912,5070,2,9.3269716119498,9.272356986999512,14.206864452362062,15.6847460269928,18.654887371063246,6.48477507638745e-05,24.560728073120117,5.405086244124244,5.012371778488159,10.62768955230713,12.311846637725832,15.127404289245606,0.0005797850899398327,23.05821990966797,3.921885367825556,3.948981285095215,10.035920851211994,11.675692998617889,15.065954927285203,-21.25591278286447,19.198036015033722
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,mixed1-10,ONLINE_OWN_BATCH_NOT_RETENTION,RS,1000,1000,100.0,1000,0,999,1000,999,0,1014,1015,999,0.004509841999593846,0.001088443910703063,0.004018957912921906,0.005961967865005129,0.019659941364079694,2.6464111215318553e-05,1.076866626739502,14.669523435711861,14.522191047668457,19.980268859863283,21.816979980468748,24.53668809890747,1.8882895708084106,26.71026611328125,14.665013593712267,14.52036809665151,19.977986792940648,21.816462377084825,24.536422461994658,1.6426944881677628,26.709841937408783
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,ACTIVE_TARGET,RS,997,998,99.8997995991984,998,0,995,998,995,1,1010,1013,995,0.021754635506490403,0.0011411352315917611,0.0048206773120909934,0.0075862054247409095,0.10010128751397014,3.516612196108326e-05,6.379707336425781,14.539537798904465,14.466029644012451,19.791213417053225,21.604045867919922,24.650653762817377,1.4309569597244263,26.458187103271484,14.517783163397974,14.46424240124179,19.79092903719866,21.603152079865687,24.64995913194623,-4.948750376701355,26.458021535276202
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,SUPERSEDED,RS,1,1,100.0,1,0,0,1,0,0,0,1,0,4.385609149932861,4.385609149932861,4.385609149932861,4.385609149932861,4.385609149932861,4.385609149932861,4.385609149932861,5.435573577880859,5.435573577880859,5.435573577880859,5.435573577880859,5.435573577880859,5.435573577880859,5.435573577880859,1.049964427947998,1.049964427947998,1.049964427947998,1.049964427947998,1.049964427947998,1.049964427947998,1.049964427947998
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,UNKNOWN,RS,1,1,100.0,1,0,0,1,0,0,0,1,0,1.0768842697143555,1.0768842697143555,1.0768842697143555,1.0768842697143555,1.0768842697143555,1.0768842697143555,1.0768842697143555,16.938858032226562,16.938858032226562,16.938858032226562,16.938858032226562,16.938858032226562,16.938858032226562,16.938858032226562,15.861973762512207,15.861973762512207,15.861973762512207,15.861973762512207,15.861973762512207,15.861973762512207,15.861973762512207
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,ACCEPTED_ONLY,RS,998,999,99.89989989989989,999,0,995,999,995,1,1010,1014,995,0.02612285824365394,0.001141968765296042,0.0048250668682158,0.007647153316065646,0.1441321641206724,3.516612196108326e-05,6.379707336425781,14.530424721606144,14.458465576171875,19.79062614440918,21.603439331054688,24.648425369262693,1.4309569597244263,26.458187103271484,14.504301863362489,14.457467339118011,19.790377037983852,21.60257690778817,24.647725814945,-4.948750376701355,26.458021535276202
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,UNACCEPTED_ONLY,RS,1,1,100.0,1,0,0,1,0,0,0,1,0,1.0768842697143555,1.0768842697143555,1.0768842697143555,1.0768842697143555,1.0768842697143555,1.0768842697143555,1.0768842697143555,16.938858032226562,16.938858032226562,16.938858032226562,16.938858032226562,16.938858032226562,16.938858032226562,16.938858032226562,15.861973762512207,15.861973762512207,15.861973762512207,15.861973762512207,15.861973762512207,15.861973762512207,15.861973762512207
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,mixed1-10,ONLINE_OWN_BATCH_NOT_RETENTION,PS,1931,2000,96.55,1000,0,1313,2000,1313,15,1342,2030,490,1.6133724779965124,0.2961881309747696,5.230355405807498,7.122099542617797,10.474403018951415,5.9960475482512265e-05,15.823661804199219,10.16549819714576,10.064857006072998,15.393274116516114,16.717682361602783,20.160413494110106,0.07545261085033417,24.74889373779297,8.552125719149247,8.603954821825027,14.555140571668744,16.31645157901803,20.16027963656088,-9.811448335647583,24.727111177518964
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,ACTIVE_TARGET,PS,1936,1996,96.99398797595191,998,0,1333,1996,1333,13,1362,2026,502,1.5512863424419192,0.294377401471138,5.0272839069366455,6.983982682228088,10.068733596801755,5.1377883210079744e-05,16.327985763549805,10.112499359140326,9.97685194015503,15.29598617553711,16.78903865814209,20.217583751678465,0.07232225686311722,24.79403305053711,8.561213016698407,8.494494579965249,14.435367236146703,16.375470204628073,20.054929483728476,-9.518194437026978,24.792759633623064
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,SUPERSEDED,PS,0,2,0.0,1,0,0,2,0,0,0,2,0,6.233915567398071,6.233915567398071,7.600219011306763,7.771006941795349,7.907637286186218,4.526036262512207,7.9417948722839355,5.1178319454193115,5.1178319454193115,6.60718264579773,6.793351483345031,6.942286553382873,3.256143569946289,6.979520320892334,-1.1160836219787598,-1.1160836219787598,-0.9930363655090332,-0.9776554584503174,-0.9653507328033447,-1.269892692565918,-0.9622745513916016
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,UNKNOWN,PS,2,2,100.0,1,0,0,2,0,0,0,2,0,6.3447394371032715,6.3447394371032715,6.635924053192139,6.672322130203247,6.701440591812133,5.9807586669921875,6.7087202072143555,12.383889198303223,12.383889198303223,13.885601234436034,14.073315238952636,14.223486442565918,10.506749153137207,14.261029243469238,6.039149761199951,6.039149761199951,7.2496771812438965,7.40099310874939,7.522045850753784,4.5259904861450195,7.552309036254883
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,ACCEPTED_ONLY,PS,1936,1998,96.89689689689689,999,0,1333,1998,1333,13,1362,2028,502,1.555973658983417,0.2954976558685303,5.053173637390135,6.9972171306610065,10.067598190307615,5.1377883210079744e-05,16.327985763549805,10.107499692059523,9.976391315460205,15.293365097045898,16.788965034484864,20.217304096221923,0.07232225686311722,24.79403305053711,8.551526033076106,8.491564803058282,14.433563047042115,16.37379595416132,20.052148545188825,-9.518194437026978,24.792759633623064
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,UNACCEPTED_ONLY,PS,2,2,100.0,1,0,0,2,0,0,0,2,0,6.3447394371032715,6.3447394371032715,6.635924053192139,6.672322130203247,6.701440591812133,5.9807586669921875,6.7087202072143555,12.383889198303223,12.383889198303223,13.885601234436034,14.073315238952636,14.223486442565918,10.506749153137207,14.261029243469238,6.039149761199951,6.039149761199951,7.2496771812438965,7.40099310874939,7.522045850753784,4.5259904861450195,7.552309036254883
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,mixed1-10,ONLINE_OWN_BATCH_NOT_RETENTION,NS,8364,10000,83.64,1000,0,1946,10000,161,1946,2055,10110,13,9.820421880431441,9.784718036651611,14.718010044097902,16.09951686859131,18.684417285919192,5.9602869441732764e-05,24.761199951171875,5.1682423785897145,4.741192817687988,10.429254245758056,12.046405601501464,14.885864906311037,0.0008112476789392531,21.968242645263672,4.652179501841727,4.637331008911133,10.766161155700685,12.415733045339582,15.723389325141909,-21.96818304239423,20.223622400313616
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,ACTIVE_TARGET,NS,8025,9980,80.41082164328657,998,0,1811,9980,245,1811,1921,10090,9,9.273032416769329,9.270522117614746,14.178351497650148,15.510528564453123,18.11597232818602,6.48477507638745e-05,24.560728073120117,5.295329872135039,4.8563690185546875,10.521658325195313,12.250125312805176,14.85096380233763,0.0005797850899398327,23.05821990966797,3.9777025446342886,4.004364371299744,10.064001893997194,11.625458580255506,14.941536092162115,-21.25591278286447,19.198036015033722
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,SUPERSEDED,NS,7,10,70.0,1,0,1,10,1,1,1,10,0,6.688288128376007,6.471095085144043,9.144932079315186,9.167545461654663,9.185636167526246,1.443513035774231,9.19015884399414,5.326390647888184,4.819000482559204,8.696749114990233,9.372105312347411,9.912390270233155,2.07255482673645,10.04746150970459,1.3618974804878234,2.595251679420471,3.414886736869812,3.6434378743171685,3.826278784275055,-2.9983690977096558,3.8719890117645264
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,UNKNOWN,NS,10,10,100.0,1,0,0,10,0,0,0,10,0,13.728835010528565,12.437933921813965,18.074252319335937,18.318222618103025,18.513398857116698,10.212047576904297,18.562192916870117,8.232778859138488,8.432873249053955,14.242788410186767,14.398275423049926,14.522665033340454,2.0637052059173584,14.553762435913086,5.496056151390076,6.091717958450317,8.572066140174865,8.60165981054306,8.625334746837616,0.08093643188476562,8.631253480911255
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,ACCEPTED_ONLY,NS,8032,9990,80.4004004004004,999,0,1812,9990,246,1812,1922,10100,9,9.270445085149316,9.265367984771729,14.167889785766606,15.507215261459345,18.114581871032723,6.48477507638745e-05,24.560728073120117,5.2953609640026595,4.8563690185546875,10.51982183456421,12.243434858322132,14.849067707061778,0.0005797850899398327,23.05821990966797,3.9750841211466543,3.9956478476524353,10.061510792374612,11.624609541893005,14.939641504883777,-21.25591278286447,19.198036015033722
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,UNACCEPTED_ONLY,NS,10,10,100.0,1,0,0,10,0,0,0,10,0,13.728835010528565,12.437933921813965,18.074252319335937,18.318222618103025,18.513398857116698,10.212047576904297,18.562192916870117,8.232778859138488,8.432873249053955,14.242788410186767,14.398275423049926,14.522665033340454,2.0637052059173584,14.553762435913086,5.496056151390076,6.091717958450317,8.572066140174865,8.60165981054306,8.625334746837616,0.08093643188476562,8.631253480911255
