active_mass_constraint_count,actual_bf16_cumulative_capacity,actual_progress_mean,alias,allocation_difference_norm_to_entry,arm,backtracking_count,calibrated_predicted_mean,case_index,coefficient_mass_max,coefficient_mass_mean,coefficient_mass_min,current_state_refresh_count,current_terminal_sha256,e1_xi,e2_total_normalized_mismatch,eta,eta_pair_count,eta_status,feasible_nullity,feasible_rank,full_residual_cosine_to_entry,joint_materialization_count,layer_4_mass,layer_5_mass,layer_6_mass,layer_7_mass,layer_8_mass,negative_actual_count,neutral_fallback_count,outer_step,physical_h_application_count,predicted_cumulative_capacity,predicted_cumulative_structural_p,proposal_difference_norm_to_entry,raw_predicted_mean,realization_mean,remaining_division_count,retry_count,route_status,second_h_application_count,semantic_debt_input_count,semantic_deficit_max,semantic_deficit_mean,semantic_face_max_abs_residual,strength_attenuation_count,target_clamp_hit_count,target_field_cosine_to_entry,target_post_clamp_displacement_mean,target_pre_clamp_displacement_mean,target_state_sha256,writer_step_identity_sha256,writer_step_sha256
9,41.10813588478935,1.265213731478434,llama3-8b-inst,3.8259748883920133,SDRT-STRUCTP,0,1.305981552202338,5,1.000000000000353,0.9999966103699999,0.9999661037113416,1,3968b3f8ace49a6d987511fd2200ed58fe1308a483ae6b525d958c3a2b67acbf,0.8291085886549536,4.820820793625124,0.33114894634502484,10,POOLED_NNLS_CERTIFIED,0,50,-0.01037606815670085,1,1.999999999394275,2.0000000006032965,1.9999999999905755,1.9999661036582168,2.000000000053635,1,0,1,0,41.02961852485221,0.050860247447349634,13.866489652580102,3.9437889403447857,1.2612947192075115,0,0,SDRT_STRUCTP_CERTIFIED,0,0,5.172767639160156,1.8046746159670874,1.3233858453531866e-13,0,24,0.030369291327584116,1.7946952835578522,3.0285950440136626,65ac2a7562b83bdaa13a5937b60c1b03fbf81353f68e207e41bfd94e35acd19f,152cd555b1858fd233dbb9290e246c2249644883f4754c45ce4879fa4d73720f,e741efc7cbf55e623f2bf17ab3f412eb8841be6fbbb9513b684ed21f2ec4c15a
10,50.21654253843454,0.4041430811979808,llama3-8b-inst,3.9911329191973226,SDRT-STRUCTP,0,1.562238389198727,5,1.000000000005138,1.0000000000002929,0.9999999999962689,1,955b13e69cb5747bc7c68e8dfac079df6d9ad7b8e89929a932c6f688b5959fa5,0.4226941949989469,5.3055451532956095,0.3155353415966487,20,POOLED_NNLS_CERTIFIED,0,50,0.0954550348683406,1,0.8639727703385665,1.3402243011737958,1.0000000014945607,2.6911325185964636,4.104670408399543,1,0,2,0,50.135026085933916,0.06325504613633494,11.726570604769277,4.951072616124722,0.6967219441960846,0,0,SDRT_STRUCTP_CERTIFIED,0,0,4.975670099258423,1.4603590713988523,3.055777852978281e-12,0,18,0.03299730949969471,0.9303597957533711,1.5930166743810819,1c2ee5fda8775c8ddc91d341a87755181c6bef6adc6d331fd26956c6a29dfe87,c5c29fb324a9082222cd7da58304e7be911b324155677d1adb57f0e42184bac8,3d6b413de3a04239b33ea7d8cfd9f4de60d1d76dda448b8e7c08886e361742a4
10,57.365696696292986,0.019709306725417264,llama3-8b-inst,3.5875045585877787,SDRT-STRUCTP,0,1.2443099813848035,5,0.9999999999999895,0.9999999999319366,0.999999999490204,1,34f4c5c37959c06e426b542c9a5e2809b6ddf69fe04e6bad671aedda40bcf3b5,0.6501827866740467,169489361.1526106,0.27432537120541284,30,POOLED_NNLS_CERTIFIED,0,50,0.08496458224408067,1,1.8345121901002166,1.915020055633074,3.000000052529913,0.37312332193997216,2.8773443791161895,1,0,3,0,57.283231406572725,0.07110120869617034,10.549860338551516,4.535890996582571,0.8743886844417531,0,0,SDRT_STRUCTP_CERTIFIED,0,0,8.678879282437265,0.8745091719756601,5.865947105224839e-15,0,7,0.004767019709662737,0.4031701043562404,0.7902437101521572,79a439da47986bcf38dd110b6dffef29ebe273da31d6f8ea8c22903a0c17f6bd,f5a0a565ca5a312ea49bb9532b68b61140020d3f7f9611b7e972d84c51c6ee6b,5287136de1b3bdb08ea2b984ba25dd126c4a5d67a71fb6d6b5a40fdf80956d3a
6,62.3617420058299,-0.024258733150782065,llama3-8b-inst,3.496480654065102,SDRT-STRUCTP,0,0.009892104196707446,5,1.0000000000000875,0.9681041902009266,0.8166925914163634,1,ce22deb448a547ef9368c2eaabe75c325652c1989100fb22d39d132a888ccbb5,0.7430289027595863,6228604.010329411,0.24772689585442922,40,POOLED_NNLS_CERTIFIED,0,50,0.023911058441956567,1,1.3676437619027664,1.6677131994681473e-12,1.8166926229067186,0.9999999285942388,5.496705588603875,1,0,4,0,62.278505129025206,0.077646092487752,10.279921101309743,0.03993149053351198,1.8409511857461403,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.029529453022405505,0.0035770814254647123,7.482903185973555e-13,0,4,-0.0935618753354109,0.23678919964476522,0.3369790890023409,24c9a26c66a6b9d83eeda1c71d3d267ee35a5a198a99b2c9108295baf06f6b29,f2fe81858e242fdf6fb9c4db0b40bf80c82f5d77c2e1f8293d9c369b3a0be44e,5c7019a053aa50a24f9c8744f804d9991169e633180c39b0937ae10fe21b7098
10,66.41117561343081,0.36352554103796136,llama3-8b-inst,4.124487040662023,SDRT-STRUCTP,0,0.04677977204956166,5,1.00000000000086,0.9999999998380095,0.9999999993822134,1,72dd7451e340e1d6169d93a07de25118a1145fcd66adca58d84042054fd78ed0,0.9362396598139032,7.176370035442862,0.24771057183040945,50,POOLED_NNLS_CERTIFIED,0,50,-0.006908621385264739,1,2.9854302033212603,3.9999999902801804,1.999999999787486,1.0145698049553584,3.580993353688595e-11,2,0,5,0,66.32732017869978,0.08151809699618383,9.759668740076489,0.18884850857955543,1.337512374587121,0,0,SDRT_STRUCTP_CERTIFIED,0,0,7.313602924346924,0.731728617635963,1.917743741586264e-12,0,6,0.03574679920685561,0.31455433995137627,0.4886038025890596,9b00b685a00d78270e4f514eb7375a086dc7a5710768c1e5e0a50d6bb8d0cac2,67db4f0158d294f734b9b6df97f14ae4c5c8798679fa048225f69e529e3f8082,1b741269b99faf3d0311c30d8e3e648d701bad6dbc1629a6869f8262eccaf6a5
8,70.4642441238149,-0.02464166095596738,llama3-8b-inst,3.9146164512946933,SDRT-STRUCTP,0,0.009880596711488169,5,0.999999999999541,0.9485049268344212,0.4850493282366346,1,548ab05da8f0c8edfad9b5ac061ba12bb9278622679a7902285a1ca05c1cdffa,0.7448466790452005,9606942.812982485,0.24884558270166243,60,POOLED_NNLS_CERTIFIED,0,50,0.008630011008822273,1,1.4456493639936798,1.3492538453988838e-09,0.026107509032466482,2.695637132940376,5.3176552610284356,1,0,6,0,70.38114435731384,0.08749056698682355,9.842049764583747,0.039705734794311706,2.12125011195346,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.0015561245381832123,0.00044073363242205235,7.983512462228504e-11,0,7,0.03295561298633056,0.4261676440132058,1.118823307218204,9f58f13a05c2f288a166826202f18c01b5780f2ddf768864c7f57d440ee8dc98,b79b3e98a3d5c0d949df89278313177a0d58a610752d9887e89b1891f76251c2,042163c2e71e4d60fff20798084f0497fbe49be0514c213c7f9668d84f701c6f
7,70.66665055022703,0.3937618668191135,llama3-8b-inst,3.8517169321105134,SDRT-STRUCTP,0,0.12794465157189147,5,0.9999999999990091,0.934979714119982,0.34979719422222805,1,866950a27d2eb1db82812b9b0c3e01242250e3c70215453330b97b579b43b6a7,0.7857452655673656,6.42897432456824,0.24882020384650716,70,POOLED_NNLS_CERTIFIED,2,48,-0.038357075243307844,1,1.105314810695152,5.226372728051527e-09,1.7690415650289664,2.6861410764816376,3.789299683767692,0,0,7,0,70.58397141436059,0.08785692751805887,9.473281643777051,0.5142052357244199,3.105292028463687,0,0,SDRT_STRUCTP_CERTIFIED,0,0,5.2375288009643555,0.5239274274514173,1.498620072303133e-14,0,5,0.015666156606231493,0.35174739198275545,0.6294391692081439,34004a4b6d34f4c83fee688958fa84a47bcd77dda60ff600768bc3a73c903197,1958807111db522b993ccef6c1b4a0330b064b21df7323dc48776c11c090d332,8cdbfc4ebce703a5fb7db13d8e68a7e5df7710f7654eda52e412f53e574216e8
9,98.53664342889267,11.221968115400523,qwen2.5-7b-inst,0.0,SDRT-CAP,0,20.614660985001027,1,1.0000000000003004,0.9999993825766268,0.9999938257659131,1,3516c41b946f8a9410ca9953f38ecb603a89859118adfe554904a4245a86c2ff,0.21773260765123068,8.96060260353567,1.0,0,ENTRY_ETA_ONE,0,50,0.9999999999999866,1,1.0000000002829335,-4.512241137883594e-13,3.000000002703334,1.999993822745798,4.000000000034653,0,0,0,0,98.3584190945905,1.0358739500924632,3.8739580221877746e-06,20.614660985001027,0.6972972132307691,0,0,SDRT_CAP_CERTIFIED,0,0,14.500188827514648,11.670847172709182,1.4210854715202004e-14,0,0,0.9999999999999996,28.167625507185225,28.167625440880812,fb6e8fb6df47e98b21c2e6920db470d48d17efeee91d010b2f97d37b6542e5e3,d52610b6b2ef6f63257350b89b401fade63c8f040d67d8d93fbb9706166ce760,64f90b96459bc6504530e17f95ff3de3943e2835d748d42d4ad52f8eff4de0d6
9,308.80592729249764,-0.22163595688762144,qwen2.5-7b-inst,3.4159822576409633,SDRT-CAP,0,0.9834214595927636,1,1.0000000000000067,0.9999991016112133,0.9999910161187971,1,d766cc53a8ec3095f615f5b5c679215d2ebd5115d8cbb4736cec8df023a84b0b,0.4614953644620862,196099903.4702941,0.3887758468083215,10,POOLED_NNLS_CERTIFIED,0,50,0.08343539134886244,1,2.0000000000016382,2.536398993128899,2.2883461492800867,0.4636010068639498,2.7116448668375597,4,0,1,0,308.57981985020376,2.7729204852532314,30.89182887345588,2.5295333227776897,-1.1761646088063364,0,0,SDRT_CAP_CERTIFIED,0,0,3.8370552100241184,1.0601430582872127,8.881784197001252e-16,0,0,0.008999357195918704,11.444557686871963,11.444557702654567,22d148e2ea077d6098c2ead504fb3d5a396e3e8970db0809692f782f98501617,12df6af0e284722483d77c9554488f7368636af12e6e839baa5aed6df152b23f,e175b9ec603fe3ac709d7bb293273f9577298d76b5cb354a02cdbf3c0820dec1
9,372.84336916428407,1.6132181110588135,qwen2.5-7b-inst,4.237806853865616,SDRT-CAP,0,0.6769279253233291,1,1.0000000000000138,0.9999990123044472,0.999990123045421,1,04a951cf79b75bb80ce28de435711e57b8fe6046589d1ef11c5084659422cdb5,0.6736081257419858,6.545992230853069,0.3814456294563516,20,POOLED_NNLS_CERTIFIED,0,50,0.24928604026359436,1,1.9999999999881735,2.0209081680764847,1.0000000000002267,3.9999999999977467,0.9790819549818407,1,0,2,0,372.61411110204165,3.4084927298506034,26.439718562865345,1.7746380428794222,-10.788794260575491,0,0,SDRT_CAP_CERTIFIED,0,0,10.973168963566422,1.7119291268492816,4.440892098500626e-16,0,0,0.02295195661614319,3.8061702795537413,3.8061702736658805,da781fef7ca966293245851b5752ffd15e6f1a825e2fd312dd8efc9e4bcd9e30,428169d1bb62219044cc8df369dafd8cbd683a4d91402d6e43b9c6eeeb3f0bca,ee6efb566032a49ed2432e744641538ffe9ec34bc8d116015f5427314cf3c380
10,402.3831751886974,0.07665683662926312,qwen2.5-7b-inst,3.4936100699166333,SDRT-CAP,0,0.3826157117485884,1,1.0000000000000968,0.9999999999415011,0.9999999994160894,1,3a6c32054ca9823ff0881defcc990e8c04a815cceb5687f9a0341bcab7a9b63f,0.517408514607082,14.608150351815683,0.39509872542631924,30,POOLED_NNLS_CERTIFIED,0,50,0.20970303315150948,1,0.588894399199727,1.423431825732516,4.1127759141775077e-11,4.4111056007268346,3.576568173714806,2,0,3,0,402.156184656302,3.7232029795358628,25.042702721858145,0.9684053304290936,-0.7748906921998111,0,0,SDRT_CAP_CERTIFIED,0,0,0.8637162294471636,0.10123386187915458,4.440892098500626e-16,0,0,0.0007861042937246284,0.3188030774897977,0.3188030633191276,3bd961782ffd6ceb14fca24e94623a6104df2cf3a0b958653d388dd5b2129a27,185f2bdd1bfe0276acb2260b7552bae2d8d5d6d7804748f56bdb721c246f368b,49592f6f772a5904a45b8a3f4822c52d4d1ca4ef2a0142c40af94f335a844211
9,416.59791797207845,0.01215984399896115,qwen2.5-7b-inst,3.170655408460092,SDRT-CAP,0,0.10051216424505113,1,1.0000000000009746,0.9954140424297071,0.9541404242989654,1,cee00883f7f2b2603c4b0be4f95c8ae5d8aacfe4fa2b89afd1ae277602c3f883,0.5659334460613183,7.599756390349353,0.39205504993964746,40,POOLED_NNLS_CERTIFIED,0,50,0.019263682020195235,1,1.8453973125725,1.3125641651151951,2.000000000000499,2.1087431117137987,2.6874358348950778,1,0,4,0,416.36693020252153,3.8343183455305994,25.79897265146586,0.25637257895421545,-10.134897238167575,0,0,SDRT_CAP_CERTIFIED,0,0,0.23489944962784648,0.025165191502310336,8.673617379884035e-19,0,0,0.003479948904063595,0.22276074960399084,0.22276077354197424,cbf8642d2da2997f181d67881474b3cd97ed9838b5ca57826b7b795394ee582e,6d9de4909afa606990774487840e54718f953d5a5142f82f1d9d22f5d5e7f41e,af3e6beda43f713d8214a66c805211f044184320c1cd67389212ebd1d84f2775
9,429.15244936183944,0.012820434641616885,qwen2.5-7b-inst,3.797813881013969,SDRT-CAP,0,0.0350024411505596,1,1.0000000000001823,0.9349306040008333,0.34930604000900134,1,44994816fe6befb77d7f0dc6cc3a66f865df09c1f05d9c4f9f9ce956ed18f0a9,0.7640941804903656,6.030397497026046,0.39173869945930234,50,POOLED_NNLS_CERTIFIED,0,50,0.07063596702716961,1,2.0102629515658057e-12,5.180821545603519e-12,2.349306040007679,2.9999999999857754,4.000000000007685,1,0,5,0,428.9205595810758,3.98086515582852,25.18439804988105,0.0893515019038756,1.3521468137531925,0,0,SDRT_CAP_CERTIFIED,0,0,0.11461497575510293,0.013268444330606144,5.551115123125783e-17,0,0,0.00012225941405407883,0.19272193010551675,0.1927219244223544,2bcd38af6c10fe7b5fc4ba7bece2433315fa422fbd8ed8128fc79acc2730bae1,d3435eb691e4dfecc39a8b4f73e8df5e9e73e64e044e379a34ff6cc9de44e43d,bbe13071f82f8229a35610180ca94335c97a086119eef037d02d137d385df2e2
8,432.7721262770742,0.0004871727476711385,qwen2.5-7b-inst,3.7241734458054916,SDRT-CAP,0,0.0003622670610550411,1,1.0000000000007057,0.9185737412460547,0.44009347074878374,1,36894513b9d5f120ee975606df89674ee3a5d2586cf767235ca9d39dfe196668,0.7977640178699404,3717.6610656495654,0.39170933398250224,60,POOLED_NNLS_CERTIFIED,0,50,-0.06004076678778252,1,1.0000000000142362,1.0000000000020004,3.74564394164989,1.4400934707344482,2.000000000059973,0,0,6,0,432.53942436299513,4.018317094772147,24.58344821067596,0.0009248364274904508,2.090295738859602,0,0,SDRT_CAP_CERTIFIED,0,0,0.005157949053682387,0.0006917018472449854,5.421010862427522e-20,0,0,-0.005107423767232984,0.14236141762561472,0.14236142931062667,faf97c402aab190501ded3d3f1a1bd34578ddc9f61697d12ce94c7d5a6d76bda,238c4df04238fc125cca29d4fbcf097cf2f8492e1e396c0b81204a5d9d6deb39,7a3ae7e59e8b72cfeb677e6dbb43ea09984a79ba31dab03e64be3f4c1c7c0859
10,433.1024590117015,0.00026671621162677184,qwen2.5-7b-inst,3.237906838478653,SDRT-CAP,0,0.00021184536322389356,1,1.0000000000006692,0.999999999990819,0.9999999999152572,1,ca9add09211473fe82b4b61273a722eaa81de5b8b6e5d1a6d2016b6800c6cc0c,0.6450067879646441,5.192658168927875,0.3917093348363602,70,POOLED_NNLS_CERTIFIED,0,50,-0.01610027785166299,1,1.4313113781462459,6.452900200634485e-11,0.5361158005254207,2.6736556412762313,5.358917179895765,1,0,7,0,432.86916909830387,4.021853828104546,23.802820666593398,0.000540822861197305,1.7452980791931243,0,0,SDRT_CAP_CERTIFIED,0,0,0.0019396150019019842,0.000333915748342406,1.3552527156068805e-20,0,0,-0.0038198012045928043,0.14805111330176324,0.14805112935607734,55915cd21d3a0548acc12b8ac98a3fd88dc1fb91f842035f4cc2d5a0334be14e,844af32daacbd7b07240ed57654272277ef53798a9a700a0fe8dba5a71bacc13,cb94c61f4c31c72117195a58c228511e351ec6fd4305b2d6d20202d1152c873f
9,98.53664342889267,11.221968115400523,qwen2.5-7b-inst,0.0,SDRT-STRUCTP,0,20.614660985001027,1,1.000000000000549,0.9999993825762685,0.9999938257628628,1,3516c41b946f8a9410ca9953f38ecb603a89859118adfe554904a4245a86c2ff,0.21773260765123068,8.96060260353567,1.0,0,ENTRY_ETA_ONE,0,50,0.9999999999999866,1,1.0000000002641942,2.4713415459488215e-12,3.0000000026662876,1.999993822795811,4.0000000000339195,0,0,0,0,98.35841909529562,1.0358739501016647,3.8739580221877746e-06,20.614660985001027,0.6972972132307691,0,0,SDRT_STRUCTP_CERTIFIED,0,0,14.500188827514648,11.670847172709182,7.105427357601002e-15,0,0,0.9999999999999996,28.167625507185225,28.167625440880812,fb6e8fb6df47e98b21c2e6920db470d48d17efeee91d010b2f97d37b6542e5e3,1d8c42f31c28f9439cf3c6e8d1882115e5a603350eac1204d11c447c9bd5b630,35f3cf5957c620b24a716ee42e1f02a984129138a3a24f8b8e2813977bd5473d
9,308.80592729249764,-0.22163595688762144,qwen2.5-7b-inst,3.4159822576550796,SDRT-STRUCTP,0,0.9834214595667649,1,1.000000000000004,0.9999991015985261,0.9999910159869407,1,d766cc53a8ec3095f615f5b5c679215d2ebd5115d8cbb4736cec8df023a84b0b,0.46149536446215106,196099903.44423702,0.38877584680832156,10,POOLED_NNLS_CERTIFIED,0,50,0.08343539134886244,1,2.0000000000084315,2.536398993130358,2.288346149153278,0.4636010068594089,2.711644866833785,4,0,1,0,308.5798198475766,2.772920485235087,30.89182887345588,2.529533322710816,-1.1761646088524922,0,0,SDRT_STRUCTP_CERTIFIED,0,0,3.8370552100241184,1.0601430582872127,2.220446049250313e-16,0,0,0.008999357195918704,11.444557686871963,11.444557702654567,22d148e2ea077d6098c2ead504fb3d5a396e3e8970db0809692f782f98501617,b31103b6567e7fa7ae8fc7a8eac44dd4933eaaf332c77bd1a4c129ab672cf734,30b09ad6d7038aa541c2a5898bb1a7f71fd37fe02b3d25b531786c387104bb42
9,372.84336916428407,1.6132181110588135,qwen2.5-7b-inst,4.237806853871021,SDRT-STRUCTP,0,0.6769279253246981,1,1.0000000000000284,0.9999990123030901,0.999990123038367,1,04a951cf79b75bb80ce28de435711e57b8fe6046589d1ef11c5084659422cdb5,0.6736081257409688,6.5459922308483955,0.3814456294575404,20,POOLED_NNLS_CERTIFIED,0,50,0.24928604026359436,1,1.9999999999867784,2.0209081680710783,0.9999999999939204,3.9999999999974074,0.979081954981716,1,0,2,0,372.6141111019637,3.40849272983179,26.439718562865345,1.7746380428774806,-10.788794260540636,0,0,SDRT_STRUCTP_CERTIFIED,0,0,10.973168963566422,1.7119291268492816,2.220446049250313e-16,0,0,0.02295195661614319,3.8061702795537413,3.8061702736658805,da781fef7ca966293245851b5752ffd15e6f1a825e2fd312dd8efc9e4bcd9e30,7b526dadd64628bb1157f9393d79f1407dedcd4aeb269bc2d1b180100c69b119,d1fbadb0dfb94485020d189b317af7eb51eeef3d560de4a81a2de4d5838dea5a
10,402.38317517552656,0.07665683662926312,qwen2.5-7b-inst,3.4936100698966404,SDRT-STRUCTP,0,0.3826157117497404,1,1.000000000000002,0.9999999999994528,0.9999999999945404,1,3a6c32054ca9823ff0881defcc990e8c04a815cceb5687f9a0341bcab7a9b63f,0.5174085146056332,14.608150351775583,0.3950987254275058,30,POOLED_NNLS_CERTIFIED,0,50,0.20970303315150948,1,0.5888943991965373,1.4234318288129413,5.703086272100507e-13,4.411105600802004,3.5765681711824753,2,0,3,0,402.15618465963524,3.7232029795464143,25.042702721858145,0.968405330429101,-0.7748906921977742,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.8637162294471636,0.10123386187915458,1.1102230246251565e-16,0,0,0.0007861042937246284,0.3188030774897977,0.3188030633191276,3bd961782ffd6ceb14fca24e94623a6104df2cf3a0b958653d388dd5b2129a27,293aca04c6140f1757c4a1e7224391be5329afde26d4081885fef20d51ad0210,5300c0efbd977cf743c020bcf839b65d8421d9fe664d5bbb013fb33fca32a40c
9,416.59773450357034,0.01310699218447553,qwen2.5-7b-inst,3.1706507813381895,SDRT-STRUCTP,0,0.1005110142139543,1,1.0000000000008866,0.9954126603020079,0.9541266030209378,1,cee00883f7f2b2603c4b0be4f95c8ae5d8aacfe4fa2b89afd1ae277602c3f883,0.5659349828500503,7.599717063533442,0.3920550499408181,40,POOLED_NNLS_CERTIFIED,0,50,0.019263682020195235,1,1.8453993991730666,1.3125721051349242,2.0000000000020317,2.1087272038513123,2.6874278948587453,1,0,4,0,416.36676412633216,3.83431714483025,25.79897265146586,0.25636964561259123,-9.165119313402254,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.23489944962784648,0.025165191502310336,8.673617379884035e-19,0,0,0.003479948904063595,0.22276074960399084,0.22276077354197424,cbf8642d2da2997f181d67881474b3cd97ed9838b5ca57826b7b795394ee582e,e06fd73e6d8b12c45cfa34d0fd3423e2c8198f3dfe24041c30f5487f7e5b1665,866d1be55a79d9b235fb2fea1affe548f61a3854eca002f5a12b386a83f06762
10,445.08925209808524,-0.05519033709715586,qwen2.5-7b-inst,3.2684052098071597,SDRT-STRUCTP,0,0.026857738495456668,1,1.0000000000007905,0.9999999999930735,0.9999999999682313,1,5c59635859bd7b5c2cc7e2fec144ffacc82c897083b249c4dbe8fdcadda2add2,0.5852803393709894,5.253088812675163,0.39173861700800294,50,POOLED_NNLS_CERTIFIED,0,50,0.06980271412562837,1,2.234532967641797,1.0165543298267772,1.0000000000136067,3.0584021776330745,2.69051052481548,2,0,5,0,444.85483285390666,4.109110504575122,25.192570552140275,0.06856035460733755,-8.213987790104177,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.10451230977196246,0.01231416556838667,5.551115123125783e-17,0,0,0.0006726819811257118,0.18942325347540503,0.18942325631575777,7f198d9bfa065cbb353773da0373668f6427cfb96513e8fc7368e9178857049a,dee10edd0a8ccd78c6bf108ce6f140bf628a8eb35385f2e37ef8948984eb0f7e,92cfdedeb296fea956559abbf88285c880a91088216504e18ea5daff99ce5203
9,478.5001185832059,0.06762511166307376,qwen2.5-7b-inst,3.5597200391923707,SDRT-STRUCTP,0,0.16234266978953757,1,1.0000000000007327,0.9968496958999725,0.968496959080954,1,030613f2aa7d9d47067ca97f1f962c879f39357b2c803cb6747b707106d180ac,0.6772031505388726,3266.789216675488,0.39171924614254744,60,POOLED_NNLS_CERTIFIED,0,50,0.015210802703782141,1,2.2435211825848986,2.9248941236956325,0.2157661142393133,0.44403584494152365,4.140279693538357,2,0,6,0,478.2689969790361,4.454215686609592,26.553569266530364,0.4144362866726765,1.5303915875361027,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.6762352357036434,0.067843638829072,5.421010862427522e-20,0,0,-0.005213612297359831,1.5680683850844532,1.5680683879695525,877047d16e9363731b22ed223bc20e6cb248f2826fda4f83361a1ff7852e7bbb,5cbf9b1b341ee0a28fb78316ee3e49b3943729ed5f38fb33d3b4e15b3ecb4142,db754b262e26830ad44354b9a957e1744d286f9886166d23c7995e7694ecbbea
10,478.77563993278443,0.00028156750195194034,qwen2.5-7b-inst,3.1260294454307727,SDRT-STRUCTP,0,0.00018425966592913837,1,1.0000000000007103,0.9999999999995355,0.9999999999950121,1,bd8ff35e58498e7e955e1012dbb4d68b8ec9f2cf2d7038d37100d7a4accc3127,0.6460480784087714,5087.702796212448,0.3910885491599714,70,POOLED_NNLS_CERTIFIED,0,50,0.004378440870711563,1,0.460867253297897,1.5264351799799372,1.000000000017199,4.561016042033767,2.451681524666555,0,0,7,0,478.5444570755221,4.458373731581425,23.81261032903911,0.0004711456429110854,1.8330805258939715,0,0,SDRT_STRUCTP_CERTIFIED,0,0,0.0019890491385012865,0.00028905296640004965,2.168404344971009e-19,0,0,-0.013185759603499266,0.12741250170689788,0.12741249345627795,45cb9015ce08df08497fd711aa0e10ee352f7e5dcd92be9d5413c6aefb4b19fd,3cf61089cee5ed43924ac3976de056083496be5a10b6756b387353840061e44f,971db77c6227df265d0c8d2b5983457c0eabc21033dd9a2ad6a321e6ddbd5e3b
9,112.10744475142599,9.280338787543588,qwen2.5-7b-inst,0.0,SDRT-CAP,0,12.61873814254033,4,1.000000000000007,0.9343086344327407,0.3430863443279691,1,5c8db3669a98b1ba52f8cc902b053fe87aa19123ca5d394d25c559e12236ce8b,0.001512695398744687,2.5195961329054737,1.0,0,ENTRY_ETA_ONE,0,50,0.9999999999999872,1,0.759508325655211,1.5962961824621993,5.34079667881432e-13,3.740969719902712,3.246312116306752,0,0,0,0,111.94602037333146,1.1933256840631432,4.8626669615003025e-06,12.61873814254033,0.8270792435835517,0,0,SDRT_CAP_CERTIFIED,0,0,15.151657730340958,9.69988584080711,1.7763568394002505e-15,0,0,1.0000000000000013,27.93419559749166,27.934195531278302,2e4521c3f01933fee2de256449a8fce01faf2229ebe0a56610373ac1e534c192,3be2f3a38e6e5bbfad93b85f9a985c91dec401854c31d1a07dcf39c7fc80b42c,8b4c8eb62cbe2e8a6d08032cc2795fc95ec7007a5a9bb70a0f07c53792e16ab9
9,184.0147464226763,1.700774263299536,qwen2.5-7b-inst,3.2622332745614795,SDRT-CAP,0,2.664792848985106,4,1.0000000000000016,0.966072585783284,0.6607258578368743,1,25f19aa05c51074a6828045a3229ca8b78bfeee35ca1a9d6781eb072f9f86420,0.046601898876025186,8.686348901609458,0.6389943841979752,10,POOLED_NNLS_CERTIFIED,0,50,0.21435778381908138,1,0.9359944357282436,1.8244484231130362,2.837151458371081,1.79555086389091,2.2675806767295703,1,0,1,0,183.79572056942226,1.8444702008501088,39.67304500044137,4.170291500025909,0.4968284957126371,0,0,SDRT_CAP_CERTIFIED,0,0,9.179132401943207,2.1467207874637095,8.881784197001252e-16,0,0,0.03052703287656578,13.50957029299981,13.509570294357175,ea2b620605ce28861d79829687a0e847146fdbe0a8b128711f68d7ece375b8f8,b56afa17541b871bc33b341ce339457c704f75b0e9da84a48cac7a7b7ed7c705,25562f2571a0c40c4634ef1a84847d864074685bffe75f2585a35c95a5fc9352
9,242.94272130255624,0.5439968971419148,qwen2.5-7b-inst,3.376391010070109,SDRT-CAP,0,2.817081511996054,4,1.000000000000325,0.9994865134547,0.9948651345642489,1,2fcba96f21df2a6980776019fd124d97f42d2a70c145321fa66bfdb6ed043f83,0.21592179896733515,19.280405106069264,0.6133639940833733,20,POOLED_NNLS_CERTIFIED,0,50,0.18799770506411637,1,-6.452913706739061e-13,1.999999999752442,3.0590441572087905,1.0000000003318532,3.9358209772545583,2,0,2,0,242.7195279720322,2.424411295878407,34.7507142741989,4.592838085003623,0.4802044199140873,0,0,SDRT_CAP_CERTIFIED,0,0,7.673133045434952,0.9708247013215441,1.8118839761882555e-13,0,0,0.012078912377705725,4.9723603663840565,4.972360370014853,1a8e126b1d935acf16032efa016fd524d98a6a680913cfbaff362a2fba4d669b,98830a44c663273d157a795928b960fc445b6cb117e9f35a2d6c63bf6146037c,c96ceab3525ebcfc5c780a42a47fcb772fc2f87fcd6538dadb676ab7722cb738
