server,hostname,path,realpath,is_symlink,link_target,observed_at,availability,bytes,allocated_bytes,mtime_ns,ctime_ns,device,inode,nlink,category,classification_basis,stable_during_inspection,role,experiment_family,lifelong_or_sequential_path_hint,last_stat_at,last_stat_status,last_stat_bytes,last_stat_device,last_stat_inode,changed_since_scan,payload_sha256_status,restore_validation,storage_location_kind,recorded_arm,recorded_batch,recorded_payload_sha256,recorded_hash_provenance,batch_step_path_hint,schema_status,schema_keys,zip_tensor_members,header_bytes_read
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/008-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/008-L8/native-evidence.pt,False,,2026-09-18T04:01:33.227865+00:00,PRESENT,17442133,17444864,1789654874066602610,1789654874066602610,66305,133313291,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17442133,66305,133313291,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B002,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,161027
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/001-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/001-L8/native-evidence.pt,False,,2026-09-18T04:01:33.237929+00:00,PRESENT,17388565,17391616,1789653959115269810,1789653959115269810,66305,133313008,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17388565,66305,133313008,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B002,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,107477
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/011-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/011-L8/native-evidence.pt,False,,2026-09-18T04:01:33.245242+00:00,PRESENT,17490325,17494016,1789655187963653247,1789655187963653247,66305,133313389,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17490325,66305,133313389,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B002,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,209222
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/003-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/003-L8/native-evidence.pt,False,,2026-09-18T04:01:33.257772+00:00,PRESENT,17841173,17842176,1789654359064753045,1789654359064753045,66305,133313116,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17841173,66305,133313116,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B002,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,560062
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/007-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/007-L8/native-evidence.pt,False,,2026-09-18T04:01:33.288244+00:00,PRESENT,17452821,17453056,1789654789277326076,1789654789277326076,66305,133313259,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17452821,66305,133313259,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B002,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,171737
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/005-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/005-L8/native-evidence.pt,False,,2026-09-18T04:01:33.298868+00:00,PRESENT,17569237,17571840,1789654579763644283,1789654579763644283,66305,133313166,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17569237,66305,133313166,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B002,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,288128
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/016-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/016-L8/native-evidence.pt,False,,2026-09-18T04:01:33.317085+00:00,PRESENT,17377877,17379328,1789656695993691877,1789656695993691877,66305,133313788,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17377877,66305,133313788,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,96768
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/017-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/017-L8/native-evidence.pt,False,,2026-09-18T04:01:33.323958+00:00,PRESENT,17383189,17383424,1789656749843930498,1789656749843930498,66305,133313806,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17383189,66305,133313806,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,102123
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/019-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/019-L8/native-evidence.pt,False,,2026-09-18T04:01:33.331037+00:00,PRESENT,17377877,17379328,1789656856258336728,1789656856258336728,66305,133313842,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17377877,66305,133313842,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,96768
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/006-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/006-L8/native-evidence.pt,False,,2026-09-18T04:01:33.337765+00:00,PRESENT,17367125,17371136,1789656134541009942,1789656134541009942,66305,133313608,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17367125,66305,133313608,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,86058
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/014-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/014-L8/native-evidence.pt,False,,2026-09-18T04:01:33.344418+00:00,PRESENT,17383189,17383424,1789656591653154410,1789656591653154410,66305,133313752,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17383189,66305,133313752,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,102123
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/000-L4/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/000-L4/native-evidence.pt,False,,2026-09-18T04:01:33.351486+00:00,PRESENT,17891925,17895424,1789655804458645508,1789655804458645508,66305,133313485,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17891925,66305,133313485,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,610848
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/004-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/004-L8/native-evidence.pt,False,,2026-09-18T04:01:33.384581+00:00,PRESENT,17367125,17371136,1789656042216171154,1789656042216171154,66305,133313572,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17367125,66305,133313572,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,86058
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/002-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/002-L8/native-evidence.pt,False,,2026-09-18T04:01:33.390849+00:00,PRESENT,17441941,17444864,1789655930528381910,1789655930528381910,66305,133313523,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17441941,66305,133313523,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,160828
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/009-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/009-L8/native-evidence.pt,False,,2026-09-18T04:01:33.400876+00:00,PRESENT,17383189,17383424,1789656304402737508,1789656304402737508,66305,133313662,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17383189,66305,133313662,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,102123
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/010-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/010-L8/native-evidence.pt,False,,2026-09-18T04:01:33.407882+00:00,PRESENT,17383189,17383424,1789656360038653803,1789656360038653803,66305,133313680,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17383189,66305,133313680,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,102123
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/012-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/012-L8/native-evidence.pt,False,,2026-09-18T04:01:33.414960+00:00,PRESENT,17383189,17383424,1789656485190484484,1789656485190484484,66305,133313716,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17383189,66305,133313716,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,102123
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/008-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/008-L8/native-evidence.pt,False,,2026-09-18T04:01:33.422030+00:00,PRESENT,17383189,17383424,1789656249946821879,1789656249946821879,66305,133313644,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17383189,66305,133313644,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,102123
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/013-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/013-L8/native-evidence.pt,False,,2026-09-18T04:01:33.429079+00:00,PRESENT,17377877,17379328,1789656537351829679,1789656537351829679,66305,133313734,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17377877,66305,133313734,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,96768
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/001-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/001-L8/native-evidence.pt,False,,2026-09-18T04:01:33.435883+00:00,PRESENT,17367125,17371136,1789655850462545752,1789655850462545752,66305,133313503,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17367125,66305,133313503,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,86058
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/011-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/011-L8/native-evidence.pt,False,,2026-09-18T04:01:33.442099+00:00,PRESENT,17415317,17416192,1789656430377551187,1789656430377551187,66305,133313698,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17415317,66305,133313698,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,134253
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/003-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/003-L8/native-evidence.pt,False,,2026-09-18T04:01:33.450862+00:00,PRESENT,17367125,17371136,1789655995577256873,1789655995577256873,66305,133313554,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17367125,66305,133313554,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,86058
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/015-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/015-L8/native-evidence.pt,False,,2026-09-18T04:01:33.457098+00:00,PRESENT,17377877,17379328,1789656644044437536,1789656644044437536,66305,133313770,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17377877,66305,133313770,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,96768
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/007-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/007-L8/native-evidence.pt,False,,2026-09-18T04:01:33.463885+00:00,PRESENT,17399253,17399808,1789656195496908929,1789656195496908929,66305,133313626,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17399253,66305,133313626,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,118188
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/005-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/005-L8/native-evidence.pt,False,,2026-09-18T04:01:33.471761+00:00,PRESENT,17367125,17371136,1789656088418089156,1789656088418089156,66305,133313590,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17367125,66305,133313590,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,86058
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/018-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/018-L8/native-evidence.pt,False,,2026-09-18T04:01:33.477983+00:00,PRESENT,17377877,17379328,1789656803098143894,1789656803098143894,66305,133313824,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17377877,66305,133313824,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B003,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,96768
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/006-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/006-L8/native-evidence.pt,False,,2026-09-18T04:01:33.486362+00:00,PRESENT,17388565,17391616,1789659798418835808,1789659798418835808,66305,133314486,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17388565,66305,133314486,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B005,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,107479
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/000-L4/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/000-L4/native-evidence.pt,False,,2026-09-18T04:01:33.493710+00:00,PRESENT,17897237,17899520,1789659240661866491,1789659240661866491,66305,133314363,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17897237,66305,133314363,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B005,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,616187
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/004-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/004-L8/native-evidence.pt,False,,2026-09-18T04:01:33.527054+00:00,PRESENT,17393941,17395712,1789659536546636339,1789659536546636339,66305,133314450,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17393941,66305,133314450,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B005,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,112834
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/002-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/002-L8/native-evidence.pt,False,,2026-09-18T04:01:33.535217+00:00,PRESENT,17425749,17428480,1789659360027315879,1789659360027315879,66305,133314401,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17425749,66305,133314401,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B005,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,144664
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/009-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/009-L8/native-evidence.pt,False,,2026-09-18T04:01:33.544504+00:00,PRESENT,17505301,17506304,1789660102916099087,1789660102916099087,66305,133314540,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17505301,66305,133314540,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B005,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,224239
server4,server4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/010-L8/native-evidence.pt,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B005/episode/fits/010-L8/native-evidence.pt,False,,2026-09-18T04:01:33.557744+00:00,PRESENT,17468309,17469440,1789660195667901362,1789660195667901362,66305,133314558,1,WEIGHT_OR_DELTA_CANDIDATE,bounded_schema_weight_or_delta_key,True,DELTA_OR_RECONSTRUCTION_COMPONENT,sequential-local-z-allocation,True,2026-09-18T04:09:04.260797+00:00,PRESENT,17468309,66305,133314558,False,NOT_RECOMPUTED,NOT_PERFORMED,RESEARCH_DIRECTORY,,,,,B005,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,delta|target,405,187204
