server,hostname,path,realpath,is_symlink,link_target,observed_at,availability,bytes,allocated_bytes,mtime_ns,ctime_ns,device,inode,nlink,schema_status,schema_keys,zip_tensor_members,header_bytes_read,category,classification_basis,stable_during_inspection,role,experiment_family,lifelong_or_sequential_path_hint,last_stat_at,last_stat_status,last_stat_bytes,last_stat_device,last_stat_inode,changed_since_scan,payload_sha256_status,restore_validation,storage_location_kind,recorded_arm,recorded_batch,recorded_payload_sha256,recorded_hash_provenance,batch_step_path_hint
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-01-post_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-01-post_node.pt,False,,2026-09-18T04:01:33.829213+00:00,PRESENT,1640361,1642496,1788754843045360211,1788754843045360211,2304,245238331,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,1,518,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,1640361,2304,245238331,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-01-pre_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-01-pre_node.pt,False,,2026-09-18T04:01:33.818743+00:00,PRESENT,31132629,31133696,1788754806869323083,1788754806869323083,2304,245238323,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,target,6,894,AUXILIARY_TARGET_KEY_GRADIENT,bounded_schema_auxiliary_key,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,31132629,2304,245238323,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-02-post_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-02-post_node.pt,False,,2026-09-18T04:01:33.827828+00:00,PRESENT,1640361,1642496,1788754981185506844,1788754981185506844,2304,245238347,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,1,518,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,1640361,2304,245238347,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-02-pre_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-02-pre_node.pt,False,,2026-09-18T04:01:33.828633+00:00,PRESENT,31132629,31133696,1788754945181467950,1788754945181467950,2304,245238338,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,target,6,894,AUXILIARY_TARGET_KEY_GRADIENT,bounded_schema_auxiliary_key,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,31132629,2304,245238338,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-03-post_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-03-post_node.pt,False,,2026-09-18T04:01:33.819366+00:00,PRESENT,1640361,1642496,1788755121753662506,1788755121753662506,2304,245238361,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,1,518,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,1640361,2304,245238361,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-03-pre_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-00316/node-03-pre_node.pt,False,,2026-09-18T04:01:33.827441+00:00,PRESENT,31132629,31133696,1788755084025620183,1788755084025620183,2304,245238355,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,target,6,894,AUXILIARY_TARGET_KEY_GRADIENT,bounded_schema_auxiliary_key,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,31132629,2304,245238355,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/endpoint-JV-LAM-0316.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/endpoint-JV-LAM-0316.pt,False,,2026-09-18T04:01:33.802578+00:00,PRESENT,5286464701,5286469632,1788756436501245323,1788756436501245323,2304,245238453,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,weights,7,983,CHECKPOINT_CANDIDATE,checkpoint_endpoint_name,True,WEIGHT_STATE_INDICATORS,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,5286464701,2304,245238453,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-00-post_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-00-post_node.pt,False,,2026-09-18T04:01:33.802089+00:00,PRESENT,1640361,1642496,1788755732206382624,1788755732206382624,2304,245238385,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,1,518,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,1640361,2304,245238385,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-00-pre_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-00-pre_node.pt,False,,2026-09-18T04:01:33.794474+00:00,PRESENT,31132629,31133696,1788755694698337091,1788755694698337091,2304,245238376,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,target,6,894,AUXILIARY_TARGET_KEY_GRADIENT,bounded_schema_auxiliary_key,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,31132629,2304,245238376,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-01-post_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-01-post_node.pt,False,,2026-09-18T04:01:33.803355+00:00,PRESENT,1640361,1642496,1788755882362565901,1788755882362565901,2304,245238406,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,1,518,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,1640361,2304,245238406,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-01-pre_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-01-pre_node.pt,False,,2026-09-18T04:01:33.793777+00:00,PRESENT,31132629,31133696,1788755841106515401,1788755841106515401,2304,245238399,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,target,6,894,AUXILIARY_TARGET_KEY_GRADIENT,bounded_schema_auxiliary_key,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,31132629,2304,245238399,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-02-post_node.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-0/local-raw/S-PATH-LAM-0316/node-02-post_node.pt,False,,2026-09-18T04:01:33.801582+00:00,PRESENT,1640361,1642496,1788756030287414734,1788756030287414734,2304,245238425,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,1,518,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,NAME_ONLY_CHECKPOINT_CANDIDATE,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,1640361,2304,245238425,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
