migration,arm,batch,source,destination,incoming,expected_bytes,recorded_sha256,source_status,source_bytes_now,source_size_matches_record,destination_status,destination_bytes_now,destination_size_matches_record,verification_scope,incoming_status,incoming_bytes_now,incoming_size_matches_record
2026-09-11,AlphaEdit_L5_ONLY,5,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B005/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B005/W-method-state.pt,,1056987621,77a728f2b2d12c06e540626618ae15388fc94719334ce85c9a60a31f58511b5a,ABSENT,,False,PRESENT,1056987621,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,10,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B010/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B010/W-method-state.pt,,1056989093,08f4a2b35eab41eb59ba0b8111e4a4361220e0ea364d47dca0e582c1ee2775f7,ABSENT,,False,PRESENT,1056989093,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,20,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B020/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B020/W-method-state.pt,,1056992101,c69a0b8d32b2dfd21e2f92128e3cbe4db1570a3d50e1ce40dc6a2d30ea45cac6,ABSENT,,False,PRESENT,1056992101,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,30,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B030/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B030/W-method-state.pt,,1056995109,5c0204cf9b4f7fe3007cf3e6c50980c492c0d73f2852167147ae7b34b9baa468,ABSENT,,False,PRESENT,1056995109,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,40,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B040/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B040/W-method-state.pt,,1056998117,ee461251dadd38d63bd025b1decdf5c040e5f43eb22a25969e8f79d1cb2078ed,ABSENT,,False,PRESENT,1056998117,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,50,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B050/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B050/W-method-state.pt,,1057001061,eea977ca4a439feb03bea0d0d1fa4bbe347946f665487234f138dd5498dce2b9,ABSENT,,False,PRESENT,1057001061,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,60,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B060/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B060/W-method-state.pt,,1057004069,4504bffe0517e3e16ff23e5b53723a4a34ef54b556fbf1c1a2bf55100cc861f6,ABSENT,,False,PRESENT,1057004069,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,70,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B070/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B070/W-method-state.pt,,1057007077,8a198b61127cbf282a167e8cee4de774d3b7d5c51bc8e42cda04e9deca0b8f18,ABSENT,,False,PRESENT,1057007077,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,80,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B080/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B080/W-method-state.pt,,1057010021,34825524d43988f5492095f4e34f8f6cf2aa93619bcc171a878eb8d80309e3ea,ABSENT,,False,PRESENT,1057010021,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,90,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B090/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B090/W-method-state.pt,,1057013029,34856c32cf8e28524cf864f79018a8db32f09a6f1fa3f764ebc184cea04b268b,ABSENT,,False,PRESENT,1057013029,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,100,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B100/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B100/W-method-state.pt,,1057016037,5415e5c03926f715a1bb7c97c3911cb9a1f9d3017ecc862b7c3d2c2b645f46bd,ABSENT,,False,PRESENT,1057016037,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,1,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B001/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B001/W-method-state.pt,,234903141,ee831f037e46f174c4b99280b8a04618afce8a00da7db8c1288c6c7a5607b0fa,ABSENT,,False,PRESENT,234903141,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,5,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B005/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B005/W-method-state.pt,,234904293,b3528511cf22a2215cb0aa74939f6942324539d3a6b1ad7c26ac1c25f6dd3101,ABSENT,,False,PRESENT,234904293,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,10,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B010/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B010/W-method-state.pt,,234905829,e77c52f93dc1fb4da54678bff4dfcc423df19faa22c0e00d91b2b5efee625331,ABSENT,,False,PRESENT,234905829,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,20,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B020/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B020/W-method-state.pt,,234908837,c2394a1bd68661528b8b2ca12c86b226c333030865aee0f4c946c708931790ba,ABSENT,,False,PRESENT,234908837,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,30,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B030/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B030/W-method-state.pt,,234911781,ae4d60c5c2f2c99dd748805d9aa571c434dfdf34103a793a444759422323a71f,ABSENT,,False,PRESENT,234911781,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,40,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B040/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B040/W-method-state.pt,,234914789,c84b62e10442b0ae74df11fde7f96ba0b15dba07007f8d97e696678e911870c0,ABSENT,,False,PRESENT,234914789,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,50,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B050/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B050/W-method-state.pt,,234917797,86b275c29a65d04e300a4fe8dfba971ffcd4fb4d3ab1ce3000a61ff12275578a,ABSENT,,False,PRESENT,234917797,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,60,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B060/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B060/W-method-state.pt,,234920741,c8e69a1daaae23d8e661330718c2560c438d863caeedd178f32645209e987b1d,ABSENT,,False,PRESENT,234920741,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,70,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B070/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B070/W-method-state.pt,,234923749,7ea0a7f11fd9f18270776f8de17ba109b7cf6489de9dcc3e775b99a75a1f035c,ABSENT,,False,PRESENT,234923749,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,80,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B080/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B080/W-method-state.pt,,234926757,365878bfa30c9c9e02ee9f419aa56ac7bdda7a860322b43b6b7fa538f48a4e2f,ABSENT,,False,PRESENT,234926757,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,90,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B090/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B090/W-method-state.pt,,234929701,f47c9ce5fcde7bba65f4521c391162fa4d98860d9f863fe4aa2df28471455599,ABSENT,,False,PRESENT,234929701,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L6_ONLY,100,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B100/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-2/B100/W-method-state.pt,,234932709,fecfd3b8d685cc5f6a89be16e0029d50327f8a2bd9f9d196492e2228490adbc3,ABSENT,,False,PRESENT,234932709,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,1,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B001/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B001/W-method-state.pt,,1056986469,885dc127f7db5b82e633353ae5acb01470ca497728d956c85a504b32a1c90593,ABSENT,,False,PRESENT,1056986469,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,5,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B005/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B005/W-method-state.pt,,1056987621,33d53c481384803ecbca7bd3599535d87737da437ebc9d7e829ef5d0d8f5cba6,ABSENT,,False,PRESENT,1056987621,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,10,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B010/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B010/W-method-state.pt,,1056989093,60f27132e8dcac1717301fd35f2b50c460755238695375e493a617b2c2a7404b,ABSENT,,False,PRESENT,1056989093,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,20,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B020/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B020/W-method-state.pt,,1056992101,8c90d7ee2dc2840b9af2f9bb2ea1524fb177849c0962b4375a429df22e89b0f7,ABSENT,,False,PRESENT,1056992101,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,30,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B030/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B030/W-method-state.pt,,1056995109,25a417bb081d50e4ff91a29017255460d5a86c2c1f998905ea61bbaf2fcf8353,ABSENT,,False,PRESENT,1056995109,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,40,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B040/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B040/W-method-state.pt,,1056998117,813cf324c7301c0ac9508cde2b8dad08a9eafb01c26977daaf0336eaab49ff3c,ABSENT,,False,PRESENT,1056998117,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,50,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B050/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B050/W-method-state.pt,,1057001061,dc3435639c2ffdea9bfb8608f5ba00e3b2e29e25cd415d896676ba995cc1c1af,ABSENT,,False,PRESENT,1057001061,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,60,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B060/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B060/W-method-state.pt,,1057004069,e73613cb378d3b46affa05ac7e9284d585ef672d5ce41d0a8949d01e96584f14,ABSENT,,False,PRESENT,1057004069,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,70,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B070/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B070/W-method-state.pt,,1057007077,dcafbafed479e67803538366ee8745cd5b7642acad68655d115b806787e7d681,ABSENT,,False,PRESENT,1057007077,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,80,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B080/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B080/W-method-state.pt,,1057010021,7ad5c64fc9a0a189564bb6c380fc5997432d7529625e223c6cd676417f58a9b3,ABSENT,,False,PRESENT,1057010021,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,90,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B090/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B090/W-method-state.pt,,1057013029,ca0880e724f4320bfe80d7a5f45138829b0d6a27d3a4df869ade8ce0a2dae111,ABSENT,,False,PRESENT,1057013029,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L6_ONLY,100,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B100/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-3/B100/W-method-state.pt,,1057016037,8596c437bff12ba02de68f6fb2e45e2b0947c5be692e5705ef62be308c7a6b0f,ABSENT,,False,PRESENT,1057016037,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L7_ONLY,1,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B001/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B001/W-method-state.pt,,234903141,b12a80f76f8438323f9dc13e69f85718780b8a07934ee1365fb60d4afb1b09a0,ABSENT,,False,PRESENT,234903141,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L7_ONLY,5,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B005/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B005/W-method-state.pt,,234904293,c336cd5d246f24e04a01f8fa8fabba305a2b18f5699f6631e516fd84b39894e8,ABSENT,,False,PRESENT,234904293,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L7_ONLY,10,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B010/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B010/W-method-state.pt,,234905829,2629174708d3c2807303542fbdbefb3f90d9bbe1efc7593ba37930840138161f,ABSENT,,False,PRESENT,234905829,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L7_ONLY,20,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B020/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B020/W-method-state.pt,,234908837,ceedfbcd8d6b4a21eb0e8fb949a5d0e8ae3e380c6fae4f86c63c395d8ef8f932,ABSENT,,False,PRESENT,234908837,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L7_ONLY,30,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B030/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B030/W-method-state.pt,,234911781,c48cedad004d430add1ab297ac8edc2afb9fbf2573ed107a54276cd139879f4a,ABSENT,,False,PRESENT,234911781,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L7_ONLY,40,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B040/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B040/W-method-state.pt,,234914789,2566cfc43f36a724fe4e09b5d74bb5aaa7d40f4edfc9e4de4f9e2f3545f86d95,ABSENT,,False,PRESENT,234914789,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L7_ONLY,50,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B050/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B050/W-method-state.pt,,234917797,63045e6a9a18e07bbf689183df51162c28a06bd11ffd34c5b6396f2e7541f593,ABSENT,,False,PRESENT,234917797,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L7_ONLY,60,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B060/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B060/W-method-state.pt,,234920741,8880b9715aff9bc3083f8fee6ac675094349f37fc2476ae6146a98ab67d4094c,ABSENT,,False,PRESENT,234920741,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L7_ONLY,70,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B070/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-4/B070/W-method-state.pt,,234923749,c975bd6bd0f00cf9249dd22822c1030fde81764e57ab25d359dbede8e34428a9,ABSENT,,False,PRESENT,234923749,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
