P_after_sum,P_terminal,accepted_steps,action_freeze_sha256,active_request_count_mean,active_to_frozen_count,actual_recorded_step_count,actual_sum,alias,allocation,arm,backwards,bf16_cumulative_capacity_terminal,capacity_terminal,carried_frozen_input_count,case,delta_p1r37_minus_p1r36_P_after_sum,delta_p1r37_minus_p1r36_P_terminal,delta_p1r37_minus_p1r36_actual_sum,delta_p1r37_minus_p1r36_backwards,delta_p1r37_minus_p1r36_capacity_terminal,delta_p1r37_minus_p1r36_edit_core_wall,delta_p1r37_minus_p1r36_eff_correct,delta_p1r37_minus_p1r36_eff_margin_mean,delta_p1r37_minus_p1r36_eff_target_new_nll_mean,delta_p1r37_minus_p1r36_energy_terminal,delta_p1r37_minus_p1r36_gen_correct,delta_p1r37_minus_p1r36_loc_correct,delta_p1r37_minus_p1r36_model_forwards,delta_p1r37_minus_p1r36_negative_actual_steps,delta_p1r37_minus_p1r36_predicted_sum,delta_p1r37_minus_p1r36_realization_mean,delta_p1r37_minus_p1r36_scientific_materializations,delta_p1r37_minus_p1r36_terminal_evaluator_wall,delta_p1r37_minus_p1r36_tokens,delta_p1r37_minus_p1r36_w_full6_new_nll,delta_p1r37_minus_p1r36_z_full6_new_nll,delta_p1r37_minus_p1r36_z_w_full6_gap,edit_core_wall,eff_correct,eff_denominator,eff_margin_mean,eff_target_new_nll_mean,eff_target_old_nll_mean,energy_terminal,failure_class,failure_message_sha256,finite_demand_sum,frozen_request_step_count,functional_p_mean_positive_damage,gen_correct,gen_denominator,gen_margin_mean,gen_target_new_nll_mean,gen_target_old_nll_mean,loc_correct,loc_denominator,loc_margin_mean,loc_target_new_nll_mean,loc_target_old_nll_mean,manifest_sha256,model_forwards,negative_actual_steps,old_rho_sum,p1r36_P_after_sum,p1r36_P_terminal,p1r36_accepted_steps,p1r36_actual_sum,p1r36_backwards,p1r36_capacity_terminal,p1r36_edit_core_wall,p1r36_eff_correct,p1r36_eff_margin_mean,p1r36_eff_target_new_nll_mean,p1r36_energy_terminal,p1r36_failure_class,p1r36_freeze_reactivation_status,p1r36_gen_correct,p1r36_loc_correct,p1r36_model_forwards,p1r36_negative_actual_steps,p1r36_predicted_sum,p1r36_realization_mean,p1r36_scientific_materializations,p1r36_status,p1r36_success,p1r36_terminal_evaluator_wall,p1r36_tokens,p1r36_w_full6_new_nll,p1r36_z_full6_new_nll,p1r36_z_w_full6_gap,persistent_mask_decision_influence_count,predicted_sum,reactivation_count,realization_mean,scientific_materializations,sentinel_observation_count,status,success,terminal_evaluator_wall,terminal_sha256,tokens,w0_restore_bytes,w0_restore_pointer,w_full6_new_nll,z_full6_new_nll,z_w_full6_gap
0.022236909485720303,0.005597789905674918,8,8ea70f896a441274f6ffe8c351e10111587b43377850509753c7782898920523,9.5,2,8,11.120491805672645,llama3-8b-inst,BG,Soft,125,2.9255145808158054,0.020870243696966564,0,2,-2.9724572962706863e-06,9.227081832182196e-06,-0.0017321754246975019,0,0.0019561562115072845,-20.08046741085127,0,-0.041619873046874645,0.007244873046875003,0.0033189176332671516,0,0,0,0,0.01364324919413562,-0.0008717871680428146,0,-1.4050599283073097,0,0.0017321754246950177,0.0018033538945019245,-7.117846980690679e-05,84.05519064189866,10,10,11.089346313476563,0.0887786865234375,11.178125,0.03528278321895173,,,14.918577599176205,4,0.0704744965522539,16,20,4.582861328125,2.842919921875,7.42578125,86,100,5.756696166992187,10.915703125,5.159006958007812,5b853a8ff1c3aa4e976ff6e3f82f69a1d26e8c3aa64eb3141eab503d57fb4e5d,220,0,23.992525982206413,0.022239881943016574,0.005588562823842735,8,11.122223981097342,125,0.01891408748545928,104.13565805274993,10,11.130966186523438,0.0815338134765625,0.03196386558568458,,NOT_RECORDED,16,86,220,0,14.90493434998207,0.7109081645873443,8,SUCCESS,1,19.055633498355746,37595,0.09409329108893871,0.009291369700804353,0.08480192138813436,0,14.918577599176206,0,0.7100363774193015,8,0,SUCCESS,1,17.650573570048437,2f670e0c71ebb305899e28e1fec9e1566b81f2c404739f0325ff4bc8204003a6,37595,True,True,0.09582546651363373,0.011094723595306277,0.08473074291832745
0.021973725243315638,0.005632160713919751,8,be8222058938c19e8c785e5f59d1c06cf7c19f9d127bbfa59fb212e6185f27c3,10.0,0,8,9.334016522392632,llama3-8b-inst,BG,Soft,125,3.459597560982031,0.028848422379054245,0,3,2.752622072459826e-05,1.9015718932435116e-05,0.007079847063868883,0,0.001014200593326145,-26.327754176221788,0,0.01694793701171804,0.0018020629882812556,0.0016720625583957482,0,0,0,0,0.019607607065697863,0.00041882513634583507,0,-1.5840442345943302,0,-0.0070798470638692435,-0.0014551063883118387,-0.005624740675557391,76.20738826412708,10,10,10.891275024414062,0.0993499755859375,10.990625,0.04775705112673176,,,12.455049829883501,0,0.003941328002886023,19,20,4.452234268188477,3.2399532318115236,7.6921875,87,100,4.698269195556641,9.254952239990235,4.556683044433593,5f9c13ce30e5d5d0df42116f259ce9c6e490fa0bfb45e220c0179510db89fe72,220,0,19.221145473075136,0.02194619902259104,0.005613144994987316,8,9.326936675328763,125,0.0278342217857281,102.53514244034886,10,10.874327087402344,0.09754791259765624,0.04608498856833601,,NOT_RECORDED,19,87,220,0,12.435442222817803,0.7215088180232166,8,SUCCESS,1,18.642583516426384,37967,0.15972123024985194,0.033662810525856915,0.126058419723995,0,12.455049829883501,0,0.7219276431595625,8,0,SUCCESS,1,17.058539281832054,b5031558b9eaf147f24bf19549a0c28779c2a6786257434e4f7f80446a0d3ff4,37967,True,True,0.1526413831859827,0.032207704137545076,0.12043367904843762
0.020161371094819455,0.005535412585720634,8,d36bb97726d9fdc45845ebb165236de179c747a8c1223924892cf164d7f5a894,10.0,0,8,9.543583328370007,llama3-8b-inst,BG,Soft,125,2.8701009084765863,0.07315149008099667,0,4,-5.4628869150523396e-05,-9.526698236533241e-05,0.01559428470209312,0,-0.011681907631824334,-29.791643128264695,0,-0.012274169921875355,-0.031475830078125044,-0.019662211715178762,0,0,0,0,-0.0037849966436631632,0.0036489767945246943,0,-2.2408481859602034,0,-0.015594284702092398,-0.010092632379382849,-0.005501652322709549,71.80191385606304,10,10,7.799462890625,0.400537109375,8.2,0.12068262194095028,,,12.862124700075947,0,0.023416234778325475,16,20,2.265325927734375,3.576751708984375,5.84207763671875,92,100,6.0732613372802735,10.3522265625,4.278965225219727,f60718f23ff9612bfe0e4c41af5750a14544208fc77589e6ca33b403c54c2b64,220,0,27.811171375345435,0.02021599996396998,0.005630679568085967,8,9.527989043667914,125,0.084833397712821,101.59355698432773,10,7.811737060546875,0.432012939453125,0.14034483365612904,,NOT_RECORDED,16,92,220,0,12.865909696719612,0.7134559313002304,8,SUCCESS,1,18.918312379159033,37270,0.4510934453457594,0.2858257177984342,0.16526772754732522,0,12.862124700075949,0,0.7171049080947551,8,0,SUCCESS,1,16.67746419319883,59c742905e8a2967358e3e44be6bab2d238a3447df0c8c1375c7523070b5d9e2,37270,True,True,0.435499160643667,0.27573308541905134,0.15976607522461567
0.014285742837693722,0.0038996851570244503,8,e4738afe82c8bfe473985a21f1af4efff808720843881bcf887f73ce5a584889,9.875,1,8,8.942499062046409,llama3-8b-inst,BG,Soft,125,2.422891198204011,0.06767735204332816,0,5,-8.971326582712762e-05,3.734384743746136e-05,-0.23489204701036037,0,0.020386058256209712,-18.34836275060661,0,-0.4252136230468748,0.2814636230468751,0.03698670585862572,-1,0,0,0,-0.28412713524885724,0.0015828085132298941,0,-2.1740130002144724,0,0.23489204701036226,0.25393872680142526,-0.019046679791063004,74.37513138796203,9,10,7.96873779296875,1.17501220703125,9.14375,0.11964746357414831,,,11.98378069770988,1,0.003887317131180254,16,20,4.53001708984375,2.83834228515625,7.368359375,86,100,4.1535546875,9.7094921875,5.5559375,a341cd99f9965117b626ab671ac24154543ca59e1511879e8c98f0ef1b03a40b,220,0,24.603402446998857,0.01437545610352085,0.003862341309586989,8,9.177391109056769,125,0.047291293787118445,92.72349413856864,9,8.393951416015625,0.893548583984375,0.08266075771552259,,NOT_RECORDED,17,86,220,0,12.267907832958738,0.7249955438170492,8,SUCCESS,1,18.90850741509348,35474,0.8483693985268473,0.632271453551948,0.21609794497489931,0,11.98378069770988,0,0.7265783523302791,8,0,SUCCESS,1,16.73449441487901,c8eda279f4206ffcef9cc14b5f0b28456820f2f4591ac94c7789361105e8d201,35474,True,True,1.0832614455372096,0.8862101803533733,0.1970512651838363
0.019111398427479824,0.0053894647859546365,8,6afe422a26274c215884060804d1bb5fda5b3d65f5948bf61aeea3c5af9bccbd,10.0,0,8,8.848338077357038,llama3-8b-inst,BG,Soft,125,3.294602034124158,0.06946211860264939,0,6,-0.00014524136813251487,-0.0001547095278450518,-0.0524301999248582,0,-0.019506155440122033,-28.34285075427033,0,-0.21198730468749893,0.04323730468750003,-0.03333977123375613,0,0,0,0,-0.04341312053729851,-0.006773129563655611,0,-1.770148598589003,0,0.052430199924856424,0.07263818326173349,-0.020207983336877067,76.6352516550105,10,10,10.656515502929688,0.4903594970703125,11.146875,0.11790411238401373,,,11.765299834514735,0,0.004229721030843139,18,20,6.2580413818359375,1.8950836181640625,8.153125,83,100,5.8777235412597655,9.918828125000001,4.041104583740234,40968d441a4469db8b431cff89d8ad7fa83a095da549795234cac1b1a5659f59,220,0,27.605419134297332,0.01925663979561234,0.005544174313799688,8,8.900768277281896,125,0.08896827404277143,104.97810240928084,10,10.868502807617187,0.4471221923828125,0.15124388361776986,,NOT_RECORDED,18,83,220,0,11.808712955052036,0.6875627681007361,8,SUCCESS,1,18.55426272470504,36515,0.5185480622109025,0.23210990162333472,0.2864381605875678,0,11.765299834514737,0,0.6807896385370805,8,0,SUCCESS,1,16.784114126116037,0ba8ed7dbd6a90f1767166f0a31a39a913e9feeb98b9c909c7a68fd4363ae695,36515,True,True,0.570978262135759,0.3047480848850682,0.26623017725069076
0.018968415590345677,0.004714898271752,8,78997f9a7e96a2b72a58f9f310bfd1b63306cae50ac98b55cb0837b3005484a4,10.0,0,8,10.812494344636798,llama3-8b-inst,BG,Soft,125,2.8431561435636024,0.022122226382800744,0,7,-5.9987629537086584e-05,-0.00010522566590692034,-0.052940578199924815,0,-0.007111897084370534,1.8738661296665668,0,-0.16959843635559135,0.09772338867187502,-0.011793787510315665,0,1,0,0,-0.054060504026713474,0.0052151474184404245,0,-2.2126415194943547,0,0.05294057819992304,0.056564767565578156,-0.003624189365655117,91.45870165992528,10,10,7.971846628189087,0.756280517578125,8.728127145767212,0.03657067237659635,,,15.005704667232932,0,0.003749223273851915,20,20,5.611357498168945,1.524365234375,7.135722732543945,95,100,6.0569554138183594,10.5234375,4.4664820861816406,dcd9d515ca3df3c9b966d728e1a2d3e25be34d383125a35f9624e01bf5eb52af,220,0,25.973247312716403,0.019028403219882764,0.00482012393765892,8,10.865434922836723,125,0.029234123467171278,89.58483553025872,10,8.141445064544678,0.65855712890625,0.048364459886912015,,NOT_RECORDED,20,94,220,0,15.059765171259643,0.72332852629979,8,SUCCESS,1,18.797027634456754,39406,0.5446462729945779,0.524778606556356,0.01986766643822191,0,15.00570466723293,0,0.7285436737182305,8,0,SUCCESS,1,16.5843861149624,ef2bf39c816bb662af33d364c552bbe917e3152854aacdb6dfbc93ede9f25a47,39406,True,True,0.597586851194501,0.5813433741219342,0.016243477072566792
0.02120521919324648,0.005547307377052082,8,eab4f2b53450c924a91c3e30d553a95b32cf2bd115756881af53b6b67abc503b,9.625,1,8,9.866571597848088,llama3-8b-inst,BG,Soft,125,3.001554377364653,0.04254921859278275,0,8,-0.00023073620242569648,-0.00010303370546367336,0.008734785672276146,0,-0.0024413528039017446,-18.941287447465584,0,-0.03736839294433736,-0.004819107055664074,-0.0038825245787378893,0,-1,0,0,0.01853553890250481,0.02982810711628625,0,-1.348143006209284,0,-0.008734785672277201,0.000493562035262584,-0.009228347707539775,80.4158608301077,9,10,9.032159042358398,0.3522159576416016,9.384375,0.07195978354826967,,,12.990128783741964,3,0.002430102326388783,19,20,5.9043701171875,2.7706298828125,8.675,80,100,5.091240730285644,9.936406250000001,4.845165519714355,36053106a730e9b9ea04e420988802616599577883099470b0c6229466e215b0,220,1,22.87737425271666,0.021435955395672175,0.005650341082515755,8,9.857836812175812,125,0.0449905713966845,99.35714827757329,9,9.069527435302735,0.35703506469726565,0.07584230812700755,,NOT_RECORDED,19,81,220,1,12.97159324483946,0.528992652302747,8,SUCCESS,1,18.773902034386992,36464,0.2425123995169997,0.02587502123787999,0.21663737827911972,0,12.990128783741964,0,0.5588207594190332,8,0,SUCCESS,1,17.42575902817771,a94bb7bdab2699fed1d946d4fc9c2d023ec152ccca118c5e60c5a7f9911b1804,36464,True,True,0.2337776138447225,0.026368583273142576,0.20740903057157994
0.01906399409775897,0.004923531486545105,8,b4bea654ef6a07a0afc4d1607aa30308aade39712d7ece02c3867966bc2a733c,10.0,0,8,10.043134761974217,llama3-8b-inst,BG,Soft,125,2.5949209529210915,0.0201918448769922,0,9,2.1756802184087765e-05,-2.392424375704215e-06,-0.001560546271502261,0,-7.411999795695415e-05,-50.638485895236954,0,-0.04468994140625071,0.0009399414062499986,-0.00014417190521859302,0,0,0,0,-0.00988391299615543,0.0009973958912281589,0,-1.8305275370366871,0,0.0015605462715029689,-0.0003276713192462907,0.0018882175907492665,75.07908204593696,10,10,9.578509521484374,0.052740478515625,9.63125,0.03518088447192724,,,12.813189734483606,0,0.015661373894915058,20,20,4.655889892578125,1.339422607421875,5.9953125,92,100,5.433195495605469,9.493593749999999,4.060398254394531,ed854fdf27be7e59ecd94f96213e4fb10d0a0a586ecc2acee4b5e07689eb3225,220,0,25.59595023872238,0.01904223729557488,0.004925923910920809,8,10.04469530824572,125,0.020265964874949156,125.71756794117391,10,9.623199462890625,0.051800537109375,0.035325056377145836,,NOT_RECORDED,20,92,220,0,12.82307364747976,0.7231475630055711,8,SUCCESS,1,18.90412531606853,36488,0.11171209570020438,0.018159753829240798,0.09355234187096358,0,12.813189734483604,0,0.7241449588967993,8,0,SUCCESS,1,17.073597779031843,35f7fdfb4349516d80b6f9d9fc02c1fc25569722e894fc88d4a26559b6fbce49,36488,True,True,0.11327264197170735,0.017832082509994508,0.09544055946171284
0.018270994933335494,0.005151895601646499,8,15e80ce722368fa8f7cf931ae5fa1b8cdcdf3a77403e4ba85f81d11b79da8152,10.0,0,8,8.919826434459539,llama3-8b-inst,BG,Soft,125,3.1456184145335486,0.06997255265195437,0,10,3.8004608849968174e-05,1.0933065583134706e-05,0.003044948633759148,0,-0.0013308667009367114,-50.37758252304047,0,-0.0052978515624992895,0.002172851562499911,-0.002348061669465218,0,0,0,0,0.011562214372679236,0.00033308180645263974,0,0.9259072155691683,0,-0.0030449486337602583,-0.0041188835864884865,0.0010739349527282283,77.8386773141101,9,10,9.63349609375,1.47587890625,11.109375,0.12004531128823138,,,12.34221129140351,0,0.011911598332900968,17,20,6.32860107421875,2.92061767578125,9.24921875,80,100,4.79109146118164,10.7437890625,5.95269760131836,c659c0ef803857f8e1a73b6393c59d94e6abf2718817a5c6656171f2239eacc1,220,0,23.898688231201383,0.018232990324485526,0.0051409625360633645,8,8.91678148582578,125,0.07130341935289108,128.21625983715057,9,9.6387939453125,1.4737060546875,0.1223933729576966,,NOT_RECORDED,17,80,220,0,12.33064907703083,0.672669376375875,8,SUCCESS,1,18.68210140336305,38127,1.4779224269092084,1.2889886259566992,0.18893380095250922,0,12.34221129140351,0,0.6730024581823276,8,0,SUCCESS,1,19.608008618932217,9c287c3d2de15ce0e5e5bb03b78ebb2c1ad5df82eec66c1d198a81587dfb2811,38127,True,True,1.4748774782754481,1.2848697423702107,0.19000773590523745
0.02173245139033845,0.005823592001854775,8,6a2348f1bcc451d4bb3f47493f442a23d5918933da7301d9e66712e9a4545845,9.375,2,8,11.613818473706488,llama3-8b-inst,RS,Neutral,125,3.8486725346905195,0.06866116246577265,0,1,2.522768105528428e-11,9.9343189924328e-13,0.0,0,4.163336342344337e-17,-16.033430015435442,0,0.0,0.0,5.551115123125783e-17,0,0,0,0,0.0,1.0372813719072838e-12,0,-2.008495134068653,0,0.0,0.0,0.0,67.8229474381078,10,10,14.270616912841797,0.029383087158203126,14.3,0.11298992914988662,,,14.283745519412332,5,0.007111838973063944,19,20,7.582801818847656,2.259776306152344,9.842578125,92,100,7.089899711608886,12.3328125,5.242912788391113,c4240c1c629453f09375692c5badf1a92196e0ae2e5b26d51e2967c03525ad7f,220,0,20.495303517760604,0.021732451365110768,0.005823592000861343,8,11.613818473706488,125,0.06866116246577261,83.85637745354325,10,14.270616912841797,0.029383087158203126,0.11298992914988656,,NOT_RECORDED,19,92,220,0,14.283745519412332,0.7083428853441155,8,SUCCESS,1,19.26624981407076,36472,0.08247302066301927,0.008282711816718802,0.07419030884630047,0,14.283745519412332,0,0.7083428853451528,8,0,SUCCESS,1,17.257754680002108,e408b76c7bc102389b517e550aaab1d8fefe5e11c2104de4b35ec9a662224f8b,36472,True,True,0.08247302066301927,0.008282711816718802,0.07419030884630047
0.02657486507224102,0.006614367083167726,8,2f7c93d6ae06c893a533147a0bd063e828a575d63459ad9b1bc17d6af50e59a1,8.875,3,8,11.027411101642064,llama3-8b-inst,RS,Neutral,125,3.766036007424679,0.0003529001694698279,0,2,-7.377329649949083e-11,-2.881520369535373e-11,0.0,0,1.6263032587282567e-18,-22.15147389168851,0,0.0,0.0,2.4936649967166602e-18,0,0,0,0,0.0,3.190114838957925e-12,0,-1.970932972850278,0,0.0,0.0,0.0,69.96735035185702,10,10,13.421006774902343,0.02899322509765625,13.45,0.0005672905435363826,,,14.77012277689064,9,0.1274650908576368,17,20,5.2804931640625,2.6179443359375,7.8984375,86,100,5.797317657470702,10.910390625,5.1130729675292965,326269aaf85438c5e07f49df21fe89509775a929da84f6cbed64bff71d625ae7,220,0,19.245298724083177,0.026574865146014315,0.006614367111982929,8,11.027411101642064,125,0.00035290016946982626,92.11882424354553,10,13.421006774902343,0.02899322509765625,0.0005672905435363801,,NOT_RECORDED,17,86,220,0,14.77012277689064,0.7304288998175895,8,SUCCESS,1,19.089257842861116,37595,0.18890617054421455,0.19144352534785866,-0.002537354803644115,0,14.77012277689064,0,0.7304288998207796,8,0,SUCCESS,1,17.118324870010838,1f13ef669ca6731a14cbb501ec17c59aac30104e1e05dfe5b800329157afd217,37595,True,True,0.18890617054421455,0.19144352534785866,-0.002537354803644115
0.024921839324644226,0.006119552576354025,8,62a6a64e509c0acaaddc6cb3039bd822bddde93d65ebc0ac70001db06fb12be1,8.875,3,8,9.443395413388497,llama3-8b-inst,RS,Neutral,125,3.9453591669916888,0.020087683093600782,0,3,2.780346786135368e-11,3.721953301116798e-12,0.0,0,3.122502256758253e-17,-9.622330172220245,0,0.0,0.0,2.7755575615628914e-17,0,0,0,0,0.0,1.524558257415265e-12,0,-4.920059360563755,0,0.0,0.0,0.0,72.00652428600006,10,10,12.08802490234375,0.02760009765625,12.115625,0.031787837051724825,,,11.864853100973413,9,0.004708542401053256,18,20,4.437897491455078,3.2636650085449217,7.7015625,87,100,4.714234313964844,9.27809844970703,4.563864135742188,aa30023fbabe79cef7ba0fd50603cd2da2619f5d79c4d3add9a9b83a7ed54670,220,0,14.54295064345992,0.024921839296840758,0.006119552572632071,8,9.443395413388497,125,0.02008768309360075,81.6288544582203,10,12.08802490234375,0.02760009765625,0.0317878370517248,,NOT_RECORDED,18,87,220,0,11.864853100973413,0.7544075274681608,8,SUCCESS,1,18.975642701610923,37967,0.04326249219011515,0.009720158053096385,0.033542334137018764,0,11.864853100973413,0,0.7544075274696853,8,0,SUCCESS,1,14.055583341047168,832cecf12f05c773cf5b5364df8788abc2b304f3e90f0c9337f1f07db8ffd59f,37967,True,True,0.04326249219011515,0.009720158053096385,0.033542334137018764
0.026574658422870562,0.007011483092492585,8,725af489a97eba91af73f3145bc7d2542cd66685b416329fcb36c300f206d601,9.25,2,8,9.911359246977371,llama3-8b-inst,RS,Neutral,125,3.953593326459396,0.03293927059657208,0,4,-6.214482053956694e-11,-1.5513619902596254e-11,0.0,0,3.469446951953614e-17,-25.482758104102686,0,0.0,0.0,6.245004513516506e-17,0,0,0,0,0.0,1.0967893260271921e-12,0,-6.853975522331893,0,0.0,0.0,0.0,77.78106943215244,10,10,10.850695419311524,0.04930458068847656,10.9,0.0542155544074206,,,13.013633614010182,6,0.045151342808456,16,20,2.961670684814453,3.267699432373047,6.2293701171875,92,100,6.194010314941407,10.476682128906251,4.282671813964844,0b4ec661a67819b8fad7ab5f4b60db0ed4b9825877bef3c6f3a54b5ecd050d98,220,0,21.62547056593799,0.026574658485015383,0.007011483108006205,8,9.911359246977371,125,0.03293927059657205,103.26382753625512,10,10.850695419311524,0.04930458068847656,0.05421555440742054,,NOT_RECORDED,16,92,220,0,13.013633614010182,0.742926583157622,8,SUCCESS,1,19.186539171263576,37270,0.06772324203629979,0.011794208420906217,0.05592903361539357,0,13.013633614010182,0,0.7429265831587187,8,0,SUCCESS,1,12.332563648931682,431de0c79c7c95f3ffe0e579bc81bba1812ce335eadab590bd38b5f06b6c8627,37270,True,True,0.06772324203629979,0.011794208420906217,0.05592903361539357
0.019338321132266804,0.005618803882153412,8,653846f135299bf813c90f3b519fa97f46d70923a0ec52f7df5a3edb3398fb9b,9.125,2,8,9.689246003702282,llama3-8b-inst,RS,Neutral,125,3.523375826288958,0.1335633517488563,0,5,-1.95423122129057e-11,-1.0308753850551966e-11,0.0,0,1.942890293094024e-16,-17.56924480199814,0,0.0,0.0,3.3306690738754696e-16,0,0,0,0,0.0,7.424061365668422e-13,0,-1.2187283099628985,0,0.0,0.0,0.0,71.63580092787743,10,10,10.952687072753907,0.30981292724609377,11.2625,0.22909752402919467,,,12.897933008713881,7,0.004053267486114202,18,20,5.897808837890625,2.077972412109375,7.97578125,86,100,4.220146484374999,9.74484375,5.524697265625,34ff9dc634d094aa2f4c288fd9c303cd42a2abb4c788e29e445278685203d81e,220,0,20.810631761404874,0.019338321151809116,0.005618803892462166,8,9.689246003702282,125,0.1335633517488561,89.20504572987556,10,10.952687072753907,0.30981292724609377,0.22909752402919434,,NOT_RECORDED,18,86,220,0,12.897933008713881,0.7270252054572659,8,SUCCESS,1,19.051730820909142,35474,0.33651450388133525,0.19986201280262322,0.13665249107871202,0,12.897933008713881,0,0.7270252054580083,8,0,SUCCESS,1,17.833002510946244,435fab3f90a6b0cac3230824bcd75ae36a329292be194d85de13922fce7b54fc,35474,True,True,0.33651450388133525,0.19986201280262322,0.13665249107871202
0.025619231997759655,0.005735794758201326,8,dee4d9078eecf8c8be96e2be03740752ce58ba2f5199a28e5cc9e1248b93a86e,9.375,2,8,9.352132612373682,llama3-8b-inst,RS,Neutral,125,3.5473968884306224,0.0036464825204677318,0,6,4.149807233955194e-11,1.0732646542332969e-11,0.0,0,1.0842021724855044e-17,-12.030031676637009,0,0.0,0.0,1.3877787807814457e-17,0,0,0,0,0.0,3.76054742901033e-12,0,-1.0043660043738782,0,0.0,0.0,0.0,78.97783063608222,10,10,12.73542823791504,0.03332176208496094,12.76875,0.0057214930249400294,,,11.572082789958223,5,0.004304143320778027,17,20,6.756161499023437,2.0063385009765624,8.7625,83,100,5.888544006347656,9.93765625,4.049112243652344,0df1238e264b0db05fc7766cf7f3cf369e739db3ba3346326d519d0036bd605c,220,0,16.989248918160662,0.025619231956261583,0.00573579474746868,8,9.352132612373682,125,0.003646482520467721,91.00786231271923,10,12.73542823791504,0.03332176208496094,0.005721493024940016,,NOT_RECORDED,17,83,220,0,11.572082789958223,0.756622808486987,8,SUCCESS,1,18.40926150046289,36515,0.06718372711911798,0.06179451028583571,0.005389216833282265,0,11.572082789958223,0,0.7566228084907476,8,0,SUCCESS,1,17.40489549608901,6bd753e95298a0fdacf6af83c54c4d90c8c854de180b27ab9247e157af0185f5,36515,True,True,0.06718372711911798,0.06179451028583571,0.005389216833282265
0.022752096677174573,0.00539525109941962,8,795a9f64c1d0d3550fa29ba2489bca36a74fd250f7f951a57f52a61bc5dc38e3,9.5,1,8,11.277490874333306,llama3-8b-inst,RS,Neutral,125,3.317300192987724,0.01274310741226977,0,7,9.376457943410799e-11,1.8013666946981033e-11,0.0,0,2.0816681711721685e-17,-17.068104041041806,0,0.0,0.0,2.0816681711721685e-17,0,0,0,0,1.7763568394002505e-15,1.0680345496894006e-12,0,-1.548801646567881,0,0.0,0.0,0.0,75.91752184997313,10,10,10.140253067016602,0.12224807739257812,10.26250114440918,0.02008477792321366,,,15.088571279781172,4,0.0042916704548126555,19,20,6.845653915405274,1.4455238342285157,8.291177749633789,95,100,6.225509872436524,10.656015625,4.430505752563477,7b7d3ee7f9d0026725d9f84e3f461a9cb71f71343966bf977ed12c97f05c9953,220,0,21.059529341972624,0.022752096583409993,0.005395251081405953,8,11.277490874333306,125,0.01274310741226975,92.98562589101493,10,10.140253067016602,0.12224807739257812,0.02008477792321364,,NOT_RECORDED,19,95,220,0,15.08857127978117,0.7061690685101186,8,SUCCESS,1,19.046762288548052,39406,0.1325903214979917,0.0938678924459964,0.038722429051995286,0,15.088571279781172,0,0.7061690685111867,8,0,SUCCESS,1,17.49796064198017,fd06178f29253c9142a8618bd610db913f4228d55210e3bc40c4cf3f56310f7d,39406,True,True,0.1325903214979917,0.0938678924459964,0.038722429051995286
0.022464494992018108,0.005689565234870657,8,da7949f7dd6505bafe1494b427c54447b61710b5bd7ffa43d8802c9e7654d044,8.375,4,8,10.012803299515511,llama3-8b-inst,RS,Neutral,125,3.4551755768265537,0.05397886454817604,0,8,-6.302327409946074e-11,-6.4928808857223075e-12,0.0,0,1.3877787807814457e-16,-24.884930380620062,0,0.0,0.0,2.3592239273284576e-16,0,0,0,0,0.0,6.52145004664817e-13,0,-1.5335212566424161,0,0.0,0.0,0.0,71.71725952997804,10,10,10.375260925292968,0.18567657470703125,10.5609375,0.08595908549326355,,,13.154344503923495,13,0.001954991482557166,20,20,6.17464599609375,2.59332275390625,8.76796875,80,100,5.163998222351074,9.987187500000001,4.823189277648926,6697a4f79dcd1ac0262c127c3fdefc961637b280046258fda50b998e55a6d055,220,1,17.53491488181905,0.022464495055041382,0.005689565241363538,8,10.012803299515511,125,0.0539788645481759,96.6021899105981,10,10.375260925292968,0.18567657470703125,0.08595908549326331,,NOT_RECORDED,20,80,220,1,13.154344503923495,0.6025936367811047,8,SUCCESS,1,19.177505149506032,36464,0.08754591217730194,0.005751543683436467,0.08179436849386547,0,13.154344503923495,0,0.6025936367817568,8,0,SUCCESS,1,17.643983892863616,15a46e95913fc659761747e65034c95b1255d5769c554765ae2a45eeed8d15f0,36464,True,True,0.08754591217730194,0.005751543683436467,0.08179436849386547
