source_table,model,method,layer,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min,accepted_edit_count,fork
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,42.57054119487834,0.42570541194878336,0.42094458682708125,0.34201053495249656,0.5071732508800081,0.16516271592751153,0.5648531954092841,0.6958545625159983,0.18358847760978284,1000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,101.78415604660208,1.0178415604660207,1.0141521280194123,1.0035041592000848,1.0273691264712566,0.02386496727117171,1.0479871923409692,1.1085403686735837,0.9606456301401954,1000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,2.1013425930259473,0.021013425930259472,0.016242886738840404,0.010926195524451881,0.02387718753883442,0.012950992014382538,0.03845786897952367,0.0998448163204621,0.0028337458703941365,1000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,217.10603139520163,2.171060313952016,2.234006881904485,1.71256490569616,2.6365860443993556,0.9240211387031956,2.940817771656885,3.5505832856038153,0.7285326874962407,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,384.06233300005823,3.8406233300005823,3.568158815373514,2.7951393439059578,4.655251444414671,1.8601121005087133,5.719732414203447,11.029134282650102,1.485700658955902,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,205.54401708226504,2.0554401708226506,1.9208811992451622,1.543395579599927,2.3961900440680153,0.8527944644680883,3.040350974928784,7.1048697419417195,0.8155166642162677,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,164.64973151635868,1.6464973151635869,1.6219056865478167,1.1757139011769506,1.9887084785476152,0.8129945773706646,2.3131267553369423,3.313051153325707,0.6128954639176334,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,140.94901713747157,1.4094901713747157,1.2980599471245826,1.1170541681339428,1.4896681039497142,0.3726139358157714,1.7822053534945743,4.832497027047808,0.7592220144261663,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,91.69588095384434,0.9169588095384433,0.8358579862487423,0.6408230393987856,1.0633867717100625,0.42256373231127686,1.3792459789933964,3.2190092356004043,0.3000764594641036,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,106.24335142910996,1.0624335142910997,1.0208940395011572,0.8942670207116679,1.1372499082866332,0.24298288757496533,1.2898673444486424,3.1434314559147674,0.4712884380468653,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,52.033572042186805,0.520335720421868,0.512604547643313,0.35688881841350717,0.6187115245454218,0.2618227061319146,0.8362703987861968,1.0949997782759733,0.1836212466702082,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,104.45740120284587,1.0445740120284588,1.043503251071526,0.9940554181635038,1.0960917939474242,0.10203637578392033,1.1852799314306153,1.337316945247835,0.6663764020869564,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,8.21298782310743,0.08212987823107429,0.07134567486794588,0.046869412217121216,0.10423387267083482,0.05736446045371361,0.15467677764203197,0.25578099563883827,0.016946483965660147,10000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,234.29526738060403,2.34295267380604,2.3905468298634673,1.8589272865310824,2.784123393996232,0.9251961074651498,3.0904434048624307,3.662415274028036,0.9013989462884209,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,399.9556943755315,3.999556943755315,3.682542310922332,3.01918562534908,4.743831860599779,1.7246462352506993,5.732200801119066,10.871106539956441,1.7376886811206331,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,202.88731951140934,2.0288731951140933,1.8808474826925692,1.5560276038127059,2.36990403194512,0.813876428132414,3.1144973581070334,6.803439949769193,0.8342844424383642,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,160.2199568051841,1.602199568051841,1.526934530082883,1.1482253406342142,1.9864482449235457,0.8382229042893314,2.280005958871333,3.307170616749439,0.6272726355639034,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,136.2769292242828,1.362769292242828,1.2357066206137506,1.0777608274442758,1.4922096187205602,0.4144487912762844,1.7734362048440253,4.741286281755233,0.67652850288302,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,93.79383673082097,0.9379383673082097,0.8285279981342262,0.6917815543423909,1.1240549741231078,0.432273419780717,1.319295319591721,3.6489834242029087,0.41173692030107184,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,106.23968465421905,1.0623968465421905,1.0164503473871576,0.9067670174919171,1.1434961303154223,0.23672911282350517,1.2731436879366822,3.2711650896281292,0.6090241417700106,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,54.75860310091809,0.5475860310091809,0.5333678847129683,0.4039433489981882,0.6650189349210421,0.26107558592285396,0.808358449133417,1.1679830951229602,0.21994593376835953,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,99.77692683920377,0.9977692683920377,1.0181414836377116,0.9811401196638401,1.0502833064579014,0.06914318679406128,1.0744063437086437,1.1839932583352542,0.5977883323451127,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,11.678806076949346,0.11678806076949347,0.08442634502959476,0.048830365958386295,0.15544885707143125,0.10661849111304494,0.24265821787123937,0.39228039500356077,0.019227229913007404,10000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,95.87981468073814,0.9587981468073814,0.940793898585589,0.8791921534289904,1.058283306936042,0.17909115350705163,1.1750224966252236,1.4527935241538439,0.39488505460679624,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,170.16629312156164,1.7016629312156164,1.6896602312115019,1.4260091754373685,2.0325113010978306,0.6065021256604621,2.1863834962836046,3.0939518336784153,0.41559671628938377,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,78.44211772784516,0.7844211772784516,0.7763438278480426,0.6787077620778096,0.8706027594010006,0.19189499732319104,0.9918029263498707,1.2079685364530286,0.36832111743859286,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,100.60729159815706,1.0060729159815707,0.9787928604384708,0.8603037294790582,1.1256083062968751,0.26530457681781694,1.2548254870114024,1.953179624950932,0.5098030437681801,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,92.10147436880118,0.9210147436880117,0.9292277950528305,0.8499622317669363,0.9754353233884582,0.12547309162152187,1.0293885785634778,1.1424143176890176,0.6576050994014936,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,68.8488117956587,0.688488117956587,0.6924108895716872,0.5798953999432794,0.7907552034132328,0.21085980346995337,0.8783466770631848,1.107180063494547,0.3936536590910044,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,98.14781434087253,0.9814781434087253,0.9783752707143254,0.9473419861130532,1.0130355901855672,0.06569360407251401,1.0563860547007407,1.1466669910757668,0.8308165309693942,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,43.05996839436377,0.43059968394363773,0.4278820346431689,0.3460576556417989,0.5008860101685714,0.15482835452677246,0.5967093133309308,0.6969737903763866,0.1970226854246856,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,101.95512158332036,1.0195512158332036,1.0146196998804942,1.0022369977479204,1.034425967014097,0.03218896926617654,1.0578335608503109,1.1435022290389874,0.9531128780831105,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,1.9332410784115466,0.019332410784115465,0.015584887624034323,0.011437711107381685,0.021954275298018952,0.010516564190637267,0.032411451136017684,0.08244922866143899,0.005230603610192657,1500,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,96.48941997031793,0.9648941997031792,0.9417110209060698,0.8809855667088833,1.0478805116746903,0.16689494496580703,1.1506695797088635,1.4443328931453794,0.6543719905782202,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,170.56496295429014,1.7056496295429013,1.6768183668765366,1.3893725290090202,2.0229246043272346,0.6335520753182144,2.188944285420733,3.0790830588284903,0.8500454468947842,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,78.68026358538151,0.7868026358538152,0.7623323351312904,0.6795797321070014,0.8684385004916512,0.18885876838464977,0.9935464839797576,1.2224371202519906,0.508189968190599,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,100.98085667163339,1.009808566716334,0.9765485769146192,0.8673290272214035,1.1245049941220517,0.25717596690064826,1.2519693569093333,1.9331710859099014,0.6686825153984207,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,91.25362373675216,0.9125362373675217,0.9236341298548062,0.8423207444754354,0.9690830950841598,0.12676235060872443,1.010650481168413,1.0954759709756352,0.720796219800962,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,68.16632185818744,0.6816632185818744,0.6889966366303986,0.5749336243906088,0.7891628539119849,0.21422922952137613,0.8617531525379185,1.0951109316592738,0.37258014118091765,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,97.71322453807969,0.9771322453807969,0.9752903906719119,0.9458394113081805,1.0050571126888321,0.05921770138065163,1.0411844468761389,1.0926904022674773,0.8803941643002692,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,42.978844737208306,0.42978844737208305,0.4244133838837772,0.34651918971365037,0.5012419159633492,0.15472272624969885,0.5915922542366319,0.6944127468895545,0.19687792023524178,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,101.13114381579324,1.0113114381579325,1.008717117384439,0.9979954235861689,1.0247793094426854,0.026783885856516476,1.0362587304394626,1.0970905715805783,0.95321341922851,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,3.044998521049478,0.03044998521049478,0.02036186713335253,0.014561448207507606,0.03854051450874476,0.023979066301237154,0.060915404383310966,0.1440631463781073,0.0069374406110467276,1500,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,105.05000242894577,1.0505000242894578,1.0402698194560216,0.9211925907743028,1.1649765595391592,0.24378396876485642,1.292827098273779,1.7408447298990826,0.41820953699031926,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,189.44141333339036,1.8944141333339035,1.8433373606973602,1.5206263303034349,2.2379963411187243,0.7173700108152894,2.610762243407912,3.661145366973445,0.4799452225567073,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,82.2046782722578,0.8220467827225779,0.7912719070409948,0.6939573300621559,0.9326920164830255,0.2387346864208696,1.0268959464572314,1.6135352106658143,0.4675925385788126,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,103.73254304628601,1.03732543046286,1.023921524870624,0.8801990395272785,1.152639346745787,0.2724403072185084,1.3118782600277663,1.739407689135706,0.5323157070292122,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,95.17821596396482,0.9517821596396482,0.9524926098210279,0.8949789196161761,1.01287203037722,0.11789311076104392,1.071649036994327,1.2486845792596042,0.6992523541791342,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,72.91698461254744,0.7291698461254744,0.7203871625961404,0.6271846141415189,0.8415653081780209,0.21438069403650195,0.914372527446079,1.068270812865165,0.3960139446062386,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,98.95842368801105,0.9895842368801105,0.9852567730566617,0.9518578247477114,1.025363357773133,0.07350553302542151,1.0456844055654957,1.2179313785421553,0.831785326393982,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,46.88354830717985,0.4688354830717985,0.46440853057042764,0.366419604047817,0.5533634583881876,0.18694385434037059,0.664464677116624,0.7974232946295168,0.22241463245236004,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,102.20664215052282,1.0220664215052282,1.0177149608996054,1.0033307391368362,1.033662539411109,0.030331800274272736,1.0564664552663081,1.1420769379022226,0.9573909118456629,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,2.131145882250956,0.02131145882250956,0.019002580600516447,0.012789711632040296,0.02473147778241298,0.011941766150372684,0.037855273001174486,0.09640911908567618,0.004239348651383437,2000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,105.77776513020994,1.0577776513020993,1.0425066939661405,0.9222859347141517,1.1629892610756543,0.2407033263615026,1.2963437214508449,1.7254160138862518,0.7968919925005624,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,189.90264863538033,1.8990264863538033,1.8466454567222885,1.5254843617026872,2.2597492573304385,0.7342648956277513,2.581423759184358,3.6068393385462736,0.9511545210647745,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,82.38151070410066,0.8238151070410066,0.7916845504741364,0.6970891137226667,0.9294935885966397,0.23240447487397298,1.0244594169637697,1.4667398440468917,0.5155058149154675,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,104.16807104607363,1.0416807104607364,1.0185384619389795,0.8833883056375461,1.1423298784734643,0.25894157283591823,1.307799138380349,1.6680292107216153,0.6527910451742879,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,94.53165601272252,0.9453165601272252,0.944446597448231,0.8904294333928217,1.0033215246428826,0.11289209125006094,1.0716773700446598,1.1878211791871167,0.702411607087673,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,72.13397788040534,0.7213397788040534,0.7132103224901608,0.622407600612221,0.8394534438510014,0.2170458432387804,0.9085528493617205,1.0931278249077476,0.3992010037227184,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,98.38656473825326,0.9838656473825326,0.9815252451097548,0.9497377432034442,1.0192235937366791,0.06948585053323497,1.0363774123430662,1.1690214613237537,0.8371583986647191,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,46.53709619416929,0.46537096194169286,0.4600017491617624,0.36288994637083705,0.5492691820191571,0.18637923564832004,0.6609710569498469,0.7970620309767134,0.21698680993128663,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,101.00122196641644,1.0100122196641643,1.0078883771337972,0.9976463249778309,1.0204423812324617,0.02279605625463077,1.0321909910638893,1.092031157331579,0.9566389894285297,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,3.607560504110403,0.036075605041104034,0.02773745786259725,0.017247470165518457,0.03986359875312232,0.022616128587603864,0.07137990155724412,0.22050311903340372,0.005279126824104272,2000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,112.61004513523812,1.1261004513523813,1.1201380939444712,0.9863795287467257,1.2392246201389057,0.2528450913921799,1.3638625359891343,1.6374888746744478,0.47460306249142226,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,202.92220776234254,2.0292220776234253,1.944790057548616,1.5395742092591316,2.4357965332683302,0.8962223240091987,2.902796987378672,4.002722774076582,0.611944595155686,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,90.59754389461695,0.9059754389461695,0.8992010307241802,0.7898350208917984,1.0018573533282722,0.21202233243647384,1.1057093597222651,1.5169612823300909,0.4877100370630672,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,96.34295718711917,0.9634295718711917,0.9653375440407125,0.8178916868866077,1.073060493357635,0.25516880647102735,1.195618549485561,1.5857970746233336,0.566501296936985,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,101.9931888541792,1.0199318885417918,0.9988519608779391,0.9395649861407216,1.0647322646299628,0.12516727848924125,1.1604243989123355,1.4353934751005022,0.7448227714756331,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,74.86793867099719,0.7486793867099719,0.7506557666430806,0.6331335276441032,0.8399428213962205,0.2068092937521172,0.9649864068191115,1.3628992717985546,0.392264398805468,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,97.04308805432944,0.9704308805432944,0.9748742529765441,0.9309890500364246,1.0134829798658052,0.08249392982938053,1.0429168206466097,1.1765215653762355,0.7430783816066543,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,49.202740387506786,0.4920274038750679,0.4712313092010837,0.3580484029887857,0.5902783895074,0.23222998651861426,0.7110131367282104,1.0897055397216933,0.2100755695405808,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,99.02031048810728,0.9902031048810729,0.9936626082072499,0.976231714107417,1.0077729804764386,0.03154126636902155,1.0263973452049489,1.07169219762567,0.8159332544764674,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,3.759128907930255,0.03759128907930255,0.026640085574204324,0.018324489426912907,0.040696706181597715,0.022372216754684808,0.060950593013492003,0.3142764249470024,0.008114959394726012,3000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,113.67643402905533,1.1367643402905534,1.110945350879355,1.0094371787577836,1.2338386644321213,0.2244014856743377,1.3763156833327372,1.6355537053650462,0.7723991813073317,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,202.79307739785776,2.0279307739785777,1.93602721972248,1.5555147815249017,2.3739889171894535,0.8184741356645517,2.9135831553223728,4.046501157357246,1.097513954706219,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,90.5580553591412,0.9055805535914121,0.9052621837984862,0.7966860451195141,0.9924572995767298,0.19577125445721566,1.1105127425901087,1.4790133553745177,0.46481969552689023,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,96.92745992764006,0.9692745992764006,0.9810813565606733,0.843310717070065,1.096892119648026,0.2535814025779609,1.1745472441465985,1.604010638645593,0.6272067133269204,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,101.32896058276712,1.0132896058276712,0.9987298421877493,0.9416631971736262,1.060544565011249,0.11888136783762282,1.1494710041819356,1.4216392201526977,0.5786096816032293,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,74.30632807545774,0.7430632807545774,0.7533041182119147,0.626957102271141,0.843477242481318,0.21652014021017696,0.9743785557427224,1.3637656170144528,0.3836810314959508,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,96.53495121446853,0.9653495121446853,0.9706822004479565,0.9346602150409363,1.007794516021732,0.07313430098079576,1.0379605670019074,1.190429257708492,0.5843101440335097,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,49.28871147270336,0.4928871147270336,0.47398926455856805,0.35285079316314943,0.6022099910505302,0.24935919788738076,0.7187177832602839,1.0981130888514932,0.21061642111109613,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,97.03622487480254,0.9703622487480255,0.9853297031758044,0.97057329584754,1.0006836867594198,0.030110390911879725,1.0137938022092328,1.0420625857636787,0.40577362702249475,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,6.081121522132874,0.06081121522132874,0.038135711519994814,0.025237691613044694,0.06336661222732808,0.038128920614283385,0.12904276674666965,0.30416777167099346,0.009690526054062128,3000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,174.37629985965535,1.7437629985965535,1.7689039995823839,1.4679030740443115,2.0127842860018386,0.544881211957527,2.2365611885260357,2.726787236590711,0.7172689771041192,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,287.8384075476868,2.878384075476868,2.8218738305234616,2.1818553308974935,3.300823064177764,1.1189677332802703,3.9245236505195775,6.183635269483957,0.8898641313920164,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,129.20306072973042,1.2920306072973042,1.2086027897293508,1.0700399033143713,1.4858090543251794,0.41576915101080814,1.7746915960325902,2.6325777395279606,-0.22661306395096437,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,99.21438304768368,0.9921438304768369,0.9442962878117726,0.7900840843006236,1.1342228545174597,0.34413877021683614,1.3742172965902846,2.716380848267186,0.444786698603273,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,117.28098450452352,1.172809845045235,1.1248968046547008,1.0449165664732534,1.2651529511569874,0.22023638468373408,1.4479851339298495,2.2876523259157615,0.7814414237728718,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,68.661177583412,0.68661177583412,0.6573608741402048,0.524979675501271,0.8065602601028292,0.2815805846015582,0.9849428036159229,1.2648219369899159,0.3325643504439592,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,99.64560407222123,0.9964560407222123,1.0255150233719372,0.9117423534521782,1.1112827742283764,0.19954042077619816,1.1678663083769178,1.6180297939823234,0.33977681000014814,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,55.23490316395302,0.5523490316395302,0.5598921935522227,0.37094529690261385,0.7218548149434914,0.3509095180408775,0.7925924830522831,1.1231860665791777,0.1675853614572003,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,105.25283029681785,1.0525283029681785,1.0383658828972429,1.0078069109736298,1.078251950873566,0.07044503989993611,1.1207573062308143,1.4663631070464573,0.8754541529424527,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,tau,RECORDED,100,3.6767455400883096,0.036767455400883095,0.028302388521927964,0.02075773492224295,0.04633415939775685,0.0255764244755139,0.06341223010442218,0.24384340312339048,0.01125547139504574,5000,ACCUMULATED_OR_STATIC
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,rho,RECORDED,100,179.71286334993778,1.7971286334993777,1.8025807260532907,1.5366912415882223,2.0310617703018035,0.4943705287135811,2.281093800621816,2.7891976705960424,0.9751932391962718,5000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,4,tau,RECORDED,100,293.0403340608979,2.9304033406089793,2.8017761741036704,2.2421026674314035,3.315056751971126,1.0729540845397225,3.918431387282936,9.115646706119554,1.314925191068967,5000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,rho,RECORDED,100,128.08773754039925,1.2808773754039924,1.2149918579331853,1.0798077940482587,1.452664736842536,0.3728569427942774,1.7450775051185867,2.2637313273864215,0.7346195020257122,5000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,5,tau,RECORDED,100,95.84445098503878,0.9584445098503878,0.9329172821590999,0.7866084178615935,1.0708983603555267,0.28428994249393313,1.3327263392783886,1.7574458687109002,0.46642292184312867,5000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,rho,RECORDED,100,116.2422571829113,1.162422571829113,1.1109396243888956,1.0286732842783606,1.2829375124260156,0.25426422814765504,1.44231226915108,2.017023910453952,0.76652695229499,5000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,6,tau,RECORDED,100,69.27771073448106,0.6927771073448106,0.649190361885946,0.5258505974710564,0.8195084981918838,0.2936579007208273,0.9927958060247587,1.2453852444152849,0.3341429902514246,5000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,rho,RECORDED,100,100.15091455819571,1.0015091455819571,1.0211612162565664,0.9265273752484655,1.1043679179574126,0.1778405427089471,1.1931695521618384,1.4264652902371622,0.35459113937989406,5000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,7,tau,RECORDED,100,57.082748825158674,0.5708274882515867,0.55671617396159,0.3929494191981314,0.733948935773233,0.3409995165751015,0.8243697724163207,1.1054528572111157,0.18452842039652967,5000,RESET_CACHE
checkpoint_layer,qwen2.5-7b-inst,alphaedit,8,rho,RECORDED,100,100.3460756602806,1.003460756602806,1.0051255616733734,0.9850288860790902,1.0313023524463354,0.046273466367245164,1.058950425784407,1.2003603460673222,0.7292464059444848,5000,RESET_CACHE
