comparison,metric,paired_n,n,sum,mean,median,p25,p75,iqr,p90,max,min,paired_mean_bootstrap95_low,paired_mean_bootstrap95_high,uncertainty_unit,uncertainty_cluster_n,bootstrap_seed,bootstrap_resamples
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,mean_rho,100,100,2.86463533109782,0.0286463533109782,0.02444621018527049,0.020115468169947998,0.029450869394319845,0.009335401224371848,0.037197305653651175,0.19756349478505564,0.007596914745438332,0.024670858897115056,0.03385206069293703,PAIRED_REQUEST_HASH,100,1331955311593513612,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,mean_tau,100,100,3.120644447203664,0.03120644447203664,0.0245158268564995,0.01961325203655287,0.03209671320536675,0.01248346116881388,0.042251550515618796,0.2410888517996586,0.00990392009981389,0.025744667246612948,0.03864281372691041,PAIRED_REQUEST_HASH,100,9384039830413794726,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,D_TV,100,100,0.7806262552557273,0.007806262552557273,0.009218747945195421,0.0032195090235243758,0.016953516034573297,0.013734007011048922,0.019723391998806947,0.023705258925749817,-0.07956354087687312,0.005027494102360092,0.010165260150514612,PAIRED_REQUEST_HASH,100,14006946579316164292,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,delta_center,100,100,5.168628047405526,0.051686280474055254,0.05957801244490675,0.05442764605550304,0.06510423493666165,0.010676588881158605,0.0673835023151067,0.0887757604899084,-0.2684131556797166,0.04258487270736495,0.058883438809537975,PAIRED_REQUEST_HASH,100,11418232476376713697,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,q_pre_L8,100,100,7236.845330741285,72.36845330741285,-0.011465823148298304,-0.013518306196468835,-0.00946115487649142,0.0040571513199774145,-0.006049846029018413,3967.754328108234,-0.11357561628113994,-0.014673241327687448,184.43013041497207,PAIRED_REQUEST_HASH,100,9144821379659919855,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,q_post_L8,100,100,4950.037973723591,49.50037973723591,-0.014820585360570356,-0.01789362043266111,-0.011616491802615075,0.006277128630046036,-0.006554959512233038,3204.8268745140044,-0.06096434389100847,-0.016181738139329122,131.06514439059774,PAIRED_REQUEST_HASH,100,3129488805831801900,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,d_parallel,100,100,-170.19170765543177,-1.7019170765543177,-0.0128309575194766,-0.0157094599044129,-0.01161213254961111,0.00409732735480179,-0.009774039084090672,328.07583798571454,-496.59147643457516,-14.913808336967287,9.825302844024737,PAIRED_REQUEST_HASH,100,4707734255477002278,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,d_perp,100,100,7209.639319383553,72.09639319383552,-0.0032777609645708583,-0.005216560936106854,-0.0014529036314012422,0.0037636573047056116,0.003204678083395243,3946.8448774947447,-0.010487839497471785,-0.0030171834072807834,183.66339449049826,PAIRED_REQUEST_HASH,100,243807587367977371,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,mean_rho,100,100,849.1744332531046,8.491744332531045,0.03221662793105701,0.026903456239407902,0.03943510753784116,0.012531651298433255,0.052077592442498516,1608.907452990344,-763.4272841678788,-22.864522324565506,48.30440796102005,PAIRED_REQUEST_HASH,100,395871169485958442,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,mean_tau,100,100,8499.07545723006,84.99075457230059,0.03152243880105271,0.02442504244421284,0.04345092376488838,0.019025881320675536,0.05982725405257266,5366.120807023324,0.013729461543178223,0.03659363646975415,232.51921628915142,PAIRED_REQUEST_HASH,100,5409373419834535320,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,D_TV,100,100,0.5542250884260623,0.005542250884260623,0.004891345703887551,4.77247186062707e-05,0.015969642941105113,0.015921918222498842,0.020814953411656973,0.055894769085341744,-0.08217475654533299,0.0022736621072528395,0.00853749138244748,PAIRED_REQUEST_HASH,100,9051996126926817597,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,delta_center,100,100,5.436662673661099,0.05436662673661099,0.06573303049680189,0.05701152558689356,0.07168555756022021,0.014674031973326652,0.07622228651855983,0.18149332417491193,-0.29541800750297686,0.042359577552372074,0.06438849218110299,PAIRED_REQUEST_HASH,100,162558928852482846,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,q_pre_L8,100,100,3939.8835652100456,39.39883565210046,-0.014554892276518183,-0.016852397747071063,-0.011827563962313034,0.005024833784758029,-0.01007222413361508,3941.539491110786,-0.10662034370431628,-0.018458171063527998,118.23160459331291,PAIRED_REQUEST_HASH,100,8087011386074794419,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,q_post_L8,100,100,1725.8041868826858,17.258041868826858,-0.018321058093739122,-0.02143586312143105,-0.014498401873912152,0.006937461247518897,-0.010086718188151385,1727.6549390701666,-0.059140048000594886,-0.01990159258187985,51.81235343573571,PAIRED_REQUEST_HASH,100,13596992593517331563,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,d_parallel,100,100,-291.0334164335707,-2.910334164335707,-0.01573457944105018,-0.018254269619932095,-0.013973625624732935,0.00428064399519916,-0.01292534490153892,-0.008538336147456804,-289.07192792378817,-8.692734569957555,-0.017589030800734966,PAIRED_REQUEST_HASH,100,11624252836133910500,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,d_perp,100,100,3935.3865065490686,39.35386506549069,-0.004439426897808657,-0.006856102658623346,-0.002055974461979415,0.004800128196643931,0.0010417343987676124,3935.789852200184,-0.01138346220334463,-0.004692791123543579,118.07010911992501,PAIRED_REQUEST_HASH,100,6628636368205593338,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,mean_rho,100,100,-12.539155657435142,-0.12539155657435141,0.04176329746783958,0.03425465683482448,0.051150091373736745,0.016895434538912263,0.06122973137914758,0.22557760116395575,-17.180204864508596,-0.47217384983080374,0.050886637872656994,PAIRED_REQUEST_HASH,100,16744043575975232361,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,mean_tau,100,100,2844.748015267781,28.44748015267781,0.03853468853643305,0.03199950258073511,0.05166451823491955,0.019665015654184437,0.06973841574883968,2840.0659659063017,0.017944452928402077,0.04203557786955717,85.2545179513818,PAIRED_REQUEST_HASH,100,17502414414267838050,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,D_TV,100,100,0.15051157032638052,0.0015051157032638053,0.0038123920412523743,-0.011874453360675712,0.009990512033276375,0.021864965393952086,0.02251138716520184,0.06349151807331399,-0.0623173285144582,-0.0019774910303060576,0.004908064688903,PAIRED_REQUEST_HASH,100,7079376363252711428,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,delta_center,100,100,6.205466647245188,0.06205466647245188,0.07051437081594526,0.061664536649968675,0.0768157258418861,0.015151189191917429,0.08288384182316762,0.3119744811659271,-0.2913382477335206,0.0501518938090189,0.07205919677348233,PAIRED_REQUEST_HASH,100,15052774972482377230,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-3000,q_pre_L8,100,100,3039.61874860045,30.3961874860045,-0.018859255058144953,-0.021407225312941522,-0.015362011538517975,0.006045213774423547,-0.012898296331620965,3041.6801881506,-0.1212535624262685,-0.02288312524841876,91.23134269919494,PAIRED_REQUEST_HASH,100,9759664834575935421,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-3000,q_post_L8,100,100,-537.4496955001446,-5.374496955001446,-0.024029192038571928,-0.027020159318784764,-0.019008102751724723,0.008012056567060041,-0.014212920916591319,-0.009249261109504251,-535.0504758630777,-16.07638023498831,-0.02281607365089198,PAIRED_REQUEST_HASH,100,9651599928769676310,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-3000,d_parallel,100,100,346.74270462194266,3.4674270462194268,-0.020075711933844234,-0.02495124511335615,-0.01887017322593125,0.006081071887424901,-0.016828570682447277,349.1883433091379,-0.1478372735115025,-0.027467757910526525,10.453800771914379,PAIRED_REQUEST_HASH,100,9195470154332730301,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-3000,d_perp,100,100,3045.9198763585696,30.459198763585697,-0.005646267490156676,-0.008413674468295454,-0.0033623182608263635,0.00505135620746909,-0.0007225998469671122,3046.4433652739754,-0.014775133026890264,-0.005970087309337949,91.38893309015653,PAIRED_REQUEST_HASH,100,7111640778217721782,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-3000,mean_rho,100,100,97.43391030260275,0.9743391030260276,0.06266519755300859,0.053709089756680206,0.07365843268395114,0.019949342927270935,0.0853216379555553,90.72315900093905,0.03023340830418797,0.06311252527118112,2.793311306195853,PAIRED_REQUEST_HASH,100,15114779945486643047,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-3000,mean_tau,100,100,3651.5690272087227,36.51569027208723,0.06183974926180558,0.050242798920638654,0.07703581495502065,0.026793016034382,0.08798424449147427,3644.8343823595897,0.026056709099072095,0.0615387941514654,109.41414809206232,PAIRED_REQUEST_HASH,100,2970404795350072601,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-3000,D_TV,100,100,-0.25347919803990954,-0.0025347919803990955,-0.00038978855737507867,-0.01628220653640924,0.007715749870574537,0.023997956406983777,0.014554826351466788,0.07132042885701739,-0.06236655954387868,-0.006209591912341369,0.0009434723431130159,PAIRED_REQUEST_HASH,100,17070215841024383818,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-3000,delta_center,100,100,6.396045620902703,0.06396045620902703,0.07039921604178906,0.061402329636822926,0.0806540235601505,0.019251693923327574,0.09066427312384022,0.1900918409501341,-0.31078865973958825,0.05203198410944848,0.0735335109203518,PAIRED_REQUEST_HASH,100,2145605254782785322,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-5000,q_pre_L8,100,100,-2.6976312241078486,-0.026976312241078486,-0.024634578040176103,-0.032071498963606476,-0.016617734820418298,0.015453764143188178,-0.010483703737103467,0.04711167651958387,-0.13635683641428253,-0.031164822430702416,-0.02313915716006411,PAIRED_REQUEST_HASH,100,14110331532176127577,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-5000,q_post_L8,100,100,-3.852012444948389,-0.03852012444948389,-0.036193097453740226,-0.04981711453630297,-0.02523174801299532,0.02458536652330765,-0.01833791284105626,-0.01138199112832012,-0.08027861655378286,-0.041755053809652894,-0.03545540615367999,PAIRED_REQUEST_HASH,100,12757501245508891018,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-5000,d_parallel,100,100,-4.179890130071771,-0.04179890130071771,-0.03857525888902878,-0.04790806745409847,-0.02915130220522342,0.018756765248875054,-0.02227971129596924,-0.010652048094729298,-0.1662002817506109,-0.046569990495510645,-0.037767107564580335,PAIRED_REQUEST_HASH,100,7739633535244675580,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-5000,d_perp,100,100,0.029598458261813593,0.0002959845826181359,-0.0008764383515823537,-0.005760132591841813,0.007964123229855721,0.013724255821697534,0.01845339826397496,0.0669586596288616,-0.06594868469681725,-0.0031348273620547895,0.0034678798676238717,PAIRED_REQUEST_HASH,100,12438615389790387454,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-5000,mean_rho,100,100,17.211131770871525,0.17211131770871524,0.16000451014678685,0.1223499565327123,0.1840022444719312,0.0616522879392189,0.26536637932100865,0.5044676431735025,0.06728119025802959,0.15724942418266358,0.1879792314902297,PAIRED_REQUEST_HASH,100,4802619314728036676,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-5000,mean_tau,100,100,20.821760516284698,0.20821760516284699,0.18171646015953669,0.1390786642423153,0.23059540682754087,0.09151674258522557,0.3252173681615233,0.8112914084768891,0.053784361974191564,0.1860044170407578,0.23523562960485955,PAIRED_REQUEST_HASH,100,11821321852606605537,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-5000,D_TV,100,100,-0.11767491721094714,-0.0011767491721094714,0.0013462805883969683,-0.011423490629998409,0.009481502427767283,0.02090499305776569,0.018756419895248205,0.10786770721155742,-0.07733641846131935,-0.005778284516228035,0.00339311003564563,PAIRED_REQUEST_HASH,100,667567017533570927,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-5000,delta_center,100,100,1.1493273882132355,0.011493273882132355,0.0388119887822055,-0.005313220481187257,0.056371129649925265,0.06168435013111252,0.08929339108513576,0.18964424893634457,-0.47297771606037686,-0.009499368824515414,0.02936441891876342,PAIRED_REQUEST_HASH,100,6793919809263065777,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-7500,q_pre_L8,100,100,-8.082020583985543,-0.08082020583985543,-0.07511629902590963,-0.09509293857049628,-0.04966641661162943,0.045426521958866845,-0.028207360908643737,0.039695844927671586,-0.5460468868991853,-0.09543603478287223,-0.06850544164765894,PAIRED_REQUEST_HASH,100,14176041837674763371,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-7500,q_post_L8,100,100,-11.570005340189375,-0.11570005340189375,-0.11211142238621871,-0.13641471736256677,-0.08057464638320691,0.05584007097935986,-0.057209668993909224,0.017284334462206216,-0.46378883044279695,-0.12831823128011452,-0.10385849328041809,PAIRED_REQUEST_HASH,100,9408198322866523735,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-7500,d_parallel,100,100,-9.111863085003742,-0.09111863085003742,-0.09311205159784133,-0.10627811599185355,-0.07627042665281443,0.03000768933903912,-0.0485547524597424,-0.007706180399098289,-0.2073901380631447,-0.0970725373477372,-0.08484545284011312,PAIRED_REQUEST_HASH,100,14140203906730117620,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-7500,d_perp,100,100,-2.8639562489290338,-0.028639562489290338,-0.02109497659113549,-0.036386909110384655,-0.00031019461221617334,0.03607671449816848,0.02326747070939297,0.08087918307938896,-0.5410003993037771,-0.045207695088265824,-0.015970222010955343,PAIRED_REQUEST_HASH,100,14265982601631003496,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-7500,mean_rho,100,100,45.51348500367593,0.4551348500367593,0.4273685079973898,0.3213082950752128,0.5404780985640243,0.2191698034888115,0.7288088440729835,1.1680929365799224,0.10499397738253236,0.416024548012206,0.49392453619326704,PAIRED_REQUEST_HASH,100,7020975539255895293,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-7500,mean_tau,100,100,39.378591658935534,0.39378591658935536,0.36242862790191055,0.23860895529669907,0.49870050184583714,0.2600915465491381,0.6341599199537297,1.9209852774064742,0.008024289115463601,0.3489439794757257,0.44547800391322306,PAIRED_REQUEST_HASH,100,7432606653017077767,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-7500,D_TV,100,100,-1.77601744924979,-0.0177601744924979,-0.02228026402449032,-0.046540550344844556,-0.00044328033923422827,0.04609727000561033,0.034282504691081066,0.13910409427914988,-0.1047365569322708,-0.025208323926881816,-0.009762388650726966,PAIRED_REQUEST_HASH,100,759960429455330379,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-7500,delta_center,100,100,10.206366828332817,0.10206366828332816,0.11555499583368423,0.06225571261991744,0.17634052562728875,0.1140848130073713,0.21614550116780587,0.3531497196902969,-0.800941743339639,0.07120077909375597,0.12950196135552236,PAIRED_REQUEST_HASH,100,9382701410979786884,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-10000,q_pre_L8,100,100,-8.97933608307311,-0.0897933608307311,-0.09540172496650887,-0.12557722286692305,-0.0568705254184821,0.06870669744844095,-0.025900931637960874,0.23351020258822136,-0.33402547147714695,-0.10182209971779649,-0.07735461535277492,PAIRED_REQUEST_HASH,100,16257762532985173248,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-10000,q_post_L8,100,100,-14.304662399591539,-0.1430466239959154,-0.1373074214663407,-0.18112088914248603,-0.09488334164306024,0.08623754749942579,-0.07517132819194354,-0.038519856580488065,-0.34432895532710805,-0.1538436864201358,-0.13279492803745513,PAIRED_REQUEST_HASH,100,12240853479375572835,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-10000,d_parallel,100,100,-11.176072482647466,-0.11176072482647466,-0.11245666133653917,-0.13256410852076977,-0.09086694380623718,0.041697164714532595,-0.07197276516298343,-0.011176509720726202,-0.2379349722562723,-0.11801813506416048,-0.10560508563758021,PAIRED_REQUEST_HASH,100,17282650813545294743,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-10000,d_perp,100,100,-2.8479102971817447,-0.02847910297181745,-0.035864672941625236,-0.07136872783607756,0.011871745753106469,0.08324047358918403,0.05725807821557065,0.2639333050276418,-0.3346527677983507,-0.0439108247361515,-0.013885375156782903,PAIRED_REQUEST_HASH,100,4480140993503662461,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-10000,mean_rho,100,100,82.73763062097065,0.8273763062097065,0.8032361348645768,0.5538119399467638,1.0566755550959246,0.5028636151491608,1.2752549495503236,1.832732363488811,0.10465486048526484,0.7603667472465124,0.8920122298751031,PAIRED_REQUEST_HASH,100,5520355770905124681,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-10000,mean_tau,100,100,64.21430762429875,0.6421430762429875,0.6480795694424426,0.4108109422931019,0.8383214256189836,0.4275104833258817,1.0479271720065586,1.391739034899265,-0.22944380617088234,0.5799015499154349,0.7078755144212728,PAIRED_REQUEST_HASH,100,14248962879061091587,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-10000,D_TV,100,100,-7.6529479458664085,-0.07652947945866409,-0.07194783757153903,-0.1268703158668514,-0.02517476426241637,0.10169555160443504,0.009476211506176719,0.06511225347785271,-0.2670379594089538,-0.09101068056377705,-0.06289136653454228,PAIRED_REQUEST_HASH,100,17908609530906388410,2000
llama3-8b-inst:alphaedit-reset-minus-accumulated:sentinel-10000,delta_center,100,100,28.353716756385484,0.28353716756385483,0.2692856075172737,0.1635870471955289,0.3917318428891478,0.2281447956936189,0.4848287310670862,0.9077432599291986,-0.10147254434640096,0.24776282341620415,0.32053486035173684,PAIRED_REQUEST_HASH,100,9089507516579798775,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-0,q_pre_L8,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAIRED_REQUEST_HASH,100,9134618383879724675,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-0,q_post_L8,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAIRED_REQUEST_HASH,100,13161512615892105214,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-0,d_parallel,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAIRED_REQUEST_HASH,100,6276561517182845515,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-0,d_perp,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAIRED_REQUEST_HASH,100,149589668376998970,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-0,mean_rho,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAIRED_REQUEST_HASH,100,8311767786067917369,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-0,mean_tau,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAIRED_REQUEST_HASH,100,15520218144434541743,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-0,D_TV,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAIRED_REQUEST_HASH,100,16188602293644602532,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-0,delta_center,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAIRED_REQUEST_HASH,100,18023163168082471796,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,q_pre_L8,100,100,-0.06689385492851782,-0.0006689385492851782,0.0005035720576088698,-0.00021359354472039183,0.0012224442909595512,0.001436037835679943,0.0017645264932943635,0.015713141945928044,-0.10870981949568098,-0.0035325348081573695,0.0013367071065518495,PAIRED_REQUEST_HASH,100,15122655846211964950,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,q_post_L8,100,100,-0.004193846645022051,-4.193846645022051e-05,-2.1607927116368362e-05,-0.0004295158745397168,0.0004834274828466852,0.000912943357386402,0.0013079757814400798,0.030554576336984787,-0.035750898480960566,-0.0010758618928978147,0.0009373587716810637,PAIRED_REQUEST_HASH,100,1962747201619135342,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,d_parallel,100,100,-0.12809610771530433,-0.0012809610771530432,0.00043894786950260216,-0.0001368057690663508,0.0011088423259672487,0.0012456480950335995,0.0023050439532024854,0.013622773245043344,-0.13748287564094605,-0.004897779715401175,0.0012592055160890842,PAIRED_REQUEST_HASH,100,11363655643159380799,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,d_perp,100,100,0.05968612754637806,0.0005968612754637805,0.0002035539519314733,-0.00016314303254336832,0.0006352384960598909,0.0007983815286032592,0.0013943641460222368,0.01116477537188762,-0.0013061990790486644,0.00031053367334651363,0.0009691434755844505,PAIRED_REQUEST_HASH,100,8451637503994462866,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,mean_rho,100,100,0.10943290567376329,0.0010943290567376328,-0.0014026858053297064,-0.0028426810644570644,8.757191570024636e-05,0.0029302529801573107,0.0016668770587252358,0.21743324955940624,-0.03402209774205378,-0.003289829007425549,0.0072090570509842225,PAIRED_REQUEST_HASH,100,17169719401378713178,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,mean_tau,100,100,0.2851948976116207,0.002851948976116207,-0.0005169972239001397,-0.002512362194082296,0.0011238407048743126,0.0036362028989566086,0.002517895505712842,0.20216460465292707,-0.01791555921920618,-0.001358196967052882,0.008771038863698575,PAIRED_REQUEST_HASH,100,13951666461070653545,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,D_TV,100,100,-2.0459699786969976,-0.020459699786969977,-0.018746481972253884,-0.01947877045078145,-0.018056088903539998,0.001422681547241452,-0.01755307493142634,-0.005902910949659279,-0.12591065673235596,-0.02337325519174708,-0.018535777500927417,PAIRED_REQUEST_HASH,100,7608467635914765306,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1000,delta_center,100,100,-6.814620836036686,-0.06814620836036686,-0.06225511459049349,-0.06415026773005938,-0.06071080971820633,0.0034394580118530527,-0.058768771129112864,-0.02270157507835352,-0.4327018128552679,-0.07854328832423627,-0.06136897419816276,PAIRED_REQUEST_HASH,100,17767105611501833132,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,q_pre_L8,100,100,0.07711451206821851,0.0007711451206821852,0.0008300508921660066,5.110685809203708e-06,0.0020792071889364078,0.002074096503127204,0.0037138577117724098,0.022416437318688226,-0.05806888597302717,-0.0011524491477406848,0.0022690925496412686,PAIRED_REQUEST_HASH,100,12000683710220405358,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,q_post_L8,100,100,0.1608128828632663,0.001608128828632663,0.000512867981183427,-0.0002857184724134208,0.0025165559493296433,0.002802274421743064,0.005438588630894005,0.03590745070219282,-0.013960572628789317,0.0006972282071104028,0.0027147466830143613,PAIRED_REQUEST_HASH,100,11942230755574289431,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,d_parallel,100,100,0.04134849039453471,0.0004134849039453471,0.0008995571118991133,-0.00010406160546903929,0.002107613256986912,0.0022116748624559516,0.003912658301212855,0.020551414011126076,-0.07657061645668456,-0.0022218860335855325,0.0023007108179984924,PAIRED_REQUEST_HASH,100,17292859929255905554,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,d_perp,100,100,0.08155917367617879,0.0008155917367617879,0.0003716936328227033,-1.0388098336804041e-05,0.0009566523345423059,0.0009670404328791099,0.0025560862699502184,0.010840297121929021,-0.0015101050908085667,0.0004908907592240684,0.0012120378643939577,PAIRED_REQUEST_HASH,100,16505614361345372694,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,mean_rho,100,100,-0.25173341105057345,-0.0025173341105057343,-0.0030967672426476245,-0.006198305565577267,-0.00046235920456244584,0.005735946361014821,0.002021013980599587,0.14076348398277194,-0.057719825861066054,-0.006326423608879939,0.002558759073299005,PAIRED_REQUEST_HASH,100,7333976602325577367,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,mean_tau,100,100,0.22407575084320935,0.0022407575084320936,-0.0010161084820632382,-0.0039567013236123105,0.002480911988699319,0.00643761331231163,0.005242399317663742,0.2340211742864181,-0.029657852237607973,-0.0021365467319682924,0.008558759423272878,PAIRED_REQUEST_HASH,100,3360920625085487750,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,D_TV,100,100,-2.18358489275663,-0.021835848927566303,-0.020215306491551913,-0.02157239822154903,-0.019234321505144578,0.002338076716404451,-0.017849174434006986,-0.0035256309142716324,-0.11496359045397098,-0.024546345936316664,-0.019874999722208547,PAIRED_REQUEST_HASH,100,10611416268040964566,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-1500,delta_center,100,100,-6.899670680439,-0.06899670680439,-0.06408649704468283,-0.06752233903359098,-0.06117872751904749,0.00634361151454349,-0.056747219143496286,-0.010413584412946542,-0.3582583749869096,-0.07816360593990926,-0.06278419205176,PAIRED_REQUEST_HASH,100,8298080617178444221,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,q_pre_L8,100,100,0.04531843912546937,0.0004531843912546937,0.00037350433425159535,-0.0005569681014531286,0.001487073129214353,0.0020440412306674816,0.003504014022296586,0.024848002675407183,-0.06460041657333804,-0.001489434011675479,0.0019264135842280304,PAIRED_REQUEST_HASH,100,14653738728149312094,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,q_post_L8,100,100,0.2080207605364068,0.002080207605364068,0.0010796407952176246,-0.0003101723628499445,0.002922501170347469,0.0032326735331974134,0.00762042923992228,0.03993552614554456,-0.01129862063406908,0.0010774523853788818,0.003248886299321785,PAIRED_REQUEST_HASH,100,13455283161384012374,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,d_parallel,100,100,0.04305008387093841,0.00043050083870938406,0.0008581461567181807,-0.0002627786785356725,0.0018641055296239914,0.002126884208159664,0.004724669656171075,0.023424808130053598,-0.07927462599735079,-0.001853541074883811,0.0021361689506418213,PAIRED_REQUEST_HASH,100,8026713213312235353,2000
qwen2.5-7b-inst:alphaedit-reset-minus-accumulated:sentinel-2000,d_perp,100,100,0.0328424592324594,0.000328424592324594,-2.9012465514871577e-06,-0.0008561114350299492,0.0005579715315211994,0.0014140829665511487,0.0020724251521874568,0.01333552165475127,-0.003321815513990134,-8.475211271822087e-05,0.0007883382530697414,PAIRED_REQUEST_HASH,100,16217839098010008657,2000
