batch,state,population,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
7,RAW,ACCEPTED_OLD,NS,4933,6000,82.21666666666667,600,0,1053,6000,95,1053,1143,6090,8,9.681272494335367,9.608203887939453,14.49333839416504,15.909390020370484,18.72878789901735,5.900685573578812e-05,24.278606414794922,5.318503463148915,4.960168123245239,10.481534576416017,12.123535633087158,14.901670083999651,0.0005536930402740836,22.670589447021484,4.362769031186453,4.267153292894363,10.480933445692063,12.099906516075137,15.467414766326554,-17.6196767109177,19.730828925967216
7,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0028046471961533826,0.0008680628088768572,0.004625383019447327,0.0060007540974765985,0.017237549591809988,2.4914430468925275e-05,0.10965754836797714,14.902755341529847,14.516252040863037,20.78751316070557,22.426153945922852,26.341609382629425,4.208082675933838,32.30510330200195,14.899950694333693,14.515036256576423,20.786943004271603,22.42557546630851,26.34099562060411,4.098425127565861,32.30461704634945
7,SELECTED,CURRENT,PS,195,200,97.5,100,0,146,200,146,1,148,202,59,1.5587138485551986,0.29451872408390045,5.116852045059204,6.953861427307102,11.044893045425415,0.000309657771140337,11.224538803100586,10.095089264810085,10.049146175384521,15.06908140182495,15.91725568771362,20.266713294982896,0.47759705781936646,22.1953067779541,8.536375416254886,8.038168370723724,14.389410239737481,15.916664005193159,20.265097245021593,-3.5868020057678223,22.193433371721767
7,SELECTED,CURRENT,NS,852,1000,85.2,100,0,244,1000,17,244,254,1010,2,9.420780128531158,9.310804843902588,14.311588954925538,15.658512449264522,18.09068313598633,0.04645919054746628,22.877525329589844,4.6643963510300965,4.096304655075073,9.863037014007569,11.751029586791988,15.126383228302,0.005596919916570187,18.629220962524414,4.756383777501061,4.773129940032959,10.422982400655748,12.172018995881073,15.976050403118133,-10.760202415287495,18.021937996149063
7,SELECTED,ACCEPTED_OLD,RS,599,600,99.83333333333333,600,0,598,600,598,0,609,611,598,0.019540399126775205,0.0011629253858700395,0.004099040664732457,0.006341755902394646,0.03847614794969527,2.52720492426306e-05,4.208075046539307,14.668268534739813,14.607689380645752,19.775211334228516,21.393653202056882,24.166244716644286,2.3028671741485596,26.28830909729004,14.648728135613037,14.606367771953956,19.77140307642403,21.393381954639334,24.165251666504478,-1.8262584209442139,26.2881653412187
7,SELECTED,ACCEPTED_OLD,PS,1155,1200,96.25,600,0,786,1200,786,10,807,1222,294,1.5908424201322031,0.34174346923828125,5.22148861885071,7.023241567611693,9.798387908935545,5.602679812000133e-05,12.805442810058594,10.153250955541928,9.992419242858887,15.076524925231938,16.872374248504638,20.37183193206787,0.07715411484241486,24.784732818603516,8.562408535409725,8.663550525903702,14.400964492134166,16.416132548870518,19.800446745608927,-9.091495752334595,24.762921331450343
7,SELECTED,ACCEPTED_OLD,NS,4933,6000,82.21666666666667,600,0,1053,6000,95,1053,1143,6090,8,9.681279383408624,9.608202457427979,14.493371200561525,15.909379959106447,18.728823680877703,5.9126061387360096e-05,24.278593063354492,5.318505295371579,4.9602210521698,10.481523513793947,12.123546886444093,14.901602077484148,0.0005536930402740836,22.670625686645508,4.362774088037045,4.267108052968979,10.480938419699669,12.099929144978526,15.467381106019028,-17.619678499060683,19.73085594922304
8,ENTRY,CURRENT,RS,15,100,15.0,100,0,2,100,2,16,4,102,2,9.584082441926002,9.185537338256836,14.25924472808838,15.09986205101013,16.927731208801276,0.7910014390945435,18.0273380279541,4.852524471431971,4.411252737045288,8.811263656616212,9.76834988594055,14.400769042968756,0.07044953107833862,15.536453247070312,-4.731557970494032,-4.9043544083833694,0.7242484092712451,1.7623162508010863,4.466351219415667,-16.059732258319855,5.066900253295898
8,ENTRY,CURRENT,PS,26,200,13.0,100,0,3,200,3,42,7,204,0,8.994758422374725,8.89070463180542,12.94908456802368,14.671530771255492,16.530684547424308,1.550026535987854,18.07236099243164,4.554244356858544,4.265491008758545,9.074447536468504,9.850162029266347,12.707182416915881,0.015573904849588871,16.354249954223633,-4.440514065516181,-4.270950019359589,0.8073818206787102,3.0600021481513893,4.906532660722731,-13.487330913543701,6.574362277984619
8,ENTRY,CURRENT,NS,866,1000,86.6,100,0,214,1000,7,214,214,1000,1,9.738493577159941,9.548142910003662,14.780267810821533,15.974390935897826,17.860459327697754,0.026564456522464752,21.817916870117188,4.922788116956595,4.297854900360107,10.167604732513428,11.7733922958374,14.198776502609253,0.004451841115951538,16.679105758666992,4.815705460203346,4.5443174839019775,10.803763556480408,12.451023179292678,15.196570388376712,-9.081449508666992,17.440230578184128
8,ENTRY,ACCEPTED_OLD,RS,699,700,99.85714285714286,700,0,698,700,698,0,710,712,698,0.017149578765334548,0.00113506248453632,0.0041802522260695725,0.006341755902394646,0.03847614794969527,2.4914430468925275e-05,4.208075046539307,14.701766828468868,14.587066173553467,19.845538139343265,21.682543849945063,24.4716616821289,2.3028671741485596,32.30510330200195,14.684617249703534,14.585320008893177,19.844912990360175,21.68203289508528,24.471397235556207,-1.8262584209442139,32.30461704634945
8,ENTRY,ACCEPTED_OLD,PS,1350,1400,96.42857142857143,700,0,932,1400,932,11,955,1424,353,1.5862526241926311,0.3377465158700943,5.1620325565338225,7.023241567611693,10.234140186309814,5.602679812000133e-05,12.805442810058594,10.144942142580236,10.004485607147217,15.071594142913819,16.783311176300046,20.37183193206787,0.07715411484241486,24.784732818603516,8.558689518387606,8.629035808146,14.398169554653586,16.377973371883854,20.252389373767073,-9.091495752334595,24.762921331450343
8,ENTRY,ACCEPTED_OLD,NS,5785,7000,82.64285714285714,700,0,1297,7000,112,1297,1397,7100,10,9.644065204140414,9.554278373718262,14.46573467254639,15.865842437744124,18.589864006042482,5.9126061387360096e-05,24.278593063354492,5.2250611604656525,4.8426032066345215,10.384221363067628,12.097643995285033,15.031919517517089,0.0005536930402740836,22.670625686645508,4.419004043674762,4.316596210002899,10.47723468542099,12.116624312102791,15.545596419572831,-17.619678499060683,19.73085594922304
8,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.0016197894379729404,0.0010606382275000215,0.003139176708646119,0.0046708294656127676,0.007093458524905174,0.00013636612857226282,0.012715926393866539,14.834565048217774,14.898735523223877,19.855232810974123,21.071884059906,23.79500288009644,8.094050407409668,24.529253005981445,14.8329452587798,14.894833960104734,19.854481371308797,21.071284707786976,23.793996480728968,8.087220679502934,24.52840531046968
8,RAW,CURRENT,PS,196,200,98.0,100,0,130,200,130,1,134,204,46,1.5546234147301583,0.3769310712814331,5.3752281665802,6.8853802204132055,7.923629293441753,0.0002964295563288033,16.18060874938965,10.025792878270149,9.859249591827393,14.547391033172607,15.692939901351927,18.48133148193359,0.7615485191345215,20.914735794067383,8.47116946353999,8.25994697213173,13.910697700083256,15.202419147221372,18.475876455004325,-4.935620903968811,20.91427551372908
8,RAW,CURRENT,NS,833,1000,83.3,100,0,204,1000,17,204,204,1000,1,9.359536154507426,9.255110263824463,14.489889526367188,15.649638414382933,17.97372568130493,0.0009341643890365958,21.74273681640625,5.057742258810904,4.445672512054443,10.494472408294678,11.948352241516112,13.800498247146605,0.0048596602864563465,16.87705421447754,4.301793895696522,4.131471395492554,10.535093212127686,11.873102463781827,14.659028303623195,-12.75234591960907,16.808158963918686
8,RAW,ACCEPTED_OLD,RS,699,700,99.85714285714286,700,0,698,700,698,0,710,712,698,0.018525331579710057,0.001134348043706268,0.0044324082322418695,0.006547770975157617,0.048409690260886935,2.038458114839159e-05,4.931678771972656,14.678923671926771,14.625411987304688,19.836793136596683,21.48225851058959,24.315143966674796,2.369908094406128,32.89232635498047,14.660398340347061,14.623873128752166,19.835887185030153,21.481683229988256,24.314770415224476,-2.5617706775665283,32.89187787100673
8,RAW,ACCEPTED_OLD,PS,1351,1400,96.5,700,0,929,1400,929,10,952,1424,350,1.584305990585708,0.33019542694091797,5.17526588439942,7.010954189300537,10.24237791061401,5.173549288883805e-05,12.951372146606445,10.159273480325938,10.020845413208008,15.073906707763673,16.755056190490723,20.362918186187745,0.06827905774116516,24.787967681884766,8.57496748974023,8.644797893241048,14.476871231198313,16.367330408957784,20.17245548126055,-8.945681095123291,24.767184298485518
8,RAW,ACCEPTED_OLD,NS,5757,7000,82.24285714285715,700,0,1286,7000,122,1286,1386,7100,9,9.586707121219835,9.498300075531006,14.415887832641603,15.809495019912717,18.410203304290775,6.90197994117625e-05,24.394330978393555,5.25526924808086,4.827413082122803,10.46245584487915,12.210065460205078,15.07691478729248,0.0003960540343541652,22.428672790527344,4.331437873138976,4.272961223497987,10.389609146118165,12.013829716807228,15.313387489020826,-17.227746608252346,20.17522608116269
8,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.0016197758766065818,0.0010602214024402201,0.0031386063899844887,0.004668195638805626,0.007096826448105304,0.00013624693383462727,0.012712866067886353,14.834545383453369,14.897719383239746,19.85548553466797,21.07100496292114,23.79476512908936,8.094054222106934,24.529647827148438,14.832925607576762,14.89381598457112,19.854734415563875,21.0704051580833,23.793758848815344,8.08722402062267,24.528800250787754
8,SELECTED,CURRENT,PS,196,200,98.0,100,0,130,200,130,1,134,204,46,1.554653090538195,0.376908615231514,5.375408411026001,6.885996627807615,7.923674492835979,0.000296310376143083,16.180601119995117,10.02578806400299,9.859320640563965,14.547749042510986,15.693971347808835,18.4819164276123,0.7610337734222412,20.9138240814209,8.471134973464796,8.259445399045944,13.910900183301418,15.202067413041368,18.476464051923248,-4.9366313219070435,20.913363681931514
8,SELECTED,CURRENT,NS,833,1000,83.3,100,0,204,1000,17,204,204,1000,1,9.359551859694358,9.255170822143555,14.489876937866212,15.649576568603514,17.973730354309083,0.000934045237954706,21.742786407470703,5.057732766291126,4.44568395614624,10.494484519958496,11.948192787170408,13.80041811943054,0.00485977903008461,16.8770694732666,4.301819093403232,4.131445407867432,10.535036480426788,11.872966501861804,14.658983019590375,-12.752345860004425,16.808181166648865
8,SELECTED,ACCEPTED_OLD,RS,699,700,99.85714285714286,700,0,698,700,698,0,710,712,698,0.01852452271713056,0.001134348043706268,0.004432331258431078,0.006548676709644495,0.048413527682423387,2.038458114839159e-05,4.9314117431640625,14.678924026829856,14.625426769256592,19.836753654479985,21.48225870132445,24.315107288360586,2.3697879314422607,32.89231491088867,14.660399504112725,14.623925580839568,19.835847691039092,21.48168342072312,24.31473373571934,-2.5616238117218018,32.89186654606601
8,SELECTED,ACCEPTED_OLD,PS,1351,1400,96.5,700,0,929,1400,929,10,952,1424,350,1.5843082759453786,0.3301982432603836,5.175272560119635,7.010988116264343,10.24247053146362,5.173549288883805e-05,12.951313018798828,10.15926225551537,10.020892143249512,15.073794460296632,16.755031967163085,20.362946166992188,0.06827828288078308,24.787939071655273,8.574953979569992,8.644809383898973,14.476910884678366,16.36751812716247,20.172523889191215,-8.945622444152832,24.76715592108667
8,SELECTED,ACCEPTED_OLD,NS,5757,7000,82.24285714285715,700,0,1286,7000,122,1286,1386,7100,9,9.586717461898441,9.498290061950684,14.41589698791504,15.80950970649719,18.410256595611575,6.90197994117625e-05,24.39430046081543,5.255271325037944,4.827523231506348,10.462132740020753,12.21000552177429,15.077018747329712,0.0003960540343541652,22.428686141967773,4.331446136860498,4.273044217377901,10.389598655700684,12.013808249076824,15.31349320471287,-17.22795260190469,20.17534962669015
9,ENTRY,CURRENT,RS,12,100,12.0,100,0,1,100,1,22,1,100,1,9.627308283299207,9.566928386688232,13.89597158432007,15.066371297836303,16.384982452392585,0.15379469096660614,17.617399215698242,4.176164888441563,3.2443881034851074,8.804843616485597,10.831329631805419,12.523451566696172,0.036515556275844574,13.488147735595703,-5.451143394857645,-5.9611005783081055,0.9616931915283211,2.4297267667949196,4.8773130369186495,-17.157668560743332,6.656199932098389
9,ENTRY,CURRENT,PS,26,200,13.0,100,0,3,200,3,45,3,200,0,9.4542397262156,9.56569528579712,13.621157169342041,14.649071979522706,15.950767259597779,0.4896133840084076,16.74229621887207,4.489142426587641,3.7575395107269287,9.443649005889892,10.940602874755859,12.920782632827757,0.022373752668499947,14.243695259094238,-4.96509729962796,-5.1089340299367905,0.9233855247497554,2.606573104858395,4.123509745299812,-15.91639094799757,5.00760555267334
9,ENTRY,CURRENT,NS,860,1000,86.0,100,0,246,1000,10,246,256,1010,4,9.571482938885689,9.623600482940674,14.093817806243896,15.188314819335936,17.79294931411743,0.267519474029541,20.714950561523438,4.8085283567677255,4.2946882247924805,9.934356498718262,11.368238830566405,14.151078958511349,0.004161152057349682,17.195392608642578,4.762954582117963,4.812895059585571,10.390108203887939,12.131857646442949,15.894514150097962,-9.658097982406616,18.557424381375313
9,ENTRY,ACCEPTED_OLD,RS,799,800,99.875,800,0,798,800,798,0,812,814,798,0.016411428618316678,0.0011177965789102018,0.0042806072160601625,0.006443895376287397,0.036159137971699125,2.038458114839159e-05,4.9314117431640625,14.698376660645009,14.64225959777832,19.837182807922368,21.48225870132445,24.308640518188476,2.3697879314422607,32.89231491088867,14.681965232026691,14.641698060691851,19.836535058569282,21.48168342072312,24.308268735340096,-2.5616238117218018,32.89186654606601
9,ENTRY,ACCEPTED_OLD,PS,1547,1600,96.6875,800,0,1059,1600,1059,11,1086,1628,396,1.5806013250368323,0.337867334485054,5.214632034301758,7.006293749809265,10.038529376983641,5.173549288883805e-05,16.180601119995117,10.142578128948808,9.991716384887695,14.971417140960694,16.7138671875,20.173797340393065,0.06827828288078308,24.787939071655273,8.561976803911975,8.615653723478317,14.399653491796926,16.269037999003192,20.10563224222744,-8.945622444152832,24.76715592108667
9,ENTRY,ACCEPTED_OLD,NS,6590,8000,82.375,800,0,1490,8000,139,1490,1590,8100,10,9.558321818521152,9.46670913696289,14.424358940124513,15.793869829177854,18.333457145690918,6.90197994117625e-05,24.39430046081543,5.2305789849323885,4.794777870178223,10.46240177154541,12.178819179534903,14.886467781066898,0.0003960540343541652,22.428686141967773,4.327742833588764,4.258620977401733,10.420103585720064,12.013808249076824,15.263038493479835,-17.22795260190469,20.17534962669015
9,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,100,100,100,0.0023295510291791287,0.0011260711471550167,0.0032590385992079984,0.004836865165270865,0.011985205207020377,5.936446541454643e-05,0.07646999508142471,14.541150016784668,14.08650541305542,20.400172233581543,22.563542079925536,24.354809951782226,6.615925312042236,24.40288543701172,14.538820465755489,14.08527290209895,20.399627916031022,22.56339586273534,24.354141124114978,6.539455316960812,24.402235361689236
9,RAW,CURRENT,PS,196,200,98.0,100,0,140,200,140,0,140,200,54,1.5902172946554491,0.19661740213632584,6.033075523376464,7.363185334205626,9.744711084365829,0.00012540031457319856,12.55205249786377,10.599377667307854,10.247768878936768,15.28866786956787,17.261246109008777,20.46945449829101,0.9421488046646118,21.6185245513916,9.009160372652405,9.013507167808712,14.717982076061888,16.81378622599877,20.467782555844167,-4.550876617431641,21.608898508362472
9,RAW,CURRENT,NS,800,1000,80.0,100,0,207,1000,44,207,217,1010,3,8.948467636405082,9.112373352050781,13.758917236328125,14.973523521423338,17.771587829589844,0.0001674750237725675,19.89901351928711,5.037953088319861,4.5311439037323,10.187220001220703,11.72004976272583,14.845610332489013,0.0043345787562429905,17.15882682800293,3.9105145480852226,4.1959052085876465,10.011620843410492,11.717431022040545,15.603774797692894,-15.711610017810017,18.79887080192566
9,RAW,ACCEPTED_OLD,RS,798,800,99.75,800,0,797,800,797,0,811,814,797,0.027930564729610977,0.0011076155351474881,0.004560035420581699,0.006536693847738189,0.06586065709590909,2.2411095415009186e-05,9.013766288757324,14.663600103855133,14.602322101593018,19.811033630371092,21.459162712097164,24.435163230895995,2.5589451789855957,32.51762390136719,14.635669539125523,14.601508142019156,19.810820556018733,21.45884078284434,24.43481715835398,-2.869615077972412,32.516926650947426
9,RAW,ACCEPTED_OLD,PS,1553,1600,97.0625,800,0,1066,1600,1066,10,1093,1628,403,1.5735674133466977,0.31800347566604614,5.21429843902588,6.938808727264404,10.073432474136352,5.793403761344962e-05,16.268293380737305,10.14271407525055,9.990786075592041,14.960804843902588,16.715077781677245,20.21109432220459,0.074434295296669,24.790931701660156,8.569146661903853,8.592812230068375,14.300396791473032,16.243728920072318,20.04027698932099,-9.221313238143921,24.769300669431686
9,RAW,ACCEPTED_OLD,NS,6515,8000,81.4375,800,0,1444,8000,171,1444,1544,8100,8,9.432887253634092,9.395665645599365,14.314577579498291,15.629878616333007,18.155811405181893,6.854299135738984e-05,24.418039321899414,5.3147286985740285,4.884950399398804,10.593682193756104,12.275693082809449,15.017006378173843,0.0004337085410952568,21.850290298461914,4.118158555060066,4.0771307945251465,10.223303270339967,11.771666194335557,15.111472381353378,-17.28410351511411,19.616015166044235
9,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,100,100,100,0.0023295452821912475,0.0011261306935921311,0.003256923588924111,0.004837339767254889,0.011979213654995298,5.936446541454643e-05,0.076465904712677,14.541080927848816,14.086856365203857,20.400571060180667,22.564390850067138,24.35416166305542,6.615976810455322,24.403013229370117,14.538751382566625,14.085623854596633,20.40002706428568,22.564244632876942,24.353492128937507,6.539510905742645,24.402363273198716
9,SELECTED,CURRENT,PS,196,200,98.0,100,0,140,200,140,0,140,200,54,1.5902253967456637,0.1966414898633957,6.032963037490845,7.3631505250930775,9.746035814285262,0.00012540031457319856,12.551478385925293,10.599269218444825,10.247758865356445,15.287814331054687,17.26165447235106,20.469058742523192,0.9422087669372559,21.618854522705078,9.00904382169916,9.0132400020957,14.717951869033275,16.814032515115098,20.467386324057586,-4.550865173339844,21.60923166759312
9,SELECTED,CURRENT,NS,800,1000,80.0,100,0,207,1000,44,207,217,1010,3,8.948487898542139,9.112252235412598,13.758994960784912,14.973609733581542,17.77165376663208,0.0001674750237725675,19.89912986755371,5.0379454535353,4.5312535762786865,10.187264060974123,11.720067071914674,14.84558024406433,0.0043343412689864635,17.158824920654297,3.9105424450068385,4.195866107940674,10.011708772182466,11.717411313764751,15.604117292165757,-15.711428460432217,18.798885345458984
9,SELECTED,ACCEPTED_OLD,RS,798,800,99.75,800,0,797,800,797,0,811,814,797,0.02793016264010248,0.0011076155351474881,0.004560023546218873,0.006536699761636538,0.06584773242473599,2.2411095415009186e-05,9.013639450073242,14.663598578870296,14.60233736038208,19.811023902893066,21.459213447570797,24.435087127685545,2.558846950531006,32.517616271972656,14.635668416230194,14.601523400808219,19.810810828540706,21.458891530227262,24.43474105514353,-2.869412899017334,32.516919021552894
9,SELECTED,ACCEPTED_OLD,PS,1553,1600,97.0625,800,0,1066,1600,1066,10,1093,1628,403,1.5735689166381939,0.3179889917373657,5.214381837844849,6.93884515762329,10.073420724868773,5.793403761344962e-05,16.268308639526367,10.142699824622833,9.990794658660889,14.960785865783693,16.715080738067627,20.21085584640503,0.07442998141050339,24.79091453552246,8.569130907984638,8.592831398549606,14.300351761467756,16.243602875247596,20.040352002960862,-9.221271753311157,24.769283153116703
9,SELECTED,ACCEPTED_OLD,NS,6515,8000,81.4375,800,0,1444,8000,171,1444,1544,8100,8,9.43289698199919,9.395729064941406,14.314584732055664,15.630032300949097,18.155861072540294,6.854299135738984e-05,24.418067932128906,5.314724894186715,4.884919166564941,10.593700313568116,12.275652980804443,15.01677807807924,0.00043358939001336694,21.850427627563477,4.118172087812477,4.077166795730591,10.223278456926348,11.77173345707124,15.111532425880434,-17.284219863380713,19.616033658385277
10,ENTRY,CURRENT,RS,10,100,10.0,100,0,2,100,2,23,3,101,2,9.572964280098677,8.805240631103516,15.856057357788089,16.84739294052124,18.239979209899925,0.2042435258626938,22.718631744384766,4.446214882642962,3.4680702686309814,10.327936172485353,11.193815851211546,12.892605295181298,0.005229840520769358,17.315086364746094,-5.126749397455715,-4.988995552062988,-0.005735492706298704,1.3290106296539295,7.221598680615432,-16.59207354998216,8.48292475938797
10,ENTRY,CURRENT,PS,34,200,17.0,100,0,2,200,2,40,4,202,1,8.941287043392657,9.021355152130127,13.150291728973388,14.818934535980222,16.697254066467274,0.46691828966140747,18.068885803222656,4.605942660795408,4.0710673332214355,9.18232078552246,10.325938510894776,12.306082191467272,0.0018203369108960032,14.372795104980469,-4.33534438259725,-4.5061798095703125,1.3152155816555022,2.6420671701431266,4.344528465270991,-18.06206448143348,7.159890174865723
10,ENTRY,CURRENT,NS,830,1000,83.0,100,0,200,1000,17,200,200,1000,0,9.633455306310207,9.63252878189087,14.570180225372315,15.87905683517455,18.612254562377927,0.05199715122580528,23.45041847229004,5.171842966896016,4.625723361968994,10.494249439239503,12.25578384399414,14.937302923202513,0.0046161990612745285,16.982379913330078,4.461612339414191,4.519044399261475,10.224411767721177,12.140740787982939,15.133151339069006,-15.455815084278584,18.15938087925315
10,ENTRY,ACCEPTED_OLD,RS,898,900,99.77777777777777,900,0,897,900,897,0,911,914,897,0.025085649600334565,0.0011076155351474881,0.0044997152872383595,0.006434319005347785,0.06584773242473599,2.2411095415009186e-05,9.013639450073242,14.649985506534577,14.535372734069824,19.948894119262697,21.72195949554443,24.4033207321167,2.558846950531006,32.517616271972656,14.624899856934242,14.534138132177759,19.94785269930144,21.7215619472583,24.40267386551073,-2.869412899017334,32.516919021552894
10,ENTRY,ACCEPTED_OLD,PS,1749,1800,97.16666666666667,900,0,1206,1800,1206,10,1233,1828,457,1.575419636650135,0.3075382560491562,5.2755354404449495,6.986636137962341,10.073420724868773,5.793403761344962e-05,16.268308639526367,10.19342975726972,10.078498363494873,14.990519714355475,16.75574722290039,20.384129943847658,0.07442998141050339,24.79091453552246,8.618010120619585,8.636685455217957,14.43203865688993,16.37396405350882,20.237595774363726,-9.221271753311157,24.769283153116703
10,ENTRY,ACCEPTED_OLD,NS,7315,9000,81.27777777777777,900,0,1651,9000,215,1651,1761,9110,11,9.379073750503963,9.359151363372803,14.228995609283448,15.563683128356923,18.086706981658946,6.854299135738984e-05,24.418067932128906,5.283971623003224,4.849701881408691,10.537594318389893,12.235581636428831,15.016072387695312,0.00043358939001336694,21.850427627563477,4.0951021275007395,4.092711806297302,10.202625370025636,11.747264865040776,15.163630324698754,-17.284219863380713,19.616033658385277
10,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.005098930185158679,0.0009814451914280653,0.005326804472133518,0.007685224246233699,0.13060526877641718,5.6265202147187665e-05,0.20509657263755798,14.267219939231872,14.48106050491333,19.423716735839847,20.5250563621521,22.44485744476319,6.471083164215088,23.63247299194336,14.262121009046714,14.478225196886342,19.42326590449957,20.52442526855593,22.444415896944125,6.458478002808988,23.63190416782163
10,RAW,CURRENT,PS,195,200,97.5,100,0,134,200,134,1,136,202,49,1.3497643140811124,0.27827873826026917,4.230255651473999,5.23228991031646,8.366812391281126,0.00028391621890477836,10.794642448425293,9.883405197262764,9.966570854187012,15.321203994750977,16.15514850616454,19.05984546661377,1.1011875867843628,19.195955276489258,8.533640883181652,8.286077328026295,14.72435048483312,15.978767913207397,19.057314910881686,-2.140791893005371,19.192040130496025
10,RAW,CURRENT,NS,806,1000,80.6,100,0,197,1000,20,197,197,1000,1,9.333434140056372,9.392666339874268,14.353590202331544,15.73322682380676,18.555126247406005,0.04727455973625183,21.904399871826172,5.242660537634045,4.659743309020996,10.530692672729494,12.516721439361568,15.032613039016724,0.00444080401211977,17.104400634765625,4.090773602422327,4.247420310974121,9.877648258209229,11.745826029777527,15.327149390056729,-15.41766731441021,17.963018912822008
10,RAW,ACCEPTED_OLD,RS,898,900,99.77777777777777,900,0,896,900,896,1,910,914,896,0.029970131559516125,0.0011434369371272624,0.004513410245999694,0.0072671357775106965,0.07439940229058263,2.2172682292875834e-05,9.114649772644043,14.62018788324462,14.511696338653564,19.98755397796631,21.78878850936889,24.519287204742433,1.3936842679977417,32.713836669921875,14.590217751685104,14.510880871879635,19.987188122096633,21.78833279997779,24.518617594431852,-6.185954213142395,32.71316455543274
10,RAW,ACCEPTED_OLD,PS,1747,1800,97.05555555555556,900,0,1207,1800,1207,11,1234,1828,454,1.565217972874616,0.30331772565841675,5.273326015472412,6.990552306175232,10.131582946777344,5.6265202147187665e-05,16.6906795501709,10.181885958367753,10.067122459411621,14.98031873703003,16.763717651367188,20.222598991394044,0.07335568219423294,24.70581817626953,8.616667985493136,8.672271013259888,14.377295754896478,16.368882584152743,20.1447941807867,-8.932344913482666,24.685913426801562
10,RAW,ACCEPTED_OLD,NS,7250,9000,80.55555555555556,900,0,1623,9000,227,1623,1733,9110,9,9.278151018999873,9.240807056427002,14.114856815338138,15.477502965927123,18.057790546417237,6.48477507638745e-05,24.48125648498535,5.309131409296863,4.8675360679626465,10.579253196716309,12.274470329284668,15.086212253570562,0.0007825411157682538,22.646289825439453,3.9690196097030106,3.9935537576675415,10.127491080760956,11.643192693311718,14.958534266017377,-17.753726961331267,19.10924182087183
10,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.005098930185158679,0.0009814451914280653,0.005326804472133518,0.007685224246233699,0.13060526877641718,5.6265202147187665e-05,0.20509657263755798,14.267219939231872,14.48106050491333,19.423716735839847,20.5250563621521,22.44485744476319,6.471083164215088,23.63247299194336,14.262121009046714,14.478225196886342,19.42326590449957,20.52442526855593,22.444415896944125,6.458478002808988,23.63190416782163
10,SELECTED,CURRENT,PS,195,200,97.5,100,0,134,200,134,1,136,202,49,1.3497643140811124,0.27827873826026917,4.230255651473999,5.23228991031646,8.366812391281126,0.00028391621890477836,10.794642448425293,9.883405197262764,9.966570854187012,15.321203994750977,16.15514850616454,19.05984546661377,1.1011875867843628,19.195955276489258,8.533640883181652,8.286077328026295,14.72435048483312,15.978767913207397,19.057314910881686,-2.140791893005371,19.192040130496025
10,SELECTED,CURRENT,NS,806,1000,80.6,100,0,197,1000,20,197,197,1000,1,9.333434140056372,9.392666339874268,14.353590202331544,15.73322682380676,18.555126247406005,0.04727455973625183,21.904399871826172,5.242660537634045,4.659743309020996,10.530692672729494,12.516721439361568,15.032613039016724,0.00444080401211977,17.104400634765625,4.090773602422327,4.247420310974121,9.877648258209229,11.745826029777527,15.327149390056729,-15.41766731441021,17.963018912822008
10,SELECTED,ACCEPTED_OLD,RS,898,900,99.77777777777777,900,0,896,900,896,1,910,914,896,0.029970131559516125,0.0011434369371272624,0.004513410245999694,0.0072671357775106965,0.07439940229058263,2.2172682292875834e-05,9.114649772644043,14.62018788324462,14.511696338653564,19.98755397796631,21.78878850936889,24.519287204742433,1.3936842679977417,32.713836669921875,14.590217751685104,14.510880871879635,19.987188122096633,21.78833279997779,24.518617594431852,-6.185954213142395,32.71316455543274
10,SELECTED,ACCEPTED_OLD,PS,1747,1800,97.05555555555556,900,0,1207,1800,1207,11,1234,1828,454,1.565217972874616,0.30331772565841675,5.273326015472412,6.990552306175232,10.131582946777344,5.6265202147187665e-05,16.6906795501709,10.181885958367753,10.067122459411621,14.98031873703003,16.763717651367188,20.222598991394044,0.07335568219423294,24.70581817626953,8.616667985493136,8.672271013259888,14.377295754896478,16.368882584152743,20.1447941807867,-8.932344913482666,24.685913426801562
