arm,population,metric,numerator,denominator,percent,ties,desired_TF_strict,desired_token_correct,desired_token_count,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max,two_P_strict,two_P_denominator,status
L4D,POOLED_ATWRITE_NOT_SINGLE_MODEL,PS,1917,2000,95.85,0,1328,1357,2030,1.5835469704044007,0.2852860689163208,5.399070358276369,7.02095718383789,10.518103284835815,0.00013684290752280504,16.244508743286133,10.089844019427895,9.988651275634766,15.253893566131596,16.881180667877196,20.11344062805176,0.05577855557203293,25.702646255493164,8.506297049023495,8.391893342137337,14.9147664998658,16.709465739596634,20.062446017684415,-10.578042447566986,25.6988915449474,499,1000,ALL
L4D,POOLED_ATWRITE_NOT_SINGLE_MODEL,NS,8394,10000,83.94,0,1956,2066,10110,9.810391591058695,9.750746726989746,14.693314170837402,16.114489555358883,18.826612453460697,0.000639710808172822,26.635025024414062,5.163148457842885,4.667290210723877,10.507991123199464,12.069650077819823,14.80559581756592,0.0007858763565309346,19.852584838867188,4.6472431332158095,4.623473525047302,10.75230268239975,12.39180825203657,15.926241830587388,-17.400761808967218,20.49547240510583,,,ALL
LD,W10_ALL1000,RS,999,1000,99.9,0,997,1012,1015,0.029226899715713444,0.002756963949650526,0.016472473926842212,0.027440152876079083,0.10575031101703604,1.8954096958623268e-05,14.176179885864258,13.872561392307281,13.556146621704102,19.79801654815674,21.67218332290649,25.563443546295165,1.496978521347046,29.32316017150879,13.843334492591568,13.528744958690368,19.795765872788614,21.671485346846744,25.563391658240977,-1.3928699493408203,29.32278723519994,,,ALL
LD,W10_ALL1000,PS,1909,2000,95.45,0,1309,1338,2030,1.6942030357003932,0.4065005034208298,5.3941369056701705,7.183810257911682,10.662614164352417,6.794698856538162e-05,16.66260528564453,9.809893142673188,9.685883522033691,15.005884742736818,16.851838493347167,20.518408012390136,0.02241327054798603,27.121675491333008,8.115690106972794,7.948602631688118,14.517897453904153,16.445163626130665,20.227809244564266,-10.165298700332642,27.11996391939465,479,1000,ALL
LD,W10_ALL1000,NS,8310,10000,83.1,0,1918,2028,10110,9.645232501943987,9.592523574829102,14.599994277954103,15.950679159164425,18.626108570098882,8.785339014139026e-05,26.129003524780273,5.160379302219491,4.630111932754517,10.544844627380371,12.135674142837521,14.915197257995606,0.00034445550409145653,20.956851959228516,4.484853199724497,4.5226054191589355,10.618038082122803,12.377300846576688,15.67685776643455,-20.571908835452632,22.177928127348423,,,ALL
LD,W10_ALL1000,RS,998,999,99.89989989989989,0,997,1012,1014,0.01506578561546465,0.0027549429796636105,0.01632704585790635,0.027092053741216624,0.09570550516247732,1.8954096958623268e-05,3.9229073524475098,13.868197564725522,13.543795585632324,19.79924964904785,21.677054023742667,25.564701805114744,1.496978521347046,29.32316017150879,13.853131779110058,13.540018915664405,19.796989066246898,21.67636640070704,25.56464928768757,-1.3928699493408203,29.32278723519994,,,ACTIVE
LD,W10_ALL1000,PS,1908,1998,95.49549549549549,0,1309,1338,2028,1.6871052283425236,0.406051367521286,5.3538398265838625,7.170721530914307,10.663160257339477,6.794698856538162e-05,16.66260528564453,9.811038749207658,9.685883522033691,15.007007408142089,16.85680789947509,20.52331409454345,0.02241327054798603,27.121675491333008,8.123933520865133,7.949166476726532,14.519783040881157,16.459065515268573,20.23013727585552,-10.165298700332642,27.11996391939465,479,999,ACTIVE
LD,W10_ALL1000,NS,8303,9990,83.11311311311312,0,1917,2027,10100,9.647234445347006,9.593955516815186,14.601589965820313,15.953333711624142,18.62801992416383,8.785339014139026e-05,26.129003524780273,5.15958919052997,4.630111932754517,10.544767093658447,12.133040094375607,14.915548973083498,0.00034445550409145653,20.956851959228516,4.4876452548170365,4.530938148498535,10.618071878701448,12.37921642065048,15.676866900101304,-20.571908835452632,22.177928127348423,,,ACTIVE
LD,W10_ALL1000,RS,1,1,100.0,0,0,0,1,14.176179885864258,14.176179885864258,14.176179885864258,14.176179885864258,14.176179885864258,14.176179885864258,14.176179885864258,18.232025146484375,18.232025146484375,18.232025146484375,18.232025146484375,18.232025146484375,18.232025146484375,18.232025146484375,4.055845260620117,4.055845260620117,4.055845260620117,4.055845260620117,4.055845260620117,4.055845260620117,4.055845260620117,,,SUPERSEDED
LD,W10_ALL1000,PS,1,2,50.0,0,0,0,2,8.784912586212158,8.784912586212158,9.267571353912354,9.327903699874877,9.376169576644898,8.181589126586914,9.388236045837402,8.665432214736938,8.665432214736938,9.723195695877076,9.855416131019592,9.961192479133606,7.343227863311768,9.98763656616211,-0.11948037147521973,-0.11948037147521973,0.4556243419647217,0.5275124311447142,0.5850229024887085,-0.8383612632751465,0.599400520324707,0,1,SUPERSEDED
LD,W10_ALL1000,NS,7,10,70.0,0,1,1,10,7.645291042327881,7.186335563659668,11.604336071014403,12.232313299179076,12.734695081710816,2.5975394248962402,12.86029052734375,5.949700880050659,4.521239995956421,12.078908729553222,12.828887844085692,13.42887113571167,2.8263838291168213,13.578866958618164,1.6955901622772216,2.6699953079223633,3.4535181045532224,3.5509915113449093,3.6289702367782595,-1.554570198059082,3.6484649181365967,,,SUPERSEDED
LD,W5_FIRST500,RS,500,500,100.0,0,500,507,507,0.006825460268300958,0.002279066713526845,0.01773301661014557,0.027354641258716558,0.06514855176210403,2.1457441107486375e-05,0.18203546106815338,14.140237117290496,13.920893669128418,20.558439445495605,21.946292209625245,25.93470296859741,3.6484830379486084,29.60965919494629,14.133411657022195,13.917687237844802,20.558129664961598,21.946121874079108,25.934470405284227,3.55189810693264,29.609323200420476,,,ALL
LD,W5_FIRST500,PS,945,1000,94.5,0,629,643,1014,1.7967345927948082,0.4683537185192108,5.789497804641724,7.81417264938354,10.831794137954711,3.9934315282152966e-05,14.024703979492188,9.853654139652848,9.618014335632324,15.277632808685304,17.38955698013305,21.80666627883911,0.16524623334407806,26.45529556274414,8.05691954685804,7.8908836171031,14.638187965145335,16.700932917930185,21.02321076565771,-10.442515850067139,26.453349339659326,229,500,ALL
LD,W5_FIRST500,NS,4262,5000,85.24,0,947,1017,5070,10.147649889829662,10.031435012817383,14.978678989410403,16.572626304626464,19.800363063812267,0.0009814451914280653,25.111364364624023,5.164445850398729,4.718433618545532,10.435951805114746,12.019102144241334,14.716633443832404,0.0005583396414294839,19.545236587524414,4.983204039430933,4.976335048675537,11.12666349411011,12.545509601850064,16.01420749664308,-18.58064735424705,20.11060954630375,,,ALL
LD,W5_FIRST500,RS,500,500,100.0,0,500,507,507,0.006825460268300958,0.002279066713526845,0.01773301661014557,0.027354641258716558,0.06514855176210403,2.1457441107486375e-05,0.18203546106815338,14.140237117290496,13.920893669128418,20.558439445495605,21.946292209625245,25.93470296859741,3.6484830379486084,29.60965919494629,14.133411657022195,13.917687237844802,20.558129664961598,21.946121874079108,25.934470405284227,3.55189810693264,29.609323200420476,,,ACTIVE
LD,W5_FIRST500,PS,945,1000,94.5,0,629,643,1014,1.7967345927948082,0.4683537185192108,5.789497804641724,7.81417264938354,10.831794137954711,3.9934315282152966e-05,14.024703979492188,9.853654139652848,9.618014335632324,15.277632808685304,17.38955698013305,21.80666627883911,0.16524623334407806,26.45529556274414,8.05691954685804,7.8908836171031,14.638187965145335,16.700932917930185,21.02321076565771,-10.442515850067139,26.453349339659326,229,500,ACTIVE
LD,W5_FIRST500,NS,4262,5000,85.24,0,947,1017,5070,10.147649889829662,10.031435012817383,14.978678989410403,16.572626304626464,19.800363063812267,0.0009814451914280653,25.111364364624023,5.164445850398729,4.718433618545532,10.435951805114746,12.019102144241334,14.716633443832404,0.0005583396414294839,19.545236587524414,4.983204039430933,4.976335048675537,11.12666349411011,12.545509601850064,16.01420749664308,-18.58064735424705,20.11060954630375,,,ACTIVE
LD,W10_FIRST500,RS,499,500,99.8,0,498,505,507,0.043822574863472255,0.002274963422678411,0.01636199820786716,0.03309774268418543,0.16214110717177352,2.074220174108632e-05,14.176179885864258,14.132032144069672,13.915352821350098,20.189189910888675,22.220906448364257,25.840002021789548,1.496978521347046,29.32316017150879,14.0882095692062,13.905515641206875,20.186715532233944,22.21842671178165,25.83981103456637,-1.3928699493408203,29.32278723519994,,,ALL
LD,W10_FIRST500,PS,945,1000,94.5,0,654,668,1014,1.7401593310643002,0.4278121441602707,5.662407970428466,7.726496362686157,10.69206753730774,6.794698856538162e-05,14.242618560791016,9.889175540521741,9.647203922271729,15.308112621307373,17.399487209320068,22.088374881744382,0.13826031982898712,27.121675491333008,8.149016209457441,8.06113002449274,14.831863607652485,16.804404935520143,21.309098456338972,-10.165298700332642,27.11996391939465,242,500,ALL
LD,W10_FIRST500,NS,4138,5000,82.76,0,901,971,5070,9.683399036985142,9.60656452178955,14.631962108612061,16.045581817626953,18.86912208557129,0.00042524831951595843,26.129003524780273,5.272369856803544,4.795440435409546,10.593801021575928,12.160000848770144,15.51893508911133,0.00034445550409145653,20.956851959228516,4.411029180181597,4.432519435882568,10.576947213709357,12.317886722087861,15.609551764130597,-19.55589303476154,19.325991563498974,,,ALL
LD,W10_LAST500,RS,500,500,100.0,0,499,507,508,0.014631224567954633,0.003111998667009175,0.016472473926842212,0.023079298902302956,0.060546662732958785,1.8954096958623268e-05,3.9229073524475098,13.613090640544891,13.294099807739258,19.652052688598634,21.141983699798576,24.833118934631344,3.755506753921509,25.97085189819336,13.598459415976937,13.289120932866354,19.651336842868478,21.141796369670914,24.830849761915445,3.719629291445017,25.970793368145678,,,ALL
LD,W10_LAST500,PS,964,1000,96.4,0,655,670,1016,1.6482467403364862,0.38797540962696075,5.106826210021973,6.706159782409668,9.653990898132315,0.00021705655672121793,16.66260528564453,9.730610744824633,9.746962070465088,14.788428020477296,16.26244192123412,19.457694950103757,0.02241327054798603,22.285480499267578,8.082364004488147,7.813167482614517,14.019148725268314,15.738426203490231,19.0637327176379,-9.23727060481906,22.28473845840199,237,500,ALL
LD,W10_LAST500,NS,4172,5000,83.44,0,1017,1057,5040,9.607065966902834,9.584139823913574,14.56479377746582,15.85562071800232,18.389850673675543,8.785339014139026e-05,22.752849578857422,5.048388747635437,4.422118663787842,10.503282451629639,12.050457668304444,14.533650617599491,0.00238693761639297,20.571996688842773,4.5586772192673966,4.594048738479614,10.659361505508425,12.458488929271699,15.693001894354852,-20.571908835452632,22.177928127348423,,,ALL
LD,POOLED_ATWRITE_NOT_SINGLE_MODEL,RS,1000,1000,100.0,0,1000,1015,1015,0.0067644969667017,0.002674457151442766,0.015977015346288682,0.02563118850812314,0.06293858021497724,1.8954096958623268e-05,0.18203546106815338,13.886981694459916,13.67707872390747,19.768111991882325,21.545037269592285,25.495944995880127,3.3298048973083496,30.1627197265625,13.880217197493213,13.671036042040214,19.767111367950566,21.544218933500815,25.49589212964449,3.2768840342760086,30.16249385046831,,,ALL
LD,POOLED_ATWRITE_NOT_SINGLE_MODEL,PS,1910,2000,95.5,0,1280,1309,2030,1.7493285011191437,0.4319610297679901,5.547585964202881,7.435403585433959,10.894351692199708,4.053033626405522e-05,16.038883209228516,9.78355173191987,9.65100383758545,14.908126258850102,16.81344633102417,20.6444384765625,0.017989685758948326,26.730396270751953,8.034223230800727,7.8602260570041835,14.375339256972078,16.225819734623656,20.205085465952287,-10.339142084121704,26.7286034214776,465,1000,ALL
LD,POOLED_ATWRITE_NOT_SINGLE_MODEL,NS,8496,10000,84.96,0,1998,2108,10110,10.09355645211853,10.020585060119629,15.046933364868165,16.44591550827026,19.401367435455334,0.00010179955279454589,25.286386489868164,5.114435340814083,4.597741603851318,10.483563995361328,12.032464551925658,14.761776819229127,0.0007615765207447112,20.228242874145508,4.979121111304447,4.999353408813477,11.15441046655178,12.787861615419382,16.058422247767457,-20.228141074592713,20.253195755183697,,,ALL
TD,W10_ALL1000,RS,999,1000,99.9,0,993,1008,1015,0.02487637886945231,0.0008500776602886617,0.0039042451186105612,0.006511541875079272,0.05289106994867303,1.2159273865108844e-05,5.398934841156006,14.883158150047064,14.751105785369873,20.406293296813967,21.876307868957518,24.68267318725586,0.39114078879356384,28.021175384521484,14.858281771177612,14.747726555622648,20.404187843181717,21.875227743037975,24.681970377006653,-1.5879116356372833,28.02077087003272,,,ALL
TD,W10_ALL1000,PS,1934,2000,96.7,0,1354,1383,2030,1.515622040313454,0.2648945450782776,5.166520643234254,6.8208261013030995,10.348674402236938,8.67805938469246e-05,16.51824188232422,10.220045083679258,10.03957748413086,15.53035650253296,17.072918796539305,20.570598526000975,0.06544865667819977,25.836153030395508,8.704423043365805,8.533045798540115,15.014410218084231,16.951899799401872,20.547815327313728,-10.056234359741211,25.832865165546536,513,1000,ALL
TD,W10_ALL1000,NS,8026,10000,80.26,0,1761,1871,10110,9.216486929163576,9.204594612121582,14.146062660217286,15.513504981994625,18.026353378295898,6.723177648382261e-05,26.899677276611328,5.321082868995092,4.801842212677002,10.712158107757569,12.253465032577514,14.918143968582159,0.000660439720377326,20.738983154296875,3.8954040601684836,3.8982126712799072,9.916066312789917,11.596478474140165,14.999315298274169,-18.718415739414922,20.57540711760521,,,ALL
TD,W10_ALL1000,RS,998,999,99.89989989989989,0,993,1008,1014,0.021171200239063933,0.0008469808381050825,0.0038050395902246292,0.006506650568917393,0.0488054879009723,1.2159273865108844e-05,5.398934841156006,14.888054632299298,14.766369819641113,20.40846519470215,21.87841110229492,24.6843733215332,0.39114078879356384,28.021175384521484,14.866883432060233,14.761447879951447,20.406576052031596,21.877280645957214,24.68367710224556,-1.5879116356372833,28.02077087003272,,,ACTIVE
TD,W10_ALL1000,PS,1932,1998,96.69669669669669,0,1354,1383,2028,1.5122770282658684,0.2641602009534836,5.157240390777587,6.822787904739378,10.351477460861203,8.67805938469246e-05,16.51824188232422,10.223937760520208,10.046083450317383,15.531323719024657,17.074930858612056,20.571235427856443,0.06544865667819977,25.836153030395508,8.71166073225434,8.54295825958252,15.016027429653331,16.952840197482146,20.548221364892086,-10.056234359741211,25.832865165546536,513,999,ACTIVE
TD,W10_ALL1000,NS,8018,9990,80.26026026026027,0,1760,1870,10100,9.218150844358826,9.20563554763794,14.14892625808716,15.51553630828857,18.026901931762698,6.723177648382261e-05,26.899677276611328,5.3204223905019195,4.8027284145355225,10.70583486557007,12.24743647575378,14.920392065048231,0.000660439720377326,20.738983154296875,3.897728453856906,3.9042219519615173,9.916628253459933,11.59759677648544,15.004085002765088,-18.718415739414922,20.57540711760521,,,ACTIVE
TD,W10_ALL1000,RS,1,1,100.0,0,0,0,1,3.7263498306274414,3.7263498306274414,3.7263498306274414,3.7263498306274414,3.7263498306274414,3.7263498306274414,3.7263498306274414,9.991572380065918,9.991572380065918,9.991572380065918,9.991572380065918,9.991572380065918,9.991572380065918,9.991572380065918,6.265222549438477,6.265222549438477,6.265222549438477,6.265222549438477,6.265222549438477,6.265222549438477,6.265222549438477,,,SUPERSEDED
TD,W10_ALL1000,PS,2,2,100.0,0,0,0,2,4.85728907585144,4.85728907585144,6.260689687728882,6.436114764213562,6.576454825401306,3.1030383110046387,6.611539840698242,6.331260919570923,6.331260919570923,6.9818230152130125,7.063143277168274,7.128199486732483,5.5180583000183105,7.144463539123535,1.4739718437194824,1.4739718437194824,2.226810359954834,2.3209151744842527,2.396199026107788,0.532923698425293,2.415019989013672,0,1,SUPERSEDED
TD,W10_ALL1000,NS,8,10,80.0,0,1,1,10,7.554235649108887,7.200140953063965,12.507829189300537,12.955129384994505,13.312969541549682,2.838413715362549,13.402429580688477,5.980900883674622,4.731485605239868,12.693792819976807,12.709729433059692,12.722478723526,2.3554697036743164,12.725666046142578,1.573334765434265,1.915806770324707,3.345429897308349,3.6797168254852286,3.9471463680267336,-1.8302249908447266,4.014003753662109,,,SUPERSEDED
TD,W5_FIRST500,RS,500,500,100.0,0,499,506,507,0.009749503969414946,0.0008038626983761787,0.003261118568480015,0.005236178776249285,0.026310287844389192,2.706014311115723e-05,1.9840627908706665,14.936943712234497,14.909090995788574,20.247166061401366,21.784959030151356,24.60810577392578,3.284268856048584,27.888229370117188,14.927194208265082,14.907467876269948,20.246639153838622,21.78295481834792,24.607485102992936,1.3002060651779175,27.887816991016734,,,ALL
TD,W5_FIRST500,PS,961,1000,96.1,0,665,679,1014,1.5900666744359842,0.3134535998106003,5.386773395538331,7.251469278335571,10.22175931930542,0.00011753345461329445,13.911211013793945,10.094619572062046,10.005599975585938,15.334390354156495,17.003572368621825,20.200980930328367,0.05957121029496193,25.35579490661621,8.504552897626061,8.32567217387259,14.824171674251557,16.88221105239354,20.20001578116673,-11.075498938560486,25.35159351117909,249,500,ALL
TD,W5_FIRST500,NS,4203,5000,84.06,0,931,1001,5070,9.86288131748801,9.769295692443848,14.670823669433597,16.117666149139406,19.18823522567751,0.001065282616764307,26.569185256958008,5.18723894902441,4.755184650421143,10.43555307388306,11.942284488677979,14.672550201416017,0.0008897398365661502,18.44101333618164,4.675642368463602,4.62642514705658,10.74526277780533,12.311340226978068,15.774606688469648,-14.202140927314758,20.19702686741948,,,ALL
TD,W5_FIRST500,RS,500,500,100.0,0,499,506,507,0.009749503969414946,0.0008038626983761787,0.003261118568480015,0.005236178776249285,0.026310287844389192,2.706014311115723e-05,1.9840627908706665,14.936943712234497,14.909090995788574,20.247166061401366,21.784959030151356,24.60810577392578,3.284268856048584,27.888229370117188,14.927194208265082,14.907467876269948,20.246639153838622,21.78295481834792,24.607485102992936,1.3002060651779175,27.887816991016734,,,ACTIVE
TD,W5_FIRST500,PS,961,1000,96.1,0,665,679,1014,1.5900666744359842,0.3134535998106003,5.386773395538331,7.251469278335571,10.22175931930542,0.00011753345461329445,13.911211013793945,10.094619572062046,10.005599975585938,15.334390354156495,17.003572368621825,20.200980930328367,0.05957121029496193,25.35579490661621,8.504552897626061,8.32567217387259,14.824171674251557,16.88221105239354,20.20001578116673,-11.075498938560486,25.35159351117909,249,500,ACTIVE
TD,W5_FIRST500,NS,4203,5000,84.06,0,931,1001,5070,9.86288131748801,9.769295692443848,14.670823669433597,16.117666149139406,19.18823522567751,0.001065282616764307,26.569185256958008,5.18723894902441,4.755184650421143,10.43555307388306,11.942284488677979,14.672550201416017,0.0008897398365661502,18.44101333618164,4.675642368463602,4.62642514705658,10.74526277780533,12.311340226978068,15.774606688469648,-14.202140927314758,20.19702686741948,,,ACTIVE
TD,W10_FIRST500,RS,500,500,100.0,0,495,502,507,0.033116099474566,0.0008953376673161983,0.004204244446009399,0.008548789611086247,0.616847867965691,2.658331868587993e-05,5.195210933685303,14.86284826374054,14.771261215209961,20.144072151184087,21.91748113632202,24.683601150512693,3.0105702877044678,28.021175384521484,14.829732164265973,14.768063059542328,20.142643102827428,21.915516753250266,24.68289701004323,0.3142108917236328,28.02077087003272,,,ALL
TD,W10_FIRST500,PS,958,1000,95.8,0,678,692,1014,1.5613621746826174,0.2963181138038635,5.2959688186645515,7.271128368377685,10.297202425003052,8.67805938469246e-05,15.115171432495117,10.12986037375033,9.98557186126709,15.504869937896729,17.07578439712524,20.54224863052368,0.06544865667819977,25.836153030395508,8.568498199067712,8.386901333928108,15.042988283719755,16.770063172234213,20.4438367223955,-10.056234359741211,25.832865165546536,260,500,ALL
TD,W10_FIRST500,NS,3981,5000,79.62,0,809,879,5070,9.252230959350868,9.229767322540283,14.188688087463383,15.632952690124513,18.129211330413835,6.723177648382261e-05,26.899677276611328,5.438837969249941,4.933400392532349,10.80459270477295,12.309862422943118,15.232023153305057,0.000660439720377326,20.738983154296875,3.8133929901009265,3.779970169067383,9.873907367512588,11.644737784564498,14.931332256495955,-18.718415739414922,19.89622402191162,,,ALL
TD,W10_LAST500,RS,499,500,99.8,0,498,506,508,0.016636658264338623,0.000818513537524268,0.003702916810289026,0.00565038716886192,0.028137808423489143,1.2159273865108844e-05,5.398934841156006,14.903468036353589,14.724240779876709,20.473789024353028,21.825797557830807,24.547365055084224,0.39114078879356384,26.840633392333984,14.88683137808925,14.72241972910706,20.473615282925312,21.825480197029535,24.54659160520401,-1.5879116356372833,26.840441483800532,,,ALL
TD,W10_LAST500,PS,976,1000,97.6,0,676,691,1016,1.4698819059442902,0.22957580536603928,5.093062448501587,6.450572276115417,10.510601139068603,0.00014172980445437133,16.51824188232422,10.310229793608189,10.115054607391357,15.5318284034729,17.065746974945068,20.64959781646728,0.2879343032836914,23.24191665649414,8.840347887663897,8.652423977851868,14.928317650360988,16.95225750391837,20.552072079954666,-7.376607656478882,23.239064948633313,253,500,ALL
TD,W10_LAST500,NS,4045,5000,80.9,0,952,992,5040,9.180742898976284,9.149672508239746,14.126609706878662,15.385087776184083,17.895042190551763,0.00041929035796783864,23.18964958190918,5.203327768740245,4.687101364135742,10.599420356750489,12.155162763595587,14.690766353607179,0.004627115558832884,19.87862205505371,3.9774151302360408,4.0097668170928955,9.975571878254414,11.536650209128862,15.103354081213489,-17.326534736785106,20.57540711760521,,,ALL
TD,POOLED_ATWRITE_NOT_SINGLE_MODEL,RS,999,1000,99.9,0,999,1014,1015,0.004063135722110928,0.0007805757049936801,0.003130049677565696,0.005301944725215434,0.0191749464161694,9.417489309271332e-06,1.9790524244308472,14.99018040022254,14.904724597930908,20.37994976043701,21.88801507949829,24.548475704193113,0.39114078879356384,28.06131935119629,14.98611726450043,14.903574958996614,20.378885476477443,21.88770123436989,24.547701403237586,-1.5879116356372833,28.06094319742988,,,ALL
TD,POOLED_ATWRITE_NOT_SINGLE_MODEL,PS,1928,2000,96.4,0,1340,1369,2030,1.546155436907713,0.2684803456068039,5.27480840682984,7.02095718383789,10.528992967605591,0.00013684290752280504,16.140460968017578,10.21565370119363,10.04135799407959,15.402651977539067,17.052234077453612,20.622774963378905,0.055540867149829865,25.702646255493164,8.669498264285918,8.586433038115501,14.993516329645356,16.9652157521341,20.60963328384794,-10.578042447566986,25.6988915449474,507,1000,ALL
TD,POOLED_ATWRITE_NOT_SINGLE_MODEL,NS,8379,10000,83.79,0,1953,2063,10110,9.795465072561234,9.731478214263916,14.683084678649902,16.1131251335144,18.826612453460697,0.00036066226311959326,26.635025024414062,5.168064144363586,4.67619776725769,10.523131179809573,12.081348371505737,14.734548978805549,0.0007858763565309346,19.87862205505371,4.6274009281976465,4.606172561645508,10.75230268239975,12.388338637351987,15.926241830587388,-17.133485620695865,20.49547240510583,,,ALL
