arm,batch,candidate,a4,a8,E,H,D,current_strict,past_strict,action_norm,L8_zero,selected,score_reused_from,E_ceiling,H_ceiling,strict_lost_vs_N4,past_strict_lost_vs_N4,current_new_NLL_mean,current_new_NLL_median,current_new_NLL_p90,current_new_NLL_p95,current_new_NLL_p99,current_new_NLL_min,current_new_NLL_max,new_NLL_vs_ownN4_mean,new_NLL_vs_ownN4_median,new_NLL_vs_ownN4_p90,new_NLL_vs_ownN4_p95,new_NLL_vs_ownN4_p99,new_NLL_vs_ownN4_min,new_NLL_vs_ownN4_max,requests_harmed_vs_ownN4
TD,3,T1-1,1.0,1.0,0.013766646215808578,0.014128981179510447,0.011125339697628078,100,64,21.115238075550202,False,False,,0.050100000000000006,0.012378749113193043,0,0,0.0010280866998255078,0.0005707899108529091,0.002235877071507277,0.0036944212508387853,0.00659304634202273,2.2053474822314456e-05,0.009198193438351154,-0.0006227870416296355,-8.641153908683918e-05,0.0015410164996865208,0.0032120275951456278,0.006336602920200686,-0.03307716245763004,0.008239971590228379,41
TD,4,N4,1.0,0.0,0.003918482569279149,0.024522713774786098,0.008421741996926357,100,63,7.8014973235883645,True,True,,0.050100000000000006,0.024622713774786097,0,0,0.0013220222789095714,0.0007687234319746494,0.002712137438356882,0.004883272526785731,0.009172180257737646,8.928377064876258e-05,0.010783258825540543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,4,T0.75-0.5,0.75,0.5,0.11127282222907525,0.01616703665024488,0.009149168285148335,98,64,12.913897691055832,False,False,,0.050100000000000006,0.024622713774786097,2,0,0.04601837389978755,0.002461142372339964,0.020114935003221052,0.028822700865566646,1.261690542697913,9.929640509653836e-05,2.5365049839019775,0.044696351620877976,0.0013069897031527944,0.01945548986113864,0.026249094906961458,1.260283022737137,-0.003980565466918051,2.527349077165127,80
TD,4,T0.75-0,0.75,0.0,0.9419900066033006,0.016265232577097777,0.008398117605793232,85,64,10.65645133905886,True,False,,0.050100000000000006,0.024622713774786097,15,0,0.7872154987335671,0.09041625261306763,2.368884658813478,4.484261679649346,7.530028839111336,0.000595034915022552,9.031067848205566,0.7858934764546575,0.08943776035448536,2.368107029376553,4.48297864297637,7.528158000463162,0.0003954984713345766,9.021911941468716,100
TD,4,T0.75-1,0.75,1.0,0.019130101345654113,0.01637553127341107,0.011289195164181365,100,64,18.06640940675395,False,False,,0.050100000000000006,0.024622713774786097,0,0,0.000906452326607905,0.00041854043956846,0.00217245484236628,0.003214776958338916,0.007308356841094794,7.986990567587782e-06,0.0076541476882994175,-0.00041556995230166647,-0.00022764355526305735,0.0006847828975878673,0.0018613499334605877,0.0030198650421516655,-0.008899500826373696,0.005964538897387683,30
TD,4,T1-0.5,1.0,0.5,0.06975863002007827,0.018579385824409655,0.010895954882471415,100,64,16.17529718697581,False,False,,0.050100000000000006,0.024622713774786097,0,0,0.007335578774291207,0.0011982288560830057,0.010770603176206352,0.01657576924189925,0.035811110623182596,7.915183232398704e-05,0.371247261762619,0.006013556495381636,0.00045816643978469074,0.009805138409137729,0.01526098854956217,0.034543147265214305,-0.007953661028295755,0.3620913550257683,67
TD,4,T1-0,1.0,0.0,0.4421693632774986,0.018533561682374966,0.010144476393179502,90,64,14.208601785104962,True,False,,0.050100000000000006,0.024622713774786097,10,0,0.38639704226632604,0.023553269915282726,0.7645564436912559,2.2317492365837093,6.35663594722748,0.00026782741770148277,6.730976581573486,0.38507501998741644,0.02285634544386994,0.7635909128119259,2.231241624464746,6.347545134383256,-0.001406752155162394,6.728330064099282,97
TD,4,T1-1,1.0,1.0,0.013878452331991866,0.018945652440834237,0.013181891271869972,100,63,20.997806131783186,False,False,,0.050100000000000006,0.024622713774786097,0,0,0.0009093270588482482,0.00039313452725764364,0.002098782197572294,0.002924809686373919,0.00786356648430231,6.079655122448457e-06,0.013278271071612835,-0.0004126952200613232,-0.0002108597254846245,0.0009263100713724281,0.0017481860391853842,0.004145826165331539,-0.008941622450947762,0.006468547391705215,33
TD,5,N4,1.0,0.0,0.012849908573552966,0.032335318147602266,0.010314425840761032,100,63,7.824510436564866,True,True,,0.050100000000000006,0.03243531814760227,0,0,0.0014804163601365872,0.0009017691772896796,0.002485183160752058,0.003393565770238638,0.0118661777116359,6.246371776796877e-05,0.02577628381550312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,5,T0.75-0.5,0.75,0.5,0.04310544457752258,0.04392982998751904,0.011186186608028947,99,63,12.966715785510395,False,False,,0.050100000000000006,0.03243531814760227,1,0,0.017151605413964717,0.0032303467160090804,0.027039740048348932,0.04120551608502864,0.14965855851769794,0.00013279033009894192,0.8201804161071777,0.015671189053828128,0.0015361329715233296,0.02327564785955474,0.040532437569345346,0.14751325705103574,-0.001672144397161901,0.8199733710061992,85
TD,5,T0.75-0,0.75,0.0,0.5734381519531598,0.04851438698108268,0.010524852169510268,88,63,10.696498245878567,True,False,,0.050100000000000006,0.03243531814760227,12,0,0.47629116188385523,0.11925432831048965,1.4572145104408276,2.588031768798827,4.110901322364811,0.00037043384509161115,4.973367691040039,0.47481074552371866,0.11815661561558954,1.4561301772890158,2.5861573433270664,4.1087560208981495,0.0002985532264574431,4.9731606459390605,100
TD,5,T0.75-1,0.75,1.0,0.007301787808100926,0.040175215796125485,0.013240323957234068,100,63,18.14656024910818,False,False,,0.050100000000000006,0.03243531814760227,0,0,0.000986100507361698,0.0006366728921420872,0.0021017953287810107,0.004110125848092138,0.004590659011155369,2.396077979938127e-05,0.004928582813590765,-0.0004943158527748892,-0.00021112505783094093,0.0010753468377515674,0.00196876575355418,0.0029745549531071504,-0.02436191262677312,0.004080418584635481,40
TD,5,T1-0.5,1.0,0.5,0.01980967580428114,0.060173551141190273,0.012846935911511537,100,63,16.247200998023075,False,False,,0.050100000000000006,0.03243531814760227,0,0,0.004447901965941128,0.0018933935789391398,0.008604958746582275,0.01123465397395193,0.029010074939579144,2.992108420585282e-05,0.10096744447946548,0.002967485605804541,0.0005356687761377543,0.0076349153110641076,0.010932200189563441,0.028392854490667013,-0.02139589050784707,0.09880256466567516,69
TD,5,T1-0,1.0,0.0,0.19082209232903552,0.06046175357982975,0.01210864343738649,98,63,14.261997661445179,True,False,,0.050100000000000006,0.03243531814760227,2,0,0.1242223147621553,0.029162360355257988,0.34680314660072376,0.664487841725349,0.863094350099566,0.00012337400403339416,1.3241305351257324,0.12274189840201871,0.028681911149760708,0.34658887917321457,0.6601552994659865,0.8596825676620962,-0.0002517072862247005,1.321965655311942,99
TD,5,T1-1,1.0,1.0,0.008021961755584926,0.06022888318955211,0.015098409660822654,100,63,21.110955194805356,False,False,,0.050100000000000006,0.03243531814760227,0,0,0.0010047166520598693,0.0006577592866960913,0.0019501956761814668,0.003751882154028862,0.005687480834312743,2.95634672511369e-05,0.006790300365537405,-0.0004756997080767178,-0.00020035986381117254,0.0010411830793600532,0.0019142087956424798,0.004054748575144914,-0.024695996893569827,0.004279316024621949,39
TD,6,N4,1.0,0.0,0.0024117284012027083,0.03278846723253537,0.012474029073018755,100,63,8.213161757253289,True,True,,0.050100000000000006,0.03288846723253537,0,0,0.0011558585344755557,0.0007030875713098794,0.002838024520315231,0.0033993373974226405,0.005273390552029033,7.4741430580616e-05,0.008997846394777298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,6,T0.75-0.5,0.75,0.5,0.04455461493576877,0.0414869668695701,0.012732142829918303,100,63,12.981199268473395,False,False,,0.050100000000000006,0.03288846723253537,0,0,0.009434208239981671,0.0026948462473228574,0.014232874661684046,0.037080573476850974,0.10730466745793883,7.724463648628443e-05,0.22982102632522583,0.008278349705506116,0.0012192235444672406,0.01341219394525979,0.03259923247969708,0.10527537208050552,-0.004096665885299444,0.22857792186550796,88
TD,6,T0.75-0,0.75,0.0,0.631584836980328,0.048381584449316506,0.01231733639997401,89,63,10.804930359507368,True,False,,0.050100000000000006,0.03288846723253537,11,0,0.43949147787876425,0.056615617126226425,1.2318536520004275,1.9372481286525702,5.245623006820679,0.0020857739727944136,5.405738353729248,0.4383356193442887,0.056039004179183394,1.2305659252218906,1.9368428914502123,5.245475630992588,0.0017761162016540766,5.405445022683125,100
TD,6,T0.75-1,0.75,1.0,0.0038482371708960274,0.09259693858791707,0.014410183269319532,100,62,17.99462635214835,False,False,,0.050100000000000006,0.03288846723253537,0,1,0.0008472051403805381,0.0005511314375326037,0.0019358702586032468,0.002682862512301653,0.0036898979218676726,4.124556289752945e-05,0.004457537550479174,-0.00030865339409501757,-8.17569307400845e-05,0.0006124114050180656,0.0013586675078840925,0.001727058760588994,-0.008211255306378007,0.0027738855860661715,45
TD,6,T1-0.5,1.0,0.5,0.017413350963615813,0.05175040911569795,0.014337117411741929,100,63,16.311085377671144,False,False,,0.050100000000000006,0.03288846723253537,0,0,0.00466190869701677,0.0014672237448394299,0.008874694071710116,0.019363962020725007,0.05134384211152819,5.5549986427649856e-05,0.1034221276640892,0.0035060501625412146,0.0005733138168579899,0.008228335698368035,0.01896298237043083,0.049302066673990605,-0.006815718719735742,0.10093101719394326,75
TD,6,T1-0,1.0,0.0,0.24587212391197683,0.05528337361886315,0.01390476293681786,97,63,14.406573812593377,True,False,,0.050100000000000006,0.03288846723253537,3,0,0.15292961038532668,0.021625962108373642,0.3360543102025986,0.722139838337898,2.2163576126098685,0.0005666795768775046,3.2106194496154785,0.15177375185085112,0.019127771141938865,0.3357009577186546,0.7208908073662312,2.214339289261703,-0.00013998092617839575,3.2104735480825184,99
TD,6,T1-1,1.0,1.0,0.0067494592248112896,0.13575740358771782,0.016193267736070993,100,62,21.01327955758256,False,False,,0.050100000000000006,0.03288846723253537,0,1,0.0008879413293107064,0.0005667986115440726,0.0019955374067649255,0.0025375858647748825,0.004111232496798055,4.136476854910143e-05,0.00730237876996398,-0.0002679172051648493,-7.799146260367706e-05,0.0009235833655111502,0.0012161902981461014,0.0036727613411494573,-0.008236984605900943,0.004481339827179909,43
TD,7,N4,1.0,0.0,0.004654217146162409,0.03582400399386643,0.014935928673367016,100,63,8.211082227704994,True,True,,0.050100000000000006,0.03592400399386643,0,0,0.0021151891891258855,0.000767293997341767,0.0036573453573510092,0.00535176387056708,0.010083621926606017,9.417489309271332e-06,0.07097778469324112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,7,T0.75-0.5,0.75,0.5,0.050586530341533945,0.026913174263540895,0.015564576436418065,100,63,12.865981827550177,False,False,,0.050100000000000006,0.03592400399386643,0,0,0.01611313575955137,0.0027961344458162785,0.01816881485283375,0.03956425637006755,0.10606382571161165,3.0874729418428615e-05,0.8256240487098694,0.013997946570425484,0.0013675924856215715,0.016588186658918865,0.03767681072931733,0.09811481441720764,-0.057760569266974926,0.8249237010022625,83
TD,7,T0.75-0,0.75,0.0,0.6744303116155789,0.03222379281146459,0.014698994693162604,88,63,10.650631605260097,True,False,,0.050100000000000006,0.03592400399386643,12,0,0.5909733227698598,0.061000408604741096,1.9448263883590717,2.9021846771240227,6.727466506958012,0.0014334175502881408,7.605318069458008,0.5888581335807339,0.05993629877048079,1.94366289067839,2.901066570184775,6.726767433978389,0.0008979424019344151,7.604745194548741,100
TD,7,T0.75-1,0.75,1.0,0.006115974418935366,0.022010482413122645,0.017764941293762604,100,63,17.93951205556622,False,False,,0.050100000000000006,0.03592400399386643,0,0,0.000991796755888572,0.000484349176986143,0.001950504735577853,0.002399081178009509,0.007444333275780123,1.1205610462639015e-05,0.015440919436514378,-0.0011233924332373136,-0.00020955403306288645,0.0007833799012587408,0.0011685371835483225,0.006437579531630078,-0.06943473871797323,0.014740571728907526,35
TD,7,T1-0.5,1.0,0.5,0.019871049392095302,0.028087265755061708,0.017277197526709642,100,63,16.1422638535174,False,False,,0.050100000000000006,0.03592400399386643,0,0,0.008994067155254016,0.001727695926092565,0.011045360751450075,0.01814245572313663,0.17163890242576674,2.586808113846928e-05,0.3141649663448334,0.00687887796612813,0.0007753944373689592,0.008111363649368288,0.01617401885450816,0.16977263275184742,-0.06252968404442072,0.3134646186372265,68
TD,7,T1-0,1.0,0.0,0.27841465948615224,0.03317403893663595,0.016367313891350932,96,63,14.2008421404617,True,False,,0.050100000000000006,0.03592400399386643,4,0,0.20176183207251597,0.02584672626107931,0.4495463758707052,0.9683463692665095,2.2354086136818063,0.000529149197973311,4.766931533813477,0.1996466428833901,0.02137310348916799,0.4490591506415517,0.9669089147544577,2.2341564860218335,-0.0035387224052101374,4.76623118610587,98
TD,7,T1-1,1.0,1.0,0.00566996300854953,0.023158662165940314,0.01965833435724562,100,63,20.911694736894447,False,False,,0.050100000000000006,0.03592400399386643,0,0,0.0011283179462770931,0.0005228939116932452,0.001999916136264801,0.0024272931274026627,0.011680071381852094,1.0132738680113107e-05,0.023730194196105003,-0.0009868712428487926,-0.00015554731362499297,0.0006766360791516494,0.0012540442025056105,0.011515173486841437,-0.06948211195413023,0.02302984648849815,39
TD,8,N4,1.0,0.0,0.001981715756119229,0.0459460568600889,0.016842210480717767,100,63,8.135063794196299,True,True,,0.050100000000000006,0.046046056860088905,0,0,0.0012872697522652743,0.000777061766711995,0.002948022494092585,0.004279659083113071,0.007024810034781696,1.156323378381785e-05,0.00736285001039505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,8,T0.75-0.5,0.75,0.5,0.05090524254133925,0.054290709412043725,0.017389810694112384,99,63,13.002349316965802,False,False,,0.050100000000000006,0.046046056860088905,1,0,0.07400193499321177,0.0039200144819915295,0.017348209396004694,0.06454528868198378,0.40505541205409,7.021180499577895e-05,5.849449157714844,0.07271466524094648,0.0026147419412154704,0.01657400178955868,0.05833654438611103,0.4047124979296049,-0.004555116640403867,5.84242776222527,83
TD,8,T0.75-0,0.75,0.0,0.7689098103623837,0.05340695000927553,0.016643034469780105,88,63,10.75638527443247,True,False,,0.050100000000000006,0.046046056860088905,12,0,0.7218598544335691,0.08677031099796295,2.1371195077896146,4.979766631126403,6.641966013908402,0.0006679449579678476,9.605581283569336,0.7205725846813038,0.08526557846926153,2.136657737783392,4.976628635835368,6.639851942316179,-0.0005387812852859497,9.605305828852579,99
TD,8,T0.75-1,0.75,1.0,0.00453597490573884,0.05615322481878593,0.019441842359810835,100,63,18.142350413388147,False,False,,0.050100000000000006,0.046046056860088905,0,0,0.004686367998547211,0.0005952731589786708,0.002411766769364478,0.003220269316807388,0.018727783057840466,3.266281055402942e-05,0.3649657070636749,0.0033990982462819373,-4.251911013852805e-05,0.0009409368198248566,0.0017192140338011075,0.01627495680004535,-0.005622738390229642,0.35794431157410145,47
TD,8,T1-0.5,1.0,0.5,0.030589351777452974,0.060904735285930656,0.01901974252632499,99,63,16.31454545414303,False,False,,0.050100000000000006,0.046046056860088905,1,0,0.061412043325108245,0.0018380664405412972,0.009584090020507582,0.019488163944333774,0.15361112676563715,5.280832192511298e-05,5.642212867736816,0.06012477357284297,0.0009579770267009735,0.007715286826714875,0.01829020708100868,0.1533004229801292,-0.004711410845629871,5.635191472247243,75
TD,8,T1-0,1.0,0.0,0.3028702746587805,0.05996211152091746,0.01821260092583543,95,63,14.3418470320484,True,False,,0.050100000000000006,0.046046056860088905,5,0,0.2660379969004134,0.027462813071906567,0.48973435163497936,0.8756416290998451,4.784244046211245,0.00014768941036891192,5.208538055419922,0.2647507271481481,0.02633311043609865,0.48937918764713695,0.8735847163770805,4.783968916851447,-0.0028651761822402477,5.2082951363991015,97
TD,8,T1-1,1.0,1.0,0.004948908620135626,0.06286390031505107,0.021262241499243828,100,63,21.15636652759158,False,False,,0.050100000000000006,0.046046056860088905,0,0,0.009713164901804704,0.0006423913000617176,0.002155089797452093,0.003095794597174972,0.021132130706687176,3.0397906812140718e-05,0.8676445484161377,0.008425895149539429,-1.667962351348251e-05,0.001079531898722054,0.0014123933506198223,0.018679304448892056,-0.005757109844125807,0.8606231529265642,48
TD,9,N4,1.0,0.0,0.003784382830854156,0.06089393641013885,0.01877682717577045,100,63,8.633953693329415,True,True,,0.050100000000000006,0.06099393641013885,0,0,0.0020751445917994715,0.0007787889917381108,0.0038822986418381353,0.006868870230391618,0.02402552453801041,3.45700973412022e-05,0.03385714441537857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,9,T0.75-0.5,0.75,0.5,0.02490031493245624,0.07287519784620144,0.019619599437646684,100,63,13.121987762919389,False,False,,0.050100000000000006,0.06099393641013885,0,0,0.008855215870644315,0.002975324634462595,0.021150063164532183,0.04004895668476818,0.06613222010433704,7.497983460780233e-05,0.12464170157909393,0.006780071278844843,0.0018760946622933261,0.019725411839317534,0.037109294661786404,0.06424224726157284,-0.031561426585540175,0.10466590337455273,77
TD,9,T0.75-0,0.75,0.0,0.573203476156923,0.07380275015577809,0.018800292709784117,90,63,10.941786095850293,True,False,,0.050100000000000006,0.06099393641013885,10,0,0.46324533321079797,0.060550034046173096,1.2345102548599254,1.7326515257358543,5.41439105510712,0.00044050050200894475,6.048664093017578,0.4611701886189985,0.05919731436006259,1.2270949407306044,1.7311791952291962,5.41263716900023,-0.006431596353650093,6.028688294813037,98
TD,9,T0.75-1,0.75,1.0,0.002277420213795267,0.07181027689296116,0.02166652796586277,100,63,18.154288817930393,False,False,,0.050100000000000006,0.06099393641013885,0,0,0.0009199441363125515,0.0005208089132793248,0.0021206122590228943,0.00282634065952152,0.004780409317463644,2.6225699912174605e-05,0.006213158369064331,-0.00115520045548692,-0.00026544374850345775,0.0009431271450011998,0.002069139297236688,0.0031200057128444366,-0.032475509913638234,0.004150938941165805,33
TD,9,T1-0.5,1.0,0.5,0.011235454540001228,0.08176819488153342,0.021240557014607475,100,63,16.506809186681927,False,False,,0.050100000000000006,0.06099393641013885,0,0,0.004392615629731153,0.002120153047144413,0.012723554670810705,0.01861505741253495,0.02337126079946757,5.066266385256313e-05,0.02449299581348896,0.002317471037931682,0.0004892748547717929,0.010421607142779976,0.016138811684504616,0.02288118040480186,-0.033044467389117926,0.023919167753774673,63
TD,9,T1-0,1.0,0.0,0.2713418675039429,0.08556730012139724,0.020383818657137454,97,63,14.589048127218355,True,False,,0.050100000000000006,0.06099393641013885,3,0,0.17531377448045532,0.02237438503652811,0.4088940948247913,0.6724639981985086,2.541549143791202,0.00023898606013972312,3.174776077270508,0.17323862988865585,0.020237616845406592,0.40826674173295063,0.6716925829241511,2.5387459301389788,-0.02966097230091691,3.1548002790659666,95
TD,9,T1-1,1.0,1.0,0.002249614478496369,0.0778668371231106,0.023494836768804817,100,63,21.245658905504097,False,False,,0.050100000000000006,0.06099393641013885,0,0,0.0009735049769005854,0.00048357475316151977,0.002156588272191585,0.003272241738159206,0.005972892972640694,2.372236667724792e-05,0.00617453595623374,-0.0011016396148988861,-0.00023819565831217915,0.0010103883570991457,0.0024399071000516413,0.00416317160066683,-0.03285069018602371,0.004507798468694091,32
TD,10,N4,1.0,0.0,0.0246290294676146,0.04731072307913564,0.021280895331074134,99,63,8.59634070037267,True,True,,0.050100000000000006,0.047410723079135644,0,0,0.02154319377776119,0.001082549395505339,0.003805076098069553,0.006553407479077575,0.03876571267844249,3.218599158572033e-05,1.9790524244308472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,10,T0.75-0.5,0.75,0.5,0.07362538539106027,0.057371423228119056,0.02223914751175471,100,63,13.078852508311348,False,False,,0.050100000000000006,0.047410723079135644,0,0,0.016105970607313794,0.0030747875571250916,0.019539716467261336,0.03256107997149225,0.19421773031354161,0.0001497156627010554,0.605183482170105,-0.005437223170447396,0.002018788014538586,0.015061189956031742,0.02658386073162546,0.19400762064702784,-1.7943849563598633,0.5953009119257331,90
TD,10,T0.75-0,0.75,0.0,0.6297897977754474,0.055067090046236444,0.02153118351543526,90,63,10.829526838782582,True,False,,0.050100000000000006,0.047410723079135644,9,0,0.5460767592664343,0.07012328132987022,1.1279291629791266,3.5191846489906307,4.544248099327125,0.0013365155318751931,11.789559364318848,0.524533565488673,0.06892523367423564,1.127800441213913,2.377665436583626,4.5357814413216335,0.0011879917874466628,11.779676794074476,100
TD,10,T0.75-1,0.75,1.0,0.009319410005409735,0.06108319811539786,0.024171081899112323,100,63,18.23155443464442,False,False,,0.050100000000000006,0.047410723079135644,0,0,0.0012482239979817677,0.0007127366552595049,0.0028970896499231472,0.004027149570174512,0.009659933717921388,1.0013530300057027e-05,0.012080010026693344,-0.02029496977977942,-0.000223113878746517,0.0008110624970868234,0.0014151767325529354,0.0047711085347691895,-1.9738492667675018,0.011456024891231209,36
TD,10,T1-0.5,1.0,0.5,0.03136585784290219,0.057717387320394664,0.0240940551921085,100,63,16.394340985259365,False,False,,0.050100000000000006,0.047410723079135644,0,0,0.0066899289283901455,0.002152201486751437,0.013949692528694886,0.02203834345564246,0.08809610530734083,9.452849917579442e-05,0.12904740869998932,-0.014853264849371044,0.0007037817704258487,0.010449477189104073,0.015542811038903889,0.08747723594278817,-1.9380925744771957,0.12893500065547414,74
TD,10,T1-0,1.0,0.0,0.29415778106776996,0.054172415309039934,0.023472167642466957,95,63,14.439369118197515,True,False,,0.050100000000000006,0.047410723079135644,4,0,0.23260572795115877,0.02613518200814724,0.36919925510883433,0.900414556264874,2.642015416622177,0.00047922570956870914,5.596524715423584,0.21106253417339757,0.02401246954104863,0.2866358589089948,0.8280609978421125,2.633548758616686,-0.01139063062146306,5.586642145179212,99
TD,10,T1-1,1.0,1.0,0.007068585102242651,0.06404279972718996,0.02609578287228942,100,63,21.204044986357605,False,False,,0.050100000000000006,0.047410723079135644,0,0,0.0014511437425971962,0.0007082695374265313,0.0028478054329752946,0.004119302472099661,0.00912218172103177,1.9311717551317997e-05,0.02946687489748001,-0.020092050035163993,-0.00024122980539686978,0.0010226052894722673,0.0013777005158772196,0.004962582721491467,-1.975731885060668,0.028842889762017876,36
