arm,contrast,metric,denominator,before,after,delta_pp,lost,gained,both_success,both_failure,conditional_loss_denominator,conditional_recovery_denominator,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,desired_NLL_harmed,batch,future_batches
N4,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.05643479177626432,4.1238941776100546e-05,0.00195576030528173,0.008112263734801662,1.6946572814136784,-0.002541202586144209,2.504024416208267,-0.2329426145553589,-0.13546085357666016,0.8446100234985355,1.0693508148193356,2.2555290412902913,-3.418506145477295,3.8638315200805664,-0.28937740633162323,-0.13547061124700122,0.8447540918627059,1.069433929046863,2.2549659549276924,-4.752130724489689,3.86420513442863,56,2,8
N4,ENTRY_TO_ATWRITE,PS,200,28,183,77.5,0,155,28,17,28,172,-8.355064050220536,-8.180475546047091,-3.4788503080606463,-2.719101867545398,-0.852413307130338,-18.203555464744568,2.589409351348877,4.910633578915149,4.950198650360107,10.968189454078674,12.742239975929246,17.560963721796863,-4.367305755615234,18.317970156669617,13.265697629135683,13.090268534957431,21.432641720771787,24.945693254750214,28.721104181161493,-1.6764631271362305,30.09918570506852,1,2,
N4,ATWRITE_TO_W10,PS,200,183,183,0.0,3,3,180,14,183,17,-0.08965971119410825,-0.003804851556196809,0.17285592555999751,0.5922440528869611,1.7492520523071227,-4.300073146820068,3.6767678260803223,0.14470963947474957,0.03971385955810547,1.2382164001464842,1.732460874319073,3.3470213954150663,-3.854466438293457,3.8622827529907227,0.2343693506688578,0.09415212273597717,1.3594592266017562,2.0827291108667847,5.175372720807791,-2.937985420227051,5.294296391308308,79,2,8
N4,ENTRY_TO_ATWRITE,NS,1000,881,869,-1.2,16,4,865,115,881,119,-0.3867192283645272,-0.19683837890625,0.23302803039550807,0.4276498317718504,0.9431135129928585,-16.722236417233944,6.630127906799316,-0.0518352830063086,-0.05004143714904785,0.32218341827392577,0.5294482350349426,1.689019489288328,-2.787692070007324,11.066149711608887,-0.33488394535821864,-0.11662530899047852,0.35678116679191596,0.5924100399017334,1.2050982862710944,-21.815537951886654,5.587435722351074,405,2,
N4,ATWRITE_TO_W10,NS,1000,869,814,-5.5,70,15,799,116,869,131,-1.2604290101191729,-0.8804502487182617,0.6628872394561768,1.4994347095489473,3.1339276504516556,-13.634578787256032,10.382925927639008,0.23213798229309032,-0.018084274604916573,2.196312427520752,3.6563257932662925,9.490795350074766,-6.087529629468918,18.886823177337646,-1.492566992412263,-0.7869757413864136,0.9584990739822392,1.6072246491909024,3.4321012940257782,-25.192181431222707,9.92139619588852,481,2,8
N4,ENTRY_TO_ATWRITE,RS,100,8,100,92.0,0,92,8,0,8,92,-10.303758386650735,-10.100733695056988,-5.730859209696063,-4.328032874152996,-1.7992546945063712,-19.903257102356292,-0.023124399813241325,10.288467420588713,10.694926977157593,15.21565184593201,16.533145093917845,19.44802341207862,-1.0933809280395508,19.84639374911785,20.592225807239448,19.722946859896183,28.964817917137406,29.83017464931472,32.64383782108897,1.9817320734582609,33.97698053170461,0,3,
N4,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.05237430275661609,8.496436748828273e-05,0.0020068573881872006,0.005079499573912472,0.06994773365792656,-0.0026176287792623043,5.161504305899143,-0.16922306060791015,-0.1363534927368164,0.5632622718811038,0.7210359573364254,1.0742910289764478,-2.856508255004883,2.507566452026367,-0.22159736336452623,-0.13651639397721738,0.5633035213817496,0.7217322321434035,1.0743006841151583,-5.534863509237766,2.5079773268516874,71,3,7
N4,ENTRY_TO_ATWRITE,PS,200,24,190,83.0,0,166,24,10,24,176,-8.402439289965768,-8.193520724773407,-4.233493867889047,-2.4726074099540716,-0.48212404251098706,-16.944182634353638,1.2261962890625,5.2054244243167345,4.631080508232117,12.414068508148192,13.72615684270858,19.511841662228104,-6.47903835773468,21.197812244296074,13.607863714282503,12.541158020496368,23.036505756899714,25.555970680527388,31.96126416583574,-0.11459922790527344,36.491511253931094,1,3,
N4,ATWRITE_TO_W10,PS,200,190,192,1.0,1,3,189,7,190,10,0.001406393522520375,-0.0003277125651948154,0.32037526369094843,0.5008685588836665,2.0951719808578417,-2.0494658052921295,3.782893657684326,0.08058108728379011,0.024654865264892578,0.9668094158172607,1.3881025075912474,2.479208703041069,-2.446988105773926,4.318916320800781,0.07917469376126973,0.10057466384023428,0.9970324851572514,1.3504853606224054,2.807796975150698,-3.3098831176757812,4.437583824619651,94,3,7
N4,ENTRY_TO_ATWRITE,NS,1000,880,861,-1.9,22,3,858,117,880,120,-0.526885104894638,-0.23799777030944824,0.17141523361206057,0.30864231586456287,0.7308806228637683,-13.454598188400269,6.895205497741699,-0.04590366540139075,-0.04333341121673584,0.3139987230300906,0.5852850317955016,2.305694055557248,-4.529158592224121,8.553808033466339,-0.4809814394932473,-0.16383957862854004,0.2736910820007325,0.44395272731780994,1.0487916994094837,-15.619824886322021,4.172236442565918,393,3,
N4,ATWRITE_TO_W10,NS,1000,861,799,-6.2,73,11,788,128,861,139,-0.9741148958994017,-0.6029295921325684,0.8400291442871095,1.3701309680938718,2.7733859658241267,-14.72580792568624,12.255560874938965,0.29856891003716735,-0.03763298690319061,2.0290790081024173,3.4031341433525055,7.897329991310834,-6.845547556877136,14.396600306034088,-1.272683805936569,-0.54716956615448,0.8919710636138917,1.458588480949401,2.6668368101119997,-26.36456491611898,6.200918197631836,469,3,7
