arm,batch,state,metric,numerator,denominator,percent,ties,desired_TF_strict,desired_token_correct,desired_token_count,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max,two_P_strict,two_P_denominator
REFIT4,8,entry,PS,26,200,13.0,0,0,4,204,9.128078528642654,8.910009860992432,13.53596601486206,14.676009225845334,17.133396949768063,1.8882355690002441,17.711406707763672,4.594859921941533,4.245070219039917,9.37868709564209,10.254451322555543,12.558499784469591,0.008630949072539806,16.137161254882812,-4.533218606701121,-4.2536234855651855,0.896547985076903,2.44290517568588,5.004765925407408,-15.01571798324585,6.373204708099365,0,100
REFIT4,8,entry,RS,16,100,16.0,0,1,3,102,9.676944914609194,9.617804050445557,13.96243543624878,15.26884021759033,16.67484718322754,0.20388562977313995,16.82728385925293,4.802057796306908,4.619422912597656,8.814114665985109,9.964621686935423,14.273232364654543,0.03540835157036781,14.79872989654541,-4.8748871183022855,-5.329555034637451,1.0343067646026614,1.6130564212799061,4.29923269748688,-15.788515567779541,4.770354986190796,,
REFIT4,8,selected,NS,842,1000,84.2,0,218,218,1000,9.501046247646679,9.439170837402344,14.671245002746582,15.692243194580076,17.523977603912353,0.0046941558830440044,21.472461700439453,5.018945721495431,4.399606704711914,10.497243690490723,11.92338919639587,14.525788822174064,0.004696766380220652,20.20014762878418,4.482100526151247,4.439699739217758,10.571469347458335,11.950164747238157,14.781659980416297,-20.139945294708014,15.564425140619278,,
REFIT4,8,selected,PS,194,200,97.0,0,129,133,204,1.6995253680416864,0.38816092908382416,5.26572709083557,6.26339569091796,11.729310989379872,0.00010835537250386551,16.314556121826172,9.856599859595299,8.864748477935791,15.630925369262695,17.001576995849604,21.133878993988027,1.8016282320022583,26.91337013244629,8.157074491553612,7.562028001993895,14.707343856431542,15.951665869262062,21.03052995748817,-4.862948894500732,26.913261777073785,49,100
REFIT4,8,selected,RS,100,100,100.0,0,100,102,102,0.007329304293016321,0.0037140928907319903,0.015909781865775602,0.02522380445152519,0.041075018867850636,8.201262971851975e-05,0.10602778196334839,13.879407463073731,13.436315059661865,19.89403095245362,22.93412628173828,25.59871229171754,6.123109340667725,27.888750076293945,13.872078158780715,13.42260608507786,19.882971846638252,22.9334480388854,25.598551649840385,6.116396833676845,27.88858152856119,,
REFIT4,9,entry,NS,851,1000,85.1,0,237,247,1010,9.648446362828254,9.592753410339355,14.126247215270997,15.719983005523682,18.46115478515625,0.0018941095331683755,27.323015213012695,4.9286213383721185,4.374432802200317,10.370222568511963,12.438131189346311,16.3805277633667,0.003956111613661051,21.120750427246094,4.719825024456135,4.943860769271851,10.524932038784028,12.362433121353387,15.777482858896251,-16.396598703577183,18.919979885220528,,
REFIT4,9,entry,PS,29,200,14.5,0,5,5,200,9.525488156601787,9.635836601257324,13.962443256378174,14.889041566848753,16.34512861251831,0.16430814564228058,16.556848526000977,4.610987510974519,3.8711228370666504,9.583279514312743,11.188282060623168,14.17745109558105,0.009642218239605427,20.298601150512695,-4.9145006456272675,-5.232184410095215,1.2538491487503038,2.820379519462581,6.348512820452445,-15.470191601663828,9.916251420974731,1,100
REFIT4,9,entry,RS,14,100,14.0,0,2,2,100,9.66675319045782,9.081747055053711,14.490139865875244,15.476715040206908,17.400550231933593,0.1166115552186966,17.48470687866211,4.28353090532124,3.627653956413269,8.64716978073121,11.096120595932007,14.899678382873558,0.03951773792505264,19.399736404418945,-5.38322228513658,-5.8022661209106445,0.9084638595581117,2.2366707317531107,9.866355089396244,-16.71501535177231,10.97020809352398,,
REFIT4,9,selected,NS,832,1000,83.2,0,226,236,1010,9.151348938467766,9.203495502471924,13.91136236190796,15.447705364227295,18.18275680541992,0.00044490929576568305,27.357807159423828,5.000078255477129,4.42261815071106,10.165226936340332,12.400462865829468,16.56622158050537,0.003856841241940856,23.68915557861328,4.1512706829906385,4.440238893032074,10.081755543127656,11.991306006349621,15.683423136472701,-23.688710669317516,19.150906793773174,,
REFIT4,9,selected,PS,196,200,98.0,0,142,142,200,1.3736403575445728,0.3046593517065048,4.712668848037719,6.51049325466156,8.172248344421385,0.00011407678539399058,8.42110824584961,9.741298064142466,9.716506481170654,15.178213310241699,17.108335399627684,19.141654243469226,0.17955580353736877,21.90871810913086,8.367657706597893,8.157698556780815,14.652487655903679,16.352760855574147,19.141252518579993,-4.149787038564682,21.90170286875218,53,100
REFIT4,9,selected,RS,100,100,100.0,0,100,100,100,0.008903995623877564,0.0031524625374004245,0.020011575892567635,0.026167194359004484,0.05800316110253419,5.280832192511298e-05,0.2214883267879486,13.123090915679931,12.235949993133545,19.529490280151368,20.07232427597046,23.48968420028687,5.397778511047363,24.663162231445312,13.114186920056055,12.234508336987346,19.524046308360994,20.07216165792488,23.48836253144677,5.390008790418506,24.663015733953216,,
REFIT4,10,entry,NS,848,1000,84.8,0,194,194,1000,9.74707032463327,9.594855308532715,14.505116081237794,15.974348068237301,18.58901100158691,0.03778718784451485,21.281574249267578,5.040764603409916,4.510875463485718,10.286468315124512,12.134898853302,14.740505113601685,0.002522503025829792,21.969160079956055,4.706305721223354,4.733152698725462,10.33854570388794,12.140006850659846,14.623062613122158,-13.485309850424528,18.90265715122223,,
REFIT4,10,entry,PS,28,200,14.0,0,0,2,202,9.0165902364254,9.135773658752441,12.986054134368896,14.693307876586912,16.944979267120356,1.222229242324829,17.465425491333008,4.699123259763001,4.120945453643799,9.251308822631833,10.356377029418942,12.482572259902946,0.003370083635672927,13.523757934570312,-4.317466976662399,-4.173323303461075,0.8435105323791501,2.0945696830749454,4.130544171333311,-17.45851762406528,6.414509296417236,0,100
REFIT4,10,entry,RS,9,100,9.0,0,2,3,101,9.540897732377053,9.20132827758789,14.932409286499023,16.609446525573727,18.755518379211427,0.4171854853630066,19.038801193237305,4.4584246647171675,3.633924722671509,9.607394790649417,11.175332117080687,12.572231903076192,0.009780699387192726,16.62679672241211,-5.082473067659885,-5.116244435310364,-0.28777952194213635,0.42783942222595095,3.046462978124644,-16.545278733596206,7.935581564903259,,
REFIT4,10,selected,NS,813,1000,81.3,0,187,187,1000,9.437077418372034,9.41587495803833,14.323270988464355,15.699779510498047,18.490362949371338,0.040975868701934814,21.017560958862305,5.134360662382329,4.516313552856445,10.329048347473144,12.254816961288451,14.41176834106445,0.002617031103000045,21.97797393798828,4.302716755989706,4.387859508395195,10.07723195552826,11.996079608798025,14.81854245454073,-13.270021140575409,18.835800051689148,,
REFIT4,10,selected,PS,192,200,96.0,0,135,137,202,1.4659297610522481,0.3953561782836914,4.561760759353637,6.383946204185482,9.484456310272217,0.0007164295529946685,10.60407829284668,9.439001259207725,9.379456043243408,14.149120807647703,16.853901290893553,19.196483078002927,0.6385790109634399,19.69823455810547,7.973071498155478,8.028057433664799,13.950134198740125,16.752606718894093,19.193464091659987,-5.7936272621154785,19.6886340174824,50,100
REFIT4,10,selected,RS,100,100,100.0,0,100,101,101,0.007819040137837874,0.0033978248247876763,0.023880705609917643,0.027695736661553366,0.06541219219565393,8.701899787411094e-05,0.06914214044809341,13.168898077011109,13.014790058135986,18.141763496398926,19.940360260009765,25.611395645141606,3.967883586883545,26.58789825439453,13.16107903687327,13.010638950217981,18.139123463528815,19.93906053880346,25.611133792136975,3.9348162673413754,26.587578943697736,,
L75,1,entry,NS,886,1000,88.6,0,171,200,1030,11.702866309762001,11.753228187561035,16.330905532836915,17.844212245941154,20.694358615875245,1.4505696296691895,23.890642166137695,5.548876543793653,5.327509164810181,10.792420768737793,12.224353837966918,15.0020481300354,0.0006337541271932423,19.437641143798828,6.1539897659683485,6.283679723739624,12.643171024322509,14.603695090115068,17.407033039331434,-7.564944267272949,19.776073440909386,,
L75,1,entry,PS,20,200,10.0,0,0,0,202,10.184146780967712,10.16865348815918,14.706744194030762,15.584749317169189,18.057230358123775,2.29310941696167,18.510713577270508,5.011512103741989,4.745984792709351,9.873660755157468,11.626846599578851,13.519330320358273,0.015909049659967422,18.12643814086914,-5.172634677225724,-5.06204891204834,-0.02309870719910198,2.190676355361932,6.111190600395202,-18.461957179009914,8.01390027999878,0,100
L75,1,entry,RS,5,100,5.0,0,0,0,101,11.743398172855377,11.794809341430664,16.157980155944827,17.85722961425781,20.54955348968506,2.6649434566497803,21.15650177001953,4.899285252303816,4.411774158477783,9.811361503601077,12.17257852554321,14.300750102996831,0.0032719431910663843,15.272205352783203,-6.844112920551561,-6.767649173736572,-1.4714363098144525,-0.6172097682952927,3.8515192222595243,-19.781265690922737,4.406447410583496,,
L75,1,selected,NS,863,1000,86.3,0,159,189,1030,11.261956519898026,11.14601755142212,16.087726020812987,17.607560062408446,20.388242301940917,0.03469862416386604,23.547752380371094,5.503775331481302,5.216341257095337,10.676992797851563,12.187770652770995,14.768743238449096,0.0007431129342876375,19.11158561706543,5.758181188416725,5.775917232036591,12.431653219461442,14.114973151683806,16.750381817817686,-7.6814892292022705,19.86029490828514,,
L75,1,selected,PS,189,200,94.5,0,127,129,202,1.5987602267210606,0.4409589618444443,4.5576195240020745,6.4740785360336295,11.253283023834227,0.00052998325554654,11.724984169006348,10.189521051943302,10.188762664794922,15.256948280334472,18.107946777343745,21.689228630065912,0.6531491279602051,22.73064422607422,8.590760825222242,8.525649738498032,15.049820619402453,17.637853709142647,21.68753648243553,-7.097822189331055,22.728671114426106,42,100
L75,1,selected,RS,100,100,100.0,0,100,101,101,0.005857807467255043,0.0022188823204487562,0.012999134510755541,0.02318780040368437,0.0445886899158361,3.015949550899677e-05,0.09160242974758148,14.77968563079834,14.098622798919678,22.041077613830566,25.266669082641602,30.13799772262574,6.1075005531311035,32.09341049194336,14.773827823331084,14.094328331266297,22.040702590573346,25.266432414659356,30.13793316218479,6.1029187659733,32.09326816617977,,
L75,2,entry,NS,880,1000,88.0,0,189,199,1010,11.144993735611438,11.044054985046387,15.925950908660889,16.96237802505493,18.86087282180786,0.6380660533905029,22.14719009399414,4.980765453992877,4.52094841003418,10.162584495544436,12.006927394866942,14.821786422729492,0.000988114275969565,22.430025100708008,6.164228281618562,6.642523288726807,12.39525603055954,13.839529213309287,17.061751842498776,-11.425272941589355,18.891995057463646,,
L75,2,entry,PS,28,200,14.0,0,1,5,204,10.222245818078518,10.26433515548706,14.68346290588379,15.401555299758908,18.082300281524656,0.8326858878135681,19.31407356262207,4.746707035223953,4.293287992477417,9.89585609436035,11.815494441986083,13.238639278411847,0.0075241271406412125,17.73900604248047,-5.4755387828545645,-5.201087951660156,0.8537929534912105,2.346972703933714,4.813147554397582,-15.247072455473244,5.590802252292633,0,100
L75,2,entry,RS,10,100,10.0,0,0,2,102,11.045199630260468,11.083399295806885,15.228972244262696,17.090527343749997,20.52836868286133,1.1837279796600342,20.759750366210938,4.404403281186242,4.001605868339539,8.90522747039795,11.079264068603516,12.604455909729008,0.003482232103124261,13.389596939086914,-6.6407963490742254,-6.8091467916965485,-0.04029750823974508,1.5729860782623282,3.0089343070983934,-16.62679171562195,3.889087677001953,,
