P_terminal,W0_restore_bytes,W0_restore_pointer,accepted_steps,action_freeze_sha256,actual_sum,alias,arm,backwards,capacity_terminal,case,cross_case_state_count,edit_core_wall,eff_correct,eff_denominator,eff_margin_mean,eff_nll_mean,eff_old_nll_mean,energy_terminal,finite_demand_sum,functional_p_mean,gen_correct,gen_denominator,gen_margin_mean,gen_nll_mean,gen_old_nll_mean,held_request_steps,loc_correct,loc_denominator,loc_margin_mean,loc_nll_mean,loc_old_nll_mean,manifest_sha256,materializations,model_forwards,negative_actual_steps,official_eff_correct,official_eff_margin_mean,official_eff_nll_mean,official_gen_correct,official_loc_correct,official_matched,old_rho_sum,p1r36_P_terminal,p1r36_capacity_terminal,p1r36_eff_correct,p1r36_eff_nll_mean,p1r36_energy_terminal,p1r36_gen_correct,p1r36_loc_correct,p1r36_status,p1r36_w8_full6_nll,p1r36_z8_full6_nll,p1r36_z_w_full6_gap,p1r38_P_terminal,p1r38_capacity_terminal,p1r38_eff_correct,p1r38_eff_nll_mean,p1r38_energy_terminal,p1r38_gen_correct,p1r38_loc_correct,p1r38_status,p1r38_w8_full6_nll,p1r38_z8_full6_nll,p1r38_z_w_full6_gap,peak_gpu_memory,peak_host_memory,predicted_sum,reactivated_request_steps,realization_mean,rejected_request_steps,status,target_terminal_count_lt_005,target_terminal_mean,target_terminal_median,target_terminal_p90,target_terminal_worst,terminal_evaluator_wall,terminal_sha256,tokens,w8_full6_nll,z8_full6_nll,z_w_full6_gap
0.11388408478137012,True,True,8,f954ce4a2340e840c5319d587b44b556cf4dee31a42f99bf3c0d006d56bbc262,12.641529109491968,qwen2.5-7b-inst,Soft,125,0.08663987917434235,1,0,108.62715558428317,10,10,13.354780960083009,0.1389690399169922,13.49375,0.09367698932621704,16.440113619947805,0.001524432146389046,16,20,5.200299072265625,4.228216552734375,9.428515625,13,92,100,7.0328125,12.5140625,5.48125,3ea349b14ed437db084fc9a13e0162c1a0f250dbc3d337806ce4682bc093a25f,8,220,0,10,15.373890686035157,0.00735931396484375,20,92,True,29.94846188818008,0.11500632154373511,0.13101842824479862,10,0.15711822509765624,0.1458706354137411,16,92,SUCCESS,0.06411505520809442,0.0157480378751643,0.04836701733293012,0.4419324117028203,1.516337357877155,10,0.3151252746582031,1.1886324075955232,19,91,CASE_COMPLETE,0.2855987071990967,0.18108265129849316,0.10451605590060353,NOT_RECORDED,NOT_RECORDED,16.44011361994781,0,0.7362247331105252,10,SUCCESS,8,0.035919464332982896,0.008332860190421343,0.08014016225934022,0.24989566206932068,21.475886312313378,a528871aca7265d237b755a304376bc32f6f9eae17e6ce210915b90f5814ee74,33232,0.07514312027487904,0.035919464332982896,0.03922365594189615
0.17528386497049134,True,True,8,f45c578d94fdaa3ea5e09e8267f33f74091b3c1c8595b0c5ec698b49a183c60b,9.656370437261648,qwen2.5-7b-inst,Soft,125,0.31019715268906306,2,0,113.96112603880465,9,10,11.402871704101562,1.0065032958984375,12.409375,0.2727418304966086,13.23543175656814,0.1297321014584849,17,20,3.43515625,3.165234375,6.600390625,11,77,100,4.447480468749999,9.83873046875,5.39125,2a2d7ca56755c3eff0474d3fbc6984c11c14ebc595c9ce0eda08909c6b52763d,8,220,0,10,15.872895812988281,0.02397918701171875,20,76,True,23.202155227084347,0.11919301636063079,0.056320759253301184,10,0.06456451416015625,0.06583051643152163,18,77,SUCCESS,0.09598741875961422,0.06476412501069717,0.031223293748917053,0.49840060448649304,0.4977822445357458,9,1.008905029296875,0.28780967167948635,17,77,CASE_COMPLETE,0.9820012833923102,0.9145474186167121,0.06745386477559812,NOT_RECORDED,NOT_RECORDED,13.23543175656814,0,0.7276478538404673,23,SUCCESS,7,1.0952633393695579,0.01699125301092863,2.122533833980558,8.31978988647461,21.615342457778752,a76a9bb59b27d792cdf272212ac9941b15ea4a2066a852187b33a047d268b4d5,34793,1.0964349864749239,1.0952633393695579,0.0011716471053659916
0.07152519339263093,True,True,8,a0a7eb4a1705b5bfaf67f7d1eec9adf1e921558e2491e8f9c61236573f85580c,9.385757974837906,qwen2.5-7b-inst,Soft,125,0.0263615621498257,3,0,133.64873685594648,10,10,13.05395050048828,0.37104949951171873,13.425,0.03485159941138337,12.796894192986656,0.0012733963271564861,17,20,4.888503539562225,4.405246460437775,9.29375,16,78,100,3.404725341796875,8.875350341796874,5.470625,7f6df64fb3fab44699894f9b9637b55833a645a1cbea7ff545fdb3aa7988f044,8,220,0,10,15.896947288513184,0.021802711486816406,20,79,True,28.815002280745706,0.075108327530786,0.0311670626590507,10,0.39867253303527833,0.039972937080586614,17,77,SUCCESS,0.13026599364820868,0.03870034061837942,0.09156565302982926,0.26582786096829414,0.2955563443959732,10,0.7125535488128663,0.29429168896936964,18,78,CASE_COMPLETE,0.24702207394875586,0.15524839255958794,0.09177368138916792,NOT_RECORDED,NOT_RECORDED,12.796894192986656,1,0.7175839456736516,15,SUCCESS,8,0.06166365918470547,0.010424813721328974,0.1735801070928573,0.35843926668167114,21.36421392671764,8195de4d307bd461888400b778a9314a7513fec1351d895dec50ed5c676db68b,35165,0.15151581361424177,0.06166365918470547,0.0898521544295363
0.14062012303542581,True,True,8,d670e2c39367bca5f1f7a38fdde5dac30153b55b822686f17d15dcd63d2b7fb4,10.574382537137716,qwen2.5-7b-inst,Soft,125,0.018167935834585744,4,0,122.867058143951,9,10,9.713739013671875,1.570635986328125,11.284375,0.01262994772176779,13.636533115128985,0.0017149224735052257,15,20,4.059811782836914,3.469875717163086,7.5296875,11,98,100,6.032109375,10.755625,4.723515625,96dd66ac57e7ccf6af084ff4c251bdec7e81be085a45c772deb1b5f7442a3399,8,220,0,10,14.047941589355469,0.01768341064453125,18,90,True,26.267100575173547,0.14803755569198293,0.47850890872479307,10,1.2424324035644532,0.4048710083292685,15,98,SUCCESS,1.025688252504915,0.9602362736361101,0.06545197886880483,0.5459430861437129,2.7778665053577933,10,1.2037506103515625,1.432130077817801,16,97,CASE_COMPLETE,0.9702124864095822,0.8835802994202823,0.08663218698929998,NOT_RECORDED,NOT_RECORDED,13.636533115128985,0,0.7761779028718294,11,SUCCESS,8,1.382864409906324,0.00842791423201561,6.805253648757934,6.963046073913574,21.420740013942122,acb6538e1ad5af7b678bf48e4187535e34add9782d0d8b0a899ab2ce24e77eaa,34459,1.3834900443442166,1.382864409906324,0.0006256344378925416
0.06864269851611222,True,True,8,2abbdc92a6226a915bacba60d993febeb7d6a4fa5450de1b7944560bd2dbf653,7.330436299834401,qwen2.5-7b-inst,Soft,125,0.009705815737431017,5,0,123.79508518520743,10,10,6.4008544921875,1.2053955078125,7.60625,0.012012447310263475,9.94659885019064,0.0010088812230542418,18,20,2.829443359375,3.593017578125,6.4224609375,5,82,100,3.3515820312499995,8.486015625,5.13443359375,01a43a460644068f011a3187b0c01a2c70cc257cfa0d5ac6a2dbc9eb5b3fbe9e,8,220,0,10,13.773269271850586,0.026730728149414063,19,77,True,20.850630259205005,0.07416133433930555,0.02699943292259297,10,0.1584075927734375,0.03452347191182714,17,82,SUCCESS,0.13504592645913363,0.09452553605660796,0.04052039040252567,0.34988250534475623,0.8302071990383066,10,0.28260498046875,0.6636415857059373,19,82,CASE_COMPLETE,0.20843035420402883,0.1344981090631336,0.07393224514089525,NOT_RECORDED,NOT_RECORDED,9.94659885019064,0,0.7368828795431074,30,SUCCESS,4,1.1974506551399826,0.0876532793045044,2.5151773929595924,7.716805934906006,21.267160998657346,149ecc977f80bbba27854db39a95e34f76a8f36a29c8df46aed14d35750755df,32234,1.201935841049999,1.1974506551399826,0.004485185910016343
0.07917328790234272,True,True,8,dec57aa4335d7200d2ef509f41e447fbcb58a3696a16e325cd06435cf1cdecef,9.282673912134488,qwen2.5-7b-inst,Soft,125,0.09064846050635991,6,0,175.47568173334002,9,10,11.689555358886718,0.46591339111328123,12.15546875,0.11144732815242979,12.471539394333377,0.001197248168691798,16,20,3.5714191436767577,4.029069137573242,7.60048828125,18,85,100,5.879196777343751,10.26796875,4.38877197265625,7719be1bf5a3f635118da94e00cbecc4542117e774c26648c79aa82e84b230fd,8,220,0,10,12.884268951416015,0.06885604858398438,19,85,True,27.427733941811372,0.07352870562499786,0.07895922243121967,10,0.16910552978515625,0.10841016763471047,16,85,SUCCESS,0.10652558819856495,0.01998172129970044,0.08654386689886451,0.26557670926513877,0.3986930861304996,10,0.08179779052734375,0.35111464849345886,18,85,CASE_COMPLETE,0.06597312095109373,0.026320761255919933,0.03965235969517379,NOT_RECORDED,NOT_RECORDED,12.471539394333378,0,0.691224754970544,8,SUCCESS,9,0.31229257297236473,0.008889627177268267,0.33610698878765,2.9994096755981445,21.015541496686637,c27b92d687117e94c025fa14881ec5d88d577a754b87b3698cf344b1a41cda77,33275,0.32386204710928723,0.31229257297236473,0.011569474136922497
0.15709878424553175,True,True,8,00398052d07dbb055cf7ec89cebcc02bedd5931d0860efdce813d86e3bbfb7e0,9.845207189954817,qwen2.5-7b-inst,Soft,125,0.302615317783853,7,0,149.40484733507037,10,10,10.180501174926757,1.313448715209961,11.493949890136719,0.20710257054633713,12.588101583137178,0.002007517966151831,14,20,3.42603759765625,5.14300537109375,8.56904296875,10,96,100,6.0671702575683595,11.0775,5.010329742431641,cb9ac82ef41788a55420cb9aaea4d177bbc1ccce2d3e57f956bca7e1bc87eb95,8,220,0,10,13.74496841430664,0.08706283569335938,17,96,True,27.515113300526146,0.15162404131851165,0.1402121465064871,10,0.6765541076660156,0.14426804100908217,16,96,SUCCESS,0.623286031326279,0.5437358121853322,0.07955021914094684,0.46549027883199073,1.3049763908521623,10,0.288330078125,0.7235639267821823,18,96,CASE_COMPLETE,0.2030023204162717,0.09404911859892309,0.1089532018173486,NOT_RECORDED,NOT_RECORDED,12.588101583137178,0,0.7318824558765679,21,SUCCESS,5,1.0290922883781604,0.060323603451251984,2.4703670978546124,7.461525917053223,21.098450373858213,fad452f6814ba33d83dc0ed0c90c70c514e1b9e8657a09833fd99d714c7c7f81,36166,1.1155778175219893,1.0290922883781604,0.0864855291438289
0.12808309533445217,True,True,8,8dbc7e372b09735bef95f782e96d0369c325d4ae01eda9d2c8cf056f6baa6b63,9.958740366529673,qwen2.5-7b-inst,Soft,125,0.032413429977539404,8,0,147.28816809877753,10,10,11.9189208984375,0.0998291015625,12.01875,0.03247412550210684,13.068942455877549,0.0014219508150220578,14,20,4.1046630859375,5.0990478515625,9.2037109375,21,74,100,4.65052734375,9.76734375,5.11681640625,303b2b43fc71ac2707effe616d670e69c849e867af39dcfbe91b2056a729a817,8,220,0,10,13.78700523376465,0.025494766235351563,20,73,True,25.772149637106306,0.12915646605881492,0.09768312989969781,10,0.11417064666748047,0.08866901137146295,13,74,SUCCESS,0.06546308038523421,0.012436694453936071,0.053026385931298145,0.4566557945003878,0.7322945878336146,10,0.3348236083984375,0.5332667216212602,18,74,CASE_COMPLETE,0.12809017896652222,0.036755580361932515,0.0913345986045897,NOT_RECORDED,NOT_RECORDED,13.068942455877549,0,0.7624867062631918,4,SUCCESS,9,0.02458355271955952,0.013124588411301374,0.04175192117691037,0.1114775538444519,21.246131227351725,73c61168beb6cbde300c76c081fc0816c7cd1b1789c8c88b0262ff5f18c5a3a0,33224,0.076561747957021,0.02458355271955952,0.051978195237461486
0.13916798868077296,True,True,8,0bc5bb7e920f720f03e0d021d8e1d4e4e8f7961b47f7c4912775859b1ca1f57a,9.470088523835875,qwen2.5-7b-inst,Soft,125,0.25866143868860547,9,0,179.70777176786214,10,10,12.112223052978516,0.10652694702148438,12.21875,0.22480740304015967,12.748125955392608,0.0015264571209128999,16,20,4.673193359375,1.997900390625,6.67109375,23,86,100,3.9949169921874996,8.987187500000001,4.9922705078125,8bd647a304b3962e9e44b2b95ce4ba950aded08b512c523551084aed9b4f6b80,8,220,0,10,12.701441955566406,0.03293304443359375,19,85,True,24.323604216887684,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,TYPED_CASE_FAILURE,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.39935274292945305,1.0705762668867607,10,0.1553955078125,0.98501379609058,17,85,CASE_COMPLETE,0.0801359902601689,0.03709169733338058,0.043044292926788325,NOT_RECORDED,NOT_RECORDED,12.748125955392608,0,0.6992580603138675,11,SUCCESS,9,0.07798053445294499,0.018693841993808746,0.09522045291960218,0.620909571647644,21.19002125877887,54335b1e5b5f36dbf8374630703265c8b9b70c003d6fbb7dfd5909702ea91c9b,33292,0.08565731623675674,0.07798053445294499,0.007676781783811745
0.14056022900030463,True,True,8,f70dda9fe86006bc7a4c419d3c7a29e1eb51fa741a34928dbfc864a95a386ef2,9.716574556776322,qwen2.5-7b-inst,Soft,125,0.08049691403945596,10,0,104.61295259743929,9,10,8.306782531738282,1.4260299682617188,9.7328125,0.09016637724231975,13.505796250817367,0.0008772968270578935,13,20,2.13203125,5.896875,8.02890625,6,77,100,4.05088623046875,10.72234375,6.67145751953125,0bb5d1f5ebb292212699363f340342249be3ec0b940accf9aa0a12c4a2eaa14a,8,220,0,10,14.741691970825196,0.014558029174804688,20,75,True,41.428678372752735,0.14687148334915157,0.299921889892468,9,1.13233642578125,0.2907553164625121,14,77,SUCCESS,0.8647788396338001,0.7632202175213024,0.10155862211249767,0.5340232774024821,2.030564003868522,9,0.8872955322265625,1.2815764773207872,15,77,CASE_COMPLETE,0.7140487895347178,0.51341514789965,0.2006336416350678,NOT_RECORDED,NOT_RECORDED,13.505796250817367,0,0.7410815427695653,11,SUCCESS,5,0.9510230787214823,0.04043766763061285,2.683606433868407,5.45517635345459,21.639635954983532,788da1e755ed6452de19cc3fd7ff530d08558fc54b68700917486027560ae5ce,34887,1.1728506255662068,0.9510230787214823,0.2218275468447245
