alias,arm,case,delta_P_terminal,delta_actual_sum,delta_capacity_terminal,delta_edit_core_wall,delta_eff_correct,delta_eff_margin_mean,delta_eff_nll_mean,delta_energy_terminal,delta_functional_p_mean,delta_gen_correct,delta_held_request_steps,delta_loc_correct,delta_negative_actual_steps,delta_predicted_sum,delta_reactivated_request_steps,delta_realization_mean,delta_rejected_request_steps,delta_vs_official_eff_correct,delta_vs_official_eff_margin_mean,delta_vs_official_eff_nll_mean,delta_vs_official_gen_correct,delta_vs_official_loc_correct,delta_w8_full6_nll,delta_z8_full6_nll,delta_z_w_full6_gap,official_eff_correct,official_eff_margin_mean,official_eff_nll_mean,official_gen_correct,official_loc_correct,official_matched,p1r39_P_terminal,p1r39_actual_sum,p1r39_capacity_terminal,p1r39_edit_core_wall,p1r39_eff_correct,p1r39_eff_margin_mean,p1r39_eff_nll_mean,p1r39_energy_terminal,p1r39_functional_p_mean,p1r39_gen_correct,p1r39_held_request_steps,p1r39_loc_correct,p1r39_negative_actual_steps,p1r39_predicted_sum,p1r39_reactivated_request_steps,p1r39_realization_mean,p1r39_rejected_request_steps,p1r39_status,p1r39_w8_full6_nll,p1r39_z8_full6_nll,p1r39_z_w_full6_gap,p1r42_P_terminal,p1r42_actual_sum,p1r42_capacity_terminal,p1r42_edit_core_wall,p1r42_eff_correct,p1r42_eff_margin_mean,p1r42_eff_nll_mean,p1r42_energy_terminal,p1r42_functional_p_mean,p1r42_gen_correct,p1r42_held_request_steps,p1r42_loc_correct,p1r42_negative_actual_steps,p1r42_predicted_sum,p1r42_reactivated_request_steps,p1r42_realization_mean,p1r42_rejected_request_steps,p1r42_status,p1r42_w8_full6_nll,p1r42_z8_full6_nll,p1r42_z_w_full6_gap
llama3-8b-inst,Soft,1,-0.0005503813279896901,-0.019601514970419842,-0.001404750865036164,-37.70817643031478,0.0,-0.5996047973632805,-0.019145202636718747,0.00027892634362700064,-0.0005004363193112137,0.0,15.0,0.0,0.0,0.014144045265853222,0.0,-0.03372122955194801,-13.0,0.0,-3.0034660339355455,0.06596603393554688,0.0,0.0,0.019601514970418066,-0.004967906954698273,0.02456942192511634,10,15.473342132568359,0.001657867431640625,19,92,True,0.006464477134289432,11.60723805705784,0.049710391363741946,114.34275382943451,10,13.069480895996094,0.08676910400390625,0.08040115138816681,0.006997815698327939,19,4,92,0,14.148371298832355,0,0.7582212430718147,20,SUCCESS,0.08905343731166795,0.0679110101889819,0.02114242712268606,0.005914095806299742,11.58763654208742,0.04830564049870578,76.63457739911973,10,12.469876098632813,0.0676239013671875,0.08068007773179381,0.006497379379016725,19,19,92,0,14.162515344098209,0,0.7245000135198667,7,CASE_COMPLETE,0.10865495228208602,0.06294310323428362,0.0457118490478024
llama3-8b-inst,Soft,2,0.00035259636436047424,0.012061163131146913,-0.0021716411729192243,-38.80381954368204,0.0,-0.08008193969726562,-0.023043060302734383,-0.003650165143335455,-0.051851332469281364,0.0,15.0,0.0,0.0,-0.14315591751365098,0.0,0.025905281793874746,-8.0,0.0,-4.565245687961578,0.04962068796157837,-4.0,2.0,-0.01206116313114762,0.01032687494298443,-0.022388038074132047,10,16.574385702610016,0.0006142973899841309,20,84,True,0.005915151869214457,11.139598207408563,0.017720270828565955,110.42404796462506,10,12.089221954345703,0.07327804565429688,0.029532071333546493,0.11592711198324561,16,6,86,0,14.514198984124233,0,0.7207145293254618,14,SUCCESS,0.07671906477771699,0.0309270809055306,0.04579198387218639,0.006267748233574931,11.15165937053971,0.015548629655646731,71.62022842094302,10,12.009140014648438,0.0502349853515625,0.025881906190211038,0.06407577951396425,16,21,86,0,14.371043066610582,0,0.7466198111193365,6,CASE_COMPLETE,0.06465790164656937,0.04125395584851503,0.02340394579805434
llama3-8b-inst,Soft,3,6.350520159588684e-05,-0.025533279217778926,0.006989573314373949,-33.064482499845326,0.0,-1.013966751098632,0.01396675109863281,0.011898610054360475,0.0003693228461124935,0.0,18.0,0.0,0.0,-0.0043729704571919825,0.0,-0.006474477839567339,-4.0,0.0,-4.477163219451903,0.03341321945190429,1.0,0.0,0.025533279217779634,0.0227051894122269,0.002828089805552731,10,16.13064832687378,0.0006016731262207031,18,87,True,0.006400467464188846,9.452956134639681,0.018668967907931346,100.89373104274273,10,12.667451858520508,0.020048141479492188,0.030207829291435857,0.004605954768795846,19,9,87,0,11.850824333610946,0,0.7606289943225252,4,SUCCESS,0.033701770938932896,0.005064284853870049,0.028637486085062846,0.006463972665784733,9.427422855421902,0.025658541222305296,67.8292485428974,10,11.653485107421876,0.034014892578125,0.04210643934579633,0.00497527761490834,19,27,87,0,11.846451363153754,0,0.7541545164829578,0,CASE_COMPLETE,0.05923505015671253,0.02776947426609695,0.03146557589061558
llama3-8b-inst,Soft,4,-0.00016575026968471216,-0.021571999846491607,-0.005609607594572727,-12.701656829565763,0.0,-1.1132349967956543,0.025734996795654295,-0.00886771517889975,-0.001798818104106481,0.0,18.0,-1.0,0.0,-0.04149097714107519,0.0,0.000519500986844279,-5.0,0.0,-2.860165619850159,0.0757906198501587,1.0,0.0,0.02157199984649196,0.022223952924832698,-0.0006519530783407335,10,12.604396271705628,0.0018537282943725587,15,91,True,0.006083989803617342,9.917978592042346,0.013503790472642765,92.73626367747784,10,10.857465648651123,0.051909351348876955,0.02188236948855345,0.043432428979601936,16,6,92,0,12.951492952462287,0,0.7564585319723104,5,SUCCESS,0.06110389697132632,0.015768942004069687,0.04533495496725663,0.0059182395339326295,9.896406592195854,0.007894182878070038,80.03460684791207,10,9.744230651855469,0.07764434814453125,0.0130146543096537,0.041633610875495455,16,24,91,0,12.910001975321212,0,0.7569780329591547,0,CASE_COMPLETE,0.08267589681781828,0.037992894928902385,0.0446830018889159
llama3-8b-inst,Soft,5,8.069913606505164e-05,0.011439599888399599,0.003249759196669741,-36.89762713806704,0.0,-0.5238601684570305,-0.021452331542968744,0.005820580377590423,0.0011714372178901898,-1.0,14.0,0.0,0.0,-0.021264974097720213,0.0,0.0027134413927651924,-9.0,0.0,-3.469274425506592,0.2239619255065918,0.0,2.0,-0.01143959988839921,-0.0013265813002363014,-0.010113018588162909,10,13.643117809295655,0.0006321907043457031,17,84,True,0.005531196496233847,9.722290879534556,0.08054644148217475,112.46639823075384,10,10.697703552246093,0.24604644775390624,0.13799602643432976,0.0038397771227133503,18,7,86,0,12.957196884043515,0,0.7305313670714538,12,SUCCESS,0.3034696280490607,0.18740617148578168,0.11606345656327902,0.0056118956322988986,9.733730479422956,0.0837962006788445,75.5687710926868,10,10.173843383789062,0.2245941162109375,0.14381660681192018,0.00501121434060354,17,21,86,0,12.935931909945795,0,0.733244808464219,3,CASE_COMPLETE,0.2920300281606615,0.18607959018554537,0.10595043797511611
llama3-8b-inst,Soft,6,0.0005186089907643528,-0.0223319319076829,0.012281858214894869,-24.596952638588846,0.0,-0.9600387573242202,0.01316375732421875,0.019269915000154278,0.0012406414840891045,0.0,13.0,0.0,0.0,-0.0572217093838816,0.0,0.0032050305743374086,-5.0,0.0,-3.2745849847793593,0.02770998477935791,-2.0,1.0,0.022331931907683608,0.027268220472615214,-0.0049362885649316054,10,15.993104386329652,0.0006456136703491211,19,82,True,0.006493269176931213,9.381508433725685,0.027721659522006798,94.00608036573976,10,13.678558158874512,0.01519184112548828,0.04457467043587522,0.0048777883502361015,17,4,83,0,11.554688365064797,0,0.7365389578311473,11,SUCCESS,0.03780790576711297,0.011836134048644453,0.02597177171846852,0.007011878167695566,9.359176501818002,0.04000351773690167,69.40912772715092,10,12.718519401550292,0.02835559844970703,0.0638445854360295,0.006118429834325206,17,17,83,0,11.497466655680915,0,0.7397439884054847,6,CASE_COMPLETE,0.06013983767479658,0.03910435452125967,0.021035483153536913
llama3-8b-inst,Soft,7,-1.3640737744792866e-05,-0.011493845446967299,-0.0005138150388939132,-62.093674360308796,0.0,-0.6149712085723866,0.008721923828125006,-0.0006406991628130701,-9.189685827551853e-05,1.0,12.0,0.0,0.0,-0.02249979461193874,0.0,-0.0029375048196288445,-3.0,0.0,-4.595246648788452,0.1202479362487793,0.0,1.0,0.011493845446966591,0.006788674666313457,0.004705170780653127,10,14.62691354751587,0.0012120246887207032,20,94,True,0.0055757728035511715,11.30117795157712,0.027930344755482554,134.90009652264416,10,10.646638107299804,0.112738037109375,0.04487256478609008,0.004975424302640421,19,4,95,0,15.01085448281956,0,0.7013171587035794,7,SUCCESS,0.1089032442541793,0.047156779962824656,0.06174646429135464,0.005562132065806379,11.289684106130153,0.02741652971658864,72.80642216233537,10,10.031666898727417,0.1214599609375,0.04423186562327701,0.004883527444364903,20,16,95,0,14.988354688207622,0,0.6983796538839505,4,CASE_COMPLETE,0.12039708970114589,0.05394545462913811,0.06645163507200777
llama3-8b-inst,Soft,8,-2.4629648085148885e-05,-0.014939688658342831,-0.00896305829585077,-29.822607446461916,0.0,-0.36260566711425923,0.012605667114257812,-0.014914131151912466,-0.00014128468399031858,-1.0,16.0,0.0,0.0,-0.044179106014778924,0.0,-0.0024116362005599523,-6.0,0.0,-2.253504371643068,0.1535043716430664,-1.0,3.0,0.014939688658341763,0.01315761863952502,0.0017820700188167435,10,12.060680198669434,0.0018198013305664063,20,77,True,0.00571198458438686,10.012990528764204,0.016087935123273684,105.98147178348154,10,10.169781494140626,0.142718505859375,0.026577879530806616,0.0021885241283920174,20,12,80,0,13.038505391334185,0,0.6822355026456073,11,SUCCESS,0.08735868292860687,0.056064837181475015,0.03129384574713185,0.005687354936301711,9.998050840105861,0.007124876827422914,76.15886433701962,10,9.807175827026366,0.15532417297363282,0.01166374837889415,0.0020472394444016988,19,28,80,0,12.994326285319406,0,0.6798238664450473,5,CASE_COMPLETE,0.10229837158694863,0.06922245582100003,0.033075915765948594
llama3-8b-inst,Soft,9,-0.00014369243529289023,-0.004283085314092716,-0.0060998191199535465,-9.253278114832938,0.0,-0.8244285583496094,0.0025535583496093667,-0.010238493920289853,0.002003256982397457,0.0,17.0,-1.0,0.0,-7.318174466419691e-05,0.0,0.00621398819983654,-10.0,0.0,-4.648350715637207,0.08585071563720703,0.0,4.0,0.0042830853140913006,0.009589940134901553,-0.005306854820810253,10,14.924441719055176,0.0005582809448242187,18,89,True,0.005681965957417933,10.01046764071798,0.01726250994893058,78.90188677795231,10,11.100519561767578,0.08385543823242188,0.02893001646703186,0.008759911323379012,18,7,94,0,12.011171984998512,0,0.7585833430690787,15,SUCCESS,0.14593976322794333,0.12654711146606132,0.019392651761882013,0.005538273522125043,10.006184555403888,0.011162690828977032,69.64860866311938,10,10.276091003417969,0.08640899658203124,0.018691522546742008,0.010763168305776468,18,24,93,0,12.011098803253848,0,0.7647973312689152,5,CASE_COMPLETE,0.15022284854203463,0.13613705160096287,0.01408579694107176
llama3-8b-inst,Soft,10,0.00019210839308455435,0.044540947407949005,0.004468279354748056,-17.305977808777243,0.0,-1.0459098815917969,-0.12909011840820311,0.006210500658508034,0.0012907724203557371,0.0,18.0,0.0,0.0,0.005025294513325562,0.0,0.009644008250546121,-7.0,0.0,-2.054976439476013,0.29247643947601315,0.0,1.0,-0.04454094740794973,-0.04810922109754756,0.003568273689597834,10,15.485404753684998,0.0020952463150024415,19,79,True,0.008884557153644805,10.0501619686489,0.08895731975489196,94.66907716076821,10,14.476338195800782,0.42366180419921873,0.13581949511354444,0.006315131341120689,19,0,80,0,12.998246613473748,0,0.747895092610329,9,SUCCESS,0.344541944086086,0.2731324157328345,0.07140952835325154,0.009076665546729359,10.09470291605685,0.09342559910964002,77.36309935199097,10,13.430428314208985,0.2945716857910156,0.14202999577205247,0.007605903761476426,19,18,80,0,13.003271907987074,0,0.7575391008608752,2,CASE_COMPLETE,0.3000009966781363,0.22502319463528692,0.07497780204284937
qwen2.5-7b-inst,Neutral,1,0.005875926256754926,0.013356436602773414,0.09812838723127727,-13.645369885489345,0.0,-0.19485778808593857,-0.02701721191406249,0.08681085756216961,-0.0004099912646245026,1.0,10.0,0.0,0.0,0.022001925273798406,0.0,-0.005590183819128569,-9.0,0.0,-3.2362625122070323,0.07063751220703125,-2.0,0.0,-0.013356436602771284,-0.023916165321134032,0.010559728718362749,10,15.373890686035157,0.00735931396484375,20,92,True,0.1591712666986714,12.649217449314893,0.06901246362340248,105.31399076338857,10,12.332485961914063,0.1050140380859375,0.06097298723114347,0.0020471281010674275,17,14,92,0,16.600745382905007,0,0.7190286328078515,9,SUCCESS,0.06745478045195341,0.03780134115368128,0.029653439298272133,0.16504719295542633,12.662573885917666,0.16714085085467975,91.66862087789923,10,12.137628173828125,0.077996826171875,0.14778384479331308,0.0016371368364429249,18,24,92,0,16.622747308178806,0,0.7134384489887229,0,CASE_COMPLETE,0.05409834384918213,0.013885175832547248,0.04021316801663488
qwen2.5-7b-inst,Neutral,2,-0.0914148891177134,0.10757390065118422,-0.8297537926995311,-53.7484193299897,0.0,0.7762710571289055,-0.17002105712890625,-0.32737651284892355,-0.0023838192342307447,0.0,8.0,-1.0,0.0,0.0452496966347109,-1.0,0.01358479139549884,-8.0,-1.0,-3.056489562988281,0.8346145629882813,-3.0,0.0,-0.10757390065118666,-0.10919353482313454,0.0016196341719478813,10,15.872895812988281,0.02397918701171875,20,76,True,0.35586930304655406,9.645051051862538,1.4218512554196265,138.29505344294012,9,12.040135192871094,1.0286148071289063,0.7096098257268697,0.020883977066051496,17,15,77,0,13.473361830832436,1,0.6648595348513132,19,SUCCESS,1.1077543718740344,1.0816694453824311,0.02608492649160321,0.26445441392884067,9.752624952513722,0.5920974627200954,84.54663411295041,9,12.81640625,0.85859375,0.38223331287794615,0.01850015783182075,17,23,76,0,13.518611527467147,0,0.6784443262468121,11,CASE_COMPLETE,1.0001804712228477,0.9724759105592966,0.027704560663551092
qwen2.5-7b-inst,Neutral,3,-0.0037265076823298077,0.011453401390463469,-0.013024769060225067,-36.86058609513566,0.0,-0.315960788726807,-0.027789211273193337,-0.014067912019854217,-0.0007744966700336607,1.0,11.0,0.0,0.0,0.07352853814373006,0.0,-0.009211984402178297,-6.0,0.0,-4.2631734848022464,0.547548484802246,-3.0,-1.0,-0.011453401390463136,-0.01612049643881619,0.004667095048353054,10,15.896947288513184,0.021802711486816406,20,79,True,0.09206386396575598,9.262335143669043,0.07320476975766782,126.52881260029972,10,11.949734592437744,0.5971404075622558,0.08916109540181803,0.0016618630976355363,16,19,78,0,12.710474457009695,0,0.7251530997184951,9,SUCCESS,0.2749386447831057,0.17446974639315158,0.10046889838995413,0.08833735628342618,9.273788545059507,0.060180000697442754,89.66822650516406,10,11.633773803710938,0.5693511962890625,0.07509318338196382,0.0008873664276018757,17,30,78,0,12.784002995153426,0,0.7159411153163168,3,CASE_COMPLETE,0.26348524339264257,0.15834924995433539,0.10513599343830718
qwen2.5-7b-inst,Neutral,4,-0.023567355336753026,-0.0547065110178675,-1.714823889456536,-42.840387345291674,0.0,-0.022530364990235086,0.09128036499023451,-1.1638077617997422,-0.00013836430504777716,0.0,9.0,0.0,0.0,-0.11787814563140309,0.0,0.012052479918876369,-5.0,-1.0,-5.062147521972657,1.6590225219726564,-3.0,8.0,0.05470651101786639,0.08951280252076699,-0.0348062915029006,10,14.047941589355469,0.01768341064453125,18,90,True,0.33005186666128955,10.434025981044396,2.706846064830351,135.21781960409135,9,9.008324432373048,1.585425567626953,1.8108588675769197,0.0025002764769733385,15,12,98,0,13.807958768168463,0,0.6991738689408281,9,SUCCESS,1.5238466004375368,1.4322722506243735,0.09157434981316337,0.3064845113245365,10.379319470026529,0.992022175373815,92.37743225879967,9,8.985794067382812,1.6767059326171876,0.6470511057771776,0.0023619121719255613,15,21,98,0,13.69008062253706,0,0.7112263488597045,4,CASE_COMPLETE,1.5785531114554032,1.5217850531451405,0.05676805831026277
