P_terminal,W0_restore_bytes,W0_restore_pointer,accepted_steps,action_freeze_sha256,actual_sum,alias,arm,backwards,capacity_terminal,case,counterfactual_old_hold_request_steps,cross_case_state_count,edit_core_wall,eff_correct,eff_denominator,eff_margin_mean,eff_nll_mean,eff_old_nll_mean,energy_terminal,entropy_terminal,ever_held_requests,finite_demand_sum,first_hit_events,functional_p_max,functional_p_mean,gen_correct,gen_denominator,gen_margin_mean,gen_nll_mean,gen_old_nll_mean,held_request_steps,late_k6_8_rejected_request_steps,loc_correct,loc_denominator,loc_margin_mean,loc_nll_mean,loc_old_nll_mean,manifest_sha256,materializations,model_forwards,negative_actual_steps,old_active_but_semantic_held_request_steps,old_rho_sum,padded_tokens,peak_gpu_memory,peak_host_memory,phase_accepted_state_refresh_wall,phase_field_slope_wall,phase_finite_demand_wall,phase_functional_basis_wall,phase_initial_capture_wall,phase_materialization_wall,phase_routing_wall,phase_target_gradient_wall,phase_terminal_objective_wall,predicted_sum,raw_conflict_positive_request_steps,reactivated_request_steps,realization_mean,realization_total,rejected_request_steps,removed_component_positive_request_steps,safe_inner_product_max,semantic_zero_gradient_request_steps,slope_backwards,status,target_backwards,target_terminal_count_lt_005,target_terminal_mean,target_terminal_median,target_terminal_p90,target_terminal_worst,terminal_evaluator_wall,terminal_sha256,tokens,top1_terminal,w8_full6_nll,z8_full6_nll,z_w_full6_gap
0.005914095806299742,True,True,8,2bd58169740f96ac10d19e737753ad0b5ebc49ce175431ff4934431da584caec,11.58763654208742,llama3-8b-inst,Soft,125,0.04830564049870578,1,4,0,76.63457739911973,10,10,12.469876098632813,0.0676239013671875,12.5375,0.08068007773179381,1.1689053912570937,6,14.162515344098209,6,0.021416557904300897,0.006497379379016725,19,20,6.943901062011719,2.5506301879882813,9.49453125,19,6,92,100,7.086994438171388,12.3159375,5.2289430618286135,cd041079dcf8a346e7754363a0e8189f96ba712c93d40eb3006f8e390dc3d023,8,220,0,15,19.672132724445323,40388,,,1.2172148823738098,40.01511621847749,2.433692332357168,6.374018266797066e-05,0.12309402879327536,11.288873139303178,0.045447700656950474,10.668367524631321,0.3027765857987106,14.162515344098209,59,0,0.7245000135198667,0.8181905728290144,7,59,9.294233839583083e-12,0,40,CASE_COMPLETE,85,7,0.06294310323428362,0.02175261778756976,0.0935514025390147,0.3992616534233093,16.57120948517695,9f5b61fc9c6adce16a28615a314bc77ff461bc81b418108d987faee4ce959a99,36472,0.5046924186049335,0.10865495228208602,0.06294310323428362,0.0457118490478024
0.006267748233574931,True,True,8,b62720726a749c19afe1d79d6311eef6fd8eec6f7f9330c2006a87a622a5b6d7,11.15165937053971,llama3-8b-inst,Soft,125,0.015548629655646731,2,3,0,71.62022842094302,10,10,12.009140014648438,0.0502349853515625,12.059375,0.025881906190211038,1.1168843490467397,9,14.37104306661058,9,0.3197250116789354,0.06407577951396425,16,20,4.7701416015625,2.8009521484375,7.57109375,21,3,86,100,5.7967529296875,10.917578125,5.1208251953125,35ee4ed6e3c93cd21ac391a8bd2a7ee9804c3a5b20e46ce0ef70c6ea3a8b8a86,8,220,0,18,18.486705288075115,41776,,,1.4684372092597187,32.857105642557144,2.514918674249202,6.146961823105812e-05,0.12612689333036542,11.501030514482409,0.04720371635630727,10.972375904209912,0.31307391496375203,14.371043066610582,59,0,0.7466198111193365,0.7759812087996083,6,59,1.7326578539977877e-12,0,40,CASE_COMPLETE,85,9,0.04125395584851503,0.026903575286269188,0.06142965033650393,0.20402400195598602,16.30261591821909,9fbd9d75220d1e036e6a0951d95d96ca5e292152ff5ce34a989499f4d4ce2275,37595,0.41674661147053926,0.06465790164656937,0.04125395584851503,0.02340394579805434
0.006463972665784733,True,True,8,1126986d9cf706bc91d02ad1414c52d8a5db985c778950d8292926c75e69a8a2,9.427422855421902,llama3-8b-inst,Soft,125,0.025658541222305296,3,0,0,67.8292485428974,10,10,11.653485107421876,0.034014892578125,11.6875,0.04210643934579633,1.1931793808568092,9,11.846451363153754,9,0.01918987847036107,0.00497527761490834,19,20,4.78569450378418,3.3705554962158204,8.15625,27,0,87,100,4.69156494140625,9.251717834472656,4.560152893066406,816beb6aca11c2f7680b6261941123b954ef50889b3459bb52e6961819e75e98,8,220,0,27,14.381365508116602,42084,,,1.3869733805768192,29.18664109520614,2.537683811970055,7.153954356908798e-05,0.12391769094392657,11.063687205780298,0.041479960549622774,10.686237939167768,0.31270665815100074,11.846451363153754,59,0,0.7541545164829578,0.7958014232636954,0,59,1.381976022334086e-12,0,40,CASE_COMPLETE,85,10,0.02776947426609695,0.0279416274279356,0.04131173193454742,0.043129317462444305,16.420427199918777,bc4e64948d49bb35035f6377c61d9fcb2aa83cead8904f1bafbfcb9fdd51718e,37967,0.5137495199825062,0.05923505015671253,0.02776947426609695,0.03146557589061558
0.0059182395339326295,True,True,8,09378ab2cb6ac62de853493c7170ba29955de5a6f85408302607fa08bf846980,9.896406592195854,llama3-8b-inst,Soft,125,0.007894182878070038,4,5,0,80.03460684791207,10,10,9.744230651855469,0.07764434814453125,9.821875,0.0130146543096537,1.242965124381868,8,12.910001975321212,8,0.368475815616295,0.041633610875495455,16,20,3.0002685546875,3.38011474609375,6.38038330078125,24,0,91,100,6.099440689086913,10.414345703124999,4.314905014038086,5bc6579c2b574192688a896fbac78f98ba1b649f3624c997fbac77068c198821,8,220,0,19,21.486761183880677,41680,,,2.0287542757578194,42.1768638654612,2.5023713135160506,7.23106786608696e-05,0.8248321451246738,10.749614424537867,0.04382783127948642,10.888048151042312,0.31060844101011753,12.910001975321212,69,0,0.7569780329591547,0.7665689448470919,0,69,3.829254553960708e-13,0,40,CASE_COMPLETE,85,9,0.037992894928902385,0.02184594701975584,0.058231059834361026,0.18922820687294006,16.10051158303395,b3b5b61a33f529a1a6908aeb2f42b3322dd69b30e143b60eea6bb8d7fedbdd6d,37270,0.5094056412438381,0.08267589681781828,0.037992894928902385,0.0446830018889159
0.0056118956322988986,True,True,8,8504a73aba7f5390d63ec9d7b7c80ff1e7e10ead608a67c7e9d1d56ee6f1285f,9.733730479422956,llama3-8b-inst,Soft,125,0.0837962006788445,5,7,0,75.5687710926868,10,10,10.173843383789062,0.2245941162109375,10.3984375,0.14381660681192018,1.5324854130181969,8,12.935931909945795,8,0.017368650830330425,0.00501121434060354,17,20,5.77105712890625,2.10159912109375,7.87265625,21,3,86,100,4.2214599609375,9.7296875,5.5082275390625,54b5de58673082ffe1fa2fb8ffcc137290a48cd52770da3d664a911207c8fdff,8,220,0,14,20.39958309791861,39096,,,6.029609811957926,34.131027209572494,2.406127751339227,6.223935633897781e-05,0.12399005936458707,11.50015530642122,0.043039956130087376,10.17020879033953,0.3010991979390383,12.935931909945795,53,0,0.733244808464219,0.7524568424745012,3,53,7.699141888264927e-13,0,40,CASE_COMPLETE,85,7,0.18607959018554537,0.021151917055249214,0.2944147691130633,1.5478413105010986,16.06988702295348,49ba1f49ad5c89950953f1db903df4ada159979326dc8867d11604359a989f3a,35474,0.350229187650957,0.2920300281606615,0.18607959018554537,0.10595043797511611
0.007011878167695566,True,True,8,30e2cec314bac75a98da155df17166a127dd9c850d0b4a0595dd7a2e8daea51a,9.359176501818002,llama3-8b-inst,Soft,125,0.04000351773690167,6,4,0,69.40912772715092,10,10,12.718519401550292,0.02835559844970703,12.746875,0.0638445854360295,1.2310519528037125,8,11.497466655680915,8,0.0200347130558197,0.006118429834325206,17,20,6.702786254882812,1.9284637451171875,8.63125,17,4,83,100,5.89362548828125,9.93140625,4.03778076171875,5e9eee260730b97473e875b72e4188456d8428478af0d17a514d1f426f49f4d8,8,220,0,13,15.364154320888025,39920,,,1.2224699878133833,32.22357373917475,2.4633726123720407,6.499001756310463e-05,0.12316394131630659,11.453436499461532,0.04986629681661725,10.450085719116032,0.3053028010763228,11.497466655680915,64,0,0.7397439884054847,0.8140207562327323,6,64,6.292422163292795e-13,0,40,CASE_COMPLETE,85,8,0.03910435452125967,0.029008006677031517,0.09617675840854643,0.15525898337364197,16.474456270225346,4829858b7beabcc1fea9efe7372931ba970136f09f29a4f804d0989cf85d0557,36515,0.46246597350797763,0.06013983767479658,0.03910435452125967,0.021035483153536913
0.005562132065806379,True,True,8,bb6aab5dc17266d9bf15fbc792bf3adac5232c9db86373d03deab9d583828b87,11.289684106130153,llama3-8b-inst,Soft,125,0.02741652971658864,7,0,0,72.80642216233537,10,10,10.031666898727417,0.1214599609375,10.153126859664917,0.04423186562327701,1.1695326083556767,7,14.988354688207622,7,0.019921882209573485,0.004883527444364903,20,20,6.472769165039063,1.341064453125,7.813833618164063,16,4,95,100,6.182409057617187,10.611796875,4.429387817382812,23507f399ca451eba62e6d1802324af349281749e0da0a7dca0e8f3fb1360c65,8,220,0,16,20.549602498645946,44296,,,3.5567987076938152,35.17479432374239,2.6438025180250406,5.761021748185158e-05,0.14677956700325012,11.011870733927935,0.04210437834262848,11.070964908227324,0.3268754999153316,14.988354688207622,62,0,0.6983796538839505,0.7532303805842365,4,62,2.842535234970356e-13,0,40,CASE_COMPLETE,85,8,0.05394545462913811,0.03228261508047581,0.08046645224094383,0.2821468710899353,12.987872153986245,bfdf6c71763f1039a1ade91df7f62a0661791388d1364c09bd0041f66c761faf,39406,0.5518222378273614,0.12039708970114589,0.05394545462913811,0.06645163507200777
0.005687354936301711,True,True,8,851b708ec3ce010a3131b4b65dcb189d53e1974a9e28bcc11c53b7bd6394cca5,9.998050840105861,llama3-8b-inst,Soft,125,0.007124876827422914,8,9,0,76.15886433701962,10,10,9.807175827026366,0.15532417297363282,9.9625,0.01166374837889415,-0.0,8,12.994326285319406,8,0.005025861156484537,0.0020472394444016988,19,20,5.81038818359375,2.72047119140625,8.530859375,28,3,80,100,5.14232780456543,9.99140625,4.84907844543457,4d1c87f443192fe758d660847e41a70c53dc0d64e9ab6aea11b45348d4cd5baf,8,220,0,19,16.891118961895952,40824,,,1.0520117739215493,40.22212373372167,2.5043252678588033,6.584916263818741e-05,0.14095362601801753,11.578114486765116,0.037031220737844706,10.874632303137332,0.3095012470148504,12.994326285319406,60,0,0.6798238664450473,0.7694166377368371,5,60,1.044438407288295e-12,0,40,CASE_COMPLETE,85,9,0.06922245582100003,0.02143256552517414,0.09141976907849295,0.5149513483047485,17.77421656018123,3992b8b6c28c21c86533565c0b6dfcf6d3db66c7317181f915bf386ce85d5b18,36464,1.0,0.10229837158694863,0.06922245582100003,0.033075915765948594
0.005538273522125043,True,True,8,d52eaf540683fa4353cadb582bb8883c923d63573e78d192933198c1cd67f8d6,10.006184555403888,llama3-8b-inst,Soft,125,0.011162690828977032,9,3,0,69.64860866311938,10,10,10.276091003417969,0.08640899658203124,10.3625,0.018691522546742008,1.2071534293354558,9,12.011098803253848,9,0.0824474488428501,0.010763168305776468,18,20,4.74342041015625,1.52884521484375,6.272265625,24,3,93,100,5.736549377441406,9.73421875,3.997669372558594,60c69b54175c5c7ed6a41f5960fb47bb06c9a7a2be1f7f6b4823e5026b51b9df,8,220,0,21,15.789391674573004,40308,,,2.20467661973089,31.976963667199016,2.397745545953512,5.700020119547844e-05,0.12575311912223697,11.931964166928083,0.04137047752737999,11.023076174315065,0.2966394731774926,12.011098803253848,58,0,0.7647973312689152,0.8330781986984552,5,58,3.9974815992105395e-13,0,40,CASE_COMPLETE,85,9,0.13613705160096287,0.014085941016674042,0.15939197838306385,1.2073863744735718,17.25016822386533,10155f0aa6bebe5b5e7b37da20014b48ed5ed259aaa9a0ce7d83c2d9467f7692,36488,0.6021143462795087,0.15022284854203463,0.13613705160096287,0.01408579694107176
0.009076665546729359,True,True,8,ca8c4a78c97ac20a27d16770bf22e733e238c0f67b2c387bc1b40514aea460ef,10.09470291605685,llama3-8b-inst,Soft,125,0.09342559910964002,10,0,0,77.36309935199097,10,10,13.430428314208985,0.2945716857910156,13.725,0.14202999577205247,0.7273537940749569,8,13.003271907987074,8,0.024247383315354993,0.007605903761476426,19,20,8.547909545898438,1.7106842041015624,10.25859375,18,2,80,100,4.8916850280761714,10.831503906250001,5.939818878173829,cf77bb78f5d06eeff0df1942ea2ee385ffba3ed2810c94fdb8fb84c349512aca,8,220,0,18,17.341450238082675,42132,,,1.739843029063195,38.24817371740937,2.522668587975204,6.206938996911049e-05,0.1300818594172597,12.073856007307768,0.043792889919131994,11.871602237224579,0.31059128511697054,13.003271907987074,66,0,0.7575391008608752,0.7763202205943508,2,66,1.314906517002612e-12,0,40,CASE_COMPLETE,85,8,0.22502319463528692,0.021058320999145508,0.2751769706606858,2.003941535949707,17.707695980090648,7560d95eff4aa0e828ba6e69d451e0cec26d5240b2e535edde89b7ca790f7524,38127,0.7636398893828042,0.3000009966781363,0.22502319463528692,0.07497780204284937
0.16504719295542633,True,True,8,e346fd738d2cd7e7c60a423cb454aca0e857c91c7677efbab9b6de9909368704,12.662573885917666,qwen2.5-7b-inst,Neutral,125,0.16714085085467975,1,8,0,91.66862087789923,10,10,12.137628173828125,0.077996826171875,12.215625,0.14778384479331308,1.5529193373895231,8,16.622747308178806,8,0.00640959677453297,0.0016371368364429249,18,20,5.427529907226562,4.044149780273438,9.4716796875,24,0,92,100,7.040976562500001,12.5125,5.4715234375,024943b64724cc4b962f35eade2f9846d099c2c3626ea68bf80e197a48b10cea,8,220,0,16,30.514928971215134,40308,,,1.1682519842870533,52.971424968447536,1.9876664523035288,6.168009713292122e-05,0.13815369037911296,13.019309667870402,0.0024678786285221577,10.059432636015117,0.24890789110213518,16.622747308178806,54,0,0.7134384489887229,0.7617617985257686,0,54,2.758217753588005e-12,0,40,CASE_COMPLETE,85,10,0.013885175832547248,0.012428760528564453,0.026755381375551224,0.028445709496736526,18.523363993037492,cf0a8a56318192ba96fd7c83129cb6174d403cf6aee2993a4e6f922f503b3aa9,33232,0.30583397542825175,0.05409834384918213,0.013885175832547248,0.04021316801663488
0.26445441392884067,True,True,8,d199acbe5b96366cc2faa89fe142ef685cc02ddf696522669cfcb236d2a2f3f7,9.752624952513722,qwen2.5-7b-inst,Neutral,125,0.5920974627200954,2,13,0,84.54663411295041,9,10,12.81640625,0.85859375,13.675,0.38223331287794615,1.3571476942475025,8,13.518611527467147,8,0.1700388353397068,0.01850015783182075,17,20,3.068359375,3.219140625,6.2875,23,6,76,100,4.38408203125,9.80830078125,5.42421875,4860ebcf4fefd6d46be94ac4a7dce3ac790a1fcd7119c77708a1d79f95a059ac,8,220,0,10,24.53073796173121,41696,,,1.1896224073134363,45.96062474185601,2.0569536043331027,5.2249059081077576e-05,0.1336342371068895,13.0114108719863,0.0019307509064674377,10.353789934888482,0.24552398175001144,13.518611527467147,46,0,0.6784443262468121,0.7214220878156248,11,46,1.4876156896088824e-12,0,40,CASE_COMPLETE,85,8,0.9724759105592966,0.019718876108527184,2.106419253349302,8.164314270019531,18.546879312954843,10b451df44447b13431912682da966dbb5a0e97132574c6b85a2abc6ac196244,34793,0.39034768839748046,1.0001804712228477,0.9724759105592966,0.027704560663551092
