state,family,variant,edits,task,branch,label,support,predicted,tp,fp,fn,f1
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,sst2,alternative,1,50,57,45,12,5,0.8411214953271028
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mrpc,generation,-1,0,18,0,18,0,0.0
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mrpc,generation,0,50,64,32,32,18,0.5614035087719298
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mrpc,generation,1,50,18,10,8,40,0.29411764705882354
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mrpc,alternative,0,50,74,38,36,12,0.6129032258064516
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mrpc,alternative,1,50,26,14,12,36,0.3684210526315789
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,cola,generation,-1,0,3,0,3,0,0.0
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,cola,generation,0,50,32,26,6,24,0.6341463414634146
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,cola,generation,1,50,65,42,23,8,0.7304347826086957
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,cola,alternative,0,50,40,26,14,24,0.5777777777777777
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,cola,alternative,1,50,60,36,24,14,0.6545454545454545
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,rte,generation,-1,0,29,0,29,0,0.0
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,rte,generation,0,50,59,32,27,18,0.5871559633027523
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,rte,generation,1,50,12,10,2,40,0.3225806451612903
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,rte,alternative,0,50,82,44,38,6,0.6666666666666666
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,rte,alternative,1,50,18,12,6,38,0.35294117647058826
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,generation,-1,0,22,0,22,0,0.0
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,generation,0,25,15,5,10,20,0.25
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,generation,1,25,19,7,12,18,0.3181818181818182
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,generation,2,25,14,4,10,21,0.20512820512820512
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,generation,3,25,30,12,18,13,0.43636363636363634
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,alternative,0,25,19,7,12,18,0.3181818181818182
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,alternative,1,25,23,9,14,16,0.375
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,alternative,2,25,22,9,13,16,0.3829787234042553
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,alternative,3,25,36,15,21,10,0.4918032786885246
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,nli,generation,-1,0,48,0,48,0,0.0
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,nli,generation,0,50,12,6,6,44,0.1935483870967742
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,nli,generation,1,50,40,24,16,26,0.5333333333333333
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,nli,alternative,0,50,29,13,16,37,0.3291139240506329
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,nli,alternative,1,50,71,34,37,16,0.5619834710743802
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,sst2,generation,-1,0,84,0,84,0,0.0
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,sst2,generation,0,50,11,11,0,39,0.36065573770491804
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,sst2,generation,1,50,5,5,0,45,0.18181818181818182
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,sst2,alternative,0,50,44,36,8,14,0.7659574468085106
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,sst2,alternative,1,50,56,42,14,8,0.7924528301886793
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mrpc,generation,-1,0,33,0,33,0,0.0
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mrpc,generation,0,50,60,31,29,19,0.5636363636363636
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mrpc,generation,1,50,7,3,4,47,0.10526315789473684
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mrpc,alternative,0,50,76,37,39,13,0.5873015873015873
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mrpc,alternative,1,50,24,11,13,39,0.2972972972972973
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,cola,generation,-1,0,6,0,6,0,0.0
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,cola,generation,0,50,68,38,30,12,0.6440677966101694
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,cola,generation,1,50,26,18,8,32,0.47368421052631576
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,cola,alternative,0,50,76,40,36,10,0.6349206349206349
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,cola,alternative,1,50,24,14,10,36,0.3783783783783784
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,rte,generation,-1,0,48,0,48,0,0.0
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,rte,generation,0,50,37,22,15,28,0.5057471264367817
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,rte,generation,1,50,15,7,8,43,0.2153846153846154
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,rte,alternative,0,50,61,33,28,17,0.5945945945945946
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,rte,alternative,1,50,39,22,17,28,0.4943820224719101
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,generation,-1,0,54,0,54,0,0.0
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,generation,0,25,9,3,6,22,0.17647058823529413
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,generation,1,25,6,3,3,22,0.1935483870967742
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,generation,2,25,7,1,6,24,0.0625
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,generation,3,25,24,10,14,15,0.40816326530612246
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,alternative,0,25,28,8,20,17,0.3018867924528302
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,alternative,1,25,16,5,11,20,0.24390243902439024
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,alternative,2,25,18,4,14,21,0.18604651162790697
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,alternative,3,25,38,15,23,10,0.47619047619047616
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,nli,generation,-1,0,72,0,72,0,0.0
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,nli,generation,0,50,8,3,5,47,0.10344827586206896
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,nli,generation,1,50,20,10,10,40,0.2857142857142857
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,nli,alternative,0,50,45,25,20,25,0.5263157894736842
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,nli,alternative,1,50,55,30,25,20,0.5714285714285714
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,sst2,generation,-1,0,87,0,87,0,0.0
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,sst2,generation,0,50,8,8,0,42,0.27586206896551724
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,sst2,generation,1,50,5,5,0,45,0.18181818181818182
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,sst2,alternative,0,50,40,31,9,19,0.6888888888888889
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,sst2,alternative,1,50,60,41,19,9,0.7454545454545455
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mrpc,generation,-1,0,54,0,54,0,0.0
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mrpc,generation,0,50,45,23,22,27,0.4842105263157895
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mrpc,generation,1,50,1,1,0,49,0.0392156862745098
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mrpc,alternative,0,50,94,47,47,3,0.6527777777777778
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mrpc,alternative,1,50,6,3,3,47,0.10714285714285714
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,cola,generation,-1,0,18,0,18,0,0.0
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,cola,generation,0,50,79,40,39,10,0.6201550387596899
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,cola,generation,1,50,3,2,1,48,0.07547169811320754
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,cola,alternative,0,50,97,48,49,2,0.6530612244897959
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,cola,alternative,1,50,3,1,2,49,0.03773584905660377
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,rte,generation,-1,0,73,0,73,0,0.0
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,rte,generation,0,50,16,11,5,39,0.3333333333333333
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,rte,generation,1,50,11,4,7,46,0.13114754098360656
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,rte,alternative,0,50,61,29,32,21,0.5225225225225225
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,rte,alternative,1,50,39,18,21,32,0.4044943820224719
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,generation,-1,0,56,0,56,0,0.0
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,generation,0,25,7,3,4,22,0.1875
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,generation,1,25,8,2,6,23,0.12121212121212122
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,generation,2,25,9,0,9,25,0.0
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,generation,3,25,20,9,11,16,0.4
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,alternative,0,25,29,10,19,15,0.37037037037037035
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,alternative,1,25,11,2,9,23,0.1111111111111111
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,alternative,2,25,26,5,21,20,0.19607843137254902
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,alternative,3,25,34,12,22,13,0.4067796610169492
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,nli,generation,-1,0,82,0,82,0,0.0
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,nli,generation,0,50,4,2,2,48,0.07407407407407407
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,nli,generation,1,50,14,8,6,42,0.25
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,nli,alternative,0,50,50,27,23,23,0.54
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,nli,alternative,1,50,50,27,23,23,0.54
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,sst2,generation,-1,0,97,0,97,0,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,sst2,generation,0,50,1,1,0,49,0.0392156862745098
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,sst2,generation,1,50,2,1,1,49,0.038461538461538464
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,sst2,alternative,0,50,28,21,7,29,0.5384615384615384
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,sst2,alternative,1,50,72,43,29,7,0.7049180327868853
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mrpc,generation,-1,0,83,0,83,0,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mrpc,generation,0,50,17,7,10,43,0.208955223880597
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mrpc,generation,1,50,0,0,0,50,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mrpc,alternative,0,50,91,44,47,6,0.624113475177305
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mrpc,alternative,1,50,9,3,6,47,0.1016949152542373
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,cola,generation,-1,0,31,0,31,0,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,cola,generation,0,50,68,36,32,14,0.6101694915254238
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,cola,generation,1,50,1,0,1,50,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,cola,alternative,0,50,97,49,48,1,0.6666666666666666
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,cola,alternative,1,50,3,2,1,48,0.07547169811320754
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,rte,generation,-1,0,91,0,91,0,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,rte,generation,0,50,4,3,1,47,0.1111111111111111
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,rte,generation,1,50,5,2,3,48,0.07272727272727272
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,rte,alternative,0,50,63,34,29,16,0.6017699115044248
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,rte,alternative,1,50,37,21,16,29,0.4827586206896552
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,generation,-1,0,90,0,90,0,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,generation,0,25,2,0,2,25,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,generation,1,25,2,1,1,24,0.07407407407407407
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,generation,2,25,4,0,4,25,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,generation,3,25,2,0,2,25,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,alternative,0,25,63,17,46,8,0.38636363636363635
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,alternative,1,25,8,3,5,22,0.18181818181818182
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,alternative,2,25,24,5,19,20,0.20408163265306123
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,alternative,3,25,5,1,4,24,0.06666666666666667
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,nli,generation,-1,0,95,0,95,0,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,nli,generation,0,50,0,0,0,50,0.0
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,nli,generation,1,50,5,3,2,47,0.10909090909090909
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,nli,alternative,0,50,63,30,33,20,0.5309734513274337
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,nli,alternative,1,50,37,17,20,33,0.39080459770114945
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,sst2,generation,-1,0,26,0,26,0,0.0
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,sst2,generation,0,50,42,40,2,10,0.8695652173913043
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,sst2,generation,1,50,32,32,0,18,0.7804878048780488
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,sst2,alternative,0,50,52,50,2,0,0.9803921568627451
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,sst2,alternative,1,50,48,48,0,2,0.9795918367346939
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mrpc,generation,0,50,31,25,6,25,0.6172839506172839
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mrpc,generation,1,50,69,44,25,6,0.7394957983193278
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mrpc,alternative,0,50,31,25,6,25,0.6172839506172839
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mrpc,alternative,1,50,69,44,25,6,0.7394957983193278
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,cola,generation,-1,0,1,0,1,0,0.0
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,cola,generation,0,50,63,45,18,5,0.7964601769911505
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,cola,generation,1,50,36,32,4,18,0.7441860465116279
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,cola,alternative,0,50,68,46,22,4,0.7796610169491526
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,cola,alternative,1,50,32,28,4,22,0.6829268292682927
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,rte,generation,0,50,79,47,32,3,0.7286821705426356
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,rte,generation,1,50,21,18,3,32,0.5070422535211268
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,rte,alternative,0,50,79,47,32,3,0.7286821705426356
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,rte,alternative,1,50,21,18,3,32,0.5070422535211268
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,generation,-1,0,12,0,12,0,0.0
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,generation,0,25,19,9,10,16,0.4090909090909091
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,generation,1,25,20,16,4,9,0.7111111111111111
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,generation,2,25,32,14,18,11,0.49122807017543857
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,generation,3,25,17,12,5,13,0.5714285714285714
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,alternative,0,25,20,10,10,15,0.4444444444444444
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,alternative,1,25,23,18,5,7,0.75
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,alternative,2,25,37,18,19,7,0.5806451612903226
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,alternative,3,25,20,15,5,10,0.6666666666666666
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,nli,generation,0,50,39,28,11,22,0.6292134831460674
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,nli,generation,1,50,61,39,22,11,0.7027027027027027
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,nli,alternative,0,50,39,28,11,22,0.6292134831460674
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,nli,alternative,1,50,61,39,22,11,0.7027027027027027
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,sst2,generation,-1,0,28,0,28,0,0.0
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,sst2,generation,0,50,42,40,2,10,0.8695652173913043
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,sst2,generation,1,50,30,30,0,20,0.75
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,sst2,alternative,0,50,51,49,2,1,0.9702970297029703
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,sst2,alternative,1,50,49,48,1,2,0.9696969696969697
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mrpc,generation,0,50,27,22,5,28,0.5714285714285714
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mrpc,generation,1,50,73,45,28,5,0.7317073170731707
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mrpc,alternative,0,50,27,22,5,28,0.5714285714285714
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mrpc,alternative,1,50,73,45,28,5,0.7317073170731707
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,cola,generation,-1,0,1,0,1,0,0.0
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,cola,generation,0,50,61,44,17,6,0.7927927927927928
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,cola,generation,1,50,38,33,5,17,0.75
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,cola,alternative,0,50,68,45,23,5,0.7627118644067796
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,cola,alternative,1,50,32,27,5,23,0.6585365853658537
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,rte,generation,0,50,80,47,33,3,0.7230769230769231
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,rte,generation,1,50,20,17,3,33,0.4857142857142857
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,rte,alternative,0,50,80,47,33,3,0.7230769230769231
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,rte,alternative,1,50,20,17,3,33,0.4857142857142857
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,generation,-1,0,12,0,12,0,0.0
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,generation,0,25,20,9,11,16,0.4
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,generation,1,25,19,15,4,10,0.6818181818181818
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,generation,2,25,33,14,19,11,0.4827586206896552
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,generation,3,25,16,11,5,14,0.5365853658536586
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,alternative,0,25,22,10,12,15,0.425531914893617
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,alternative,1,25,22,17,5,8,0.723404255319149
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,alternative,2,25,37,16,21,9,0.5161290322580645
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,alternative,3,25,19,14,5,11,0.6363636363636364
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,nli,generation,0,50,37,27,10,23,0.6206896551724138
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,nli,generation,1,50,63,40,23,10,0.7079646017699115
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,nli,alternative,0,50,37,27,10,23,0.6206896551724138
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,nli,alternative,1,50,63,40,23,10,0.7079646017699115
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,sst2,generation,-1,0,26,0,26,0,0.0
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,sst2,generation,0,50,42,40,2,10,0.8695652173913043
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,sst2,generation,1,50,32,32,0,18,0.7804878048780488
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,sst2,alternative,0,50,51,49,2,1,0.9702970297029703
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,sst2,alternative,1,50,49,48,1,2,0.9696969696969697
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mrpc,generation,0,50,23,20,3,30,0.547945205479452
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mrpc,generation,1,50,77,47,30,3,0.7401574803149606
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mrpc,alternative,0,50,23,20,3,30,0.547945205479452
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mrpc,alternative,1,50,77,47,30,3,0.7401574803149606
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,cola,generation,-1,0,1,0,1,0,0.0
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,cola,generation,0,50,58,42,16,8,0.7777777777777778
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,cola,generation,1,50,41,34,7,16,0.7472527472527473
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,cola,alternative,0,50,66,44,22,6,0.7586206896551724
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,cola,alternative,1,50,34,28,6,22,0.6666666666666666
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,rte,generation,0,50,81,48,33,2,0.732824427480916
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,rte,generation,1,50,19,17,2,33,0.4927536231884058
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,rte,alternative,0,50,81,48,33,2,0.732824427480916
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,rte,alternative,1,50,19,17,2,33,0.4927536231884058
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,generation,-1,0,13,0,13,0,0.0
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,generation,0,25,19,8,11,17,0.36363636363636365
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,generation,1,25,17,14,3,11,0.6666666666666666
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,generation,2,25,35,14,21,11,0.4666666666666667
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,generation,3,25,16,11,5,14,0.5365853658536586
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,alternative,0,25,20,9,11,16,0.4
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,alternative,1,25,21,16,5,9,0.6956521739130435
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,alternative,2,25,40,17,23,8,0.5230769230769231
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,alternative,3,25,19,14,5,11,0.6363636363636364
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,nli,generation,0,50,36,27,9,23,0.627906976744186
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,nli,generation,1,50,64,41,23,9,0.7192982456140351
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,nli,alternative,0,50,35,26,9,24,0.611764705882353
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,nli,alternative,1,50,65,41,24,9,0.7130434782608696
