state,family,variant,edits,task,branch,correct,denominator,invalid,accuracy,weighted_f1,mcc,delta_accuracy_pp,delta_f1_pp,probability_ties,prompt_order_sha256,parameter_root,source_head
MEMIT_L8_ONLY-edits04000,MEMIT,L8_ONLY,4000,nli,alternative,62,100,0,0.62,0.614448051948052,0.24722569302909875,-5.000000000000004,-5.1510040976333045,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,f72fcc366467ee1219cc1cfd1c6fc5ce7b43d357470a0338bcc22b2818e86caa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,sst2,generation,51,100,46,0.51,0.6608108108108108,0.42399915200254396,-21.999999999999996,-17.029330668197694,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,sst2,alternative,81,100,0,0.81,0.8084484323016434,0.6302948515057396,-16.999999999999993,-17.1543564497076,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,mrpc,generation,51,100,2,0.51,0.46949780923491735,0.04854998214271298,-16.000000000000004,-18.81430248765049,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,mrpc,alternative,52,100,0,0.52,0.47252747252747246,0.05,-15.000000000000002,-18.511336158394982,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,cola,generation,62,100,3,0.62,0.5854190585533869,0.33224636017902553,-14.000000000000002,-17.525417625777884,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,cola,alternative,64,100,0,0.64,0.6179966044142614,0.31917252681128727,-9.999999999999998,-11.329731869446125,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,rte,generation,56,100,7,0.56,0.5282748747315676,0.2189265560919785,-9.999999999999998,-10.280151415732119,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,rte,alternative,63,100,0,0.63,0.5960257670051315,0.3191686004911536,-3.0000000000000027,-3.5050621883757294,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,mmlu,generation,40,100,20,0.4,0.44940850554058104,0.25979503761794664,-12.0,-11.298734357318956,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,mmlu,alternative,54,100,0,0.54,0.5365809180437503,0.3941476371122094,-6.999999999999995,-7.441867304951755,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,nli,generation,40,100,22,0.4,0.45,0.017579063848365748,-27.0,-21.5958092924385,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits05000,MEMIT,L8_ONLY,5000,nli,alternative,54,100,0,0.54,0.5398159263705482,0.08006407690254357,-13.0,-12.61421665538368,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,57aa2f1cea43762d4fa8818325f182bd2189d2ec1e8fe437f636b7ccc9932128,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,sst2,generation,41,100,54,0.41,0.5597744360902256,0.328414664325972,-32.0,-27.13296814025622,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,sst2,alternative,79,100,0,0.79,0.7889659330720531,0.5857689433539132,-18.999999999999993,-19.10260637266663,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,mrpc,generation,52,100,4,0.52,0.49515536251252923,0.08806642713854204,-15.000000000000002,-16.248547159889306,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,mrpc,alternative,53,100,0,0.53,0.49866666666666665,0.06928203230275509,-14.000000000000002,-15.897416744475562,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,cola,generation,63,100,5,0.63,0.6319292885202968,0.31711999305596317,-13.0,-12.874394629086893,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,cola,alternative,67,100,0,0.67,0.6624040920716112,0.35641684448545224,-6.999999999999995,-6.888983103711144,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,rte,generation,41,100,21,0.41,0.40421455938697315,0.029898517269632732,-25.000000000000007,-22.68618295019157,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,rte,alternative,51,100,0,0.51,0.48739407887854386,0.022037982136063,-15.000000000000002,-14.368231001034498,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,mmlu,generation,38,100,19,0.38,0.42120249457985837,0.2292948687557439,-14.000000000000002,-14.119335453391225,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,mmlu,alternative,50,100,0,0.5,0.4979785337732773,0.33431543447496276,-10.999999999999998,-11.302105731999056,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,nli,generation,35,100,45,0.35,0.4183815835367981,0.13787603348049152,-32.00000000000001,-24.75765093875869,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits06000,MEMIT,L8_ONLY,6000,nli,alternative,56,100,0,0.56,0.5571658615136876,0.12156613477096617,-10.999999999999998,-10.879223141069739,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,0072b974da61a8e3fc217af9717f30f9c91a5327926817b76ef30acdc778e02d,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,sst2,generation,29,100,70,0.29,0.44354838709677424,0.290910072223184,-44.0,-38.75557303960135,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,sst2,alternative,83,100,0,0.83,0.8291628982011858,0.6665646596785909,-15.000000000000002,-15.082909859753357,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mrpc,generation,42,100,18,0.42,0.4277605779153767,0.01950685786602176,-25.000000000000007,-22.988025619604556,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mrpc,alternative,52,100,0,0.52,0.4906621392190152,0.04559607525875532,-15.000000000000002,-16.69786948924071,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,cola,generation,68,100,3,0.68,0.6822905620360551,0.4004689364265324,-7.9999999999999964,-7.838267277511068,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,cola,alternative,62,100,0,0.62,0.6161616161616161,0.24494897427831783,-12.0,-11.513230694710652,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,rte,generation,42,100,29,0.42,0.45486830423202135,0.1235687851737523,-24.000000000000004,-17.62080846568675,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,rte,alternative,56,100,0,0.56,0.5098039215686274,0.15617376188860607,-9.999999999999998,-12.127246732026142,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,generation,28,100,22,0.28,0.3024184149184149,0.1108910537512355,-24.0,-25.997743419535567,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,mmlu,alternative,40,100,0,0.4,0.3919909550686495,0.2023059425883195,-20.999999999999996,-21.900863602461833,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,nli,generation,30,100,48,0.3,0.3634408602150538,0.07332355751067665,-37.00000000000001,-30.251723270933123,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits07000,MEMIT,L8_ONLY,7000,nli,alternative,47,100,0,0.47,0.44554869756250653,-0.06611394640818899,-20.000000000000007,-22.04093953618785,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,a404aa61fb9125b778a08b0620cfa7736cc74b307b42e910f1708039a60c0548,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,sst2,generation,16,100,84,0.16,0.27123695976154993,0.2138853948164694,-56.99999999999999,-55.986715773123784,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,sst2,alternative,78,100,0,0.78,0.7792051384985951,0.5640760748177662,-19.999999999999996,-20.078685830012432,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mrpc,generation,34,100,33,0.34,0.3344497607655502,0.00974786666912365,-33.0,-32.3191073345872,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mrpc,alternative,48,100,0,0.48,0.4422994422994423,-0.0468292905790847,-19.000000000000007,-21.534139181197997,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,cola,generation,56,100,6,0.56,0.5588760035682426,0.186370957476581,-19.999999999999996,-20.179723124292316,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,cola,alternative,54,100,0,0.54,0.5066495066495067,0.0936585811581694,-19.999999999999996,-22.464441645921596,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,rte,generation,29,100,48,0.29,0.3605658709106986,0.05431254465935684,-37.00000000000001,-27.051051797819024,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,rte,alternative,55,100,0,0.55,0.5444883085332524,0.1025115460130912,-10.999999999999998,-8.658808035563649,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,generation,17,100,54,0.17,0.2101705601595477,0.07974784185323187,-35.0,-35.222528895422286,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,mmlu,alternative,32,100,0,0.32,0.3020065548239009,0.09531089965802728,-28.999999999999996,-30.899303626936696,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,nli,generation,13,100,72,0.13,0.19458128078817732,-0.021437323142813606,-54.0,-47.137681213620766,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits08000,MEMIT,L8_ONLY,8000,nli,alternative,55,100,0,0.55,0.5488721804511277,0.1005037815259212,-12.0,-11.708591247325728,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,8f3bf233045e65c15bcae66b374a4260789dd29c93efcb8767046afd19302e47,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,sst2,generation,13,100,87,0.13,0.2288401253918495,0.18994808046071116,-60.0,-60.22639921009383,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,sst2,alternative,72,100,0,0.72,0.7171717171717171,0.44907311951024936,-26.0,-26.282027962700226,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mrpc,generation,24,100,54,0.24,0.26171310629514966,0.019884999542396455,-43.00000000000001,-39.59277278162726,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mrpc,alternative,50,100,0,0.5,0.37996031746031744,0.0,-17.000000000000004,-27.768051665110484,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,cola,generation,42,100,18,0.42,0.3478133684364487,0.024161356785259634,-34.0,-41.28598663747171,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,cola,alternative,49,100,0,0.49,0.3453985367731998,-0.05862103817605492,-25.0,-38.58953863355229,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,rte,generation,15,100,73,0.15,0.23224043715846993,0.032372425258136266,-51.0,-39.88359517304189,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,rte,alternative,47,100,0,0.47,0.4635084522724972,-0.06150692760785472,-19.000000000000007,-16.756793661639165,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,generation,14,100,56,0.14,0.1771780303030303,0.04374786392598071,-38.0,-38.52178188107403,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,mmlu,alternative,29,100,0,0.29,0.27108489346774495,0.0544104391000515,-32.0,-33.99146976255229,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,nli,generation,10,100,82,0.1,0.16203703703703703,0.0255488065153798,-57.00000000000001,-50.39210558873479,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits09000,MEMIT,L8_ONLY,9000,nli,alternative,54,100,0,0.54,0.54,0.08,-13.0,-12.595809292438497,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,a95a59736ebea5004342195b248c8683a62d38842797ea74e086c51e85c7aec5,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,sst2,generation,2,100,97,0.02,0.038838612368024134,0.029210311891849302,-71.0,-79.22655051247636,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,sst2,alternative,64,100,0,0.64,0.6216897856242118,0.31180478223116176,-34.0,-35.830221117450755,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mrpc,generation,7,100,83,0.07,0.1044776119402985,-0.039932615104875155,-60.00000000000001,-55.31632221711238,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mrpc,alternative,47,100,0,0.47,0.36290419521577116,-0.10482848367219183,-20.000000000000007,-29.47366388956511,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,cola,generation,36,100,31,0.36,0.3050847457627119,0.03192935110071503,-40.0,-45.55884890484539,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,cola,alternative,51,100,0,0.51,0.3710691823899371,0.05862103817605492,-23.0,-36.022474071878555,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,rte,generation,5,100,91,0.05,0.09191919191919191,0.017261916993993133,-61.0,-53.91571969696969,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,rte,alternative,55,100,0,0.55,0.54226426609704,0.10356162766686668,-10.999999999999998,-8.88121227918488,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
