cell,arm,batch,stage,cohort,requests,at_write_success,now_success,initial_failure,success_to_loss,initial_failure_to_recovery,loss_conditional_den,order_hash
LA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
LA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,100,0,0,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,97,0,3,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,97,0,3,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,99,0,1,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,10,100,100,100,0,0,0,100,5d0a044d9bd072653d046a529444df5feb60f7727f463ddd517406cb52378f51
LA,ORBFH,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,99,0,1,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,ORBFH,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,ORBFH,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,ORBFH,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,ORBFH,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,ORBFH,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,99,0,1,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,99,0,1,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,99,0,1,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,99,0,1,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,100,0,0,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,99,0,1,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,99,0,1,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,100,0,0,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,10,100,100,100,0,0,0,100,5d0a044d9bd072653d046a529444df5feb60f7727f463ddd517406cb52378f51
LA,JAC,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,99,0,1,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,JAC,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,JAC,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,JAC,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,JAC,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,JAC,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,JAC,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,JAC,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,JAC,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,JAC,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,18,18,82,0,0,18,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,JAC,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,JAC,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,JAC,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,JAC,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,18,18,82,1,1,18,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,JAC,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,JAC,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,JAC,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,JAC,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,JAC,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,18,19,82,0,1,18,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,JAC,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,JAC,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
LA,JAC,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,99,0,1,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,JAC,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,JAC,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,JAC,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,18,19,82,0,1,18,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,JAC,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,JAC,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
LA,JAC,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
LA,JAC,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,99,0,1,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,JAC,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,JAC,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,JAC,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,18,18,82,1,1,18,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,JAC,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,JAC,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
LA,JAC,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
LA,JAC,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,100,0,0,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,99,0,1,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,18,19,82,0,1,18,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,100,100,0,0,0,100,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,100,100,0,0,0,100,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,100,100,0,0,0,100,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,10,100,100,100,0,0,0,100,5d0a044d9bd072653d046a529444df5feb60f7727f463ddd517406cb52378f51
QM,O,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,99,0,1,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,O,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,O,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,O,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,O,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QM,O,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,97,0,3,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QM,O,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QM,O,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,99,0,1,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QM,O,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QM,O,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
