cell,arm,batch,stage,category,target,unit,prompt_den,strict_num,correct_token_num,target_token_den,nll_n,nll_mean,nll_median,nll_q25,nll_q75,nll_p90,nll_max,margin_true_minus_new_n,margin_true_minus_new_mean,margin_true_minus_new_median,margin_true_minus_new_q25,margin_true_minus_new_q75,margin_true_minus_new_p90,margin_true_minus_new_max
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,prompt,8000,337,512,8190,8000,8.8439241898114016,8.8959112167358398,6.0110968351364136,11.647314548492432,14.211241054534913,21.726949691772461,8000,-3.9212369342487374,-3.9564776420593262,-7.5092710256576538,-0.47499382495880127,2.7193449974060062,18.524360731244087
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,request_cluster,8000,337,512,8190,800,8.8439241898114034,8.8529101610183716,6.6408560097217562,10.820447188615798,12.935929908752442,18.093575477600098,800,-3.9212369342487374,-3.9587731625884768,-6.4477864457294345,-1.3326642639935016,1.2330424845218659,7.3824514717329297
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,prompt,8000,1522,1612,8100,8000,4.9226872555626642,4.3818953037261963,1.8475784957408905,7.4528106451034546,10.007912254333499,21.381807327270508,8000,-3.9212369342487374,-3.9564776420593262,-7.5092710256576538,-0.47499382495880127,2.7193449974060062,18.524360731244087
LA,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,request_cluster,8000,1522,1612,8100,800,4.9226872555626642,4.7188354015350349,3.2114666502922771,6.3665115587413315,7.7972932535409933,14.473177433013916,800,-3.9212369342487374,-3.9587731625884768,-6.4477864457294345,-1.3326642639935016,1.2330424845218659,7.3824514717329297
LA,ORBFH,9,ENTRY_CURRENT,rewrite,new,prompt,100,4,4,100,100,9.1975006686151026,9.2149920463562012,6.484391450881958,12.049099206924438,14.200042629241945,19.457954406738281,100,-4.9417879832407925,-4.6292071044445038,-8.8152314424514771,-2.0528621673583984,0.074267390370374331,12.604755759239197
LA,ORBFH,9,ENTRY_CURRENT,rewrite,new,request_cluster,100,4,4,100,100,9.1975006686151026,9.2149920463562012,6.484391450881958,12.049099206924438,14.200042629241945,19.457954406738281,100,-4.9417879832407925,-4.6292071044445038,-8.8152314424514771,-2.0528621673583984,0.074267390370374331,12.604755759239197
LA,ORBFH,9,ENTRY_CURRENT,rewrite,true,prompt,100,25,25,100,100,4.2557126853743101,3.4330403804779053,1.4095899760723114,6.1372153759002686,9.0172557830810547,17.622146606445312,100,-4.9417879832407925,-4.6292071044445038,-8.8152314424514771,-2.0528621673583984,0.074267390370374331,12.604755759239197
LA,ORBFH,9,ENTRY_CURRENT,rewrite,true,request_cluster,100,25,25,100,100,4.2557126853743101,3.4330403804779053,1.4095899760723114,6.1372153759002686,9.0172557830810547,17.622146606445312,100,-4.9417879832407925,-4.6292071044445038,-8.8152314424514771,-2.0528621673583984,0.074267390370374331,12.604755759239197
LA,ORBFH,9,ENTRY_CURRENT,rephrase,new,prompt,200,6,6,200,200,9.0422629941767081,8.9530234336853027,6.5753252506256104,11.834797620773315,14.209722423553465,19.231697082519531,200,-4.7353675591992213,-5.039637565612793,-7.734206885099411,-1.4843995571136475,0.52793433666229139,16.718848382122815
LA,ORBFH,9,ENTRY_CURRENT,rephrase,new,request_cluster,200,6,6,200,100,9.0422629941767081,8.6216388940811157,7.2146517038345337,11.905879616737366,13.13325519561768,17.39457893371582,100,-4.7353675591992213,-4.8158460557460785,-7.4415828362107277,-2.0596573352813721,0.19752202033996644,12.201415049377829
LA,ORBFH,9,ENTRY_CURRENT,rephrase,true,prompt,200,47,47,200,200,4.3068954349774868,3.9060543775558472,1.6160676181316376,6.1616387367248535,8.7664023399353024,16.723110198974609,200,-4.7353675591992213,-5.039637565612793,-7.734206885099411,-1.4843995571136475,0.52793433666229139,16.718848382122815
LA,ORBFH,9,ENTRY_CURRENT,rephrase,true,request_cluster,200,47,47,200,100,4.3068954349774868,3.9073783159255981,1.8484290316700935,5.9058894515037537,8.061454200744631,12.392165660858154,100,-4.7353675591992213,-4.8158460557460785,-7.4415828362107277,-2.0596573352813721,0.19752202033996644,12.201415049377829
LA,ORBFH,9,ENTRY_CURRENT,locality,new,prompt,1000,33,33,1000,1000,9.3421340432506987,9.4062719345092773,6.7532070875167847,12.184781551361084,14.430528831481935,24.777191162109375,1000,-4.7650676426943832,-4.8140358924865723,-8.0768725872039795,-1.4720554575324059,1.5526787757873548,14.099324621260166
LA,ORBFH,9,ENTRY_CURRENT,locality,new,request_cluster,1000,33,33,1000,100,9.342134043250697,9.3491428732872013,7.147857139632106,11.377468156814574,13.591322555541996,17.176458454132081,100,-4.7650676426943823,-4.3220416639000181,-7.2091660380363471,-2.3710723310708999,-1.2608431714773172,4.125401341915131
LA,ORBFH,9,ENTRY_CURRENT,locality,true,prompt,1000,239,239,1000,1000,4.5770664005563155,3.7418167591094971,1.5141505599021912,7.0527675151824951,10.069659328460693,16.459468841552734,1000,-4.7650676426943832,-4.8140358924865723,-8.0768725872039795,-1.4720554575324059,1.5526787757873548,14.099324621260166
LA,ORBFH,9,ENTRY_CURRENT,locality,true,request_cluster,1000,239,239,1000,100,4.5770664005563155,4.2757018975913521,2.8580565381795169,6.0552032932639115,7.7577221131324778,10.339825201034547,100,-4.7650676426943823,-4.3220416639000181,-7.2091660380363471,-2.3710723310708999,-1.2608431714773172,4.125401341915131
LA,ORBFH,9,CURRENT_B100,rewrite,new,prompt,100,100,100,100,100,0.0015376425318390828,0.001057542220223695,0.0005171153461560607,0.0021623520296998322,0.0030547999544069172,0.0071918414905667305,100,14.170013179726157,13.939728490455309,11.027505020203535,16.187100283917971,19.242240770111682,27.846728922275361
LA,ORBFH,9,CURRENT_B100,rewrite,new,request_cluster,100,100,100,100,100,0.0015376425318390828,0.001057542220223695,0.0005171153461560607,0.0021623520296998322,0.0030547999544069172,0.0071918414905667305,100,14.170013179726157,13.939728490455309,11.027505020203535,16.187100283917971,19.242240770111682,27.846728922275361
LA,ORBFH,9,CURRENT_B100,rewrite,true,prompt,100,0,0,100,100,14.171550822257995,13.940767765045166,11.031291723251343,16.189320087432861,19.242490768432624,27.847576141357422,100,14.170013179726157,13.939728490455309,11.027505020203535,16.187100283917971,19.242240770111682,27.846728922275361
LA,ORBFH,9,CURRENT_B100,rewrite,true,request_cluster,100,0,0,100,100,14.171550822257995,13.940767765045166,11.031291723251343,16.189320087432861,19.242490768432624,27.847576141357422,100,14.170013179726157,13.939728490455309,11.027505020203535,16.187100283917971,19.242240770111682,27.846728922275361
LA,ORBFH,9,CURRENT_B100,rephrase,new,prompt,200,149,149,200,200,1.2648752007892472,0.077258564531803131,0.010791827691718936,1.40858393907547,4.2803121566772449,12.452644348144531,200,8.7883755030223991,8.7459392249584198,5.2786498684436083,12.16677720239386,15.222752480674535,22.520743738859892
LA,ORBFH,9,CURRENT_B100,rephrase,new,request_cluster,200,149,149,200,100,1.2648752007892472,0.29847628041170537,0.032162001763936132,1.7000903283478692,3.5537859678268462,12.174442291259766,100,8.7883755030223991,8.9312495943158865,5.6541908631334081,11.539137712796219,13.481879736162956,18.872839245945215
LA,ORBFH,9,CURRENT_B100,rephrase,true,prompt,200,0,0,200,200,10.053250703811646,9.5309391021728516,7.0570327043533325,12.909307479858398,15.424834918975829,22.525600433349609,200,8.7883755030223991,8.7459392249584198,5.2786498684436083,12.16677720239386,15.222752480674535,22.520743738859892
LA,ORBFH,9,CURRENT_B100,rephrase,true,request_cluster,200,0,0,200,100,10.053250703811646,9.976597785949707,7.2996942102909088,11.998042464256287,14.530825185775759,18.886783599853516,100,8.7883755030223991,8.9312495943158865,5.6541908631334081,11.539137712796219,13.481879736162956,18.872839245945215
LA,ORBFH,9,CURRENT_B100,locality,new,prompt,1000,44,44,1000,1000,8.871251192120603,8.9569029808044434,6.0737806558609009,11.64774227142334,14.121963214874269,24.339248657226562,1000,-4.1952792746053307,-4.2572991847991943,-7.6208868324756622,-0.84560275077819824,2.0936215162277225,15.577371530234814
LA,ORBFH,9,CURRENT_B100,locality,new,request_cluster,1000,44,44,1000,100,8.871251192120603,8.8621295571327217,6.5520546555519097,11.298994922637938,13.381588764190676,17.08097152709961,100,-4.1952792746053298,-3.6227684706449512,-6.5477060370147226,-2.0291680559515952,0.23502043211599816,5.8242991868406531
LA,ORBFH,9,CURRENT_B100,locality,true,prompt,1000,227,227,1000,1000,4.6759719175152714,3.9783198833465576,1.4836682081222534,7.146559476852417,10.070160484313966,16.3394775390625,1000,-4.1952792746053307,-4.2572991847991943,-7.6208868324756622,-0.84560275077819824,2.0936215162277225,15.577371530234814
LA,ORBFH,9,CURRENT_B100,locality,true,request_cluster,1000,227,227,1000,100,4.6759719175152705,4.4754266172647474,3.073081662505865,6.2438251942396166,7.6684323549270648,10.552544021606446,100,-4.1952792746053298,-3.6227684706449512,-6.5477060370147226,-2.0291680559515952,0.23502043211599816,5.8242991868406531
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,prompt,900,892,911,919,900,0.044157740849045189,0.0011143433512188494,0.00050660055421758443,0.0023746585357002914,0.0055613080970942988,15.354056358337402,900,14.101340671203745,13.927879232214764,11.157532707831706,16.732399679312948,19.691712612127596,27.846728922275361
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,request_cluster,900,892,911,919,900,0.044157740849045189,0.0011143433512188494,0.00050660055421758443,0.0023746585357002914,0.0055613080970942988,15.354056358337402,900,14.101340671203745,13.927879232214764,11.157532707831706,16.732399679312948,19.691712612127596,27.846728922275361
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,prompt,900,1,9,910,900,14.14549841205279,13.938397884368896,11.169663667678833,16.734962463378906,19.691901969909669,27.847576141357422,900,14.101340671203745,13.927879232214764,11.157532707831706,16.732399679312948,19.691712612127596,27.846728922275361
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,request_cluster,900,1,9,910,900,14.14549841205279,13.938397884368896,11.169663667678833,16.734962463378906,19.691901969909669,27.847576141357422,900,14.101340671203745,13.927879232214764,11.157532707831706,16.732399679312948,19.691712612127596,27.846728922275361
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,prompt,1800,1153,1188,1838,1800,1.819571452926191,0.32746779918670654,0.022139998618513346,2.5796118974685669,5.6876996994018558,16.407318115234375,1800,7.3740603362412207,7.4911775551736355,4.0382709093391895,10.897785218898207,14.260215456876908,25.24821473704651
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,request_cluster,1800,1153,1188,1838,900,1.819571452926191,0.92198908109639888,0.073617740534245968,2.7797682210803032,4.9256112515926365,12.610702514648438,900,7.3740603362412207,7.4260749395762105,4.495460107922554,10.389138210564852,13.332836205975036,21.608576465630904
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,prompt,1800,47,63,1820,1800,9.1936317891674122,8.9607820510864258,6.240527868270874,12.031265497207642,14.820034885406507,25.248733520507812,1800,7.3740603362412207,7.4911775551736355,4.0382709093391895,10.897785218898207,14.260215456876908,25.24821473704651
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,request_cluster,1800,47,63,1820,900,9.1936317891674122,9.1931211948394775,6.5072333216667175,11.681410670280457,13.901534795761108,21.730801582336426,900,7.3740603362412207,7.4260749395762105,4.495460107922554,10.389138210564852,13.332836205975036,21.608576465630904
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,prompt,9000,418,593,9190,9000,8.7722299714712459,8.8346157073974609,5.9627838134765625,11.570139169692993,14.089888000488283,24.339248657226562,9000,-3.8384713398182493,-3.8608018159866333,-7.3858213424682617,-0.38769054412841797,2.7125516891479502,18.170825779438019
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,request_cluster,9000,418,593,9190,900,8.7722299714712459,8.8728096365928657,6.4769559323787691,10.835496783256531,12.789494543075563,18.044397544860839,900,-3.8384713398182497,-3.706550808250904,-6.369223467260599,-1.3102898329496384,1.0464621758461001,7.032625627331436
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,prompt,9000,1740,1831,9100,9000,4.9337586316529967,4.354543924331665,1.8377161622047424,7.4238840341567993,10.122843742370607,21.742706298828125,9000,-3.8384713398182493,-3.8608018159866333,-7.3858213424682617,-0.38769054412841797,2.7125516891479502,18.170825779438019
LA,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,request_cluster,9000,1740,1831,9100,900,4.9337586316529967,4.6915005087852482,3.2354289209586571,6.3366681970655918,7.8410343265533449,14.506379795074462,900,-3.8384713398182497,-3.706550808250904,-6.369223467260599,-1.3102898329496384,1.0464621758461001,7.032625627331436
LA,ORBFH,10,ENTRY_CURRENT,rewrite,new,prompt,100,2,2,100,100,10.354686291217805,10.321327686309814,7.7606649398803711,13.615815162658691,15.628463935852052,19.446847915649414,100,-5.9421791156660762,-6.0933312773704529,-10.086835907073691,-1.8755617141723633,0.26883630752563548,6.9463586807250977
LA,ORBFH,10,ENTRY_CURRENT,rewrite,new,request_cluster,100,2,2,100,100,10.354686291217805,10.321327686309814,7.7606649398803711,13.615815162658691,15.628463935852052,19.446847915649414,100,-5.9421791156660762,-6.0933312773704529,-10.086835907073691,-1.8755617141723633,0.26883630752563548,6.9463586807250977
LA,ORBFH,10,ENTRY_CURRENT,rewrite,true,prompt,100,21,21,100,100,4.4125071755517276,3.5187784433364868,1.7238788902759552,6.6888647079467773,9.5289669990539601,14.375823020935059,100,-5.9421791156660762,-6.0933312773704529,-10.086835907073691,-1.8755617141723633,0.26883630752563548,6.9463586807250977
LA,ORBFH,10,ENTRY_CURRENT,rewrite,true,request_cluster,100,21,21,100,100,4.4125071755517276,3.5187784433364868,1.7238788902759552,6.6888647079467773,9.5289669990539601,14.375823020935059,100,-5.9421791156660762,-6.0933312773704529,-10.086835907073691,-1.8755617141723633,0.26883630752563548,6.9463586807250977
LA,ORBFH,10,ENTRY_CURRENT,rephrase,new,prompt,200,1,1,200,200,10.040843493044376,10.067746162414551,7.5855072736740112,12.267532348632812,14.869307994842529,21.835351943969727,200,-5.7742430493328722,-5.2504737079143524,-8.9615595117211342,-2.6654802262783051,0.21998834609985352,5.8436117172241211
LA,ORBFH,10,ENTRY_CURRENT,rephrase,new,request_cluster,200,1,1,200,100,10.040843493044376,10.176115274429321,7.6138482689857483,11.900874257087708,14.264320325851443,19.275107383728027,100,-5.7742430493328722,-5.3374273329973221,-8.8071057498455048,-2.664240688085556,-0.84721520841121567,4.087224006652832
LA,ORBFH,10,ENTRY_CURRENT,rephrase,true,prompt,200,55,55,200,200,4.2666004437115044,3.8926987648010254,1.2659554779529572,6.3030259609222412,9.2570262908935526,13.084615707397461,200,-5.7742430493328722,-5.2504737079143524,-8.9615595117211342,-2.6654802262783051,0.21998834609985352,5.8436117172241211
LA,ORBFH,10,ENTRY_CURRENT,rephrase,true,request_cluster,200,55,55,200,100,4.2666004437115044,4.1406801231205463,1.7090073674917221,6.0203393697738647,8.8003935575485226,11.157077312469482,100,-5.7742430493328722,-5.3374273329973221,-8.8071057498455048,-2.664240688085556,-0.84721520841121567,4.087224006652832
LA,ORBFH,10,ENTRY_CURRENT,locality,new,prompt,1000,22,22,1000,1000,10.148807853694073,10.162009239196777,7.593579888343811,12.810649156570435,15.341418552398682,23.807767868041992,1000,-5.2969497196362356,-5.2621876001358032,-8.6814912557601929,-2.3464024066925049,0.80257015228271511,21.432489132508636
LA,ORBFH,10,ENTRY_CURRENT,locality,new,request_cluster,1000,22,22,1000,100,10.148807853694073,10.076926338672639,8.1023876905441288,12.189272606372834,14.026080961227418,19.690017890930175,100,-5.2969497196362347,-4.7339086997788398,-7.4775461645796897,-3.2301495522260666,-1.5461611174046979,3.9821641061455013
LA,ORBFH,10,ENTRY_CURRENT,locality,true,prompt,1000,211,211,1000,1000,4.8518581340578386,4.3519139289855957,1.7376578748226166,7.3522436618804932,10.127327060699463,21.437850952148438,1000,-5.2969497196362356,-5.2621876001358032,-8.6814912557601929,-2.3464024066925049,0.80257015228271511,21.432489132508636
LA,ORBFH,10,ENTRY_CURRENT,locality,true,request_cluster,1000,211,211,1000,100,4.8518581340578386,4.629723381996155,3.2422090553678569,6.4353040874004366,7.5446514725685123,11.501541805267333,100,-5.2969497196362347,-4.7339086997788398,-7.4775461645796897,-3.2301495522260666,-1.5461611174046979,3.9821641061455013
LA,ORBFH,10,CURRENT_B100,rewrite,new,prompt,100,100,100,100,100,0.0016812027326886891,0.00098204042296856642,0.00048631510435370728,0.0018594549619592726,0.0032054016832262283,0.029864389449357986,100,15.205572205699319,14.565540851326659,11.30194168833259,18.292315907798184,20.39611248441507,26.428514129773248
LA,ORBFH,10,CURRENT_B100,rewrite,new,request_cluster,100,100,100,100,100,0.0016812027326886891,0.00098204042296856642,0.00048631510435370728,0.0018594549619592726,0.0032054016832262283,0.029864389449357986,100,15.205572205699319,14.565540851326659,11.30194168833259,18.292315907798184,20.39611248441507,26.428514129773248
LA,ORBFH,10,CURRENT_B100,rewrite,true,prompt,100,0,0,100,100,15.207253408432006,14.565889358520508,11.303539514541626,18.292772769927979,20.397671318054208,26.428630828857422,100,15.205572205699319,14.565540851326659,11.30194168833259,18.292315907798184,20.39611248441507,26.428514129773248
LA,ORBFH,10,CURRENT_B100,rewrite,true,request_cluster,100,0,0,100,100,15.207253408432006,14.565889358520508,11.303539514541626,18.292772769927979,20.397671318054208,26.428630828857422,100,15.205572205699319,14.565540851326659,11.30194168833259,18.292315907798184,20.39611248441507,26.428514129773248
LA,ORBFH,10,CURRENT_B100,rephrase,new,prompt,200,141,141,200,200,1.614717110685906,0.18106056749820709,0.015771737787872553,1.7608270049095154,6.1084431171417224,10.971159934997559,200,8.2258676770404957,8.0706543931737542,4.0455946512520313,12.185862336773425,16.097232329659164,23.259790638170671
LA,ORBFH,10,CURRENT_B100,rephrase,new,request_cluster,200,141,141,200,100,1.614717110685906,0.2784398952499032,0.027233008004259318,2.848720446228981,5.0989833869040062,8.8190577030181885,100,8.2258676770404957,7.7619329979643226,4.5659217828215333,11.53433705389034,16.413806652629866,21.158834271045635
LA,ORBFH,10,CURRENT_B100,rephrase,true,prompt,200,1,1,200,200,9.840584787726403,9.4724812507629395,6.3855619430541992,12.887851476669312,16.170875930786131,23.26045036315918,200,8.2258676770404957,8.0706543931737542,4.0455946512520313,12.185862336773425,16.097232329659164,23.259790638170671
LA,ORBFH,10,CURRENT_B100,rephrase,true,request_cluster,200,1,1,200,100,9.840584787726403,9.4239505529403687,6.5826172232627869,12.321453809738159,16.67611026763916,21.160011291503906,100,8.2258676770404957,7.7619329979643226,4.5659217828215333,11.53433705389034,16.413806652629866,21.158834271045635
LA,ORBFH,10,CURRENT_B100,locality,new,prompt,1000,38,38,1000,1000,9.5706873590215107,9.7146468162536621,6.7579561471939087,12.445892333984375,15.017026901245117,23.425529479980469,1000,-4.6176137387487106,-4.6539769172668457,-8.2012304067611694,-1.6177475452423096,2.0968844532966617,21.152790633030236
LA,ORBFH,10,CURRENT_B100,locality,new,request_cluster,1000,38,38,1000,100,9.5706873590215125,9.4631723880767815,7.4021547481417658,11.56897805929184,13.594594116210938,17.007944965362547,100,-4.6176137387487106,-4.2957397272810338,-6.7921638399362561,-2.4949126884341242,-0.7257449402194438,4.2209869163110856
LA,ORBFH,10,CURRENT_B100,locality,true,prompt,1000,198,198,1000,1000,4.9530736202728001,4.3620932102203369,1.8100679516792297,7.5041971206665039,9.8630469322204597,21.159311294555664,1000,-4.6176137387487106,-4.6539769172668457,-8.2012304067611694,-1.6177475452423096,2.0968844532966617,21.152790633030236
LA,ORBFH,10,CURRENT_B100,locality,true,request_cluster,1000,198,198,1000,100,4.9530736202728001,4.6109756091609597,3.4850712545216087,6.4520855933427814,7.8104573845863356,11.454846954345703,100,-4.6176137387487106,-4.2957397272810338,-6.7921638399362561,-2.4949126884341242,-0.7257449402194438,4.2209869163110856
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,prompt,1000,992,1011,1019,1000,0.055600490251390508,0.0011589365312829614,0.000541599903954193,0.0024568333756178617,0.0056871392764151095,14.678792953491211,1000,14.08779623242298,13.854339914250886,11.027735059382394,16.727201882808004,19.641534797011264,28.023902647895738
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,request_cluster,1000,992,1011,1019,1000,0.055600490251390508,0.0011589365312829614,0.000541599903954193,0.0024568333756178617,0.0056871392764151095,14.678792953491211,1000,14.08779623242298,13.854339914250886,11.027735059382394,16.727201882808004,19.641534797011264,28.023902647895738
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,prompt,1000,1,9,1010,1000,14.143396722674369,13.862590312957764,11.033764362335205,16.730477809906006,19.641766166687013,28.024740219116211,1000,14.08779623242298,13.854339914250886,11.027735059382394,16.727201882808004,19.641534797011264,28.023902647895738
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,request_cluster,1000,1,9,1010,1000,14.143396722674369,13.862590312957764,11.033764362335205,16.730477809906006,19.641766166687013,28.024740219116211,1000,14.08779623242298,13.854339914250886,11.027735059382394,16.727201882808004,19.641534797011264,28.023902647895738
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,prompt,2000,1294,1329,2038,2000,1.8306592410848261,0.32840193808078766,0.022170722484588623,2.5665923357009888,5.9090317249298154,16.340595245361328,2000,7.3634800849437001,7.4029278457164764,3.9836710095405579,10.94303943682462,14.31075995252468,24.814113317406736
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,request_cluster,2000,1294,1329,2038,1000,1.8306592410848261,0.85058030477375723,0.076122178063087631,2.867569275200367,5.0103029847145084,12.856235027313232,1000,7.3634800849437001,7.3570188456214964,4.5070888921618462,10.415696433279663,13.481201389618217,21.266764386731666
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,prompt,2000,49,65,2020,2000,9.1941393260285267,8.9760193824768066,6.167080283164978,12.07829761505127,14.957285690307618,24.814708709716797,2000,7.3634800849437001,7.4029278457164764,3.9836710095405579,10.94303943682462,14.31075995252468,24.814113317406736
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,request_cluster,2000,49,65,2020,1000,9.1941393260285267,9.1748344898223877,6.4528470039367676,11.60634171962738,14.037976789474488,21.902227401733398,1000,7.3634800849437001,7.3570188456214964,4.5070888921618462,10.415696433279663,13.481201389618217,21.266764386731666
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,prompt,10000,443,618,10190,10000,8.8133479942724691,8.832158088684082,5.9858903884887695,11.658695697784424,14.181724357604981,23.425529479980469,10000,-3.8502006011560339,-3.8655530214309692,-7.4053961038589478,-0.38182306289672852,2.6927633285522474,21.152790633030236
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,request_cluster,10000,443,618,10190,1000,8.8133479942724691,8.8878151029348373,6.4969148159027101,10.963149285316467,12.848841648101809,17.998554229736328,1000,-3.8502006011560344,-3.6973242640495299,-6.3938044648617502,-1.3965508036315442,0.91178621172904972,7.278481517289765
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,prompt,10000,1931,2021,10100,10000,4.9631473931164347,4.386709451675415,1.8352077901363373,7.48047935962677,10.144131374359132,22.803432464599609,10000,-3.8502006011560339,-3.8655530214309692,-7.4053961038589478,-0.38182306289672852,2.6927633285522474,21.152790633030236
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,request_cluster,10000,1931,2021,10100,1000,4.9631473931164347,4.7007136419415474,3.3067708455026148,6.3549742698669434,8.0250412493944161,14.524100971221923,1000,-3.8502006011560344,-3.6973242640495299,-6.3938044648617502,-1.3965508036315442,0.91178621172904972,7.278481517289765
LA,JAC,1,ENTRY_CURRENT,rewrite,new,prompt,100,0,1,101,100,11.102700142860412,10.909375667572021,8.2867705821990967,13.744298934936523,16.596688652038576,20.85389518737793,100,-6.1597443369403484,-6.8991431593894958,-9.0480467081069946,-2.9280810356140137,0.43764104843139984,7.1917724609375
LA,JAC,1,ENTRY_CURRENT,rewrite,new,request_cluster,100,0,1,101,100,11.102700142860412,10.909375667572021,8.2867705821990967,13.744298934936523,16.596688652038576,20.85389518737793,100,-6.1597443369403484,-6.8991431593894958,-9.0480467081069946,-2.9280810356140137,0.43764104843139984,7.1917724609375
LA,JAC,1,ENTRY_CURRENT,rewrite,true,prompt,100,19,20,101,100,4.9429558059200644,4.1573517322540283,2.1092026233673096,6.6684315204620361,10.377365684509281,15.270689964294434,100,-6.1597443369403484,-6.8991431593894958,-9.0480467081069946,-2.9280810356140137,0.43764104843139984,7.1917724609375
LA,JAC,1,ENTRY_CURRENT,rewrite,true,request_cluster,100,19,20,101,100,4.9429558059200644,4.1573517322540283,2.1092026233673096,6.6684315204620361,10.377365684509281,15.270689964294434,100,-6.1597443369403484,-6.8991431593894958,-9.0480467081069946,-2.9280810356140137,0.43764104843139984,7.1917724609375
LA,JAC,1,ENTRY_CURRENT,rephrase,new,prompt,200,1,3,202,200,9.8210124406218533,9.6704950332641602,7.073406457901001,12.059019088745117,14.684737777709961,20.9183349609375,200,-4.818661559657194,-5.106225848197937,-7.7624056935310364,-1.626720666885376,1.1351245462894424,8.8693835735321045
LA,JAC,1,ENTRY_CURRENT,rephrase,new,request_cluster,200,1,3,202,100,9.8210124406218533,9.3164741992950439,7.3800395727157593,12.409663796424866,13.79878034591675,20.063069343566895,100,-4.818661559657194,-5.2187515497207642,-7.8332959115505219,-1.6154464185237885,0.45894977152347693,5.455949068069458
LA,JAC,1,ENTRY_CURRENT,rephrase,true,prompt,200,36,37,202,200,5.0023508809646593,4.2286756038665771,2.1721718311309814,7.4804003238677979,9.8321015357971184,18.113306045532227,200,-4.818661559657194,-5.106225848197937,-7.7624056935310364,-1.626720666885376,1.1351245462894424,8.8693835735321045
LA,JAC,1,ENTRY_CURRENT,rephrase,true,request_cluster,200,36,37,202,100,5.0023508809646593,4.4748051166534424,2.4844644665718079,7.1247730851173401,9.5475993633270306,15.776357650756836,100,-4.818661559657194,-5.2187515497207642,-7.8332959115505219,-1.6154464185237885,0.45894977152347693,5.455949068069458
LA,JAC,1,ENTRY_CURRENT,locality,new,prompt,1000,4,14,1010,1000,10.879424351215363,10.764355182647705,8.0094296932220459,13.59477710723877,15.898344326019288,22.382339477539062,1000,-5.9919050859410197,-6.0356390476226807,-9.2074667066335678,-2.586540699005127,0.086931037902832117,10.855532884597778
LA,JAC,1,ENTRY_CURRENT,locality,new,request_cluster,1000,4,14,1010,100,10.879424351215361,10.733021926879882,8.3127708554267894,12.882861399650574,15.319073524475098,18.503229713439943,100,-5.9919050859410206,-6.0483231823891401,-8.5035710424184785,-3.2578506112098697,-1.5641078099608421,3.3223037481307984
LA,JAC,1,ENTRY_CURRENT,locality,true,prompt,1000,208,218,1010,1000,4.8875192652743422,4.2978107929229736,1.8929506540298462,7.4531182050704956,9.9810377120971694,20.467983245849609,1000,-5.9919050859410197,-6.0356390476226807,-9.2074667066335678,-2.586540699005127,0.086931037902832117,10.855532884597778
