cell,arm,previous_batch,batch,RS_delta_pp,PS_delta_pp,PS_strict_delta_pp,NS_delta_pp
LA,ORBFH,7,8,0.053571428571430602,0.66071428571428115,1.0892857142857149,-1.3321428571428595
LA,ORBFH,8,9,0.04166666666667318,0.12500000000000844,0.29166666666666785,-0.31388888888889133
LA,ORBFH,9,10,-0.066666666666670427,0.30000000000000027,0.33333333333332993,0.1388888888888884
LA,JAC,1,2,-0.50000000000000044,3.0000000000000027,2.0000000000000018,-1.8499999999999961
LA,JAC,2,3,-0.16666666666667052,0.66666666666667096,0.99999999999998979,-1.9500000000000073
LA,JAC,3,4,0.16666666666667052,2.9583333333333295,4.0000000000000036,-0.97499999999999254
LA,JAC,4,5,-16.300000000000004,-15.625,-15.400000000000002,0.59500000000000108
LA,JAC,5,6,2.8000000000000025,3.0000000000000027,2.9000000000000026,-3.2200000000000006
LA,JAC,6,7,2.1428571428571463,2.1428571428571352,2.0714285714285685,-1.1571428571428566
LA,JAC,7,8,1.6071428571428514,2.107142857142863,2.6785714285714302,-2.0303571428571532
LA,JAC,8,9,1.027777777777783,1.6944444444444429,1.7500000000000071,-0.33472222222221681
LA,JAC,9,10,1.0222222222222244,0.45555555555555349,0.30000000000000027,0.43222222222222273
QM,O,1,2,0,1.0000000000000009,1.5000000000000013,0.75000000000000622
QM,O,2,3,-0.33333333333332993,0,-1.1666666666666603,-2.5166666666666671
QM,O,3,4,-0.16666666666667052,1.2500000000000067,1.9166666666666665,-1.3083333333333336
QM,O,4,5,-0.30000000000000027,-0.050000000000005596,0.34999999999999476,-0.98500000000000254
QM,O,5,6,0.13333333333332975,-0.20000000000000018,-0.60000000000000053,-2.8900000000000037
QM,O,6,7,0.095238095238103782,-0.28571428571428914,-0.28571428571427804,-0.89285714285713969
QM,O,7,8,-0.053571428571430602,0.47321428571429625,0.66071428571428115,-1.1446428571428524
QM,O,8,9,-0.15277777777777946,-1.0763888888888906,-2.1527777777777812,-4.6236111111111144
QM,O,9,10,-1.722222222222225,-1.6111111111111187,-2.7222222222222148,-0.45888888888888646
QM,QCL,1,2,-0.50000000000000044,2.750000000000008,3.499999999999992,-0.44999999999999485
QM,QCL,2,3,-0.16666666666667052,0.083333333333335258,-0.16666666666665941,-1.749999999999996
QM,QCL,3,4,0.16666666666667052,0.16666666666665941,-0.33333333333334103,-1.6000000000000014
QM,QCL,4,5,-0.30000000000000027,0.10000000000000009,0.60000000000000053,-0.96000000000000529
QM,QCL,5,6,0.13333333333332975,-0.18333333333333535,-0.43333333333333002,-3.3566666666666634
QM,QCL,6,7,-0.047619047619040789,0.51190476190476897,0.83333333333333037,-0.49761904761904674
QM,QCL,7,8,0.2142857142857113,0.25892857142857384,0.25000000000000577,-1.6732142857142862
QM,QCL,8,9,-0.055555555555553138,0.034722222222216548,0.19444444444444153,-2.256944444444442
QM,QCL,9,10,0.055555555555553138,-0.22222222222222365,-0.5444444444444474,-0.61555555555555808
QM,NQFIX,1,2,0,2.0000000000000018,2.4999999999999911,-0.24999999999999467
QM,NQFIX,2,3,-0.66666666666667096,1.1666666666666714,1.5000000000000013,-3.3499999999999974
QM,NQFIX,3,4,0.16666666666667052,0.33333333333332993,0.25000000000000577,-1.9000000000000017
QM,NQFIX,4,5,-0.30000000000000027,0,0.14999999999999458,-1.1800000000000033
QM,NQFIX,5,6,-0.20000000000000018,-1.1666666666666603,-2.2333333333333316,-5.0033333333333267
QM,NQFIX,6,7,-0.57142857142856718,-2.0476190476190537,-3.4523809523809512,-2.0452380952381
QM,NQFIX,7,8,-3.9285714285714368,-4.5357142857142874,-7.0892857142857206,-1.0839285714285718
QM,NQFIX,8,9,-5.8333333333333233,-6.9166666666666599,-10.958333333333325,-2.9208333333333281
QM,NQFIX,9,10,-3.8666666666666738,-9.6333333333333382,-12.766666666666671,-0.54666666666667307
QM,ORBFH,1,2,-0.50000000000000044,2.2500000000000075,2.5000000000000022,-0.60000000000000053
QM,ORBFH,2,3,-0.16666666666667052,-0.25000000000000577,-0.50000000000000044,-2.7666666666666617
QM,ORBFH,3,4,0.16666666666667052,0.87500000000000355,0.75000000000000622,-1.5083333333333337
QM,ORBFH,4,5,-0.50000000000000044,-0.075000000000002842,0.24999999999999467,-1.1649999999999938
QM,ORBFH,5,6,0.16666666666667052,0.033333333333340764,-0.16666666666665941,-4.2766666666666726
QM,ORBFH,6,7,-0.023809523809525945,-0.4761904761904856,-0.83333333333334147,-1.0547619047619028
QM,ORBFH,7,8,0.23214285714285854,0.51785714285714768,0.62500000000000888,-0.94107142857142723
QM,ORBFH,8,9,0.18055555555555047,-0.097222222222226318,-0.0694444444444553,-3.9208333333333401
QM,ORBFH,9,10,-0.55555555555555358,-0.82777777777777173,-1.6555555555555546,-0.81666666666666554
QM,JAC,1,2,0.50000000000000044,2.2500000000000075,2.5000000000000022,-0.99999999999998979
QM,JAC,2,3,-0.16666666666667052,0.24999999999999467,0.16666666666667052,-4.0666666666666735
QM,JAC,3,4,0.16666666666667052,0.62499999999999778,0.83333333333333037,-0.85833333333332762
QM,JAC,4,5,-0.30000000000000027,-0.12499999999999734,-0.30000000000000027,-2.3950000000000027
QM,JAC,5,6,0.13333333333332975,0.083333333333335258,0.46666666666667078,-4.3133333333333361
QM,JAC,6,7,0.095238095238103782,0.13095238095237605,0.047619047619040789,-1.2523809523809493
QM,JAC,7,8,0.071428571428566734,0.34821428571428781,0.1607142857142918,-2.3017857142857201
QM,JAC,8,9,0.055555555555553138,-0.45138888888888173,-0.87500000000000355,-2.690277777777772
QM,JAC,9,10,0.044444444444446951,-0.96111111111111258,-1.7000000000000015,-0.99222222222222767
QA,O,1,2,0,1.5000000000000013,2.0000000000000018,0.70000000000000062
QA,O,2,3,-0.33333333333332993,0.16666666666667052,-0.66666666666665986,-2.8999999999999915
QA,O,3,4,-0.16666666666667052,0.95833333333332771,1.9166666666666665,-1.7750000000000044
QA,O,4,5,0.10000000000000009,0.075000000000002842,-0.050000000000005596,-0.88500000000000245
QA,O,5,6,0.23333333333332984,0.050000000000005596,0.13333333333334085,-2.8066666666666684
QA,O,6,7,-7.2619047619047583,-5.3928571428571441,-9.1904761904761934,-11.561904761904762
QA,O,7,8,-5.0714285714285712,-7.7321428571428648,-13.267857142857142,-4.2464285714285621
QA,O,8,9,-3.7222222222222268,-2.5138888888888822,-2.430555555555558,-2.4694444444444463
QA,O,9,10,-1.5777777777777779,-3.8111111111111096,-4.74444444444444,1.0244444444444389
QA,QCL,1,2,0,1.0000000000000009,1.0000000000000009,0.9000000000000008
QA,QCL,2,3,-0.33333333333332993,0.33333333333334103,0.66666666666667096,-2.1333333333333315
QA,QCL,3,4,0.083333333333335258,0.29166666666665675,-0.16666666666667052,-0.79166666666666829
QA,QCL,4,5,0.049999999999994493,0.4750000000000032,0.70000000000000062,-0.93499999999999694
QA,QCL,5,6,0.033333333333329662,0.3166666666666651,0.30000000000000027,-1.4900000000000024
QA,QCL,6,7,-0.54761904761904123,-0.34523809523808735,-0.50000000000000044,-7.0642857142857114
QA,QCL,7,8,-17.160714285714285,-25.571428571428577,-37.749999999999993,-8.3482142857142847
QA,QCL,8,9,-1.7916666666666692,-8.4999999999999964,-10.250000000000004,-0.68194444444444891
QA,QCL,9,10,-2.8333333333333321,-5.3499999999999996,-4.299999999999998,-0.84555555555555495
QA,NQFIX,1,2,-0.50000000000000044,1.7500000000000071,1.5000000000000013,-0.8499999999999952
QA,NQFIX,2,3,-47.5,-46.25,-62.166666666666657,-33.283333333333331
QA,NQFIX,3,4,4.7499999999999982,3.0000000000000027,4.6666666666666687,3.0083333333333351
QA,NQFIX,4,5,0.8499999999999952,1.0000000000000009,-1.4000000000000012,-0.17500000000000293
QA,NQFIX,5,6,2.4000000000000021,1.9999999999999907,2.5666666666666673,0.81666666666666554
QA,NQFIX,6,7,-2.2857142857142798,-1.8571428571428572,-3.3095238095238066,-1.5595238095238106
QA,NQFIX,7,8,-0.58928571428571441,-1.4553571428571388,-3.4821428571428612,0.40535714285714342
QA,NQFIX,8,9,-1.6805555555555629,-2.4652777777777746,-1.041666666666663,1.9375000000000031
QA,NQFIX,9,10,2.3555555555555552,-0.12222222222222356,-1.8333333333333368,-0.69000000000000172
QA,ORBFH,1,2,0,1.2500000000000067,1.5000000000000013,0.60000000000000053
QA,ORBFH,2,3,0,0.5833333333333357,0.50000000000000044,-1.6333333333333311
QA,ORBFH,3,4,0,0.54166666666666252,0.50000000000000044,-1.041666666666663
QA,ORBFH,4,5,0,0.32499999999999751,0.30000000000000027,-0.68500000000000227
QA,ORBFH,5,6,0,0.38333333333333552,0.86666666666667114,-2.5900000000000034
QA,ORBFH,6,7,-0.14285714285714457,-0.22619047619047983,-0.52380952380952639,-0.44999999999999485
QA,ORBFH,7,8,-5.607142857142855,-12.794642857142858,-21.267857142857139,-4.4499999999999984
QA,ORBFH,8,9,1.8611111111111134,-1.5625,-2.9861111111111116,0.26111111111111196
QA,ORBFH,9,10,-2.0111111111111191,-11.749999999999993,-16.188888888888897,-0.67111111111111121
QA,JAC,1,2,0,2.0000000000000018,2.0000000000000018,-0.10000000000000009
QA,JAC,2,3,0,0.83333333333334147,1.0000000000000009,-1.8666666666666609
QA,JAC,3,4,0,0.29166666666665675,0.25000000000000577,-0.83333333333333037
QA,JAC,4,5,0,-0.22499999999999742,-0.85000000000000631,-0.8600000000000052
QA,JAC,5,6,0,0.43333333333333002,0.60000000000000053,-3.0233333333333334
QA,JAC,6,7,0,-0.33333333333332993,-0.57142857142856718,-0.3166666666666651
QA,JAC,7,8,-10.250000000000004,-8.9374999999999982,-10.178571428571425,-0.037500000000001421
QA,JAC,8,9,1.2500000000000067,0.65972222222222543,0.86111111111110139,-0.47361111111110521
QA,JAC,9,10,1.2000000000000011,0.37777777777777688,-0.31111111111110645,-0.048888888888898308
