cell,arm,reference,batch,category,prompt_n,arm_success,O_success,loss,recovery,both_success,both_failure,delta_rate,order_hash,nll_new_delta_n,nll_new_delta_mean,nll_new_delta_median,nll_new_delta_q25,nll_new_delta_q75,nll_new_delta_p90,nll_new_delta_max,nll_true_delta_n,nll_true_delta_mean,nll_true_delta_median,nll_true_delta_q25,nll_true_delta_q75,nll_true_delta_p90,nll_true_delta_max,margin_true_minus_new_delta_n,margin_true_minus_new_delta_mean,margin_true_minus_new_delta_median,margin_true_minus_new_delta_q25,margin_true_minus_new_delta_q75,margin_true_minus_new_delta_p90,margin_true_minus_new_delta_max
QM,QCL,O,2,rephrase,400,389,388,1,2,387,10,0.0025000000000000577,acf6a8968ec41dcbbcd16062c95602f7f7ad4b2612cd84d27328a40d03bb3e7b,400,0.0034433796680377782,0.0031119172635953873,-0.089023309759795666,0.12287599500268698,0.81086165904998875,4.7676050662994385,400,-0.44053377568721769,-0.27316856384277344,-1.1258156299591064,0.31136155128479004,1.3857669830322266,9.5424118041992188,400,-0.4439771553552555,-0.37916362285614014,-1.2817024708201643,0.48060342669487,1.6224229983985428,9.5646572019904852
QM,QCL,O,2,locality,2000,1657,1667,34,24,1633,309,-0.0050000000000000044,30b6ebdd51432bf6257597f4e190f637c7308b58669f2d2d9a057f811b79c723,2000,-0.15562481942831072,-0.082758724689483643,-0.37368893623352051,0.15160894393920898,0.42295136451721221,3.2090725898742676,2000,-0.0069863306116312741,-0.024160504341125488,-0.20466947555541992,0.14853990077972412,0.42862410545349144,11.028841495513916,2000,0.14863848881667946,0.052781343460083008,-0.18000674247741699,0.3474385142326355,0.78970770835876491,15.364814281463623
QM,NQFIX,O,2,rewrite,200,200,200,0,0,200,0,0,7c847772552a0e205ec228c158d169f6b7671906497a366d68664872a9006145,200,0.021151711749134848,0.00046243099495768547,-0.0022693882638122886,0.0046822754084132612,0.015092044556513416,3.7991659045219421,200,-0.2748339867591858,-0.18981409072875977,-1.0385012626647949,0.71140408515930176,1.8090518951415999,6.2784309387207031,200,-0.29598569850832063,-0.20978924352675676,-1.0464151534833945,0.7205148694338277,1.8027305653784413,6.2859935273882002
QM,NQFIX,O,2,rephrase,400,386,388,4,2,384,10,-0.0050000000000000044,acf6a8968ec41dcbbcd16062c95602f7f7ad4b2612cd84d27328a40d03bb3e7b,400,-0.014548232411220852,0.00022933329455554485,-0.10245922952890396,0.094214521814137697,0.6575078964233404,6.4247899055480957,400,-0.034076373428106307,0.022938013076782227,-0.73527789115905762,0.89705967903137207,1.8626107215881349,7.0872364044189453,400,-0.019528141016885457,-0.0060713291168212891,-0.85120971873402596,1.0293964564334601,2.3789196163415944,12.018825054168701
QM,NQFIX,O,2,locality,2000,1625,1667,61,19,1606,314,-0.021000000000000019,30b6ebdd51432bf6257597f4e190f637c7308b58669f2d2d9a057f811b79c723,2000,-0.15480084546946454,-0.0950775146484375,-0.4097173810005188,0.17808735370635986,0.5246928215026857,7.0216302871704102,2000,0.20689058555243536,0.032174766063690186,-0.16406983137130737,0.3001437596976757,0.840935802459718,10.085141658782959,2000,0.36169143102189993,0.12202262878417969,-0.14035946130752563,0.52532204985618591,1.338463306427002,14.629535675048828
QM,ORBFH,O,2,rewrite,200,199,200,1,0,199,0,-0.0050000000000000044,7c847772552a0e205ec228c158d169f6b7671906497a366d68664872a9006145,200,0.012876074013511242,-0.00011975271627306938,-0.0047163551207631826,0.0024050355423241854,0.013848048984073101,1.8657810688018799,200,-0.048130946159362795,-0.038547992706298828,-0.77503585815429688,0.67661952972412109,1.396115493774414,5.4516382217407227,200,-0.061007020172874037,-0.04751547786872834,-0.84966735125271953,0.69162614751257934,1.3984449302311988,5.5425109774805605
QM,ORBFH,O,2,rephrase,400,389,388,1,2,387,10,0.0025000000000000577,acf6a8968ec41dcbbcd16062c95602f7f7ad4b2612cd84d27328a40d03bb3e7b,400,-0.019479880460135063,-7.3469120252411813e-05,-0.09571567818056792,0.07409302331507206,0.38362290859222464,4.5346155166625977,400,-0.20810556426644325,-0.098387241363525391,-0.69426298141479492,0.41972291469573975,1.2628398895263673,4.7891702651977539,400,-0.18862568380630818,-0.065018177032470703,-0.75876563426572829,0.55380712589249015,1.5815530896186831,5.4189548492431641
QM,ORBFH,O,2,locality,2000,1630,1667,49,12,1618,321,-0.018500000000000072,30b6ebdd51432bf6257597f4e190f637c7308b58669f2d2d9a057f811b79c723,2000,-0.21324810092488769,-0.12867462635040283,-0.4171757698059082,0.078000187873840332,0.36314549446105959,5.1030874252319336,2000,0.10570671195373871,-0.015782833099365234,-0.17708766460418701,0.17818564176559448,0.51369738578796398,10.847025394439697,2000,0.31895481287862643,0.1123812198638916,-0.097171187400817871,0.44307535886764526,1.0207888126373303,14.184692859649658
QM,JAC,O,2,rewrite,200,199,200,1,0,199,0,-0.0050000000000000044,7c847772552a0e205ec228c158d169f6b7671906497a366d68664872a9006145,200,0.055568546281392628,-4.5407687139231712e-05,-0.0038696499250363559,0.0050998833903577179,0.025587788596749303,7.7772884368896484,200,0.003057044744491577,-0.050265312194824219,-0.83481335639953613,0.81856060028076172,2.1432083129882811,7.0977859497070312,200,-0.052511501536901053,-0.007474742888007313,-0.84970939400955103,0.81841946246640873,2.0596594477072352,7.2295207825955003
QM,JAC,O,2,rephrase,400,389,388,1,2,387,10,0.0025000000000000577,acf6a8968ec41dcbbcd16062c95602f7f7ad4b2612cd84d27328a40d03bb3e7b,400,0.0091161998697998573,-0.00061409978661686182,-0.13580067083239555,0.13491161726415157,0.62171310186386153,11.315582752227783,400,-0.33769510716199874,-0.19717258214950562,-1.082118034362793,0.54753363132476807,1.8634653091430664,9.8287687301635742,400,-0.34681130703179863,-0.16568183898925781,-1.0080728433094919,0.66425458714365959,2.0679261576384311,5.9283988792449236
QM,JAC,O,2,locality,2000,1616,1667,73,22,1594,311,-0.025499999999999967,30b6ebdd51432bf6257597f4e190f637c7308b58669f2d2d9a057f811b79c723,2000,-0.48138602274411824,-0.28382420539855957,-0.84076714515686035,0.076149106025695801,0.46767997741699241,5.3698348999023438,2000,0.098079952253494418,-0.01922917366027832,-0.28255975246429443,0.29870438575744629,0.82492618560791031,12.206582903862,2000,0.57946597499761265,0.26086997985839844,-0.12680888175964355,0.86403417587280273,1.8600361824035652,17.929835319519043
QM,QCL,O,3,rewrite,300,298,299,1,0,298,1,-0.0033333333333334103,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,300,0.0258479785737048,0.00018650441052159294,-0.0039847986772656441,0.0083801599685102701,0.026583842188119905,4.8800315856933594,300,-0.12122228217932085,-0.15643596649169922,-1.0793349742889404,0.88922524452209473,2.5122112274169948,9.0021257400512695,300,-0.14707026075302565,-0.16941030090674758,-1.1841104314662516,0.89489293325459585,2.5561070390045662,9.9925369732663967
QM,QCL,O,3,rephrase,600,584,582,3,5,579,13,0.0033333333333334103,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,600,0.073822379552748313,0.0082593560218811035,-0.055049097165465355,0.2277502715587616,0.90404632091522452,7.2274658679962158,600,-0.5079675366232792,-0.36704778671264648,-1.5574164390563965,0.56266641616821289,2.0589771747589118,7.2996959686279297,600,-0.5817899161760276,-0.50815340876579285,-1.7037294805049896,0.59902830608189106,2.2464430600404741,10.598743915557861
QM,QCL,O,3,locality,3000,2433,2425,70,78,2355,497,0.002666666666666706,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3000,-0.19337739557196618,-0.11118078231811523,-0.59709513187408447,0.27090573310852051,0.73788609504699654,5.4566316604614258,3000,-0.062273403095391887,-0.028030484914779663,-0.33907663822174072,0.25760889053344727,0.67888717651367181,7.7997226715087891,3000,0.13110399247657431,0.071845650672912598,-0.34057319164276123,0.55592930316925049,1.256262673437595,8.2307357788085938
QM,NQFIX,O,3,rewrite,300,298,299,1,0,298,1,-0.0033333333333334103,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,300,0.05443957227820647,0.0013845579233020544,-0.0028873026603832841,0.010578462210105499,0.044086098670959507,5.065903902053833,300,-0.5428617615702872,-0.5027308464050293,-1.7603108882904053,0.61796116828918457,2.2123562812805186,8.2924318313598633,300,-0.59730133384849371,-0.57368259690701962,-1.8252619542181492,0.59666288041626103,2.2538761651405368,8.3973409568425268
QM,NQFIX,O,3,rephrase,600,586,582,3,7,579,11,0.0066666666666667096,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,600,-0.017399652570187149,0.0013974560715723783,-0.13571497052907944,0.17248320952057838,0.87311782836914098,7.5545592308044434,600,-0.13551130440784617,-0.0030312538146972656,-1.0848021507263184,1.0508456230163574,2.2384374618530276,9.6044807434082031,600,-0.11811165183765904,0.0026192963123321533,-1.3697852790355682,1.2363799419254065,2.7464758432935938,11.372130841016769
QM,NQFIX,O,3,locality,3000,2337,2425,145,57,2280,518,-0.029333333333333322,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3000,-0.26470326786043974,-0.15901422500610352,-0.73913764953613281,0.27625036239624023,0.84835186004638652,12.305572509765625,3000,0.32122693192182727,0.09938579797744751,-0.24538695812225342,0.5813305675983429,1.5104009151458726,13.252662658691406,3000,0.58593019978226701,0.25059330463409424,-0.21310219168663025,0.96928935497999191,2.3444688320159908,17.214733466506004
QM,ORBFH,O,3,rewrite,300,298,299,1,0,298,1,-0.0033333333333334103,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,300,0.01488547842817449,0.00010198200470767915,-0.0053175137145444751,0.0042859098903136328,0.016657679155468945,3.5111212730407715,300,0.024668019159386555,0.010978630743920803,-0.95559978485107422,0.98261857032775879,2.1701173782348646,6.5362796783447266,300,0.0097825407312120659,-0.029401261825114489,-0.98411866144306259,0.97515277884667739,2.1839236513711522,6.5373086626641452
QM,ORBFH,O,3,rephrase,600,582,582,5,5,577,13,0,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,600,-0.0015703551273478903,1.8535119124862831e-05,-0.090689129196107388,0.11871763854287565,0.75560356378555327,6.4121290445327759,600,-0.1942904302260528,-0.16974639892578125,-1.0285611152648926,0.65213334560394287,2.020840930938721,8.5097942352294922,600,-0.19272007509870492,-0.17041108757257462,-1.1998164812102914,0.74134731921367347,2.5397909283638018,9.8738055229187012
QM,ORBFH,O,3,locality,3000,2362,2425,105,42,2320,533,-0.021000000000000019,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3000,-0.29625122651541219,-0.19693374633789062,-0.66914939880371094,0.16031694412231445,0.62650160789489717,6.362628698348999,3000,0.083485756228677932,-0.0063271145336329937,-0.28234446048736572,0.3269544243812561,0.88306484222412052,7.9249534606933594,3000,0.37973698274409012,0.19944250583648682,-0.21117174625396729,0.74098435044288635,1.6975832581520072,9.320194810628891
QM,JAC,O,3,rewrite,300,298,299,1,0,298,1,-0.0033333333333334103,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,300,0.050368385787369331,0.00039395032217726111,-0.0038569929893128574,0.0073876010719686747,0.03850693409331149,8.6813945770263672,300,-0.071668375739827747,-0.057835102081298828,-1.2338639497756958,1.190147876739502,2.6193431854248059,8.5937404632568359,300,-0.12203676152719709,-0.074705075530800968,-1.351659030187875,1.1949112507718382,2.5225372792221648,8.8085013473173603
QM,JAC,O,3,rephrase,600,585,582,3,6,579,12,0.0050000000000000044,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,600,-0.0013774644473657342,0.0010300659341737628,-0.15319119393825531,0.1680762767791748,0.79187541995197597,13.69421374797821,600,-0.40929322595397633,-0.28328204154968262,-1.4367760419845581,0.88739311695098877,1.9808718681335451,10.567020416259766,600,-0.40791576150661057,-0.28340784274041653,-1.5555079495534301,1.014100655913353,2.3641983903944492,8.5377057902514935
QM,JAC,O,3,locality,3000,2302,2425,186,63,2239,512,-0.041000000000000036,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3000,-0.70191566395315264,-0.47200226783752441,-1.355597972869873,0.10429996252059937,0.77288799285888665,8.0279221534729004,3000,0.15086191599660864,0.010423928499221802,-0.41592037677764893,0.56920719146728516,1.4518543958663934,11.881220102310181,3000,0.85277757994976122,0.4607384204864502,-0.18988507986068726,1.5086755752563477,3.1589798703789707,16.012266397476196
QM,QCL,O,4,rewrite,400,398,398,0,0,398,2,0,e954118a9a97d7273772a5ce2713b9e575c001fd2659b91973a0ef8d7bfb46ce,400,-0.010265945836345054,-0.00014659819134976715,-0.0080680873215897009,0.00690745550673455,0.026398896425962451,3.9524798393249512,400,0.12462764495983719,0.065043926239013672,-1.1108005698770285,1.4791443347930908,2.8656121253967286,9.0990428924560547,400,0.13489359079618224,0.066313748713582754,-1.1413376564159989,1.4974408909038175,2.9405856499302905,9.1018130386946723
QM,QCL,O,4,rephrase,800,780,786,9,3,777,11,-0.0075000000000000622,27baf8ae6a8b697ad4774527a24dbb86e4ae62c193911e0cec9958a836967012,800,0.0024546785826396445,0.0011116170353488997,-0.15613223565742373,0.20917586237192154,0.88731220811605549,7.63336181640625,800,-0.38766099210828542,-0.33260726928710938,-1.6215324401855469,0.79878401756286621,2.5896344184875497,7.9949254989624023,800,-0.39011567069092506,-0.40041397139430046,-1.7371789361350238,1.0053504249081016,2.8728486387059098,8.6224514245986938
QM,QCL,O,4,locality,4000,3180,3181,106,105,3075,714,-0.00024999999999997247,07a7e22b335fdb3a05f20556e1fa5ffa3d48c3bbfab8ec580bd0438a582a4d92,4000,-0.12634346159484994,-0.1056513786315918,-0.62846541404724121,0.38353109359741211,1.0259484767913816,8.6107826232910156,4000,-0.075454870434710761,-0.038815736770629883,-0.42536160349845886,0.31986499577760696,0.88025212287902832,7.010814905166626,4000,0.050888591160139184,0.059281826019287109,-0.48090696334838867,0.62142133712768555,1.3751282215118408,9.474398136138916
QM,NQFIX,O,4,rewrite,400,398,398,0,0,398,2,0,e954118a9a97d7273772a5ce2713b9e575c001fd2659b91973a0ef8d7bfb46ce,400,0.016569283173521399,0.00056975614279508591,-0.0070087782805785537,0.010584581097646151,0.047705367120215669,7.0360198616981506,400,-0.33400458589196202,-0.42026996612548828,-2.1396279335021973,1.2781286239624023,3.6262815952301031,7.6694517135620117,400,-0.35057386906548343,-0.4569847306702286,-2.1751902971882373,1.418733704922488,3.832667910959572,7.7534562211221782
QM,NQFIX,O,4,rephrase,800,784,786,7,5,779,9,-0.0025000000000000577,27baf8ae6a8b697ad4774527a24dbb86e4ae62c193911e0cec9958a836967012,800,-0.15187404092473117,-0.0022617765207542107,-0.22715546749532223,0.15417342813452706,0.76192269846797012,7.0675830841064453,800,0.0080898912996053701,0.05605316162109375,-1.2388095855712891,1.4048311710357666,3.0704110145568855,10.024129867553711,800,0.15996393222433652,0.13770940899848938,-1.3262020703405142,1.8915686309337616,3.7159317051991843,12.369992971420288
QM,NQFIX,O,4,locality,4000,3040,3181,241,100,2940,719,-0.035250000000000004,07a7e22b335fdb3a05f20556e1fa5ffa3d48c3bbfab8ec580bd0438a582a4d92,4000,-0.22796535314388894,-0.15267658233642578,-0.83986830711364746,0.43827271461486816,1.122266101837158,12.151185035705566,4000,0.30418325054110029,0.10356783866882324,-0.35233849287033081,0.70768868923187256,1.8032971858978268,14.86329197883606,4000,0.53214860368498917,0.26667682081460953,-0.38780301809310913,1.1394030153751373,2.4817013740539537,16.093638896942139
QM,ORBFH,O,4,rewrite,400,398,398,0,0,398,2,0,e954118a9a97d7273772a5ce2713b9e575c001fd2659b91973a0ef8d7bfb46ce,400,0.0096876335947126795,-0.00011053474736399949,-0.0071669192620902322,0.0036826854920946062,0.022965855058282619,4.6957230567932129,400,0.13202011078596115,0.095322608947753906,-1.1497344970703125,1.2838711738586426,3.037144279479981,9.0906887054443359,400,0.12233247719124847,0.092046249192208052,-1.1858517155051231,1.2859628758742474,3.0379890151321893,9.2310119308531284
QM,ORBFH,O,4,rephrase,800,783,786,7,4,779,10,-0.0037500000000000311,27baf8ae6a8b697ad4774527a24dbb86e4ae62c193911e0cec9958a836967012,800,0.021061112005215817,-0.00061620329506695271,-0.16399033580091782,0.14556328422622755,0.89604480266571196,9.0493385195732117,800,-0.10723899804055691,-0.11555051803588867,-1.287328839302063,0.99667084217071533,2.6459800958633437,11.369086265563965,800,-0.12830011004577271,-0.14628954231739044,-1.392952635884285,1.1555373668670654,2.9333799213171008,11.754417650401592
QM,ORBFH,O,4,locality,4000,3089,3181,168,76,3013,743,-0.02300000000000002,07a7e22b335fdb3a05f20556e1fa5ffa3d48c3bbfab8ec580bd0438a582a4d92,4000,-0.30044798201481171,-0.23127880692481995,-0.77051234245300293,0.24823415279388428,0.82278275489807129,7.4753620624542236,4000,0.068365404351032333,-0.0079162120819091797,-0.3517155647277832,0.41319131851196289,1.0379848718643188,11.55745792388916,4000,0.36881338636584404,0.2176976203918457,-0.31629274785518646,0.8526698499917984,1.8985001564025878,13.386302784085274
QM,JAC,O,4,rewrite,400,398,398,0,0,398,2,0,e954118a9a97d7273772a5ce2713b9e575c001fd2659b91973a0ef8d7bfb46ce,400,0.021424050852001528,-0.00011132011422887444,-0.0077718457032460719,0.0061252242885529995,0.035263175796717408,9.5051836967468262,400,0.16966048330068589,0.12465047836303711,-1.273423433303833,1.7441995143890381,3.4827321052551272,9.2322759628295898,400,0.14823643244868434,0.12971826526336372,-1.3461010359460488,1.7848545662127435,3.4803464885219002,9.2611770732328296
QM,JAC,O,4,rephrase,800,785,786,6,5,780,9,-0.0012500000000000844,27baf8ae6a8b697ad4774527a24dbb86e4ae62c193911e0cec9958a836967012,800,-0.048146661779933313,-0.00084148062160238624,-0.22940093651413918,0.15277835726737976,0.88575035110116007,12.086758613586426,800,-0.20413978300988675,-0.18327546119689941,-1.4928817749023438,1.060233473777771,2.8237002372741706,12.431108474731445,800,-0.15599312122995343,-0.14902186393737793,-1.6604394785827026,1.3503826900850981,3.1259289264678958,12.695568230235949
QM,JAC,O,4,locality,4000,3035,3181,251,105,2930,714,-0.036499999999999977,07a7e22b335fdb3a05f20556e1fa5ffa3d48c3bbfab8ec580bd0438a582a4d92,4000,-0.6373157113898924,-0.46091723442077637,-1.3513270616531372,0.22350072860717773,0.98602027893066391,9.8414057493209839,4000,0.10642858913075179,-0.0037875771522521973,-0.52927929162979126,0.60697747766971588,1.5319380849599837,10.627838850021362,4000,0.74374430052064422,0.45084927976131439,-0.30518156290054321,1.5275177955627441,3.0675922155380237,16.058287620544434
QM,QCL,O,5,rewrite,500,496,496,0,0,496,4,0,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,-0.0011867576638687751,-0.00026024630642496049,-0.0086747512032161467,0.0069981812848709524,0.036558996513485917,3.7674627304077148,500,0.32425011834502221,0.20021533966064453,-1.0975477695465088,1.8413388729095459,3.5013522148132337,9.8548879623413086,500,0.32543687600889099,0.16448177117854357,-1.1542938239872456,1.8463574157067342,3.5499972297810025,9.8588797090342268
QM,QCL,O,5,rephrase,1000,976,982,10,4,972,14,-0.0060000000000000053,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,-0.02294587860755928,0.00066715636057779193,-0.19237843947485089,0.20028005540370941,1.105746161937714,9.2450591921806335,1000,-0.2004612382799387,-0.22759771347045898,-1.4900522232055664,1.1381681561470032,2.8773745536804207,8.4117898941040039,1000,-0.17751535967237941,-0.28118085954338312,-1.7723097219131887,1.3621004784945399,3.2023703917860988,15.005511086434126
QM,QCL,O,5,locality,5000,3927,3927,177,177,3750,896,0,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,-0.10207902732755755,-0.098053932189941406,-0.67879033088684082,0.49318349361419678,1.2138319969177249,7.800046443939209,5000,-0.054675809254311022,-0.044010162353515625,-0.47664076089859009,0.39875641465187073,1.0540893554687505,7.8338878154754639,5000,0.047403218073246538,0.040914773941040039,-0.58202242851257324,0.73787789046764374,1.6452950954437258,8.4296104907989502
QM,NQFIX,O,5,rewrite,500,496,496,0,0,496,4,0,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,0.013604448292084272,0.0011766670504584908,-0.0099122073734179139,0.01490583666600287,0.074406486097723282,5.2388874292373657,500,-0.38573033428192138,-0.50891757011413574,-2.3203554153442383,1.3222947120666504,4.2008232593536414,9.6094455718994141,500,-0.39933478257400568,-0.46396298112813383,-2.3725929547217675,1.4643909346777946,4.3686700794263746,9.6283140944433399
QM,NQFIX,O,5,rephrase,1000,980,982,4,2,978,16,-0.0020000000000000018,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,-0.18488088012337175,-0.0037156497128307819,-0.34142914414405823,0.14619794487953186,0.91359169483184832,7.8365308046340942,1000,0.084671697497367859,0.19365835189819336,-1.4198780059814453,1.6155304908752441,3.5840260505676271,12.004856109619141,1000,0.26955257762073959,0.23892225325107574,-1.474308580160141,2.1172902509570122,4.4021051377058038,14.327130483230576
QM,NQFIX,O,5,locality,5000,3741,3927,328,142,3599,931,-0.037200000000000011,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,-0.27493343848204238,-0.21443098783493042,-1.0006856918334961,0.51002848148345947,1.3907097697257997,10.291365623474121,5000,0.35212606923095879,0.15042974054813385,-0.37464791536331177,0.88438275456428528,2.1280342578887947,15.275509834289551,5000,0.62705950771300123,0.35500860214233398,-0.39815783500671387,1.3896305561065674,2.8518434524536134,16.007973490632139
QM,ORBFH,O,5,rewrite,500,495,496,1,0,495,4,-0.0020000000000000018,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,-0.0031791567303880585,-0.00013710540952160954,-0.009447764721699059,0.0056876797170843929,0.028493617227650262,4.2031302452087402,500,0.18898829579353332,0.16589069366455078,-1.215864896774292,1.4715571403503418,3.4214277267456068,10.680150032043457,500,0.19216745252392139,0.17135685007087886,-1.2640774545143358,1.4819977702572942,3.4261038690048737,10.699818205379415
QM,ORBFH,O,5,rephrase,1000,978,982,8,4,974,14,-0.0040000000000000036,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,-0.062740171050432766,-0.0023563145659863949,-0.23806156296632253,0.11391931772232056,0.88824272006750105,8.7949922680854797,1000,0.029665645956993104,-0.099138259887695312,-1.2310054302215576,1.2343697547912598,2.8280652999877929,10.893664360046387,1000,0.092405817007425867,-0.015725702047348022,-1.3510809727013111,1.5681793466210365,3.2611436724662788,11.140660581178963
QM,ORBFH,O,5,locality,5000,3803,3927,253,129,3674,944,-0.024799999999999933,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,-0.30041761804115957,-0.23110198974609375,-0.92446804046630859,0.32447576522827148,1.0301461219787598,6.0595073699951172,5000,0.11784203556198626,0.01177448034286499,-0.4068220853805542,0.52235746383666992,1.324577069282532,9.3993587493896484,5000,0.41825965360314588,0.25646376609802246,-0.36301523447036743,1.0875262320041656,2.251911330223086,12.143103957176208
QM,JAC,O,5,rewrite,500,496,496,0,0,496,4,0,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,0.0070176935428389701,-0.00021066261979285628,-0.010592184029519558,0.0089611620642244816,0.038331172615289705,8.635108470916748,500,0.28830812335014344,0.22110271453857422,-1.4502594470977783,1.8861083984375,3.8129187583923345,9.1483545303344727,500,0.28129042980730445,0.2148202234384371,-1.4936718293756712,1.9023621026426554,3.8478369960561398,9.2612643068423495
QM,JAC,O,5,rephrase,1000,980,982,7,5,975,13,-0.0020000000000000018,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,-0.08821851196315765,-0.0026208329945802689,-0.27314339391887188,0.12161895260214806,0.87857208196073788,11.890802621841431,1000,-0.0049851009845733639,-0.010293006896972656,-1.4709839820861816,1.4225594997406006,3.2126327514648443,12.847620010375977,1000,0.083233410978584291,0.076149189844727516,-1.5442112982273102,1.7350873326649889,3.7383020953275263,16.232704654335976
QM,JAC,O,5,locality,5000,3674,3927,416,163,3511,910,-0.050599999999999978,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,-0.65416503162656447,-0.51855373382568359,-1.5158655643463135,0.32956886291503906,1.2441720485687262,10.129616022109985,5000,0.17637395051717758,0.02048337459564209,-0.62355843186378479,0.80276072025299072,1.9811220169067383,13.09050577878952,5000,0.830538982143742,0.52088295761495829,-0.41993606090545654,1.7458048593252897,3.531001639366151,19.150293707847595
QM,QCL,O,6,rewrite,600,596,596,0,0,596,4,0,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,0.007581340132407301,-0.0004164248239248991,-0.0092600842763204128,0.0072038739454001188,0.052918495610356352,3.9659566879272461,600,0.33312738164017597,0.31389522552490234,-1.1465458869934082,2.0358908176422119,3.8336789131164553,9.3102664947509766,600,0.32554604150776867,0.29455265402793884,-1.2205849925521761,2.1267717154696584,3.8610188151928018,9.3135823995107785
QM,QCL,O,6,rephrase,1200,1169,1176,13,6,1163,18,-0.005833333333333357,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,-0.028969538448207002,-0.00014000176452100277,-0.20389980636537075,0.18909808155149221,1.1293602228164674,8.9248528480529785,1200,-0.20975408398856718,-0.15278565883636475,-1.6300375461578369,1.1563661098480225,2.8386420488357564,11.049928665161133,1200,-0.18078454554036019,-0.23698866367340088,-1.7735924292355776,1.447231185153214,3.2207528188824659,12.154622197151184
QM,QCL,O,6,locality,6000,4511,4539,279,251,4260,1210,-0.0046666666666665968,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,-0.1111788092657589,-0.12532949447631836,-0.83947277069091797,0.61312401294708252,1.5069717586040503,8.280421257019043,6000,-0.037042233094679737,-0.039261102676391602,-0.57204931974411011,0.54516555368900299,1.3910666465759283,9.4408578872680664,6000,0.07413657617107916,0.091082096099853516,-0.75646060705184937,0.9261624813079834,2.0156221389770512,10.199583411216736
QM,NQFIX,O,6,rewrite,600,594,596,2,0,594,4,-0.0033333333333332993,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,0.11884635184325967,0.0022039388422854245,-0.0093448546394938603,0.022518676414620131,0.12974351831944664,12.00111498683691,600,-0.44090265552202862,-0.52032136917114258,-2.4586305618286133,1.5531748533248901,4.0505683898925788,15.277868270874023,600,-0.55974900736528832,-0.54575364198535681,-2.6759365918987896,1.5910212260787375,4.089175863564015,15.309651638788637
QM,NQFIX,O,6,rephrase,1200,1162,1176,21,7,1155,17,-0.011666666666666603,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,0.15187874164107826,-0.0014370472636073828,-0.30370247550308704,0.25166292488574982,1.8373975813388825,20.731120672076941,1200,0.17983190114299455,0.38362354040145874,-1.74858558177948,2.0455253124237061,4.2696060657501285,14.651952743530273,1200,0.027953159501916312,0.35796651244163513,-2.0310908164829016,2.4691962506622076,5.1168682666495489,16.748142266238574
