W_sha256,active,alias,arm,batch,case_id,controller_change_count,frozen_row_weight,source_N0_scale,source_active_rule
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,13772,0,0.020566838655871608,4.86219596862793,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,8792,0,0.017375733568196675,5.755152702331543,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,3495,0,0.020514863247092372,4.874514579772949,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,10900,0,0.017822505975460774,5.6108832359313965,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,1166,0,0.0175627926919959,5.693855285644531,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,20097,0,0.016635692833923247,6.011171340942383,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,4386,0,0.017197795659892767,5.814698696136475,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,5300,0,0.020955466017484006,4.772024631500244,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,9056,0,0.01783985176557497,5.6054277420043945,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,8837,0,0.020680762949464592,4.835411548614502,scale > 0; no floor
