alias,case_index,depth,eff_margin,eff_nll_new,gen_margin_mean,gen_nll_new_max,gen_nll_new_mean,request_index,request_sha256,target_nll_ge_0_05,terminal_full_six_target_new_nll
llama3-8b-inst,10,IL1,13.61737060546875,0.00762939453125,10.423828125,0.40625,0.388671875,0,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c,False,0.01343314629048109
llama3-8b-inst,10,IL1,13.682708740234375,0.004791259765625,13.1727294921875,0.04833984375,0.0460205078125,1,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92,False,0.007991643622517586
llama3-8b-inst,10,IL1,10.3203125,0.2421875,7.43359375,0.6875,0.62890625,2,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7,True,0.25246375799179077
llama3-8b-inst,10,IL1,18.245758056640625,0.004241943359375,20.6131591796875,0.01312255859375,0.0118408203125,3,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff,False,0.012641362845897675
llama3-8b-inst,10,IL1,11.7242431640625,0.0257568359375,6.02734375,1.3046875,1.03515625,4,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328,False,0.021890129894018173
llama3-8b-inst,10,IL1,9.13671875,0.05078125,7.401580810546875,0.28515625,0.145294189453125,5,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2,False,0.021802259609103203
llama3-8b-inst,10,IL1,11.9083251953125,0.0291748046875,4.875,7.03125,3.8125,6,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43,False,0.03685596585273743
llama3-8b-inst,10,IL1,17.73870849609375,0.01129150390625,13.3258056640625,0.7421875,0.3929443359375,7,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,False,0.021954264491796494
llama3-8b-inst,10,IL1,10.42462158203125,0.01287841796875,7.05303955078125,0.63671875,0.32196044921875,8,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f,False,0.014732587151229382
llama3-8b-inst,10,IL1,11.98675537109375,0.01324462890625,8.32421875,2.671875,1.67578125,9,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049,False,0.02690291777253151
llama3-8b-inst,1,IL3-FULL,16.496749877929688,0.0032501220703125,9.322265625,9.1875,4.958984375,0,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,False,0.005298706702888012
llama3-8b-inst,1,IL3-FULL,14.05865478515625,0.00384521484375,12.6368408203125,0.02001953125,0.0194091796875,1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,False,0.008739819750189781
llama3-8b-inst,1,IL3-FULL,16.9925537109375,0.0074462890625,11.8936767578125,2.65625,1.3563232421875,2,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d,False,0.007627853192389011
