contrast,before,after,batch,population,metric,group,prompt_denominator,request_denominator,before_numerator,after_numerator,lost,gained,retained,failed_both,delta_numerator,delta_pp,conditional_loss_rate,conditional_gain_rate,before_ties,after_ties,order_sha256,transition_sha256,new_strict_delta_numerator,true_strict_delta_numerator,new_nll_delta_n,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_q25,new_nll_delta_q75,new_nll_delta_iqr,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_n,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_q25,true_nll_delta_q75,true_nll_delta_iqr,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_n,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_q25,desired_margin_delta_q75,desired_margin_delta_iqr,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,cohort_batch
AT_WRITE_TO_SUFFIX,FULL8,FULL8,55,suffix,NS,ALL,5000,500,3598,3590,78,70,3520,1332,-8,-0.16,0.0216787103946637,0.04992867332382311,0,0,3888cf778c56fc9e67dbb8321aff30a83076c58fd78e90e9d007d7e043109456,bae8181a7d942da5a16768b8bd6f019a2db6998e14618a64ea254d0a057a6a6c,1,-3,5000,-0.01521076885961229,0.0,-0.20867419242858887,0.15515434741973877,0.36382853984832764,0.4853368759155274,0.7520503282547015,1.4630584812164316,-4.793975353240967,11.541926383972168,5000,0.033453554202243684,0.0,-0.15014243125915527,0.17561982572078705,0.3257622569799423,0.5495752811431885,0.8902440071105958,1.6696925258636484,-4.120753288269043,13.67917025089264,5000,-0.048664323061855974,0.0,-0.26611506938934326,0.18252158164978027,0.44863665103912354,0.5684967041015626,0.9139913320541383,1.5612522768974348,-8.242299318313599,4.981785535812378,
AT_WRITE_TO_SUFFIX,FULL8,FULL8,55,suffix,NS,ACTIVE_TARGET,4990,499,3590,3582,78,70,3512,1330,-8,-0.16032064128256512,0.021727019498607242,0.05,0,0,14c29f67ddea9384cef0334864f7906d4ffb3138d769f5a1eae5b7db4cd66cd3,9f597a7c7c7afed72ed56f4df453f32c44e376917bbfae14a583a9f752d99399,1,-2,4990,-0.01833834807498834,0.0,-0.20879769325256348,0.1542353630065918,0.3630330562591553,0.4826131820678711,0.73950731754303,1.4353501558303832,-4.793975353240967,8.84121584892273,4990,0.030246230333909125,0.0,-0.15037846565246582,0.17498791217803955,0.32536637783050537,0.5472697257995608,0.886348915100098,1.6673648443818083,-4.120753288269043,13.67917025089264,4990,-0.04858457840889747,0.0,-0.26589900255203247,0.18239140510559082,0.4482904076576233,0.5682366132736207,0.9134088933467868,1.5633257317542961,-8.242299318313599,4.981785535812378,
AT_WRITE_TO_SUFFIX,FULL8,FULL8,55,suffix,NS,SUPERSEDED,10,1,8,8,0,0,8,2,0,0.0,0.0,0.0,0,0,4c92c36935f7e06b2d99740b10544efaf8efd1872aac68c301ffdad0d86cc14d,78e82155561f0cd0285dae72518457500740e6a62f6f0268294df4a7ed0782a4,0,-1,10,1.5454512596130372,0.6533761024475098,-0.013024210929870605,0.8789815902709961,0.8920058012008667,2.522003364562985,7.031964874267567,10.639934082031251,-0.3948678970336914,11.541926383972168,10,1.6339081645011901,0.24523258209228516,0.0441836416721344,0.9728055000305176,0.9286218583583832,2.478861331939693,7.941639184951769,12.311861467361451,-0.3604860305786133,13.404417037963867,10,-0.08845690488815308,-0.08648490905761719,-0.2833242416381836,0.20958900451660156,0.49291324615478516,0.6420773506164549,0.9061393260955805,1.1173889064788818,-1.8624906539916992,1.170201301574707,
AT_WRITE_TO_SUFFIX,FULL8,FULL8,55,suffix,NS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,55,suffix,NS,ALL,1000,100,709,710,20,21,689,270,1,0.1,0.028208744710860368,0.07216494845360824,0,0,a75f459260d92004515cf2573e74e6852bb290b05ea8fd488ae685c0a086cc96,77612cc4b67fff3e7654d263f524a3195d2f3517c83b4b59e960a51ddc698b3e,1,2,1000,-0.04178296557895374,-0.043844372034072876,-0.4088099002838135,0.3145573139190674,0.7233672142028809,0.736877465248108,1.098222303390503,2.1517344856262204,-4.793975353240967,3.292799949645996,1000,0.009186044678092004,0.006336212158203125,-0.3569290041923523,0.3287043571472168,0.6856333613395691,0.8232228755950928,1.242717784643173,1.8978997790813443,-4.120753288269043,4.344275712966919,1000,-0.05096901025704574,-0.015490055084228516,-0.5205334424972534,0.42677341401576996,0.9473068565130234,0.9667624711990357,1.3205524206161499,2.3102317641675465,-3.175459861755371,4.981785535812378,51
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,55,suffix,NS,ALL,1000,100,729,723,23,17,706,254,-6,-0.6,0.03155006858710562,0.06273062730627306,0,0,88ba3c689f3d6a35ab80cc7b9300205f6a6d1206dd54418e5ec38a0336879278,44737939aebda0dd414ac3ae2c058c75a4c5b578f5ef8ccc1cf9648114a71c40,-3,1,1000,-0.0468296836388763,-0.020862102508544922,-0.3401108980178833,0.24853718280792236,0.5886480808258057,0.5583203315734864,0.7998592615127563,1.4680225229263297,-3.397101402282715,4.238969802856445,1000,0.060550244349986314,0.017980074509978294,-0.22891423106193542,0.29095375537872314,0.5198679864406586,0.736223554611206,1.1100582122802733,1.8674876070022572,-1.6979589462280273,8.981608390808105,1000,-0.10737992798886262,-0.02857828140258789,-0.44809872657060623,0.29814839363098145,0.7462471202015877,0.6851388931274415,0.9952553749084472,1.4385315823554992,-5.074456214904785,3.792994976043701,52
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,55,suffix,NS,ALL,1000,100,682,683,19,20,663,298,1,0.1,0.02785923753665689,0.06289308176100629,0,0,446c7e39555f018d2da9397935e3c5b66c799af6006d56a66d76733a1136b493,180264153a3801e586336c3601875f96b79d3967cbe1277158f0a42892d919cd,3,-8,1000,0.01355473218736006,-0.00022131801233626902,-0.24859857559204102,0.24747037887573242,0.49606895446777344,0.5714738845825197,0.860852420330047,1.4692592167854304,-4.312622115015984,11.541926383972168,1000,0.05925425327196717,0.011136382818222046,-0.23859727382659912,0.2744028568267822,0.5130001306533813,0.6740760803222656,0.9741995811462402,1.6371588706970215,-2.2170963287353516,13.404417037963867,1000,-0.04569952108460711,-0.02383524179458618,-0.3406583070755005,0.3018055558204651,0.6424638628959656,0.655017638206482,0.9212071061134338,1.5207374310493467,-8.242299318313599,3.2123031616210938,53
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,55,suffix,NS,ALL,1000,100,736,732,16,12,720,252,-4,-0.4,0.021739130434782608,0.045454545454545456,0,0,04f0fc6cc56c4906f43c0907eb00c1ee21d7fec182833d05ca03557c7a373e11,a7bb62b3258aa5103020fb7d92273fbc44272552ca6e3278149bda24ba4c118e,0,2,1000,-0.000995927267591469,-0.011464357376098633,-0.20303988456726074,0.17203974723815918,0.3750796318054199,0.39405689239501956,0.5607661247253415,1.0361288166046143,-1.789076805114746,5.56331729888916,1000,0.038277228711172936,0.011383771896362305,-0.14610105752944946,0.17335903644561768,0.31946009397506714,0.42247096300125125,0.5912335276603697,1.0785196900367735,-1.8335614204406738,13.67917025089264,1000,-0.03927315597876441,-0.024984031915664673,-0.2543044090270996,0.18258655071258545,0.43689095973968506,0.46891002655029307,0.7047676742076872,1.2605281424522394,-8.115852952003479,2.0185088515281677,54
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,55,suffix,NS,ALL,1000,100,742,742,0,0,742,258,0,0.0,0.0,0.0,0,0,e43c12463676a0d861f7236688276f03651f8453e917aad17e8af4c022aa6571,62000c23a4f7ddd946764f7deb61a0da38803ffb7ca3fb45aa0aa37733b611ee,0,0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,1000,1000,1000,999,1,0,999,0,-1,-0.1,0.001,,0,0,3d8441c97974f7cd040c389398d91e2eb5ac18fab77a8c2eb4529838716fd31c,ddae6d7d9e84ac5d55aea55bbf77618c5158c354c39c732ad267507b522ee49a,-2,0,1000,0.019589493769896764,5.573441740125418e-05,-5.5566109949722886e-05,0.0006725679559167475,0.0007281340658664703,0.0021250996971502903,0.0043162645306438156,0.01871644251979887,-0.04360773414373398,13.649482694454491,1000,-0.1437589554786682,-0.03373098373413086,-0.37073612213134766,0.14543557167053223,0.5161716938018799,0.4797033309936525,0.7376401901245108,1.2728091049194332,-5.798980712890625,2.3553218841552734,1000,-0.16334844924856498,-0.03709774438175373,-0.37351257039699703,0.14279571368024335,0.5163082840772404,0.4768255949951709,0.7371919607277956,1.2732746259262782,-12.825538602657616,2.3556689917459153,
AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ACTIVE_TARGET,994,994,994,994,0,0,994,0,0,0.0,0.0,,0,0,167c89fb129b9e7a1bc92c7032192ddceea9baa697f6400112111500ddda3e92,667b6cfadbf78e285b895006ac276962b2c148d5d5e549b8e8eef20fea167087,-1,0,994,0.005850275147774484,5.573441740125418e-05,-5.493289063451812e-05,0.0006704446641379036,0.0007253775547724217,0.002075860742479565,0.004141026537399733,0.016683132168836774,-0.04360773414373398,4.198022426106036,994,-0.14120556123299857,-0.034847259521484375,-0.3702206611633301,0.14421558380126953,0.5144362449645996,0.47460184097290065,0.7258687973022457,1.2753272628784154,-5.798980712890625,2.3553218841552734,994,-0.14705583638077308,-0.03709774438175373,-0.3711297787958756,0.14186429631445208,0.5129940751103277,0.4749371822224932,0.7329461014131079,1.2757567123649616,-9.99700313899666,2.3556689917459153,
AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,SUPERSEDED,6,6,6,5,1,0,5,0,-1,-16.666666666666668,0.16666666666666666,,0,0,da4c13757b947da5ff7515fea41b79dd7912a4dccc6141faede57a69bf6586f8,9ef41b3e747d60cc12583899e0d7091c702bd4fdd21c6e6055543e999226069a,-1,0,6,2.2957200455014877,0.0011581219387153396,-0.00010340805147279752,0.09277018753346056,0.09287359558493335,6.88620229694061,10.26784249569755,12.973154654703105,-0.0002622900065034628,13.649482694454491,6,-0.5667712688446045,0.16396665573120117,-0.8901964426040649,0.6756837368011475,1.5658801794052124,0.9198126792907715,0.9677469730377197,1.0060944080352783,-4.34891414642334,1.015681266784668,6,-2.862491314346092,-0.5622788704586128,-3.6592738315230235,0.19763108327151713,3.8569049147945407,0.623492251674179,0.8196558966010343,0.9765868125425188,-12.825538602657616,1.0158195415278897,
AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,037ac4c321813f6b1a964a42b9567a98c85645bd6a744769d43309f24dcc173a,c67806d7b41c28e3914a4c29af0ff8d6f00e320fa86878932705a91cfed036a4,-1,0,100,0.047366448155316904,0.0002383856917731464,-5.123972368892282e-05,0.0012114315904909745,0.0012626713141798973,0.004653406003490093,0.011567672435194251,0.45443075185177917,-0.0028647216968238354,4.198022426106036,100,-0.20652540683746337,-0.11245846748352051,-0.593136191368103,0.39592432975769043,0.9890605211257935,0.6128174781799325,0.8624378204345702,1.4609257316589372,-5.798980712890625,1.7843551635742188,100,-0.2538918549927803,-0.11263109030551277,-0.5986677478067577,0.3959121157404297,0.9945798635471874,0.6131479640782354,0.8642152888613054,1.4612203106025135,-9.99700313899666,1.7845343571680132,51
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,9ce14fa299ca8dcee036469556c46b98b8058b19a957abba146d23cab698a66d,70b259befed15f8fa721642179e780dea48f0846c2008f920a086c515fb364a8,0,0,100,0.00042471741129702424,0.00034696182410698384,-1.0244897566735744e-05,0.0012441850267350674,0.0012544299243018031,0.002602094842586669,0.004934878856875002,0.006765622652019376,-0.04360773414373398,0.0070146810612641275,100,-0.23346049785614015,-0.21428966522216797,-0.7003700733184814,0.20876216888427734,0.9091322422027588,0.6010365486145023,0.9403009414672849,1.4648889732360864,-2.2165775299072266,1.9368085861206055,100,-0.23388521526743716,-0.21444463732768781,-0.7001536749885418,0.20905991940526292,0.9092135943938047,0.6016023276606578,0.940291947344667,1.466779704949588,-2.2194581255316734,1.9373711720108986,52
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,7f26d60f9749d58c9df819bebcead3a696752da99a6280a5167af62ca9c29732,ba7edd1d04a590d9b6f1bfecfae4b54042e7673de9ba51caa12a9c56f239131b,0,0,100,0.00450367033299699,0.00015111482935026288,-0.00010691321222111583,0.0010894747683778405,0.0011963879805989563,0.0029519981238991036,0.005208855355158439,0.022458977745847607,-0.0029823589138686657,0.35005855560302734,100,-0.18645761013031006,-0.1756420135498047,-0.5950624942779541,0.3052048683166504,0.9002673625946045,0.8183319091796878,1.0399892807006834,1.7270757484436068,-3.1793479919433594,2.3553218841552734,100,-0.19096128046330704,-0.1763192867510952,-0.6019627287460025,0.30608653607487213,0.9080492648208747,0.8184377329962447,1.0404505135054931,1.7282763577834734,-3.1984978830441833,2.3556689917459153,53
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,99,1,0,99,0,-1,-1.0,0.01,,0,0,63dab5bd43b876c52366c45fba83139caadc18cb67f8a5561bb5d2186cda56ef,f3ee458b5979663cab3f7b823d1d421aec989fc08da70951516564cbd8fcbb6d,-1,0,100,0.13714091932073644,0.00024867610773071647,-2.934470830950886e-05,0.0009091004030779004,0.0009384451113874093,0.0021744331461377446,0.004666094423737377,0.15724109276437653,-0.006199338007718325,13.649482694454491,100,-0.20735727310180663,-0.12895631790161133,-0.612847089767456,0.18814420700073242,0.8009912967681885,0.645799541473389,0.9299854278564452,1.149749851226807,-2.769681930541992,1.195077896118164,100,-0.3444981924225431,-0.14663359965197742,-0.6211026484161266,0.175804015059839,0.7969066634759656,0.6443529245909304,0.9320525632254429,1.1500396851345434,-12.825538602657616,1.1951524905161932,54
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,cb5d11414d0e7099be33952159a14f5c17d54a39802c5f7c4acbd60a3bb2cbd6,35e0731b590351e18b3ba27f12db0c3258446647439131ea24dd7eb0724188f5,0,0,100,0.0013044245396940824,4.3409119825810194e-05,-0.00018145775538869202,0.0008572115038987249,0.001038669259287417,0.002954199002124372,0.004558095848187804,0.010811041556299052,-0.009318750351667404,0.07281953375786543,100,-0.12504777431488037,-0.05068540573120117,-0.4357724189758301,0.29479312896728516,0.7305655479431152,0.593051147460938,0.7185301780700684,0.9053986835479798,-1.7361431121826172,2.095609664916992,100,-0.12635219885457447,-0.050777309690602124,-0.43676315117045306,0.2952284130296903,0.7319915642001433,0.593284747638973,0.7189251180534484,0.9055026885052273,-1.7403267761692405,2.09437970421277,55
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,edc8150be6b620d66705a8f6242dd6cad3c49614014f74057b1e6bf7c38dfabe,3886a96d537005829c2ee675c716d3fd9919d226fd31490044b0c7e79a39ad7f,0,0,100,0.004019903203043213,0.0002597139246063307,-0.0001052602892741561,0.0007474074955098331,0.0008526677847839892,0.0014588739955797797,0.003148362546926364,0.12410223053302677,-0.02054927870631218,0.24095501005649567,100,-0.20992128372192384,-0.2019977569580078,-0.4374253749847412,0.14497900009155273,0.582404375076294,0.4003170967102052,0.7601452827453613,0.9292204570770288,-4.34891414642334,1.4158544540405273,100,-0.21394118692496705,-0.2029463432263583,-0.43810828286223114,0.14535183686530218,0.5834601197275333,0.4005665078992025,0.7599858152781962,0.9292308942077241,-4.471836045850068,1.4170042846235447,56
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,7aee12d22eb2fef2e76faa40edcd5a76fa446e3fe63f32d22936839f6e586725,5c95a73ae7a05bc315520e9356bd7455670a2c90501ccc0a61be6c1fc46b5244,0,0,100,0.00045403156134852905,8.22286237962544e-05,-7.596934665343724e-05,0.0005764034576714039,0.0006523728043248411,0.0024134254315868026,0.0036805787472985675,0.015385391823947447,-0.02098613977432251,0.018712064251303673,100,-0.08801778316497803,-0.0017213821411132812,-0.30468082427978516,0.1492478847503662,0.45392870903015137,0.38290987014770517,0.6054402351379392,0.8849024009704601,-1.6689395904541016,1.1066255569458008,100,-0.08847181472632655,-0.0017210272344527766,-0.3076320955879055,0.1489560790359974,0.4565881746239029,0.38294562562950896,0.606529174686875,0.8851880740471836,-1.669725045794621,1.1068094378133537,57
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,6b7d5341651e255659ecb52125cb91ef266370136f40464d32d45a5455c8bbb5,92094836c30907fdc1d406a2fc2a8017acf04836c84f02e9123ea6de788dda3a,0,0,100,0.0004564257212769007,4.671282658819109e-05,-0.00010438490426167846,0.0005325119564076886,0.000636896860669367,0.0010792630142532297,0.0019819547422230224,0.006106832188088496,-0.001990370452404022,0.015576733276247978,100,-0.12072434902191162,-0.09525918960571289,-0.25426316261291504,0.1270139217376709,0.38127708435058594,0.31714258193969735,0.40063316822052,0.7974241161346437,-2.1567907333374023,0.8306379318237305,100,-0.12118077474318852,-0.09624635093496181,-0.254468146180443,0.1272499461483676,0.3817180923288106,0.3174981350486633,0.40169870739337055,0.7975708789814964,-2.1573987239971757,0.831360682612285,58
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,b1762585e08c2fed4c5164e290388defa08e04afbc7898c700b8fc1ab4c69a48,ae7514d62d968ccfe380412ad645fa6e959eefdb3beb0e2735fcc4990712145f,0,0,100,0.0002243974532575521,5.939928814768791e-05,-6.02355576120317e-05,0.0003046845959033817,0.0003649201535154134,0.0010278981178998949,0.0018582965247333043,0.0024697120115160947,-0.0008665211498737335,0.0025377636775374413,100,-0.060077576637268065,-0.03840136528015137,-0.1948833465576172,0.08617067337036133,0.2810540199279785,0.18676376342773438,0.3265310764312743,0.43952571868896595,-0.7104263305664062,0.6516847610473633,100,-0.060301974090525616,-0.038975965697318316,-0.19678896390360023,0.08619588540750556,0.2829848493111058,0.18659997709328308,0.32654312285521875,0.4399800812767364,-0.7105677755316719,0.6520895415451378,59
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,4bbefbfca48174e9b05c32077efdc9b2d4cf4fc8d0d3427fddde13f4a9de57e4,c2ca0acd8df2e9a47f8227755ce459e42fb42e64f8cedbd18d4cfce84bb3fc2d,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,PS,ALL,2000,1000,1963,1953,11,1,1952,36,-10,-0.5,0.0056036678553234845,0.02702702702702703,0,0,561c2a3b61e3777b41070ea00087eb776c101e59310b21581b2961f321f411e2,aca85f215063ef7d800ec122443479c6c7bae8394de4cad5adb9126164ac1a38,-7,1,2000,0.05216326699819547,0.0,-0.01662001758813858,0.028251146897673607,0.04487116448581219,0.22263200283050544,0.4701979935169219,1.3791146826744078,-3.6120208501815796,15.579644438344985,2000,-0.017437397733330726,0.0,-0.2881801128387451,0.2618144750595093,0.5499945878982544,0.6526894569396976,0.9952715396881102,1.7850376558303829,-7.607320308685303,14.36763310432434,2000,-0.0696006647315262,0.0,-0.309231273829937,0.2849921667948365,0.5942234406247735,0.6796931445598606,1.0459850549697876,1.8380013922438956,-15.860849884338677,4.4329555332660675,
AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,PS,ACTIVE_TARGET,1988,994,1953,1948,6,1,1947,34,-5,-0.2515090543259557,0.0030721966205837174,0.02857142857142857,0,0,8382f962a0306a2cac5e9f50b608788262e6f4134a96a7557c882773391f5b38,ab8f5ac3c67e18c5f5f9f1c4217e2706eb6a2e353b7bc5dad7a61acb236ac623,-5,0,1988,0.028678609097791914,0.0,-0.017073750495910645,0.026805145666003227,0.04387889616191387,0.2144813060760498,0.41811007261276234,1.2175678730010948,-3.6120208501815796,10.155525207519531,1988,-0.023214426513768777,0.0,-0.289323091506958,0.2598426342010498,0.5491657257080078,0.6367094039916992,0.9711341857910154,1.7066961669921823,-7.607320308685303,14.36763310432434,1988,-0.05189303561156069,0.0,-0.30204270562171587,0.2886667262791889,0.5907094319009047,0.6821235477924347,1.0469672441482543,1.8384893801924769,-15.860849884338677,4.4329555332660675,
AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,PS,SUPERSEDED,12,6,10,5,5,0,5,2,-5,-41.666666666666664,0.5,0.0,0,0,f188991fee9feb1bb44ad46967dc83abf794128d8ee48e6185148a55694db3b7,0c7243a4dc631e906d51d60a956d104da6adb9a81515e8cdca3cf261f84a5e1b,-2,1,12,3.942788259165051,1.60968516767025,0.7908324003219604,4.713145047426224,3.9223126471042633,12.965228390693667,14.610454700910484,15.385806490858087,-0.018668681383132935,15.579644438344985,12,0.9396237035592397,0.49451613426208496,0.14891797304153442,1.8683772087097168,1.7194592356681824,4.142524814605713,5.18226819038391,6.120249567031862,-3.6774402856826782,6.354744911193848,12,-3.0031645556058115,-1.0771968364715576,-3.9034441336989403,-0.2866378240287304,3.61680630967021,-0.07506175041198727,0.12507411390542955,0.3106311491131785,-15.280181166250259,0.35702040791511536,
AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,PS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,PS,ALL,200,100,199,197,2,0,197,1,-2,-1.0,0.010050251256281407,0.0,0,0,de9d62eaaf6dec137fc9195724c4b9b5176d83f7b754ab72ab42dead5cd0ed05,d2c8a6fca778ee011c20928676df3da841aee843b632f02be8721ffdfa4e3915,-3,0,200,0.1554527573143423,0.001632554573006928,-0.023020866326987743,0.06414469331502914,0.08716555964201689,0.29321916997432684,0.6661673307418816,7.591713657649228,-1.6378991603851318,9.687272608280182,200,-0.20687985837459563,-0.06347227096557617,-0.5085363388061523,0.3386704921722412,0.8472068309783936,0.7942982673645018,1.1292135477066039,1.5577910232543928,-7.607320308685303,2.5268402099609375,200,-0.36233261568893793,-0.06432916410267353,-0.5530720874667168,0.36630866676568985,0.9193807542324066,0.8781878471374511,1.1351847758982325,1.5601370647549615,-15.860849884338677,4.164739370346069,51
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,PS,ALL,200,100,194,193,1,0,193,6,-1,-0.5,0.005154639175257732,0.0,0,0,a2d3501b7b4add5e26f73ee940339835c6ead2601d4bdaaab4a530aa82132d15,f4fd3fed541813f5f5fd6ec3c5e5074f774a4a7e8dd0d566523ca40213306c05,-3,0,200,0.009923905557079706,0.0012916671112179756,-0.058460041880607605,0.0425423439592123,0.10100238583981991,0.26465755105018607,0.47315157651901224,1.3895034050941424,-1.1034131050109863,1.9212548732757568,200,0.03765835344791412,0.042613983154296875,-0.4098472595214844,0.42043590545654297,0.8302831649780273,1.0017458915710449,1.3847244262695309,2.356715116500849,-2.270329475402832,3.422112226486206,200,0.027734447890834416,0.009119272232055664,-0.43632590770721436,0.42013939656317234,0.8564653042703867,1.0059601226821542,1.4008422365412114,2.3592497952119382,-2.39540883153677,4.4329555332660675,52
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,PS,ALL,200,100,189,189,0,0,189,11,0,0.0,0.0,0.0,0,0,69838fdc175506fda322d95cb3d281ee33e41fb39d7329c3cd2b2fbc7427e8cd,270a456caf68e3bf10a9a0fba0044dfad827bd9f9ecae926d4605db4ef6cce14,1,0,200,0.03999997581471689,0.00172568135894835,-0.03564004320651293,0.08965515345335007,0.125295196659863,0.3984907627105707,0.7148095607757565,1.1945130133628834,-3.6120208501815796,10.155525207519531,200,0.005643559247255325,-0.11831808090209961,-0.4536745548248291,0.37458372116088867,0.8282582759857178,0.9254805564880371,1.471796655654906,2.081946420669554,-5.367405414581299,14.36763310432434,200,-0.034356416567461565,-0.10115083679556847,-0.5390208656899631,0.43178912764415145,0.9708099933341146,0.96921067237854,1.5839447409030973,2.559627807736386,-3.1860584150999784,4.21210789680481,53
COHORT_AT_WRITE_TO_SUFFIX,FULL8,FULL8,60,suffix,PS,ALL,200,100,197,195,2,0,195,3,-2,-1.0,0.01015228426395939,0.0,0,0,50ceaacb80c9191f982151d07b6f98987df5582543964d9d49363130a24514aa,e79e63d16d705f9f17e8c845c6c66b98f2cc4e9284bec0af01c705e74d956ab1,-1,0,200,0.1266245498385979,0.00026250502560287714,-0.03946010395884514,0.0380406875628978,0.07750079152174294,0.18788435757160185,0.420573365688323,1.880184638500104,-1.2491474151611328,15.579644438344985,200,-0.0169832706451416,-0.024505138397216797,-0.40861260890960693,0.3658614158630371,0.774474024772644,0.7965588569641106,1.1696482181549055,1.8345782184600814,-3.340060234069824,6.354744911193848,200,-0.1436078204837395,-0.017272107303142548,-0.4226633869111538,0.39625223726034164,0.8189156241714954,0.9923542484641071,1.4086140938103193,1.8393952064681784,-15.280181166250259,2.2023053094744682,54
