arm,batch,population,metric,group,field,aggregation_unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
S75,52,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,248,9.723724536357388,9.266592979431152,7.043747425079346,12.010200262069702,4.9664528369903564,14.076664924621582,15.849616575241086,20.145578384399414,2.677790641784668,21.300315856933594
S75,52,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,9.723724536357388,9.263818860054016,7.435923397541046,12.189241647720337,4.753318250179291,13.480069780349732,14.127733731269837,19.80947213172912,3.805803060531616,20.138385772705078
S75,52,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,248,8.418500364748803,8.11595755070448,5.458314455114305,10.980751849710941,5.522437394596636,13.846166776493193,15.659673289139754,19.96103650863166,-4.293602466583252,21.294043820351362
S75,52,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,8.418500364748803,7.988838996738195,5.97838924016105,10.801865208690288,4.823475968529237,12.57341734294314,13.939134862227364,19.625908300482546,-0.5736978054046631,20.118341295514256
S75,52,historical,PS,SUPERSEDED,new_nll,PROMPT,8,8.258878469467163,7.9507787227630615,3.30776584148407,12.09047269821167,8.7827068567276,15.531641006469727,15.632257461547852,15.71275062561035,1.938817024230957,15.732873916625977
S75,52,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,8.258878469467163,6.544028878211975,5.851764142513275,8.951143205165863,3.099379062652588,12.933938956260683,14.261537539958951,15.32361640691757,4.358319997787476,15.589136123657227
S75,52,historical,PS,SUPERSEDED,true_nll,PROMPT,8,9.717824459075928,8.32914924621582,6.544982552528381,10.513296365737915,3.9683138132095337,16.93230619430542,18.204539251327514,19.22232569694519,4.426591396331787,19.47677230834961
S75,52,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.717824459075928,7.38848602771759,6.869202196598053,10.237108290195465,3.367906093597412,14.690421223640444,16.174858868122097,17.362408983707425,6.4350292682647705,17.65929651260376
S75,52,historical,PS,SUPERSEDED,desired_margin,PROMPT,8,1.4589459896087646,1.1591100692749023,-0.21886587142944336,2.614173412322998,2.8330392837524414,4.6602202415466305,5.72926239967346,6.584496126174926,-2.5286970138549805,6.798304557800293
S75,52,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,1.4589459896087646,1.3672540187835693,0.42239832878112793,2.403801679611206,1.9814033508300781,3.0043560028076173,3.2045407772064207,3.364688596725464,-0.3034496307373047,3.4047255516052246
S75,52,historical,PS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
S75,52,historical,PS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,52,historical,PS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
S75,52,historical,PS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,52,historical,PS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
S75,52,historical,PS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,52,historical,NS,ALL,new_nll,PROMPT,1280,8.026244193616048,7.928469181060791,5.206496238708496,10.783740758895874,5.577244520187378,13.460665702819826,15.123122549057005,18.22840911865236,0.0005808573332615197,21.425193786621094
S75,52,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.026244193616048,7.802169954776764,5.612840484082699,9.99893078804016,4.386090303957462,12.087270216941834,13.533705220222469,15.300361482620245,1.1626655517145992,19.419974517822265
S75,52,historical,NS,ALL,true_nll,PROMPT,1280,5.869296447082888,5.519165992736816,3.2277074456214905,8.377204656600952,5.149497210979462,10.850257873535156,12.017038297653198,14.059523925781267,0.005673496052622795,18.894880294799805
S75,52,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,5.869296447082888,5.704753404855728,3.911928969249129,7.55012013912201,3.6381911698728806,8.994990046918392,9.44036698102951,10.696331572532653,1.550153301656246,11.454405593872071
S75,52,historical,NS,ALL,desired_margin,PROMPT,1280,2.1569477465331603,2.128915786743164,-0.7118217945098877,4.96283233165741,5.674654126167297,8.080617076158525,10.44043180644512,14.187492543458951,-13.518412420526147,16.66393679380417
S75,52,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,2.1569477465331603,1.8973851650953293,-0.056321802223101264,4.890281991660594,4.946603793883695,6.541109642684459,7.58084052673541,11.741538479655986,-7.93757362216711,14.478032183647155
S75,52,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1240,7.93245332079809,7.912512302398682,5.093832492828369,10.76068115234375,5.666848659515381,13.27065057754518,14.924539136886596,16.999372940063466,0.0005808573332615197,20.7679500579834
S75,52,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,7.93245332079809,7.7611761569976805,5.557577415555715,9.99893078804016,4.441353372484445,11.960959486961366,13.178485655784604,14.24388125324249,1.1626655517145992,15.657339572906494
S75,52,historical,NS,ACTIVE_TARGET,true_nll,PROMPT,1240,5.805696863789231,5.444435119628906,3.152424931526184,8.304403305053711,5.151978373527527,10.751335620880136,12.012184715270996,13.939913053512567,0.005673496052622795,18.894880294799805
S75,52,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,5.805696863789231,5.63157564997673,3.8638140141963957,7.4891449332237245,3.625330919027329,8.978834837377072,9.466744306087493,10.697029185295104,1.550153301656246,11.454405593872071
S75,52,historical,NS,ACTIVE_TARGET,desired_margin,PROMPT,1240,2.126756457008859,2.160458564758301,-0.6759397983551025,4.96283233165741,5.638772130012512,7.971661806106567,10.096802070736883,12.872239648103704,-13.518412420526147,16.66393679380417
S75,52,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,2.1267564570088586,1.9359566610306502,-0.056321802223101264,4.890281991660594,4.946603793883695,6.51228331387043,7.526681672492995,10.381815760612477,-7.93757362216711,12.01631153523922
S75,52,historical,NS,SUPERSEDED,new_nll,PROMPT,40,10.933761250972747,9.069602012634277,7.002448797225952,16.46815061569214,9.465701818466187,19.48688907623291,19.877578926086425,21.00512002944946,2.3546271324157715,21.425193786621094
S75,52,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,10.933761250972747,9.012563800811769,8.136172544956208,11.810152506828308,3.6739799618720994,16.376045713424684,17.89801011562347,19.115581637382505,6.289942884445191,19.419974517822265
S75,52,historical,NS,SUPERSEDED,true_nll,PROMPT,40,7.840883529186248,7.5479371547698975,5.517230272293091,10.52134108543396,5.004110813140869,11.26202163696289,12.208736276626583,15.536545696258543,2.8339920043945312,16.711278915405273
S75,52,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,7.840883529186248,8.560262906551362,7.577328026294708,8.823818409442902,1.2464903831481937,9.11016694545746,9.20561645746231,9.281976067066193,4.94194233417511,9.301065969467164
S75,52,historical,NS,SUPERSEDED,desired_margin,PROMPT,40,3.092877721786499,1.172940731048584,-1.9887242317199707,6.380827903747559,8.36955213546753,14.732528018951417,15.168176341056821,16.112904884815215,-9.023193836212158,16.162212133407593
S75,52,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,3.0928777217864987,0.45230089426040654,-0.6876458644866941,4.2328244805335995,4.920470345020293,10.379949102401735,12.42899064302444,14.068223875522609,-3.0111230850219726,14.478032183647155
S75,52,historical,NS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
S75,52,historical,NS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,52,historical,NS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
S75,52,historical,NS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,52,historical,NS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
S75,52,historical,NS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,53,current,RS,ALL,new_nll,PROMPT,100,0.13719622910208273,0.007908396888524294,0.002763134310953319,0.029487146995961666,0.026724012685008347,0.06960530281066896,0.7011599421501159,3.0023592948913627,3.9934315282152966e-05,3.9822466373443604
S75,53,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,0.13719622910208273,0.007908396888524294,0.002763134310953319,0.029487146995961666,0.026724012685008347,0.06960530281066896,0.7011599421501159,3.0023592948913627,3.9934315282152966e-05,3.9822466373443604
S75,53,current,RS,ALL,true_nll,PROMPT,100,12.005800154209137,11.943649768829346,9.96691632270813,13.75507640838623,3.7881600856781006,16.810370445251465,19.043957710266113,20.782952365875254,1.4219763278961182,22.261571884155273
S75,53,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,12.005800154209137,11.943649768829346,9.96691632270813,13.75507640838623,3.7881600856781006,16.810370445251465,19.043957710266113,20.782952365875254,1.4219763278961182,22.261571884155273
S75,53,current,RS,ALL,desired_margin,PROMPT,100,11.868603925107054,11.942952710320242,9.958464660448954,13.744027010397986,3.785562349949032,16.80002533919178,19.031192044337512,20.744424698799858,-1.5704851150512695,22.240937143564224
S75,53,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,11.868603925107054,11.942952710320242,9.958464660448954,13.744027010397986,3.785562349949032,16.80002533919178,19.031192044337512,20.744424698799858,-1.5704851150512695,22.240937143564224
S75,53,current,PS,ALL,new_nll,PROMPT,200,1.9486391548556277,0.620092123746872,0.10556372068822384,2.7249611616134644,2.6193974409252405,5.983183050155638,7.316613698005671,10.052389888763393,0.0013875867007300258,15.103604316711426
S75,53,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,1.9486391548556277,1.3513666328508407,0.31875161826610565,2.9190070033073425,2.600255385041237,4.411995251849295,6.206831610202786,9.419928202629116,0.0028559475322254,14.487268924713135
S75,53,current,PS,ALL,true_nll,PROMPT,200,9.251847115755082,9.125420570373535,7.083010673522949,11.277946472167969,4.1949357986450195,13.918913555145263,14.741674041748047,17.411508331298826,0.3704410791397095,20.58987045288086
S75,53,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,9.251847115755082,9.103177189826965,7.360035419464111,11.163933873176575,3.8038984537124634,13.232322788238525,14.191459107398986,14.823215627670294,0.7148616313934326,15.842567920684814
S75,53,current,PS,ALL,desired_margin,PROMPT,200,7.303207960899454,7.460078537464142,4.995678069069982,10.0819241553545,5.086246086284518,12.91933145839721,14.252000409387982,16.73320379504933,-12.371480226516724,20.4721867069602
S75,53,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,7.303207960899454,7.745425958186388,5.389811301603913,9.929603304713964,4.539792003110051,12.174730116507272,13.080425622663459,14.233862114627849,-12.301630854606628,14.807788733858615
S75,53,current,NS,ALL,new_nll,PROMPT,1000,8.407171272614855,8.506739139556885,5.687911748886108,11.172809839248657,5.484898090362549,13.168425846099854,14.260222482681272,17.318157424926756,0.001010384177789092,22.1671199798584
S75,53,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,8.407171272614853,8.232608485221864,6.511993672698736,10.55975171327591,4.047758040577174,11.839635734558108,12.95046243429184,13.965142781734471,0.822145302221179,14.918495845794677
S75,53,current,NS,ALL,true_nll,PROMPT,1000,6.209810271792114,5.950340509414673,3.5823960304260254,8.51925539970398,4.936859369277954,10.967166805267334,12.458162879943847,15.878367080688475,0.02662528306245804,19.319541931152344
S75,53,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,6.209810271792114,5.914291021227836,4.548783376812935,7.727751016616821,3.1789676398038864,9.129861383438111,9.988184719085691,11.815391699790958,1.9444365806877613,12.360307025909425
S75,53,current,NS,ALL,desired_margin,PROMPT,1000,2.1973610008227404,2.393236994743347,-0.7319145202636719,5.209822416305542,5.941736936569214,8.307944822311402,9.763339743763208,12.757937124222515,-16.92371192574501,16.807231456041336
S75,53,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,2.1973610008227404,2.3253875237773176,-0.00675191581249237,4.649504221975803,4.656256137788295,6.719630163908005,8.017081282287835,9.281919963531202,-8.301053826883436,10.134769599884748
S75,53,historical,RS,ALL,new_nll,PROMPT,128,0.2353592945775631,0.0025813612155616283,0.0011352112633176148,0.008298025466501713,0.007162814203184098,0.10043805688619609,0.542029213905334,6.519500511884715,0.00010144196130568162,14.079986572265625
S75,53,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,0.2353592945775631,0.0025813612155616283,0.0011352112633176148,0.008298025466501713,0.007162814203184098,0.10043805688619609,0.542029213905334,6.519500511884715,0.00010144196130568162,14.079986572265625
S75,53,historical,RS,ALL,true_nll,PROMPT,128,12.750287240371108,12.264607906341553,10.069618225097656,15.397982120513916,5.32836389541626,17.33687572479248,18.56048955917358,22.03693193435669,3.7000820636749268,23.859434127807617
S75,53,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,12.750287240371108,12.264607906341553,10.069618225097656,15.397982120513916,5.32836389541626,17.33687572479248,18.56048955917358,22.03693193435669,3.7000820636749268,23.859434127807617
S75,53,historical,RS,ALL,desired_margin,PROMPT,128,12.514927945793545,12.219331510539632,9.813546285498887,15.353538339637453,5.539992054138565,17.336504361827973,18.47186724414932,22.03647658239963,2.6682205200195312,23.855487040244043
S75,53,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,12.514927945793545,12.219331510539632,9.813546285498887,15.353538339637453,5.539992054138565,17.336504361827973,18.47186724414932,22.03647658239963,2.6682205200195312,23.855487040244043
S75,53,historical,RS,ACTIVE_TARGET,new_nll,PROMPT,124,0.10407425463686636,0.002536771702580154,0.0011091040214523673,0.0071867386577650905,0.006077634636312723,0.023909143917262572,0.26127340942621147,1.055683308839797,0.00010144196130568162,8.255851745605469
S75,53,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,0.10407425463686636,0.002536771702580154,0.0011091040214523673,0.0071867386577650905,0.006077634636312723,0.023909143917262572,0.26127340942621147,1.055683308839797,0.00010144196130568162,8.255851745605469
S75,53,historical,RS,ACTIVE_TARGET,true_nll,PROMPT,124,12.853875187135511,12.274312019348145,10.156153440475464,15.397982120513916,5.241828680038452,17.365053367614745,18.698216533660883,22.060475406646727,5.433665752410889,23.859434127807617
S75,53,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,12.853875187135511,12.274312019348145,10.156153440475464,15.397982120513916,5.241828680038452,17.365053367614745,18.698216533660883,22.060475406646727,5.433665752410889,23.859434127807617
S75,53,historical,RS,ACTIVE_TARGET,desired_margin,PROMPT,124,12.749800932498646,12.265942247817293,10.028242393687833,15.394829772878438,5.366587379190605,17.364657885945054,18.582538519887017,22.06006272078055,2.946460723876953,23.855487040244043
S75,53,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,12.749800932498646,12.265942247817293,10.028242393687833,15.394829772878438,5.366587379190605,17.364657885945054,18.582538519887017,22.06006272078055,2.946460723876953,23.855487040244043
S75,53,historical,RS,SUPERSEDED,new_nll,PROMPT,4,4.3051955327391624,1.4021520018577576,0.8186599537730217,4.888687580823898,4.070027627050877,10.403466975688936,12.241726773977275,13.712334612607952,0.33649155497550964,14.079986572265625
S75,53,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,4.3051955327391624,1.4021520018577576,0.8186599537730217,4.888687580823898,4.070027627050877,10.403466975688936,12.241726773977275,13.712334612607952,0.33649155497550964,14.079986572265625
S75,53,historical,RS,SUPERSEDED,true_nll,PROMPT,4,9.539060890674591,8.85397720336914,7.244847118854523,11.148190975189209,3.9033438563346863,14.508200645446777,15.628203868865963,16.524206447601316,3.7000820636749268,16.748207092285156
S75,53,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.539060890674591,8.85397720336914,7.244847118854523,11.148190975189209,3.9033438563346863,14.508200645446777,15.628203868865963,16.524206447601316,3.7000820636749268,16.748207092285156
S75,53,historical,RS,SUPERSEDED,desired_margin,PROMPT,4,5.233865357935429,5.088648498058319,2.7075796127319336,7.614934243261814,4.9073546305298805,7.8999400466680525,7.994941981136798,8.070943528711796,2.6682205200195312,8.089943915605545
S75,53,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,5.233865357935429,5.088648498058319,2.7075796127319336,7.614934243261814,4.9073546305298805,7.8999400466680525,7.994941981136798,8.070943528711796,2.6682205200195312,8.089943915605545
S75,53,historical,RS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
S75,53,historical,RS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,53,historical,RS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
S75,53,historical,RS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,53,historical,RS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
S75,53,historical,RS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,53,historical,PS,ALL,new_nll,PROMPT,256,1.5277307006927003,0.247659333050251,0.04509310610592365,1.8282641172409058,1.783171011134982,4.842642545700073,6.752108097076416,12.59647526741026,0.000479344860650599,15.593315124511719
S75,53,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.5277307006927003,0.6791003198886756,0.11591869127005339,2.116045193746686,2.0001265024766326,3.7958422951400275,5.504008039832114,9.92505643844605,0.002936410252004862,15.504500389099121
S75,53,historical,PS,ALL,true_nll,PROMPT,256,9.703123185783625,9.15253496170044,6.924328327178955,12.010769128799438,5.086440801620483,14.151341438293457,16.113755226135254,20.081473445892332,2.8328683376312256,21.099267959594727
S75,53,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.703123185783625,9.1679527759552,7.383823752403259,12.1853666305542,4.80154287815094,13.644772100448607,14.575179004669183,19.740423135757453,3.8548147678375244,20.14817523956299
S75,53,historical,PS,ALL,desired_margin,PROMPT,256,8.175392485090924,7.839541455730796,5.298353970050812,10.80839048139751,5.510036511346698,13.853582687210292,15.774873687012587,19.962193257093894,-4.414966106414795,21.089926263317466
S75,53,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.175392485090924,7.791009255917743,5.850375982641708,10.741525677032769,4.891149694391061,12.725937975663692,13.829211854515597,19.60439096333576,-0.8568391799926758,20.142733388580382
S75,53,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,248,1.309754052606877,0.21703005582094193,0.04210542608052492,1.5445952117443085,1.5024897856637836,4.202744340896607,5.587557864189147,10.825505599975587,0.000479344860650599,13.494495391845703
S75,53,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,1.309754052606877,0.6664107497781515,0.11224604910239577,2.0045030654291622,1.8922570163267665,3.2958364486694336,4.356839302927255,8.732736434936522,0.002936410252004862,10.325624227523804
S75,53,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,248,9.705849920549701,9.193939208984375,6.973479270935059,12.010769128799438,5.03728985786438,14.10542345046997,16.01959338188171,20.086966457366945,2.8328683376312256,21.099267959594727
S75,53,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,9.705849920549701,9.277793884277344,7.391845166683197,12.1853666305542,4.793521463871002,13.510146379470825,14.069827127456666,19.79145771980285,3.8548147678375244,20.14817523956299
S75,53,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,248,8.396095867942824,8.064760597422719,5.492463301867247,10.899826142936945,5.407362841069698,13.866698912810534,15.794019858690444,19.974973430533428,-4.414966106414795,21.089926263317466
S75,53,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,8.396095867942824,7.803985140752047,6.021939282305539,10.839144127559848,4.8172048452543095,12.777091928664595,13.855388104310258,19.65162746450514,-0.7489023208618164,20.142733388580382
S75,53,historical,PS,SUPERSEDED,new_nll,PROMPT,8,8.285006791353226,7.8957459926605225,3.2727397680282593,12.580263137817383,9.307523369789124,15.468974494934082,15.5311448097229,15.580881061553955,1.8497326374053955,15.593315124511719
S75,53,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,8.285006791353226,6.650544762611389,5.778787940740585,9.15676361322403,3.377975672483444,12.965405678749086,14.2349530339241,15.250590918064116,4.334437251091003,15.504500389099121
S75,53,historical,PS,SUPERSEDED,true_nll,PROMPT,8,9.618594408035278,8.39232349395752,6.584832310676575,10.452652931213379,3.867820620536804,16.8746395111084,18.10759162902832,19.093953323364257,3.759068012237549,19.340543746948242
S75,53,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.618594408035278,7.3555909395217896,6.750868618488312,10.223316729068756,3.4724481105804443,14.636836838722232,16.108010208606714,17.28494890451431,6.184012174606323,17.57918357849121
S75,53,historical,PS,SUPERSEDED,desired_margin,PROMPT,8,1.3335876166820526,0.8573126792907715,-0.1546766757965088,2.553675651550293,2.7083523273468018,4.6674190759658805,5.740974605083464,6.5998190283775315,-3.0261659622192383,6.81453013420105
S75,53,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,1.3335876166820526,1.3771328926086426,0.29547715187072754,2.4152433574199677,2.11976620554924,3.028251659870148,3.232587760686874,3.3960566413402553,-0.8568391799926758,3.436923861503601
S75,53,historical,PS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
S75,53,historical,PS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,53,historical,PS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
S75,53,historical,PS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,53,historical,PS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
S75,53,historical,PS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,53,historical,NS,ALL,new_nll,PROMPT,1280,8.01912919511542,7.98040509223938,5.096633434295654,10.840532541275024,5.74389910697937,13.426028728485113,15.054924869537354,18.37139888763428,0.0005614373367279768,21.149795532226562
S75,53,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.01912919511542,7.8206340909004215,5.580106335878372,9.944806516170502,4.36470018029213,12.061204207539557,13.338622918128964,15.421135618209844,1.1275901133194566,19.489522171020507
S75,53,historical,NS,ALL,true_nll,PROMPT,1280,5.900249347418867,5.549195051193237,3.277406096458435,8.475390195846558,5.197984099388123,10.827453517913819,11.97847933769226,14.267985725402836,0.005418139509856701,19.032846450805664
S75,53,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,5.900249347418867,5.666174085438252,4.082606172561645,7.563609993457794,3.4810038208961487,9.12290981054306,9.451562769412995,10.721522623777389,1.6314076386392116,11.407049703598023
S75,53,historical,NS,ALL,desired_margin,PROMPT,1280,2.118879847696553,2.0985822677612305,-0.8399580717086792,4.91481214761734,5.754770219326019,7.981625026464464,10.512978959083556,14.346273874640465,-13.543172223493457,16.690274715423584
S75,53,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,2.118879847696553,1.913114895671606,-0.05283913742750883,4.84395028501749,4.896789422444999,6.48848786085844,7.517789623779244,11.615850137323145,-7.936841755919159,14.44817054271698
S75,53,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1240,7.922268175939286,7.945275783538818,5.058144807815552,10.77244257926941,5.714297771453857,13.221628570556646,14.784631776809691,17.11862564086912,0.0005614373367279768,21.149795532226562
S75,53,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,7.922268175939285,7.783157730102539,5.546677652001381,9.944806516170502,4.398128864169121,11.914041471481324,12.967728366851805,14.311768980979917,1.1275901133194566,15.774367713928223
S75,53,historical,NS,ACTIVE_TARGET,true_nll,PROMPT,1240,5.836773464710812,5.45341682434082,3.206233263015747,8.399350881576538,5.193117618560791,10.787286281585697,11.969098567962646,14.055719022750807,0.005418139509856701,19.032846450805664
S75,53,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,5.836773464710812,5.6578069344162945,3.941943882405758,7.449914735555649,3.507970853149891,9.073957872390748,9.453124134540557,10.722443013906478,1.6314076386392116,11.407049703598023
S75,53,historical,NS,ACTIVE_TARGET,desired_margin,PROMPT,1240,2.0854947112284736,2.1273105144500732,-0.7968344688415527,4.91481214761734,5.711646616458893,7.889886045455933,10.134110075235366,12.943233487009989,-13.543172223493457,16.690274715423584
S75,53,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,2.0854947112284736,1.9924608789384364,-0.05283913742750883,4.84395028501749,4.896789422444999,6.413595123291016,7.400708169341087,10.429090821504582,-7.936841755919159,11.81566513478756
S75,53,historical,NS,SUPERSEDED,new_nll,PROMPT,40,11.021820789575576,9.123645305633545,6.855517387390137,16.88469648361206,10.029179096221924,19.654115867614745,19.85757484436035,20.627677154541015,2.535979986190796,20.99489402770996
S75,53,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,11.021820789575576,9.115379881858825,8.207190066576004,11.9300106048584,3.722820538282395,16.465717544555666,17.97761985778808,19.18714170837402,6.367001223564148,19.489522171020507
S75,53,historical,NS,SUPERSEDED,true_nll,PROMPT,40,7.868001711368561,7.387554168701172,5.61013925075531,10.531789541244507,4.921650290489197,11.337196063995362,12.223976707458492,15.834289083480833,2.8975093364715576,17.200172424316406
S75,53,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,7.86800171136856,8.613917243480682,7.593765777349471,8.88815317749977,1.294387400150299,9.076953709125519,9.139887219667434,9.190234028100967,5.041351628303528,9.20282073020935
S75,53,historical,NS,SUPERSEDED,desired_margin,PROMPT,40,3.153819078207016,1.1512112617492676,-2.021087169647217,6.476091623306274,8.497178792953491,14.991012382507325,15.28248724937439,15.848703911304474,-8.776478052139282,15.957695245742798
S75,53,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,3.153819078207016,0.5014626383781433,-0.6809631109237668,4.336244827508926,5.017207938432692,10.403400256633761,12.425785399675364,14.043693514108654,-2.8358195066452025,14.44817054271698
S75,53,historical,NS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
S75,53,historical,NS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,53,historical,NS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
S75,53,historical,NS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,53,historical,NS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
S75,53,historical,NS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
S75,54,current,RS,ALL,new_nll,PROMPT,100,0.11036689898231998,0.007365984143689275,0.003760559018701315,0.017198508605360985,0.01343794958665967,0.04544517658650878,0.08200104981660841,2.041190713644054,0.00016556799528189003,7.137500762939453
S75,54,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,0.11036689898231998,0.007365984143689275,0.003760559018701315,0.017198508605360985,0.01343794958665967,0.04544517658650878,0.08200104981660841,2.041190713644054,0.00016556799528189003,7.137500762939453
