arm,batch,fit_stage,request_ordinal,loss_evaluations,adam_updates,source
RES8,55,second_fit,5470,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5471,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5472,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5473,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5474,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5475,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5476,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5477,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5478,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5479,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5480,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5481,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5482,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5483,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5484,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5485,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5486,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5487,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5488,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5489,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5490,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5491,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5492,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5493,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5494,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5495,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5496,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5497,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5498,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,55,second_fit,5499,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5500,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5501,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5502,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5503,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5504,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5505,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5506,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5507,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5508,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5509,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5510,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5511,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5512,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5513,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5514,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5515,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5516,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5517,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5518,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5519,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5520,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5521,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5522,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5523,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5524,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5525,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5526,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5527,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5528,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5529,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5530,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5531,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5532,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5533,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5534,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5535,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5536,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5537,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5538,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5539,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5540,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5541,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5542,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5543,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5544,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5545,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5546,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5547,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5548,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5549,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5550,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5551,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5552,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5553,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5554,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5555,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5556,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5557,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5558,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5559,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5560,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5561,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5562,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5563,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5564,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5565,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5566,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5567,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5568,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5569,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5570,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5571,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5572,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5573,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5574,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5575,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5576,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5577,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5578,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5579,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5580,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5581,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5582,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5583,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5584,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5585,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5586,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5587,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5588,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5589,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5590,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5591,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5592,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5593,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5594,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5595,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5596,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5597,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5598,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,first_fit,5599,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5500,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5501,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5502,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5503,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5504,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5505,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5506,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5507,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5508,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5509,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5510,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5511,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5512,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5513,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5514,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5515,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5516,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5517,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5518,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5519,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5520,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5521,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5522,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5523,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5524,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5525,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5526,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5527,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5528,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5529,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5530,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5531,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5532,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5533,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5534,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5535,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5536,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5537,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5538,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5539,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5540,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5541,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5542,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5543,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5544,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5545,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5546,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5547,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5548,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5549,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5550,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5551,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5552,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5553,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5554,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5555,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5556,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5557,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5558,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5559,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5560,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5561,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5562,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5563,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5564,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5565,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5566,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5567,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5568,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5569,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5570,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5571,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5572,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5573,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5574,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5575,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5576,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5577,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5578,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5579,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5580,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5581,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5582,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5583,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5584,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5585,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5586,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5587,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5588,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5589,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5590,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5591,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5592,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5593,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5594,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5595,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5596,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5597,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5598,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,56,second_fit,5599,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5600,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5601,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5602,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5603,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5604,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5605,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5606,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5607,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5608,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5609,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5610,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5611,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5612,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5613,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
RES8,57,first_fit,5614,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
