state,reference,metric,value,threshold,status,unit,denominator,comparator,enforcement,batch
RES8,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
RES8,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.015286584418693868,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
RES8,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0034992084838449955,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
RES8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,current_P_net_loss_max_count,NOT_APPLICABLE,0,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,current_RP_mean_new_NLL_increase_max_nats,RS,-0.001141848956758622,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.03908602606097702,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,current_RP_mean_new_NLL_increase_max_nats,PS,0.14113655610875867,0.1,EXCEEDS,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,PS,1.5894035398960102,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,6,4,EXCEEDS,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.006639599513567272,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0004550321027636528,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
REFIT4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,-1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,57
N4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,current_P_net_loss_max_count,NOT_APPLICABLE,0,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,current_RP_mean_new_NLL_increase_max_nats,RS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,current_RP_mean_new_NLL_increase_max_nats,PS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,current_RP_paired_NLL_harm_q95_max_nats,PS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,0,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.0,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.0,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,current_P_net_loss_max_count,NOT_APPLICABLE,4,2,EXCEEDS,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,current_RP_mean_new_NLL_increase_max_nats,RS,0.03305899582544953,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,current_RP_paired_NLL_harm_q95_max_nats,RS,0.025407815678045113,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,current_RP_mean_new_NLL_increase_max_nats,PS,0.053311895764636574,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,current_RP_paired_NLL_harm_q95_max_nats,PS,0.9024856567382805,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,current_R_strict_net_loss_max_count,NOT_APPLICABLE,-1,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,current_P_strict_net_loss_max_count,NOT_APPLICABLE,9,4,EXCEEDS,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.0070893619539844615,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0023835552856326103,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S875,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,current_P_net_loss_max_count,NOT_APPLICABLE,6,2,EXCEEDS,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,current_RP_mean_new_NLL_increase_max_nats,RS,0.13020997999228712,0.1,EXCEEDS,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,current_RP_paired_NLL_harm_q95_max_nats,RS,0.3767676305957121,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,current_RP_mean_new_NLL_increase_max_nats,PS,0.28867647303894045,0.1,EXCEEDS,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,current_RP_paired_NLL_harm_q95_max_nats,PS,1.9459692537784576,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,current_R_strict_net_loss_max_count,NOT_APPLICABLE,2,1,EXCEEDS,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,current_P_strict_net_loss_max_count,NOT_APPLICABLE,12,4,EXCEEDS,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.007771397899051681,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0069510419853031635,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
S75,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,current_P_net_loss_max_count,NOT_APPLICABLE,-3,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,current_RP_mean_new_NLL_increase_max_nats,RS,-0.08236684697076271,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,current_RP_paired_NLL_harm_q95_max_nats,RS,0.0017441078554838892,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,current_RP_mean_new_NLL_increase_max_nats,PS,-0.3325292431462731,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,current_RP_paired_NLL_harm_q95_max_nats,PS,0.6591825217008586,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,current_R_strict_net_loss_max_count,NOT_APPLICABLE,-2,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-3,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.005740876694016322,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.004256474319845438,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
FULL8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,2,2,EXCEEDS,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,current_P_net_loss_max_count,NOT_APPLICABLE,-2,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,current_RP_mean_new_NLL_increase_max_nats,RS,-0.07395121294330238,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,current_RP_paired_NLL_harm_q95_max_nats,RS,0.033080204529687754,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,current_RP_mean_new_NLL_increase_max_nats,PS,-0.18409072740367263,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,current_RP_paired_NLL_harm_q95_max_nats,PS,1.7579163251444674,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,current_R_strict_net_loss_max_count,NOT_APPLICABLE,-2,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,current_P_strict_net_loss_max_count,NOT_APPLICABLE,2,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.007288614316603047,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0020300601609051228,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
RES8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,current_P_net_loss_max_count,NOT_APPLICABLE,2,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,current_RP_mean_new_NLL_increase_max_nats,RS,-0.07580968055757693,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.02582530195359139,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,current_RP_mean_new_NLL_increase_max_nats,PS,-0.11729641226658714,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,PS,1.8985739469528198,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,-2,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,5,4,EXCEEDS,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.005392044303253505,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.0021199877373874187,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
REFIT4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,58
N4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,current_P_net_loss_max_count,NOT_APPLICABLE,0,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,current_RP_mean_new_NLL_increase_max_nats,RS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,current_RP_mean_new_NLL_increase_max_nats,PS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,current_RP_paired_NLL_harm_q95_max_nats,PS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,0,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.0,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.0,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,1,0,EXCEEDS,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,current_P_net_loss_max_count,NOT_APPLICABLE,0,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,current_RP_mean_new_NLL_increase_max_nats,RS,0.0250809327191746,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,current_RP_paired_NLL_harm_q95_max_nats,RS,0.04843046329915487,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,current_RP_mean_new_NLL_increase_max_nats,PS,0.1265679684121278,0.1,EXCEEDS,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,current_RP_paired_NLL_harm_q95_max_nats,PS,1.0757066011428826,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,current_P_strict_net_loss_max_count,NOT_APPLICABLE,0,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.002367921813265269,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0035653114318847656,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S875,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,1,0,EXCEEDS,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,current_P_net_loss_max_count,NOT_APPLICABLE,4,2,EXCEEDS,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,current_RP_mean_new_NLL_increase_max_nats,RS,0.06869919076114456,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,current_RP_paired_NLL_harm_q95_max_nats,RS,0.2832161504775285,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,current_RP_mean_new_NLL_increase_max_nats,PS,0.2722634464477596,0.1,EXCEEDS,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,current_RP_paired_NLL_harm_q95_max_nats,PS,1.5931785583496094,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,current_P_strict_net_loss_max_count,NOT_APPLICABLE,5,4,EXCEEDS,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.015044737317267147,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.010418320540338755,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
S75,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,2,2,EXCEEDS,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,current_P_net_loss_max_count,NOT_APPLICABLE,-5,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,current_RP_mean_new_NLL_increase_max_nats,RS,-0.038299065215705926,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,current_RP_paired_NLL_harm_q95_max_nats,RS,0.0024382128729484964,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,current_RP_mean_new_NLL_increase_max_nats,PS,-0.143403031272901,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,current_RP_paired_NLL_harm_q95_max_nats,PS,0.9541502952575646,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,current_R_strict_net_loss_max_count,NOT_APPLICABLE,-1,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-8,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
